Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-5876-2-ND,GRM1555C1H680JA01D,Murata Electronics North America,CAP CER 68PF 50V C0G/NP0 0402,790000,0,"0.00588","0","10000","Tape & Reel (TR)","GRM","Not For New Designs","68pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-5876-1-ND,GRM1555C1H680JA01D,Murata Electronics North America,CAP CER 68PF 50V C0G/NP0 0402,798792,0,"0.10000","0","1","Cut Tape (CT)","GRM","Not For New Designs","68pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-5876-6-ND,GRM1555C1H680JA01D,Murata Electronics North America,CAP CER 68PF 50V C0G/NP0 0402,798792,0,"Digi-Reel","0","1","Digi-Reel®","GRM","Not For New Designs","68pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-6250-2-ND,GRM1555C1H5R6CA01D,Murata Electronics North America,CAP CER 5.6PF 50V C0G/NP0 0402,770000,0,"0.00588","0","10000","Tape & Reel (TR)","GRM","Not For New Designs","5.6pF","±0.25pF","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-6250-1-ND,GRM1555C1H5R6CA01D,Murata Electronics North America,CAP CER 5.6PF 50V C0G/NP0 0402,772541,0,"0.10000","0","1","Cut Tape (CT)","GRM","Not For New Designs","5.6pF","±0.25pF","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-6250-6-ND,GRM1555C1H5R6CA01D,Murata Electronics North America,CAP CER 5.6PF 50V C0G/NP0 0402,772541,0,"Digi-Reel","0","1","Digi-Reel®","GRM","Not For New Designs","5.6pF","±0.25pF","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-5867-2-ND,GRM1555C1H8R0DA01D,Murata Electronics North America,CAP CER 8PF 50V C0G/NP0 0402,490000,0,"0.00588","0","10000","Tape & Reel (TR)","GRM","Not For New Designs","8pF","±0.5pF","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-5867-1-ND,GRM1555C1H8R0DA01D,Murata Electronics North America,CAP CER 8PF 50V C0G/NP0 0402,495819,0,"0.10000","0","1","Cut Tape (CT)","GRM","Not For New Designs","8pF","±0.5pF","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-5867-6-ND,GRM1555C1H8R0DA01D,Murata Electronics North America,CAP CER 8PF 50V C0G/NP0 0402,495819,0,"Digi-Reel","0","1","Digi-Reel®","GRM","Not For New Designs","8pF","±0.5pF","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-5938-2-ND,GRM1555C1H3R3CA01D,Murata Electronics North America,CAP CER 3.3PF 50V C0G/NP0 0402,310000,0,"0.00588","0","10000","Tape & Reel (TR)","GRM","Not For New Designs","3.3pF","±0.25pF","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-5938-1-ND,GRM1555C1H3R3CA01D,Murata Electronics North America,CAP CER 3.3PF 50V C0G/NP0 0402,313120,0,"0.10000","0","1","Cut Tape (CT)","GRM","Not For New Designs","3.3pF","±0.25pF","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-5938-6-ND,GRM1555C1H3R3CA01D,Murata Electronics North America,CAP CER 3.3PF 50V C0G/NP0 0402,313120,0,"Digi-Reel","0","1","Digi-Reel®","GRM","Not For New Designs","3.3pF","±0.25pF","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.yageo.com/documents/recent/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/CCSeries-0201-(0603-Metric).jpg,311-1404-2-ND,CC0201KRX7R7BB103,Yageo,CAP CER 10000PF 16V X7R 0201,495000,0,"0.00279","0","15000","Tape & Reel (TR)","CC","Active","10000pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
http://www.yageo.com/documents/recent/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/CCSeries-0201-(0603-Metric).jpg,311-1404-1-ND,CC0201KRX7R7BB103,Yageo,CAP CER 10000PF 16V X7R 0201,506990,0,"0.10000","0","1","Cut Tape (CT)","CC","Active","10000pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
http://www.yageo.com/documents/recent/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/CCSeries-0201-(0603-Metric).jpg,311-1404-6-ND,CC0201KRX7R7BB103,Yageo,CAP CER 10000PF 16V X7R 0201,506990,0,"Digi-Reel","0","1","Digi-Reel®","CC","Active","10000pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK105BJ104KV-F  &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/0402-(1005-Metric).jpg,587-1456-2-ND,TMK105BJ104KV-F,Taiyo Yuden,CAP CER 0.1UF 25V X5R 0402,55340000,0,"0.00595","0","10000","Tape & Reel (TR)","M","Active","0.1µF","±10%","25V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK105BJ104KV-F  &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/0402-(1005-Metric).jpg,587-1456-1-ND,TMK105BJ104KV-F,Taiyo Yuden,CAP CER 0.1UF 25V X5R 0402,55346874,0,"0.10000","0","1","Cut Tape (CT)","M","Active","0.1µF","±10%","25V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK105BJ104KV-F  &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/0402-(1005-Metric).jpg,587-1456-6-ND,TMK105BJ104KV-F,Taiyo Yuden,CAP CER 0.1UF 25V X5R 0402,55346874,0,"Digi-Reel","0","1","Digi-Reel®","M","Active","0.1µF","±10%","25V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R61A224KE90-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0201-(0603-Metric)-0,33mm.jpg",490-10411-2-ND,GRM033R61A224KE90D,Murata Electronics North America,CAP CER 0.22UF 10V X5R 0201,1485000,0,"0.00600","0","15000","Tape & Reel (TR)","GRM","Active","0.22µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R61A224KE90-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0201-(0603-Metric)-0,33mm.jpg",490-10411-1-ND,GRM033R61A224KE90D,Murata Electronics North America,CAP CER 0.22UF 10V X5R 0201,1502323,0,"0.10000","0","1","Cut Tape (CT)","GRM","Active","0.22µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R61A224KE90-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0201-(0603-Metric)-0,33mm.jpg",490-10411-6-ND,GRM033R61A224KE90D,Murata Electronics North America,CAP CER 0.22UF 10V X5R 0201,1502323,0,"Digi-Reel","0","1","Digi-Reel®","GRM","Active","0.22µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
http://www.yageo.com/documents/recent/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg,311-1338-2-ND,CC0402KRX7R7BB104,Yageo,CAP CER 0.1UF 16V X7R 0402,37490000,0,"0.00504","0","10000","Tape & Reel (TR)","CC","Active","0.1µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.yageo.com/documents/recent/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg,311-1338-1-ND,CC0402KRX7R7BB104,Yageo,CAP CER 0.1UF 16V X7R 0402,37497398,0,"0.10000","0","1","Cut Tape (CT)","CC","Active","0.1µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.yageo.com/documents/recent/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg,311-1338-6-ND,CC0402KRX7R7BB104,Yageo,CAP CER 0.1UF 16V X7R 0402,37498398,0,"Digi-Reel","0","1","Digi-Reel®","CC","Active","0.1µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C224K9PACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-4886-2-ND,C0402C224K9PAC7867,KEMET,CAP CER 0.22UF 6.3V X5R 0402,1740000,0,"0.00605","0","10000","Tape & Reel (TR)","SMD Comm X5R","Active","0.22µF","±10%","6.3V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C224K9PACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-4886-1-ND,C0402C224K9PAC7867,KEMET,CAP CER 0.22UF 6.3V X5R 0402,100000,0,"0.10000","0","1","Cut Tape (CT)","SMD Comm X5R","Active","0.22µF","±10%","6.3V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C224K9PACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-4886-6-ND,C0402C224K9PAC7867,KEMET,CAP CER 0.22UF 6.3V X5R 0402,100000,0,"Digi-Reel","0","1","Digi-Reel®","SMD Comm X5R","Active","0.22µF","±10%","6.3V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-4516-2-ND,GRM155R71H103KA88D,Murata Electronics North America,CAP CER 10000PF 50V X7R 0402,9210000,0,"0.00630","0","10000","Tape & Reel (TR)","GRM","Not For New Designs","10000pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-4516-1-ND,GRM155R71H103KA88D,Murata Electronics North America,CAP CER 10000PF 50V X7R 0402,9216039,0,"0.10000","0","1","Cut Tape (CT)","GRM","Not For New Designs","10000pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-4516-6-ND,GRM155R71H103KA88D,Murata Electronics North America,CAP CER 10000PF 50V X7R 0402,9216039,0,"Digi-Reel","0","1","Digi-Reel®","GRM","Not For New Designs","10000pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://datasheets.avx.com/cx5r.pdf,"//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-0,56mm.jpg",478-1129-2-ND,0402ZD104KAT2A,AVX Corporation,CAP CER 0.1UF 10V X5R 0402,5410000,0,"0.00630","0","10000","Tape & Reel (TR)","-","Active","0.1µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
http://datasheets.avx.com/cx5r.pdf,"//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-0,56mm.jpg",478-1129-1-ND,0402ZD104KAT2A,AVX Corporation,CAP CER 0.1UF 10V X5R 0402,5417815,0,"0.10000","0","1","Cut Tape (CT)","-","Active","0.1µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
http://datasheets.avx.com/cx5r.pdf,"//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-0,56mm.jpg",478-1129-6-ND,0402ZD104KAT2A,AVX Corporation,CAP CER 0.1UF 10V X5R 0402,5417815,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","0.1µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A105MP5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1448-2-ND,CL05A105MP5NNNC,Samsung Electro-Mechanics,CAP CER 1UF 10V X5R 0402,3790000,0,"0.00630","0","10000","Tape & Reel (TR)","CL","Active","1µF","±20%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A105MP5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1448-1-ND,CL05A105MP5NNNC,Samsung Electro-Mechanics,CAP CER 1UF 10V X5R 0402,3803839,0,"0.10000","0","1","Cut Tape (CT)","CL","Active","1µF","±20%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A105MP5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1448-6-ND,CL05A105MP5NNNC,Samsung Electro-Mechanics,CAP CER 1UF 10V X5R 0402,3803839,0,"Digi-Reel","0","1","Digi-Reel®","CL","Active","1µF","±20%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C104K8RACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-3520-2-ND,C0402C104K8RACTU,KEMET,CAP CER 0.1UF 10V X7R 0402,3030000,0,"0.00630","0","10000","Tape & Reel (TR)","SMD Comm X7R","Active","0.1µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C104K8RACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-3520-1-ND,C0402C104K8RACTU,KEMET,CAP CER 0.1UF 10V X7R 0402,3041429,0,"0.10000","0","1","Cut Tape (CT)","SMD Comm X7R","Active","0.1µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C104K8RACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-3520-6-ND,C0402C104K8RACTU,KEMET,CAP CER 0.1UF 10V X7R 0402,3046429,0,"Digi-Reel","0","1","Digi-Reel®","SMD Comm X7R","Active","0.1µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://datasheets.avx.com/X7RDielectric.pdf,"//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-0,56mm.jpg",478-1114-2-ND,0402YC103KAT2A,AVX Corporation,CAP CER 10000PF 16V X7R 0402,2600000,0,"0.00630","0","10000","Tape & Reel (TR)","-","Active","10000pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
http://datasheets.avx.com/X7RDielectric.pdf,"//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-0,56mm.jpg",478-1114-1-ND,0402YC103KAT2A,AVX Corporation,CAP CER 10000PF 16V X7R 0402,2612110,0,"0.10000","0","1","Cut Tape (CT)","-","Active","10000pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
http://datasheets.avx.com/X7RDielectric.pdf,"//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-0,56mm.jpg",478-1114-6-ND,0402YC103KAT2A,AVX Corporation,CAP CER 10000PF 16V X7R 0402,2612110,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","10000pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
http://datasheets.avx.com/cx5r.pdf,"//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-0,56mm.jpg",478-1126-2-ND,0402YD104KAT2A,AVX Corporation,CAP CER 0.1UF 16V X5R 0402,2320000,0,"0.00630","0","10000","Tape & Reel (TR)","-","Active","0.1µF","±10%","16V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
http://datasheets.avx.com/cx5r.pdf,"//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-0,56mm.jpg",478-1126-1-ND,0402YD104KAT2A,AVX Corporation,CAP CER 0.1UF 16V X5R 0402,2330269,0,"0.10000","0","1","Cut Tape (CT)","-","Active","0.1µF","±10%","16V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
http://datasheets.avx.com/cx5r.pdf,"//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-0,56mm.jpg",478-1126-6-ND,0402YD104KAT2A,AVX Corporation,CAP CER 0.1UF 16V X5R 0402,2330269,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","0.1µF","±10%","16V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.56mm)","-","-"
http://www.yageo.com/documents/recent/UPY-GPHC_X5R_4V-to-50V_25.pdf,//media.digikey.com/Renders/Yageo%20Renders/CCSeries-0201-(0603-Metric).jpg,311-1593-2-ND,CC0201KRX5R6BB104,Yageo,CAP CER 0.1UF 10V X5R 0201,1755000,0,"0.00630","0","15000","Tape & Reel (TR)","CC","Active","0.1µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
