Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Termination","Mounting Type","Package / Case","Lead Spacing","Size / Dimension","Height - Seated (Max)","Operating Temperature"
http://datasheets.avx.com/AVX-SCM.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCM.jpg,478-11303-ND,SCMS32F505PRBA0,AVX Corporation,CAP 5F 0% +100% 5.5V T/H,109,0,"6.23000","0","1","Bulk","SCM","Active","5F","0%, +100%","5.5V","120mOhm @ 1kHz","2000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.610"" (15.50mm)","0.787"" L x 0.394"" W (20.00mm x 10.00mm)","1.319"" (33.50mm)","-40°C ~ 65°C"
http://nichicon-us.com/english/products/pdfs/e-juw.pdf,//media.digikey.com/Photos/Nichicon%20Photos/JUWT1336MHD.JPG,493-4337-ND,JUWT1336MHD,Nichicon,CAP 33F 20% 2.7V T/H,1507,0,"6.46000","0","1","Bulk","EVerCAP® JUW","Active","33F","±20%","2.7V","200mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.319"" (33.50mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4393_PB_Series.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/PB%20SERIES%2013.0H,16.8L.jpg",283-2790-ND,PB-5R0V474-R,Eaton - Electronics Division,CAP 470MF -20% +80% 5V T/H,31968,5100,"6.57000","0","1","Bulk","PowerStor PB","Active","470mF","-20%, +80%","5V","1Ohm @ 100Hz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.465"" (11.80mm)","0.681"" L x 0.354"" W (17.30mm x 9.00mm)","0.571"" (14.50mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4376_HV_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HV1245-2R7356-R.JPG,283-4195-ND,HV1245-2R7356-R,Eaton - Electronics Division,CAP 35F -10% +30% 2.7V T/H,11245,0,"7.00000","0","1","Bulk","PowerStor HV","Active","35F","-10%, +30%","2.7V","20mOhm @ 100Hz","1000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","1.929"" (49.00mm)","-40°C ~ 65°C"
http://www.vishay.com/docs/28409/196hvc.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MAL219691213E3.JPG,4702PHBK-ND,MAL219691213E3,Vishay BC Components,CAP 15F -20% +80% 4.2V T/H,132,0,"7.08000","0","1","Tray","ENYCAP™ 196HVC","Active","15F","-20%, +80%","4.2V","1.8Ohm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Horizontal","0.315"" (8.00mm)","0.472"" Dia x 0.295"" L (12.00mm x 7.50mm)","0.472"" (12.00mm)","-20°C ~ 85°C"
http://www.vishay.com/docs/28421/220edlcenycap.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MFG_ENYCAP-220-EDLC.jpg,4873PHBK-ND,MAL222091009E3,Vishay BC Components,CAPACITOR 60F -20% +50% 2.7V T/H,388,0,"7.47000","0","1","Tray","ENYCAP™ 220 EDLC","Active","60F","-20%, +50%","2.7V","9mOhm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.673"" (42.50mm)","-40°C ~ 85°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4308_PM_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PM-5R0H155-R.jpg,283-3016-ND,PM-5R0H155-R,Eaton - Electronics Division,CAP 1.5F -20% +80% 5V T/H,3935,0,"7.72000","0","1","Bulk","PowerStor PM","Active","1.5F","-20%, +80%","5V","100mOhm","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can, Horizontal","0.209"" (5.30mm)","0.906"" L x 0.839"" W (23.00mm x 21.30mm)","0.433"" (11.00mm)","-40°C ~ 60°C"
http://datasheets.avx.com/AVX-SCC-LE.pdf,//media.digikey.com/photos/AVX%20Photos/SCCW50B127SSBLE.JPG,478-11293-ND,SCCW50B127SSBLE,AVX Corporation,CAPACITOR 120F -10% +30% 2.7V TH,130,0,"7.76000","0","1","Bulk","SCC LE","Active","120F","-10%, +30%","2.7V","6mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - Solder Lug","0.335"" (8.50mm)","0.866"" Dia (22.00mm)","2.047"" (52.00mm)","-40°C ~ 65°C"
http://nichicon-us.com/english/products/pdfs/e-juw.pdf,//media.digikey.com/Photos/Nichicon%20Photos/JUWT1476MHD.JPG,493-4338-ND,JUWT1476MHD,Nichicon,CAP 47F 20% 2.7V T/H,2206,0,"7.83000","0","1","Bulk","EVerCAP® JUW","Active","47F","±20%","2.7V","200mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.319"" (33.50mm)","-25°C ~ 70°C"
http://datasheets.avx.com/AVX-SCC.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCC.jpg,478-10022-ND,SCCV60B107SRB,AVX Corporation,CAP 100F -10% +30% 2.7V T/H,300,0,"8.08000","0","1","Bulk","SCC","Active","100F","-10%, +30%","2.7V","15mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.315"" (8.00mm)","0.709"" Dia (18.00mm)","2.441"" (62.00mm)","-40°C ~ 65°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4308_PM_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PM-5R0H305-R.jpg,283-3017-ND,PM-5R0H305-R,Eaton - Electronics Division,CAP 3F -20% +80% 5V T/H,2273,0,"8.33000","0","1","Bulk","PowerStor PM","Active","3F","-20%, +80%","5V","70mOhm","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can, Horizontal","0.209"" (5.30mm)","1.280"" L x 0.839"" W (32.50mm x 21.30mm)","0.433"" (11.00mm)","-40°C ~ 60°C"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDG0000/ABC0000C81.pdf,//media.digikey.com/photos/Panasonic%20Photos/EEC-RG0V105H.JPG,P17053-ND,EEC-RG0V155HN,Panasonic Electronic Components,CAP 1.5F -20% +80% 3.6V T/H,1284,0,"8.41000","0","1","Tray","RG","Last Time Buy","1.5F","-20%, +80%","3.6V","20Ohm @ 1kHz","2000 Hrs @ 85°C","PC Pins","Through Hole","Axial, Can - Horizontal","0.787"" (20.00mm)","0.748"" Dia (19.00mm)","0.256"" (6.50mm)","-40°C ~ 85°C"
http://www.vishay.com/docs/28409/196hvc.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MAL219691214E3.JPG,4706PHBK-ND,MAL219691214E3,Vishay BC Components,CAP 15F -20% +80% 5.6V T/H,1717,0,"8.93000","0","1","Tray","ENYCAP™ 196HVC","Active","15F","-20%, +80%","5.6V","2.4Ohm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Horizontal","0.197"" (5.00mm)","0.472"" Dia x 0.394"" L (12.00mm x 10.00mm)","0.472"" (12.00mm)","-20°C ~ 85°C"
http://nichicon-us.com/english/products/pdfs/e-juw.pdf,//media.digikey.com/Photos/Nichicon%20Photos/JUWT1826MHD.JPG,493-4339-ND,JUWT1826MHD,Nichicon,CAP 82F 20% 2.7V T/H,485,0,"9.83000","0","1","Bulk","EVerCAP® JUW","Active","82F","±20%","2.7V","100mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.654"" (42.00mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4308_PM_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PM-5R0H105-R.JPG,283-4003-ND,PM-5R0H105-R,Eaton - Electronics Division,CAP 1F -20% +80% 5V T/H,959,0,"10.04000","0","1","Bulk","PowerStor PM","Active","1F","-20%, +80%","5V","200mOhm","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can, Horizontal","0.465"" (11.80mm)","0.866"" L x 0.681"" W (22.00mm x 17.30mm)","0.354"" (9.00mm)","-40°C ~ 60°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4393_PB_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PB-5R0H105-R.jpg,283-3112-ND,PB-5R0H105-R,Eaton - Electronics Division,CAP 1F -20% +80% 5V T/H,588,0,"10.25000","0","1","Bulk","PowerStor PB","Active","1F","-20%, +80%","5V","500mOhm @ 100Hz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.465"" (11.80mm)","0.866"" L x 0.681"" W (22.00mm x 17.30mm)","0.354"" (9.00mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-10554-tv-supercapacitors.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_TV_Supercap_Hero.jpg,283-4671-ND,TV1625-3R0256-R,Eaton - Electronics Division,CAP 25F -10% +30% 3V T/H,1733,0,"10.65000","0","1","Bulk","TV","Active","25F","-10%, +30%","3V","18mOhm","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.650"" Dia (16.50mm)","1.122"" (28.50mm)","-40°C ~ 85°C"
http://datasheets.avx.com/BestCap.pdf,//media.digikey.com/photos/AVX%20Photos/BZ055A333ZSB.jpg,478-3646-ND,BZ055A333ZSB,AVX Corporation,CAP 33MF -20% +80% 5.5V SMD,5639,400,"10.70000","0","1","Tray","BestCap® BZ","Active","33mF","-20%, +80%","5.5V","250mOhm","1000 Hrs @ 70°C","SMD (SMT) Tabs","Surface Mount","BZ05, 3 Lead","-","0.787"" L x 0.591"" W (20.00mm x 15.00mm)","0.138"" (3.50mm)","-20°C ~ 70°C"
http://datasheets.avx.com/BestCap.pdf,//media.digikey.com/photos/AVX%20Photos/BZ01CA223ZSB.jpg,478-3522-ND,BZ015A104ZSB,AVX Corporation,CAP 100MF -20% +80% 5.5V SMD,500,0,"11.00000","0","1","Tray","BestCap® BZ","Active","100mF","-20%, +80%","5.5V","80mOhm","1000 Hrs @ 70°C","SMD (SMT) Tabs","Surface Mount","BZ01, 3 Lead","-","1.102"" L x 0.669"" W (28.00mm x 17.00mm)","0.283"" (7.20mm)","-20°C ~ 70°C"
http://datasheets.avx.com/BestCap.pdf,//media.digikey.com/photos/AVX%20Photos/BZ01CA223ZSB.jpg,478-6261-ND,BZ015A503ZLB,AVX Corporation,CAP 50MF -20% +80% 5.5V T/H,399,0,"11.00000","0","1","Bulk","BestCap® BZ","Active","50mF","-20%, +80%","5.5V","160mOhm","1000 Hrs @ 70°C","PC Pins","Through Hole","BZ01, 3 Lead","-","1.102"" L x 0.669"" W (28.00mm x 17.00mm)","0.138"" (3.50mm)","-20°C ~ 70°C"
http://www.maxwell.com/images/documents/2_7_1_100_150F_ds_3001957_datasheet.pdf,//media.digikey.com/Photos/Maxwell%20Technologies%20Photos/BCAP0100%20P270%20T01.JPG,1182-1012-ND,BCAP0100 P270 T01,Maxwell Technologies Inc.,CAP 100F 2.7V THROUGH HOLE,1695,0,"11.02000","0","1","Bulk","HC","Not For New Designs","100F","-","2.7V","15mOhm","1000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.374"" (9.50mm)","0.866"" Dia (22.00mm)","1.831"" (46.50mm)","-40°C ~ 85°C"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDH0000/ABC0000C106.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_Panasonic-HL-Series.jpg,P19818-ND,EEC-HL0E107,Panasonic Electronic Components,CAP 100F 20% 2.7V T/H,3976,0,"11.17000","0","1","Tray","HL","Active","100F","±20%","2.7V","10mOhm @ 1kHz","2000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","2.835"" (72.00mm)","-40°C ~ 65°C"
http://www.vishay.com/docs/28409/196hvc.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MAL219690211E3.jpg,4881PHBK-ND,MAL219690211E3,Vishay BC Components,CAPACITOR 45F -20% +80% 4.2V T/H,166,0,"11.61000","0","1","Tray","ENYCAP™ 196HVC","Active","45F","-20%, +80%","4.2V","750mOhm @ 1kHz","2000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Horizontal","0.394"" (10.00mm)","0.984"" L x 0.591"" W (25.00mm x 15.00mm)","0.295"" (7.50mm)","-20°C ~ 85°C"
http://datasheets.avx.com/AVX-SCC.pdf,//media.digikey.com/Photos/AVX%20Photos/SCC-Series_Solder-Lug.jpg,478-10027-ND,SCCY68B407SSB,AVX Corporation,CAPACITOR 400F -10% +30% 2.7V TH,373,0,"12.42000","0","1","Bulk","SCC","Active","400F","-10%, +30%","2.7V","4mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - Solder Lug","0.886"" (22.50mm)","1.378"" Dia (35.00mm)","2.756"" (70.00mm)","-40°C ~ 65°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4375_HB_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HB1860-2R5117-R.jpg,283-3131-ND,HB1860-2R5117-R,Eaton - Electronics Division,CAP 110F -10% +30% 2.5V T/H,996,0,"14.44000","0","1","Bulk","PowerStor HB","Active","110F","-10%, +30%","2.5V","20mOhm @ 100Hz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.728"" Dia (18.50mm)","2.362"" (60.00mm)","-25°C ~ 70°C"
http://datasheets.avx.com/AVX-SCC-LE.pdf,//media.digikey.com/photos/AVX%20Photos/SCCY68B407SSBLE.JPG,478-11295-ND,SCCY68B407SSBLE,AVX Corporation,CAPACITOR 400F -10% +30% 2.7V TH,130,0,"15.76000","0","1","Bulk","SCC LE","Active","400F","-10%, +30%","2.7V","2.2mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - 4 Lead","0.886"" (22.50mm)","1.378"" Dia (35.00mm)","2.756"" (70.00mm)","-40°C ~ 65°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4403-phv-series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PHV-5R4H505-R.JPG,283-4190-ND,PHV-5R4H505-R,Eaton - Electronics Division,CAP 5F -10% +30% 5.4V T/H,2790,0,"15.97000","0","1","Bulk","PowerStor PHV","Active","5F","-10%, +30%","5.4V","70mOhm @ 100Hz","1000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can, Horizontal","0.209"" (5.30mm)","1.280"" L x 0.839"" W (32.50mm x 21.30mm)","0.433"" (11.00mm)","-40°C ~ 65°C"
http://datasheets.avx.com/BestCap.pdf,//media.digikey.com/photos/AVX%20Photos/BZ055A333ZSB.jpg,478-6278-ND,BZ055A683ZSB,AVX Corporation,CAP 68MF -20% +80% 5.5V SMD,272,800,"16.18000","0","1","Bulk","BestCap® BZ","Active","68mF","-20%, +80%","5.5V","125mOhm","1000 Hrs @ 70°C","SMD (SMT) Tabs","Surface Mount","BZ05, 3 Lead","-","0.787"" L x 0.591"" W (20.00mm x 15.00mm)","0.240"" (6.10mm)","-20°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-10554-tv-supercapacitors.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_TV_Supercap_Hero.jpg,283-4673-ND,TV1840-3R0606-R,Eaton - Electronics Division,CAP 60F -10% +30% 3V T/H,277,0,"19.46000","0","1","Bulk","TV","Active","60F","-10%, +30%","3V","13mOhm","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.728"" Dia (18.50mm)","1.654"" (42.00mm)","-40°C ~ 85°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,4879PHBK-ND,MAL219690108E3,Vishay BC Components,CAPACITOR 90F -20% +80% 8.4V T/H,118,0,"26.22000","0","1","Tray","ENYCAP™ 196HVC","Active","90F","-20%, +80%","8.4V","90mOhm @ 1kHz","2000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Vertical","0.394"" (10.00mm)","1.378"" L x 0.984"" W (35.00mm x 25.00mm)","0.787"" (20.00mm)","-20°C ~ 85°C"
http://datasheets.avx.com/BestCap.pdf,//media.digikey.com/Photos/AVX%20Photos/Best%20Cap%20BZ%20Series%20-%20BZ02.JPG,478-6271-ND,BZ02CA903ZAB,AVX Corporation,CAP 90MF -20% +80% 12V T/H,867,0,"45.79000","0","1","Bulk","BestCap® BZ","Active","90mF","-20%, +80%","12V","90mOhm","1000 Hrs @ 70°C","PC Pins","Through Hole","BZ02, 4 Lead","-","1.890"" L x 1.181"" W (48.00mm x 30.00mm)","0.291"" (7.40mm)","-20°C ~ 70°C"
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DCN%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DCR-Series-less22mm.JPG,1572-1270-ND,105DCN2R7S,Illinois Capacitor,"CAP 1F -20%, +50% 2.7V T/H",3071,7000,"1.13000","0","1","Bulk","DCN","Active","1F","-20%, +50%","2.7V","400mOhm","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.532"" (13.50mm)","-40°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Elna%20America%20Inc/DC_DCKe.pdf,//media.digikey.com/photos/Elna%20America%20Photos/MFG_DSK%20SERIES.jpg,604-1006-ND,DC-2R5E224U-E,Elna America,CAP 220MF -20% +80% 2.5V SMD,1749,0,"2.21000","0","1","Bulk","DC","Active","220mF","-20%, +80%","2.5V","100Ohm @ 1kHz","1000 Hrs @ 70°C","SMD (SMT) Tabs","Surface Mount","Coin, Thin Terminals - Same Sides","-","0.268"" Dia (6.80mm)","0.102"" (2.60mm)","-25°C ~ 70°C"
//media.digikey.com/PDF/Data%20Sheets/Elna%20America%20Inc/DVS%20Series.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DVS%20SERIES.JPG,604-1169-2-ND,DVS-3R6D104T-R5,Elna America,CAP 100MF 3.6V SURFACE MNT,600,0,"2.29320","0","300","Tape & Reel (TR)","DVS","Active","100mF","-","3.6V","30Ohm","-","SMD (SMT) Tabs","Surface Mount","Radial, Can - SMD","-","0.492"" Dia (12.50mm)","0.335"" (8.50mm)","-25°C ~ 85°C"
//media.digikey.com/PDF/Data%20Sheets/Elna%20America%20Inc/DVS%20Series.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DVS%20SERIES.JPG,604-1169-1-ND,DVS-3R6D104T-R5,Elna America,CAP 100MF 3.6V SURFACE MNT,794,0,"4.40000","0","1","Cut Tape (CT)","DVS","Active","100mF","-","3.6V","30Ohm","-","SMD (SMT) Tabs","Surface Mount","Radial, Can - SMD","-","0.492"" Dia (12.50mm)","0.335"" (8.50mm)","-25°C ~ 85°C"
//media.digikey.com/PDF/Data%20Sheets/Elna%20America%20Inc/DVS%20Series.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DVS%20SERIES.JPG,604-1169-6-ND,DVS-3R6D104T-R5,Elna America,CAP 100MF 3.6V SURFACE MNT,794,0,"Digi-Reel","0","1","Digi-Reel®","DVS","Active","100mF","-","3.6V","30Ohm","-","SMD (SMT) Tabs","Surface Mount","Radial, Can - SMD","-","0.492"" Dia (12.50mm)","0.335"" (8.50mm)","-25°C ~ 85°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4375_HB_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HB0820-2R5305-R.jpg,283-3123-ND,HB0820-2R5305-R,Eaton - Electronics Division,CAP 3F -10% +30% 2.5V T/H,3904,0,"2.44000","0","1","Bulk","PowerStor HB","Active","3F","-10%, +30%","2.5V","160mOhm @ 100Hz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.138"" (3.50mm)","0.335"" Dia (8.50mm)","0.827"" (21.00mm)","-25°C ~ 70°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dh_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DH13%20SERIES.JPG,604-1008-ND,DH-5R5D473T,Elna America,CAP 47MF -20% +80% 5.5V T/H,1503,0,"2.53000","0","1","Bulk","DH","Active","47mF","-20%, +80%","5.5V","300Ohm","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.374"" (9.50mm)","-25°C ~ 85°C"
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DCN%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DCR-Series-less22mm.JPG,1572-1166-ND,505DCN2R7Q,Illinois Capacitor,"CAP 5F -10%, +30% 2.7V T/H",11916,5200,"2.60000","0","1","Bulk","DCN","Active","5F","-10%, +30%","2.7V","110mOhm","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.787"" (20.00mm)","-40°C ~ 60°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4308_M_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/M0810-2R5105-R.JPG,283-3009-ND,M0810-2R5105-R,Eaton - Electronics Division,CAP 1F -20% +80% 2.5V T/H,1373,0,"3.13000","0","1","Bulk","PowerStor M","Active","1F","-20%, +80%","2.5V","250mOhm @ 100Hz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.138"" (3.50mm)","0.335"" Dia (8.50mm)","0.532"" (13.50mm)","-40°C ~ 60°C"
http://nichicon-us.com/english/products/pdfs/e-juw.pdf,//media.digikey.com/Photos/Nichicon%20Photos/JUWT1126MPD.JPG,493-4333-ND,JUWT1475MPD,Nichicon,CAP 4.7F 20% 2.7V T/H,6103,0,"3.31000","0","1","Bulk","EVerCAP® JUW","Active","4.7F","±20%","2.7V","1Ohm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.866"" (22.00mm)","-25°C ~ 70°C"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=PAS1030LN2R7705 &u=M,//media.digikey.com/Photos/Taiyo%20Yuden%20Photos/MFG_PAS.jpg,587-4853-ND,PAS1030LN2R7705,Taiyo Yuden,CAP 7F 20% 2.7V T/H,246,0,"3.45000","0","1","Bulk","PAS","Active","7F","±20%","2.7V","80mOhm @ 1kHz","-","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.260"" (32.00mm)","-40°C ~ 70°C"
https://api.kemet.com/component-edge/download/datasheet/FYD0H474ZF.pdf,//media.digikey.com/Photos/Kemet%20Photos/FYD0H474ZF.jpg,399-10804-ND,FYD0H474ZF,KEMET,CAP 470MF -20% +80% 5.5V T/H,457,0,"3.53000","0","1","Bulk","FYD","Active","470mF","-20%, +80%","5.5V","65Ohm @ 1kHz","-","PC Pins","Through Hole","Radial, Can","0.200"" (5.08mm)","0.650"" Dia (16.50mm)","0.591"" (15.00mm)","-25°C ~ 70°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dz_e_p230-231.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DZ12%20SERIES.JPG,604-1036-ND,DZ-2R5D475T,Elna America,CAP 4.7F -20% +80% 2.5V T/H,818,0,"3.93000","0","1","Bulk","DZ","Active","4.7F","-20%, +80%","2.5V","200mOhm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","1.319"" (33.50mm)","-25°C ~ 70°C"
http://www.vishay.com/docs/28421/220edlcenycap.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MFG_ENYCAP-220-EDLC.jpg,4827PHBK-ND,MAL222090004E3,Vishay BC Components,CAP 20F -20% +50% 2.7V T/H,271,0,"3.93000","0","1","Tray","ENYCAP™ 220 EDLC","Active","20F","-20%, +50%","2.7V","28mOhm","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","0.866"" (22.00mm)","-40°C ~ 85°C"
http://www.vishay.com/docs/28409/196hvc.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MAL219691131E3.JPG,4696PHBK-ND,MAL219691131E3,Vishay BC Components,CAP 4F -20% +80% 1.4V SMD,1142,0,"4.11000","0","1","Tray","ENYCAP™ 196HVC","Active","4F","-20%, +80%","1.4V","2.5Ohm @ 1kHz","1000 Hrs @ 85°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.276"" L x 0.276"" W (7.00mm x 7.00mm)","0.138"" (3.50mm)","-20°C ~ 70°C"
http://datasheets.avx.com/AVX-SCM.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCM.jpg,478-10014-ND,SCMR22C155PSBA0H,AVX Corporation,CAP 1.5F 0% +100% 5V T/H,1795,0,"4.15000","0","1","Bulk","SCM","Active","1.5F","0%, +100%","5V","200mOhm @ 1kHz","2000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.453"" (11.50mm)","0.728"" L x 0.374"" W (18.50mm x 9.50mm)","1.004"" (25.50mm)","-40°C ~ 85°C"
http://www.vishay.com/docs/28421/220edlcenycap.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MFG_ENYCAP-220-EDLC.jpg,4830PHBK-ND,MAL222091003E3,Vishay BC Components,CAP 20F -20% +50% 2.7V T/H,168,0,"4.18000","0","1","Tray","ENYCAP™ 220 EDLC","Active","20F","-20%, +50%","2.7V","18mOhm","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","0.866"" (22.00mm)","-40°C ~ 85°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dbn_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DBN-5R5D105T.jpg,604-1152-ND,DBN-5R5D105T,Elna America,CAP 1F -20% +80% 5.5V T/H,487,0,"4.24000","0","1","Bulk","DBN","Active","1F","-20%, +80%","5.5V","20Ohm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.315"" (8.00mm)","-25°C ~ 70°C"
