Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Color","Size / Dimension"
//media.digikey.com/pdf/Data%20Sheets/Storm%20Interface%20PDFs/StrikeMaster_ES_Ds.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/MFG_DXPS1K303.jpg,DXPS1K303-ND,DXPS1K303,Storm Interface,SECURE CONTRLLR W/MTL KEYPAD KIT,0,0,"611.71000","0","1","DXPS","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Storm%20Interface%20PDFs/StrikeMaster_ES_Ds.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/MFG_DXPS1W303.jpg,DXPS1W303-ND,DXPS1W303,Storm Interface,SECURE CONTRLLR W/BCKLT KYPD KIT,0,0,"673.94000","0","1","DXPS","Active","-","-","-"
-,-,101.5170.000-ND,101.5170.000,Altech Corporation,TURN/TILT ELBOW COUPLING RAL7035,0,0,"681.12000","0","1","-","Active","Coupler","-","-"
-,-,PBB0083-ND,PBB0083,Panduit Corp,"FLOOR ID PLATE, 8.5X5.5, 25/PK",0,0,"726.05000","0","1","-","Active","ID Plate","Silver","8.50"" L x 5.50"" W (215.9mm x 139.7mm)"
-,-,PFM0002-ND,PFM0002,Panduit Corp,"FLOOR ID PLATE, 12X7.5, 25/PK",0,0,"777.96000","0","1","-","Active","ID Plate","Silver","12.00"" L x 7.50"" W (304.8mm x 190.5mm)"
-,-,PBB0084-ND,PBB0084,Panduit Corp,"FLOOR ID PLATE, 8.5X5.5, 50/PK",0,0,"1408.47000","0","1","-","Active","ID Plate","Silver","8.50"" L x 5.50"" W (215.9mm x 139.7mm)"
-,-,PFM0003-ND,PFM0003,Panduit Corp,"FLOOR ID PLATE, 12X7.5, 50/PK",0,0,"1510.11000","0","1","-","Active","ID Plate","Silver","12.00"" L x 7.50"" W (304.8mm x 190.5mm)"
-,-,PBB0082-ND,PBB0082,Panduit Corp,"FLOOR ID PLATE, 8.5X5.5, 100/PK",0,0,"2732.98000","0","1","-","Active","ID Plate","Silver","8.50"" L x 5.50"" W (215.9mm x 139.7mm)"
-,-,PFM0004-ND,PFM0004,Panduit Corp,"FLOOR ID PLATE, 12X7.5, 100/PK",0,0,"2929.61000","0","1","-","Active","ID Plate","Silver","12.00"" L x 7.50"" W (304.8mm x 190.5mm)"
-,-,1050.5565-ND,1050.5565,Schurter Inc.,FRONT FOIL,0,0,"3.58440","0","1000","-","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/863.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_863.jpg,863PV-ND,863,Panavise,CCTV T-BAR CEILING CLIP BASE BLK,0,0,"3.99000","0","1","-","Active","Base","Black","1.75"" L x 1.06"" W (44.4mm x 26.9mm)"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/863W.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_863W.jpg,863WPV-ND,863W,Panavise,CCTV T-BAR CEILING CLIP BASE WHT,0,0,"3.99000","0","1","-","Active","Base","Cream","1.06"" L x 1.75"" W (26.9mm x 44.4mm)"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/860W.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_860W.jpg,860WPV-ND,860W,Panavise,CCTV TRI-FOOT BASE -WHITE,0,0,"4.99000","0","1","-","Active","Base","Cream","-"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/670-A.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_670-A.jpg,670-APV-ND,670-A,Panavise,XM SATELLITE RADIO ADAPTER PLATE,0,0,"4.99000","0","1","-","Active","Adapter Plate","Black","-"
-,//media.digikey.com/Photos/Panavise%20Photos/MFG_670-X.jpg,670-XPV-ND,670-X,Panavise,T SLOT ADAPTER PLATE,0,0,"4.99000","0","1","-","Active","Adapter Plate","Black","-"
-,//media.digikey.com/Photos/Panavise%20Photos/MFG_730-06.jpg,730-06PV-ND,730-06,Panavise,SLIMLINE POST-CONVERTS 6"" RISE,0,0,"4.99000","0","1","-","Active","Shaft","Black","6.00"" H (152.4mm)"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/979-06.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_979-06.jpg,979-06PV-ND,979-06,Panavise,SOLO SERIES MDT MOUNT SHAFT 6"",0,0,"4.99000","0","1","-","Active","Shaft","Black","0.63"" Dia x 6.00"" H (15.9mm x 152.4mm)"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/860.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_860.jpg,860PV-ND,860,Panavise,CCTV TRI-FOOT BASE - BLACK,0,0,"4.99000","0","1","-","Active","Base","Black","-"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/861W.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_861W.jpg,861WPV-ND,861W,Panavise,CCTV SQUARE BASE 2.5 X 2.5 WH,0,0,"5.99000","0","1","-","Active","Base","Cream","2.50"" x 2.50"" (63.5mm x 63.5mm)"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/979-09.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_979-09.jpg,979-09PV-ND,979-09,Panavise,SOLO SERIES MDT MOUNT SHAFT 9"",0,0,"5.99000","0","1","-","Active","Shaft","Black","0.63"" Dia x 9.00"" H (15.9mm x 228.6mm)"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/817-A.pdf,-,817-APV-ND,817-A,Panavise,CCTV ADAPTER UNIT W/FLEX MNT,0,0,"7.49000","0","1","-","Active","Mount","Black","-"
-,//media.digikey.com/Photos/Panavise%20Photos/MFG_730-09.jpg,730-09PV-ND,730-09,Panavise,SLIMLINE POST-CONVERTS 9"" RISE,0,0,"7.99000","0","1","-","Active","Shaft","Black","9.00"" H (228.6mm)"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/777.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_777.jpg,777PV-ND,777,Panavise,CLIPCADDY PHONE HOLDER,0,0,"7.99000","0","1","-","Active","Holder","Black","-"
-,//media.digikey.com/Photos/Panavise%20Photos/MFG_848-03NP.jpg,848-03NPPV-ND,848-03NP,Panavise,CONDUIT MNT EXT SHAFT SILVER,0,0,"8.99000","0","1","-","Active","Mount","Silver","-"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/862.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_862.jpg,862PV-ND,862,Panavise,CCTV J-BOX PLATE BASE - BLACK,0,0,"8.99000","0","1","-","Active","Base","Black","2.88"" L x 4.56"" W (73.2mm x 115.8mm)"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/862W.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_862W.jpg,862WPV-ND,862W,Panavise,CCTV J-BOX PLATE BASE - WHITE,0,0,"8.99000","0","1","-","Active","Base","Cream","4.56"" L x 2.88"" W (115.8mm x 73.2mm)"
-,//media.digikey.com/Photos/Panavise%20Photos/MFG_326-6.jpg,326-6PV-ND,326-6,Panavise,STANDARD PHONE MNT CTRL HEAD 6"",0,0,"9.99000","0","1","-","Active","Mount","Black","-"
-,//media.digikey.com/Photos/Panavise%20Photos/MFG_730-12.jpg,730-12PV-ND,730-12,Panavise,SLIMLINE POST-CONVERTS 12"" RISE,0,0,"9.99000","0","1","-","Active","Shaft","Black","12.00"" H (304.8mm)"
-,//media.digikey.com/Photos/Panavise%20Photos/15202.JPG,15202PV-ND,15202,Panavise,ULTRA LOW PROFILE DASH MOUNT,0,0,"9.99000","0","1","-","Active","Mount","Black","-"
-,//media.digikey.com/Photos/Panavise%20Photos/MFG_856-03NP.jpg,856-03NPPV-ND,856-03NP,Panavise,CONDUIT MNT EXT SHAFT SILVER,0,0,"10.99000","0","1","-","Active","Mount","Silver","3.00"" H (76.2mm)"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/856-03W.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_856-03W.jpg,856-03WPV-ND,856-03W,Panavise,SHAFT 3"" W/ MALE & FEMALE 1/4-21,0,0,"12.99000","0","1","-","Active","Shaft","Cream","3.00"" H (76.2mm)"
-,//media.digikey.com/Photos/Panavise%20Photos/MFG_326-12.jpg,326-12PV-ND,326-12,Panavise,STANDARD PHONE MNT CTRL HEAD 12"",0,0,"13.99000","0","1","-","Active","Mount","Black","-"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/856-06.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_856-06.jpg,856-06PV-ND,856-06,Panavise,SHAFT 6"" W/ MALE & FEMALE 1/4-20,0,0,"14.99000","0","1","-","Active","Shaft","Black","6.00"" H (152.4mm)"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/856-06W.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_856-06W.jpg,856-06WPV-ND,856-06W,Panavise,SHAFT 6"" W/ MALE & FEMALE 1/4-21,0,0,"14.99000","0","1","-","Active","Shaft","Cream","6.00"" H (152.4mm)"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/851-00W.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_851-00W.jpg,851-00WPV-ND,851-00W,Panavise,KNUCKLE W/MALE & FEMALE 1/4- 21,0,0,"15.99000","0","1","-","Active","Knuckle","Cream","2.50"" H (63.5mm)"
-,//media.digikey.com/Photos/Panavise%20Photos/MFG_767-GR2.jpg,767-GR2PV-ND,767-GR2,Panavise,GARMIN ADAPTER PLATE,0,0,"15.99000","0","1","-","Active","Adapter Plate","Black","-"
-,//media.digikey.com/Photos/Panavise%20Photos/MFG_767-TT2.jpg,767-TT2PV-ND,767-TT2,Panavise,TOM TOM ADAPTER PLATE,0,0,"15.99000","0","1","-","Active","Adapter Plate","Black","-"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/864.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_864.jpg,864PV-ND,864,Panavise,CCTV MAGNET BASE - BLACK,0,0,"16.99000","0","1","-","Active","Base","Black","2.75"" Dia x 0.39"" H (69.8mm x 9.8mm)"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/865.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_865.jpg,865PV-ND,865,Panavise,CCTV CORNER / PIPE BASE - BLACK,0,0,"16.99000","0","1","-","Active","Mount","Black","2.88"" H (73.2mm)"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/865W.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_865W.jpg,865WPV-ND,865W,Panavise,CCTV CORNER / PIPE BASE - WHITE,0,0,"16.99000","0","1","-","Active","Mount","Cream","2.88"" H (73.2mm)"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/685-S.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_685-S.jpg,685-SPV-ND,685-S,Panavise,TIPPER W/1/4-20 STUD & HARDWARE,0,0,"16.99000","0","1","-","Active","Adapter Plate","Black","-"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/685-OP.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_685-OP.jpg,685-OPPV-ND,685-OP,Panavise,OFFSET TIPPER W/AMPS HEAD PLATE,0,0,"17.99000","0","1","-","Active","Mount","Black","-"
//media.digikey.com/pdf/Data%20Sheets/PanaVise%20PDFs/685-PM.pdf,//media.digikey.com/Photos/Panavise%20Photos/MFG_685-PM.jpg,685-PMPV-ND,685-PM,Panavise,TIPPER W/AMPS HEAD PLATE HRDWRE,0,0,"17.99000","0","1","-","Active","Adapter Plate","Black","-"
