Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Rivet Diameter","Rivet Length","Head Diameter","Head Height","Hole Diameter","Grip Range","Features","Color","Material"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/27KY1250156.JPG,RPC7120-ND,27KY1870156,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,5000,0,"0.43000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.312"" (7.92mm)","-","0.187"" (4.75mm)","-","-","Natural","Nylon"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/27KY1250156.JPG,RPC7121-ND,27KY1870125,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,5000,0,"0.43000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.312"" (7.92mm)","-","0.187"" (4.75mm)","0.125"" (3.18mm) 1/8""","-","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27KY2500xxx.JPG,RPC7125-ND,27KY1560312,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,5000,0,"0.43000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.312"" (7.92mm)","-","0.156"" (3.96mm)","-","-","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27KY2500xxx.JPG,RPC7127-ND,27KY1560250,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,5000,0,"0.43000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.312"" (7.92mm)","-","0.156"" (3.96mm)","0.250"" (6.35mm) 1/4""","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27068.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_MMB-13x-01.jpg,RPC6138-ND,MMB-130-01,Essentra Components,"MINI MOUNTING BUTTONS, NATURAL,",4850,0,"0.43000","0","1","MMB","Active","Mounting Button","-","0.390"" (9.91mm)","0.280"" (7.11mm)","0.059"" (1.50mm)","0.280"" (7.11mm)","-","-","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27KY2500xxx.JPG,RPC7124-ND,27KY1560343,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,4450,0,"0.43000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.312"" (7.92mm)","-","0.156"" (3.96mm)","-","-","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27AC0024.jpg,RPC7401-ND,27AC0009,Essentra Components,"MOUNTING BUTTONS, NATURAL, NYLON",20000,0,"0.44000","0","1","MicroPlastics, AC","Active","Mounting Button","-","0.562"" (14.27mm)","0.480"" (12.19mm)","0.060"" (1.52mm)","-","-","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27289.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SLPA125-xxx-01.jpg,RPC5085-ND,SLPA125-500-01,Essentra Components,SNAP LOCK PIN 0.656"" NYLON NRTL,5615,0,"0.44000","0","1","SLPA125","Active","Snap Lock Pin","0.120"" (3.05mm)","0.656"" (16.66mm)","0.203"" (5.16mm) 13/64""","0.047"" (1.19mm) 3/64""","0.125"" (3.18mm) 1/8""","0.500"" (12.70mm) 1/2""","-","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27KY2190156.JPG,RPC7105-ND,27KY2190312,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,5000,0,"0.44000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.343"" (8.71mm)","-","0.219"" (5.56mm)","-","-","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27KY2190156.JPG,RPC7106-ND,27KY2190281,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,5000,0,"0.44000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.343"" (8.71mm)","-","0.219"" (5.56mm)","-","-","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27KY2190156.JPG,RPC7108-ND,27KY2190219,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,5000,0,"0.44000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.343"" (8.71mm)","-","0.219"" (5.56mm)","-","-","Natural","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20162.jpg,RPC5142-ND,SR-3550W,Essentra Components,RIVET SNAP 0.197"" NYLON WHITE,3950,0,"0.44000","0","1","SR","Active","Snap Rivet","0.138"" (3.51mm)","0.197"" (5.00mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.144"" (3.66mm)","0.106"" ~ 0.142"" (2.69mm ~ 3.61mm)","-","White","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1238864.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20205.jpg,RPC2933-ND,XT2500875A,Essentra Components,BARBED FASTENER 1.000"" NYLON BLK,3000,0,"0.44000","0","1","XT","Active","Barbed Fastener","-","1.000"" (25.40mm) 1""","0.701"" (17.81mm)","0.100"" (2.54mm)","0.250"" (6.35mm) 1/4""","0.062"" ~ 0.874"" (1.57mm ~ 22.20mm)","-","Black","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27KY2190156.JPG,RPC7103-ND,27KY2190375,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,3000,0,"0.44000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.344"" (8.74mm)","-","0.219"" (5.56mm)","0.375"" (9.53mm) 3/8""","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26785.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20183.jpg,RPC2873-ND,BHF-4,Essentra Components,BARBED FASTENER 1.323"" NYLON BLK,2358,0,"0.44000","0","1","BHF","Active","Barbed Fastener","-","1.327"" (33.70mm)","0.435"" (11.05mm)","0.070"" (1.78mm)","0.187"" (4.75mm) 3/16""","0.800"" ~ 1.150"" (20.30mm ~ 29.20mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27185.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20192.jpg,RPC2896-ND,RBF-4-8.6-8,Essentra Components,BARBED FASTENER 0.340"" NYLON BLK,17212,0,"0.45000","0","1","RBF","Active","Barbed Fastener","-","0.340"" (8.64mm)","0.320"" (8.13mm)","0.040"" (1.02mm)","0.157"" (3.99mm)","0.080"" ~ 0.170"" (2.03mm ~ 4.32mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26785.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20183.jpg,RPC2877-ND,BHF-8,Essentra Components,BARBED FASTENER 1.087"" NYLON BLK,3000,0,"0.45000","0","1","BHF","Active","Barbed Fastener","-","1.087"" (27.60mm)","0.650"" (16.51mm)","0.070"" (1.78mm)","0.250"" (6.35mm) 1/4""","0.525"" ~ 0.825"" (13.33mm ~ 20.96mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1269860.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_167xxxx00002.jpg,RPC2808-ND,167209000002,Essentra Components,NATURAL NYLON 6/6 FIR TREE RIVET,3000,0,"0.45000","0","1","-","Active","Barbed Fastener","-","0.945"" (24.00mm)","0.669"" (16.99mm)","0.047"" (1.19mm) 3/64""","0.232"" ~ 0.283"" (5.90mm ~ 7.20mm)","0.079"" ~ 0.748"" (2.01mm ~ 19.00mm)","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1269861.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_167xxxx69902.jpg,RPC2809-ND,167209069902,Essentra Components,"BLACK NYLON 6/6 FIR TREE RIVETS,",3000,0,"0.45000","0","1","-","Active","Barbed Fastener","-","0.945"" (24.00mm)","0.669"" (16.99mm)","0.047"" (1.19mm) 3/64""","0.232"" ~ 0.283"" (5.90mm ~ 7.20mm)","0.079"" ~ 0.748"" (2.01mm ~ 19.00mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1238864.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20205.jpg,RPC2934-ND,XT2501000A,Essentra Components,BARBED FASTENER 1.120"" NYLON BLK,2945,0,"0.45000","0","1","XT","Active","Barbed Fastener","-","1.120"" (28.45mm)","0.701"" (17.81mm)","0.100"" (2.54mm)","0.250"" (6.35mm) 1/4""","0.062"" ~ 1.000"" (1.57mm ~ 25.40mm) 1/16"" ~ 1""","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27185.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20192.jpg,RPC2893-ND,RBF-4-15-8,Essentra Components,BARBED FASTENER 0.590"" NYLON BLK,2355,0,"0.45000","0","1","RBF","Active","Barbed Fastener","-","0.590"" (14.99mm)","0.320"" (8.13mm)","0.040"" (1.02mm)","0.157"" (3.99mm)","0.220"" ~ 0.420"" (5.59mm ~ 10.67mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27185.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20192.jpg,RPC2905-ND,RBF-4.8-8.6-8,Essentra Components,BARBED FASTENER 0.340"" NYLON BLK,1900,0,"0.45000","0","1","RBF","Active","Barbed Fastener","-","0.340"" (8.64mm)","0.320"" (8.13mm)","0.040"" (1.02mm)","0.187"" (4.75mm) 3/16""","0.080"" ~ 0.170"" (2.03mm ~ 4.32mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20162.jpg,RPC5135-ND,SR-3075W,Essentra Components,RIVET SNAP 0.295"" NYLON WHITE,39325,0,"0.46000","0","1","SR","Active","Snap Rivet","0.118"" (3.00mm)","0.295"" (7.50mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.124"" (3.15mm)","0.197"" ~ 0.236"" (5.00mm ~ 5.99mm)","-","White","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27185.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20192.jpg,RPC2902-ND,RBF-4.8-15-8,Essentra Components,BARBED FASTENER 0.590"" NYLON BLK,14512,0,"0.46000","0","1","RBF","Active","Barbed Fastener","-","0.590"" (14.99mm)","0.320"" (8.13mm)","0.040"" (1.02mm)","0.187"" (4.75mm) 3/16""","0.220"" ~ 0.420"" (5.59mm ~ 10.67mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Richco%20Photos/SR-3075B.jpg,RPC5134-ND,SR-3075B,Essentra Components,RIVET SNAP 0.295"" NYLON BLACK,13116,0,"0.46000","0","1","SR","Active","Snap Rivet","0.118"" (3.00mm)","0.295"" (7.50mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.124"" (3.15mm)","0.197"" ~ 0.236"" (5.00mm ~ 5.99mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20162.jpg,RPC5141-ND,SR-3545W,Essentra Components,RIVET SNAP 0.177"" NYLON WHITE,9730,0,"0.46000","0","1","SR","Active","Snap Rivet","0.138"" (3.51mm)","0.177"" (4.50mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.144"" (3.66mm)","0.083"" ~ 0.118"" (2.11mm ~ 3.00mm)","-","White","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27MRM090090.jpg,RPC7041-ND,27MRM090312,Essentra Components,SNAP-TOGETHER RIVET - MALE MINI,10000,0,"0.46000","0","1","MicroPlastics, MR","Active","Barbed Fastener","-","-","0.375"" (9.53mm)","0.075"" (1.91mm)","0.094"" (2.39mm)","-","Requires Mini-Cap","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27MRM090090.jpg,RPC7048-ND,27MRM090062,Essentra Components,SNAP-TOGETHER RIVET - MALE MINI,10000,0,"0.46000","0","1","MicroPlastics, MR","Active","Barbed Fastener","-","-","0.375"" (9.53mm)","0.075"" (1.91mm)","0.094"" (2.39mm)","-","Requires Mini-Cap","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27MRM090090.jpg,RPC7042-ND,27MRM090112,Essentra Components,SNAP-TOGETHER RIVET - MALE MINI,8000,0,"0.46000","0","1","MicroPlastics, MR","Active","Barbed Fastener","-","-","0.375"" (9.53mm)","0.075"" (1.91mm)","0.094"" (2.39mm)","0.125"" (3.18mm) 1/8""","Requires Mini-Cap","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27AC0031.jpg,RPC7406-ND,27AC0031,Essentra Components,"MOUNTING BUTTONS, NATURAL, NYLON",5000,0,"0.46000","0","1","MicroPlastics, AC","Active","Mounting Button","-","0.525"" (13.34mm)","0.270"" (6.86mm)","0.070"" (1.78mm)","-","-","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26785.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20183.jpg,RPC2878-ND,BHF-9,Essentra Components,BARBED FASTENER 0.736"" NYLON BLK,3000,0,"0.46000","0","1","BHF","Active","Barbed Fastener","-","0.736"" (18.70mm)","0.650"" (16.51mm)","0.063"" (1.60mm) 1/16""","0.281"" (7.14mm)","0.075"" ~ 0.475"" (1.90mm ~ 12.07mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27185.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20192.jpg,RPC2903-ND,RBF-4.8-8.6-12,Essentra Components,BARBED FASTENER 0.340"" NYLON BLK,3000,0,"0.46000","0","1","RBF","Active","Barbed Fastener","-","0.340"" (8.64mm)","0.470"" (11.94mm)","0.060"" (1.52mm)","0.187"" (4.75mm) 3/16""","0.080"" ~ 0.170"" (2.03mm ~ 4.32mm)","-","Black","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27MRM125143B.jpg,RPC7040-ND,27MRM090312B,Essentra Components,SNAP-TOGETHER RIVET - MALE MINI,3000,0,"0.46000","0","1","MicroPlastics, MR","Active","Barbed Fastener","-","-","0.375"" (9.53mm)","0.075"" (1.91mm)","0.094"" (2.39mm)","-","Requires Mini-Cap","Black","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27MRM125143B.jpg,RPC7043-ND,27MRM090090B,Essentra Components,SNAP-TOGETHER RIVET - MALE MINI,3000,0,"0.46000","0","1","MicroPlastics, MR","Active","Barbed Fastener","-","-","0.375"" (9.53mm)","0.075"" (1.91mm)","0.094"" (2.39mm)","-","Requires Mini-Cap","Black","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27MRM090090.jpg,RPC7044-ND,27MRM090090,Essentra Components,SNAP-TOGETHER RIVET - MALE MINI,3000,0,"0.46000","0","1","MicroPlastics, MR","Active","Barbed Fastener","-","-","0.375"" (9.53mm)","0.075"" (1.91mm)","0.094"" (2.39mm)","-","Requires Mini-Cap","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27MRM125143B.jpg,RPC7045-ND,27MRM090075B,Essentra Components,SNAP-TOGETHER RIVET - MALE MINI,3000,0,"0.46000","0","1","MicroPlastics, MR","Active","Barbed Fastener","-","-","0.375"" (9.53mm)","0.075"" (1.91mm)","0.094"" (2.39mm)","-","Requires Mini-Cap","Black","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27MRM090090.jpg,RPC7046-ND,27MRM090075,Essentra Components,SNAP-TOGETHER RIVET - MALE MINI,3000,0,"0.46000","0","1","MicroPlastics, MR","Active","Barbed Fastener","-","-","0.375"" (9.53mm)","0.075"" (1.91mm)","0.094"" (2.39mm)","-","Requires Mini-Cap","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27MRM125143B.jpg,RPC7047-ND,27MRM090062B,Essentra Components,SNAP-TOGETHER RIVET - MALE MINI,3000,0,"0.46000","0","1","MicroPlastics, MR","Active","Barbed Fastener","-","-","0.375"" (9.53mm)","0.075"" (1.91mm)","0.094"" (2.39mm)","-","Requires Mini-Cap","Black","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27MRM125143B.jpg,RPC7049-ND,27MRM090045B,Essentra Components,SNAP-TOGETHER RIVET - MALE MINI,3000,0,"0.46000","0","1","MicroPlastics, MR","Active","Barbed Fastener","-","-","0.375"" (9.53mm)","0.075"" (1.91mm)","0.094"" (2.39mm)","-","Requires Mini-Cap","Black","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27MRM090090.jpg,RPC7050-ND,27MRM090045,Essentra Components,SNAP-TOGETHER RIVET - MALE MINI,3000,0,"0.46000","0","1","MicroPlastics, MR","Active","Barbed Fastener","-","-","0.375"" (9.53mm)","0.075"" (1.91mm)","0.094"" (2.39mm)","-","Requires Mini-Cap","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27MRM125143B.jpg,RPC7051-ND,27MRM090032B,Essentra Components,SNAP-TOGETHER RIVET - MALE MINI,2950,0,"0.46000","0","1","MicroPlastics, MR","Active","Barbed Fastener","-","-","0.375"" (9.53mm)","0.075"" (1.91mm)","0.094"" (2.39mm)","-","Requires Mini-Cap","Black","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27MRM090090.jpg,RPC7052-ND,27MRM090032,Essentra Components,SNAP-TOGETHER RIVET - MALE MINI,3000,0,"0.46000","0","1","MicroPlastics, MR","Active","Barbed Fastener","-","-","0.375"" (9.53mm)","0.075"" (1.91mm)","0.094"" (2.39mm)","-","Requires Mini-Cap","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27MRM125143B.jpg,RPC7053-ND,27MRM090020B,Essentra Components,SNAP-TOGETHER RIVET - MALE MINI,3000,0,"0.46000","0","1","MicroPlastics, MR","Active","Barbed Fastener","-","-","0.375"" (9.53mm)","0.075"" (1.91mm)","0.094"" (2.39mm)","-","Requires Mini-Cap","Black","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27MRM090090.jpg,RPC7054-ND,27MRM090020,Essentra Components,SNAP-TOGETHER RIVET - MALE MINI,3000,0,"0.46000","0","1","MicroPlastics, MR","Active","Barbed Fastener","-","-","0.375"" (9.53mm)","0.075"" (1.91mm)","0.094"" (2.39mm)","-","Requires Mini-Cap","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27185.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20192.jpg,RPC2891-ND,RBF-4-15-12,Essentra Components,BARBED FASTENER 0.590"" NYLON BLK,2988,0,"0.46000","0","1","RBF","Active","Barbed Fastener","-","0.590"" (14.99mm)","0.470"" (11.94mm)","0.060"" (1.52mm)","0.157"" (3.99mm)","0.220"" ~ 0.420"" (5.59mm ~ 10.67mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27185.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20192.jpg,RPC2914-ND,RBF-6.4-8.6-8,Essentra Components,BARBED FASTENER 0.340"" NYLON BLK,2984,0,"0.46000","0","1","RBF","Active","Barbed Fastener","-","0.340"" (8.64mm)","0.320"" (8.13mm)","0.040"" (1.02mm)","0.250"" (6.35mm) 1/4""","0.080"" ~ 0.170"" (2.03mm ~ 4.32mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MMB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_42762.jpg,RPC4357-ND,MMB-250-01BK,Essentra Components,MOUNTING BUTTON 0.640"" NYLON BLK,2965,0,"0.46000","0","1","MMB","Active","Mounting Button","-","0.640"" (16.26mm)","0.500"" (12.70mm) 1/2""","0.087"" (2.21mm)","0.250"" (6.35mm) 1/4""","0.098"" ~ 0.220"" (2.50mm ~ 5.59mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27185.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20192.jpg,RPC2889-ND,RBF-4-11.1-12,Essentra Components,BARBED FASTENER 0.440"" NYLON BLK,2854,0,"0.46000","0","1","RBF","Active","Barbed Fastener","-","0.440"" (11.18mm)","0.470"" (11.94mm)","0.060"" (1.52mm)","0.157"" (3.99mm)","0.080"" ~ 0.280"" (2.03mm ~ 7.11mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27185.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20192.jpg,RPC2894-ND,RBF-4-8.6-12,Essentra Components,BARBED FASTENER 0.340"" NYLON BLK,2775,0,"0.46000","0","1","RBF","Active","Barbed Fastener","-","0.340"" (8.64mm)","0.470"" (11.94mm)","0.060"" (1.52mm)","0.157"" (3.99mm)","0.080"" ~ 0.170"" (2.03mm ~ 4.32mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27185.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20192.jpg,RPC2899-ND,RBF-4.8-11.1-8,Essentra Components,BARBED FASTENER 0.440"" NYLON BLK,2771,0,"0.46000","0","1","RBF","Active","Barbed Fastener","-","0.440"" (11.18mm)","0.320"" (8.13mm)","0.040"" (1.02mm)","0.187"" (4.75mm) 3/16""","0.080"" ~ 0.280"" (2.03mm ~ 7.11mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26796.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_41307.jpg,RPC3539-ND,BR2-344-01,Essentra Components,BARBED FASTENR 0.344 1000 PCS,5000,0,"0.47000","0","1","BR","Active","Barbed Fastener (2 Piece)","-","0.344"" (8.74mm)","0.406"" (10.31mm)","0.063"" (1.60mm) 1/16""","0.281"" (7.14mm)","0.346"" ~ 0.502"" (8.79mm ~ 12.75mm)","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27185.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20192.jpg,RPC2908-ND,RBF-6.4-11.1-8,Essentra Components,BARBED FASTENER 0.440"" NYLON BLK,3000,0,"0.47000","0","1","RBF","Active","Barbed Fastener","-","0.440"" (11.18mm)","0.320"" (8.13mm)","0.040"" (1.02mm)","0.250"" (6.35mm) 1/4""","0.080"" ~ 0.280"" (2.03mm ~ 7.11mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27185.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20192.jpg,RPC2911-ND,RBF-6.4-15-8,Essentra Components,BARBED FASTENER 0.590"" NYLON BLK,3000,0,"0.47000","0","1","RBF","Active","Barbed Fastener","-","0.590"" (14.99mm)","0.320"" (8.13mm)","0.040"" (1.02mm)","0.250"" (6.35mm) 1/4""","0.220"" ~ 0.420"" (5.59mm ~ 10.67mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27185.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20192.jpg,RPC2900-ND,RBF-4.8-15-12,Essentra Components,BARBED FASTENER 0.590"" NYLON BLK,2975,0,"0.47000","0","1","RBF","Active","Barbed Fastener","-","0.590"" (14.99mm)","0.470"" (11.94mm)","0.060"" (1.52mm)","0.187"" (4.75mm) 3/16""","0.220"" ~ 0.420"" (5.59mm ~ 10.67mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27185.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20192.jpg,RPC2897-ND,RBF-4.8-11.1-12,Essentra Components,BARBED FASTENER 0.440"" NYLON BLK,2875,0,"0.47000","0","1","RBF","Active","Barbed Fastener","-","0.440"" (11.18mm)","0.470"" (11.94mm)","0.060"" (1.52mm)","0.187"" (4.75mm) 3/16""","0.080"" ~ 0.280"" (2.03mm ~ 7.11mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27185.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20192.jpg,RPC2912-ND,RBF-6.4-8.6-12,Essentra Components,BARBED FASTENER 0.340"" NYLON BLK,2390,0,"0.47000","0","1","RBF","Active","Barbed Fastener","-","0.340"" (8.64mm)","0.470"" (11.94mm)","0.060"" (1.52mm)","0.250"" (6.35mm) 1/4""","0.080"" ~ 0.170"" (2.03mm ~ 4.32mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20161.jpg,RPC5214-ND,SRVO-3545B,Essentra Components,RIVET SNAP 0.180"" NYLON BLACK,1975,0,"0.47000","0","1","SR","Active","Snap Rivet","0.138"" (3.51mm)","0.180"" (4.57mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.144"" (3.66mm)","0.083"" ~ 0.118"" (2.11mm ~ 3.00mm)","Flame Retardant","Black","Nylon"
