Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Holding Type","Mounting Type","Between Board Height","Length - Overall","Support Hole Diameter","Support Panel Thickness","Mounting Hole Diameter","Mounting Panel Thickness","Features","Material"
https://katalog.we-online.de/em/datasheet/70962xxxx_Customer.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/709620600.jpg,732-12586-ND,709620400,Wurth Electronics Inc.,"SNAP-ON SPACER, ARRESTING ON BOT",1837,0,"0.20000","0","1","WA-SNSN","Active","Snap Lock","Snap Lock","0.138"" (3.50mm)","0.524"" (13.30mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70962xxxx_Customer.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/709621200.jpg,732-12590-ND,709621200,Wurth Electronics Inc.,"SNAP-ON SPACER, ARRESTING ON BOT",1830,0,"0.20000","0","1","WA-SNSN","Active","Snap Lock","Snap Lock","0.252"" (6.40mm)","0.638"" (16.20mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70962xxxx_Customer.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/709620600.jpg,732-12589-ND,709621000,Wurth Electronics Inc.,"SNAP-ON SPACER, ARRESTING ON BOT",780,0,"0.20000","0","1","WA-SNSN","Active","Snap Lock","Snap Lock","0.236"" (6.00mm)","0.622"" (15.80mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70962xxxx_Customer.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/709620200.jpg,732-12585-ND,709620200,Wurth Electronics Inc.,"SNAP-ON SPACER, ARRESTING ON BOT",1140,0,"0.20000","0","1","WA-SNSN","Active","Snap Lock","Snap Lock","0.118"" (3.00mm)","0.504"" (12.80mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70961xxxx_D4_8_Customer.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/709614200.jpg,732-12573-ND,709614200,Wurth Electronics Inc.,"SNAP-ON STOP SPACER, ARRESTING",2970,0,"0.21000","0","1","WA-SNSN","Active","Snap Lock","Snap Lock","0.752"" (19.10mm)","1.429"" (36.30mm)","0.189"" (4.80mm)","0.031"" ~ 0.079"" (0.80mm ~ 2.00mm)","0.189"" (4.80mm)","0.031"" ~ 0.079"" (0.80mm ~ 2.00mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70944xx00_3_4.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_SNFR-Snapin-Spacer-Short.jpg,732-12542-ND,709440800,Wurth Electronics Inc.,SNAP-ON STOP SPACER REVERSE MOUN,2556,0,"0.21000","0","1","WA-SNFR","Active","Snap Fit","Snap Lock","0.197"" (5.00mm)","0.490"" (12.45mm)","0.118"" (3.00mm)","0.063"" (1.60mm)","0.157"" (4.00mm)","0.031"" ~ 0.063"" (0.80mm ~ 1.60mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70944xx00_3_4.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/709440600.jpg,732-12543-ND,709441000,Wurth Electronics Inc.,SNAP-ON STOP SPACER REVERSE MOUN,1855,0,"0.21000","0","1","WA-SNFR","Active","Snap Fit","Snap Lock","0.236"" (6.00mm)","0.530"" (13.45mm)","0.118"" (3.00mm)","0.063"" (1.60mm)","0.157"" (4.00mm)","0.031"" ~ 0.063"" (0.80mm ~ 1.60mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70944xx00_3_4.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_SNFR-Snapin-Spacer-Short.jpg,732-12539-ND,709440200,Wurth Electronics Inc.,SNAP-ON STOP SPACER REVERSE MOUN,1739,0,"0.21000","0","1","WA-SNFR","Active","Snap Fit","Snap Lock","0.098"" (2.50mm)","0.392"" (9.95mm)","0.118"" (3.00mm)","0.063"" (1.60mm)","0.157"" (4.00mm)","0.031"" ~ 0.063"" (0.80mm ~ 1.60mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70944xx00_3_4.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/709440600.jpg,732-12541-ND,709440600,Wurth Electronics Inc.,SNAP-ON STOP SPACER REVERSE MOUN,1693,0,"0.21000","0","1","WA-SNFR","Active","Snap Fit","Snap Lock","0.157"" (4.00mm)","0.451"" (11.45mm)","0.118"" (3.00mm)","0.063"" (1.60mm)","0.157"" (4.00mm)","0.031"" ~ 0.063"" (0.80mm ~ 1.60mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70944xx00_3_4.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/709440600.jpg,732-12540-ND,709440400,Wurth Electronics Inc.,SNAP-ON STOP SPACER REVERSE MOUN,1201,0,"0.21000","0","1","WA-SNFR","Active","Snap Fit","Snap Lock","0.126"" (3.20mm)","0.419"" (10.65mm)","0.118"" (3.00mm)","0.063"" (1.60mm)","0.157"" (4.00mm)","0.031"" ~ 0.063"" (0.80mm ~ 1.60mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70962xxxx_Customer.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/709621600.jpg,732-12592-ND,709621600,Wurth Electronics Inc.,"SNAP-ON SPACER, ARRESTING ON BOT",2985,0,"0.22000","0","1","WA-SNSN","Active","Snap Lock","Snap Lock","0.394"" (10.00mm)","0.780"" (19.80mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/709654200.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/709654200.jpg,732-12612-ND,709654200,Wurth Electronics Inc.,MINIATURE SNAP-ON SPACER ARRESTI,1980,0,"0.22000","0","1","WA-SNSN","Active","Snap Lock","Snap Lock","0.079"" (2.00mm)","-","0.138"" (3.50mm)","0.063"" (1.60mm)","0.138"" (3.50mm)","0.063"" (1.60mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/709654300.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/709654200.jpg,732-12613-ND,709654300,Wurth Electronics Inc.,MINIATURE SNAP-ON SPACER ARRESTI,1908,0,"0.22000","0","1","WA-SNSN","Active","Snap Lock","Snap Lock","0.118"" (3.00mm)","-","0.138"" (3.50mm)","0.063"" (1.60mm)","0.138"" (3.50mm)","0.063"" (1.60mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70292xxxx.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/702921000.jpg,732-12493-ND,702922000,Wurth Electronics Inc.,"SELF-RETAINING SPACER 3,0 MM",1876,0,"0.22000","0","1","WA-SNSR","Active","Snap Fit","Snap Fit","0.118"" (3.00mm)","0.252"" (6.40mm)","0.157"" (4.00mm)","0.063"" ~ 0.071"" (1.60mm ~ 1.80mm)","0.157"" (4.00mm)","0.063"" ~ 0.071"" (1.60mm ~ 1.80mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70292xxxx.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/702921000.jpg,732-12492-ND,702921000,Wurth Electronics Inc.,"SELF-RETAINING SPACER 2,5 MM",1870,0,"0.22000","0","1","WA-SNSR","Active","Snap Fit","Snap Fit","0.098"" (2.50mm)","0.232"" (5.90mm)","0.157"" (4.00mm)","0.063"" ~ 0.071"" (1.60mm ~ 1.80mm)","0.157"" (4.00mm)","0.063"" ~ 0.071"" (1.60mm ~ 1.80mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70292xxxx.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/702931000.JPG,732-12497-ND,702926000,Wurth Electronics Inc.,"SELF-RETAINING SPACER 6,0 MM",1870,0,"0.22000","0","1","WA-SNSR","Active","Snap Fit","Snap Fit","0.236"" (6.00mm)","0.370"" (9.40mm)","0.157"" (4.00mm)","0.063"" ~ 0.071"" (1.60mm ~ 1.80mm)","0.157"" (4.00mm)","0.063"" ~ 0.071"" (1.60mm ~ 1.80mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70292xxxx.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/702931000.JPG,732-12496-ND,702925000,Wurth Electronics Inc.,"SELF-RETAINING SPACER 5,4 MM",1850,0,"0.22000","0","1","WA-SNSR","Active","Snap Fit","Snap Fit","0.213"" (5.40mm)","0.346"" (8.80mm)","0.157"" (4.00mm)","0.063"" ~ 0.071"" (1.60mm ~ 1.80mm)","0.157"" (4.00mm)","0.063"" ~ 0.071"" (1.60mm ~ 1.80mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70292xxxx.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/702924000.jpg,732-12495-ND,702924000,Wurth Electronics Inc.,"SELF-RETAINING SPACER 5,0 MM",1788,0,"0.22000","0","1","WA-SNSR","Active","Snap Fit","Snap Fit","0.197"" (5.00mm)","0.331"" (8.40mm)","0.157"" (4.00mm)","0.063"" ~ 0.071"" (1.60mm ~ 1.80mm)","0.157"" (4.00mm)","0.063"" ~ 0.071"" (1.60mm ~ 1.80mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/709650000.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WA-SNSN.jpg,732-12611-ND,709650000,Wurth Electronics Inc.,MINIATURE SNAP-ON SPACER ARRESTI,1770,0,"0.22000","0","1","WA-SNSN","Active","Snap Lock","Snap Lock","0.551"" (14.00mm)","0.945"" (24.00mm)","0.079"" (2.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","0.079"" (2.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70292xxxx.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/702931000.JPG,732-12494-ND,702923000,Wurth Electronics Inc.,"SELF-RETAINING SPACER 4,0 MM",1455,0,"0.22000","0","1","WA-SNSR","Active","Snap Fit","Snap Fit","0.157"" (4.00mm)","0.291"" (7.40mm)","0.157"" (4.00mm)","0.063"" ~ 0.071"" (1.60mm ~ 1.80mm)","0.157"" (4.00mm)","0.063"" ~ 0.071"" (1.60mm ~ 1.80mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70940xxxx_Customer.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/709403000.JPG,732-12529-ND,709403000,Wurth Electronics Inc.,"SNAP-ON STOP SPACER 9,5 MM",2850,0,"0.23000","0","1","WA-SNSN","Active","Snap Fit","Snap Lock","0.374"" (9.50mm)","1.071"" (27.20mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","0.189"" (4.80mm)","0.031"" ~ 0.079"" (0.80mm ~ 2.00mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70961xxxx_D4_Customer.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/709610600.jpg,732-12563-ND,709610600,Wurth Electronics Inc.,"SNAP-ON STOP SPACER, ARRESTING",1785,0,"0.23000","0","1","WA-SNSN","Active","Snap Lock","Snap Lock","0.375"" (9.52mm)","1.005"" (25.52mm)","0.157"" (4.00mm)","0.031"" ~ 0.079"" (0.80mm ~ 2.00mm)","0.157"" (4.00mm)","0.031"" ~ 0.079"" (0.80mm ~ 2.00mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/709616_7xxx_D4_D4_8_Customer.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/709610600.jpg,732-12578-ND,709616800,Wurth Electronics Inc.,"SNAP-ON STOP SPACER, ARRESTING",1220,0,"0.23000","0","1","WA-SNSN","Active","Snap Lock","Snap Lock","0.362"" (9.20mm)","-","0.157"" (4.00mm)","0.047"" ~ 0.071"" (1.20mm ~ 1.80mm)","0.189"" (4.80mm)","0.031"" ~ 0.087"" (0.80mm ~ 2.20mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70961xxxx_D4_8_Customer.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/709613200.jpg,732-12568-ND,709613200,Wurth Electronics Inc.,"SNAP-ON STOP SPACER, ARRESTING",2000,0,"0.25000","0","1","WA-SNSN","Active","Snap Lock","Snap Lock","0.189"" (4.80mm)","0.866"" (22.00mm)","0.189"" (4.80mm)","0.031"" ~ 0.079"" (0.80mm ~ 2.00mm)","0.189"" (4.80mm)","0.031"" ~ 0.079"" (0.80mm ~ 2.00mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70962xxxx_Customer.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/709623600.JPG,732-12602-ND,709623600,Wurth Electronics Inc.,"SNAP-ON SPACER, ARRESTING ON BOT",1490,0,"0.25000","0","1","WA-SNSN","Active","Snap Lock","Snap Lock","0.984"" (25.00mm)","1.370"" (34.80mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70293xxxx.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/702944500.jpg,732-12506-ND,702937000,Wurth Electronics Inc.,"SELF-RETAINING SPACER 19,1 MM",2000,0,"0.26000","0","1","WA-SNSR","Active","Snap Fit","Snap Fit","0.752"" (19.10mm)","0.886"" (22.50mm)","0.189"" (4.80mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","0.189"" (4.80mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70940xxxx_Customer.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/709404500.jpg,732-12532-ND,709404500,Wurth Electronics Inc.,"SNAP-ON STOP SPACER 15,9 MM",3000,0,"0.27000","0","1","WA-SNSN","Active","Snap Fit","Snap Lock","0.626"" (15.90mm)","1.323"" (33.60mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","0.189"" (4.80mm)","0.031"" ~ 0.079"" (0.80mm ~ 2.00mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/709951000.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/709951000.jpg,732-12639-ND,709951000,Wurth Electronics Inc.,"SNAP-ON SPACER SCREW MOUNT 6,4 M",4808,0,"0.28000","0","1","WA-SNSH","Active","Snap Lock","Screw Mount","0.252"" (6.40mm)","0.661"" (16.80mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","0.315"" (8.00mm)","-","-","Polyamide (PA66), Nylon 6/6"
https://katalog.we-online.de/em/datasheet/709955000.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/709955000.JPG,732-12642-ND,709955000,Wurth Electronics Inc.,"SNAP-ON SPACER SCREW MOUNT 16,0",3199,0,"0.28000","0","1","WA-SNSH","Active","Snap Lock","Screw Mount","0.630"" (16.00mm)","1.039"" (26.40mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","0.315"" (8.00mm)","-","-","Nylon"
https://katalog.we-online.de/em/datasheet/709670140.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/709670140.JPG,732-12614-ND,709670140,Wurth Electronics Inc.,MINI-SPACER STUD,1960,0,"0.28000","0","1","WA-SNSN","Active","Snap Lock","Snap Lock","0.551"" (14.00mm)","0.835"" (21.20mm)","0.098"" (2.50mm)","0.063"" (1.60mm)","0.098"" (2.50mm)","0.063"" (1.60mm)","-","Nylon"
http://www.panduit.com/heiler/PartDrawings/C-WACBLS-GB0239HL--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/CBLS25-C.jpg,298-19634-ND,CBLS37-C,Panduit Corp,BRD SPT SNAP LOCK NYLON 9.40MM,1450,0,"0.28000","0","1","CBLS","Active","Snap Lock","Snap Lock","0.370"" (9.40mm)","1.110"" (28.20mm)","0.156"" (3.96mm) 5/32""","0.060"" (1.50mm)","0.187"" (4.75mm) 3/16""","0.080"" (2.03mm)","Winged","Nylon"
https://katalog.we-online.de/em/datasheet/709670200.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/709670160.JPG,732-12617-ND,709670200,Wurth Electronics Inc.,MINI-SPACER STUD,1272,0,"0.29000","0","1","WA-SNSN","Active","Snap Lock","Snap Lock","0.787"" (20.00mm)","1.071"" (27.20mm)","0.098"" (2.50mm)","0.063"" (1.60mm)","0.098"" (2.50mm)","0.063"" (1.60mm)","-","Poly-Vinyl Chloride (PVC)"
https://katalog.we-online.de/em/datasheet/709670180.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WA-SNSN.jpg,732-12616-ND,709670180,Wurth Electronics Inc.,MINI-SPACER STUD,1206,0,"0.29000","0","1","WA-SNSN","Active","Snap Lock","Snap Lock","0.709"" (18.00mm)","0.992"" (25.20mm)","0.098"" (2.50mm)","0.063"" (1.60mm)","0.098"" (2.50mm)","0.063"" (1.60mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70151xxxx_Customer.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/701513500.jpg,732-12466-ND,701513500,Wurth Electronics Inc.,SNAP-ON KEYSLOT SPACER ARRESTING,4370,0,"0.33000","0","1","WA-SNSN","Active","Snap Fit","Snap Fit","0.500"" (12.70mm)","0.791"" (20.10mm)","0.126"" (3.20mm)","0.063"" (1.60mm)","0.126"" (3.20mm)","0.063"" (1.60mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70151xxxx_Customer.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/701511000.jpg,732-12463-ND,701512300,Wurth Electronics Inc.,SNAP-ON KEYSLOT SPACER ARRESTING,2438,0,"0.33000","0","1","WA-SNSN","Active","Snap Fit","Snap Fit","0.339"" (8.60mm)","0.630"" (16.00mm)","0.126"" (3.20mm)","0.063"" (1.60mm)","0.126"" (3.20mm)","0.063"" (1.60mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/701511500.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/701511500.jpg,732-12461-ND,701511500,Wurth Electronics Inc.,SNAP-ON KEYSLOT SPACER ARRESTING,2013,0,"0.33000","0","1","WA-SNSN","Active","Snap Fit","Snap Fit","0.252"" (6.40mm)","0.543"" (13.80mm)","0.126"" (3.20mm)","0.063"" (1.60mm)","0.126"" (3.20mm)","0.063"" (1.60mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70151xxxx_Customer.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/701511000.jpg,732-12469-ND,701515000,Wurth Electronics Inc.,SNAP-ON KEYSLOT SPACER ARRESTING,2001,0,"0.33000","0","1","WA-SNSN","Active","Snap Fit","Snap Fit","0.689"" (17.50mm)","0.980"" (24.90mm)","0.126"" (3.20mm)","0.063"" (1.60mm)","0.126"" (3.20mm)","0.063"" (1.60mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70151xxxx_Customer.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/701513500.jpg,732-12465-ND,701513000,Wurth Electronics Inc.,SNAP-ON KEYSLOT SPACER ARRESTING,1997,0,"0.33000","0","1","WA-SNSN","Active","Snap Fit","Snap Fit","0.437"" (11.10mm)","0.728"" (18.50mm)","0.126"" (3.20mm)","0.063"" (1.60mm)","0.126"" (3.20mm)","0.063"" (1.60mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70152xx00.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/701524000.JPG,732-12484-ND,701523000,Wurth Electronics Inc.,SNAP-ON KEYSLOT SPACER ARRESTING,2885,0,"0.38000","0","1","WA-SNSN","Active","Snap Fit","Snap Fit","0.315"" (8.00mm)","0.598"" (15.20mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70152xx00.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/701514500.jpg,732-12489-ND,701525500,Wurth Electronics Inc.,SNAP-ON KEYSLOT SPACER ARRESTING,2019,0,"0.38000","0","1","WA-SNSN","Active","Snap Fit","Snap Fit","0.626"" (15.90mm)","0.909"" (23.10mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70152xx00.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/701524000.JPG,732-12487-ND,701524500,Wurth Electronics Inc.,SNAP-ON KEYSLOT SPACER ARRESTING,1995,0,"0.38000","0","1","WA-SNSN","Active","Snap Fit","Snap Fit","0.500"" (12.70mm)","0.783"" (19.90mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70152xx00.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/701524000.JPG,732-12485-ND,701523500,Wurth Electronics Inc.,SNAP-ON KEYSLOT SPACER ARRESTING,1510,0,"0.38000","0","1","WA-SNSN","Active","Snap Fit","Snap Fit","0.374"" (9.50mm)","0.657"" (16.70mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/CBS.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_CBS-x-01.jpg,RPC3012-ND,CBS-4-01,Essentra Components,BRD SPT SNAP FIT/LOCK NYLON 1/4"",2569,0,"0.39000","0","1","CBS","Active","Snap Fit","Snap Lock","0.250"" (6.35mm) 1/4""","0.850"" (21.60mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_MSP-xx-01.JPG,RPC1559-ND,MSP-2-01,Essentra Components,BRD SPT SNAP FIT/LOCK NYLON 1/8"",10017,0,"0.40000","0","1","MSP","Active","Snap Fit","Snap Lock","0.125"" (3.18mm) 1/8""","0.409"" (10.40mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26806.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_CBS-x-01.jpg,RPC3579-ND,CBS-6-01,Essentra Components,BRD SPT SNAP FIT/LOCK NYLON 3/8"",7677,0,"0.41000","0","1","CBS","Active","Snap Fit","Snap Lock","0.375"" (9.53mm) 3/8""","0.972"" (24.70mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MSPE.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_26452.jpg,RPC4386-ND,MSPE-3-01,Essentra Components,SUPT POST MINI .25""DIA 3/16"",2960,0,"0.42000","0","1","MSPE","Active","Snap Fit","Snap Lock","0.188"" (4.78mm) 3/16""","0.470"" (11.94mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_MSP-xx-01.JPG,RPC4382-ND,MSP-4-01,Essentra Components,BRD SPT SNAP FIT/LOCK NYLON 1/4"",2929,0,"0.42000","0","1","MSP","Active","Snap Fit","Snap Lock","0.250"" (6.35mm) 1/4""","0.535"" (13.60mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLMSP.pdf,//media.digikey.com/Renders/Essentra%20Components/DLMSP-5-01-ND.jpg,RPC3889-ND,DLMSP-5-01,Essentra Components,BRD SPT SNAP LOCK NYLON 5/16"",2854,0,"0.42000","0","1","DLMSP","Active","Snap Lock","Snap Lock","0.313"" (7.95mm) 5/16""","0.594"" (15.09mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLMSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23397.jpg,RPC3890-ND,DLMSP-6-01,Essentra Components,BRD SPT SNAP LOCK NYLON 3/8"",5000,0,"0.43000","0","1","DLMSP","Active","Snap Lock","Snap Lock","0.375"" (9.53mm) 3/8""","0.657"" (16.70mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MSPE.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_26452.jpg,RPC4387-ND,MSPE-4-01,Essentra Components,SUPT POST MINI .25""DIA 1/4"",1490,0,"0.43000","0","1","MSPE","Active","Snap Fit","Snap Lock","0.250"" (6.35mm) 1/4""","0.534"" (13.56mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/BHL.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_BHL-xx-01.jpg,RPC2998-ND,BHL-3-01,Essentra Components,BRD SPT SNAP LOCK BARBED 3/16"",40397,0,"0.44000","0","1","BHL","Active","Snap Lock","Barbed Fastener","0.188"" (4.78mm) 3/16""","0.933"" (23.71mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","0.312"" (7.92mm) 5/16""","0.250"" (6.35mm) 1/4""","Blind Hole Mating","Nylon"
