Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Screw Size","Head Diameter","Mounting Hole Diameter","Head Height","Material","Color"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/60SGN01025.jpg,RPC7200-ND,60SGN00002,Essentra Components,"SCREW GROMMET, NATURAL, NYLON 6/",10000,0,"0.39000","0","1","MicroPlastics","Active","-","0.375"" (9.53mm)","-","-","Nylon","Natural"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/60SGN00038.jpg,RPC7218-ND,60SGN00038,Essentra Components,"SCREW GROMMET, NATURAL, NYLON 6/",5000,0,"0.39000","0","1","MicroPlastics","Active","-","0.500"" (12.70mm) 1/2""","-","-","Nylon","Natural"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/60SGN01025.jpg,RPC7209-ND,60SGN01015,Essentra Components,"SCREW GROMMET, NATURAL, NYLON 6/",3000,0,"0.39000","0","1","MicroPlastics","Active","-","0.375"" (9.53mm)","-","-","Nylon","Natural"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/60SGN01124.jpg,RPC7213-ND,60SGN01124,Essentra Components,"SCREW GROMMET, NATURAL, NYLON 6/",3000,0,"0.39000","0","1","MicroPlastics","Active","-","0.534"" (13.56mm)","-","-","Nylon","Natural"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/60SGN01195.JPG,RPC7207-ND,60SGN00006,Essentra Components,"SCREW GROMMET, NATURAL, NYLON 6/",3000,0,"0.40000","0","1","MicroPlastics","Active","-","0.435"" (11.05mm)","-","-","Nylon","Natural"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/60SGN01025.jpg,RPC7199-ND,60SGN00004,Essentra Components,"SCREW GROMMET, NATURAL, NYLON 6/",9950,0,"0.41000","0","1","MicroPlastics","Active","-","0.375"" (9.53mm)","-","-","Nylon","Natural"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/60SGN01025.jpg,RPC7197-ND,60SGN01030,Essentra Components,"SCREW GROMMET, NATURAL, NYLON 6/",5000,0,"0.41000","0","1","MicroPlastics","Active","-","0.435"" (11.05mm)","-","-","Nylon","Natural"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/60SGN01025.jpg,RPC7193-ND,60SGN01154,Essentra Components,"SCREW GROMMET, NATURAL, NYLON 6/",3000,0,"0.41000","0","1","MicroPlastics","Active","-","0.650"" (16.51mm)","-","-","Nylon","Natural"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/60SGN01025.jpg,RPC7219-ND,60SGN00013,Essentra Components,"SCREW GROMMET, NATURAL, NYLON 6/",9850,0,"0.42000","0","1","MicroPlastics","Active","-","0.500"" (12.70mm) 1/2""","-","-","Nylon","Natural"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/60SGN01025.jpg,RPC7217-ND,60SGN00073,Essentra Components,"SCREW GROMMET, NATURAL, NYLON 6/",3000,0,"0.45000","0","1","MicroPlastics","Active","-","0.500"" (12.70mm) 1/2""","-","-","Nylon","Natural"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/60SGN00910.jpg,RPC7216-ND,60SGN00910,Essentra Components,"SCREW GROMMET, NATURAL, NYLON 6/",5000,0,"0.57000","0","1","MicroPlastics","Active","-","0.492"" (12.50mm)","-","-","Nylon","Natural"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27381.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_VG-5.jpg,RPC5335-ND,VG-5,Essentra Components,SCREW VIBR GROMMET BLACK .217"",4906,0,"0.57000","0","1","-","Active","#6-32","0.374"" (9.50mm)","0.217"" (5.50mm)","0.083"" (2.11mm)","Rubber","Black"
https://earglobal.com/media/2895/standard-grommet-r-444.pdf,-,EAR1441-ND,R-444-V2325,"3M - Aearo Technologies, LLC",R-444 -V2325 RING 1=1PC,3835,0,"0.62000","0","1","VersaDamp™ V-2000","Active","-","0.813"" (20.65mm)","0.460"" (11.68mm)","0.250"" (6.35mm) 1/4""","Thermoplastic","-"
https://earglobal.com/media/2772/standard-bushing-b-434.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-434.JPG",EAR1443-ND,B-434-3,"3M - Aearo Technologies, LLC",B-434-C1100 BUSHING,2964,0,"0.62000","0","1","ISODAMP™ C-1000","Active","-","0.813"" (20.65mm)","0.500"" (12.70mm) 1/2""","0.250"" (6.35mm) 1/4""","Thermoplastic","-"
https://earglobal.com/media/2895/standard-grommet-r-444.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/R-444-3.JPG",EAR1462-ND,R-444-3,"3M - Aearo Technologies, LLC",R-444-C1100 RING,2964,0,"0.62000","0","1","ISODAMP™ C-1000","Active","-","0.813"" (20.65mm)","0.460"" (11.68mm)","0.250"" (6.35mm) 1/4""","Thermoplastic","-"
https://earglobal.com/media/2772/standard-bushing-b-434.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-434.JPG",EAR1442-ND,B-434-2,"3M - Aearo Technologies, LLC",B-434-C1105 BUSHING,2594,0,"0.62000","0","1","ISODAMP™ C-1000","Active","-","0.813"" (20.65mm)","0.500"" (12.70mm) 1/2""","0.250"" (6.35mm) 1/4""","Thermoplastic","-"
https://earglobal.com/media/2895/standard-grommet-r-444.pdf,-,EAR1461-ND,R-444-2,"3M - Aearo Technologies, LLC",R-444-C1105 RING,2594,0,"0.62000","0","1","ISODAMP™ C-1000","Active","-","0.813"" (20.65mm)","0.460"" (11.68mm)","0.250"" (6.35mm) 1/4""","Thermoplastic","-"
https://earglobal.com/media/2772/standard-bushing-b-434.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-434.JPG",EAR1440-ND,B-434-V2325,"3M - Aearo Technologies, LLC",B-434-V2325 BUSHING 1=1PC,1522,0,"0.62000","0","1","VersaDamp™ V-2000","Active","-","0.813"" (20.65mm)","0.500"" (12.70mm) 1/2""","0.250"" (6.35mm) 1/4""","Thermoplastic","-"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27381.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_VG-1.jpg,RPC5331-ND,VG-1,Essentra Components,SCRW VIBR GROMMET BLK .250"" HOLE,4378,0,"0.68000","0","1","-","Active","#6-32","0.380"" (9.65mm)","0.250"" (6.35mm) 1/4""","0.087"" (2.21mm)","Rubber","Black"
https://earglobal.com/media/2784/standard-bushing-b-533.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-533.JPG",EAR1453-ND,B-533-V2590,"3M - Aearo Technologies, LLC",B-533-V2590 BUSHING,4000,0,"0.71000","0","1","VersaDamp™ V-2000","Active","-","1.265"" (32.13mm)","0.750"" (19.05mm)","0.240"" (6.10mm)","Thermoplastic","-"
https://earglobal.com/media/2784/standard-bushing-b-533.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-533.JPG",EAR1451-ND,B-533-2,"3M - Aearo Technologies, LLC",B-533-C1105 BUSHING,3990,0,"0.71000","0","1","ISODAMP™ C-1000","Active","-","1.265"" (32.13mm)","0.750"" (19.05mm)","0.240"" (6.10mm)","Thermoplastic","-"
https://earglobal.com/media/2784/standard-bushing-b-533.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-533.JPG",EAR1452-ND,B-533-3,"3M - Aearo Technologies, LLC",B-533-C1100 BUSHING,3865,0,"0.71000","0","1","ISODAMP™ C-1000","Active","-","1.265"" (32.13mm)","0.750"" (19.05mm)","0.240"" (6.10mm)","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1391555O/e-a-r-b-533-x-bushing-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/B-533-1.JPG",EAR1332-ND,B-533-1,"3M - Aearo Technologies, LLC",B-533-C1002 BUSHING,3365,0,"0.71000","0","1","ISODAMP™ C-1000","Active","-","1.265"" (32.13mm)","0.750"" (19.05mm)","0.240"" (6.10mm)","Thermoplastic","-"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1330757.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/60SGN02300.jpg,RPC7212-ND,60SGN02300,Essentra Components,"SCREW GROMMET, NATURAL, NYLON 6/",2000,0,"0.99000","0","1","MicroPlastics","Active","-","0.750"" (19.05mm) 3/4""","-","-","Nylon","Natural"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27381.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_VG-x.jpg,RPC5332-ND,VG-2,Essentra Components,SCREW VIBR GROMMET BLACK .375"",4691,0,"1.02000","0","1","-","Active","#6-32","0.565"" (14.35mm)","0.375"" (9.53mm) 3/8""","0.031"" (0.79mm) 1/32""","Rubber","Black"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27381.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_VG-x.jpg,RPC5333-ND,VG-3,Essentra Components,SCREW VIBR GROMMET BLACK .250"",4999,0,"1.05000","0","1","-","Active","#6-32","0.380"" (9.65mm)","0.250"" (6.35mm) 1/4""","0.100"" (2.54mm)","Rubber","Black"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27381.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_VG-x.jpg,RPC5334-ND,VG-4,Essentra Components,SCREW VIBR GROMMET BLACK .375"",1734,0,"1.05000","0","1","-","Active","#6-32","0.565"" (14.35mm)","0.375"" (9.53mm) 3/8""","0.141"" (3.58mm)","Rubber","Black"
http://multimedia.3m.com/mws/media/1252174O/e-a-r-g-503-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-503.jpg",EAR1173-ND,G-503-3,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPLSTC,999,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","0.385"" (9.78mm)","0.244"" (6.20mm)","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252171O/e-a-r-g-404-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-404.jpg",EAR1110-ND,G-404-2,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPLSTC,990,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","0.625"" (15.88mm) 5/8""","0.380"" (9.65mm)","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252170O/e-a-r-g-430-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-430.jpg",EAR1144-ND,G-430-1,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLUE,990,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","-","-","-","Thermoplastic","Blue"
http://multimedia.3m.com/mws/media/1252185O/e-a-r-g-412-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-412.jpg",EAR1256-ND,G-412-V2590,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,989,0,"0.34000","0","1","VersaDamp™ V-2000","Active","-","0.379"" (9.63mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252520O/e-a-r-g-601-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-601-V2525.jpg",EAR1273-ND,G-601-V2525,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,977,0,"0.34000","0","1","VersaDamp™ V-2000","Active","-","0.750"" (19.05mm) 3/4""","0.560"" (14.22mm)","0.375"" (9.53mm) 3/8""","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252515O/e-a-r-g-512-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-512.jpg",EAR1267-ND,G-512-V2590,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,975,0,"0.34000","0","1","VersaDamp™ V-2000","Active","-","0.625"" (15.88mm) 5/8""","0.437"" (11.10mm) 7/16""","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252184O/e-a-r-g-410-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-410-V2xxx.jpg",EAR1250-ND,G-410-V2750,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,973,0,"0.34000","0","1","VersaDamp™ V-2000","Active","-","0.377"" (9.58mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252185O/e-a-r-g-412-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-412-3.jpg",EAR1128-ND,G-412-3,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL YLW,969,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","0.379"" (9.63mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Thermoplastic","Yellow"
http://multimedia.3m.com/mws/media/1252178O/e-a-r-g-461-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-461.jpg",EAR1154-ND,G-461-3,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPLSTC,959,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","-","-","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252184O/e-a-r-g-410-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-410-V2xxx.jpg",EAR1244-ND,G-410-V2375,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,949,0,"0.34000","0","1","VersaDamp™ V-2000","Active","-","0.377"" (9.58mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252520O/e-a-r-g-601-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-601-V2325.jpg",EAR1272-ND,G-601-V2325,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,942,0,"0.34000","0","1","VersaDamp™ V-2000","Active","-","0.750"" (19.05mm) 3/4""","0.560"" (14.22mm)","0.375"" (9.53mm) 3/8""","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252520O/e-a-r-g-601-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-601-V2590.jpg",EAR1274-ND,G-601-V2590,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,929,0,"0.34000","0","1","VersaDamp™ V-2000","Active","-","0.750"" (19.05mm) 3/4""","0.560"" (14.22mm)","0.375"" (9.53mm) 3/8""","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252514O/e-a-r-g-513-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-513.jpg",EAR1269-ND,G-513-V2590,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,928,0,"0.34000","0","1","VersaDamp™ V-2000","Active","-","0.750"" (19.05mm) 3/4""","0.500"" (12.70mm) 1/2""","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252184O/e-a-r-g-410-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-410-V2xxx.jpg",EAR1248-ND,G-410-V2725,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,919,0,"0.34000","0","1","VersaDamp™ V-2000","Active","-","0.377"" (9.58mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252184O/e-a-r-g-410-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-410-3.jpg",EAR1116-ND,G-410-3,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPLSTC,915,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","0.377"" (9.58mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252186O/e-a-r-g-403-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-403.jpg",EAR1105-ND,G-403-2,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPLSTC,905,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","0.625"" (15.88mm) 5/8""","0.375"" (9.53mm) 3/8""","0.313"" (7.95mm) 5/16""","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252177O/e-a-r-g-462-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-462.jpg",EAR1159-ND,G-462-2,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPLSTC,888,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","-","-","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252514O/e-a-r-g-513-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-513.jpg",EAR1268-ND,G-513-V2325,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPLSTC,884,0,"0.34000","0","1","VersaDamp™ V-2000","Active","-","0.750"" (19.05mm) 3/4""","0.500"" (12.70mm) 1/2""","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252509O/e-a-r-g-507-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-507.jpg",EAR1190-ND,G-507-1,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLUE,868,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","-","-","-","Thermoplastic","Blue"
http://multimedia.3m.com/mws/media/1252181O/e-a-r-g-414-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-414.jpg",EAR1134-ND,G-414-3,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL YLW,846,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","0.313"" (7.95mm) 5/16""","Thermoplastic","Yellow"
http://multimedia.3m.com/mws/media/1252175O/e-a-r-g-502-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-502.jpg",EAR1168-ND,G-502-1,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLUE,841,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","0.500"" (12.70mm) 1/2""","0.338"" (8.58mm)","-","Thermoplastic","Blue"
http://multimedia.3m.com/mws/media/1252185O/e-a-r-g-412-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-412-1.jpg",EAR1126-ND,G-412-1,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLUE,824,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","0.379"" (9.63mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Thermoplastic","Blue"
http://multimedia.3m.com/mws/media/1252516O/e-a-r-g-511-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-511-1.jpg",EAR1194-ND,G-511-1,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLUE,746,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","0.753"" (19.13mm)","0.562"" (14.27mm)","-","Thermoplastic","Blue"
http://multimedia.3m.com/mws/media/1252184O/e-a-r-g-410-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-410-V2xxx.jpg",EAR1246-ND,G-410-V2590,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,686,0,"0.34000","0","1","VersaDamp™ V-2000","Active","-","0.377"" (9.58mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252187O/e-a-r-g-402-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-402.jpg",EAR1100-ND,G-402-2,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPLSTC,665,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252186O/e-a-r-g-403-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-403.jpg",EAR1242-ND,G-403-V2325,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,487,0,"0.34000","0","1","VersaDamp™ V-2000","Active","-","0.625"" (15.88mm) 5/8""","0.375"" (9.53mm) 3/8""","0.313"" (7.95mm) 5/16""","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252177O/e-a-r-g-462-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-462-V2525.jpg",EAR1260-ND,G-462-V2525,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,478,0,"0.34000","0","1","VersaDamp™ V-2000","Active","-","-","-","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252187O/e-a-r-g-402-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-402.jpg",EAR1240-ND,G-402-V2325,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,402,0,"0.34000","0","1","VersaDamp™ V-2000","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252176O/e-a-r-g-501-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-501.jpg",EAR1164-ND,G-501-1,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLUE,400,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","0.500"" (12.70mm) 1/2""","0.360"" (9.14mm)","-","Thermoplastic","Blue"
http://multimedia.3m.com/mws/media/1252184O/e-a-r-g-410-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-410-V2xxx.jpg",EAR1249-ND,G-410-V2575,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,363,0,"0.34000","0","1","VersaDamp™ V-2000","Active","-","0.377"" (9.58mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252520O/e-a-r-g-601-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-601-1.jpg",EAR1211-ND,G-601-1,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLUE,166,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","0.750"" (19.05mm) 3/4""","0.560"" (14.22mm)","0.375"" (9.53mm) 3/8""","Thermoplastic","Blue"
http://multimedia.3m.com/mws/media/1252521O/e-a-r-si-410-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_SI-410.jpg",EAR1228-ND,SI-410-C1002,"3M - Aearo Technologies, LLC",SCREW GROMMET M3 THRMPL,958,0,"0.35000","0","1","ISODAMP™ C-1000","Active","M3","-","0.307"" (7.80mm)","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252512O/e-a-r-g-504-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-504.jpg",EAR1179-ND,G-504-C8002,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLUE,936,0,"0.35000","0","1","ISODAMP™ C-8000","Active","-","0.438"" (11.13mm) 7/16""","0.309"" (7.85mm)","-","Thermoplastic","Blue"
http://multimedia.3m.com/mws/media/1252181O/e-a-r-g-414-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-414-C8002.jpg",EAR1136-ND,G-414-C8002,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLUE,866,0,"0.35000","0","1","ISODAMP™ C-8000","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","0.313"" (7.95mm) 5/16""","Thermoplastic","Blue"
http://multimedia.3m.com/mws/media/1252173O/e-a-r-g-411-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-411-C8012.jpg",EAR1125-ND,G-411-C8012,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,849,0,"0.35000","0","1","ISODAMP™ C-8000","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252184O/e-a-r-g-410-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-410-C8012.jpg",EAR1119-ND,G-410-C8012,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,735,0,"0.35000","0","1","ISODAMP™ C-8000","Active","-","0.377"" (9.58mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252173O/e-a-r-g-411-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-411-C8002.jpg",EAR1124-ND,G-411-C8002,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLUE,352,0,"0.35000","0","1","ISODAMP™ C-8000","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","-","Thermoplastic","Blue"
http://multimedia.3m.com/mws/media/1252503O/e-a-r-si-430-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_SI-430.jpg",EAR1235-ND,SI-430-C8012,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPLSTC,986,0,"0.37000","0","1","ISODAMP™ C-8000","Active","-","-","-","-","Thermoplastic","-"
http://www.keyelco.com/product-pdf.cfm?p=1953,//media.digikey.com/Photos/Keystone%20Elect%20Photos/776.JPG,36-776-ND,776,Keystone Electronics,ANTI-VIBRATE GROMMET,844,200,"0.91000","0","1","-","Active","#6-32","0.551"" (14.00mm)","0.375"" (9.53mm) 3/8""","-","Rubber","Blue"
http://www.keyelco.com/product-pdf.cfm?p=1952,//media.digikey.com/Photos/Keystone%20Elect%20Photos/775.jpg,36-775-ND,775,Keystone Electronics,ANTI-VIBRATE GROMMET,276,1700,"0.91000","0","1","-","Active","#6-32","0.551"" (14.00mm)","0.375"" (9.53mm) 3/8""","-","Rubber","Black"
http://www.keyelco.com/product-pdf.cfm?p=1948,//media.digikey.com/Photos/Keystone%20Elect%20Photos/771.jpg,36-771-ND,771,Keystone Electronics,ANTI-VIBRATE GROMMET,437,700,"0.93000","0","1","-","Active","M3","0.441"" (11.20mm)","0.315"" (8.00mm)","-","Rubber","Black"
http://www.keyelco.com/product-pdf.cfm?p=1949,//media.digikey.com/Photos/Keystone%20Elect%20Photos/772.jpg,36-772-ND,772,Keystone Electronics,ANTI-VIBRATE GROMMET,270,1500,"0.93000","0","1","-","Active","M3","0.441"" (11.20mm)","0.315"" (8.00mm)","-","Rubber","Blue"
