Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Style","Type","Shaft Size","Diameter","Height","Indicator","Material","Color","Features"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3bb1c9de4bb23fd59c0c4/1471396638303/OES_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/OESA-50%20BLK.jpg,226-1148-ND,OESA-50-2-5,Kilo International,KNOB KNURLED W/SKRT 0.250"" METAL,234,0,"10.01000","0","1","OES","Active","Cylindrical with Skirt","Knurled, Diamond","0.250"" (6.35mm)","0.500"" (12.70mm), 0.685"" (17.40mm) Skirt","0.625"" (15.88mm)","Arrow on Top","Metal","Black Gloss","6-32 Set Screw"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3b9aef5e231ee4296b7fc/1471396272470/DDS_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/DDS-50%20BLK.jpg,226-1020-ND,DDS-50-2-6,Kilo International,KNOB KNURLED W/SKRT 0.125"" METAL,231,0,"10.01000","0","1","DDS","Active","Cylindrical with Skirt","Knurled, Straight","0.125"" (3.18mm)","0.500"" (12.70mm), 0.685"" (17.40mm) Skirt","0.625"" (15.88mm)","Arrow on Skirt","Metal","Black Gloss","6-32 Set Screw (2)"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3bb1c9de4bb23fd59c0c4/1471396638303/OES_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/OESA-50%20BLK.jpg,226-4148-ND,OESA-50-4-5,Kilo International,KNOB KNURLED W/SKRT 0.250"" METAL,219,0,"10.01000","0","1","OES","Active","Cylindrical with Skirt","Knurled, Diamond","0.250"" (6.35mm)","0.500"" (12.70mm), 0.685"" (17.40mm) Skirt","0.625"" (15.88mm)","Arrow on Top","Metal","Black Matte","6-32 Set Screw"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3b9aef5e231ee4296b7fc/1471396272470/DDS_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/DDS-50%20BLK.jpg,226-4023-ND,DDS-50-4-7,Kilo International,KNOB KNURLED W/SKRT 0.236"" METAL,143,0,"10.01000","0","1","DDS","Active","Cylindrical with Skirt","Knurled, Straight","0.236"" (6.00mm)","0.500"" (12.70mm), 0.685"" (17.40mm) Skirt","0.625"" (15.88mm)","Arrow on Skirt","Metal","Black Matte","6-32 Set Screw (2)"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3bb1c9de4bb23fd59c0c4/1471396638303/OES_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/OESA-50%20CLR.jpg,226-3148-ND,OESA-50-3-5,Kilo International,KNOB KNURLED W/SKRT 0.250"" METAL,106,0,"10.01000","0","1","OES","Active","Cylindrical with Skirt","Knurled, Diamond","0.250"" (6.35mm)","0.500"" (12.70mm), 0.685"" (17.40mm) Skirt","0.625"" (15.88mm)","Arrow on Top","Metal","Clear Matte","6-32 Set Screw"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3bb1c9de4bb23fd59c0c4/1471396638303/OES_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/OESL-63%20BLK.jpg,226-4117-ND,OESL-63-4-7,Kilo International,KNOB KNURLED W/SKRT 0.236"" METAL,139,0,"10.10000","0","1","OES","Active","Cylindrical with Skirt","Knurled, Diamond","0.236"" (6.00mm)","0.625"" (15.88mm), 0.875"" (22.23mm) Skirt","0.625"" (15.88mm)","Line on Top","Metal","Black Matte","6-32 Set Screw"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1437622-1&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/KLN700A1%204.JPG,450-1700-ND,KLN700A1/4,TE Connectivity ALCOSWITCH Switches,KNOB KNURLED 0.250"" METAL,237,0,"10.18000","0","1","KLN","Active","Cylindrical","Knurled, Straight","0.250"" (6.35mm)","0.740"" (18.80mm)","0.625"" (15.88mm)","Line on Top and Side","Metal","Natural","6-32 Set Screw (2)"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3b9aef5e231ee4296b7fc/1471396272470/DDS_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/DDS-75%20CLR.jpg,226-2038-ND,DDS-75-1-6,Kilo International,KNOB KNURLED W/SKRT 0.125"" METAL,662,0,"10.28000","0","1","DDS","Active","Cylindrical with Skirt","Knurled, Straight","0.125"" (3.18mm)","0.750"" (19.05mm), 1.000"" (25.40mm) Skirt","0.625"" (15.88mm)","Arrow on Skirt","Metal","Clear Gloss","6-32 Set Screw (2)"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3b9aef5e231ee4296b7fc/1471396272470/DDS_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/DDS-75%20BLK.jpg,226-4038-ND,DDS-75-4-6,Kilo International,KNOB KNURLED W/SKRT 0.125"" METAL,641,0,"10.28000","0","1","DDS","Active","Cylindrical with Skirt","Knurled, Straight","0.125"" (3.18mm)","0.750"" (19.05mm), 1.000"" (25.40mm) Skirt","0.625"" (15.88mm)","Arrow on Skirt","Metal","Black Matte","6-32 Set Screw (2)"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3bb1c9de4bb23fd59c0c4/1471396638303/OES_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/OESA-75%20CLR.jpg,226-3150-ND,OESA-75-3-5,Kilo International,KNOB KNURLED W/SKRT 0.250"" METAL,537,0,"10.28000","0","1","OES","Active","Cylindrical with Skirt","Knurled, Diamond","0.250"" (6.35mm)","0.750"" (19.05mm), 1.000"" (25.40mm) Skirt","0.625"" (15.88mm)","Arrow on Top","Metal","Clear Matte","6-32 Set Screw"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3bb3cb3db2b80ee0600f0/1471396669238/SC_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/SC-75%20BLK.jpg,226-4082-ND,SC-75-4-7,Kilo International,KNOB KNURLED W/SKRT 0.236"" METAL,472,0,"10.28000","0","1","SC","Active","Cylindrical with Skirt","Knurled, Straight","0.236"" (6.00mm)","0.750"" (19.05mm), 1.000"" (25.40mm) Skirt","0.625"" (15.88mm)","Numbers on Skirt","Metal","Black Matte","6-32 Set Screw (2)"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3bb1c9de4bb23fd59c0c4/1471396638303/OES_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/OESL-75%20BLK.jpg,226-1118-ND,OESL-75-2-7,Kilo International,KNOB KNURLED W/SKRT 0.236"" METAL,431,0,"10.28000","0","1","OES","Active","Cylindrical with Skirt","Knurled, Diamond","0.236"" (6.00mm)","0.750"" (19.05mm), 1.000"" (25.40mm) Skirt","0.625"" (15.88mm)","Line on Top","Metal","Black Gloss","6-32 Set Screw"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3bb1c9de4bb23fd59c0c4/1471396638303/OES_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/OESL-75%20CLR.jpg,226-2118-ND,OESL-75-1-7,Kilo International,KNOB KNURLED W/SKRT 0.236"" METAL,408,0,"10.28000","0","1","OES","Active","Cylindrical with Skirt","Knurled, Diamond","0.236"" (6.00mm)","0.750"" (19.05mm), 1.000"" (25.40mm) Skirt","0.625"" (15.88mm)","Line on Top","Metal","Clear Gloss","6-32 Set Screw"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3bb1c9de4bb23fd59c0c4/1471396638303/OES_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/OESL-75%20BLK.jpg,226-4114-ND,OESL-75-4-5,Kilo International,KNOB KNURLED W/SKRT 0.250"" METAL,184,0,"10.28000","0","1","OES","Active","Cylindrical with Skirt","Knurled, Diamond","0.250"" (6.35mm)","0.750"" (19.05mm), 1.000"" (25.40mm) Skirt","0.625"" (15.88mm)","Line on Top","Metal","Black Matte","6-32 Set Screw"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3b9aef5e231ee4296b7fc/1471396272470/DDS_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/DDS-75%20BLK.jpg,226-1021-ND,DDS-75-2-5,Kilo International,KNOB KNURLED W/SKRT 0.250"" METAL,173,0,"10.28000","0","1","DDS","Active","Cylindrical with Skirt","Knurled, Straight","0.250"" (6.35mm)","0.750"" (19.05mm), 1.000"" (25.40mm) Skirt","0.625"" (15.88mm)","Arrow on Skirt","Metal","Black Gloss","6-32 Set Screw (2)"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3b9aef5e231ee4296b7fc/1471396272470/DDS_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/DDS-75%20CLR.jpg,226-2021-ND,DDS-75-1-5,Kilo International,KNOB KNURLED W/SKRT 0.250"" METAL,161,0,"10.28000","0","1","DDS","Active","Cylindrical with Skirt","Knurled, Straight","0.250"" (6.35mm)","0.750"" (19.05mm), 1.000"" (25.40mm) Skirt","0.625"" (15.88mm)","Arrow on Skirt","Metal","Clear Gloss","6-32 Set Screw (2)"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3bb3cb3db2b80ee0600f0/1471396669238/SC_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/SC-75%20BLK.jpg,226-4078-ND,SC-75-4-5,Kilo International,KNOB KNURLED W/SKRT 0.250"" METAL,117,0,"10.28000","0","1","SC","Active","Cylindrical with Skirt","Knurled, Straight","0.250"" (6.35mm)","0.750"" (19.05mm), 1.000"" (25.40mm) Skirt","0.625"" (15.88mm)","Numbers on Skirt","Metal","Black Matte","6-32 Set Screw (2)"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3bb1c9de4bb23fd59c0c4/1471396638303/OES_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/OESL-75%20BLK.jpg,226-4110-ND,OESL-75-4-6,Kilo International,KNOB KNURLED W/SKRT 0.125"" METAL,109,0,"10.28000","0","1","OES","Active","Cylindrical with Skirt","Knurled, Diamond","0.125"" (3.18mm)","0.750"" (19.05mm), 1.000"" (25.40mm) Skirt","0.625"" (15.88mm)","Line on Top","Metal","Black Matte","6-32 Set Screw"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3bb1c9de4bb23fd59c0c4/1471396638303/OES_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/OESL-90%20BLK.jpg,226-1115-ND,OESL-90-2-5,Kilo International,KNOB KNURLED W/SKRT 0.250"" METAL,400,0,"10.53000","0","1","OES","Active","Cylindrical with Skirt","Knurled, Diamond","0.250"" (6.35mm)","0.925"" (23.50mm), 1.250"" (31.75mm) Skirt","0.625"" (15.88mm)","Line on Top","Metal","Black Gloss","6-32 Set Screw"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3b9aef5e231ee4296b7fc/1471396272470/DDS_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/DDS-90%20BLK.jpg,226-1039-ND,DDS-90-2-6,Kilo International,KNOB KNURLED W/SKRT 0.125"" METAL,314,0,"10.53000","0","1","DDS","Active","Cylindrical with Skirt","Knurled, Straight","0.125"" (3.18mm)","0.925"" (23.50mm), 1.250"" (31.75mm) Skirt","0.625"" (15.88mm)","Arrow on Skirt","Metal","Black Gloss","6-32 Set Screw (2)"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3bb1c9de4bb23fd59c0c4/1471396638303/OES_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/OESL-90%20CLR.jpg,226-3115-ND,OESL-90-3-5,Kilo International,KNOB KNURLED W/SKRT 0.250"" METAL,146,0,"10.53000","0","1","OES","Active","Cylindrical with Skirt","Knurled, Diamond","0.250"" (6.35mm)","0.925"" (23.50mm), 1.250"" (31.75mm) Skirt","0.625"" (15.88mm)","Line on Top","Metal","Clear Matte","6-32 Set Screw"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3ba8b9de4bb23fd59bb9d/1471396493719/ML_PNB_fv3-01.png,//media.digikey.com/photos/Kilo%20International%20Photos/ML-90%20CLR.jpg,226-2002-ND,ML-90-1-5,Kilo International,KNOB SMOOTH 0.250"" METAL,915,0,"10.58000","0","1","ML","Active","Cylindrical","Smooth","0.250"" (6.35mm)","0.925"" (23.50mm)","0.625"" (15.88mm)","Dot on Top","Metal","Clear Gloss","6-32 Set Screw"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3ba8b9de4bb23fd59bb9d/1471396493719/ML_PNB_fv3-01.png,//media.digikey.com/photos/Kilo%20International%20Photos/ML-90%20BLK.jpg,226-4028-ND,ML-90-4-7,Kilo International,KNOB SMOOTH 0.236"" METAL,177,0,"10.58000","0","1","ML","Active","Cylindrical","Smooth","0.236"" (6.00mm)","0.925"" (23.50mm)","0.625"" (15.88mm)","Dot on Top","Metal","Black Matte","6-32 Set Screw"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3ba8b9de4bb23fd59bb9d/1471396493719/ML_PNB_fv3-01.png,//media.digikey.com/photos/Kilo%20International%20Photos/ML-90%20BLK.jpg,226-4002-ND,ML-90-4-5,Kilo International,KNOB SMOOTH 0.250"" METAL,125,0,"10.58000","0","1","ML","Active","Cylindrical","Smooth","0.250"" (6.35mm)","0.925"" (23.50mm)","0.625"" (15.88mm)","Dot on Top","Metal","Black Matte","6-32 Set Screw"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3ba2e9de4bb23fd59b7d0/1471396400649/HD_PNB_fv3-01.png,//media.digikey.com/photos/Kilo%20International%20Photos/HD-50%20BLK.jpg,226-1015-ND,HD-50-2-6,Kilo International,KNOB SMOOTH 0.125"" METAL,182,0,"10.69000","0","1","HD","Active","Cylindrical, Wedged","Smooth","0.125"" (3.18mm)","0.500"" (12.70mm)","1.000"" (25.40mm)","Line on Top and Side","Metal","Black Gloss","6-32 Set Screw (2)"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3ba2e9de4bb23fd59b7d0/1471396400649/HD_PNB_fv3-01.png,//media.digikey.com/photos/Kilo%20International%20Photos/HD-50%20CLR.jpg,226-3015-ND,HD-50-3-6,Kilo International,KNOB SMOOTH 0.125"" METAL,120,0,"10.69000","0","1","HD","Active","Cylindrical, Wedged","Smooth","0.125"" (3.18mm)","0.500"" (12.70mm)","1.000"" (25.40mm)","Line on Top and Side","Metal","Clear Matte","6-32 Set Screw (2)"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3ba2e9de4bb23fd59b7d0/1471396400649/HD_PNB_fv3-01.png,//media.digikey.com/photos/Kilo%20International%20Photos/HD-63%20BLK.jpg,226-1066-ND,HD-63-2-6,Kilo International,KNOB SMOOTH 0.125"" METAL,1713,0,"10.76000","0","1","HD","Active","Cylindrical, Wedged","Smooth","0.125"" (3.18mm)","0.625"" (15.88mm)","1.000"" (25.40mm)","Line on Top and Side","Metal","Black Gloss","6-32 Set Screw (2)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6-1437621-8&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/Tyco%20Photos/KD500A1%5E4.jpg,KD500A1/4-ND,KD500A1/4,TE Connectivity ALCOSWITCH Switches,KNOB KNURLED 0.250"" METAL,266,0,"10.98000","0","1","KD","Active","Cylindrical","Knurled, Diamond","0.250"" (6.35mm)","0.500"" (12.70mm)","0.630"" (16.00mm)","Line on Side","Metal","Natural","6-32 Set Screw (2)"
http://www.keyelco.com/product-pdf.cfm?p=1637,//media.digikey.com/photos/Keystone%20Elect%20Photos/8568.jpg,36-8568-ND,8568,Keystone Electronics,KNOB KNURLED 0.250"" PLASTIC,108,86,"11.47000","0","1","-","Active","Cylindrical with Pointer","Knurled, Straight","0.250"" (6.35mm)","0.700"" (17.78mm)","0.610"" (15.50mm)","Line on Side","Plastic","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Alcoswitch%20PDFs/Knobs%20cat.pdf,//media.digikey.com/photos/Tyco%20Photos/KN900A1%204.JPG,450-1711-ND,KN900A1/4,TE Connectivity ALCOSWITCH Switches,KNOB KNURLED 0.250"" METAL,178,0,"11.60000","0","1","KN","Active","Cylindrical","Knurled, Straight","0.250"" (6.35mm)","0.949"" (24.10mm)","0.625"" (15.88mm)","Line on Side","Metal","Natural","6-32 Set Screw (2)"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3ba2e9de4bb23fd59b7d0/1471396400649/HD_PNB_fv3-01.png,//media.digikey.com/photos/Kilo%20International%20Photos/HD-75%20BLK.jpg,226-1016-ND,HD-75-2-5,Kilo International,KNOB SMOOTH 0.250"" METAL,153,0,"11.81000","0","1","HD","Active","Cylindrical, Wedged","Smooth","0.250"" (6.35mm)","0.750"" (19.05mm)","1.000"" (25.40mm)","Line on Top and Side","Metal","Black Gloss","6-32 Set Screw (2)"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3ba2e9de4bb23fd59b7d0/1471396400649/HD_PNB_fv3-01.png,//media.digikey.com/photos/Kilo%20International%20Photos/HD-75%20BLK.jpg,226-4019-ND,HD-75-4-7,Kilo International,KNOB SMOOTH 0.236"" METAL,153,0,"11.81000","0","1","HD","Active","Cylindrical, Wedged","Smooth","0.236"" (6.00mm)","0.750"" (19.05mm)","1.000"" (25.40mm)","Line on Top and Side","Metal","Black Matte","6-32 Set Screw (2)"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3ba2e9de4bb23fd59b7d0/1471396400649/HD_PNB_fv3-01.png,//media.digikey.com/photos/Kilo%20International%20Photos/HD-75%20CLR.jpg,226-3030-ND,HD-75-3-6,Kilo International,KNOB SMOOTH 0.125"" METAL,120,0,"11.81000","0","1","HD","Active","Cylindrical, Wedged","Smooth","0.125"" (3.18mm)","0.750"" (19.05mm)","1.000"" (25.40mm)","Line on Top and Side","Metal","Clear Matte","6-32 Set Screw (2)"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Alcoswitch%20PDFs/Knobs%20cat.pdf,//media.digikey.com/photos/Tyco%20Photos/KNS501BA1^4.JPG,450-1713-ND,KNS501BA1/4,TE Connectivity ALCOSWITCH Switches,KNOB KNURLED W/SKRT 0.250"" METAL,230,0,"11.88000","0","1","KNS","Active","Cylindrical with Skirt","Knurled, Straight","0.250"" (6.35mm)","0.500"" (12.70mm) Top, 0.750"" (19.05mm) Bottom","0.625"" (15.88mm)","Arrow on Skirt","Metal","Black, Natural","6-32 Set Screw (2)"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Alcoswitch%20PDFs/Knobs%20cat.pdf,//media.digikey.com/photos/Tyco%20Photos/KN900B1%204.JPG,450-1712-ND,KN900B1/4,TE Connectivity ALCOSWITCH Switches,KNOB KNURLED 0.250"" METAL,595,0,"12.51000","0","1","KN","Active","Cylindrical","Knurled, Straight","0.250"" (6.35mm)","0.949"" (24.10mm)","0.625"" (15.88mm)","Line on Side","Metal","Black","6-32 Set Screw (2)"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3ba2e9de4bb23fd59b7d0/1471396400649/HD_PNB_fv3-01.png,//media.digikey.com/photos/Kilo%20International%20Photos/HD-90%20BLK.jpg,226-4031-ND,HD-90-4-6,Kilo International,KNOB SMOOTH 0.125"" METAL,122,0,"13.12000","0","1","HD","Active","Cylindrical, Wedged","Smooth","0.125"" (3.18mm)","0.925"" (23.50mm)","1.000"" (25.40mm)","Line on Top and Side","Metal","Black Matte","6-32 Set Screw (2)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1437622-1&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/KLN1250A1^4.jpg,450-1695-ND,KLN1250A1/4,TE Connectivity ALCOSWITCH Switches,KNOB KNURLED 0.250"" METAL,776,0,"15.08000","0","1","KLN","Active","Cylindrical","Knurled, Straight","0.250"" (6.35mm)","1.252"" (31.80mm)","0.625"" (15.88mm)","Line on Top and Side","Metal","Natural","6-32 Set Screw (2)"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Alcoswitch%20PDFs/Knobs%20cat.pdf,//media.digikey.com/Photos/Tyco%20Photos/KNS701BA1%5E4.jpg,KNS701BA1/4-ND,KNS701BA1/4,TE Connectivity ALCOSWITCH Switches,KNOB KNURLED W/SKRT 0.250"" METAL,805,0,"15.60000","0","1","KNS","Active","Cylindrical with Skirt","Knurled, Straight","0.250"" (6.35mm)","0.750"" (19.05mm), 1.120"" (28.45mm) Skirt","0.625"" (15.88mm)","Arrow on Skirt","Metal","Black, Natural","6-32 Set Screw (2)"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Alcoswitch%20PDFs/Knobs%20cat.pdf,//media.digikey.com/Photos/Tyco%20Photos/KPN700B1%5E4.jpg,KPN700B1/4-ND,KPN700B1/4,TE Connectivity ALCOSWITCH Switches,KNOB KNURLED 0.250"" METAL,1621,0,"18.47000","0","1","KPN","Active","Cylindrical with Pointer","Knurled, Straight","0.250"" (6.35mm)","0.750"" (19.05mm)","0.625"" (15.88mm)","Line on Side","Metal","Black","6-32 Set Screw (2)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1437622-6&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/KN5700B1%5E4.jpg,450-1708-ND,KN5700B1/4,TE Connectivity ALCOSWITCH Switches,KNOB KNURLED 0.250"" METAL,389,0,"19.12000","0","1","KN","Active","Cylindrical, Dual Level","Knurled, Straight","0.250"" (6.35mm)","0.500"" (12.70mm) Top, 0.752"" (19.10mm) Bottom","1.161"" (29.50mm)","Line on Both Knobs","Metal","Black","6-32 Set Screw (4)"
https://static1.squarespace.com/static/54efb6f4e4b0d7862a93d7f5/t/57b3b990f5e231ee4296b70d/1471396241751/DDSPT_PNB_fv3_2.png,//media.digikey.com/photos/Kilo%20International%20Photos/DDSPT-75%20CLR.jpg,226-1045-ND,DDSPT-75-1-5,Kilo International,KNOB KNURLED W/SKRT 0.250"" METAL,139,0,"23.06000","0","1","DDSPT","Active","Cylindrical with Skirt","Knurled, Straight","0.250"" (6.35mm)","0.750"" (19.05mm), 1.113"" (28.27mm) Skirt","0.750"" (19.05mm)","Line on Skirt","Metal","Clear Gloss","4-40 Set Screw, Push to Turn"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1437624-1&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/PH151814.jpg,450-2418-ND,PH15181/4,TE Connectivity ALCOSWITCH Switches,KNOB KNURLED 0.250"" PLASTIC,1962,0,"2.62000","0","1","PH","Active","Cylindrical","Knurled, Straight","0.250"" (6.35mm)","0.996"" (25.30mm)","0.669"" (17.00mm)","No Indicator","Plastic","Black","6-32 Set Screw"
http://reports.daviesmolding.com/drawings/1202BA.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1202xx.jpg,1722-1065-ND,1202BA,"Davies Molding, LLC",KNOB 0.250"" PHENOLIC,186,0,"3.67000","0","1","-","Active","Cylindrical","-","0.250"" (6.35mm)","0.780"" (19.81mm)","0.630"" (16.00mm)","Line on Top","Phenolic","Black","8-32 Set Screw"
http://reports.daviesmolding.com/drawings/1214-H.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1214.jpg,1722-1114-ND,1214-H,"Davies Molding, LLC",KNOB 0.250"" PHENOLIC,452,0,"3.76000","0","1","-","Active","Cylindrical with Pointer","-","0.250"" (6.35mm)","1.650"" (41.91mm)","0.620"" (15.75mm)","-","Phenolic","Black","Flatted to 5/32"""
http://reports.daviesmolding.com/drawings/1204AZ.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1204xx.jpg,1722-1069-ND,1204AZ,"Davies Molding, LLC",KNOB 0.250"" PHENOLIC,251,0,"3.84000","0","1","-","Active","Cylindrical","-","0.250"" (6.35mm)","1.030"" (26.16mm)","0.690"" (17.53mm)","Line on Top","Phenolic","Black","8-32 Set Screw"
http://reports.daviesmolding.com/drawings/1600BW.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1600Bx.jpg,1722-1168-ND,1600BW,"Davies Molding, LLC",KNOB KNURLED W/SKIRT 0.250"" PHEN,453,0,"3.93000","0","1","-","Active","Cylindrical with Skirt","Knurled, Straight","0.250"" (6.35mm)","1.480"" (37.59mm)","0.690"" (17.53mm)","Line on Skirt","Phenolic","Black","8-32 Set Screw"
http://reports.daviesmolding.com/drawings/1204-B.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1204-B.jpg,1722-1070-ND,1204-B,"Davies Molding, LLC",KNOB 0.125"" PHENOLIC,474,0,"4.19000","0","1","-","Active","Cylindrical","-","0.125"" (3.18mm)","1.030"" (26.16mm)","0.690"" (17.53mm)","No Indicator","Phenolic","Black","8-32 Set Screw"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1437624-7&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/PKG90B1%204.JPG,450-1745-ND,PKG90B1/4,TE Connectivity ALCOSWITCH Switches,KNOB RIBBED 0.250"" PLASTIC,447,0,"4.52000","0","1","PKG","Active","Cylindrical","Ribbed","0.250"" (6.35mm)","0.862"" (21.89mm)","0.550"" (13.97mm)","Line on Side","Plastic","Black","6-32 Set Screw (2)"
http://reports.daviesmolding.com/drawings/1506-B.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1506.jpg,1722-1258-ND,1506-B,"Davies Molding, LLC",KNOB SMOOTH 0.250"" PLASTIC,472,0,"4.57000","0","1","-","Active","Cylindrical","Smooth","0.250"" (6.35mm)","1.625"" (41.28mm)","0.950"" (24.13mm)","Line on Top and Side","Plastic","Black","8-32 Set Screw, Soft Touch"
http://reports.daviesmolding.com/drawings/1202AU.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1202xx.jpg,1722-1064-ND,1202AU,"Davies Molding, LLC",KNOB 0.250"" PHENOLIC,478,0,"4.74000","0","1","-","Active","Cylindrical","-","0.250"" (6.35mm)","0.780"" (19.81mm)","0.590"" (14.99mm)","Line on Top","Phenolic","Black","Flatted to 5/32"""
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Alcoswitch%20PDFs/P%20Series.pdf,//media.digikey.com/photos/Tyco%20Photos/PKS1103B101%204.JPG,450-1747-ND,PKS1103B101/4,TE Connectivity ALCOSWITCH Switches,KNOB KNURLED W/SKRT 0.250"" PLAST,439,0,"4.75000","0","1","PKS","Active","Cylindrical with Skirt","Knurled, Straight","0.250"" (6.35mm)","0.618"" (15.70mm), 1.165"" (29.60mm) Skirt","0.669"" (17.00mm)","Numbers on Skirt","Plastic with Aluminum Skirt","Black, Natural","0~10 Numbers, 6-32 Set Screw"
