Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Thread Size","Thickness","Width","Material","Plating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/0700832SLN.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/0725020SLN.jpg,RPC6976-ND,0700832SLN,Essentra Components,"LOCK AND FLANGE NUT, NATURAL, NY",0,0,"0.14000","0","1","MicroPlastics","Active","Locknut","#8-32","0.228"" (5.80mm)","0.335"" (8.50mm)","Nylon","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-978.jpg,1920-2271-ND,7211 975,Altech Corporation,M16 LOCKNUT BLACKPA,100,0,"0.37000","0","1","-","Active","Locknut","M16x1.5","0.197"" (5.00mm)","0.866"" (22.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-881.jpg,1920-2261-ND,7211 881,Altech Corporation,PG7 LOCKNUTLT GRAYPA,97,7250,"0.37000","0","1","-","Active","Locknut","PG7","0.197"" (5.00mm)","0.748"" (19.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-974.jpg,1920-2270-ND,7211 974,Altech Corporation,M12 LOCKNUT BLACKPA,68,1400,"0.37000","0","1","-","Active","Locknut","M12x1.5","0.197"" (5.00mm)","0.748"" (19.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-979.jpg,1920-2275-ND,7211 979,Altech Corporation,M12 LOCKNUT LT GRAYPA,3,800,"0.37000","0","1","-","Active","Locknut","M12x1.5","0.197"" (5.00mm)","0.748"" (19.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,-,1920-2264-ND,7211 884,Altech Corporation,PG135 LOCKNUTLTGRAYPA,41,1900,"0.48000","0","1","-","Active","Locknut","PG13.5","0.236"" (6.00mm)","1.063"" (27.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-855.jpg,1920-2256-ND,7211 855,Altech Corporation,PG16 LOCKNUT BLACKPA,0,0,"0.51000","0","1","-","Active","Locknut","PG16","0.236"" (6.00mm)","1.181"" (30.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-978.jpg,1920-2273-ND,7211 977,Altech Corporation,M25 LOCKNUT BLACKPA,75,200,"0.70000","0","1","-","Active","Locknut","M25x1.5","0.236"" (6.00mm)","1.181"" (30.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-98x.jpg,1920-2276-ND,7211 982,Altech Corporation,M25 LOCKNUT LT GRAYPA,38,1650,"0.70000","0","1","-","Active","Locknut","M25x1.5","0.236"" (6.00mm)","1.181"" (30.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-886.jpg,1920-2265-ND,7211 886,Altech Corporation,PG21 LOCKNUTLT GRAYPA,25,2200,"0.73000","0","1","-","Active","Locknut","PG21","0.256"" (6.50mm)","1.417"" (36.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-978.jpg,1920-2274-ND,7211 978,Altech Corporation,M32 LOCKNUT BLACKPA,50,300,"0.96000","0","1","-","Active","Locknut","M32x1.5","0.295"" (7.50mm)","1.496"" (38.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-983.jpg,1920-2277-ND,7211 983,Altech Corporation,M32 LOCKNUT LT GRAYPA,17,250,"0.96000","0","1","-","Active","Locknut","M32x1.5","0.295"" (7.50mm)","1.496"" (38.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-857.jpg,1920-2258-ND,7211 857,Altech Corporation,PG29 LOCKNUT BLACKPA,15,880,"1.25000","0","1","-","Active","Locknut","PG29","0.295"" (7.50mm)","1.811"" (46.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-887.jpg,1920-2266-ND,7211 887,Altech Corporation,PG29 LOCKNUTLT GRAYPA,11,980,"1.25000","0","1","-","Active","Locknut","PG29","0.295"" (7.50mm)","1.811"" (46.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-498.jpg,1920-2253-ND,7211 498,Altech Corporation,NPT1 LOCKNUTPA BK,40,1140,"1.33000","0","1","-","Active","Locknut","NPT-1","0.276"" (7.00mm)","1.614"" (41.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-488.jpg,1920-2252-ND,7211 488,Altech Corporation,NPT1 LOCKNUTPA GRAY,20,700,"1.33000","0","1","-","Active","Locknut","NPT-1","0.276"" (7.00mm)","1.614"" (41.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-98x.jpg,1920-2278-ND,7211 984,Altech Corporation,M40 LOCKNUT LT GRAYPA,19,180,"1.57000","0","1","-","Active","Locknut","M40x1.5","0.315"" (8.00mm)","1.969"" (50.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-990.jpg,1920-2280-ND,7211 990,Altech Corporation,M40 LOCKNUT BLACKPA,16,520,"1.57000","0","1","-","Active","Locknut","M40x1.5","0.315"" (8.00mm)","1.969"" (50.00mm)","Polyamide","-"
https://cadlinks.rafhdwe.com/dk2d/M3561-al/,-,1772-4232-ND,M3561-AL,RAF Electronic Hardware,8MM RD X 6MM X M3,0,1110,"1.84000","0","1","-","Active","Thumb","M3x0.5","0.236"" (6.00mm)","0.315"" (8.00mm)","Aluminum","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-985.jpg,1920-1116-ND,7211 985,Altech Corporation,LOCKNUT NYLON M50 GRY,23,330,"2.58000","0","1","-","Active","Locknut","M50x1.5","0.354"" (9.00mm)","2.362"" (60.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-859.jpg,1920-2259-ND,7211 859,Altech Corporation,PG42 LOCKNUT BLACKPA,5,50,"2.58000","0","1","-","Active","Locknut","PG42","0.354"" (9.00mm)","2.559"" (65.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-889.jpg,1920-2268-ND,7211 889,Altech Corporation,PG42 LOCKNUTLT GRAYPA,5,60,"2.58000","0","1","-","Active","Locknut","PG42","0.354"" (9.00mm)","2.559"" (65.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-992.jpg,1920-2281-ND,7211 992,Altech Corporation,M63 LOCKNUT BLACKPA,6,45,"2.88000","0","1","-","Active","Locknut","M63x1.5","0.394"" (10.00mm)","2.953"" (75.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-860.jpg,1920-2260-ND,7211 860,Altech Corporation,PG48 LOCKNUT BLACKPA,5,40,"2.88000","0","1","-","Active","Locknut","PG48","0.374"" (9.50mm)","2.756"" (70.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-890.jpg,1920-2269-ND,7211 890,Altech Corporation,PG48 LOCKNUTLT GRAYPA,5,55,"2.88000","0","1","-","Active","Locknut","PG48","0.374"" (9.50mm)","2.756"" (70.00mm)","Polyamide","-"
http://www.altechcorp.com/PDFS/LTSR_Locknuts.pdf,//media.digikey.com/Photos/Altech-Corporation/7211-986.jpg,1920-2279-ND,7211 986,Altech Corporation,M63 LOCKNUT LT GRAYPA,5,40,"2.88000","0","1","-","Active","Locknut","M63x1.5","0.394"" (10.00mm)","2.953"" (75.00mm)","Polyamide","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=330249&DocType=Customer+Drawing&DocLang=English,-,A144966-ND,1-330249-7,TE Connectivity AMP Connectors,JAM NUT 0.496"" 3/8-32,0,0,"11.14000","0","1","-","Active","Jam","3/8""-32","0.093"" (2.36mm)","0.496"" (12.60mm)","-","Nickel"
-,//media.digikey.com/photos/Tyco%20Photos/205821-3.JPG,5205821-3-ND,5205821-3,TE Connectivity AMP Connectors,HEX NUT 0.184"" STEEL 4-40,0,0,"0.03945","0","100000","AMPLIMITE","Active","Hex","#4-40","0.062"" (1.57mm) 1/16""","0.184"" (4.67mm)","Steel","Zinc"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=521624&DocType=Customer+Drawing&DocLang=English,-,521624-1-ND,521624-1,TE Connectivity AMP Connectors,10-24 NUT,0,0,"0.05289","0","5000","-","Active","Square","-","0.148"" (3.75mm)","0.425"" (10.80mm)","Steel","Nickel"
-,-,560-9049-012-ND,560-9049-012,Cinch Connectivity Solutions Johnson,HEX NUT,0,0,"0.08500","0","1000","-","Active","Hex","-","-","-","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NNE-34814-MX.pdf,-,NNE-34814-M4-ND,NNE-34814-M4,Essentra Components,HEX NUT 0.276"" NYLON M4,0,0,"0.11126","0","5000","NNE","Active","Hex","M4","0.126"" (3.20mm)","0.276"" (7.01mm)","Nylon","-"
http://www.keyelco.com/product-pdf.cfm?p=1915,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_960y.jpg,36-9608-ND,9608,Keystone Electronics,HEX NUT 3/8"" NYLON 10-32,0,7400,"0.11500","0","100","-","Active","Hex","#10-32","-","0.375"" (9.53mm) 3/8""","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NNE-34814-MX.pdf,-,NNE-34814-M5-ND,NNE-34814-M5,Essentra Components,HEX NUT 0.315"" NYLON M5,0,0,"0.11526","0","5000","NNE","Active","Hex","M5","0.165"" (4.20mm)","0.315"" (8.00mm)","Nylon","-"
http://www.keyelco.com/product-pdf.cfm?p=2209,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_4716.jpg,36-4716-ND,4716,Keystone Electronics,HEX NUT 1/2"" STEEL 5/16-24,0,1500,"0.14930","0","100","-","Active","Hex","5/16""-24","-","0.500"" (12.70mm) 1/2""","Steel","Zinc"
http://www.essentracomponents.com.sg/images-line/pdfs/HN.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20157.jpg,HN-M6-01-ND,HN-M6-01,Essentra Components,HEX NUT 0.390"" NYLON M6,0,0,"0.15420","0","1000","HN","Active","Hex","M6","0.210"" (5.33mm)","0.390"" (9.91mm)","Nylon","-"
http://www.keyelco.com/product-pdf.cfm?p=2208,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_4713.jpg,36-4713-ND,4713,Keystone Electronics,HEX NUT 0.430"" STEEL 1/4-28,0,18600,"0.18000","0","1","-","Active","Hex","1/4""-28","-","0.430"" (10.92mm)","Steel","Zinc"
http://www.essentracomponents.com.sg/images-line/pdfs/NNE-1587-MX.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/NNE-1587-M6.JPG,RP954-ND,NNE-1587-M6,Essentra Components,HEX NUT 0.394"" NYLON M6,0,0,"0.19913","0","5000","NNE","Active","Hex","M6","0.437"" (11.10mm) 7/16""","0.394"" (10.01mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NNE-34814-MX.pdf,-,NNE-34814-M3-ND,NNE-34814-M3,Essentra Components,HEX NUT 0.217"" NYLON M3,0,0,"0.20883","0","5000","NNE","Active","Hex","M3","0.095"" (2.41mm)","0.217"" (5.51mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NNE-1587-MX.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/NNE-1587-M5.JPG,RP953-ND,NNE-1587-M5,Essentra Components,HEX NUT 0.315"" NYLON M5,0,0,"0.21816","0","5000","NNE","Active","Hex","M5","0.394"" (10.00mm)","0.315"" (8.00mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NNE-1587-MX.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/NNE-1587-M4.JPG,RP952-ND,NNE-1587-M4,Essentra Components,HEX NUT 0.276"" NYLON M4,0,0,"0.21907","0","5000","NNE","Active","Hex","M4","0.315"" (8.00mm)","0.276"" (7.01mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1417659.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1417659.jpg,1417659-ND,1417659,Phoenix Contact,LOCK NUT 18.0MM POLYAMIDE M12,0,0,"0.23100","0","10","-","Active","Locknut","M12","0.197"" (5.00mm)","0.710"" (18.00mm)","Polyamide","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1417660.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1417660.jpg,1417660-ND,1417660,Phoenix Contact,LOCK NUT 22.0MM POLYAMIDE M16,0,0,"0.23100","0","10","-","Active","Locknut","M16","0.197"" (5.00mm)","0.866"" (22.00mm)","Polyamide","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1414570.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1414570.jpg,1414570-ND,1414570,Phoenix Contact,LOCK NUT 26.0MM POLYAMIDE M20,0,0,"0.30400","0","5","-","Active","Locknut","M20","0.236"" (6.00mm)","1.024"" (26.00mm)","Polyamide","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=330249&DocType=Customer+Drawing&DocLang=English,-,1-330249-4-ND,1-330249-4,TE Connectivity AMP Connectors,JAM NUT 0.496"" 3/8-24,0,0,"0.30914","0","5000","-","Active","Jam","3/8""-24","0.075"" (1.91mm)","0.496"" (12.60mm)","-","Nickel"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1417661.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1417661.jpg,1417661-ND,1417661,Phoenix Contact,LOCK NUT 32.0MM POLYAMIDE M25,0,0,"0.32600","0","5","-","Active","Locknut","M25","0.236"" (6.00mm)","1.260"" (32.00mm)","Polyamide","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1697450000.pdf,-,1697450000-ND,1697450000,Weidmüller,LOCK NUT 0.866"" POLYAMIDE PG9,0,0,"0.35040","0","100","-","Active","Locknut","PG9","0.197"" (5.00mm)","0.866"" (22.00mm)","Polyamide","-"
-,-,5-1393247-0-ND,5-1393247-0,TE Connectivity Potter & Brumfield Relays,HEX NUT 0.567"",0,0,"0.37500","0","1000","-","Active","Hex","-","0.085"" (2.16mm)","0.567"" (14.40mm)","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NNE-34814-MX.pdf,-,NNE-34814-M2-ND,NNE-34814-M2,Essentra Components,HEX NUT 0.158"" NYLON M2,0,0,"0.37741","0","5000","NNE","Active","Hex","M2","0.062"" (1.57mm) 1/16""","0.158"" (4.01mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1694070000.pdf,-,1694070000-ND,1694070000,Weidmüller,LOCK NUT 0.591"" BRASS PG7,0,0,"0.37840","0","100","-","Active","Locknut","PG7","0.110"" (2.79mm)","0.591"" (15.00mm)","Brass","Nickel"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1697470000.pdf,-,1697470000-ND,1697470000,Weidmüller,LOCK NUT 1.062"" POLYAMIDE PG13.5,0,1600,"0.37840","0","100","-","Active","Locknut","PG13.5","0.236"" (6.00mm)","1.062"" (26.97mm) 1 1/16""","Polyamide","-"
-,-,1920-2161-ND,6000070,Altech Corporation,PG7 LOCKNUT BN,70,1200,"0.40000","0","1","*","Active","-","-","-","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=1595,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1459.jpg,36-1459-ND,1459,Keystone Electronics,KNURLED NUT 5/8"" BRASS 15/32-32,0,5800,"0.44710","0","100","-","Active","Knurled","15/32""-32","0.062"" (1.57mm) 1/16""","0.625"" (15.88mm) 5/8""","Brass","Nickel"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1417662.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1417662.jpg,1417662-ND,1417662,Phoenix Contact,LOCK NUT 41.0MM POLYAMIDE M32,0,0,"0.46200","0","5","-","Active","Locknut","M32","0.276"" (7.00mm)","1.615"" (41.00mm)","Polyamide","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1694100000.pdf,-,1694100000-ND,1694100000,Weidmüller,LOCK NUT 0.906"" BRASS PG13.5,0,0,"0.48280","0","100","-","Active","Locknut","PG13.5","0.118"" (3.00mm)","0.906"" (23.00mm)","Brass","Nickel"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3003001.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3003001.jpg,3003001-ND,3003001,Phoenix Contact,NUT HEX M5,0,0,"0.48300","0","100","-","Active","Hex","M5","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/HNLW12.pdf,-,HNLW12-ND,HNLW12,Panduit Corp,HEX NUT 1/2-13,0,0,"0.53200","0","100","HN","Active","Hex","1/2""-13","-","-","-","-"
http://www1.panduit.com/heiler/PartDrawings/C-SSSSN1420--ENG.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_SSN(1420,3816)-C.jpg",SSN1420-C-ND,SSN1420-C,Panduit Corp,HEX NUT STAINLESS STEEL 1/4,0,0,"0.55520","0","100","-","Active","Hex","1/4""-20","-","-","Stainless Steel","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/8220.pdf,-,A8220-ND,A8220,American Electrical Inc.,LOCK NUT NYLON M20,0,0,"0.58360","0","100","-","Active","Locknut","M20x1.5","-","-","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1772440000.pdf,-,1772440000-ND,1772440000,Weidmüller,LOCK NUT 0.709"" POLYAMIDE M12,0,800,"0.59860","0","50","-","Active","Locknut","M12x1.5","0.197"" (5.00mm)","0.709"" (18.00mm)","Polyamide","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1694110000.pdf,-,1694110000-ND,1694110000,Weidmüller,LOCK NUT 1.024"" BRASS PG16,0,100,"0.61790","0","100","-","Active","Locknut","PG16","0.118"" (3.00mm)","1.024"" (26.00mm)","Brass","Nickel"
http://www.panduit.com/heiler/PartDrawings/HNLW12M.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_HNLW12M.jpg,HNLW12M-ND,HNLW12M,Panduit Corp,HEX NUT M12,0,0,"0.64600","0","100","HN","Active","Hex","M12x1.75","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1719110000.pdf,-,1719110000-ND,1719110000,Weidmüller,LOCK NUT 0.866"" POLYAMIDE PG9,0,0,"0.72560","0","50","-","Active","Locknut","PG9","0.197"" (5.00mm)","0.866"" (22.00mm)","Polyamide","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1719120000.pdf,-,1719120000-ND,1719120000,Weidmüller,LOCK NUT 0.945"" POLYAMIDE PG11,0,0,"0.76260","0","50","-","Active","Locknut","PG11","0.197"" (5.00mm)","0.945"" (24.00mm)","Polyamide","-"
http://www1.panduit.com/heiler/PartDrawings/C-SSSSN1420--ENG.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_SSN(1420,3816)-C.jpg",SSN3816-C-ND,SSN3816-C,Panduit Corp,HEX NUT STAINLESS STEEL 3/8,0,0,"0.76800","0","100","-","Active","Hex","3/8""-16","-","-","Stainless Steel","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1736930000.pdf,-,1736930000-ND,1736930000,Weidmüller,LOCK NUT 1.024"" POLYAMIDE M20,0,100,"0.79170","0","100","-","Active","Locknut","M20x1.5","0.236"" (6.00mm)","1.024"" (26.00mm)","Polyamide","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1417664.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1417664.jpg,1417664-ND,1417664,Phoenix Contact,LOCK NUT 50.0MM POLYAMIDE M40,0,0,"0.80800","0","5","-","Active","Locknut","M40","0.276"" (7.00mm)","1.969"" (50.00mm)","Polyamide","-"
http://www.essentracomponents.com.sg/images-line/pdfs/CGLN.pdf,-,CGLN-PG21-BK-ND,CGLN-PG21-BK,Essentra Components,LOCK NUT 1.417"" NYLON PG21,0,0,"0.89350","0","100","CGLN","Active","Locknut","PG21","0.276"" (7.00mm)","1.417"" (36.00mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1719140000.pdf,-,1719140000-ND,1719140000,Weidmüller,LOCK NUT 1.181"" POLYAMIDE PG16,0,0,"0.90480","0","25","-","Active","Locknut","PG16","0.236"" (6.00mm)","1.181"" (30.00mm)","Polyamide","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1736940000.pdf,-,1736940000-ND,1736940000,Weidmüller,LOCK NUT 1.260"" POLYAMIDE M25,0,25,"0.90480","0","25","-","Active","Locknut","M25x1.5","0.236"" (6.00mm)","1.260"" (32.00mm)","Polyamide","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1697480000.pdf,-,1697480000-ND,1697480000,Weidmüller,LOCK NUT 1.181"" POLYAMIDE PG16,0,25,"0.93280","0","25","-","Active","Locknut","PG16","0.236"" (6.00mm)","1.181"" (30.00mm)","Polyamide","-"
-,-,2081-SSH M6-ND,SSH M6,Pflitsch,M6 NUT,0,0,"0.95000","0","1","*","Active","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1670484.jpg,1670484-ND,1670484,Phoenix Contact,HEX NUT PLASTIC PG13.5,0,0,"0.99760","0","25","-","Active","Hex","PG13.5","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=329631&DocType=Customer+Drawing&DocLang=English,-,9-329631-0-ND,9-329631-0,TE Connectivity AMP Connectors,JAM NUT,0,0,"1.03433","0","1000","-","Active","Jam","-","-","-","Brass","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1416009.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_14160xx.jpg,1416009-ND,1416009,Phoenix Contact,HEX NUT 21.0MM BRASS NPT-3/8"",0,0,"1.06100","0","10","-","Active","Hex Nut","NPT-3/8","0.157"" (4.00mm)","0.827"" (21.00mm)","Brass","Nickel"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1719200000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1719200000.jpg,1719200000-ND,1719200000,Weidmüller,LOCK NUT 1.260"" BRASS PG21,0,0,"1.06840","0","50","-","Active","Locknut","PG21","0.138"" (3.50mm)","1.260"" (32.00mm)","Brass","Nickel"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=329631&DocType=Customer+Drawing&DocLang=English,-,329631-ND,329631,TE Connectivity AMP Connectors,JAM NUT,0,0,"1.15782","0","1000","-","Active","Jam","1/2-28","0.094"" (2.39mm) 3/32""","-","Brass","Silver"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1417665.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1417664.jpg,1417665-ND,1417665,Phoenix Contact,LOCK NUT 60.0MM POLYAMIDE M50,0,5,"1.16600","0","5","-","Active","Locknut","M50","0.315"" (8.00mm)","2.362"" (60.00mm)","Polyamide","-"
http://www.keyelco.com/product-pdf.cfm?p=2193,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_4343.jpg,36-4343-ND,4343,Keystone Electronics,BLIND CAPTIVE NUT 13/32"" NYLON,0,3100,"1.20000","0","100","-","Active","Blind Captive","#8-32","0.500"" (12.70mm) 1/2""","0.406"" (10.31mm) 13/32""","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/8229.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/A8229.jpg,A8229-ND,A8229,American Electrical Inc.,LOCK NUT NYLON PG29,0,0,"1.28340","0","50","-","Active","Locknut","PG29","-","-","Nylon","-"
-,-,1-21018-6-ND,1-21018-6,TE Connectivity AMP Connectors,"NUT,HEX,MACH SCREW",0,0,"1.40000","0","100","-","Active","Hex","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1416010.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_14160xx.jpg,1416010-ND,1416010,Phoenix Contact,HEX NUT 26.0MM BRASS NPT-1/2"",0,10,"1.40700","0","10","-","Active","Hex Nut","NPT-1/2","-","1.024"" (26.00mm)","Brass","Nickel"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=328690&DocType=Customer+Drawing&DocLang=English,-,1-328690-2-ND,1-328690-2,"TE Connectivity Aerospace, Defense and Marine",JAM NUT 5/16"" STN STEEL 12-32,0,0,"1.47000","0","2000","-","Active","Jam","#12-32","0.078"" (1.98mm)","0.312"" (7.92mm) 5/16""","Stainless Steel","Gold"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1719210000.pdf,-,1719210000-ND,1719210000,Weidmüller,LOCK NUT 1.614"" BRASS PG29,0,50,"1.51340","0","50","-","Active","Locknut","PG29","0.157"" (4.00mm)","1.614"" (41.00mm)","Brass","Nickel"
//media.digikey.com/PDF/Data%20Sheets/BUD%20Industries%20PDFs/Accessories%20Hardware.pdf,-,851-DLH-ND,851-DLH,Bud Industries,CLIP NUT M6,0,800,"1.65000","0","100","-","Active","Clip","M6","-","-","-","Zinc"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1417666.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1417664.jpg,1417666-ND,1417666,Phoenix Contact,LOCK NUT 75.0MM POLYAMIDE M63,0,10,"1.69000","0","5","-","Active","Locknut","M63","0.315"" (8.00mm)","2.953"" (75.01mm)","Polyamide","-"
http://www.panduit.com/heiler/PartDrawings/C41701-00.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_BGN-C.jpg,BGN-C-ND,BGN-C,Panduit Corp,LOCK NUT 0.380"" 12-24,0,0,"1.71000","0","1","-","Active","Locknut","#12-24","-","0.380"" (9.65mm)","-","-"
