Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","For Use With/Related Products"
https://www.pentairprotect.com/wcsstore/ExtendedSitesCatalogAssetStore/PentairDataLoad/EPSMedia/Hoffman/docs/187/353555/Spec-00751.pdf,//media.digikey.com/Photos/Hoffman-Enclosures-Inc/AS1032.JPG,1441-1331-ND,AS1032,"Hoffman Enclosures, Inc.",SCREW PKG (QTY 20),105,0,"21.54000","0","1","-","Active","Screws","Mounting Plates"
http://www.budind.com/pdf/hb15A.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/TS-15-A.jpg,377-2060-ND,TS-15-A,Bud Industries,TEM-STAT TEMPERATURE CONTROL,249,0,"22.00000","0","1","Tem-Stat","Active","Temperature Control","Enclosures"
http://www.serpac.com/userprints/A20.pdf,//media.digikey.com/photos/Serpac%20Photos/52.jpg,SR52-ND,52,Serpac,BOX RUBBER FEET FOR ""A"" SERIES,2344,0,"0.95000","0","1","A","Active","Feet, Leveling","A, S, SL Series"
http://www.serpac.com/userprints/PS11-spec.pdf,//media.digikey.com/photos/Serpac%20Photos/PS-11.jpg,SRPS-11-ND,PS11,Serpac,GASKET 3.63 X 2.27 INCH,459,0,"4.62000","0","1","S","Active","Gasket, Seal","S Series 111, 112, 113"
http://www.serpac.com/userprints/PS13-spec.pdf,//media.digikey.com/photos/Serpac%20Photos/PS-13.jpg,SRPS-13-ND,PS13,Serpac,GASKET FOR BOX 131 132 133,129,0,"5.08000","0","1","S","Active","Gasket, Seal","S Series 131, 132, 133"
http://www.serpac.com/userprints/PS15Spec.pdf,//media.digikey.com/photos/Serpac%20Photos/PS-15.jpg,SRPS-15-ND,PS15,Serpac,GASKET 5.63 X 3.25 INCH,100,0,"5.14000","0","1","S","Active","Gasket, Seal","S Series 151, 152, 153, SL Series 15-S"
http://www.panduit.com/heiler/Catalogs/D-CMCB02--SA-ENG-StrongHoldCatalog-W.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PH(4,6,23).jpg",298-15388-ND,PH23,Panduit Corp,BOX MOUNTING SUPPORT BRACKET,2700,0,"1.94000","0","1","-","Active","Mounting Brackets","Electrical Boxes"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RP%20(ABS)%20Series%20Accessories_Web.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_MF0045.jpg,HM5533-ND,MF0045,Hammond Manufacturing,HARDWARE ABS PLASTIC MOUNTING,468,170,"2.38000","0","1","RP","Active","Feet, Leveling","RP Series"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/060A3_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_060-A3.jpg,RPC2344-ND,060A3,Essentra Access Solutions,LOCK WASHER 22X20 A00ESORY STEEL,250,0,"2.51000","0","1","-","Active","Fixing Lugs","-"
http://www.panduit.com/heiler/PartDrawings/C-COCBM-X--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CBM-X.jpg,298-15937-ND,CBM-X,Panduit Corp,SURFACE MOUNT BOX MAGNET,185,0,"2.68000","0","1","-","Active","Magnet","Enclosures"
http://www.amphenolltw.com/2012download/2D%20PDF/18_Vent%20Connectors/VENT-PS1XXX-XXXXX.pdf,//media.digikey.com/Photos/Amphenol%20Photos/VENT-PS1NGY-O8001.jpg,1754-1219-ND,VENT-PS1NGY-O8001,Amphenol LTW,BREATHABLE VENT,473,0,"2.76000","0","1","-","Active","Vent","-"
https://www.hammfg.com/electronics/small-case/plastic/1591.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1599CLIPGY.jpg,HM2081-ND,1599CLIPGY,Hammond Manufacturing,BELT/POCKET CLIP HANDHELD GRAY,622,1473,"2.81000","0","1","1599","Active","Belt, Pocket Clip","1599 Series"
http://www.amphenolltw.com/2012download/2D%20PDF/18_Vent%20Connectors/VENT-PS1XXX-XXXXX.pdf,//media.digikey.com/Photos/Amphenol%20Photos/VENT-PS1NBK-O8002.jpg,1754-1222-ND,VENT-PS1NBK-O8002,Amphenol LTW,BREATHABLE VENT,146,0,"3.24000","0","1","-","Active","Vent","-"
http://www.panduit.com/heiler/Catalogs/D-CMCB02--SA-ENG-StrongHoldCatalog-W.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PTSGB(16,24).jpg",298-15588-ND,PTSGB16,Panduit Corp,ADJUSTABLE SCREW GUN BOX BRACKET,2000,0,"3.53000","0","1","-","Active","Mounting Brackets","Electrical Boxes"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/060Ax_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_060-A7.jpg,RPC2345-ND,060A7,Essentra Access Solutions,DUST COVER 22X20 A00ESSORY POLYM,199,0,"3.57000","0","1","-","Active","Cover","-"
https://www.bulgin.com/products/pub/media/bulgin/data/Enclosures_datasheet.pdf,//media.digikey.com/photos/Bulgin%20Photos/BE123459.JPG,708-2382-ND,BE123459,Bulgin,WALL MOUNTING FLANGE BLACK,199,0,"3.60000","0","1","BE","Active","Mounting Brackets","BE Series"
http://www.amphenolltw.com/2012download/2D%20PDF/18_Vent%20Connectors/VENT-PS1XXX-XXXXX.pdf,//media.digikey.com/Photos/Amphenol%20Photos/VENT-PS1YGY-O8001.jpg,1754-1223-ND,VENT-PS1YGY-O8001,Amphenol LTW,BREATHABLE VENT,282,0,"3.68000","0","1","-","Active","Vent","-"
https://belfuse.com/resources/brochures/cinchconnectivitysolutions/modice/br-ccs-ice-modice-and-shs-brochure.pdf,//media.digikey.com/Photos/Cinch%20Connectivity%20Solutions%20Johnson/5810000021.JPG,116-1096-ND,5810000021,Cinch Connectivity Solutions,MODICE RIGHT SPRING PLATE,612,0,"4.03000","0","1","ModICE® SE & LE","Active","Spring Plate","ModICE™ Series"
http://www.panduit.com/heiler/Catalogs/D-CMCB02--SA-ENG-StrongHoldCatalog-W.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PTSGB(16,24).jpg",298-15589-ND,PTSGB24,Panduit Corp,ADJUSTABLE SCREW GUN BOX BRACKET,1500,0,"4.79000","0","1","-","Active","Mounting Brackets","Electrical Boxes"
https://www.hammfg.com/files/literature/tric-overview.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1590BBGASKET.jpg,HM3571-ND,1590BBGASKET,Hammond Manufacturing,GASKET,104,303,"5.24000","0","1","1590","Active","Gasket, Seal","1590BB, 1590C Series"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_16711.jpg,RPC2461-ND,16711,Essentra Access Solutions,KEY ZAMAK CHROME FINISH N/A HEAD,249,0,"5.66000","0","1","-","Active","Key","-"
https://www.hammfg.com/electrical/products/accessories/hp.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/HP22.JPG,HM5494-ND,HP22,Hammond Manufacturing,HOLE PLUG 22MM PB STEEL,778,2988,"5.70000","0","1","HP","Active","Hole Plug","Knockouts"
https://www.hammfg.com/electrical/products/accessories/hp.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_HP100.jpg,HM5500-ND,HP50,Hammond Manufacturing,HOLE PLUG .5"" STEEL,109,3177,"5.70000","0","1","HP","Active","Hole Plug","Knockouts"
https://www.hammfg.com/electrical/products/accessories/hp.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_HP100.jpg,HM5502-ND,HP75,Hammond Manufacturing,HOLE PLUG .75"" STEEL,846,5140,"7.16000","0","1","HP","Active","Hole Plug","Knockouts"
