Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Panel Cutout Dimensions","Mounting Type","Material"
https://www.essentraaccesssolutions.com/YuklenenDosyalar/UrunKataloglari/309c07cc-92f8-4261-98c7-aa1c4474b7c6.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/271.JPG,RPC2293-ND,271,Essentra Access Solutions,SLIDING LOCK POLYMER BLACK FINIS,218,0,"2.90000","0","1","-","Active","Sliding Lock","Rectangular - 37.30mm x 25.30mm","Clip In","Polyamide (PA6), Nylon 6, Glass Filled"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Wing_Knob_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_062-2-0-00.jpg,RPC2348-ND,0622000,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT POLYMER,153,0,"3.73000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Quarter_Turn_Spring_Latch_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_76020124200.jpg,RPC2688-ND,76020124200,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT HYBRID (,120,0,"4.46000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/27020x_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_270201.jpg,RPC2521-ND,270201,Essentra Access Solutions,SWELL LATCH SMALL POLYMER BLACK,243,0,"4.85000","0","1","-","Active","Swell Latch","-","Screw, Bolt","Polyamide"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Mini_Wing_Knob_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_1661100.jpg,RPC2458-ND,1661100,Essentra Access Solutions,MINI CAM LATCH 16X14 CUTOUT ZAMA,149,0,"4.85000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 14.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Spring_Loaded_Latch_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_066-1-2-42-00.jpg,RPC2359-ND,066124200,Essentra Access Solutions,MINI CAM LATCH 16X14 CUTOUT ZAMA,149,0,"5.16000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 14.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/27020x_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_270202.jpg,RPC2522-ND,270202,Essentra Access Solutions,SWELL LATCH MEDIUM POLYMER BLACK,249,0,"5.58000","0","1","-","Active","Swell Latch","-","Screw, Bolt","Polyamide"
https://www.essentraaccesssolutions.com/YuklenenDosyalar/UrunKataloglari/c1d6b93d-ff9e-49db-a65c-3e49955add51.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_16200M.jpg,RPC2453-ND,16200M,Essentra Access Solutions,CAM LATCH 20X27 CUT OUT ZAMAK BL,199,0,"5.80000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Wing_Knob_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_062-1-2-00.jpg,RPC2347-ND,0621200,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT ZAMAK BL,180,0,"5.80000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_063-2-0-01-00.jpg,RPC2351-ND,063200100,Essentra Access Solutions,CAM LATCH 20X22MM CUTOUT POLYMER,199,0,"5.94000","0","1","-","Active","Cam Lock","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM_LOCK_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_063-1-2-01-00.jpg,RPC2350-ND,063120100,Essentra Access Solutions,CAM LATCH 20X22MM CUTOUT ZAMAK B,196,0,"6.68000","0","1","-","Active","Cam Lock","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM_LOCK_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_063-1-1-01-00.jpg,RPC2349-ND,063110100,Essentra Access Solutions,CAM LATCH 20X22MM CUTOUT ZAMAK C,171,0,"6.68000","0","1","-","Active","Cam Lock","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Spring_CAM_DS.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_160111300(1,2).jpg",RPC2448-ND,1601113001,Essentra Access Solutions,SLAM CAM LATCH RH ZAMAK CHROME F,248,0,"6.86000","0","1","-","Active","Slam Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Spring_CAM_DS.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_160111300(1,2).jpg",RPC2449-ND,1601113002,Essentra Access Solutions,SLAM CAM LATCH LH ZAMAK CHROME F,248,0,"6.86000","0","1","-","Active","Slam Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM%20LOCK%20Wing%20Knob%20Datasheet.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_065-2-0-00-00.jpg,RPC2356-ND,065200000,Essentra Access Solutions,WING KNOB CAM LATCH 20X22 CUTOUT,246,0,"7.22000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM%20LOCK%20Wing%20Knob%20Datasheet.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_065-1-1-00-00.jpg,RPC2352-ND,065110000,Essentra Access Solutions,WING KNOB CAM LATCH 20X22 CUTOUT,150,0,"8.12000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM%20LOCK%20Wing%20Knob%20Datasheet.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_065-1-2-00-00.jpg,RPC2354-ND,065120000,Essentra Access Solutions,WING KNOB CAM LATCH 20X22 CUTOUT,150,0,"8.12000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Turn_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_060-1-2-52-00.jpg,RPC2338-ND,060125200,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT ZAMAK BL,150,0,"8.26000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Turn_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_060-1-1-52-00.jpg,RPC2335-ND,060115200,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT ZAMAK CH,149,0,"8.26000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Turn_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_060-1-1-61-00.jpg,RPC2336-ND,060116100,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT ZAMAK CH,149,0,"8.26000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Turn_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_060-1-2-61-00.jpg,RPC2339-ND,060126100,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT ZAMAK BL,148,0,"8.26000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM%20LOCK%20Wing%20Knob%20Datasheet.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_065200100.jpg,RPC2357-ND,065200100,Essentra Access Solutions,WING KNOB CAM LATCH 20X22 CUTOUT,150,0,"9.11000","0","1","-","Active","Cam Lock","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM%20LOCK%20Wing%20Knob%20Datasheet.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_065-1-1-01-00.jpg,RPC2353-ND,065110100,Essentra Access Solutions,WING KNOB CAM LATCH 20X22 CUTOUT,148,0,"9.43000","0","1","-","Active","Cam Lock","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM%20LOCK%20Wing%20Knob%20Datasheet.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_065-1-2-01-00.jpg,RPC2355-ND,065120100,Essentra Access Solutions,WING KNOB CAM LATCH 20X22 CUTOUT,144,0,"9.43000","0","1","-","Active","Cam Lock","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/270203_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_270203.jpg,RPC2523-ND,270203,Essentra Access Solutions,SWELL LATCH LARGE ZAMAK BLACK FI,247,0,"9.89000","0","1","-","Active","Swell Latch","-","Screw, Bolt","Zamak"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RDWK.jpg,HM5692-ND,RDWK,Hammond Manufacturing,WING KNOB LATCH,153,0,"24.65000","0","1","RDWK","Active","Cam Latch","-","Panel Mount","-"
https://www.essentraaccesssolutions.com/YuklenenDosyalar/UrunKataloglari/178fa529-f5cf-4aa8-824a-9dda5a88c391.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_171.jpg,RPC2292-ND,171,Essentra Access Solutions,SLIDING LOCK POLYMER BLACK FINIS,245,0,"1.70000","0","1","-","Active","Sliding Lock","Rectangular - 37.30mm x 25.30mm","Clip In","Acrylonitrile Butadiene Styrene (ABS)"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_4711(2,5).jpg",RPC2656-ND,47115,Essentra Access Solutions,MINI SLIDING LATCH POLYMER BLACK,250,0,"2.24000","0","1","-","Active","Sliding Lock","Rectangular - 19.00mm x 17.00mm","Clip In","Acrylonitrile Butadiene Styrene (ABS)"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_4711(2,5).jpg",RPC2655-ND,47112,Essentra Access Solutions,MINI SLIDING LATCH POLYMER BLACK,245,0,"2.24000","0","1","-","Active","Sliding Lock","Rectangular - 19.00mm x 17.00mm","Clip In","Acrylonitrile Butadiene Styrene (ABS)"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_37112.jpg,RPC2634-ND,37112,Essentra Access Solutions,SLIDING LOCK ABS BLACK FINISH 0.,250,0,"2.65000","0","1","-","Active","Sliding Lock","Rectangular - 37.30mm x 25.30mm","Clip In","Acrylonitrile Butadiene Styrene (ABS)"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_37115.jpg,RPC2635-ND,37115,Essentra Access Solutions,SLIDING LOCK ABS BLACK FINISH 1.,250,0,"2.65000","0","1","-","Active","Sliding Lock","Rectangular - 37.30mm x 25.30mm","Clip In","Acrylonitrile Butadiene Styrene (ABS)"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/0711x_DS.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_071-1(2,5).jpg",RPC2361-ND,07112,Essentra Access Solutions,FINGER SLIDE LATCH POLYMER BLACK,240,0,"2.65000","0","1","-","Active","Sliding Lock","Rectangular - 37.30mm x 25.30mm","Clip In","Acrylonitrile Butadiene Styrene (ABS)"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/0711x_DS.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_071-1(2,5).jpg",RPC2362-ND,07115,Essentra Access Solutions,FINGER SLIDE LATCH POLYMER BLACK,233,0,"2.65000","0","1","-","Active","Sliding Lock","Rectangular - 37.30mm x 25.30mm","Clip In","Acrylonitrile Butadiene Styrene (ABS)"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_366120204200.jpg,RPC2624-ND,366120204200,Essentra Access Solutions,MINI CAM LATCH 16X14 CUTOUT POLY,98,0,"3.43000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 14.20mm","Clip In","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/070_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_070.jpg,RPC2360-ND,070,Essentra Access Solutions,SHORT HANDLE LIFT & TURN 15X18 C,96,0,"3.50000","0","1","-","Active","Lift and Turn Latch","Circular (Flatted) - 18.20mm Dia","Panel Mount","Polyamide"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_060-2-0-42-00.jpg,RPC2342-ND,060204200,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT POLYMER,99,0,"3.57000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Mini_Wing_Knob_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_1662000.jpg,RPC2460-ND,1662000,Essentra Access Solutions,MINI CAM LATCH 16X14 CUTOUT POLY,99,0,"3.68000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 14.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Knob_Lock_Plastic_DS.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_16120(12,20)4200.jpg",RPC2450-ND,16120124200,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT HYBRID (,100,0,"3.73000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Knob_Lock_Plastic_DS.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_16120(12,20)4200.jpg",RPC2452-ND,16120204200,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT POLYMER,100,0,"3.73000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_3622000.jpg,RPC2623-ND,3622000,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT POLYMER,85,0,"3.73000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_56020204200.jpg,RPC2661-ND,56020204200,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT POLYMER,100,0,"4.07000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_56120204200.jpg,RPC2663-ND,56120204200,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT POLYMER,100,0,"4.07000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Quarterturn_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_660120204200.jpg,RPC2671-ND,660120204200,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT POLYMER,100,0,"4.07000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Quarterturn_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_660220204200.jpg,RPC2672-ND,660220204200,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT POLYMER,100,0,"4.07000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Quarter_Turn_Spring_Latch_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_76020204200.jpg,RPC2689-ND,76020204200,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT POLYMER,100,0,"4.19000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_5661202000.jpg,RPC2666-ND,5661202000,Essentra Access Solutions,MINI CAM LATCH 16X14 CUTOUT POLY,100,0,"4.26000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 14.20mm","Clip In","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Quarterturn_Knob_Lock_Plastic_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_261200700.jpg,RPC2519-ND,261200700,Essentra Access Solutions,CAM LATCH 20X27 CUT OUT HYBRID (,99,0,"4.30000","0","1","-","Active","Cam Lock","Rectangular - 27.00mm x 20.00mm","Clip In","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_060-2-0-13-00.jpg,RPC2340-ND,060201300,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT POLYMER,100,0,"4.44000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_060-2-0-38-00.jpg,RPC2341-ND,060203800,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT POLYMER,100,0,"4.44000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Knob_Lock_Plastic_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_16120201300.jpg,RPC2451-ND,16120201300,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT POLYMER,100,0,"4.67000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Mini_Wing_Knob_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_1661200.jpg,RPC2459-ND,1661200,Essentra Access Solutions,MINI CAM LATCH 16X14 CUTOUT ZAMA,98,0,"4.85000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 14.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_56120124200.jpg,RPC2662-ND,56120124200,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT HYBRID (,100,0,"4.90000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Spring_Loaded_Latch_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_066-1-1-42-00.jpg,RPC2358-ND,066114200,Essentra Access Solutions,MINI CAM LATCH 16X14 CUTOUT ZAMA,50,0,"5.16000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 14.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Quarterturn_Knob_Lock_Plastic_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_26120201300.jpg,RPC2520-ND,26120201300,Essentra Access Solutions,CAM LATCH 20X27 CUT OUT POLYMER,50,0,"5.38000","0","1","-","Active","Cam Latch","Rectangular - 27.00mm x 20.00mm","Clip In","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_3611100.jpg,RPC2620-ND,3611100,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT ZAMAK CH,50,0,"5.66000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_3621200.jpg,RPC2622-ND,3621200,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT ZAMAK BL,48,0,"5.66000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_3621100.jpg,RPC2621-ND,3621100,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT ZAMAK CH,44,0,"5.66000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Wing_Knob_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_062-1-1-00.jpg,RPC2346-ND,0621100,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT ZAMAK CH,100,0,"5.80000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_562100.jpg,RPC2664-ND,562100,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT ZAMAK BL,50,0,"6.86000","0","1","-","Active","Cam Latch, Padlockable","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_562200.jpg,RPC2665-ND,562200,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT ZAMAK CH,46,0,"6.86000","0","1","-","Active","Cam Latch, Padlockable","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Padlockable_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_26011114200.jpg,RPC2517-ND,26011114200,Essentra Access Solutions,PADLOCKABLE CAM LATCH 22X20 CUT,50,0,"7.58000","0","1","-","Active","Cam Latch, Padlockable","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Padlockable_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_26012124200.jpg,RPC2518-ND,26012124200,Essentra Access Solutions,PADLOCKABLE CAM LATCH 22X20 CUT,50,0,"7.58000","0","1","-","Active","Cam Latch, Padlockable","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Spring_CAM-Lock_DS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1631101002.jpg,RPC2455-ND,1631101002,Essentra Access Solutions,SLAM CAM LATCH LH ZAMAK CHROME F,50,0,"8.52000","0","1","-","Active","Slam Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Spring_CAM-Lock_DS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1631201001.jpg,RPC2456-ND,1631201001,Essentra Access Solutions,SLAM CAM LATCH RH ZAMAK BLACK PO,50,0,"8.52000","0","1","-","Active","Slam Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Spring_CAM-Lock_DS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1631201002.jpg,RPC2457-ND,1631201002,Essentra Access Solutions,SLAM CAM LATCH LH ZAMAK BLACK PO,50,0,"8.52000","0","1","-","Active","Slam Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Spring_CAM-Lock_DS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1631101001.jpg,RPC2454-ND,1631101001,Essentra Access Solutions,SLAM CAM LATCH RH ZAMAK CHROME F,49,0,"8.52000","0","1","-","Active","Slam Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
