Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Features","For Use With/Related Products","Size / Dimension","Color","Material"
https://www.budind.com/pdf/hb4771.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/MFG_DMB-4771-TGH.jpg,377-2660-ND,DMB-4771-TGH,Bud Industries,9 HOLES GUARD FOR 9 TERMINALS,925,796,"0.95000","0","1","DMB","Active","Terminal Guard","-","DMB-4771","2.080"" L x 0.550"" W x 0.490"" H (52.83mm x 13.97mm x 12.45mm)","Gray","Plastic, ABS/PC Blend"
https://www.budind.com/pdf/hb4771.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/MFG_DMB-4771-TGS.jpg,377-2661-ND,DMB-4771-TGS,Bud Industries,SOLID GUARD FOR 9 TERMINALS,195,353,"0.95000","0","1","DMB","Active","Terminal Guard","-","DMB-4771","2.080"" L x 0.550"" W x 0.490"" H (52.83mm x 13.97mm x 12.45mm)","Gray","Plastic, ABS/PC Blend"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1073410000.pdf,//media.digikey.com/photos/Weidmuller/1073410000.jpg,281-2775-ND,1073410000,Weidmüller,CH20M6 HINGED COVER CLEAR,500,0,"1.44000","0","1","Omnimate","Active","Cover, Lid","-","CH20M Housing System","2.748"" L x 0.240"" W x 0.266"" H (69.80mm x 6.10mm x 6.75mm)","Clear","Plastic, Polycarbonate"
-,-,281-8684-ND,2418620000,Weidmüller,CH20M6 C BK (BLACK),500,0,"1.44000","0","1","Omnimate","Active","Cover, Lid","-","CH20M Housing System","2.748"" L x 0.240"" W x 0.266"" H (69.80mm x 6.10mm x 6.75mm)","Black","Plastic, Polycarbonate"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1610840000_DS.pdf,//media.digikey.com/photos/Weidmuller/MFG_1610840000.JPG,281-3652-ND,1610840000,Weidmüller,ZAP TN HE/ZSI 2.5,259,8750,"1.65000","0","1","Z","Active","Panel, End","-","Z Series","1.268"" L x 0.043"" W x 1.839"" H (32.20mm x 1.10mm x 46.70mm)","Beige","Plastic, Polyamide"
-,//media.digikey.com/Photos/Weidmuller/8324560000.JPG,281-4977-ND,8324560000,Weidmüller,AP DK6 PA BE,442,552,"1.66000","0","1","Omnimate","Active","Cover, Lid","-","Terminalbox Housing System","-","Beige","Plastic, Non Specified"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/UM_PRO_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2200152.jpg,277-16670-ND,2200152,Phoenix Contact,RIGHT LATERAL ELEMENT 72MM WIDE,69,1450,"1.92000","0","1","UM","Active","Panel, Side","Foot","72mm Wide Housing","3.634"" W x 1.575"" H (92.30mm x 40.00mm)","Black","Plastic, Non Specified"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2200151_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2200151.jpg,277-16669-ND,2200151,Phoenix Contact,LEFT LATERAL ELEMENT 72MM WIDE,69,1520,"1.92000","0","1","UM","Active","Panel, Side","Foot","72mm Wide Housing","3.634"" W x 1.575"" H (92.30mm x 40.00mm)","Black","Plastic, Non Specified"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2203891,-,277-18156-ND,2203891,Phoenix Contact,FILLER PLUGS,139,0,"1.99000","0","1","ICS","Active","Filler Plug","-","25mm Wide Housing","0.984"" W x 0.276"" H (25.00mm x 7.00mm)","Gray","Plastic, Polyamide"
https://www.hammfg.com/electronics/small-case/plastic/1598.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1598ASGYPBK.jpg,HM4081-ND,1598PLBBBK,Hammond Manufacturing,PANEL END USE WITH 1598BB SERIES,84,0,"2.21000","0","1","1598","Active","Panel, End","-","1598BB Series","5.039"" L x 1.772"" W x 0.065"" H (127.99mm x 45.01mm x 1.65mm)","Black","Plastic, Non Specified"
https://www.hammfg.com/electronics/small-case/plastic/1598.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1598ASGYPBK.jpg,HM4082-ND,1598PLDBK,Hammond Manufacturing,PANEL END USE WITH 1598D SERIES,93,0,"2.38000","0","1","1598","Active","Panel, End","-","1598D Series","7.795"" L x 2.283"" W x 0.065"" H (197.99mm x 57.99mm x 1.65mm)","Black","Plastic, Non Specified"
http://www.hammondmfg.com/pdf/1591AFlange.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591FEBK.JPG,HM3899-ND,1591FABK,Hammond Manufacturing,FLANGE ABS 4.9X1.9X0.1 BLACK,87,13,"2.40000","0","1","1591","Active","Cover, Lid","Flame Retardant","1591A Series","4.933"" L x 1.854"" W x 0.118"" H (125.30mm x 47.09mm x 3.00mm)","Black","Plastic, ABS"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2203894,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2203894.jpg,277-18157-ND,2203894,Phoenix Contact,FILLER PLUGS,144,0,"2.41000","0","1","ICS","Active","Filler Plug","-","25mm Wide Housing","0.984"" W x 0.276"" H (25.00mm x 7.00mm)","Gray","Plastic, Polyamide"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2203895,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2203895.jpg,277-18158-ND,2203895,Phoenix Contact,FILLER PLUGS,142,0,"2.41000","0","1","ICS","Active","Filler Plug","-","25mm Wide Housing","0.984"" W x 0.276"" H (25.00mm x 7.00mm)","Gray","Plastic, Polyamide"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1053046,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1053046.jpg,277-18155-ND,1053046,Phoenix Contact,FILLER PLUGS,116,0,"2.41000","0","1","ICS","Active","Filler Plug","-","25mm Wide Housing","0.984"" W x 0.276"" H (25.00mm x 7.00mm)","Gray","-"
-,//media.digikey.com/Photos/Weidmuller/1324260000.JPG,281-5592-ND,1324260000,Weidmüller,END PLATE 12.3MM WIDE ORANGE,260,500,"2.44000","0","1","Omnimate","Active","Panel, End","-","RS Housing System","3.402"" L x 0.484"" W x 0.787"" H (86.40mm x 12.30mm x 20.00mm)","Orange","Plastic, Polyamide"
https://www.hammfg.com/electronics/small-case/plastic/1598.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1598ASGYPBK.jpg,HM4083-ND,1598PLHBK,Hammond Manufacturing,PANEL END USE WITH 1598H SERIES,75,354,"2.53000","0","1","1598","Active","Panel, End","-","1598H Series","7.480"" L x 1.378"" W x 0.065"" H (190.00mm x 35.00mm x 1.65mm)","Black","Plastic, Non Specified"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1053051,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1053051.jpg,277-18150-ND,1053051,Phoenix Contact,FILLER PLUGS,100,0,"2.67000","0","1","ICS","Active","Filler Plug","-","20mm Wide Housing","0.787"" W x 0.276"" H (20.00mm x 7.00mm)","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/2418640000.pdf,//media.digikey.com/photos/Weidmuller/2418640000.jpg,281-2792-ND,2418640000,Weidmüller,CH20M22 FRONT ELEMENT BLACK,92,100,"2.80000","0","1","Omnimate","Active","Panel, Front","-","CH20M Housing System","3.949"" L x 0.886"" W x 0.610"" H (100.30mm x 22.50mm x 15.50mm)","Black","Plastic, Polyamide"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2202021.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2202021.jpg,277-17270-ND,2202021,Phoenix Contact,HOUSING COMPONENT,73,0,"2.98000","0","1","UM","Active","Panel, Side","Foot","UM Series","0.610"" L x 5.031"" W x 1.575"" H (15.50mm x 127.80mm x 40.00mm)","Gray","Plastic, Polyamide"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2202022.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2202022.jpg,277-17271-ND,2202022,Phoenix Contact,HOUSING COMPONENT,65,0,"2.98000","0","1","UM","Active","Panel, Side","Foot","UM Series","0.610"" L x 5.031"" W x 1.575"" H (15.50mm x 127.80mm x 40.00mm)","Gray","Plastic, Polyamide"
-,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591FEBK.JPG,HM3894-ND,1591F1BK-2,Hammond Manufacturing,FLANGE ABS 1.0X2.2X0.1 BLK 1=2PC,80,34,"3.08000","0","1","1591","Active","Flange Kit","Flame Retardant","1591 A,B,C,H,L Series","1.000"" L x 2.200"" W x 0.100"" H (25.40mm x 55.88mm x 2.54mm)","Black","Plastic, ABS"
https://www.hammfg.com/electronics/small-case/plastic/1598.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1598ASGYPBK.jpg,HM4084-ND,1598PLJBK,Hammond Manufacturing,PANEL END USE WITH 1598J SERIES,97,106,"3.15000","0","1","1598","Active","Panel, End","-","1598J Series","7.465"" L x 2.717"" W x 0.065"" H (189.61mm x 69.01mm x 1.65mm)","Black","Plastic, Non Specified"
http://www.hammondmfg.com/pdf/1591TFlange.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591FEBK.JPG,HM3910-ND,1591FTBK,Hammond Manufacturing,FLANGE ABS 5.8X3.0X0.1 BLACK,100,1889,"3.20000","0","1","1591","Active","Cover, Lid","Flame Retardant","1591T Series","5.787"" L x 3.017"" W x 0.118"" H (146.99mm x 76.63mm x 3.00mm)","Black","Plastic, ABS"
http://www.hammondmfg.com/pdf/1591LFlange.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591FEBK.JPG,HM3908-ND,1591FLBK,Hammond Manufacturing,FLANGE ABS 4.3X2.1X0.1 BLACK,100,317,"3.20000","0","1","1591","Active","Cover, Lid","Flame Retardant","1591L Series","4.339"" L x 2.079"" W x 0.118"" H (110.21mm x 52.81mm x 3.00mm)","Black","Plastic, ABS"
http://www.hammondmfg.com/pdf/1591LFlange.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1591FLGY.jpg,HM3909-ND,1591FLGY,Hammond Manufacturing,FLANGE ABS 4.3X2.1X0.1 GRAY,100,53,"3.20000","0","1","1591","Active","Cover, Lid","Flame Retardant","1591L Series","4.339"" L x 2.079"" W x 0.118"" H (110.21mm x 52.81mm x 3.00mm)","Gray","Plastic, ABS"
http://www.hammondmfg.com/pdf/1591HFlange.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591FEBK.JPG,HM3907-ND,1591FHGY,Hammond Manufacturing,FLANGE ABS 7.5X2.6X0.1 GRAY,100,0,"3.20000","0","1","1591","Active","Cover, Lid","Flame Retardant","1591H Series","7.512"" L x 2.638"" W x 0.118"" H (190.81mm x 67.01mm x 3.00mm)","Gray","Plastic, ABS"
http://www.hammondmfg.com/pdf/1591TFlange.pdf,-,HM3911-ND,1591FTGY,Hammond Manufacturing,FLANGE ABS 5.8X3.0X0.1 GRAY,100,363,"3.20000","0","1","1591","Active","Cover, Lid","Flame Retardant","1591T Series","5.787"" L x 3.017"" W x 0.118"" H (146.99mm x 76.63mm x 3.00mm)","Gray","Plastic, ABS"
http://www.hammondmfg.com/pdf/1591CFlange.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591FEBK.JPG,HM3902-ND,1591FCGY,Hammond Manufacturing,FLANGE ABS 5.7X2.4X0.1 GRAY,100,16,"3.20000","0","1","1591","Active","Cover, Lid","Flame Retardant","1591C Series","5.706"" L x 2.425"" W x 0.118"" H (144.93mm x 61.60mm x 3.00mm)","Gray","Plastic, ABS"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1019703,-,277-18149-ND,1019703,Phoenix Contact,UPPER PART OF HOUSING,98,0,"3.54000","0","1","ICS","Active","Housing","-","25mm Wide Housing","0.984"" W x 3.031"" H (25.00mm x 77.00mm)","Gray","Plastic, Polyamide"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2203882,-,277-18151-ND,2203882,Phoenix Contact,UPPER PART OF HOUSING,100,0,"3.80000","0","1","ICS","Active","Housing","-","25mm Wide Housing","0.984"" W x 3.937"" H (25.00mm x 100.00mm)","Gray","Plastic, Polyamide"
http://www.hammondmfg.com/pdf/1591U-VFlange.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591FEBK.JPG,HM3913-ND,1591FUGY,Hammond Manufacturing,FLANGE ABS 5.7X4.6X0.1 GRAY,100,24,"3.84000","0","1","1591","Active","Cover, Lid","Flame Retardant","1591U Series","5.717"" L x 4.587"" W x 0.118"" H (145.21mm x 116.51mm x 3.00mm)","Gray","Plastic, ABS"
-,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591FEBK.JPG,HM3898-ND,1591F3BK-2,Hammond Manufacturing,FLANGE ABS 1.0X4.5X0.1 BLACK,100,234,"3.84000","0","1","1591","Active","Flange Kit","Flame Retardant","1591 E,U,V Series","1.000"" L x 4.500"" W x 0.100"" H (25.40mm x 114.30mm x 2.54mm)","Black","Plastic, ABS"
http://www.hammondmfg.com/pdf/1591DFlange.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591FEBK.JPG,HM3903-ND,1591FDBK,Hammond Manufacturing,FLANGE ABS 7.0X3.0X0.1 BLACK,95,112,"3.84000","0","1","1591","Active","Cover, Lid","Flame Retardant","1591D Series","6.969"" L x 3.007"" W x 0.118"" H (177.01mm x 76.38mm x 3.00mm)","Black","Plastic, ABS"
-,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591FEBK.JPG,HM3896-ND,1591F2BK-2,Hammond Manufacturing,FLANGE ABS 1.0X3.0X0.1 BLK 2PCS,87,54,"3.84000","0","1","1591","Active","Flange Kit","Flame Retardant","1591 D,G,S,T Series","1.000"" L x 3.000"" W x 0.100"" H (25.40mm x 76.20mm x 2.54mm)","Black","Plastic, ABS"
https://www.hammfg.com/electronics/small-case/plastic/1591.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1591BC.jpg,HM3863-ND,1591AC,Hammond Manufacturing,LID CLEAR POLY USE W/1591A SERIE,100,407,"3.86000","0","1","1591","Active","Cover, Lid","-","1591A Series","3.937"" L x 1.969"" W x 0.150"" H (100.00mm x 50.01mm x 3.81mm)","Clear","Plastic, Polystyrene"
https://www.hammfg.com/electronics/small-case/plastic/1591.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1591BC.jpg,HM3870-ND,1591BC,Hammond Manufacturing,LID CLEAR POLY USE W/1591B SERIE,100,166,"4.05000","0","1","1591","Active","Cover, Lid","-","1591B Series","4.409"" L x 2.441"" W x 0.150"" H (111.99mm x 62.00mm x 3.81mm)","Clear","Plastic, Polystyrene"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2203886,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2203886.jpg,277-18152-ND,2203886,Phoenix Contact,UPPER PART OF HOUSING,100,0,"4.20000","0","1","ICS","Active","Housing","-","25mm Wide Housing","0.984"" W x 4.803"" H (25.00mm x 122.00mm)","Gray","Plastic, Polyamide"
https://www.hammfg.com/electronics/small-case/plastic/1591.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1591CC.jpg,HM3874-ND,1591CC,Hammond Manufacturing,LID CLEAR POLY USE W/1591C SERIE,98,43,"4.44000","0","1","1591","Active","Cover, Lid","-","1591C Series","4.724"" L x 2.559"" W x 0.150"" H (119.99mm x 65.00mm x 3.81mm)","Clear","Plastic, Polystyrene"
http://www.hammondmfg.com/pdf/1591EFlange.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591FEBK.JPG,HM3905-ND,1591FEGY,Hammond Manufacturing,FLANGE ABS 8.7X4.2X0.1 GRAY,100,795,"4.49000","0","1","1591","Active","Cover, Lid","Flame Retardant","1591E Series","8.661"" L x 4.198"" W x 0.118"" H (219.99mm x 106.63mm x 3.00mm)","Gray","Plastic, ABS"
http://www.hammondmfg.com/pdf/1591EFlange.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591FEBK.JPG,HM3904-ND,1591FEBK,Hammond Manufacturing,FLANGE ABS 8.7X4.2X0.1 BLACK,99,97,"4.49000","0","1","1591","Active","Cover, Lid","Flame Retardant","1591E Series","8.661"" L x 4.198"" W x 0.118"" H (219.99mm x 106.63mm x 3.00mm)","Black","Plastic, ABS"
//media.digikey.com/PDF/Data%20Sheets/BUD%20Industries%20PDFs/Steel-Internal_Panels_NBF_Series_Overview.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/NBX-10979.jpg,377-2824-ND,NBX-32912,Bud Industries,PANEL METAL 7.32X5.35X.06"" - NBX,54,203,"4.59000","0","1","NBF","Active","Panel, Inner","-","NBF Series","7.320"" L x 5.350"" W x 0.060"" H (185.93mm x 135.89mm x 1.52mm)","Natural","Metal, Steel"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1444,%201435%20Series_WEB.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1434-4535.JPG,HM2706-ND,1434-4535,Hammond Manufacturing,BOTTOM PLATE FOR ALUM CHASSIS,31,0,"4.75000","0","1","1434","Active","Cover, Lid","-","1444 Series","3.500"" L x 4.500"" W x 0.040"" H (88.89mm x 114.30mm x 1.02mm)","Unpainted","Metal, Aluminum"
http://www.hammondmfg.com/pdf/1455D602.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1455DPLBK.JPG,HM1355-ND,1455DPLBK,Hammond Manufacturing,BEZEL SOLID PLASTIC BLACK 2/PACK,99,4,"4.95000","0","1","1455","Active","Bezel","-","1455D Series","1.758"" L x 0.990"" W x 0.236"" H (44.65mm x 25.15mm x 6.00mm)","Black","Plastic, ABS"
http://www.hammondmfg.com/pdf/1441-8.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1431-Gray.jpg,HM2686-ND,1431-8,Hammond Manufacturing,COVER FOR CHASSIS 6X4"" GRY,86,23,"5.00000","0","1","1431","Active","Cover, Lid","-","1441 Series","6.000"" L x 4.000"" W x 0.032"" H (152.40mm x 101.60mm x 0.81mm)","Gray","Metal, Steel"
http://www.hammondmfg.com/pdf/1441-8.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1431-Black.jpg,HM2685-ND,1431-8BK3,Hammond Manufacturing,COVER FOR CHASSIS 6X4"" BLK,74,45,"5.00000","0","1","1431","Active","Cover, Lid","-","1441 Series","6.000"" L x 4.000"" W x 0.032"" H (152.40mm x 101.60mm x 0.81mm)","Black","Metal, Steel"
https://www.hammfg.com/electrical/products/accessories/14p.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_14R0503.jpg,HM3305-ND,14R0503,Hammond Manufacturing,PANEL INNER STL 4.88X2.88"" WHT,100,117,"5.01000","0","1","14R","Active","Panel, Inner","-","1414, EJ, PJ Series","4.880"" L x 2.880"" W (123.95mm x 73.15mm)","White","Metal, Steel"
-,//media.digikey.com/Photos/Weidmuller/MFG_1193170000.JPG,281-8890-ND,1193170000,Weidmüller,CH20M BUS-AP RE TS 35X7.5 & 15,57,0,"5.03000","0","1","Omnimate","Active","Panel, End","-","CH20M Housing System","1.594"" L x 0.201"" W x 0.358"" H (40.50mm x 5.10mm x 9.10mm)","Black","Plastic, Polycarbonate"
-,-,281-8889-ND,1193160000,Weidmüller,CH20M BUS-AP LI TS 35X7.5 & 15,47,0,"5.03000","0","1","Omnimate","Active","Panel, End","-","CH20M Housing System","1.594"" L x 0.201"" W x 0.358"" H (40.50mm x 5.10mm x 9.10mm)","Black","Plastic, Polycarbonate"
https://www.hammfg.com/electronics/small-case/plastic/1591.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1591SC.jpg,HM3951-ND,1591SC,Hammond Manufacturing,LID CLEAR POLY USE W/1591S SERIE,93,142,"5.04000","0","1","1591","Active","Cover, Lid","-","1591S Series","4.331"" L x 3.236"" W x 0.157"" H (110.01mm x 82.19mm x 3.99mm)","Clear","Plastic, Polystyrene"
http://www.hammondmfg.com/pdf/1441-6.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1431-Black.jpg,HM2683-ND,1431-6BK3,Hammond Manufacturing,COVER FOR CHASSIS 4X4"" BLK,98,34,"5.13000","0","1","1431","Active","Cover, Lid","-","1441 Series","4.000"" L x 4.000"" W x 0.032"" H (101.60mm x 101.60mm x 0.81mm)","Black","Metal, Steel"
https://belfuse.com/resources/drawings/cinchconnectivitysolutions/modice/dr-ccs-ice-5810000027.pdf,//media.digikey.com/Photos/Cinch%20Connectivity%20Solutions%20Johnson/5810000027.JPG,116-1097-ND,5810000027,Cinch Connectivity Solutions,MODICE SE BLANK FACEPLATE,86,0,"5.20000","0","1","ModICE® SE","Active","Faceplate","IP67/69K","ModICE™ Series","-","Black","Polymer, Glass Filled"
https://www.hammfg.com/electrical/products/accessories/14p.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_14R0503.jpg,HM3306-ND,14R0505,Hammond Manufacturing,PANEL INNER STL 4.88X4.88"" WHT,94,605,"5.26000","0","1","14R","Active","Panel, Inner","-","1414, EJ, PJ Series","4.880"" L x 4.880"" W (123.95mm x 123.95mm)","White","Metal, Steel"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2203883,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2203883.jpg,277-18144-ND,2203883,Phoenix Contact,UPPER PART OF HOUSING,45,0,"5.28000","0","1","ICS","Active","Housing","-","25mm Wide Housing","0.984"" W x 3.937"" H (25.00mm x 100.00mm)","Gray","Plastic, Polyamide"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1444,%201435%20Series_WEB.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1434-105.jpg,HM2687-ND,1434-105,Hammond Manufacturing,BOTTOM PLATE FOR ALUM CHASSIS,40,51,"5.28000","0","1","1434","Active","Cover, Lid","-","1444 Series","5.000"" L x 10.000"" W x 0.040"" H (127.00mm x 254.00mm x 1.02mm)","Unpainted","Metal, Aluminum"
https://www.hammfg.com/electronics/small-case/plastic/1591.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1591LC.jpg,HM3928-ND,1591LC,Hammond Manufacturing,LID CLEAR POLY USE W/1591L SERIE,86,91,"5.29000","0","1","1591","Active","Cover, Lid","-","1591L Series","3.346"" L x 2.205"" W x 0.157"" H (84.99mm x 56.01mm x 3.99mm)","Clear","Plastic, Polystyrene"
https://www.hammfg.com/electronics/small-case/plastic/1591.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1591TC.jpg,HM3958-ND,1591TC,Hammond Manufacturing,LID CLEAR POLY USE W/1591T SERIE,28,207,"5.32000","0","1","1591","Active","Cover, Lid","-","1591T Series","4.724"" L x 3.150"" W x 0.154"" H (120.00mm x 80.00mm x 3.91mm)","Clear","Plastic, Polystyrene"
http://www.hammondmfg.com/pdf/1555NFPL.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1555NFPL.jpg,HM3507-ND,1555NFPL,Hammond Manufacturing,GALVANIZED STEEL INNER PANEL,41,10,"5.50000","0","1","1555","Active","Panel, Inner","-","1555NF, 1555N2F Series","4.240"" L x 4.207"" W x 0.057"" H (107.70mm x 106.85mm x 1.45mm)","Unpainted","Metal, Steel"
http://www.parker.com/literature/Chomerics/Parker%20Chomerics%20PREMIER-ATCA%20Faceplates.pdf,-,1944-1168-ND,ATCA-RAD,Parker Chomerics,ATCA REAR AIR DEFLECTOR,70,0,"5.52000","0","1","-","Active","Faceplate","-","-","-","-","Plastic, Thermoplastic"
http://www.hammondmfg.com/pdf2/9C-1441.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1431-Black.jpg,HM2664-ND,1431-12BK3,Hammond Manufacturing,COVER FOR CHASSIS 7X5"" BLK,53,114,"5.56000","0","1","1431","Active","Cover, Lid","-","1441 Series","7.000"" L x 5.000"" W x 0.032"" H (177.80mm x 127.00mm x 0.81mm)","Black","Metal, Steel"
//media.digikey.com/pdf/Data%20Sheets/BUD%20Industries%20PDFs/NBX_Series.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/NBX-32914-PL.JPG,377-2826-ND,NBX-32914-PL,Bud Industries,PANEL PLASTIC 6.89X6.89X.16"",39,9,"5.60000","0","1","NBF","Active","Panel, Inner","-","NBF Series","6.890"" L x 6.890"" W x 0.160"" H (175.01mm x 175.01mm x 4.06mm)","Natural","Plastic, ABS"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1019570,//media.digikey.com/Photos/Phoenix%20Photos/1019570.jpg,277-18148-ND,1019570,Phoenix Contact,UPPER PART OF HOUSING,96,0,"5.67000","0","1","ICS","Active","Housing","-","25mm Wide Housing","0.984"" W x 3.031"" H (25.00mm x 77.00mm)","Gray","Plastic, Polyamide"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2203877,-,277-18142-ND,2203877,Phoenix Contact,UPPER PART OF HOUSING,49,0,"5.67000","0","1","ICS","Active","Housing","-","25mm Wide Housing","0.984"" W (25.00mm)","Blue","-"
https://www.hammfg.com/electronics/small-case/plastic/1591.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1591GC.jpg,HM3915-ND,1591GC,Hammond Manufacturing,LID CLEAR POLY USE W/1591G SERIE,50,154,"5.78000","0","1","1591","Active","Cover, Lid","-","1591G Series","4.744"" L x 3.685"" W x 0.157"" H (120.50mm x 93.60mm x 3.99mm)","Clear","Plastic, Polystyrene"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1444,%201435%20Series_WEB.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1434-4535.JPG,HM2708-ND,1434-77,Hammond Manufacturing,BOTTOM PLATE FOR ALUM CHASSIS,44,37,"5.81000","0","1","1434","Active","Cover, Lid","-","1444 Series","7.000"" L x 7.000"" W x 0.040"" H (177.80mm x 177.80mm x 1.02mm)","Unpainted","Metal, Aluminum"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2203887,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2203887.jpg,277-18147-ND,2203887,Phoenix Contact,UPPER PART OF HOUSING,45,0,"5.85000","0","1","ICS","Active","Housing","-","25mm Wide Housing","0.984"" W x 4.803"" H (25.00mm x 122.00mm)","Gray","Plastic, Polyamide"
https://www.hammfg.com/electronics/small-case/plastic/1591.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1591HC.jpg,HM3921-ND,1591HC,Hammond Manufacturing,LID CLEAR POLY USE W/1591H SERIE,50,42,"5.88000","0","1","1591","Active","Cover, Lid","-","1591H Series","6.524"" L x 2.787"" W x 0.157"" H (165.71mm x 70.79mm x 3.99mm)","Clear","Plastic, Polystyrene"
