Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Container Type","Platform","Size / Dimension","Height","Area (L x W)","Design","Material","Color","Thickness","Features","Material Flammability Rating"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/PIM428_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PIM428.jpg,1778-1259-ND,PIM428,Pimoroni Ltd,COUPE TANGERINE PIBOW 3 A+ COU,28,0,"7.36000","0","1","Pibow 3 A+","Active","Case","Raspberry Pi 3A+","2.598"" L x 3.110"" W (66.00mm x 79.00mm)","0.591"" (15.00mm)","8.08in² (52.1cm²)","Hand Held","Plastic, Acrylic","Orange","-","-","-"
https://www.hammfg.com/electronics/small-case/development-board/1593ham-rasp.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1593HAMPI2TBU.jpg,HM1655-ND,1593HAMPI3TBU,Hammond Manufacturing,BOX ABS TRN BLUE 3.90""L X 2.75""W,54,959,"7.80000","0","1","1593HAM","Active","Case","Raspberry Pi B+, 2B, 3B, 3B+","3.880"" L x 2.740"" W (98.55mm x 69.60mm)","1.161"" (29.50mm)","10.7in² (69cm²)","Hand Held, Split Sides","Plastic, ABS","Translucent - Blue","-","PCB Supports","-"
http://www.hammondmfg.com/pdf/1593HAMPI.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMPITBU.jpg,HM1381-ND,1593HAMPITBU,Hammond Manufacturing,BOX ABS TRN BLUE 4.1""L X 2.59""W,50,8136,"7.80000","0","1","1593HAM","Active","Case","Raspberry Pi B","4.104"" L x 2.593"" W (104.24mm x 65.87mm)","1.181"" (30.00mm)","10.7in² (69cm²)","Hand Held, Split Sides","Plastic, ABS","Translucent - Blue","-","PCB Supports","UL94 HB"
http://www.hammondmfg.com/pdf/1593HAMPI.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMPICLR.jpg,HM1379-ND,1593HAMPICLR,Hammond Manufacturing,BOX ABS TRN CLR 4.1""L X 2.59""W,48,4691,"7.80000","0","1","1593HAM","Active","Case","Raspberry Pi B","4.104"" L x 2.593"" W (104.24mm x 65.87mm)","1.181"" (30.00mm)","10.7in² (69cm²)","Hand Held, Split Sides","Plastic, ABS","Translucent - Clear","-","PCB Supports","UL94 HB"
http://www.hammondmfg.com/pdf/1593FREE2.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMFREE2GY.jpg,HM2056-ND,1593HAMFREE2GY,Hammond Manufacturing,BOX ABS GRAY 3.63""L X 2.61""W,47,590,"8.90000","0","1","1593HAM","Active","Case","FRDM-KL25Z","3.631"" L x 2.607"" W (92.23mm x 66.22mm)","1.102"" (27.99mm)","9.47in² (61.1cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Gray","-","PCB Supports","UL94 HB"
http://www.hammondmfg.com/pdf/1593FREE1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMFREE1GY.jpg,HM2055-ND,1593HAMFREE1GY,Hammond Manufacturing,BOX ABS GRAY 3.63""L X 2.61""W,43,249,"8.90000","0","1","1593HAM","Active","Case","FRDM-KL02Z, FRDM-KL05Z","3.631"" L x 2.607"" W (92.23mm x 66.22mm)","1.102"" (27.99mm)","9.47in² (61.1cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Gray","-","PCB Supports","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/ModMyPi_Pi_Zero_Cases_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0496.jpg,1910-1054-ND,PIS-0496,Pi Supply,MODMYPI PI ZERO CASE - BLACK,84,0,"9.70000","0","1","-","Active","Case","Raspberry Pi Zero","2.953"" L x 1.575"" W (75.00mm x 40.00mm)","0.591"" (15.00mm)","4.65in² (30.0cm²)","Hand Held, Cover Included","-","Black","-","-","-"
-,//media.digikey.com/Photos/Datawave%20LLC/PIZERO_CASE.jpg,1857-1007-ND,PIZERO_CASE,Datawave LLC,BLACK CASE FOR THE RASPBERRY PI,37,0,"11.21000","0","1","-","Active","Case","Raspberry Pi Zero","-","-","-","-","-","-","-","-","-"
http://www.hammondmfg.com/pdf/1593HAMDUE.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMDUEGY.jpg,HM2054-ND,1593HAMDUEGY,Hammond Manufacturing,BOX ABS GRAY 4.38""L X 2.95""W,42,112,"12.02000","0","1","1593HAM","Active","Case","Arduino Due","4.380"" L x 2.953"" W (111.25mm x 75.00mm)","0.992"" (25.20mm)","12.9in² (83cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Gray","-","PCB Supports","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/JBM-011_JBM-026_Web.pdf,-,1910-1073-ND,JBM-026,Pi Supply,JUSTBOOM AMP HAT CASE - RED,46,0,"21.64000","0","1","JustBoom","Active","Case","Raspberry Pi B+, 2B, 3B","3.504"" L x 2.441"" W (89.00mm x 62.00mm)","1.575"" (40.00mm)","8.60in² (55.5cm²)","Split Sides","-","Red","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/JBM-029_JBM-014_Web.pdf,-,1910-1070-ND,JBM-029,Pi Supply,JUSTBOOM AMP ZERO CASE - RED,45,0,"21.64000","0","1","JustBoom","Active","Case","Raspberry Pi Zero","2.717"" L x 1.496"" W (69.00mm x 38.00mm)","1.378"" (35.00mm)","4.03in² (26.0cm²)","Split Sides","-","Red","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/JBM-013_JBM-028_Web.pdf,-,1910-1071-ND,JBM-028,Pi Supply,JUSTBOOM DIGI ZERO CASE - RED,45,0,"21.64000","0","1","JustBoom","Active","Case","Raspberry Pi Zero","2.717"" L x 1.496"" W (69.00mm x 38.00mm)","1.378"" (35.00mm)","4.03in² (26.0cm²)","Split Sides","-","Red","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/JBM-015_JBM-030_Web.pdf,-,1910-1069-ND,JBM-030,Pi Supply,JUSTBOOM DAC AND AMP CASE - RED,44,0,"21.64000","0","1","JustBoom","Active","Case","Raspberry Pi B+, 2B, 3B","2.795"" L x 2.638"" W (71.00mm x 67.00mm)","1.260"" (32.00mm)","7.44in² (48.0cm²)","Split Sides","-","Red","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/JBM-009_JBM-024_Web.pdf,-,1910-1075-ND,JBM-024,Pi Supply,JUSTBOOM DAC HAT CASE - RED,44,0,"21.64000","0","1","JustBoom","Active","Case","Raspberry Pi B+, 2B, 3B","3.504"" L x 2.441"" W (89.00mm x 62.00mm)","1.575"" (40.00mm)","8.60in² (55.5cm²)","Split Sides","-","Red","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0556_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0556.jpg,1910-1076-ND,PIS-0556,Pi Supply,FLICK HAT CASE,44,0,"21.64000","0","1","-","Active","Case","Raspberry Pi","3.504"" L x 2.559"" W (89.00mm x 65.00mm)","1.102"" (28.00mm)","8.98in² (57.9cm²)","Hand Held","Plastic, Non Specified","Orange, White","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/Flick_Zero_Case_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0555.jpg,1910-1077-ND,PIS-0555,Pi Supply,FLICK ZERO CASE,44,0,"21.64000","0","1","-","Active","Case","Raspberry Pi Zero","2.835"" L x 1.339"" W (72.00mm x 34.00mm)","1.063"" (27.00mm)","3.80in² (24.5cm²)","Hand Held","Plastic, Non Specified","Orange, White","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/JBM-012_JBM-027_Web.pdf,-,1910-1072-ND,JBM-027,Pi Supply,JUSTBOOM DAC ZERO CASE - RED,43,0,"21.64000","0","1","JustBoom","Active","Case","Raspberry Pi Zero","2.717"" L x 1.496"" W (69.00mm x 38.00mm)","1.378"" (35.00mm)","4.03in² (26.0cm²)","Split Sides","-","Red","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/JBM-010_JBM-025_Web.pdf,-,1910-1074-ND,JBM-025,Pi Supply,JUSTBOOM DIGI HAT CASE - RED,43,0,"21.64000","0","1","JustBoom","Active","Case","Raspberry Pi B+, 2B, 3B","3.504"" L x 2.441"" W (89.00mm x 62.00mm)","1.575"" (40.00mm)","8.60in² (55.5cm²)","Split Sides","-","Red","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0411_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0411.jpg,1910-1066-ND,PIS-0411,Pi Supply,PAPIRUS HAT CASE,40,0,"21.64000","0","1","-","Active","Case","Raspberry Pi","3.701"" L x 2.520"" W (94.00mm x 64.00mm)","1.260"" (32.00mm)","9.33in² (60.2cm²)","Hand Held","-","Clear","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0605_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0605.jpg,1910-1065-ND,PIS-0605,Pi Supply,PIJUICE SHORT CASE,26,0,"21.64000","0","1","-","Active","Case","Raspberry Pi B+, 2B, 3B","3.661"" L x 1.693"" W (93.00mm x 43.00mm)","2.480"" (62.99mm)","9.33in² (60.2cm²)","Hand Held","-","Black","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0433_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0433.jpg,1910-1067-ND,PIS-0433,Pi Supply,PAPIRUS ZERO CASE,26,0,"21.64000","0","1","-","Active","Case","Raspberry Pi Zero","-","-","-","-","-","Clear","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0604_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0604.jpg,1910-1048-ND,PIS-0604,Pi Supply,PIJUICE TALL CASE,26,0,"25.47000","0","1","-","Active","Case","Raspberry Pi B+, 2B, 3B","3.661"" L x 2.244"" W (93.00mm x 57.00mm)","2.480"" (62.99mm)","8.22in² (53.0cm²)","Hand Held","-","Black","-","-","-"
http://retroflag.com/download/NESPi_CASE+_Manual.pdf,-,1738-1450-ND,FIT0599,DFRobot,RETROFLAG NESPI CASE+ FOR RASPBE,19,0,"25.75000","0","1","-","Active","Case","Raspberry Pi B+, 2B, 3B, 3B+","-","-","-","Hinged Door","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0557_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0557.jpg,1910-1057-ND,PIS-0557,Pi Supply,FLICK LARGE CASE,34,0,"28.02000","0","1","-","Active","Case","Flick Large","7.480"" L x 4.921"" W (190.00mm x 125.00mm)","0.394"" (10.00mm)","36.8in² (237cm²)","-","Plastic, Non Specified","Orange, White","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0911_Web.pdf,-,PIS-0911-ND,PIS-0911,Pi Supply,SNESPI CASE FOR RASPBERRY PI 3 (,20,0,"32.44000","0","1","-","Active","Case","-","-","1.457"" (37.00mm)","18.6in² (120cm²)","Split Sides","-","Gray","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1019723,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1019723.jpg,277-17742-ND,1019723,Phoenix Contact,HOUSING PLSTC BLK 5.71""LX1.85""W,10,0,"40.20000","0","1","UCS","Active","Case","Raspberry Pi B2, B3","5.709"" L x 1.850"" W (145.00mm x 47.00mm)","4.921"" (125.00mm)","-","Cover Included","Plastic, Polycarbonate","Black","-","-","UL94 V-0"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1019724,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1019724.jpg,277-17741-ND,1019724,Phoenix Contact,HOUSING PLSTC GRY 5.71""LX1.85""W,8,0,"40.20000","0","1","UCS","Active","Case","Raspberry Pi B2, B3","5.709"" L x 1.850"" W (145.00mm x 47.00mm)","4.921"" (125.00mm)","-","Cover Included","Plastic, Polycarbonate","Gray","-","-","UL94 V-0"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1019749,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1019749.jpg,277-17743-ND,1019749,Phoenix Contact,HOUSING PLSTC GRY 4.92""LX1.85""W,10,10,"46.65000","0","1","UCS","Active","Housing","Raspberry Pi B2, B3","4.921"" L x 1.850"" W (125.00mm x 47.00mm)","3.425"" (87.00mm)","-","Cover Included","Plastic, Polycarbonate","Gray","-","-","UL94 V-0"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1019720,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1019720.jpg,277-17744-ND,1019720,Phoenix Contact,HOUSING PLSTC BLK 4.92""LX1.85""W,10,0,"46.65000","0","1","UCS","Active","Case","Raspberry Pi B2, B3","4.921"" L x 1.850"" W (125.00mm x 47.00mm)","3.425"" (87.00mm)","-","Cover Included","Plastic, Polycarbonate","Black","-","-","UL94 V-0"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/NESPi_Case_Cooling_Fan_Heatsinks_FlannelBage_Web.pdf,-,PIS-0908-ND,PIS-0908,Pi Supply,"NESPI CASE+ WITH COOLING FAN, HE",24,0,"47.92000","0","1","-","Active","Case","Raspberry Pi 2B, 3B, 3B+","-","-","-","Split Sides","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/4096_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/4096.jpg,1528-2847-ND,4096,Adafruit Industries LLC,RASPBERRY PI OFFICIAL MODEL 3 A+,27,0,"5.95000","0","1","PI","Active","Case","Raspberry Pi 3A+","2.953"" L x 2.559"" W (75.00mm x 65.00mm)","0.819"" (20.80mm)","7.44in² (48.0cm²)","Cover Included","Plastic, ABS","Red","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/Pibow_3_Coupe_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/PIM189.jpg,1778-1061-ND,PIM189,Pimoroni Ltd,CASE PLASTIC MULTIPLE,35,0,"9.27000","0","1","Pibow","Obsolete","Case","Raspberry Pi 3, 2, B+","-","-","-","Hand Held","Plastic, Acrylic","Multiple","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/Pibow_3_Coupe_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/PIM149.jpg,1778-1058-ND,PIM149,Pimoroni Ltd,CASE PLASTIC BLACK/CLEAR,33,0,"9.27000","0","1","Pibow","Obsolete","Case","Raspberry Pi 3, 2, B+","-","-","-","Hand Held","Plastic, Acrylic","Black, Clear","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1593HAMUNO.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMUNOTBU.jpg,HM1374-ND,1593HAMUNOTBU,Hammond Manufacturing,BOX ABS TRN BLUE 4.38""L X 2.95""W,28,0,"10.51000","0","1","1593HAM","Obsolete","Case","Arduino Uno","4.380"" L x 2.953"" W (111.25mm x 75.00mm)","0.992"" (25.20mm)","12.9in² (83cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Translucent - Blue","-","PCB Supports","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/114991559_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/114991559-1.jpg,1597-1658-ND,114991559,"Seeed Technology Co., Ltd",RASPBERRY PI ABS CASE KIT,32,0,"10.84000","0","1","-","Active","Case","Raspberry Pi","3.937"" L x 2.559"" W (100.00mm x 65.00mm)","1.378"" (35.00mm)","10.1in² (65cm²)","-","Plastic, ABS","Black","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/Pibow_3_Raspberry_Pi_3_2_Bplus_Web.pdf,//media.digikey.com/photos/Pimoroni%20Photos/PIM148.jpg,1778-1056-ND,PIM148,Pimoroni Ltd,CASE PLASTIC BLACK/CLEAR,36,0,"13.91000","0","1","Pibow","Obsolete","Case","Raspberry Pi 3, 2, B+","-","-","-","Hand Held","Plastic, Acrylic","Black, Clear","-","-","-"
http://piboxy.com/download/Piboxy_CASE_Manual.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_114991519.jpg,1597-1636-ND,114991519,"Seeed Technology Co., Ltd",SEEEDSTUDIO PIBOXY CASE FOR RASP,31,0,"25.45000","0","1","-","Active","Case","Raspberry Pi B+, 2B, 3B","-","2.205"" (56.00mm)","25.1in² (162cm²)","Hand Held, Split Sides","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/114991560_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_114991560.jpg,1597-1660-ND,114991560,"Seeed Technology Co., Ltd",ARMOR CASE FOR RASPBERRY PI 3 MO,47,0,"30.59000","0","1","-","Active","Case","-","3.937"" L x 2.559"" W (100.00mm x 65.00mm)","1.378"" (35.00mm)","10.1in² (65cm²)","-","Metal, Aluminum","Black","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/114991588_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_114991588.jpg,1597-1671-ND,114991588,"Seeed Technology Co., Ltd",ARMOR CASE FOR RASPBERRY PI 3 MO,44,0,"30.59000","0","1","-","Active","Case","Raspberry Pi B+","3.937"" L x 2.559"" W (100.00mm x 65.00mm)","1.378"" (35.00mm)","-","Hand Held, Split Sides","Metal, Aluminum","Black","-","-","-"
https://cdn-learn.adafruit.com/downloads/pdf/bone-box.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/699.jpg,1528-1006-ND,699,Adafruit Industries LLC,BOX PLSTC CLEAR 3.78""L X 2.76""W,14,0,"19.95000","0","1","-","Obsolete","Case","BeagleBone, BeagleBone Black","3.780"" L x 2.756"" W (96.00mm x 70.00mm)","1.732"" (43.99mm)","10.4in² (67cm²)","Hand Held, End Panel and Cover","Plastic, Non Specified","Clear","0.118"" (3.00mm)","PCB Supports","-"
-,//media.digikey.com/Photos/Adapteva/MFG_ACC1601-01.jpg,1554-1004-ND,ACC1601-01,Adapteva Inc.,PARALLELLA ENCLOSURE ALUMINUM,65,0,"33.25000","0","1","Parallella-16","Active","Case","Parallella","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0474_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0474.jpg,1738-1137-ND,FIT0474,DFRobot,BOX PLASTIC CLEAR 3.74""LX2.99""W,20,0,"7.73000","0","1","LattePanda","Active","Case","LattePanda","3.740"" L x 2.992"" W (95.00mm x 76.00mm)","1.417"" (35.99mm)","11.2in² (72cm²)","Hand Held","Plastic, Acrylic","Clear","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/Coupe_Red_Ninja_Flotilla_Royale_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PIM341.jpg,1778-1198-ND,PIM341,Pimoroni Ltd,PIBOW 3 B+ COUPE (RASPBERRY PI 3,22,0,"9.62000","0","1","Pibow 3 B+","Active","Case","Raspberry Pi 2B, 3B, 3B+","3.898"" L x 2.598"" W (99.00mm x 66.00mm)","0.591"" (15.00mm)","10.1in² (65cm²)","Hand Held","Acrylic","Red","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/Coupe_Red_Ninja_Flotilla_Royale_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PIM342.jpg,1778-1199-ND,PIM342,Pimoroni Ltd,PIBOW 3 B+ COUPE (RASPBERRY PI 3,0,0,"9.62000","0","1","Pibow 3 B+","Active","Case","Raspberry Pi 2B, 3B, 3B+","3.898"" L x 2.598"" W (99.00mm x 66.00mm)","0.591"" (15.00mm)","10.1in² (65cm²)","Hand Held","Acrylic","Black","-","-","-"
http://www.hammondmfg.com/pdf/1593HAMDUE.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMDUETBU.jpg,HM1368-ND,1593HAMDUETBU,Hammond Manufacturing,BOX ABS TRN BLUE 4.38""L X 2.95""W,12,18,"13.01000","0","1","1593HAM","Active","Case","Arduino Due","4.380"" L x 2.953"" W (111.25mm x 75.00mm)","0.992"" (25.20mm)","12.9in² (83cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Translucent - Blue","-","PCB Supports","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0417_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0417.jpg,1738-1208-ND,FIT0417,DFRobot,BOX ALUMINUM BLACK 4.06""LX1.61""W,0,0,"18.44000","0","1","PI","Active","Case","Raspberry Pi B+, 2B, 3B","4.055"" L x 1.614"" W (103.00mm x 41.00mm)","1.614"" (41.00mm)","6.55in² (42.3cm²)","Hand Held, End Panel and Cover","Metal, Aluminum","Black","-","PCB Supports","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0129_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0129.jpg,1910-1039-ND,PIS-0129,Pi Supply,FLIRC RASPBERRY PI 3 CASE,0,0,"27.18000","0","1","-","Active","Case","Raspberry Pi B+","-","-","-","Hand Held, Split Sides","Metal, Aluminum","Black, Silver","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Trenz%20Electronic%20PDFs/27319_Web.pdf,//media.digikey.com/photos/Trenz-Electronic-GmbH/27319.jpg,1686-1032-ND,27319,Trenz Electronic GmbH,BOX ALUMINUM BLACK/RED,4,0,"57.38000","0","1","Red Pitaya","Active","Case","STEMlab","-","-","-","Hand Held, Split Sides","Metal, Aluminum","Black, Red","-","Heat Sink, PCB Supports","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3915_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3915.jpg,1528-2749-ND,3915,Adafruit Industries LLC,CIRCUIT PLAYGROUND EXPRESS ENCLO,16,0,"4.95000","0","1","-","Active","Case","-","-","0.642"" (16.30mm)","-","Hand Held","Plastic","Transparent","-","-","-"
-,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/114990123.jpg,1597-1044-ND,114990123,"Seeed Technology Co., Ltd",CASE ABS BLACK 3.54""L X 2.36""W,16,0,"5.05000","0","1","-","Active","Case","Raspberry Pi B+, 2B","3.543"" L x 2.362"" W (90.00mm x 60.00mm)","0.984"" (25.00mm)","8.37in² (54.0cm²)","Hand Held, Split Sides","Plastic, ABS","Black","-","-","-"
http://www.hammondmfg.com/pdf/1593HAMDOG.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMDOGTBU.jpg,HM1367-ND,1593HAMDOGTBU,Hammond Manufacturing,BOX ABS TRN BLUE 3.75""L X 3.04""W,14,752,"7.24000","0","1","1593HAM","Active","Case","BeagleBone","3.752"" L x 3.044"" W (95.31mm x 77.31mm)","1.181"" (30.00mm)","11.5in² (74cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Translucent - Blue","-","PCB Supports","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0475_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0475.jpg,1738-1186-ND,FIT0475,DFRobot,BOX PLYWOOD NAT 3.74""L X 2.99""W,0,0,"8.45000","0","1","LattePanda","Active","Case","LattePanda","3.740"" L x 2.992"" W (95.00mm x 76.00mm)","1.417"" (35.99mm)","11.2in² (72cm²)","Hand Held","Plywood","Natural","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Arduino%20PDFs/M000008_Web.pdf,//media.digikey.com/Photos/Arduino/MFG_M000008.jpg,1050-1134-ND,M000008,Arduino,BOX PLASTIC TRANS BLUE,3,0,"8.69000","0","1","-","Active","Case","Arduino Yún","-","-","-","Hand Held, Cover Included","Plastic, Non Specified","Translucent - Blue","-","PCB Supports","-"
http://www.hammondmfg.com/pdf/1593FREE2.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMFREE2BK.jpg,HM1371-ND,1593HAMFREE2BK,Hammond Manufacturing,BOX ABS BLACK 3.63""L X 2.61""W,16,285,"8.90000","0","1","1593HAM","Active","Case","FRDM-KL25Z","3.631"" L x 2.607"" W (92.23mm x 66.22mm)","1.102"" (27.99mm)","9.47in² (61.1cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Black","-","PCB Supports","UL94 HB"
http://www.hammondmfg.com/pdf/1593FREE1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMFREE1BK.jpg,HM1369-ND,1593HAMFREE1BK,Hammond Manufacturing,BOX ABS BLACK 3.63""L X 2.61""W,1,247,"8.90000","0","1","1593HAM","Active","Case","FRDM-KL02Z, FRDM-KL05Z","3.631"" L x 2.607"" W (92.23mm x 66.22mm)","1.102"" (27.99mm)","9.47in² (61.1cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Black","-","PCB Supports","UL94 HB"
http://www.hammondmfg.com/pdf/1593FREE2.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMFREE2TBU.jpg,HM1372-ND,1593HAMFREE2TBU,Hammond Manufacturing,BOX ABS TRN BLUE 3.63""L X 2.61""W,14,0,"9.02000","0","1","1593HAM","Active","Case","FRDM-KL25Z","3.631"" L x 2.607"" W (92.23mm x 66.22mm)","1.102"" (27.99mm)","9.47in² (61.1cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Translucent - Blue","-","PCB Supports","UL94 HB"
http://www.hammondmfg.com/pdf/1593FREE1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMFREE1TBU.jpg,HM1370-ND,1593HAMFREE1TBU,Hammond Manufacturing,BOX ABS TRN BLUE 3.63""L X 2.61""W,2,0,"9.02000","0","1","1593HAM","Active","Case","FRDM-KL02Z, FRDM-KL05Z","3.631"" L x 2.607"" W (92.23mm x 66.22mm)","1.102"" (27.99mm)","9.47in² (61.1cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Translucent - Blue","-","PCB Supports","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/114070001_Web.pdf,//media.digikey.com/photos/Seeed%20Technology%20Ltd/MFG_114070001.jpg,1597-1547-ND,114070001,"Seeed Technology Co., Ltd",CASE PLASTIC BLACK,0,0,"10.20000","0","1","-","Active","Case","ReSpeaker","3.031"" Dia (77.00mm)","1.102"" (28.00mm)","-","Hand Held","Plastic, Non Specified","Black","-","-","-"
