Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","For Use With/Related Products"
http://advdownload.advantech.com/productfile/PIS/BB-FOSTCDRI-SC/Product%20-%20Datasheet/FOSTCDRi-ST%20&%20FOSTCDRi-SC_3317ds20170819033947.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_FOSTCDRI-ST.jpg,1165-1240-ND,BB-FOSTCDRI-ST,"B&B SmartWorx, Inc.",INDUSTRIAL 232/422/485 TO SINGLE,21,0,"410.97000","0","1","-","Active","Converter, RS-232/422/485 to Fiber Optic","-"
http://downloads.echelon.com/support/documentation/datashts/7440X.pdf,//media.digikey.com/Photos/Echelon%20Photos/74405R.JPG,1499-1072-ND,74405R,Echelon Corporation,ADAPTER FOR LONWORKS NETWORKS,10,0,"425.43000","0","1","LonTalk®, PCLTA-20","Active","Adapter","LonWorks® Networks"
http://www.redlion.net/files/138/3989,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_6HBWDOG1.jpg,RLC551-ND,6HBWDOG1,Red Lion Controls,EXTERNAL WATCHDOG MODULE,6,0,"479.93000","0","1","-","Active","Converter","-"
"//media.digikey.com/pdf/Data%20Sheets/Echelon%20PDFs/48111,222(R).pdf",//media.digikey.com/Photos/Echelon%20Photos/48222R.JPG,1499-1014-ND,48222R,Echelon Corporation,TYPE 2D LONPOINT BASE PLATE,14,0,"24.31000","0","1","LonPoint®","Active","Base Plate","LonMark® Devices"
https://assets.tripplite.com/product-pdfs/en/b202150.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B202-150.jpg,TL728-ND,B202-150,Tripp Lite,USB 1.1 OVER CAT5 EXTENDER KIT,17,0,"37.37000","0","1","-","Active","USB Extender","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b118002uhd.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B118-002-UHD.jpg,TL2007-ND,B118-002-UHD,Tripp Lite,HDMI SPLITTER 2-PORT 1080P HDCP,14,0,"51.71000","0","1","-","Active","HDMI Splitter","Ultra-HD Video, Audio"
http://illumra.com/wp-content/uploads/2014/12/ExT-SxAxx_ds.pdf,//media.digikey.com/Photos/Illumra/E9T-S1AWH.jpg,1082-1024-ND,E9T-S1AWH,Illumra,WIRELESS LIGHT SWITCH SGL WHT,51,0,"65.25000","0","1","-","Active","Wireless Rocker Light Switch","-"
https://assets.tripplite.com/product-pdfs/en/b120000.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B120-000.jpg,TL1099-ND,B120-000,Tripp Lite,SIGNAL EXTENDER BOOSTER DVI F/F,12,0,"70.05000","0","1","-","Active","DVI Extender","-"
http://advdownload.advantech.com/productfile/PIS/BB-232LB9R/Product%20-%20Datasheet/232LB9R_0517ds20170804224812.pdf,//media.digikey.com/Photos/B&B%20Electronics/232LB9R.jpg,1165-1226-ND,BB-232LB9R,"B&B SmartWorx, Inc.",RS-232 LINE BOOSTER DB9,16,267,"75.60000","0","1","-","Active","RS-232 Line Booster","-"
http://advdownload.advantech.com/productfile/PIS/BB-232CL9R/Product%20-%20Datasheet/232CL9R_3217ds20170811022227.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_232CL9R.JPG,1165-1225-ND,BB-232CL9R,"B&B SmartWorx, Inc.",DB9 RS232 TO CURRENT LOOP W/TB,2,39,"79.31000","0","1","-","Active","Converter, RS-232 to Current Loop","-"
http://advdownload.advantech.com/productfile/PIS/BB-232SPHI4/Product%20-%20Datasheet/232SPHI4_2917ds20170809030557.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_232SPHI4.jpg,1165-1188-ND,BB-232SPHI4,"B&B SmartWorx, Inc.",PORT POW 4KV 232 OPTO ISO,3,1,"123.90000","0","1","-","Active","RS-232 Optical Isolator","-"
https://assets.tripplite.com/product-pdfs/en/b203104pnp.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B203-104-PNP.jpg,TL2024-ND,B203-104-PNP,Tripp Lite,USB 2.0 OVER CAT5 EXTEND HUB KIT,5,0,"145.44000","0","1","-","Active","USB Extender Hub Kit","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b203101pnp.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B203-101-PNP.jpg,TL2023-ND,B203-101-PNP,Tripp Lite,USB 2.0 OVER CAT5 EXTENDER KIT,6,0,"151.10000","0","1","-","Active","USB Extender Kit","Cat5/Cat6"
http://downloadt.advantech.com/ProductFile/PIS/WISE-4012/Product%20-%20Datasheet/WISE-401220180910102043.pdf,//media.digikey.com/photos/B&B%20Electronics/MFG_Wise-4012.JPG,1165-1288-ND,WISE-4012-AE,"B&B SmartWorx, Inc.",MOD 4-CH INPUT/4-CH OUTPUT 2.5W,6,1,"168.00000","0","1","WISE-4000","Active","Universal Input/Digital Output Module","-"
http://downloadt.advantech.com/ProductFile/PIS/WISE-4050/Product%20-%20Datasheet/WISE-405020170206163708.pdf,//media.digikey.com/photos/B&B%20Electronics/WISE-4050-AE.JPG,1165-1284-ND,WISE-4050-AE,"B&B SmartWorx, Inc.",MOD 4-CH INPUT/4-CH OUTPUT 2.2W,4,0,"168.00000","0","1","WISE-4000","Active","Digital I/O Module","-"
http://advdownload.advantech.com/productfile/PIS/WISE-4010[2F]LAN/Product%20-%20Datasheet/DS_WISE-4000_LAN_EN20150902151934.pdf,//media.digikey.com/photos/B&B%20Electronics/WISE-4060%5ELAN-AE.JPG,1165-1287-ND,WISE-4060/LAN-AE,"B&B SmartWorx, Inc.",MOD 4-CH INPUT/4-CH OUTPUT 2.5W,4,6,"168.00000","0","1","WISE-4000/LAN","Active","Digital Input/Relay Output Module","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2313931,//media.digikey.com/photos/Phoenix%20Photos/2313931.JPG,277-14611-ND,2313931,Phoenix Contact,NETWORK ISOLATOR,5,0,"170.00000","0","1","-","Active","Isolator","-"
http://advdownload.advantech.com/productfile/PIS/BB-FOSTC/Product%20-%20Datasheet/FOSTC_3317ds20170816050029.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_FOSTC.jpg,1165-1239-ND,BB-FOSTC,"B&B SmartWorx, Inc.",CONVERTER SERIAL TO FIBER OPTIC,13,19,"172.01000","0","1","-","Active","Fiber Optic Modem","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-6266/Product%20-%20Datasheet/ADAM-626620180910102041.pdf,"//media.digikey.com/photos/B&B%20SmartWorx,%20Inc/MFG_ADAM-6266-B.jpg",1165-1444-ND,ADAM-6266-B,"B&B SmartWorx, Inc.",MOD 4-CH RELAY OUTPUT TCP,24,0,"214.00000","0","1","ADAM-6200","Active","Relay Output Modbus TCP Module","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-6250/Product%20-%20Datasheet/ADAM-625020180910102029.pdf,"//media.digikey.com/photos/B&B%20SmartWorx,%20Inc/MFG_ADAM-6250-B.jpg",1165-1443-ND,ADAM-6250-B,"B&B SmartWorx, Inc.",MOD I/O TCP 15-CH DIGITAL,11,0,"214.00000","0","1","ADAM-6200","Active","Digital I/O Modbus TCP Module","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-4017/Product%20-%20Datasheet/ADAM-4017_DS20130415102708.pdf,//media.digikey.com/photos/B&B%20Electronics/MFG_ADAM-4017.JPG,1165-1301-ND,ADAM-4017-D2E,"B&B SmartWorx, Inc.",MODULE ANALOG INPUT 8-CH 1.2W,7,0,"223.00000","0","1","ADAM-4000","Active","Analog Input Module","RS-485 Communications"
http://advdownload.advantech.com/productfile/PIS/ADAM-4060/Product%20-%20Datasheet/ADAM-406020160804092931.pdf,//media.digikey.com/photos/B&B%20Electronics/ADAM-4069-AE.JPG,1165-1302-ND,ADAM-4069-AE,"B&B SmartWorx, Inc.",MODULE RELAY OUTPUT 8-CH 2.2W,3,5,"235.00000","0","1","ADAM-4000","Active","Relay Output Module","RS-485 Communications"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-4017+/Product - Datasheet/ADAM-4017+20180910101921.pdf,//media.digikey.com/photos/B&B%20Electronics/MFG_ADAM-4018+.JPG,1165-1312-ND,ADAM-4018+-BE,"B&B SmartWorx, Inc.",MOD THRMOCPLE INPUT 8-CH 800MW,5,28,"294.00000","0","1","ADAM-4000","Active","Thermocouple Input Module","RS-485 Communications"
http://advdownload.advantech.com/productfile/PIS/BB-232OPDRI-PH/Product%20-%20Datasheet/232OPDRi-PH_3016ds20170425005003.pdf,//media.digikey.com/photos/B&B%20Electronics/232OPDRI-PH.JPG,1165-1003-ND,BB-232OPDRI-PH,"B&B SmartWorx, Inc.",ISOLATED REPEATER INDUST RS-232,4,96,"294.58000","0","1","-","Active","RS-232 Isolated Repeater","-"
http://www.echelon.com/assets/blt26d39ad740fcb0b8/PCLTA-21%20PCI--Network-Adapter-Model-74501-datasheet.pdf,//media.digikey.com/Photos/Echelon%20Photos/74503R.JPG,1499-1074-ND,74503R,Echelon Corporation,ADAPTER FOR LONWORKS NETWORKS,6,0,"316.03000","0","1","LonTalk®, PCLTA-21","Active","Adapter","LonWorks® Networks"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2313423,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2313423.jpg,277-14605-ND,2313423,Phoenix Contact,MODULAR REPEATER,5,9,"393.00000","0","1","-","Active","Modular Repeater","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-6015/Product%20-%20Datasheet/ADAM-601520160804092950.pdf,//media.digikey.com/photos/B&B%20Electronics/MFG_ADAM-6015.JPG,1165-1406-ND,ADAM-6015-DE,"B&B SmartWorx, Inc.",7-CH RTD INPUT MODULE,2,0,"417.00000","0","1","ADAM-6000","Active","RTD Input Module","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Repeater_for_PROFIBUS-12MB.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2708863.jpg,277-3041-ND,2708863,Phoenix Contact,MOD REPEATER 4-WAY DIN RAIL,6,26,"511.00000","0","1","-","Active","Modular Repeater","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2708371,//media.digikey.com/Photos/Phoenix%20Photos/2708371.jpg,277-3013-ND,2708371,Phoenix Contact,FIBER OPTIC CONVERTER DIN RAIL,15,0,"518.00000","0","1","-","Active","Fiber Optic Converter","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/FL_MC_2000E_(SM40)_LC.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2891056.JPG,277-11937-ND,2891056,Phoenix Contact,FO CONVERTER LC DUPLEX,7,0,"572.00000","0","1","-","Active","Fiber Optic Converter","-"
http://www.redlion.net/node/37619,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_1000-POE4+.jpg,RLC559-ND,1000-POE4+,Red Lion Controls,GIGABIT POE+ INJECTOR,9,0,"765.21000","0","1","-","Active","PoE+ Injector","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2900016_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2900016.JPG,277-7740-ND,2900016,Phoenix Contact,WIRELESS TRANSCEIVER,3,328,"1950.02000","0","1","-","Active","Wireless Ethernet Transceiver","-"
https://www.digi.com/pdf/prd_cm_digipassport.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70002262.jpg,602-2019-ND,70002262,Digi International,PASSPORT 32PORT,2,0,"2938.87000","0","1","Digi Passport®","Active","Console Server","-"
"//media.digikey.com/pdf/Data%20Sheets/Echelon%20PDFs/40111,222(R).pdf",//media.digikey.com/Photos/Echelon%20Photos/40222R.JPG,1499-1013-ND,40222R,Echelon Corporation,TYPE 2 LONPOINT BASE PLATE,51,0,"16.58000","0","1","LonPoint®","Active","Base Plate","LonMark® Devices"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2676_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2676.jpg,1528-2037-ND,2676,Adafruit Industries LLC,USB POWER & DATA SIGNAL EXTENDER,24,0,"21.88000","0","1","-","Active","USB Extender","USB Devices"
http://switches-sensors.zf.com/datasheets/energy-harvesting-datasheets/AFIS-5002_02.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/MFG_AFIM-5002.jpg,CH722-ND,AFIM-5002,ZF Electronics,ENERGY HRV GEN W/RF ZF PRO ANT,55,0,"25.14000","0","1","-","Active","Bi-Stable Generator","-"
http://downloads.echelon.com/support/documentation/datashts/44xxx.pdf,//media.digikey.com/Photos/Echelon%20Photos/44200R.jpg,1499-1063-ND,44200R,Echelon Corporation,TERMINATOR MODULE FOR LONMARK,19,0,"30.94000","0","1","LonPoint®","Active","Terminator Module","LonMark® Devices"
https://assets.tripplite.com/product-pdfs/en/b114002r.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B114-002-R.jpg,TL1098-ND,B114-002-R,Tripp Lite,VGA/SVGA VIDEO SPLITTER 2-PORT,8,0,"34.58000","0","1","-","Active","Video Splitter","-"
//media.digikey.com/pdf/Data%20Sheets/Option%20NV%20PDFs/CloudGate_Accessories.pdf,//media.digikey.com/Photos/Option%20NV/CG1101-11919.JPG,1468-1000-ND,CG1101-11919,Option NV,CLOUDGATE RS232 EXPANSION CARD,7,0,"69.38000","0","1","-","Active","Expansion Card","-"
http://illumra.com/wp-content/uploads/2014/11/ExX-Rxx-3HOTP_ds.pdf,//media.digikey.com/Photos/Illumra/E9X-R12-3HOTP.jpg,1082-1026-ND,E9X-R12-3HOTP,Illumra,RELAY RECEIVER 3WIRE NIPPLE MNT,15,0,"92.13000","0","1","-","Active","Relay Receiver, 3-Wire","-"
http://advdownload.advantech.com/productfile/PIS/BB-485CSP2/Product%20-%20Datasheet/485CSP2-0812ds20171129110026.pdf,"//media.digikey.com/Photos/B&B%20SmartWorx,%20Inc/MFG_485CSP2.jpg",1165-1227-ND,BB-485CSP2,"B&B SmartWorx, Inc.",RS-485 CONVERTER W/SURGE SUPP,2,28,"105.00000","0","1","-","Active","Converter, RS-232 to RS-485","-"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-4055/Product%20-%20Datasheet/ADAM-405520180910101939.pdf,//media.digikey.com/photos/B&B%20Electronics/ADAM-4055-BE.JPG,1165-1314-ND,ADAM-4055-BE,"B&B SmartWorx, Inc.",MODULE DIGITAL I/O 16-CH 1W,4,2,"157.00000","0","1","ADAM-4000","Active","Digital I/O Module","RS-485 Communications"
http://advdownload.advantech.com/productfile/PIS/WISE-4010[2F]LAN/Product%20-%20Datasheet/DS_WISE-4000_LAN_EN20150902151934.pdf,//media.digikey.com/photos/B&B%20Electronics/WISE-4010%5ELAN-AE.JPG,1165-1285-ND,WISE-4010/LAN-AE,"B&B SmartWorx, Inc.",MOD 4-CH INPUT/4-CH OUTPUT 1.2W,9,8,"168.00000","0","1","WISE-4000/LAN","Active","Current Input/Digital Output Module","-"
http://advdownload.advantech.com/productfile/PIS/WISE-4012E/Product%20-%20Datasheet/WISE-4012E20170206164053.pdf,//media.digikey.com/photos/B&B%20Electronics/MFG_Wise-4012.JPG,1165-1283-ND,WISE-4012E-AE-WA,"B&B SmartWorx, Inc.",MOD 4-CH INPUT/4-CH OUTPUT 2.5W,4,4,"168.00000","0","1","WISE-4000","Active","Universal Input/Digital Output Module","-"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-4150/Product%20-%20Datasheet/ADAM-415020180910101952.pdf,//media.digikey.com/Photos/B&B%20Electronics/ADAM-4168-AE.jpg,1165-1307-ND,ADAM-4168-AE,"B&B SmartWorx, Inc.",MODULE RELAY OUTPUT 8-CH 1.8W,13,0,"184.00000","0","1","ADAM-4000","Active","Relay Output Module","RS-485 Communications"
http://advdownload.advantech.com/productfile/PIS/ADAM-4060/Product%20-%20Datasheet/ADAM-406020160804092931.pdf,//media.digikey.com/photos/B&B%20Electronics/MFG_ADAM-4068.JPG,1165-1310-ND,ADAM-4068-BE,"B&B SmartWorx, Inc.",MODULE RELAY OUTPUT 8-CH 600MW,2,13,"184.00000","0","1","ADAM-4000","Active","Relay Output Module","RS-485 Communications"
http://advdownload.advantech.com/productfile/PIS/ADAM-4024/Product%20-%20Datasheet/ADAM-402420160804092923.pdf,//media.digikey.com/photos/B&B%20Electronics/MFG_ADAM-4021.JPG,1165-1306-ND,ADAM-4021-DE,"B&B SmartWorx, Inc.",MODULE ANALOG OUTPUT SGL 1.4W,4,4,"201.00000","0","1","ADAM-4000","Active","Analog Output Module","RS-485 Communications"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2313915,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2313915.jpg,277-14610-ND,2313915,Phoenix Contact,NETWORK ISOLATOR,3,0,"224.00000","0","1","-","Active","Isolator","-"
http://advdownload.advantech.com/productfile/PIS/BB-ZP9D-115RM-LR/Product%20-%20Datasheet/Zlinx-Wireless-Radio-Modems_3713ds20171129112515.pdf,//media.digikey.com/photos/B&B%20Electronics/ZP24D-250RM-SR.jpg,1165-1069-ND,BB-ZP24D-250RM-SR,"B&B SmartWorx, Inc.",INDUSTRIAL GRADE RADIO MODEMS,12,32,"231.75000","0","1","Zlinx™","Active","Radio Modem","-"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-4150/Product%20-%20Datasheet/ADAM-415020180910101952.pdf,//media.digikey.com/photos/B&B%20Electronics/MFG_ADAM-4118.JPG,1165-1295-ND,ADAM-4118-AE,"B&B SmartWorx, Inc.",MOD THRMOCPLE INPUT 8-CH 500MW,4,1,"317.00000","0","1","ADAM-4000","Active","Thermocouple Input Module","RS-485 Communications"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2902854_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2902854.jpg,277-12426-ND,2902854,Phoenix Contact,FIBER OPTIC CONVERTER,4,30,"370.00000","0","1","-","Active","Fiber Optic Module","-"
http://www.redlion.net/files/138/5244,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_100-POE4.jpg,RLC262-ND,100-POE4,Red Lion Controls,100-POE4,16,0,"406.90000","0","1","-","Active","PoE Injector","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2708368,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2708368.jpg,277-14656-ND,2708368,Phoenix Contact,FIBER OPTIC CONVERTER DIN RAIL,2,0,"445.00000","0","1","-","Active","Fiber Optic Converter","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2902856,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2902856.jpg,277-14820-ND,2902856,Phoenix Contact,FIBER OPTIC CONVERTER,5,25,"464.00000","0","1","-","Active","Fiber Optic Module","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2313300,//media.digikey.com/Photos/Phoenix%20Photos/2313300.jpg,277-2986-ND,2313300,Phoenix Contact,ETHERNET MOD DIN RAIL 24VDC,2,10,"723.72000","0","1","-","Active","Ethernet Module","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2708339,//media.digikey.com/Photos/Phoenix%20Photos/2708339.jpg,277-3044-ND,2708339,Phoenix Contact,FIBER OPTIC CONVERTER DIN RAIL,10,16,"822.00000","0","1","-","Active","Fiber Optic Converter","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2708326,//media.digikey.com/Photos/Phoenix%20Photos/2708326.jpg,277-3148-ND,2708326,Phoenix Contact,FIBER OPTIC CONVERTER DIN RAIL,11,0,"1021.00000","0","1","-","Active","Fiber Optic Converter","-"
https://www.digi.com/pdf/prd_cm_digipassport.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70002276.jpg,602-1927-ND,70002276,Digi International,PASSPORT 16PORT 2AC,3,0,"2696.00000","0","1","Digi Passport®","Active","Console Server","-"
https://www.digi.com/pdf/prd_cm_digipassport.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70002286.jpg,602-2024-ND,70002286,Digi International,PASSPORT 48PORT 2AC MODEM,7,0,"5127.03000","0","1","Digi Passport®","Active","Console Server","-"
http://switches-sensors.zf.com/datasheets/energy-harvesting-datasheets/AFIS-5002_02.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/MFG_AFIS-5002.jpg,CH726-ND,AFIS-5002,ZF Electronics,ENERGY HARVESTING SNAP SWITCH,74,0,"62.00000","0","1","-","Active","Snap Switch","-"
https://assets.tripplite.com/product-pdfs/en/b136101.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B136-101.jpg,TL1102-ND,B136-101,Tripp Lite,VIDEO/AUDIO EXTENDER 700FT,6,0,"75.55000","0","1","-","Active","Video + Audio Extender Kit","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b1321001.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B132-100-1.jpg,TL1101-ND,B132-100-1,Tripp Lite,VGA EXTENDER CAT5/6 1000FT,3,0,"76.36000","0","1","-","Active","VGA Extender","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/p167000.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P167-000.jpg,TL1137-ND,P167-000,Tripp Lite,CAT6 WALLPLATE EXTENDER KIT,16,0,"92.03000","0","1","-","Active","-","Cat5/Cat6"
//media.digikey.com/pdf/Data%20Sheets/Option%20NV%20PDFs/CloudGate_Accessories.pdf,//media.digikey.com/Photos/Option%20NV/MFG_CG2101-11921.jpg,1468-1001-ND,CG2101-11921,Option NV,CLOUDGATE WIFI B/G/N EXPAN CARD,19,0,"126.88000","0","1","-","Active","Expansion Card","-"
https://assets.tripplite.com/product-pdfs/en/b130101u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B130-101-U.jpg,TL514-ND,B130-101-U,Tripp Lite,VGA OVER CAT5 EXTENDER USB,2,0,"133.32000","0","1","-","Active","VGA Extender Kit","Cat5/Cat6"
//media.digikey.com/pdf/Data%20Sheets/Option%20NV%20PDFs/CloudGate_Accessories.pdf,//media.digikey.com/Photos/Option%20NV/CG1104-11936.JPG,1468-1002-ND,CG1104-11936,Option NV,CLOUDGATE 4-PORT ETH CARD NO POE,5,0,"154.69000","0","1","-","Active","Expansion Card","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2313436,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2313436.jpg,277-14606-ND,2313436,Phoenix Contact,INDUSTRIAL ANALOG MODEM,2,0,"318.61000","0","1","-","Active","Modem","-"
https://assets.tripplite.com/product-pdfs/en/b1401p0.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B140-1P0%20Series.jpg,TL2020-ND,B140-1P0,Tripp Lite,DVI EXTENDER CAT5/6 100FT,13,0,"26.66000","0","1","-","Active","DVI Extender","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b119003uhd.pdf,-,TL1971-ND,B119-003-UHD,Tripp Lite,HDMI SWITCH,16,0,"44.92000","0","1","-","Active","HDMI Switch","Ultra-HD Video, Audio"
https://assets.tripplite.com/product-pdfs/en/b120000sl.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B120-000-SL.jpg,TL2010-ND,B120-000-SL,Tripp Lite,SIGNAL EXTENDER BOOSTER DVI F/F,10,0,"54.94000","0","1","-","Active","DVI Extender","-"
-,-,TL2493-ND,B119-005-UHD,Tripp Lite,5-PORT HDMI SWITCH WITH REMOTE C,10,0,"59.47000","0","1","-","Active","HDMI Switch","Audio, Ultra-HD Video"
https://assets.tripplite.com/product-pdfs/en/b132100amr.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B132-100A-MR.jpg,TL2016-ND,B132-100A-MR,Tripp Lite,VGA EXTENDER W/AUDIO 750FT,39,0,"67.23000","0","1","-","Active","VGA Extender","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b118004uhd.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B118-004-UHD.jpg,TL2009-ND,B118-004-UHD,Tripp Lite,4-PORT HIGH SPEED HDMI SPLITTER,8,0,"75.14000","0","1","-","Active","HDMI Splitter","Ultra-HD Video, Audio"
https://assets.tripplite.com/product-pdfs/en/b140101.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B140-101.jpg,TL2017-ND,B140-101,Tripp Lite,DVI EXTENDER CAT5/6 100FT,20,0,"75.55000","0","1","-","Active","DVI Extender Kit","Cat5/Cat6"
http://advdownload.advantech.com/productfile/PIS/BB-232CDT/Product%20-%20Datasheet/9PCDT&232CDT_1317ds20170729025611.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_232CDT.jpg,1165-1422-ND,BB-232CDT,"B&B SmartWorx, Inc.",RS-232 DATA TAP,7,97,"77.70000","0","1","-","Active","RS-232 Data Tap","-"
https://assets.tripplite.com/product-pdfs/en/b165101.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B165-101.jpg,TL1822-ND,B165-101,Tripp Lite,RS-232 SERIAL OVER CAT5 EXT KIT,17,0,"89.28000","0","1","-","Active","RS-232 Extender","Cat5/Cat6"
-,//media.digikey.com/Photos/Radiocrafts/MFG_RCxxxx-FX30.jpg,1783-1065-ND,RC1701HP-MBUS4-FX30,Radiocrafts AS,EMBEDED WIRELESS M-BUS PROTOCOL,3,0,"100.37000","0","1","-","Active","Expansion Board","FX30 Series"
-,//media.digikey.com/Photos/Radiocrafts/MFG_RCxxxx-FX30.jpg,1783-1064-ND,RC1181-TM-FX30,Radiocrafts AS,TINYMESH GATEWAY,2,0,"100.37000","0","1","-","Active","Expansion Board","FX30 Series"
-,//media.digikey.com/Photos/Radiocrafts/MFG_RCxxxx-FX30.jpg,1783-1066-ND,RC1880CEF-FX30,Radiocrafts AS,IEEE 802.15.4G CONNECTIVITY,2,0,"100.37000","0","1","-","Active","Expansion Board","FX30 Series"
https://assets.tripplite.com/product-pdfs/en/b118004.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B118-004.jpg,TL2008-ND,B118-004,Tripp Lite,4-PORT HIGH SPEED HDMI SPLITTER,15,0,"109.08000","0","1","-","Active","HDMI Splitter","-"
http://www.ak-nord.de/en/daten/brochure_socketswitch.pdf,//media.digikey.com/Photos/AK-Nord-GmbH/MFG_AK-SECURESOCKETSWITCH.JPG,1851-1015-ND,AK-SECURESOCKETSWITCH,AK-Nord GmbH,AK-SECURESOCKETSWITCH,20,0,"116.28000","0","1","-","Active","IP Socket","-"
https://assets.tripplite.com/product-pdfs/en/b1301012.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B130-101-2.jpg,TL1420-ND,B130-101-2,Tripp Lite,VGA OVER CAT5 EXTENDER KIT,19,0,"139.38000","0","1","-","Active","VGA Extender Kit","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b130101awp2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B130-101A-WP-2.jpg,TL1422-ND,B130-101A-WP-2,Tripp Lite,VGA/AUDIO EXT FOR CAT5/CAT6,10,0,"139.38000","0","1","-","Active","VGA + Audio Extender Wallplate Kit","Cat5/Cat6"
