Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Interface","Number of Ports"
-,-,AB7008-B-ND,AB7008-B,HMS Networks,SERIAL TO CC-LINK COMM,0,0,"735.90000","0","1","-","Active","Converter, Serial to CC-Link","RS-232/422/485","1"
-,-,AB7028-C-ND,AB7028-C,HMS Networks,SERIAL TO MODBUS TCP/IP COMM,0,0,"735.90000","0","1","-","Active","Converter, Serial to Modbus","RS-232/422/485","1"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_SE5408A_5416A.pdf,//media.digikey.com/Photos/ATOP-Technologies/MFG_SE5416A-front.jpg,SE5416A-S5-EU-ND,SE5416A-S5-EU,ATOP Technologies,ETHERNET TO SERIAL RS-422/485,0,0,"748.41000","0","1","-","Active","Ethernet to Serial","RS-422/485","16"
https://www.digi.com/pdf/prd_ds_portservertspmei.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70001993.JPG,602-1994-ND,70001993,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"759.00000","0","1","PortServer™ TS P","Active","Ethernet to Serial","RS-232/422/485","4"
-,-,AB7011-B-ND,AB7011-B,HMS Networks,SERIAL TO FIPIO COMM,0,0,"768.90000","0","1","-","Active","Converter, Serial to FIPIO","RS-232/422/485","1"
http://advdownload.advantech.com/productfile/PIS/BB-MESR921-MT/Product%20-%20Datasheet/MESR900%20Fiber%20series_1416ds20171129112015.pdf,-,BB-MESR922T-SC-ND,BB-MESR922T-SC,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"791.04000","0","1","Vlinx™","Active","Ethernet to Serial","RS-232/422/485","2"
http://advdownload.advantech.com/productfile/PIS/EKI-1528I-DR/Product%20-%20Datasheet/EKI-1528I-DR20180910102115.pdf,-,EKI-1528I-DR-AE-ND,EKI-1528I-DR-AE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"799.00000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","8"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908-SE5916%20series%20v0_3.pdf,-,SE5916-SIS-DC-ND,SE5916-SIS-DC,ATOP Technologies,ETHERNET TO SERIAL RS-422/485,0,0,"803.56000","0","1","-","Active","Ethernet to Serial","RS-422/485","16"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908-SE5916%20series%20v0_3.pdf,-,SE5916-SIS-US-ND,SE5916-SIS-US,ATOP Technologies,ETHERNET TO SERIAL RS-422/485,0,0,"803.56000","0","1","-","Active","Ethernet to Serial","RS-422/485","16"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908-SE5916%20series%20v0_3.pdf,-,SE5916-SIS-EU-ND,SE5916-SIS-EU,ATOP Technologies,ETHERNET TO SERIAL RS-422/485,0,0,"803.56000","0","1","-","Active","Ethernet to Serial","RS-422/485","16"
http://www.lantronix.com/wp-content/uploads/pdf/EDS-MD_PB.pdf,-,EDSOR04P-01-ND,EDSOR04P-01,"Lantronix, Inc.",ETHERNET TO SERIAL RS-232,0,0,"818.00000","0","1","EDS-MD®","Active","Ethernet to Serial","RS-232","4"
-,-,AB7006-B-ND,AB7006-B,HMS Networks,SERIAL TO CONTROLNET COMM,0,0,"845.91000","0","1","-","Active","Converter, Serial to ControlNet","RS-232/422/485","3"
-,-,AB7002-B-ND,AB7002-B,HMS Networks,SERIAL TO MODBUS PLUS COMM,0,0,"878.91000","0","1","-","Active","Converter, Serial to Modbus","RS-232/422/485","1"
-,-,AB7012-B-ND,AB7012-B,HMS Networks,SERIAL TO INTERBUS COMM,0,0,"878.91000","0","1","-","Active","Converter, Serial to Interbus","RS-232/422/485","2"
http://www.lantronix.com/wp-content/uploads/pdf/EDS8PS-EDS16PS_PB-A4.pdf,-,EDS016PS-02-ND,EDS016PS-02,"Lantronix, Inc.",ETHERNET TO SERIAL DESKTOP MULTI,0,0,"885.01000","0","1","EDS16PS","Active","Ethernet to Serial","-","16"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908A-SE5916A%20series%20v0_4.pdf,-,SE5908A-6SFP-ND,SE5908A-6SFP,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"1001.82000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","8"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908A-SE5916A%20series%20v0_4.pdf,-,SE5908A-6SFP-TB-ND,SE5908A-6SFP-TB,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"1001.82000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","8"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908A-SE5916A%20series%20v0_4.pdf,-,SE5908A-TB-ND,SE5908A-TB,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"1001.82000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","8"
http://www.lantronix.com/wp-content/uploads/pdf/EDS16PR-32PR_PB.pdf,-,EDS01612N-02-ND,EDS01612N-02,"Lantronix, Inc.",ETHERNET TO SERIAL RS-232,0,0,"1006.00000","0","1","EDS16PR","Active","Ethernet to Serial","RS-232","16"
http://www.lantronix.com/wp-content/uploads/pdf/EDS-MD_PB.pdf,-,EDSOR08P-01-ND,EDSOR08P-01,"Lantronix, Inc.",ETHERNET TO SERIAL RS-232,0,0,"1025.00000","0","1","EDS-MD®","Active","Ethernet to Serial","RS-232","8"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2702771,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2702771.jpg,2702771-ND,2702771,Phoenix Contact,ETHERNET TO SERIAL RS-232/RS-422,0,18,"1050.00000","0","1","-","Active","Ethernet to Serial","RS-232, RS-422","4"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2702767,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2702767.jpg,2702767-ND,2702767,Phoenix Contact,ETHERNET TO SERIAL RS-232/RS-422,0,60,"1050.00000","0","1","-","Active","Ethernet to Serial","RS-232, RS-422","4"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908A-SE5916A%20series%20v0_4.pdf,-,SE5908A-6SFP-HV-ND,SE5908A-6SFP-HV,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"1058.28000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","8"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908A-SE5916A%20series%20v0_4.pdf,-,SE5908A-6SFP-TB-HV-ND,SE5908A-6SFP-TB-HV,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"1058.28000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","8"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908A-SE5916A%20series%20v0_4.pdf,-,SE5908A-TB-HV-ND,SE5908A-TB-HV,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"1058.28000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","8"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/EKI-1528_26_I_TI_02.21.17.pdf,-,EKI-1528I-CE-ND,EKI-1528I-CE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"1059.01000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","8"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/EKI-1528_26_I_TI_02.21.17.pdf,-,EKI-1528TI-VDC-CE-ND,EKI-1528TI-VDC-CE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"1059.01000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","8"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2702776,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2702776.jpg,2702776-ND,2702776,Phoenix Contact,ETHERNET TO SERIAL RS-232/RS-422,0,24,"1124.01000","0","1","-","Active","Ethernet to Serial","RS-232, RS-422","4"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908A-SE5916A%20series%20v0_4.pdf,-,SE5908A-6SFP-SIS-ND,SE5908A-6SFP-SIS,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"1129.18000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","8"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908A-SE5916A%20series%20v0_4.pdf,-,SE5908A-SIS-ND,SE5908A-SIS,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"1129.18000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","8"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908A-SE5916A%20series%20v0_4.pdf,-,SE5908A-6SFP-SIS-HV-ND,SE5908A-6SFP-SIS-HV,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"1185.64000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","8"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908A-SE5916A%20series%20v0_4.pdf,-,SE5916A-6SFP-ND,SE5916A-6SFP,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"1185.64000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","16"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908A-SE5916A%20series%20v0_4.pdf,-,SE5916A-6SFP-TB-ND,SE5916A-6SFP-TB,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"1185.64000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","16"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908A-SE5916A%20series%20v0_4.pdf,-,SE5916A-TB-ND,SE5916A-TB,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"1185.64000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","16"
http://advdownload.advantech.com/productfile/PIS/EKI-1528I-DR/Product%20-%20Datasheet/EKI-1528I-DR20180910102115.pdf,-,EKI-1528CI-DR-AE-ND,EKI-1528CI-DR-AE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"1199.01000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","8"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908A-SE5916A%20series%20v0_4.pdf,-,SE5916A-6SFP-HV-ND,SE5916A-6SFP-HV,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"1242.10000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","16"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908A-SE5916A%20series%20v0_4.pdf,-,SE5916A-TB-HV-ND,SE5916A-TB-HV,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"1242.10000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","16"
http://www.lantronix.com/wp-content/uploads/pdf/EDS-MD_PB.pdf,-,EDSOR16P-01-ND,EDSOR16P-01,"Lantronix, Inc.",ETHERNET TO SERIAL RS-232,0,0,"1250.01000","0","1","EDS-MD®","Active","Ethernet to Serial","RS-232","16"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/EKI-1528_26_I_TI_02.21.17.pdf,-,EKI-1526I-CE-ND,EKI-1526I-CE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"1289.01000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","16"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/EKI-1528_26_I_TI_02.21.17.pdf,-,EKI-1526TI-VDC-CE-ND,EKI-1526TI-VDC-CE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"1289.01000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","16"
https://www.digi.com/pdf/prd_ts_digiconnectes.pdf,-,602-2044-ND,DC-ES-4SB-SW-EU,Digi International,ETHERNET TO SERIAL RS-232,1,0,"1314.00000","0","1","Digi Connect® ES","Active","Ethernet to Serial","RS-232","4"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908A-SE5916A%20series%20v0_4.pdf,-,SE5916A-6SFP-SIS-ND,SE5916A-6SFP-SIS,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"1402.69000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","16"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908A-SE5916A%20series%20v0_4.pdf,-,SE5916A-6SFP-SIS-HV-ND,SE5916A-6SFP-SIS-HV,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"1458.28000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","16"
https://www.digi.com/pdf/prd_ts_digiconnectes.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/DC-ES-8SB-SW-EU.jpg,602-1816-ND,DC-ES-8SB-SW-EU,Digi International,ETHERNET TO SERIAL RS-232,1,0,"1815.00000","0","1","Digi Connect® ES","Active","Ethernet to Serial","RS-232","8"
http://www.lantronix.com/wp-content/uploads/pdf/EDS16PR-32PR_PB.pdf,-,EDS03212N-02-ND,EDS03212N-02,"Lantronix, Inc.",ETHERNET TO SERIAL RS-232,0,0,"1989.01000","0","1","EDS32PR","Active","Ethernet to Serial","RS-232","32"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2400128,-,2400128-ND,2400128,Phoenix Contact,ETH TO SER RS232/422/485/USB 2.0,0,1,"2564.89000","0","1","-","Active","Ethernet to Serial","RS-232/422/485, USB 2.0","4"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2400129,-,2400129-ND,2400129,Phoenix Contact,ETH TO SER RS232/422/485/USB 2.0,0,0,"6600.04000","0","1","-","Active","Ethernet to Serial","RS-232/422/485, USB 2.0","3"
-,-,70001954-ND,70001954,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","PortServer™","Obsolete","Ethernet to Serial","RS-232/422/485","1"
https://www.digi.com/pdf/prd_ds_portservertsmmei.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/MFG_70001898.JPG,70001898-ND,70001898,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","PortServer™ TS M","Obsolete","Ethernet to Serial","RS-232/422/485","3"
https://www.digi.com/pdf/prd_ds_portservertspmei.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/MFG_70001988.JPG,70001988-ND,70001988,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","PortServer™ TS P","Obsolete","Ethernet to Serial","RS-232/422/485","1"
-,//media.digikey.com/photos/Quatech-DPAC%20Technologies%20Photos/ABDG-SE-DP101-G.JPG,590-1018-ND,ABDG-SE-DP101-G,Quatech-Division of B&B Electronics,SERIAL DEVICE SERVER,0,0,"Obsolete","0","10","Airborne Direct","Obsolete","-","-","-"
-,//media.digikey.com/photos/Quatech-DPAC%20Technologies%20Photos/ABDG-SE-DP104-G.JPG,590-1019-ND,ABDG-SE-DP104-G,Quatech-Division of B&B Electronics,SERIAL DEVICE SERVER,0,0,"Obsolete","0","10","Airborne Direct","Obsolete","-","-","-"
-,//media.digikey.com/photos/Quatech-DPAC%20Technologies%20Photos/ABDG-SE-DP107-G.JPG,590-1020-ND,ABDG-SE-DP107-G,Quatech-Division of B&B Electronics,SERIAL DEVICE SERVER,0,0,"Obsolete","0","10","Airborne Direct","Obsolete","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/SocketEthernet.pdf,//media.digikey.com/photos/Multi-Tech%20Photos/mt100sem.JPG,591-1039-ND,MT100SEM,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET PC BOARD MT,0,0,"Obsolete","0","50","-","Obsolete","Server, Serial to Ethernet","PC Board Mount","1"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/SocketEthernet.pdf,//media.digikey.com/photos/Multi-Tech%20Photos/mt100sem-l.JPG,591-1040-ND,MT100SEM-L,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET PC BOARD MT,0,0,"Obsolete","0","50","-","Obsolete","Server, Serial to Ethernet","PC Board Mount","1"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/SocketEthernet%20IP.pdf,//media.digikey.com/photos/Multi-Tech%20Photos/MT100SEM.R1.JPG,591-1078-ND,MT100SEM.R1,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET PC BOARD MT,0,0,"Obsolete","0","50","-","Obsolete","Server, Serial to Ethernet","PC Board Mount","1"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/SocketEthernet.pdf,//media.digikey.com/photos/Multi-Tech%20Photos/MT100SEM-L-R1.jpg,591-1079-ND,MT100SEM-L.R1,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET PC BOARD MT,0,0,"Obsolete","0","50","-","Obsolete","Server, Serial to Ethernet","PC Board Mount","1"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/SocketEthernet%20IP.pdf,-,MT100SEM.R1-SP-ND,MT100SEM.R1-SP,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET PC BOARD MT,0,0,"Obsolete","0","25","-","Obsolete","Server, Serial to Ethernet","PC Board Mount","1"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/SocketEthernet.pdf,//media.digikey.com/photos/Multi-Tech%20Photos/MT100SEM-L.R1-SP.jpg,MT100SEM-L.R1-SP-ND,MT100SEM-L.R1-SP,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET PC BOARD MT,0,0,"Obsolete","0","25","-","Obsolete","Server, Serial to Ethernet","PC Board Mount","1"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/MultiConnect_SE.pdf,-,MTS2EA-ND,MTS2EA,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET RS-232,0,0,"Obsolete","0","1","MultiConnect® SE","Obsolete","Server, Serial to Ethernet","RS-232","1"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/MultiConnect_SE.pdf,-,MTS2EA-EU-ND,MTS2EA-EU,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET RS-232,0,0,"Obsolete","0","1","MultiConnect® SE","Obsolete","Server, Serial to Ethernet","RS-232","1"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/SocketEthernet%20IP.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MT100SEM-IP.jpg,591-1138-ND,MT100SEM-IP,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET PC BOARD MT,0,0,"Obsolete","0","50","SocketEthernet IP®","Obsolete","Server, Serial to Ethernet","PC Board Mount","1"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/SocketEthernet.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MT100SEM-L-IP.jpg,591-1136-ND,MT100SEM-L-IP,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET PC BOARD MT,0,0,"Obsolete","0","50","SocketEthernet IP®","Obsolete","Server, Serial to Ethernet","PC Board Mount","1"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/SocketEthernet%20IP.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MT100SEM.R2.jpg,591-1134-ND,MT100SEM.R2,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET PC BOARD MT,0,0,"Obsolete","0","50","SocketEthernet IP®","Obsolete","Server, Serial to Ethernet","PC Board Mount","1"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/SocketEthernet.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MT100SEM-L.R2.JPG,591-1135-ND,MT100SEM-L.R2,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET PC BOARD MT,0,0,"Obsolete","0","50","SocketEthernet IP®","Obsolete","Server, Serial to Ethernet","PC Board Mount","1"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2744490,//media.digikey.com/Photos/Phoenix%20Photos/2744490.jpg,277-2972-ND,2744490,Phoenix Contact,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232","1"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2708740.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2708740.jpg,277-2959-ND,2708740,Phoenix Contact,ETHERNET TO SERIAL RS-485,0,2,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-485","1"
https://www.netburner.com/download/sb700ex-datasheet/?wpdmdl=4153&ind=0,//media.digikey.com/Photos/NetBurner%20Photos/SB700EX-100CR-U.jpg,528-1011-ND,SB700EX-100CR-U,NetBurner Inc.,SERV/SER TO ETHERNET,0,0,"Discontinued at Digi-Key","0","1","SB700EX","Discontinued at Digi-Key","Server, Serial to Ethernet","-","-"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/Serial_Device_Servers_UM_6-19-17.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_ESE-100D.jpg,1165-1104-ND,ESE-100D,"B&B SmartWorx, Inc.",ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232","8"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/Serial_Device_Servers_UM_6-19-17.pdf,//media.digikey.com/photos/B&B%20Electronics/SSE-100D.jpg,1165-1097-ND,SSE-100D,"B&B SmartWorx, Inc.",ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232","1"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,DSE-100D-5V-ND,DSE-100D-5V,Quatech-Division of B&B Electronics,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232","2"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,DSE-100D-SS-ND,DSE-100D-SS,Quatech-Division of B&B Electronics,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232","2"
-,-,DSE-400D-ND,DSE-400D,Quatech-Division of B&B Electronics,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","2"
-,-,DSE-400D-SS-ND,DSE-400D-SS,Quatech-Division of B&B Electronics,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","2"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,ESE-100D-SS-ND,ESE-100D-SS,Quatech-Division of B&B Electronics,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232","8"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,ESE-100M-ND,ESE-100M,Quatech-Division of B&B Electronics,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232","8"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,ESE-100M-SS-ND,ESE-100M-SS,Quatech-Division of B&B Electronics,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232","8"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_8Port_12-11-14.pdf,-,ESE-400D-ND,ESE-400D,Quatech-Division of B&B Electronics,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","8"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_8Port_12-11-14.pdf,-,ESE-400D-SS-ND,ESE-400D-SS,Quatech-Division of B&B Electronics,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","8"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,ESE-400M-ND,ESE-400M,Quatech-Division of B&B Electronics,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","8"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,ESE-400M-SS-ND,ESE-400M-SS,Quatech-Division of B&B Electronics,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","8"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,QSE-100D-ND,QSE-100D,Quatech-Division of B&B Electronics,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232","4"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,QSE-100D-SS-ND,QSE-100D-SS,Quatech-Division of B&B Electronics,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232","4"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,QSE-100M-ND,QSE-100M,Quatech-Division of B&B Electronics,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232","4"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,QSE-100M-SS-ND,QSE-100M-SS,Quatech-Division of B&B Electronics,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232","4"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,QSE-400D-ND,QSE-400D,Quatech-Division of B&B Electronics,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","4"
