Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Current - DC Forward (If) (Max)","Radiant Intensity (Ie) Min @ If","Wavelength","Voltage - Forward (Vf) (Typ)","Viewing Angle","Orientation","Operating Temperature","Mounting Type","Package / Case"
http://www.vishay.com/docs/84193/vsmb11940.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/VSMB11940X01.JPG,VSMB11940X01TR-ND,VSMB11940X01,Vishay Semiconductor Opto Division,EMITTER IR 940NM 65MA SMD,8000,0,"0.10230","0","4000","Tape & Reel (TR)","-","Active","Infrared (IR)","65mA","1mW/sr @ 20mA","940nm","1.24V","150°","Side View","-40°C ~ 85°C (TA)","Surface Mount, Right Angle","2-SMD, No Lead"
http://www.vishay.com/docs/84193/vsmb11940.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/VSMB11940X01.JPG,VSMB11940X01CT-ND,VSMB11940X01,Vishay Semiconductor Opto Division,EMITTER IR 940NM 65MA SMD,11399,0,"0.46000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","65mA","1mW/sr @ 20mA","940nm","1.24V","150°","Side View","-40°C ~ 85°C (TA)","Surface Mount, Right Angle","2-SMD, No Lead"
http://www.vishay.com/docs/84193/vsmb11940.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/VSMB11940X01.JPG,VSMB11940X01DKR-ND,VSMB11940X01,Vishay Semiconductor Opto Division,EMITTER IR 940NM 65MA SMD,11399,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","65mA","1mW/sr @ 20mA","940nm","1.24V","150°","Side View","-40°C ~ 85°C (TA)","Surface Mount, Right Angle","2-SMD, No Lead"
http://www.everlight.com/file/ProductFile/201407052122458167.pdf,//media.digikey.com/Renders/Everlight%20Electronics/2-SMD.jpg,1080-1364-2-ND,IR95-21C/TR7,Everlight Electronics Co Ltd,EMITTER IR 940NM 65MA SMD,15000,0,"0.10500","0","1000","Tape & Reel (TR)","-","Active","Infrared (IR)","65mA","3mW/sr @ 20mA","940nm","1.2V","25°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, Gull Wing"
http://www.everlight.com/file/ProductFile/201407052122458167.pdf,//media.digikey.com/Renders/Everlight%20Electronics/2-SMD.jpg,1080-1364-1-ND,IR95-21C/TR7,Everlight Electronics Co Ltd,EMITTER IR 940NM 65MA SMD,15804,0,"0.49000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","65mA","3mW/sr @ 20mA","940nm","1.2V","25°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, Gull Wing"
http://www.everlight.com/file/ProductFile/201407052122458167.pdf,//media.digikey.com/Renders/Everlight%20Electronics/2-SMD.jpg,1080-1364-6-ND,IR95-21C/TR7,Everlight Electronics Co Ltd,EMITTER IR 940NM 65MA SMD,15804,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","65mA","3mW/sr @ 20mA","940nm","1.2V","25°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, Gull Wing"
http://www.kingbrightusa.com/images/catalog/SPEC/APTD3216F3C-P22.pdf,//media.digikey.com/Photos/Kingbright%20Photos/MFG_APTD3216x3C-P22.jpg,754-2216-2-ND,APTD3216F3C-P22,Kingbright,3.2X1.6MM INFRARED SMD LED,2000,0,"0.10725","0","2000","Tape & Reel (TR)","-","Active","Infrared (IR)","50mA","2mW/sr @ 20mA","940nm","1.2V","40°","Top View","-40°C ~ 85°C","Surface Mount","1206 (3216 Metric)"
http://www.kingbrightusa.com/images/catalog/SPEC/APTD3216F3C-P22.pdf,//media.digikey.com/Photos/Kingbright%20Photos/MFG_APTD3216x3C-P22.jpg,754-2216-1-ND,APTD3216F3C-P22,Kingbright,3.2X1.6MM INFRARED SMD LED,3775,0,"0.49000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","50mA","2mW/sr @ 20mA","940nm","1.2V","40°","Top View","-40°C ~ 85°C","Surface Mount","1206 (3216 Metric)"
http://www.kingbrightusa.com/images/catalog/SPEC/APTD3216F3C-P22.pdf,//media.digikey.com/Photos/Kingbright%20Photos/MFG_APTD3216x3C-P22.jpg,754-2216-6-ND,APTD3216F3C-P22,Kingbright,3.2X1.6MM INFRARED SMD LED,3775,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","50mA","2mW/sr @ 20mA","940nm","1.2V","40°","Top View","-40°C ~ 85°C","Surface Mount","1206 (3216 Metric)"
http://www.everlight.com/file/ProductFile/201407052127041058.pdf,//media.digikey.com/Photos/Everlight%20Electronics/IR91-21C%5ETR10.JPG,1080-1361-2-ND,IR91-21C/TR10,Everlight Electronics Co Ltd,EMITTER IR 940NM 65MA SMD,11000,0,"0.11500","0","1000","Tape & Reel (TR)","-","Active","Infrared (IR)","65mA","3mW/sr @ 20mA","940nm","1.2V","25°","Top View","-25°C ~ 85°C (TA)","Surface Mount","2-SMD, Z-Bend"
http://www.everlight.com/file/ProductFile/201407052127041058.pdf,//media.digikey.com/Photos/Everlight%20Electronics/IR91-21C%5ETR10.JPG,1080-1361-1-ND,IR91-21C/TR10,Everlight Electronics Co Ltd,EMITTER IR 940NM 65MA SMD,11626,0,"0.43000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","65mA","3mW/sr @ 20mA","940nm","1.2V","25°","Top View","-25°C ~ 85°C (TA)","Surface Mount","2-SMD, Z-Bend"
http://www.everlight.com/file/ProductFile/201407052127041058.pdf,//media.digikey.com/Photos/Everlight%20Electronics/IR91-21C%5ETR10.JPG,1080-1361-6-ND,IR91-21C/TR10,Everlight Electronics Co Ltd,EMITTER IR 940NM 65MA SMD,11626,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","65mA","3mW/sr @ 20mA","940nm","1.2V","25°","Top View","-25°C ~ 85°C (TA)","Surface Mount","2-SMD, Z-Bend"
http://www.kingbrightusa.com/images/catalog/SPEC/APA3010F3C-GX.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APA3010ZGC-GX.jpg,754-1578-2-ND,APA3010F3C-GX,Kingbright,EMITTER IR 940NM 50MA SMD,34000,0,"0.11550","0","2000","Tape & Reel (TR)","-","Active","Infrared (IR)","50mA","1.2mW/sr @ 20mA","940nm","1.2V","120°","Side View","-40°C ~ 85°C (TA)","Surface Mount, Right Angle","2-SMD, No Lead"
http://www.kingbrightusa.com/images/catalog/SPEC/APA3010F3C-GX.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APA3010ZGC-GX.jpg,754-1578-1-ND,APA3010F3C-GX,Kingbright,EMITTER IR 940NM 50MA SMD,35251,0,"0.52000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","50mA","1.2mW/sr @ 20mA","940nm","1.2V","120°","Side View","-40°C ~ 85°C (TA)","Surface Mount, Right Angle","2-SMD, No Lead"
http://www.kingbrightusa.com/images/catalog/SPEC/APA3010F3C-GX.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APA3010ZGC-GX.jpg,754-1578-6-ND,APA3010F3C-GX,Kingbright,EMITTER IR 940NM 50MA SMD,35251,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","50mA","1.2mW/sr @ 20mA","940nm","1.2V","120°","Side View","-40°C ~ 85°C (TA)","Surface Mount, Right Angle","2-SMD, No Lead"
http://www.everlight.com/file/ProductFile/201407052120278412.pdf,//media.digikey.com/Photos/Everlight%20Electronics/IR42-21C%5ETR8.JPG,1080-1359-2-ND,IR42-21C/TR8,Everlight Electronics Co Ltd,EMITTER IR 940NM 65MA SMD,5000,0,"0.12150","0","1000","Tape & Reel (TR)","-","Active","Infrared (IR)","65mA","1mW/sr @ 20mA","940nm","1.2V","30°","Top View","-25°C ~ 85°C (TA)","Surface Mount","2-SMD, No Lead"
http://www.everlight.com/file/ProductFile/201407052120278412.pdf,//media.digikey.com/Photos/Everlight%20Electronics/IR42-21C%5ETR8.JPG,1080-1359-1-ND,IR42-21C/TR8,Everlight Electronics Co Ltd,EMITTER IR 940NM 65MA SMD,5982,0,"0.50000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","65mA","1mW/sr @ 20mA","940nm","1.2V","30°","Top View","-25°C ~ 85°C (TA)","Surface Mount","2-SMD, No Lead"
http://www.everlight.com/file/ProductFile/201407052120278412.pdf,//media.digikey.com/Photos/Everlight%20Electronics/IR42-21C%5ETR8.JPG,1080-1359-6-ND,IR42-21C/TR8,Everlight Electronics Co Ltd,EMITTER IR 940NM 65MA SMD,5982,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","65mA","1mW/sr @ 20mA","940nm","1.2V","30°","Top View","-25°C ~ 85°C (TA)","Surface Mount","2-SMD, No Lead"
https://www.sunledusa.com/products/spec/XZTNI53W-8.pdf,//media.digikey.com/photos/SunLED/MFG_XZTNI53W-8.jpg,1497-1366-2-ND,XZTNI53W-8,SunLED,EMITTER IR 940NM 50MA SMD,4000,0,"0.12705","0","2000","Tape & Reel (TR)","PX Series","Active","Infrared (IR)","50mA","1.2mW/sr @ 20mA","940nm","1.2V","60°","Top View","-40°C ~ 85°C (TA)","Surface Mount","0603 (1608 Metric)"
https://www.sunledusa.com/products/spec/XZTNI53W-8.pdf,//media.digikey.com/photos/SunLED/MFG_XZTNI53W-8.jpg,1497-1366-1-ND,XZTNI53W-8,SunLED,EMITTER IR 940NM 50MA SMD,4036,0,"0.58000","0","1","Cut Tape (CT)","PX Series","Active","Infrared (IR)","50mA","1.2mW/sr @ 20mA","940nm","1.2V","60°","Top View","-40°C ~ 85°C (TA)","Surface Mount","0603 (1608 Metric)"
https://www.sunledusa.com/products/spec/XZTNI53W-8.pdf,//media.digikey.com/photos/SunLED/MFG_XZTNI53W-8.jpg,1497-1366-6-ND,XZTNI53W-8,SunLED,EMITTER IR 940NM 50MA SMD,4036,0,"Digi-Reel","0","1","Digi-Reel®","PX Series","Active","Infrared (IR)","50mA","1.2mW/sr @ 20mA","940nm","1.2V","60°","Top View","-40°C ~ 85°C (TA)","Surface Mount","0603 (1608 Metric)"
http://www.kingbrightusa.com/images/catalog/SPEC/AA3528F3S.pdf,//media.digikey.com/Photos/Kingbright%20Photos/AA3528ES.jpg,754-1532-2-ND,AA3528F3S,Kingbright,EMITTER IR 940NM 50MA PLCC,4000,0,"0.12870","0","2000","Tape & Reel (TR)","-","Active","Infrared (IR)","50mA","1.6mW/sr @ 20mA","940nm","1.2V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-PLCC"
http://www.kingbrightusa.com/images/catalog/SPEC/AA3528F3S.pdf,//media.digikey.com/Photos/Kingbright%20Photos/AA3528ES.jpg,754-1532-1-ND,AA3528F3S,Kingbright,EMITTER IR 940NM 50MA PLCC,5361,0,"0.58000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","50mA","1.6mW/sr @ 20mA","940nm","1.2V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-PLCC"
http://www.kingbrightusa.com/images/catalog/SPEC/AA3528F3S.pdf,//media.digikey.com/Photos/Kingbright%20Photos/AA3528ES.jpg,754-1532-6-ND,AA3528F3S,Kingbright,EMITTER IR 940NM 50MA PLCC,5361,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","50mA","1.6mW/sr @ 20mA","940nm","1.2V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-PLCC"
http://www.vishay.com/docs/84172/vsmg10850.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/VSMG10850.JPG,VSMG10850TR-ND,VSMG10850,Vishay Semiconductor Opto Division,EMITTER IR 850NM 65MA SMD,39000,0,"0.13200","0","3000","Tape & Reel (TR)","-","Active","Infrared (IR)","65mA","1mW/sr @ 20mA","850nm","1.4V","150°","Side View","-40°C ~ 85°C (TA)","Surface Mount, Right Angle","2-SMD, No Lead"
http://www.vishay.com/docs/84172/vsmg10850.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/VSMG10850.JPG,VSMG10850CT-ND,VSMG10850,Vishay Semiconductor Opto Division,EMITTER IR 850NM 65MA SMD,44344,0,"0.60000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","65mA","1mW/sr @ 20mA","850nm","1.4V","150°","Side View","-40°C ~ 85°C (TA)","Surface Mount, Right Angle","2-SMD, No Lead"
http://www.vishay.com/docs/84172/vsmg10850.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/VSMG10850.JPG,VSMG10850DKR-ND,VSMG10850,Vishay Semiconductor Opto Division,EMITTER IR 850NM 65MA SMD,44344,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","65mA","1mW/sr @ 20mA","850nm","1.4V","150°","Side View","-40°C ~ 85°C (TA)","Surface Mount, Right Angle","2-SMD, No Lead"
https://everlightamericas.com/index.php?controller=attachment&id_attachment=2578,//media.digikey.com/Photos/Everlight%20Electronics/MFG_EAISV3024A0.jpg,1080-1520-2-ND,EAISV3024A0,Everlight Electronics Co Ltd,SMD IR EMITTER,7500,0,"0.13932","0","1500","Tape & Reel (TR)","-","Active","Infrared (IR)","65mA","2mW/sr @ 20mA","940nm","1.25V","45°","Side View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, No Lead"
https://everlightamericas.com/index.php?controller=attachment&id_attachment=2578,//media.digikey.com/Photos/Everlight%20Electronics/MFG_EAISV3024A0.jpg,1080-1520-1-ND,EAISV3024A0,Everlight Electronics Co Ltd,SMD IR EMITTER,8715,0,"0.58000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","65mA","2mW/sr @ 20mA","940nm","1.25V","45°","Side View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, No Lead"
https://everlightamericas.com/index.php?controller=attachment&id_attachment=2578,//media.digikey.com/Photos/Everlight%20Electronics/MFG_EAISV3024A0.jpg,1080-1520-6-ND,EAISV3024A0,Everlight Electronics Co Ltd,SMD IR EMITTER,8715,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","65mA","2mW/sr @ 20mA","940nm","1.25V","45°","Side View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, No Lead"
//media.digikey.com/pdf/Data%20Sheets/Everlight%20PDFs/HIR16-213C-L423-TR8_v3_11-22-17.pdf,//media.digikey.com/Photos/Everlight%20Electronics/MFG_HIR16-213C%5EL423%5ETR8.JPG,1080-1533-2-ND,HIR16-213C/L423/TR8,Everlight Electronics Co Ltd,EMITTER IR 850NM 65MA 1005,3000,0,"0.15000","0","3000","Tape & Reel (TR)","-","Active","Infrared (IR)","65mA","0.50mW/sr @ 20mA","850nm","1.45V","145°","Top View","-40°C ~ 100°C","Surface Mount","0402 (1005 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Everlight%20PDFs/HIR16-213C-L423-TR8_v3_11-22-17.pdf,//media.digikey.com/Photos/Everlight%20Electronics/MFG_HIR16-213C%5EL423%5ETR8.JPG,1080-1533-1-ND,HIR16-213C/L423/TR8,Everlight Electronics Co Ltd,EMITTER IR 850NM 65MA 1005,6125,0,"0.55000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","65mA","0.50mW/sr @ 20mA","850nm","1.45V","145°","Top View","-40°C ~ 100°C","Surface Mount","0402 (1005 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Everlight%20PDFs/HIR16-213C-L423-TR8_v3_11-22-17.pdf,//media.digikey.com/Photos/Everlight%20Electronics/MFG_HIR16-213C%5EL423%5ETR8.JPG,1080-1533-6-ND,HIR16-213C/L423/TR8,Everlight Electronics Co Ltd,EMITTER IR 850NM 65MA 1005,6125,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","65mA","0.50mW/sr @ 20mA","850nm","1.45V","145°","Top View","-40°C ~ 100°C","Surface Mount","0402 (1005 Metric)"
http://www.kingbrightusa.com/images/catalog/SPEC/APT1608SF4C-PRV.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APT1608F3C.jpg,754-1859-2-ND,APT1608SF4C-PRV,Kingbright,EMITTER IR 880NM 50MA 603,2000,0,"0.15600","0","2000","Tape & Reel (TR)","-","Active","Infrared (IR)","50mA","0.8mW/sr @ 20mA","880nm","1.3V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","0603 (1608 Metric)"
http://www.kingbrightusa.com/images/catalog/SPEC/APT1608SF4C-PRV.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APT1608F3C.jpg,754-1859-1-ND,APT1608SF4C-PRV,Kingbright,EMITTER IR 880NM 50MA 603,3994,0,"0.57000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","50mA","0.8mW/sr @ 20mA","880nm","1.3V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","0603 (1608 Metric)"
http://www.kingbrightusa.com/images/catalog/SPEC/APT1608SF4C-PRV.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APT1608F3C.jpg,754-1859-6-ND,APT1608SF4C-PRV,Kingbright,EMITTER IR 880NM 50MA 603,3994,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","50mA","0.8mW/sr @ 20mA","880nm","1.3V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","0603 (1608 Metric)"
http://www.kingbrightusa.com/images/catalog/SPEC/AM2520F3C03-P22.pdf,-,754-2207-2-ND,AM2520F3C03-P22,Kingbright,2.5X2.0MM INFRARED SMD LED,2000,0,"0.15660","0","1000","Tape & Reel (TR)","-","Active","Infrared (IR)","50mA","8mW/sr @ 50mA","940nm","1.2V","20°","Top View","-40°C ~ 85°C","Surface Mount","2-SMD, Gull Wing"
http://www.kingbrightusa.com/images/catalog/SPEC/AM2520F3C03-P22.pdf,-,754-2207-1-ND,AM2520F3C03-P22,Kingbright,2.5X2.0MM INFRARED SMD LED,2347,0,"0.65000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","50mA","8mW/sr @ 50mA","940nm","1.2V","20°","Top View","-40°C ~ 85°C","Surface Mount","2-SMD, Gull Wing"
http://www.kingbrightusa.com/images/catalog/SPEC/AM2520F3C03-P22.pdf,-,754-2207-6-ND,AM2520F3C03-P22,Kingbright,2.5X2.0MM INFRARED SMD LED,2347,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","50mA","8mW/sr @ 50mA","940nm","1.2V","20°","Top View","-40°C ~ 85°C","Surface Mount","2-SMD, Gull Wing"
http://www.vishay.com/docs/81373/vsms3700.pdf,//media.digikey.com/renders/Vishay%20Semi%20Renders/Vishay%20-%20PLCC-2%20Pkg.jpg,751-1258-2-ND,VSMS3700-GS08,Vishay Semiconductor Opto Division,EMITTER IR 950NM 100MA PLCC,12000,0,"0.16200","0","1500","Tape & Reel (TR)","-","Active","Infrared (IR)","100mA","1.6mW/sr @ 100mA","950nm","1.3V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-PLCC"
http://www.vishay.com/docs/81373/vsms3700.pdf,//media.digikey.com/renders/Vishay%20Semi%20Renders/Vishay%20-%20PLCC-2%20Pkg.jpg,751-1258-1-ND,VSMS3700-GS08,Vishay Semiconductor Opto Division,EMITTER IR 950NM 100MA PLCC,12172,0,"0.67000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","100mA","1.6mW/sr @ 100mA","950nm","1.3V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-PLCC"
http://www.vishay.com/docs/81373/vsms3700.pdf,//media.digikey.com/renders/Vishay%20Semi%20Renders/Vishay%20-%20PLCC-2%20Pkg.jpg,751-1258-6-ND,VSMS3700-GS08,Vishay Semiconductor Opto Division,EMITTER IR 950NM 100MA PLCC,12172,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","100mA","1.6mW/sr @ 100mA","950nm","1.3V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-PLCC"
http://www.everlight.com/file/ProductFile/201407052100495806.pdf,//media.digikey.com/Photos/Everlight%20Electronics/HIR11-21C%5EL11%5ETR8.JPG,1080-1346-2-ND,HIR11-21C/L11/TR8,Everlight Electronics Co Ltd,EMITTER IR 850NM 65MA 1206,4000,0,"0.17250","0","2000","Tape & Reel (TR)","-","Active","Infrared (IR)","65mA","1mW/sr @ 20mA","850nm","1.45V","75°","Top View","-25°C ~ 85°C (TA)","Surface Mount","1206 (3016 Metric)"
http://www.everlight.com/file/ProductFile/201407052100495806.pdf,//media.digikey.com/Photos/Everlight%20Electronics/HIR11-21C%5EL11%5ETR8.JPG,1080-1346-1-ND,HIR11-21C/L11/TR8,Everlight Electronics Co Ltd,EMITTER IR 850NM 65MA 1206,4738,0,"0.63000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","65mA","1mW/sr @ 20mA","850nm","1.45V","75°","Top View","-25°C ~ 85°C (TA)","Surface Mount","1206 (3016 Metric)"
http://www.everlight.com/file/ProductFile/201407052100495806.pdf,//media.digikey.com/Photos/Everlight%20Electronics/HIR11-21C%5EL11%5ETR8.JPG,1080-1346-6-ND,HIR11-21C/L11/TR8,Everlight Electronics Co Ltd,EMITTER IR 850NM 65MA 1206,4738,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","65mA","1mW/sr @ 20mA","850nm","1.45V","75°","Top View","-25°C ~ 85°C (TA)","Surface Mount","1206 (3016 Metric)"
http://www.kingbrightusa.com/images/catalog/SPEC/APA3010SF4C.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APA3010SF4C.jpg,754-1070-2-ND,APA3010SF4C,Kingbright,EMITTER IR 880NM 50MA SMD,8000,0,"0.17550","0","2000","Tape & Reel (TR)","-","Active","Infrared (IR)","50mA","0.4mW/sr @ 20mA","880nm","1.3V","120°","Side View","-40°C ~ 85°C (TA)","Surface Mount, Right Angle","2-SMD, No Lead"
http://www.kingbrightusa.com/images/catalog/SPEC/APA3010SF4C.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APA3010SF4C.jpg,754-1070-1-ND,APA3010SF4C,Kingbright,EMITTER IR 880NM 50MA SMD,9751,0,"0.64000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","50mA","0.4mW/sr @ 20mA","880nm","1.3V","120°","Side View","-40°C ~ 85°C (TA)","Surface Mount, Right Angle","2-SMD, No Lead"
http://www.kingbrightusa.com/images/catalog/SPEC/APA3010SF4C.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APA3010SF4C.jpg,754-1070-6-ND,APA3010SF4C,Kingbright,EMITTER IR 880NM 50MA SMD,9751,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","50mA","0.4mW/sr @ 20mA","880nm","1.3V","120°","Side View","-40°C ~ 85°C (TA)","Surface Mount, Right Angle","2-SMD, No Lead"
//media.digikey.com/PDF/Data%20Sheets/Kingbright%20PDFs/APTD3216SF4C.pdf,//media.digikey.com/Photos/Kingbright%20Photos/APTD3216SF4C.jpg,754-1443-2-ND,APTD3216SF4C,Kingbright,EMITTER IR 880NM 50MA 1206,4000,0,"0.19500","0","2000","Tape & Reel (TR)","-","Active","Infrared (IR)","50mA","1.6mW/sr @ 20mA","880nm","1.3V","50°","Top View","-40°C ~ 85°C (TA)","Surface Mount","1206 (3216 Metric)"
//media.digikey.com/PDF/Data%20Sheets/Kingbright%20PDFs/APTD3216SF4C.pdf,//media.digikey.com/Photos/Kingbright%20Photos/APTD3216SF4C.jpg,754-1443-1-ND,APTD3216SF4C,Kingbright,EMITTER IR 880NM 50MA 1206,4694,0,"0.72000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","50mA","1.6mW/sr @ 20mA","880nm","1.3V","50°","Top View","-40°C ~ 85°C (TA)","Surface Mount","1206 (3216 Metric)"
//media.digikey.com/PDF/Data%20Sheets/Kingbright%20PDFs/APTD3216SF4C.pdf,//media.digikey.com/Photos/Kingbright%20Photos/APTD3216SF4C.jpg,754-1443-6-ND,APTD3216SF4C,Kingbright,EMITTER IR 880NM 50MA 1206,4694,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","50mA","1.6mW/sr @ 20mA","880nm","1.3V","50°","Top View","-40°C ~ 85°C (TA)","Surface Mount","1206 (3216 Metric)"
https://katalog.we-online.de/pbs/datasheet/15406094BA500.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_15406085BA300.jpg,732-12006-2-ND,15406094BA500,Wurth Electronics Inc.,WL-SICW SMD INFRARED CHIPLED WAT,4000,0,"0.19800","0","4000","Tape & Reel (TR)","WL-SICW","Active","Infrared (IR)","70mA","0.4mW/sr @ 20mA","940nm","1.2V","150°","Top View","-40°C ~ 85°C","Surface Mount, MLCC","0603 (1608 Metric)"
https://katalog.we-online.de/pbs/datasheet/15406094BA500.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_15406085BA300.jpg,732-12006-1-ND,15406094BA500,Wurth Electronics Inc.,WL-SICW SMD INFRARED CHIPLED WAT,7204,0,"0.34000","0","1","Cut Tape (CT)","WL-SICW","Active","Infrared (IR)","70mA","0.4mW/sr @ 20mA","940nm","1.2V","150°","Top View","-40°C ~ 85°C","Surface Mount, MLCC","0603 (1608 Metric)"
https://katalog.we-online.de/pbs/datasheet/15406094BA500.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_15406085BA300.jpg,732-12006-6-ND,15406094BA500,Wurth Electronics Inc.,WL-SICW SMD INFRARED CHIPLED WAT,7204,0,"Digi-Reel","0","1","Digi-Reel®","WL-SICW","Active","Infrared (IR)","70mA","0.4mW/sr @ 20mA","940nm","1.2V","150°","Top View","-40°C ~ 85°C","Surface Mount, MLCC","0603 (1608 Metric)"
https://www.sunledusa.com/products/spec/XZTHI53W.pdf,//media.digikey.com/Photos/SunLED/MFG_XZTHI53W.jpg,1497-1421-2-ND,XZTHI53W,SunLED,EMITTER IR 880NM 50MA 0603,24000,0,"0.20100","0","2000","Tape & Reel (TR)","-","Active","Infrared (IR)","50mA","0.7mW/sr @ 20mA","880nm","1.3V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","0603 (1608 Metric)"
https://www.sunledusa.com/products/spec/XZTHI53W.pdf,//media.digikey.com/Photos/SunLED/MFG_XZTHI53W.jpg,1497-1421-1-ND,XZTHI53W,SunLED,EMITTER IR 880NM 50MA 0603,24700,0,"0.74000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","50mA","0.7mW/sr @ 20mA","880nm","1.3V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","0603 (1608 Metric)"
https://www.sunledusa.com/products/spec/XZTHI53W.pdf,//media.digikey.com/Photos/SunLED/MFG_XZTHI53W.jpg,1497-1421-6-ND,XZTHI53W,SunLED,EMITTER IR 880NM 50MA 0603,24700,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","50mA","0.7mW/sr @ 20mA","880nm","1.3V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","0603 (1608 Metric)"
http://www.vishay.com/docs/81300/vsml3710.pdf,//media.digikey.com/renders/Vishay%20Semi%20Renders/Vishay%20-%20PLCC-2%20Pkg.jpg,751-1257-2-ND,VSML3710-GS08,Vishay Semiconductor Opto Division,EMITTER IR 940NM 100MA PLCC,96000,0,"0.20750","0","1500","Tape & Reel (TR)","-","Active","Infrared (IR)","100mA","4mW/sr @ 100mA","940nm","1.35V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-PLCC"
