Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Color","Configuration","Lens Color","Lens Transparency","Millicandela Rating","Lens Style","Lens Size","Voltage - Forward (Vf) (Typ)","Current - Test","Viewing Angle","Mounting Type","Wavelength - Dominant","Wavelength - Peak","Features","Package / Case","Supplier Device Package","Size / Dimension","Height (Max)"
http://www.stanley-components.com/php/downloaddatafile.php?rp=h1111c_e.pdf,//media.digikey.com/renders/Stanley%20Electric%20Renders/0603%20(1608%20metric)%20Pkg.jpg,404-1003-6-ND,PY1111C-TR,Stanley Electric Co,LED GREEN DIFFUSED 1608 SMD,73324,0,"Digi-Reel","0","1","Digi-Reel®","1111C","Active","Green","Standard","White","Diffused","11.7mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2.1V","20mA","146°, 146°","Surface Mount","572nm","570nm","-","0603 (1608 Metric)","1608","1.60mm L x 0.80mm W","0.80mm"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/598_Series_1206_Pkg.pdf,//media.digikey.com/Renders/Dialight%20Renders/1206%20SMD.jpg,350-2052-2-ND,5988260107F,Dialight,LED YELLOW/GREEN CLEAR 1206 SMD,164000,0,"0.07212","0","4000","Tape & Reel (TR)","598","Active","Yellow-Green","Standard","Colorless","Clear","40mcd","Rectangle with Flat Top","2.00mm x 1.60mm","2V","20mA","140°","Surface Mount","573nm","-","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","0.70mm"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/598_Series_1206_Pkg.pdf,//media.digikey.com/Renders/Dialight%20Renders/1206%20SMD.jpg,350-2052-1-ND,5988260107F,Dialight,LED YELLOW/GREEN CLEAR 1206 SMD,168084,0,"0.50000","0","1","Cut Tape (CT)","598","Active","Yellow-Green","Standard","Colorless","Clear","40mcd","Rectangle with Flat Top","2.00mm x 1.60mm","2V","20mA","140°","Surface Mount","573nm","-","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","0.70mm"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/598_Series_1206_Pkg.pdf,//media.digikey.com/Renders/Dialight%20Renders/1206%20SMD.jpg,350-2052-6-ND,5988260107F,Dialight,LED YELLOW/GREEN CLEAR 1206 SMD,168084,0,"Digi-Reel","0","1","Digi-Reel®","598","Active","Yellow-Green","Standard","Colorless","Clear","40mcd","Rectangle with Flat Top","2.00mm x 1.60mm","2V","20mA","140°","Surface Mount","573nm","-","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","0.70mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-233/LTST-C171TBKT(0630).pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C171TBKT,LTST-C171KGKT,LTST-C171KRKT.jpg",160-1645-2-ND,LTST-C171TBKT,Lite-On Inc.,LED BLUE CLEAR CHIP SMD,369000,0,"0.07280","0","3000","Tape & Reel (TR)","-","Active","Blue","Standard","Colorless","Clear","104mcd","Rectangle with Flat Top","1.40mm x 1.25mm","3.3V","20mA","130°","Surface Mount","470nm","468nm","-","0805 (2012 Metric)","Chip LED","2.00mm L x 1.25mm W","0.90mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-233/LTST-C171TBKT(0630).pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C171TBKT,LTST-C171KGKT,LTST-C171KRKT.jpg",160-1645-1-ND,LTST-C171TBKT,Lite-On Inc.,LED BLUE CLEAR CHIP SMD,372900,0,"0.50000","0","1","Cut Tape (CT)","-","Active","Blue","Standard","Colorless","Clear","104mcd","Rectangle with Flat Top","1.40mm x 1.25mm","3.3V","20mA","130°","Surface Mount","470nm","468nm","-","0805 (2012 Metric)","Chip LED","2.00mm L x 1.25mm W","0.90mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-233/LTST-C171TBKT(0630).pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C171TBKT,LTST-C171KGKT,LTST-C171KRKT.jpg",160-1645-6-ND,LTST-C171TBKT,Lite-On Inc.,LED BLUE CLEAR CHIP SMD,372900,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Blue","Standard","Colorless","Clear","104mcd","Rectangle with Flat Top","1.40mm x 1.25mm","3.3V","20mA","130°","Surface Mount","470nm","468nm","-","0805 (2012 Metric)","Chip LED","2.00mm L x 1.25mm W","0.90mm"
http://www.vishay.com/docs/82554/vlmo1500.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/MFG_Ultrabright%200402%20ChipLED.jpg,VLMS1500-GS08TR-ND,VLMS1500-GS08,Vishay Semiconductor Opto Division,LED RED 0402 SMD,302000,0,"0.07680","0","3000","Tape & Reel (TR)","CHIPLED","Active","Red","Standard","-","-","54mcd","Rectangle with Flat Top","1.00mm x 0.50mm","2V","20mA","130°","Surface Mount","631nm","639nm","-","0402 (1005 Metric)","0402","1.00mm L x 0.50mm W","0.55mm"
http://www.vishay.com/docs/82554/vlmo1500.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/MFG_Ultrabright%200402%20ChipLED.jpg,VLMS1500-GS08CT-ND,VLMS1500-GS08,Vishay Semiconductor Opto Division,LED RED 0402 SMD,303668,0,"0.53000","0","1","Cut Tape (CT)","CHIPLED","Active","Red","Standard","-","-","54mcd","Rectangle with Flat Top","1.00mm x 0.50mm","2V","20mA","130°","Surface Mount","631nm","639nm","-","0402 (1005 Metric)","0402","1.00mm L x 0.50mm W","0.55mm"
http://www.vishay.com/docs/82554/vlmo1500.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/MFG_Ultrabright%200402%20ChipLED.jpg,VLMS1500-GS08DKR-ND,VLMS1500-GS08,Vishay Semiconductor Opto Division,LED RED 0402 SMD,303668,0,"Digi-Reel","0","1","Digi-Reel®","CHIPLED","Active","Red","Standard","-","-","54mcd","Rectangle with Flat Top","1.00mm x 0.50mm","2V","20mA","130°","Surface Mount","631nm","639nm","-","0402 (1005 Metric)","0402","1.00mm L x 0.50mm W","0.55mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APG1608CGKC-T.pdf,//media.digikey.com/renders/Kingbright%20Renders/APG%20Series.jpg,754-1357-2-ND,APG1608CGKC/T,Kingbright,LED GREEN CLEAR CHIP SMD,192000,0,"0.07800","0","4000","Tape & Reel (TR)","-","Active","Green","Standard","Colorless","Clear","50mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.1V","20mA","120°","Surface Mount","570nm","574nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.28mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APG1608CGKC-T.pdf,//media.digikey.com/renders/Kingbright%20Renders/APG%20Series.jpg,754-1357-1-ND,APG1608CGKC/T,Kingbright,LED GREEN CLEAR CHIP SMD,195445,0,"0.54000","0","1","Cut Tape (CT)","-","Active","Green","Standard","Colorless","Clear","50mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.1V","20mA","120°","Surface Mount","570nm","574nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.28mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APG1608CGKC-T.pdf,//media.digikey.com/renders/Kingbright%20Renders/APG%20Series.jpg,754-1357-6-ND,APG1608CGKC/T,Kingbright,LED GREEN CLEAR CHIP SMD,195445,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Green","Standard","Colorless","Clear","50mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.1V","20mA","120°","Surface Mount","570nm","574nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.28mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APG1608SYKC-T.pdf,//media.digikey.com/renders/Kingbright%20Renders/APG%20Series.jpg,754-1354-2-ND,APG1608SYKC/T,Kingbright,LED YELLOW CLEAR CHIP SMD,88000,0,"0.07800","0","4000","Tape & Reel (TR)","-","Active","Yellow","Standard","Colorless","Clear","120mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.05V","20mA","120°","Surface Mount","590nm","590nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.28mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APG1608SYKC-T.pdf,//media.digikey.com/renders/Kingbright%20Renders/APG%20Series.jpg,754-1354-1-ND,APG1608SYKC/T,Kingbright,LED YELLOW CLEAR CHIP SMD,98623,0,"0.54000","0","1","Cut Tape (CT)","-","Active","Yellow","Standard","Colorless","Clear","120mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.05V","20mA","120°","Surface Mount","590nm","590nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.28mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APG1608SYKC-T.pdf,//media.digikey.com/renders/Kingbright%20Renders/APG%20Series.jpg,754-1354-6-ND,APG1608SYKC/T,Kingbright,LED YELLOW CLEAR CHIP SMD,98623,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Yellow","Standard","Colorless","Clear","120mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.05V","20mA","120°","Surface Mount","590nm","590nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.28mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APG1608SURKC-T.pdf,//media.digikey.com/renders/Kingbright%20Renders/APG%20Series.jpg,754-1359-2-ND,APG1608SURKC/T,Kingbright,LED RED CLEAR CHIP SMD,84000,0,"0.07800","0","4000","Tape & Reel (TR)","-","Active","Red","Standard","Colorless","Clear","110mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2V","20mA","120°","Surface Mount","630nm","645nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.28mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APG1608SURKC-T.pdf,//media.digikey.com/renders/Kingbright%20Renders/APG%20Series.jpg,754-1359-1-ND,APG1608SURKC/T,Kingbright,LED RED CLEAR CHIP SMD,89128,0,"0.54000","0","1","Cut Tape (CT)","-","Active","Red","Standard","Colorless","Clear","110mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2V","20mA","120°","Surface Mount","630nm","645nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.28mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APG1608SURKC-T.pdf,//media.digikey.com/renders/Kingbright%20Renders/APG%20Series.jpg,754-1359-6-ND,APG1608SURKC/T,Kingbright,LED RED CLEAR CHIP SMD,89128,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","110mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2V","20mA","120°","Surface Mount","630nm","645nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.28mm"
https://www.rohm.com/datasheet/SML-P11MT(R),//media.digikey.com/Photos/Rohm%20Photos/MFG_SML-P10.jpg,846-1211-2-ND,SML-P11MTT86R,Rohm Semiconductor,LED GREEN-YELLOW CLEAR 1006 SMD,145000,0,"0.07820","0","5000","Tape & Reel (TR)","PicoLED™","Active","Green-Yellow","Standard","Colorless","Clear","2.1mcd","Square with Flat Top","0.60mm","1.9V","1mA","-","Surface Mount","569nm","-","-","0402 (1006 Metric)","1006 (0402)","1.00mm L x 0.60mm W","0.25mm"
https://www.rohm.com/datasheet/SML-P11MT(R),//media.digikey.com/Photos/Rohm%20Photos/MFG_SML-P10.jpg,846-1211-1-ND,SML-P11MTT86R,Rohm Semiconductor,LED GREEN-YELLOW CLEAR 1006 SMD,146829,0,"0.43000","0","1","Cut Tape (CT)","PicoLED™","Active","Green-Yellow","Standard","Colorless","Clear","2.1mcd","Square with Flat Top","0.60mm","1.9V","1mA","-","Surface Mount","569nm","-","-","0402 (1006 Metric)","1006 (0402)","1.00mm L x 0.60mm W","0.25mm"
https://www.rohm.com/datasheet/SML-P11MT(R),//media.digikey.com/Photos/Rohm%20Photos/MFG_SML-P10.jpg,846-1211-6-ND,SML-P11MTT86R,Rohm Semiconductor,LED GREEN-YELLOW CLEAR 1006 SMD,146829,0,"Digi-Reel","0","1","Digi-Reel®","PicoLED™","Active","Green-Yellow","Standard","Colorless","Clear","2.1mcd","Square with Flat Top","0.60mm","1.9V","1mA","-","Surface Mount","569nm","-","-","0402 (1006 Metric)","1006 (0402)","1.00mm L x 0.60mm W","0.25mm"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/598_Series_0603_Pkg.pdf,//media.digikey.com/Renders/Dialight%20Renders/598%20Series%200603%20%281608%20Metric%29.jpg,350-2032-2-ND,5988040107F,Dialight,LED YELLOW CLEAR 0603 SMD,76000,0,"0.07848","0","4000","Tape & Reel (TR)","598","Active","Yellow","Standard","Colorless","Clear","140mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","140°","Surface Mount","593nm","-","-","0603 (1608 Metric)","0603","1.60mm L x 0.80mm W","0.70mm"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/598_Series_0603_Pkg.pdf,//media.digikey.com/Renders/Dialight%20Renders/598%20Series%200603%20%281608%20Metric%29.jpg,350-2032-1-ND,5988040107F,Dialight,LED YELLOW CLEAR 0603 SMD,78493,0,"0.54000","0","1","Cut Tape (CT)","598","Active","Yellow","Standard","Colorless","Clear","140mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","140°","Surface Mount","593nm","-","-","0603 (1608 Metric)","0603","1.60mm L x 0.80mm W","0.70mm"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/598_Series_0603_Pkg.pdf,//media.digikey.com/Renders/Dialight%20Renders/598%20Series%200603%20%281608%20Metric%29.jpg,350-2032-6-ND,5988040107F,Dialight,LED YELLOW CLEAR 0603 SMD,78493,0,"Digi-Reel","0","1","Digi-Reel®","598","Active","Yellow","Standard","Colorless","Clear","140mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","140°","Surface Mount","593nm","-","-","0603 (1608 Metric)","0603","1.60mm L x 0.80mm W","0.70mm"
http://optoelectronics.liteon.com/upload/download/DS-22-99-0224/LTST-C190TBKT.PDF,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C190TBKT,LTST-C190KAKT,LTST-C190KFKT.jpg",160-1646-2-ND,LTST-C190TBKT,Lite-On Inc.,LED BLUE CLEAR CHIP SMD,244000,0,"0.07920","0","4000","Tape & Reel (TR)","-","Active","Blue","Standard","Colorless","Clear","104mcd","Rectangle with Flat Top","1.10mm x 0.80mm","3.3V","20mA","130°","Surface Mount","470nm","468nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.90mm"
http://optoelectronics.liteon.com/upload/download/DS-22-99-0224/LTST-C190TBKT.PDF,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C190TBKT,LTST-C190KAKT,LTST-C190KFKT.jpg",160-1646-1-ND,LTST-C190TBKT,Lite-On Inc.,LED BLUE CLEAR CHIP SMD,249660,0,"0.54000","0","1","Cut Tape (CT)","-","Active","Blue","Standard","Colorless","Clear","104mcd","Rectangle with Flat Top","1.10mm x 0.80mm","3.3V","20mA","130°","Surface Mount","470nm","468nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.90mm"
http://optoelectronics.liteon.com/upload/download/DS-22-99-0224/LTST-C190TBKT.PDF,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C190TBKT,LTST-C190KAKT,LTST-C190KFKT.jpg",160-1646-6-ND,LTST-C190TBKT,Lite-On Inc.,LED BLUE CLEAR CHIP SMD,249660,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Blue","Standard","Colorless","Clear","104mcd","Rectangle with Flat Top","1.10mm x 0.80mm","3.3V","20mA","130°","Surface Mount","470nm","468nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.90mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-175/LTST-S270TBKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-S270TBKT,LTST-S270KFKT,LTST-S270KGKT.jpg",160-1650-2-ND,LTST-S270TBKT,Lite-On Inc.,LED BLUE CLEAR CHIP SMD R/A,64000,0,"0.07920","0","4000","Tape & Reel (TR)","-","Active","Blue","Standard","Colorless","Clear","104mcd","Rectangle with Flat Top","1.20mm x 0.60mm","3.3V","20mA","130°","Surface Mount, Right Angle","470nm","468nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 1.15mm W","0.60mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-175/LTST-S270TBKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-S270TBKT,LTST-S270KFKT,LTST-S270KGKT.jpg",160-1650-1-ND,LTST-S270TBKT,Lite-On Inc.,LED BLUE CLEAR CHIP SMD R/A,67691,0,"0.54000","0","1","Cut Tape (CT)","-","Active","Blue","Standard","Colorless","Clear","104mcd","Rectangle with Flat Top","1.20mm x 0.60mm","3.3V","20mA","130°","Surface Mount, Right Angle","470nm","468nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 1.15mm W","0.60mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-175/LTST-S270TBKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-S270TBKT,LTST-S270KFKT,LTST-S270KGKT.jpg",160-1650-6-ND,LTST-S270TBKT,Lite-On Inc.,LED BLUE CLEAR CHIP SMD R/A,67691,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Blue","Standard","Colorless","Clear","104mcd","Rectangle with Flat Top","1.20mm x 0.60mm","3.3V","20mA","130°","Surface Mount, Right Angle","470nm","468nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 1.15mm W","0.60mm"
https://www.rohm.com/datasheet/SML-P12DT(R),//media.digikey.com/Photos/Rohm%20Photos/MFG_SML-P10.jpg,846-1168-2-ND,SML-P12VTT86R,Rohm Semiconductor,LED RED CLEAR 0402 SMD,15000,0,"0.07920","0","5000","Tape & Reel (TR)","PicoLED™","Active","Red","Standard","Colorless","Clear","60mcd","Square with Flat Top","0.60mm","2V","20mA","-","Surface Mount","630nm","-","-","0402 (1006 Metric)","0402 (1006 Metric)","1.00mm L x 0.60mm W","0.25mm"
https://www.rohm.com/datasheet/SML-P12DT(R),//media.digikey.com/Photos/Rohm%20Photos/MFG_SML-P10.jpg,846-1168-1-ND,SML-P12VTT86R,Rohm Semiconductor,LED RED CLEAR 0402 SMD,16059,0,"0.41000","0","1","Cut Tape (CT)","PicoLED™","Active","Red","Standard","Colorless","Clear","60mcd","Square with Flat Top","0.60mm","2V","20mA","-","Surface Mount","630nm","-","-","0402 (1006 Metric)","0402 (1006 Metric)","1.00mm L x 0.60mm W","0.25mm"
https://www.rohm.com/datasheet/SML-P12DT(R),//media.digikey.com/Photos/Rohm%20Photos/MFG_SML-P10.jpg,846-1168-6-ND,SML-P12VTT86R,Rohm Semiconductor,LED RED CLEAR 0402 SMD,16059,0,"Digi-Reel","0","1","Digi-Reel®","PicoLED™","Active","Red","Standard","Colorless","Clear","60mcd","Square with Flat Top","0.60mm","2V","20mA","-","Surface Mount","630nm","-","-","0402 (1006 Metric)","0402 (1006 Metric)","1.00mm L x 0.60mm W","0.25mm"
https://www.lumex.com/content/files/ProductAttachment/SML-LX1206IC-TR.pdf,"//media.digikey.com/photos/Lumex%20Photos/FIG%206,%20ORANGE%20HIGHLIGHT%201546%20T052%20AND%201639%20T053.jpg",67-1356-2-ND,SML-LX1206IC-TR,Lumex Opto/Components Inc.,LED RED CLEAR 1206 SMD,117000,0,"0.08000","0","3000","Tape & Reel (TR)","-","Active","Red","Standard","Colorless","Clear","6mcd","Rectangle with Flat Top","2.00mm x 1.50mm","2V","20mA","160°","Surface Mount","-","635nm","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","1.10mm"
https://www.lumex.com/content/files/ProductAttachment/SML-LX1206IC-TR.pdf,"//media.digikey.com/photos/Lumex%20Photos/FIG%206,%20ORANGE%20HIGHLIGHT%201546%20T052%20AND%201639%20T053.jpg",67-1356-1-ND,SML-LX1206IC-TR,Lumex Opto/Components Inc.,LED RED CLEAR 1206 SMD,119146,0,"0.55000","0","1","Cut Tape (CT)","-","Active","Red","Standard","Colorless","Clear","6mcd","Rectangle with Flat Top","2.00mm x 1.50mm","2V","20mA","160°","Surface Mount","-","635nm","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","1.10mm"
https://www.lumex.com/content/files/ProductAttachment/SML-LX1206IC-TR.pdf,"//media.digikey.com/photos/Lumex%20Photos/FIG%206,%20ORANGE%20HIGHLIGHT%201546%20T052%20AND%201639%20T053.jpg",67-1356-6-ND,SML-LX1206IC-TR,Lumex Opto/Components Inc.,LED RED CLEAR 1206 SMD,119146,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","6mcd","Rectangle with Flat Top","2.00mm x 1.50mm","2V","20mA","160°","Surface Mount","-","635nm","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","1.10mm"
"//media.digikey.com/pdf/Data%20Sheets/Everlight%20PDFs/QTLP650(C,D)-2,3,4,7,B.pdf",//media.digikey.com/Photos/Everlight%20Electronics/QTLP650D4TR.JPG,1080-1419-2-ND,QTLP650D4TR,Everlight Electronics Co Ltd,LED GREEN DIFFUSED 1206 SMD,88000,0,"0.08000","0","2000","Tape & Reel (TR)","-","Active","Green","Standard","Green","Diffused","8mcd","Rectangle with Flat Top","2.00mm x 1.60mm","2.1V","20mA","140°","Surface Mount","570nm","565nm","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","1.30mm"
"//media.digikey.com/pdf/Data%20Sheets/Everlight%20PDFs/QTLP650(C,D)-2,3,4,7,B.pdf",//media.digikey.com/Photos/Everlight%20Electronics/QTLP650D4TR.JPG,1080-1419-1-ND,QTLP650D4TR,Everlight Electronics Co Ltd,LED GREEN DIFFUSED 1206 SMD,89855,0,"0.55000","0","1","Cut Tape (CT)","-","Active","Green","Standard","Green","Diffused","8mcd","Rectangle with Flat Top","2.00mm x 1.60mm","2.1V","20mA","140°","Surface Mount","570nm","565nm","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","1.30mm"
"//media.digikey.com/pdf/Data%20Sheets/Everlight%20PDFs/QTLP650(C,D)-2,3,4,7,B.pdf",//media.digikey.com/Photos/Everlight%20Electronics/QTLP650D4TR.JPG,1080-1419-6-ND,QTLP650D4TR,Everlight Electronics Co Ltd,LED GREEN DIFFUSED 1206 SMD,89855,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Green","Standard","Green","Diffused","8mcd","Rectangle with Flat Top","2.00mm x 1.60mm","2.1V","20mA","140°","Surface Mount","570nm","565nm","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","1.30mm"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/sml-210.pdf,"//media.digikey.com/photos/Rohm%20Photos/FIG%2016,%201671%20T053.jpg",511-1287-2-ND,SML-210MTT86,Rohm Semiconductor,LED GREEN CLEAR 0805 SMD,63000,0,"0.08000","0","3000","Tape & Reel (TR)","-","Not For New Designs","Green","Standard","Colorless","Clear","16mcd","Rectangle with Flat Top","1.40mm x 1.25mm","2.2V","20mA","-","Surface Mount","-","570nm","-","0805 (2012 Metric)","0805 (2012 Metric)","2.00mm L x 1.25mm W","0.90mm"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/sml-210.pdf,"//media.digikey.com/photos/Rohm%20Photos/FIG%2016,%201671%20T053.jpg",511-1287-1-ND,SML-210MTT86,Rohm Semiconductor,LED GREEN CLEAR 0805 SMD,64928,0,"0.55000","0","1","Cut Tape (CT)","-","Not For New Designs","Green","Standard","Colorless","Clear","16mcd","Rectangle with Flat Top","1.40mm x 1.25mm","2.2V","20mA","-","Surface Mount","-","570nm","-","0805 (2012 Metric)","0805 (2012 Metric)","2.00mm L x 1.25mm W","0.90mm"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/sml-210.pdf,"//media.digikey.com/photos/Rohm%20Photos/FIG%2016,%201671%20T053.jpg",511-1287-6-ND,SML-210MTT86,Rohm Semiconductor,LED GREEN CLEAR 0805 SMD,64928,0,"Digi-Reel","0","1","Digi-Reel®","-","Not For New Designs","Green","Standard","Colorless","Clear","16mcd","Rectangle with Flat Top","1.40mm x 1.25mm","2.2V","20mA","-","Surface Mount","-","570nm","-","0805 (2012 Metric)","0805 (2012 Metric)","2.00mm L x 1.25mm W","0.90mm"
//media.digikey.com/pdf/Data%20Sheets/Stanley%20Electric%20PDFs/BR1112H.pdf,//media.digikey.com/photos/Stanley%20Electric%20Photos/FIG%202%200805%20THIN%20TYPE.jpg,404-1021-2-ND,PG1112H-TR,Stanley Electric Co,LED GREEN DIFFUSED 2125 SMD,92000,0,"0.08040","0","4000","Tape & Reel (TR)","1112H","Active","Green","Standard","White","Diffused","6.4mcd","Rectangle with Flat Top","1.20mm x 1.25mm","2.1V","20mA","159°, 156°","Surface Mount","567nm","560nm","-","0805 (2012 Metric)","2125","2.00mm L x 1.25mm W","0.90mm"
//media.digikey.com/pdf/Data%20Sheets/Stanley%20Electric%20PDFs/BR1112H.pdf,//media.digikey.com/photos/Stanley%20Electric%20Photos/FIG%202%200805%20THIN%20TYPE.jpg,404-1021-1-ND,PG1112H-TR,Stanley Electric Co,LED GREEN DIFFUSED 2125 SMD,96552,0,"0.55000","0","1","Cut Tape (CT)","1112H","Active","Green","Standard","White","Diffused","6.4mcd","Rectangle with Flat Top","1.20mm x 1.25mm","2.1V","20mA","159°, 156°","Surface Mount","567nm","560nm","-","0805 (2012 Metric)","2125","2.00mm L x 1.25mm W","0.90mm"
//media.digikey.com/pdf/Data%20Sheets/Stanley%20Electric%20PDFs/BR1112H.pdf,//media.digikey.com/photos/Stanley%20Electric%20Photos/FIG%202%200805%20THIN%20TYPE.jpg,404-1021-6-ND,PG1112H-TR,Stanley Electric Co,LED GREEN DIFFUSED 2125 SMD,96552,0,"Digi-Reel","0","1","Digi-Reel®","1112H","Active","Green","Standard","White","Diffused","6.4mcd","Rectangle with Flat Top","1.20mm x 1.25mm","2.1V","20mA","159°, 156°","Surface Mount","567nm","560nm","-","0805 (2012 Metric)","2125","2.00mm L x 1.25mm W","0.90mm"
//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/HSMz-Czzz.pdf,//media.digikey.com/photos/Avago%20Tech%20Photos/FIG%2021%20HIGHLIGHTED%20%20PINK%20T052%201579.jpg,516-1433-2-ND,HSMY-C170,Broadcom Limited,LED YELLOW DIFFUSED CHIP SMD,180000,0,"0.08080","0","4000","Tape & Reel (TR)","-","Active","Yellow","Standard","White","Diffused","8mcd","Rectangle with Flat Top","1.40mm x 1.25mm","2.1V","20mA","170°","Surface Mount","586nm","589nm","-","0805 (2012 Metric)","Chip LED","2.00mm L x 1.25mm W","0.80mm"
//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/HSMz-Czzz.pdf,//media.digikey.com/photos/Avago%20Tech%20Photos/FIG%2021%20HIGHLIGHTED%20%20PINK%20T052%201579.jpg,516-1433-1-ND,HSMY-C170,Broadcom Limited,LED YELLOW DIFFUSED CHIP SMD,183532,0,"0.56000","0","1","Cut Tape (CT)","-","Active","Yellow","Standard","White","Diffused","8mcd","Rectangle with Flat Top","1.40mm x 1.25mm","2.1V","20mA","170°","Surface Mount","586nm","589nm","-","0805 (2012 Metric)","Chip LED","2.00mm L x 1.25mm W","0.80mm"
