Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Composition","Diameter","Melting Point","Flux Type","Wire Gauge","Process","Form","Shelf Life","Shelf Life Start","Storage/Refrigeration Temperature"
http://www.chipquik.com/datasheets/SMDSWLT.040 200g.pdf,-,SMDSWLT.040200G-ND,SMDSWLT.040 200G,Chip Quik Inc.,SN42/BI57/AG1 2.2 FLUX CORE SOLD,22,0,"197.00000","0","1","SMD","Active","Wire Solder","Sn42Bi57Ag1 (42/57/1)","0.040"" (1.02mm)","280°F (138°C)","No-Clean, Rosin Activated (RA)","18 AWG, 19 SWG","Lead Free","Spool, 7 oz (200g)","-","-","-"
http://www.chipquik.com/datasheets/SMDIN100-S-16.pdf,-,SMDIN100-S-16-ND,SMDIN100-S-16,Chip Quik Inc.,SOLDER SHOT IN100 16OZ 454G,5,0,"285.00000","0","1","SMD","Active","Solder Shot","In100 (100)","-","315°F (157°C)","-","-","Lead Free","Bag, 0.25 oz (7g)","-","-","-"
http://www.mgchemicals.com/downloads/tds/tds-4900.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/4900-35G.jpg,473-1116-ND,4900-35G,MG Chemicals,SOLDER LF SN96 21GAUGE 0.6OZ,100,0,"7.42000","0","1","4900","Obsolete","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.032"" (0.81mm)","423 ~ 430°F (217 ~ 221°C)","No-Clean","20 AWG, 21 SWG","Lead Free","Tube, 0.60 oz (17g)","-","-","65°F ~ 80°F (18°C ~ 27°C)"
http://www.mgchemicals.com/downloads/tds/tds-4900.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_4915-112G.JPG,473-1236-ND,4915-112G,MG Chemicals,SOLDER LF SAC305 NO CLEAN,15,0,"34.20000","0","1","4915","Obsolete","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.040"" (1.02mm)","423 ~ 430°F (217 ~ 221°C)","No-Clean","18 AWG, 19 SWG","Lead Free","Spool, 4 oz (113.40g)","-","-","65°F ~ 80°F (18°C ~ 27°C)"
https://www.mgchemicals.com/downloads/tds/tds-4925-4926.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_4925-112G.JPG,473-1241-ND,4925-112G,MG Chemicals,SOLDER LF SAC305 RA FLUX,10,0,"34.20000","0","1","4925","Obsolete","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.032"" (0.81mm)","423 ~ 430°F (217 ~ 221°C)","Rosin Activated (RA)","20 AWG, 21 SWG","Lead Free","Spool, 4 oz (113.40g)","12 Months","Date of Manufacture","65°F ~ 80°F (18°C ~ 27°C)"
https://www.mgchemicals.com/downloads/tds/tds-4925-4926.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_4926-112G.JPG,473-1243-ND,4926-112G,MG Chemicals,SOLDER LF SAC305 RA FLUX,9,0,"34.20000","0","1","4926","Obsolete","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.040"" (1.02mm)","423 ~ 430°F (217 ~ 221°C)","Rosin Activated (RA)","18 AWG, 19 SWG","Lead Free","Spool, 4 oz (113.40g)","60 Months","Date of Manufacture","65°F ~ 80°F (18°C ~ 27°C)"
https://tdsna.henkel.com/NA/UT/HNAUTTDS.nsf/web/3FE451C4CABFAFFD852578790050C190/$File/LOCTITE%20C%20400-EN.pdf,//media.digikey.com/Photos/Multicore/MMJ00986.jpg,82-115-ND,386825,Multicore,63/37 400 1% .032DIA 20AWG,92,0,"34.49000","0","1","C400","Obsolete","Wire Solder","Sn63Pb37 (63/37)","0.032"" (0.81mm)","361°F (183°C)","No-Clean","20 AWG, 21 SWG","Leaded","Spool, 1 lb (454 g)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Multicore%20PDFs/370%20(WRAP).pdf,//media.digikey.com/Photos/Multicore/MM00981.jpg,82-100-ND,386839,Multicore,63/37 370 3% .032DIA 20AWG,36,0,"35.21000","0","1","370","Obsolete","Wire Solder","Sn63Pb37 (63/37)","0.032"" (0.81mm)","361°F (183°C)","Rosin Activated (RA)","20 AWG, 21 SWG","Leaded","Spool, 17.64 oz (500g)","-","-","-"
https://tdsna.henkel.com/NA/UT/HNAUTTDS.nsf/web/3FE451C4CABFAFFD852578790050C190/$File/LOCTITE%20C%20400-EN.pdf,//media.digikey.com/Photos/Multicore/MM01001.jpg,82-120-ND,386857,Multicore,63/37 400 3% .032DIA 20AWG,8,0,"36.35000","0","1","C400","Obsolete","Wire Solder","Sn63Pb37 (63/37)","0.032"" (0.81mm)","361°F (183°C)","No-Clean","20 AWG, 21 SWG","Leaded","Spool, 1 lb (454 g)","-","-","-"
-,//media.digikey.com/Photos/TE%20Connectivity/91362-6.jpg,A142028-ND,91362-6,TE Application Tooling,SOLDER GAUGE (.010 THK),19,0,"39.15000","0","1","-","Active","Wire Solder","-","0.010"" (0.25mm)","-","-","-","-","-","-","-","-"
http://www.mgchemicals.com/downloads/tds/tds-4942-4944.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_4944-454G.JPG,473-1252-ND,4944-454G,MG Chemicals,SOLDER LF SN100E RA FLUX,19,0,"54.27000","0","1","4944","Obsolete","Wire Solder","Sn99.5Cu0.5 (99.5/0.5)","0.032"" (0.81mm)","442°F (228°C)","Rosin Activated (RA)","20 AWG, 21 SWG","Lead Free","Spool, 1 lb (454 g)","60 Months","Date of Manufacture","65°F ~ 80°F (18°C ~ 27°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=934,-,70-1709-0820-ND,70-1709-0820,Kester Solder,SOLDER PASTE WATER SOLUBLE 35GM,25,0,"59.14000","0","1","R500","Active","Solder Paste","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","-","423 ~ 424°F (217 ~ 218°C)","Water Soluble","-","Lead Free","Syringe, 1.23 oz (35g), 10cc","6 Months","Date of Manufacture","32°F ~ 50°F (0°C ~ 10°C)"
http://www.mgchemicals.com/downloads/tds/tds-4900.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_4912-227G.JPG,473-1235-ND,4912-227G,MG Chemicals,SOLDER LF SAC305 NO CLEAN,10,0,"59.64000","0","1","4912","Obsolete","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.020"" (0.51mm)","423 ~ 430°F (217 ~ 221°C)","No-Clean","24 AWG, 25 SWG","Lead Free","Spool, 8 oz (227g), 1/2 lb","-","-","65°F ~ 80°F (18°C ~ 27°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=1018,//media.digikey.com/Photos/Kester%20Photos/24-6337-9711.jpg,KE1873-ND,24-6337-9711,Kester Solder,SOLDER FLUX-CORED/285 63/37 .062,27,0,"66.71000","0","1","285","Active","Wire Solder","Sn63Pb37 (63/37)","0.062"" (1.57mm)","361°F (183°C)","Rosin Mildly Activated (RMA)","14 AWG, 16 SWG","Leaded","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
http://www.mgchemicals.com/downloads/tds/tds-4942-4944.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_4942-454G.JPG,473-1250-ND,4942-454G,MG Chemicals,SOLDER LF SN100E RA FLUX,8,0,"69.25000","0","1","4942","Obsolete","Wire Solder","Sn99.5Cu0.5 (99.5/0.5)","0.032"" (0.81mm)","442°F (228°C)","Rosin Activated (RA)","20 AWG, 21 SWG","Lead Free","Spool, 1 lb (454 g)","60 Months","Date of Manufacture","65°F ~ 80°F (18°C ~ 27°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=1018,-,KE1863-ND,24-6040-9711,Kester Solder,SOLDER FLUX-CORED/285 .062"" 1LB,20,0,"69.64000","0","1","285","Active","Wire Solder","Sn60Pb40 (60/40)","0.062"" (1.57mm)","361 ~ 374°F (183 ~ 190°C)","Rosin Mildly Activated (RMA)","14 AWG, 16 SWG","Leaded","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=1018,-,KE1874-ND,24-6337-9715,Kester Solder,SOLDER FLUX-CORED/285 63/37 .050,17,0,"69.96000","0","1","285","Active","Wire Solder","Sn63Pb37 (63/37)","0.050"" (1.27mm)","361°F (183°C)","Rosin Mildly Activated (RMA)","16 AWG, 18 SWG","Leaded","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=1018,-,KE1861-ND,24-6040-9709,Kester Solder,SOLDER FLUX-CORED/285 .031"" 1LB,22,0,"70.74000","0","1","285","Active","Wire Solder","Sn60Pb40 (60/40)","0.031"" (0.79mm)","361 ~ 374°F (183 ~ 190°C)","Rosin Mildly Activated (RMA)","20 AWG, 22 SWG","Leaded","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=1018,-,KE1864-ND,24-6040-9713,Kester Solder,SOLDER FLUX-CORED/285 .031"" 1LB,20,0,"70.74000","0","1","285","Active","Wire Solder","Sn60Pb40 (60/40)","0.031"" (0.79mm)","361 ~ 374°F (183 ~ 190°C)","Rosin Mildly Activated (RMA)","20 AWG, 22 SWG","Leaded","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=1018,-,KE1862-ND,24-6040-9710,Kester Solder,SOLDER FLUX-CORED/285 .031"" 1LB,20,0,"72.13000","0","1","285","Active","Wire Solder","Sn60Pb40 (60/40)","0.031"" (0.79mm)","361 ~ 374°F (183 ~ 190°C)","Rosin Mildly Activated (RMA)","20 AWG, 22 SWG","Leaded","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=1018,-,KE1868-ND,24-6040-9721,Kester Solder,SOLDER FLUX-CORED/285 .062"" 1LB,23,0,"72.43000","0","1","285","Active","Wire Solder","Sn60Pb40 (60/40)","0.062"" (1.57mm)","361 ~ 374°F (183 ~ 190°C)","Rosin Mildly Activated (RMA)","14 AWG, 16 SWG","Leaded","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=3390,//media.digikey.com/Photos/Kester%20Photos/MFG_268-Flux-Cored-Wire.jpg,KE1856-ND,96-9574-9540,Kester Solder,K100LD 3.3%/268 .040 500 G ROBO,27,0,"74.09000","0","1","268","Active","Wire Solder","Sn99.3Cu0.7 (99.3/0.7)","0.040"" (1.02mm)","441°F (227°C)","No-Clean","18 AWG, 19 SWG","Lead Free","Spool, 17.64 oz (500g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=1018,//media.digikey.com/Photos/Kester%20Photos/24-6337-9727.jpg,KE1876-ND,24-6337-9717,Kester Solder,SOLDER FLUX-CORED/285 63/37 .025,13,0,"76.76000","0","1","285","Active","Wire Solder","Sn63Pb37 (63/37)","0.025"" (0.64mm)","361°F (183°C)","Rosin Mildly Activated (RMA)","22 AWG, 23 SWG","Leaded","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=3390,//media.digikey.com/Photos/Kester%20Photos/MFG_268-Flux-Cored-Wire.jpg,KE1855-ND,96-9574-9525,Kester Solder,K100LD 3.3%/268 .025 500 G ROBO,9,0,"76.88000","0","1","268","Active","Wire Solder","Sn99.3Cu0.7 (99.3/0.7)","0.025"" (0.64mm)","441°F (227°C)","No-Clean","22 AWG, 23 SWG","Lead Free","Spool, 17.64 oz (500g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=1018,//media.digikey.com/Photos/Kester%20Photos/24-6040-9718.jpg,KE1866-ND,24-6040-9718,Kester Solder,SOLDER FLUX-CORED/285 .025"" 1LB,12,0,"77.14000","0","1","285","Active","Wire Solder","Sn60Pb40 (60/40)","0.025"" (0.64mm)","361 ~ 374°F (183 ~ 190°C)","Rosin Mildly Activated (RMA)","22 AWG, 23 SWG","Leaded","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
http://www.chipquik.com/datasheets/SMD2040.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2215.jpg,SMD2215-ND,SMD2215,Chip Quik Inc.,SOLDER SPHERES 63/37 .030 DIAM,5,0,"78.95000","0","1","SMD2","Active","Solder Sphere","Sn63Pb37 (63/37)","0.030"" (0.76mm)","361°F (183°C)","-","-","Leaded","Jar","24 Months","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMD2040.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2205.jpg,SMD2205-ND,SMD2205,Chip Quik Inc.,SOLDER SPHERES 63/37 .025 DIAM,2,0,"81.95000","0","1","SMD2","Active","Solder Sphere","Sn63Pb37 (63/37)","0.025"" (0.64mm)","361°F (183°C)","-","-","Leaded","Jar","24 Months","Date of Manufacture","-"
https://www.kester.com/downloads?Command=Core_Download&EntryId=1018,-,KE1859-ND,24-6040-9702,Kester Solder,SOLDER FLUX-CORED/285 .020 1LB S,14,0,"88.73000","0","1","285","Active","Wire Solder","Sn60Pb40 (60/40)","0.020"" (0.51mm)","361 ~ 374°F (183 ~ 190°C)","Rosin Mildly Activated (RMA)","24 AWG, 25 SWG","Leaded","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=1018,//media.digikey.com/Photos/Kester%20Photos/24-6337-9727.jpg,KE1877-ND,24-6337-9727,Kester Solder,SOLDER FLUX-CORED/285 63/37 .015,8,0,"92.93000","0","1","285","Active","Wire Solder","Sn63Pb37 (63/37)","0.015"" (0.38mm)","361°F (183°C)","Rosin Mildly Activated (RMA)","27 AWG, 28 SWG","Leaded","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=1018,//media.digikey.com/Photos/Kester%20Photos/24-6337-9727.jpg,KE1879-ND,24-6337-9746,Kester Solder,SOLDER FLUX-CORED/285 63/37 .025,21,0,"94.61000","0","1","285","Active","Wire Solder","Sn63Pb37 (63/37)","0.025"" (0.64mm)","361°F (183°C)","Rosin Mildly Activated (RMA)","22 AWG, 23 SWG","Leaded","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=1018,-,KE1875-ND,24-6337-9716,Kester Solder,SOLDER FLUX-CORED/285 63/37 .024,14,0,"95.98000","0","1","285","Active","Wire Solder","Sn63Pb37 (63/37)","0.040"" (1.02mm)","361°F (183°C)","Rosin Mildly Activated (RMA)","18 AWG, 19 SWG","Leaded","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
http://www.mgchemicals.com/downloads/tds/tds-4900.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_4916-454G.JPG,473-1239-ND,4916-454G,MG Chemicals,SOLDER LF SAC305 NO CLEAN,6,0,"99.89000","0","1","4916","Obsolete","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.050"" (1.27mm)","423 ~ 430°F (217 ~ 221°C)","No-Clean","16 AWG, 18 SWG","Lead Free","Spool, 1 lb (454 g)","-","-","65°F ~ 80°F (18°C ~ 27°C)"
https://www.mgchemicals.com/downloads/tds/tds-4925-4926.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_4925-454G.JPG,473-1242-ND,4925-454G,MG Chemicals,SOLDER LF SAC305 RA FLUX,6,0,"99.89000","0","1","4926","Obsolete","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.032"" (0.81mm)","423 ~ 430°F (217 ~ 221°C)","Rosin Activated (RA)","20 AWG, 21 SWG","Lead Free","Spool, 1 lb (454 g)","60 Months","Date of Manufacture","65°F ~ 80°F (18°C ~ 27°C)"
-,-,KE1819-ND,24-7150-9702,Kester Solder,SOLDER NO-CLEAN 63/36/2,19,0,"114.55000","0","1","285","Active","Wire Solder","Sn62Pb36Ag2 (62/36/2)","0.020"" (0.51mm)","-","Rosin Activated (RA)","-","Leaded","Spool, 1 lb (453.59g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=958,-,KE1849-ND,92-7068-8861,Kester Solder,SOLDER FLUX-CORED/245 .025"" 500G,12,0,"102.47000","0","1","245","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.025"" (0.64mm)","423 ~ 424°F (217 ~ 218°C)","No-Clean","22 AWG, 23 SWG","Lead Free","Spool, 17.64 oz (500g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=1091,-,24-7068-1405-ND,24-7068-1405,Kester Solder,SOLDER FLUX-CORED/48 .0240"" 1LB,2,0,"102.97000","0","1","48","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.040"" (1.02mm)","423 ~ 424°F (217 ~ 218°C)","Rosin Activated (RA)","18 AWG, 19 SWG","Lead Free","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=1142,-,KE1822-ND,86-7068-0118,Kester Solder,SOLDER SOLID WIRE .118"" 2.5KG SP,25,0,"451.57000","0","1","Solid Core Wire","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.118"" (3.00mm)","423 ~ 424°F (217 ~ 218°C)","-","9 AWG, 11 SWG","Lead Free","Spool, 5.51 lbs (2.5kg)","-","-","-"
http://www.chipquik.com/datasheets/SMD291AX50T3.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD291AX50T3.jpg,SMD291AX50T3-ND,SMD291AX50T3,Chip Quik Inc.,SLDR PASTE NO-CLN SN63/PB37 50G,13,0,"12.98000","0","1","-","Active","Solder Paste","Sn63Pb37 (63/37)","-","361°F (183°C)","No-Clean","-","Leaded","Jar, 1.76 oz (50g)","12 Months, 6 Months","Date of Manufacture","37°F ~ 46°F (3°C ~ 8°C)"
http://www.chipquik.com/datasheets/SMD291SNL50T3.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD291SNL50T3.jpg,SMD291SNL50T3-ND,SMD291SNL50T3,Chip Quik Inc.,SLDR PASTE NO-CLN SAC305 50G,0,0,"16.95000","0","1","-","Active","Solder Paste","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","-","423 ~ 428°F (217 ~ 220°C)","No-Clean","-","Lead Free","Jar, 1.76 oz (50g)","6 Months, 2 Months","Date of Manufacture","37°F ~ 46°F (3°C ~ 8°C)"
http://www.chipquik.com/datasheets/SMDLTLFP10.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_SMDLTLFP10.jpg,SMDLTLFP10-ND,SMDLTLFP10,Chip Quik Inc.,SOLDER PASTE LOW TEMP 10CC W/TIP,0,0,"21.95000","0","1","-","Active","Solder Paste","Bi57.6Sn42Ag0.4 (57.6/42/0.4)","-","281°F (138°C)","No-Clean","-","Lead Free","Syringe, 1.23 oz (35g), 10cc","6 Months, 2 Months","Date of Manufacture","37°F ~ 46°F (3°C ~ 8°C)"
http://www.chipquik.com/datasheets/SMDSWLTLFP32.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/SMDSWLTLFP32.jpg,SMDSWLTLFP32-ND,SMDSWLTLFP32,Chip Quik Inc.,SOLDER WIRE LOW TEMP 42/57/1 32',0,0,"38.31000","0","1","-","Active","Wire Solder","Bi57Sn42Ag1 (57/42/1)","0.030"" (0.76mm)","281°F (138°C)","-","21 AWG, 22 SWG","Lead Free","-","-","-","-"
http://www.chipquik.com/datasheets/SMD291SNL250T3.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_SMD291SNL250T3.jpg,SMD291SNL250T3-ND,SMD291SNL250T3,Chip Quik Inc.,SOLDER PASTE SAC305 250G T3,0,0,"54.95000","0","1","-","Active","Solder Paste","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","-","423 ~ 428°F (217 ~ 220°C)","No-Clean","-","Lead Free","Jar, 8.8 oz (250g)","6 Months, 2 Months","Date of Manufacture","37°F ~ 46°F (3°C ~ 8°C)"
http://www.chipquik.com/datasheets/SMDLTLFP250T3.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_SMDLTLFP250T3.jpg,SMDLTLFP250T3-ND,SMDLTLFP250T3,Chip Quik Inc.,SOLDER PASTE SN42/BI58 250G,0,0,"69.95000","0","1","-","Active","Solder Paste","Bi57.6Sn42Ag0.4 (57.6/42/0.4)","-","281°F (138°C)","No-Clean","-","Lead Free","Jar, 8.8 oz (250g)","6 Months, 2 Months","Date of Manufacture","37°F ~ 46°F (3°C ~ 8°C)"
https://tdsna.henkel.com/NA/UT/HNAUTTDS.nsf/web/95F661678C14F37785257F00007EDA0D/$File/GC%203W-EN.pdf,//media.digikey.com/Photos/Loctite/MFG_2041005.jpg,1000-136-ND,2041005,LOCTITE,LOCTITE GC 3W SAC305T3 895V 52U,0,0,"102.18000","0","1","LOCTITE® GC 3W","Active","Solder Paste","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","-","423°F (217°C)","Water Soluble","-","Lead Free","Jar, 17.64 oz (500g)","6 Months","Date of Manufacture","32°F ~ 77°F (0°C ~ 25°C)"
http://www.chipquik.com/datasheets/SMD2SW.031 1OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2SW.031-1OZ.JPG,SMD2SW.0311OZ-ND,SMD2SW.031 1OZ,Chip Quik Inc.,SOLDER WIRE 60/40 TIN/LEAD NO-CL,17,0,"4.53000","0","1","SMD2","Active","Wire Solder","Sn60Pb40 (60/40)","0.031"" (0.79mm)","361 ~ 370°F (183 ~ 188°C)","No-Clean, Water Soluble","-","Leaded","Spool, 1 oz (28.35g)","-","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMD2SW.020 1OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2SW.020-1OZ.JPG,SMD2SW.0201OZ-ND,SMD2SW.020 1OZ,Chip Quik Inc.,SOLDER WIRE 60/40 TIN/LEAD NO-CL,18,0,"4.90000","0","1","SMD2","Active","Wire Solder","Sn60Pb40 (60/40)","0.020"" (0.51mm)","361 ~ 370°F (183 ~ 188°C)","No-Clean, Water Soluble","-","Leaded","Spool, 1 oz (28.35g)","-","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMDSWLF.031%201OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/SMDSWLF.031%201OZ.jpg,SMDSWLF.0311OZ-ND,SMDSWLF.031 1OZ,Chip Quik Inc.,SLD WIRE NO-CLEAN 96.5/3/.5 1OZ.,19,0,"7.28000","0","1","-","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.031"" (0.79mm)","423 ~ 428°F (217 ~ 220°C)","No-Clean","20 AWG, 22 SWG","Lead Free","Spool, 1 oz (28.35g)","-","-","-"
http://www.chipquik.com/datasheets/SMDSWLF.015 1OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMDSWLF.015-1OZ.JPG,SMDSWLF.0151OZ-ND,SMDSWLF.015 1OZ,Chip Quik Inc.,LF SOLDER WIRE 96.5/3/0.5 TIN/SI,17,0,"8.26000","0","1","SMD","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.015"" (0.38mm)","423 ~ 428°F (217 ~ 220°C)","No-Clean, Water Soluble","-","Lead Free","Spool, 1 oz (28.35g)","-","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMD2SW.031 4OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2SW.031-4OZ.jpg,SMD2SW.0314OZ-ND,SMD2SW.031 4OZ,Chip Quik Inc.,SOLDER WIRE 60/40 TIN/LEAD NO-CL,0,0,"9.45000","0","1","SMD2","Active","Wire Solder","Sn60Pb40 (60/40)","0.031"" (0.79mm)","361 ~ 370°F (183 ~ 188°C)","No-Clean, Water Soluble","-","Leaded","Spool, 4 oz (113.40g)","-","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMD2SW.020 4OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2SW.020-4OZ.jpg,SMD2SW.0204OZ-ND,SMD2SW.020 4OZ,Chip Quik Inc.,SOLDER WIRE 60/40 TIN/LEAD NO-CL,13,0,"10.93000","0","1","SMD2","Active","Wire Solder","Sn60Pb40 (60/40)","0.020"" (0.51mm)","361 ~ 370°F (183 ~ 188°C)","No-Clean, Water Soluble","-","Leaded","Spool, 4 oz (113.40g)","-","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMDSWLF.015 2OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMDSWLF.015-2OZ.JPG,SMDSWLF.0152OZ-ND,SMDSWLF.015 2OZ,Chip Quik Inc.,LF SOLDER WIRE 96.5/3/0.5 TIN/SI,25,0,"13.30000","0","1","SMD","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.015"" (0.38mm)","423 ~ 428°F (217 ~ 220°C)","No-Clean, Water Soluble","-","Lead Free","Spool, 2 oz (56.70g)","-","Date of Manufacture","-"
http://www.chipquik.com/datasheets/RASW.031 8OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASW.031-8OZ.JPG,RASW.0318OZ-ND,RASW.031 8OZ,Chip Quik Inc.,SOLDER WIRE 63/37 TIN/LEAD ROSIN,10,0,"13.48000","0","1","-","Active","Wire Solder","Sn63Pb37 (63/37)","0.031"" (0.79mm)","361°F (183°C)","Rosin Activated (RA)","21 AWG, 20 SWG","Leaded","Spool, 8 oz (227g), 1/2 lb","-","-","-"
http://www.chipquik.com/datasheets/SMDSW.031 8OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMDSW.031-8OZ.jpg,SMDSW.0318OZ-ND,SMDSW.031 8OZ,Chip Quik Inc.,SOLDER WIRE 63/37 TIN/LEAD NO-CL,16,0,"13.90000","0","1","-","Active","Wire Solder","Sn63Pb37 (63/37)","0.031"" (0.79mm)","361°F (183°C)","No-Clean, Water Soluble","20 AWG, 22 SWG","Leaded","Spool, 8 oz (227g), 1/2 lb","-","-","-"
http://www.chipquik.com/datasheets/RASW.020 8OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASW.020-8OZ.JPG,RASW.0208OZ-ND,RASW.020 8OZ,Chip Quik Inc.,SOLDER WIRE 63/37 TIN/LEAD ROSIN,8,0,"14.04000","0","1","-","Active","Wire Solder","Sn63Pb37 (63/37)","0.020"" (0.51mm)","361°F (183°C)","Rosin Activated (RA)","24 AWG, 25 SWG","Leaded","Spool, 8 oz (227g), 1/2 lb","-","-","-"
