Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Applications","Voltage - Rated","Current Rating (Amps)","Mounting Type","Package / Case","Supplier Device Package"
https://www.infineon.com/dgdl/bcv61.pdf?folderId=db3a30431441fb5d0114498f7eab01ce&fileId=db3a30431441fb5d011449d8ff720246,//media.digikey.com/Renders/Diodes%20Renders/SOT143.jpg,BCV61BE6327HTSA1DKR-ND,BCV61BE6327HTSA1,Infineon Technologies,TRANSISTOR NPN DOUBLE SOT-143,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Last Time Buy","2 NPN, Base Collector Junction","Current Mirror","30V","100mA","Surface Mount","TO-253-4, TO-253AA","SOT-143-4"
http://www.aldinc.com/pdf/ALD810023.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,1014-1257-5-ND,ALD810023SCL,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V 16SOIC,0,0,"3.81000","0","1","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
https://www.diodes.com/assets/Datasheets/ds30651.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT26.jpg,LMN200B01DITR-ND,LMN200B01-7,Diodes Incorporated,MCU LOAD SWITCH 200MA SOT-26,0,0,"0.14648","0","3000","Tape & Reel (TR)","-","Active","PNP Pre-Biased, N-Channel Pre-Biased","Load Switch","50V PNP, 60V N-Channel","200mA PNP, 115mA N-Channel","Surface Mount","SOT-23-6","SOT-26"
https://www.diodes.com/assets/Datasheets/ds30651.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT26.jpg,LMN200B01DICT-ND,LMN200B01-7,Diodes Incorporated,MCU LOAD SWITCH 200MA SOT-26,0,0,"0.43000","0","1","Cut Tape (CT)","-","Active","PNP Pre-Biased, N-Channel Pre-Biased","Load Switch","50V PNP, 60V N-Channel","200mA PNP, 115mA N-Channel","Surface Mount","SOT-23-6","SOT-26"
https://www.diodes.com/assets/Datasheets/ds30651.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT26.jpg,LMN200B01DIDKR-ND,LMN200B01-7,Diodes Incorporated,MCU LOAD SWITCH 200MA SOT-26,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","PNP Pre-Biased, N-Channel Pre-Biased","Load Switch","50V PNP, 60V N-Channel","200mA PNP, 115mA N-Channel","Surface Mount","SOT-23-6","SOT-26"
https://www.diodes.com/assets/Datasheets/ds30750.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;%20SOT363;%20;%206.jpg,LMN400E01DITR-ND,LMN400E01-7,Diodes Incorporated,MCU LOAD SWITCH 400MA SOT-363,0,0,"0.14648","0","3000","Tape & Reel (TR)","-","Active","PNP Pre-Biased, N-Channel Pre-Biased","Load Switch","50V PNP, 60V N-Channel","400mA PNP, 115mA","Surface Mount","6-TSSOP, SC-88, SOT-363","SOT-363"
https://www.diodes.com/assets/Datasheets/ds30750.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;%20SOT363;%20;%206.jpg,LMN400E01DICT-ND,LMN400E01-7,Diodes Incorporated,MCU LOAD SWITCH 400MA SOT-363,0,0,"0.43000","0","1","Cut Tape (CT)","-","Active","PNP Pre-Biased, N-Channel Pre-Biased","Load Switch","50V PNP, 60V N-Channel","400mA PNP, 115mA","Surface Mount","6-TSSOP, SC-88, SOT-363","SOT-363"
https://www.diodes.com/assets/Datasheets/ds30750.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;%20SOT363;%20;%206.jpg,LMN400E01DIDKR-ND,LMN400E01-7,Diodes Incorporated,MCU LOAD SWITCH 400MA SOT-363,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","PNP Pre-Biased, N-Channel Pre-Biased","Load Switch","50V PNP, 60V N-Channel","400mA PNP, 115mA","Surface Mount","6-TSSOP, SC-88, SOT-363","SOT-363"
https://assets.nexperia.com/documents/data-sheet/BCV61.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT143.jpg,1727-4899-2-ND,"BCV61C,215",Nexperia USA Inc.,TRANS NPN 30V 100MA DUAL SOT143B,0,0,"0.20150","0","3000","Tape & Reel (TR)","-","Active","2 NPN (Dual) Current Mirror","Current Mirror","30V","100mA","Surface Mount","TO-253-4, TO-253AA","SOT-143B"
https://www.onsemi.com/pub/Collateral/UMC2NT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/7SZ_SOT%E2%88%92353_419A%E2%88%9202.jpg,UMC5NT2GOSTR-ND,UMC5NT2G,ON Semiconductor,TRANS BRT DUAL 50V SOT-353,0,0,"0.05120","0","3000","Tape & Reel (TR)","-","Active","1 NPN, 1 PNP - Pre-Biased (Dual)","-","50V","100mA","Surface Mount","5-TSSOP, SC-70-5, SOT-353","SC-88A (SC-70-5/SOT-353)"
https://www.onsemi.com/pub/Collateral/UMC2NT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/7SZ_SOT%E2%88%92353_419A%E2%88%9202.jpg,UMC5NT2GOSCT-ND,UMC5NT2G,ON Semiconductor,TRANS BRT DUAL 50V SOT-353,0,0,"0.30000","0","1","Cut Tape (CT)","-","Active","1 NPN, 1 PNP - Pre-Biased (Dual)","-","50V","100mA","Surface Mount","5-TSSOP, SC-70-5, SOT-353","SC-88A (SC-70-5/SOT-353)"
https://www.infineon.com/dgdl/bcv61.pdf?folderId=db3a30431441fb5d0114498f7eab01ce&fileId=db3a30431441fb5d011449d8ff720246,//media.digikey.com/Renders/Diodes%20Renders/SOT143.jpg,BCV61BE6433HTMA1TR-ND,BCV61BE6433HTMA1,Infineon Technologies,TRANSISTOR NPN DOUBLE 45V SOT143,0,0,"0.07796","0","10000","Tape & Reel (TR)","-","Last Time Buy","2 NPN, Base Collector Junction","Current Mirror","30V","100mA","Surface Mount","TO-253-4, TO-253AA","SOT-143-4"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/EMC4,UMC4N,FMC4A.pdf","//media.digikey.com/Renders/Rohm%20Renders/6-TSSOP,%20SC-88,%20SOT-363.jpg",UMC4NTR-ND,UMC4NTR,Rohm Semiconductor,TRANSISTOR NPN/PNP DUAL UMT5,0,0,"0.07800","0","3000","Tape & Reel (TR)","-","Not For New Designs","1 NPN, 1 PNP - Pre - Biased (Base-Collector Junction)","Power Switch Circuits","50V","100mA","Surface Mount","5-TSSOP, SC-70-5, SOT-353","UMT5"
http://www.onsemi.com/pub/Collateral/NSTB1005DXV5-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-553-5_463B.jpg,NSTB1005DXV5T1GOSTR-ND,NSTB1005DXV5T1G,ON Semiconductor,TRANSISTOR BRT NPN/PNP SOT-553,0,0,"0.08694","0","4000","Tape & Reel (TR)","-","Active","1 NPN, 1 PNP - Pre-Biased (Dual)","-","50V","100mA","Surface Mount","SOT-553","SOT-553"
https://assets.nexperia.com/documents/data-sheet/BCV62.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT143.jpg,1727-1191-2-ND,"BCV62,235",Nexperia USA Inc.,TRANS PNP 30V 100MA DUAL SOT143B,0,0,"0.09425","0","10000","Tape & Reel (TR)","-","Active","2 PNP (Dual) Current Mirror","Current Mirror","30V","100mA","Surface Mount","TO-253-4, TO-253AA","SOT-143B"
https://assets.nexperia.com/documents/data-sheet/BCV62.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT143.jpg,1727-1191-1-ND,"BCV62,235",Nexperia USA Inc.,TRANS PNP 30V 100MA DUAL SOT143B,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","2 PNP (Dual) Current Mirror","Current Mirror","30V","100mA","Surface Mount","TO-253-4, TO-253AA","SOT-143B"
https://assets.nexperia.com/documents/data-sheet/BCV62.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT143.jpg,1727-1191-6-ND,"BCV62,235",Nexperia USA Inc.,TRANS PNP 30V 100MA DUAL SOT143B,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","2 PNP (Dual) Current Mirror","Current Mirror","30V","100mA","Surface Mount","TO-253-4, TO-253AA","SOT-143B"
http://www.onsemi.com/pub/Collateral/EMC2DXV5T1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-553-5_463B.jpg,EMC3DXV5T5G-ND,EMC3DXV5T5G,ON Semiconductor,TRANS BRT NPN/PNP DL 50V SOT-553,0,0,"0.09639","0","8000","Tape & Reel (TR)","-","Active","1 NPN, 1 PNP - Pre-Biased (Dual)","-","50V","100mA","Surface Mount","SOT-553","SOT-553"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/EMF32,UMF32N.pdf",//media.digikey.com/renders/Rohm%20Renders/EMT6_EMT6%20PKg.jpg,EMF32T2R-ND,EMF32T2R,Rohm Semiconductor,TRANS DUAL DTA143T/2SK2019 EMT6,0,0,"0.09690","0","8000","Tape & Reel (TR)","-","Not For New Designs","PNP Pre-Biased, N-Channel","General Purpose","50V PNP, 30V N Channel","100mA PNP, 100mA N-Channel","Surface Mount","SOT-563, SOT-666","EMT6"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/EMF32,UMF32N.pdf",//media.digikey.com/Renders/Rohm%20Renders/846;UMT6;UM;6.jpg,UMF32NTR-ND,UMF32NTR,Rohm Semiconductor,TRANS PNP DUAL 50V UMT6,0,0,"0.10314","0","3000","Tape & Reel (TR)","-","Not For New Designs","PNP Pre-Biased, N-Channel","General Purpose","50V PNP, 30V N Channel","100mA PNP, 100mA N-Channel","Surface Mount","6-TSSOP, SC-88, SOT-363","UMT6"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/umf6n.pdf,//media.digikey.com/Renders/Rohm%20Renders/846;UMT6;UM;6.jpg,UMF6NTR-ND,UMF6NTR,Rohm Semiconductor,TRANS PNP/N-CH 12V 500MA SOT-363,0,0,"0.11616","0","3000","Tape & Reel (TR)","-","Not For New Designs","PNP, N-Channel","General Purpose","12V PNP, 30V N-Channel","500mA PNP, 100mA N-Channel","Surface Mount","6-TSSOP, SC-88, SOT-363","UMT6"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/umf9n.pdf,//media.digikey.com/Renders/Rohm%20Renders/846;UMT6;UM;6.jpg,UMF9NTR-ND,UMF9NTR,Rohm Semiconductor,TRANS NPN/N-CH 12V 500MA SOT-363,0,0,"0.12903","0","3000","Tape & Reel (TR)","-","Not For New Designs","NPN, N-Channel","General Purpose","12V NPN, 30V N-Channel","500mA NPN, 100mA N-Channel","Surface Mount","6-TSSOP, SC-88, SOT-363","UMT6"
https://www.diodes.com/assets/Datasheets/ds31676.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-563.jpg,DMB54D0UV-7-ND,DMB54D0UV-7,Diodes Incorporated,MOSFET NMOS+PNP TRANS SOT-563,0,12000,"0.12994","0","3000","Tape & Reel (TR)","-","Active","PNP, N-Channel","General Purpose","45V PNP, 50V N-Channel","100mA PNP, 160mA N-Channel","Surface Mount","SOT-563, SOT-666","SOT-563"
https://www.diodes.com/assets/Datasheets/ds31676.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-563.jpg,DMB54D0UVDITR-ND,DMB54D0UV-7,Diodes Incorporated,MOSFET NMOS+PNP TRANS SOT-563,0,12000,"Active","0","3000","Tape & Reel (TR)","-","Active","PNP, N-Channel","General Purpose","45V PNP, 50V N-Channel","100mA PNP, 160mA N-Channel","Surface Mount","SOT-563, SOT-666","SOT-563"
https://www.diodes.com/assets/Datasheets/ds31676.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-563.jpg,DMB54D0UVDICT-ND,DMB54D0UV-7,Diodes Incorporated,MOSFET NMOS+PNP TRANS SOT-563,14,0,"0.47000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","PNP, N-Channel","General Purpose","45V PNP, 50V N-Channel","100mA PNP, 160mA N-Channel","Surface Mount","SOT-563, SOT-666","SOT-563"
https://www.diodes.com/assets/Datasheets/ds31676.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-563.jpg,DMB54D0UVDIDKR-ND,DMB54D0UV-7,Diodes Incorporated,MOSFET NMOS+PNP TRANS SOT-563,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","PNP, N-Channel","General Purpose","45V PNP, 50V N-Channel","100mA PNP, 160mA N-Channel","Surface Mount","SOT-563, SOT-666","SOT-563"
https://assets.nexperia.com/documents/data-sheet/PBSM5240PFH.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/SOT1118.jpg,1727-1293-2-ND,"PBSM5240PFH,115",Nexperia USA Inc.,TRANS PNP/N CH 40V 1.8A 6HUSON,0,0,"0.13200","0","3000","Tape & Reel (TR)","-","Active","PNP, N-Channel","General Purpose","40V PNP, 30V N-Channel","1.8A PNP, 660mA N-Channel","Surface Mount","6-UDFN Exposed Pad","6-HUSON-EP (2x2)"
https://assets.nexperia.com/documents/data-sheet/PBSM5240PFH.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/SOT1118.jpg,1727-1293-1-ND,"PBSM5240PFH,115",Nexperia USA Inc.,TRANS PNP/N CH 40V 1.8A 6HUSON,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","PNP, N-Channel","General Purpose","40V PNP, 30V N-Channel","1.8A PNP, 660mA N-Channel","Surface Mount","6-UDFN Exposed Pad","6-HUSON-EP (2x2)"
https://assets.nexperia.com/documents/data-sheet/PBSM5240PFH.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/SOT1118.jpg,1727-1293-6-ND,"PBSM5240PFH,115",Nexperia USA Inc.,TRANS PNP/N CH 40V 1.8A 6HUSON,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","PNP, N-Channel","General Purpose","40V PNP, 30V N-Channel","1.8A PNP, 660mA N-Channel","Surface Mount","6-UDFN Exposed Pad","6-HUSON-EP (2x2)"
http://www.onsemi.com/pub/Collateral/CPH5901-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TSOT-23-5_419AE%E2%88%9201.jpg,CPH5901F-TL-E-ND,CPH5901F-TL-E,ON Semiconductor,TRANS NPN/JFET N-CH 15V CPH5,0,18000,"0.13999","0","3000","Tape & Reel (TR)","-","Active","NPN + FET","Amplifier","50V","150mA","Surface Mount","SOT-23-5 Thin, TSOT-23-5","5-CPH"
https://www.diodes.com/assets/Datasheets/ds30699.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT26.jpg,LMN400B01DITR-ND,LMN400B01-7,Diodes Incorporated,MCU LOAD SWITCH 400MA SOT-26,0,0,"0.14648","0","3000","Tape & Reel (TR)","-","Active","PNP Pre-Biased, N-Channel Pre-Biased","Load Switch","50V PNP, 60V N-Channel","400mA PNP, 115mA","Surface Mount","SOT-23-6","SOT-26"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/emf6.pdf,//media.digikey.com/renders/Rohm%20Renders/EMT6_EMT6%20PKg.jpg,EMF6T2R-ND,EMF6T2R,Rohm Semiconductor,TRANS PNP BIP+MOS EMT6,0,0,"0.14790","0","8000","Tape & Reel (TR)","-","Not For New Designs","PNP, N-Channel","General Purpose","12V PNP, 30V N Channel","500mA PNP, 100mA N Channel","Surface Mount","SOT-563, SOT-666","EMT6"
//media.digikey.com/pdf/Data%20Sheets/Toshiba%20PDFs/TPCP8F01.pdf,-,TPCP8F01(TE85LFM-ND,"TPCP8F01(TE85L,F,M",Toshiba Semiconductor and Storage,X35 PB-F POWER MOSFET TRANSISTOR,0,0,"0.15461","0","3000","Tape & Reel (TR)","-","Last Time Buy","PNP, N-Channel","Load Switch","20V","3A","Surface Mount","8-SMD, Flat Lead","PS-8"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/emf9.pdf,//media.digikey.com/renders/Rohm%20Renders/EMT6_EMT6%20PKg.jpg,EMF9T2R-ND,EMF9T2R,Rohm Semiconductor,TRANS DUAL BIP+MOS EMT6,0,0,"0.16385","0","8000","Tape & Reel (TR)","-","Not For New Designs","NPN, N-Channel","General Purpose","12V NPN, 30V N Channel","500mA NPN, 100mA N Channel","Surface Mount","SOT-563, SOT-666","EMT6"
https://www.diodes.com/assets/Datasheets/ds31677.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;%20SOT363;%20;%206.jpg,DMB54D0UDWDITR-ND,DMB54D0UDW-7,Diodes Incorporated,MOSFET NMOS+PNP TRANS SOT-363,0,60000,"0.19530","0","3000","Tape & Reel (TR)","-","Active","PNP, N-Channel","General Purpose","45V PNP, 50V N-Channel","100mA PNP, 160mA N-Channel","Surface Mount","6-TSSOP, SC-88, SOT-363","SOT-363"
https://www.diodes.com/assets/Datasheets/ds31677.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;%20SOT363;%20;%206.jpg,DMB54D0UDWDICT-ND,DMB54D0UDW-7,Diodes Incorporated,MOSFET NMOS+PNP TRANS SOT-363,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","PNP, N-Channel","General Purpose","45V PNP, 50V N-Channel","100mA PNP, 160mA N-Channel","Surface Mount","6-TSSOP, SC-88, SOT-363","SOT-363"
https://www.diodes.com/assets/Datasheets/ds31677.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;%20SOT363;%20;%206.jpg,DMB54D0UDWDIDKR-ND,DMB54D0UDW-7,Diodes Incorporated,MOSFET NMOS+PNP TRANS SOT-363,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","PNP, N-Channel","General Purpose","45V PNP, 50V N-Channel","100mA PNP, 160mA N-Channel","Surface Mount","6-TSSOP, SC-88, SOT-363","SOT-363"
http://www.onsemi.com/pub/Collateral/CPH5905-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TSOT-23-5_419AE%E2%88%9201.jpg,869-1135-2-ND,CPH5905G-TL-E,ON Semiconductor,TRANS NPN/MOSFET N-CH CPH5,0,0,"0.20344","0","3000","Tape & Reel (TR)","-","Active","NPN, N-Channel","General Purpose","50V NPN, 15V N-Channel","150mA NPN, 50mA N-Channel","Surface Mount","SOT-23-5 Thin, TSOT-23-5","5-CPH"
http://www.onsemi.com/pub/Collateral/CPH5905-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TSOT-23-5_419AE%E2%88%9201.jpg,869-1135-1-ND,CPH5905G-TL-E,ON Semiconductor,TRANS NPN/MOSFET N-CH CPH5,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","NPN, N-Channel","General Purpose","50V NPN, 15V N-Channel","150mA NPN, 50mA N-Channel","Surface Mount","SOT-23-5 Thin, TSOT-23-5","5-CPH"
http://www.onsemi.com/pub/Collateral/CPH5905-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TSOT-23-5_419AE%E2%88%9201.jpg,869-1135-6-ND,CPH5905G-TL-E,ON Semiconductor,TRANS NPN/MOSFET N-CH CPH5,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","NPN, N-Channel","General Purpose","50V NPN, 15V N-Channel","150mA NPN, 50mA N-Channel","Surface Mount","SOT-23-5 Thin, TSOT-23-5","5-CPH"
http://www.onsemi.com/pub/Collateral/CPH5902-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TSOT-23-5_419AE%E2%88%9201.jpg,CPH5902G-TL-E-ND,CPH5902G-TL-E,ON Semiconductor,TRANS NPN/JFET N-CH 15V CPH5,0,21000,"0.21971","0","3000","Tape & Reel (TR)","-","Active","NPN + FET","Amplifier","50V","50mA","Surface Mount","SOT-23-5 Thin, TSOT-23-5","5-CPH"
http://www.onsemi.com/pub/Collateral/CPH5902-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TSOT-23-5_419AE%E2%88%9201.jpg,CPH5902H-TL-E-ND,CPH5902H-TL-E,ON Semiconductor,TRANS NPN/JFET N-CH 15V CPH5,0,177000,"0.21971","0","3000","Tape & Reel (TR)","-","Active","NPN + FET","Amplifier","50V","150mA","Surface Mount","SOT-23-5 Thin, TSOT-23-5","5-CPH"
http://www.onsemi.com/pub/Collateral/CPH5901-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TSOT-23-5_419AE%E2%88%9201.jpg,CPH5901G-TL-E-ND,CPH5901G-TL-E,ON Semiconductor,TRANS NPN/JFET N-CH 15V CPH5,0,42000,"0.22785","0","3000","Tape & Reel (TR)","-","Active","NPN + FET","Amplifier","50V","150mA","Surface Mount","SOT-23-5 Thin, TSOT-23-5","5-CPH"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+SC+3+ALA7001+DMS935E1+8+WW,//media.digikey.com/Renders/Panasonic%20Renders/SMINI6-F1.jpg,DMS935E10R-ND,DMS935E10R,Panasonic Electronic Components,TRANS ARRAY NPN/CCD SSMINI6,0,0,"0.25926","0","8000","Tape & Reel (TR)","-","Active","NPN, N-Channel","CCD Output Circuits","20V NPN, 40V N-Channel","50mA NPN, 10mA N-Channel","Surface Mount","SOT-563, SOT-666","SSMini6-F3-B"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+SC+3+ALA7001+DMS935E2+8+WW,//media.digikey.com/Renders/Panasonic%20Renders/SMINI6-F1.jpg,DMS935E20R-ND,DMS935E20R,Panasonic Electronic Components,TRANS ARRAY NPN/CCD SSMINI6,0,0,"0.25926","0","8000","Tape & Reel (TR)","-","Active","NPN, N-Channel","CCD Output Circuits","20V NPN, 40V N-Channel","50mA NPN, 10mA N-Channel","Surface Mount","SOT-563, SOT-666","SSMini6-F3-B"
https://www.rohm.com/datasheet/QS8F2,//media.digikey.com/renders/Rohm%20Renders/TSMT8.jpg,QS8F2TCR-ND,QS8F2TCR,Rohm Semiconductor,MOSFET/TRANS P-CH/PNP TSMT8,0,0,"0.27550","0","3000","Tape & Reel (TR)","-","Not For New Designs","PNP, P-Channel","General Purpose","12V, 30V","2.5A, 2A","Surface Mount","8-SMD, Flat Lead","TSMT8"
http://www.onsemi.com/pub/Collateral/FDMA1430JP-D.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/6-WDFN.jpg,FDMA1430JPTR-ND,FDMA1430JP,ON Semiconductor,FET/BJT NPN/P CH 30V 2.9A MICROF,0,0,"0.33176","0","3000","Tape & Reel (TR)","PowerTrench®","Last Time Buy","NPN, P-Channel","Load Switch","30V","2.9A","Surface Mount","6-VDFN Exposed Pad","6-MicroFET (2x2)"
http://www.onsemi.com/pub/Collateral/FDMA1430JP-D.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/6-WDFN.jpg,FDMA1430JPCT-ND,FDMA1430JP,ON Semiconductor,FET/BJT NPN/P CH 30V 2.9A MICROF,0,0,"Last Time Buy","0","1","Cut Tape (CT)","PowerTrench®","Last Time Buy","NPN, P-Channel","Load Switch","30V","2.9A","Surface Mount","6-VDFN Exposed Pad","6-MicroFET (2x2)"
http://www.onsemi.com/pub/Collateral/FDMA1430JP-D.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/6-WDFN.jpg,FDMA1430JPDKR-ND,FDMA1430JP,ON Semiconductor,FET/BJT NPN/P CH 30V 2.9A MICROF,0,0,"Digi-Reel","0","1","Digi-Reel®","PowerTrench®","Last Time Buy","NPN, P-Channel","Load Switch","30V","2.9A","Surface Mount","6-VDFN Exposed Pad","6-MicroFET (2x2)"
http://www.onsemi.com/pub/Collateral/NUS5530MN-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-VDFN.jpg,NUS5530MNR2GOSTR-ND,NUS5530MNR2G,ON Semiconductor,IC MOSFET W/PNP SW TRANS 8-DFN,0,0,"0.56980","0","3000","Tape & Reel (TR)","-","Active","NPN, P-Channel","General Purpose","35V PNP, 20V P-Channel","2A PNP, 3.9A P-Channel","Surface Mount","8-VDFN Exposed Pad","8-DFN-EP (3.3x3.3)"
http://www.aldinc.com/pdf/ALD810025.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,1014-1265-5-ND,ALD910025SAL,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V 8SOIC,0,0,"2.72260","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","2.5V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.aldinc.com/pdf/ALD810016.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,1014-1276-5-ND,ALD910016SAL,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V EE 8SOIC,0,0,"2.72260","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.aldinc.com/pdf/ALD810017.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,1014-1277-5-ND,ALD910017SAL,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V EE 8SOIC,0,0,"2.72260","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.aldinc.com/pdf/ALD810018.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,1014-1278-5-ND,ALD910018SAL,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V EE 8SOIC,0,0,"2.72260","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.aldinc.com/pdf/ALD810020.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,1014-1280-5-ND,ALD910020SAL,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V EE 8SOIC,0,0,"2.72260","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.aldinc.com/pdf/ALD810021.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,1014-1281-5-ND,ALD910021SAL,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V EE 8SOIC,0,0,"2.72260","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.aldinc.com/pdf/ALD810027.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,1014-1267-5-ND,ALD910027SAL,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V 8SOIC,0,0,"3.01500","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
