Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Filter Type","Number of Lines","Impedance @ Frequency","Inductance @ Frequency","Current Rating (Max)","DC Resistance (DCR) (Max)","Voltage Rating - DC","Voltage Rating - AC","Operating Temperature","Ratings","Approvals","Features","Mounting Type","Size / Dimension","Height (Max)","Package / Case"
https://product.tdk.com/info/en/catalog/datasheets/cmf_commercial_power_acp3225_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ACP3225-xxx-2P-T000.jpg,445-174210-1-ND,ACP3225-102-2P-TL000,TDK Corporation,CMC 1.5A 2LN 1 KOHM SMD,17815,0,"1.20000","0","1","Cut Tape (CT)","ACP","Active","Power Line","2","1 kOhms @ 100MHz","-","1.5A","50mOhm (Typ)","60V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_commercial_power_acp3225_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ACP3225-xxx-2P-T000.jpg,445-174210-6-ND,ACP3225-102-2P-TL000,TDK Corporation,CMC 1.5A 2LN 1 KOHM SMD,17815,0,"Digi-Reel","0","1","Digi-Reel®","ACP","Active","Power Line","2","1 kOhms @ 100MHz","-","1.5A","50mOhm (Typ)","60V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)","Horizontal, 4 PC Pad"
https://www.bourns.com/docs/Product-Datasheets/dr331.pdf,//media.digikey.com/Photos/Bourns%20Photos/DR331%20SERIES.JPG,DR331-513BETR-ND,DR331-513BE,Bourns Inc.,CMC 51UH 500MA 2LN SMD,15000,0,"0.45900","0","1500","Tape & Reel (TR)","DR331","Active","Signal Line","2","-","51µH @ 100kHz","500mA","300mOhm","80V","42V","-40°C ~ 135°C","-","-","-","Surface Mount","0.287"" L x 0.213"" W (7.30mm x 5.40mm)","0.197"" (5.00mm)","Horizontal, 4 Flat Lead"
https://www.bourns.com/docs/Product-Datasheets/dr331.pdf,//media.digikey.com/Photos/Bourns%20Photos/DR331%20SERIES.JPG,DR331-513BECT-ND,DR331-513BE,Bourns Inc.,CMC 51UH 500MA 2LN SMD,16290,0,"1.49000","0","1","Cut Tape (CT)","DR331","Active","Signal Line","2","-","51µH @ 100kHz","500mA","300mOhm","80V","42V","-40°C ~ 135°C","-","-","-","Surface Mount","0.287"" L x 0.213"" W (7.30mm x 5.40mm)","0.197"" (5.00mm)","Horizontal, 4 Flat Lead"
https://www.bourns.com/docs/Product-Datasheets/dr331.pdf,//media.digikey.com/Photos/Bourns%20Photos/DR331%20SERIES.JPG,DR331-513BEDKR-ND,DR331-513BE,Bourns Inc.,CMC 51UH 500MA 2LN SMD,16290,0,"Digi-Reel","0","1","Digi-Reel®","DR331","Active","Signal Line","2","-","51µH @ 100kHz","500mA","300mOhm","80V","42V","-40°C ~ 135°C","-","-","-","Surface Mount","0.287"" L x 0.213"" W (7.30mm x 5.40mm)","0.197"" (5.00mm)","Horizontal, 4 Flat Lead"
https://product.tdk.com/info/en/catalog/datasheets/cmf_commercial_power_acp3225_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ACP3225-xxx-2P-T000.jpg,445-8637-2-ND,ACP3225-102-2P-T000,TDK Corporation,CMC 1.5A 2LN 1 KOHM SMD,305000,0,"0.47680","0","1000","Tape & Reel (TR)","ACP","Active","Power Line","2","1 kOhms @ 100MHz","-","1.5A","50mOhm (Typ)","60V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)","1210 (3225 Metric), 4 Leads"
https://product.tdk.com/info/en/catalog/datasheets/cmf_commercial_power_acp3225_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ACP3225-xxx-2P-T000.jpg,445-8637-1-ND,ACP3225-102-2P-T000,TDK Corporation,CMC 1.5A 2LN 1 KOHM SMD,305696,0,"1.20000","0","1","Cut Tape (CT)","ACP","Active","Power Line","2","1 kOhms @ 100MHz","-","1.5A","50mOhm (Typ)","60V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)","1210 (3225 Metric), 4 Leads"
https://product.tdk.com/info/en/catalog/datasheets/cmf_commercial_power_acp3225_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ACP3225-xxx-2P-T000.jpg,445-8637-6-ND,ACP3225-102-2P-T000,TDK Corporation,CMC 1.5A 2LN 1 KOHM SMD,305696,0,"Digi-Reel","0","1","Digi-Reel®","ACP","Active","Power Line","2","1 kOhms @ 100MHz","-","1.5A","50mOhm (Typ)","60V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)","1210 (3225 Metric), 4 Leads"
https://product.tdk.com/info/en/catalog/datasheets/cmf_commercial_power_acp3225_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ACP3225-xxx-2P-T000.jpg,445-172408-2-ND,ACP3225-501-2P-T000,TDK Corporation,CMC 2A 2LN 500 OHM SMD,31000,0,"0.47680","0","1000","Tape & Reel (TR)","ACP","Active","Power Line","2","500 Ohms @ 100MHz","-","2A","40mOhm (Typ)","60V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_commercial_power_acp3225_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ACP3225-xxx-2P-T000.jpg,445-172408-1-ND,ACP3225-501-2P-T000,TDK Corporation,CMC 2A 2LN 500 OHM SMD,32151,0,"1.20000","0","1","Cut Tape (CT)","ACP","Active","Power Line","2","500 Ohms @ 100MHz","-","2A","40mOhm (Typ)","60V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_commercial_power_acp3225_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ACP3225-xxx-2P-T000.jpg,445-172408-6-ND,ACP3225-501-2P-T000,TDK Corporation,CMC 2A 2LN 500 OHM SMD,32151,0,"Digi-Reel","0","1","Digi-Reel®","ACP","Active","Power Line","2","500 Ohms @ 100MHz","-","2A","40mOhm (Typ)","60V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)","Horizontal, 4 PC Pad"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/W717/doc_part/W717.pdf,//media.digikey.com/Photos/Pulse%20Photos/PE-1812A-Series.jpg,553-2563-2-ND,PE-1812ACC110STS,Pulse Electronics Network,CMC 360MA 2LN 600OHM SMD AECQ200,39500,0,"0.48300","0","500","Tape & Reel (TR)","ChipChoke™","Active","Signal Line","2","600 Ohms @ 10MHz","-","360mA","500mOhm","-","-","-40°C ~ 125°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.118"" (3.00mm)","Horizontal, 4 PC Pad"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/W717/doc_part/W717.pdf,//media.digikey.com/Photos/Pulse%20Photos/PE-1812A-Series.jpg,553-2563-1-ND,PE-1812ACC110STS,Pulse Electronics Network,CMC 360MA 2LN 600OHM SMD AECQ200,39615,0,"0.93000","0","1","Cut Tape (CT)","ChipChoke™","Active","Signal Line","2","600 Ohms @ 10MHz","-","360mA","500mOhm","-","-","-40°C ~ 125°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.118"" (3.00mm)","Horizontal, 4 PC Pad"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/W717/doc_part/W717.pdf,//media.digikey.com/Photos/Pulse%20Photos/PE-1812A-Series.jpg,553-2563-6-ND,PE-1812ACC110STS,Pulse Electronics Network,CMC 360MA 2LN 600OHM SMD AECQ200,39615,0,"Digi-Reel","0","1","Digi-Reel®","ChipChoke™","Active","Signal Line","2","600 Ohms @ 10MHz","-","360mA","500mOhm","-","-","-40°C ~ 125°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.118"" (3.00mm)","Horizontal, 4 PC Pad"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/W717/doc_part/W717.pdf,//media.digikey.com/Photos/Pulse%20Photos/PE-1812A-Series.jpg,553-2565-2-ND,PE-1812ACC510STS,Pulse Electronics Network,CMC 230MA 2LN 3.5 KOHM AEC-Q200,18000,0,"0.48300","0","500","Tape & Reel (TR)","ChipChoke™","Active","Signal Line","2","3.5 kOhms @ 10MHz","-","230mA","1Ohm","-","-","-40°C ~ 125°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.118"" (3.00mm)","Horizontal, 4 PC Pad"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/W717/doc_part/W717.pdf,//media.digikey.com/Photos/Pulse%20Photos/PE-1812A-Series.jpg,553-2565-1-ND,PE-1812ACC510STS,Pulse Electronics Network,CMC 230MA 2LN 3.5 KOHM AEC-Q200,18460,0,"0.93000","0","1","Cut Tape (CT)","ChipChoke™","Active","Signal Line","2","3.5 kOhms @ 10MHz","-","230mA","1Ohm","-","-","-40°C ~ 125°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.118"" (3.00mm)","Horizontal, 4 PC Pad"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/W717/doc_part/W717.pdf,//media.digikey.com/Photos/Pulse%20Photos/PE-1812A-Series.jpg,553-2565-6-ND,PE-1812ACC510STS,Pulse Electronics Network,CMC 230MA 2LN 3.5 KOHM AEC-Q200,18460,0,"Digi-Reel","0","1","Digi-Reel®","ChipChoke™","Active","Signal Line","2","3.5 kOhms @ 10MHz","-","230mA","1Ohm","-","-","-40°C ~ 125°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.118"" (3.00mm)","Horizontal, 4 PC Pad"
https://www.murata.com/en-eu/products/productdata/8796757590046/EFLC0002.pdf,"//media.digikey.com/Renders/Wurth%20Electronics%20Renders/Horizontal,%204%20PC%20Pad%20(3.2mm%20x%201.6%20mm).jpg",490-1070-2-ND,DLW31SN222SQ2L,Murata Electronics North America,CMC 200MA 2LN 2.2 KOHM SMD,34000,0,"0.48640","0","2000","Tape & Reel (TR)","DLW31","Active","Signal Line","2","2.2 kOhms @ 100MHz","-","200mA","1.2Ohm","50V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.083"" (2.10mm)","Horizontal, 4 PC Pad"
https://www.murata.com/en-eu/products/productdata/8796757590046/EFLC0002.pdf,"//media.digikey.com/Renders/Wurth%20Electronics%20Renders/Horizontal,%204%20PC%20Pad%20(3.2mm%20x%201.6%20mm).jpg",490-1070-1-ND,DLW31SN222SQ2L,Murata Electronics North America,CMC 200MA 2LN 2.2 KOHM SMD,35082,0,"1.22000","0","1","Cut Tape (CT)","DLW31","Active","Signal Line","2","2.2 kOhms @ 100MHz","-","200mA","1.2Ohm","50V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.083"" (2.10mm)","Horizontal, 4 PC Pad"
https://www.murata.com/en-eu/products/productdata/8796757590046/EFLC0002.pdf,"//media.digikey.com/Renders/Wurth%20Electronics%20Renders/Horizontal,%204%20PC%20Pad%20(3.2mm%20x%201.6%20mm).jpg",490-1070-6-ND,DLW31SN222SQ2L,Murata Electronics North America,CMC 200MA 2LN 2.2 KOHM SMD,35082,0,"Digi-Reel","0","1","Digi-Reel®","DLW31","Active","Signal Line","2","2.2 kOhms @ 100MHz","-","200mA","1.2Ohm","50V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.083"" (2.10mm)","Horizontal, 4 PC Pad"
https://www.murata.com/en-eu/products/productdata/8796757590046/EFLC0002.pdf,"//media.digikey.com/Renders/Wurth%20Electronics%20Renders/Horizontal,%204%20PC%20Pad%20(3.2mm%20x%201.6%20mm).jpg",490-1067-2-ND,DLW31SN900SQ2L,Murata Electronics North America,CMC 370MA 2LN 90 OHM SMD,14000,0,"0.48640","0","2000","Tape & Reel (TR)","DLW31","Active","Signal Line","2","90 Ohms @ 100MHz","-","370mA","300mOhm","50V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.083"" (2.10mm)","Horizontal, 4 PC Pad"
https://www.murata.com/en-eu/products/productdata/8796757590046/EFLC0002.pdf,"//media.digikey.com/Renders/Wurth%20Electronics%20Renders/Horizontal,%204%20PC%20Pad%20(3.2mm%20x%201.6%20mm).jpg",490-1067-1-ND,DLW31SN900SQ2L,Murata Electronics North America,CMC 370MA 2LN 90 OHM SMD,14778,0,"1.22000","0","1","Cut Tape (CT)","DLW31","Active","Signal Line","2","90 Ohms @ 100MHz","-","370mA","300mOhm","50V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.083"" (2.10mm)","Horizontal, 4 PC Pad"
https://www.murata.com/en-eu/products/productdata/8796757590046/EFLC0002.pdf,"//media.digikey.com/Renders/Wurth%20Electronics%20Renders/Horizontal,%204%20PC%20Pad%20(3.2mm%20x%201.6%20mm).jpg",490-1067-6-ND,DLW31SN900SQ2L,Murata Electronics North America,CMC 370MA 2LN 90 OHM SMD,14778,0,"Digi-Reel","0","1","Digi-Reel®","DLW31","Active","Signal Line","2","90 Ohms @ 100MHz","-","370mA","300mOhm","50V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.083"" (2.10mm)","Horizontal, 4 PC Pad"
https://www.murata.com/en-eu/products/productdata/8796757590046/EFLC0002.pdf,"//media.digikey.com/Renders/Wurth%20Electronics%20Renders/Horizontal,%204%20PC%20Pad%20(3.2mm%20x%201.6%20mm).jpg",490-1069-2-ND,DLW31SN102SQ2L,Murata Electronics North America,CMC 230MA 2LN 1 KOHM SMD,4000,0,"0.48640","0","2000","Tape & Reel (TR)","DLW31","Active","Signal Line","2","1 kOhms @ 100MHz","-","230mA","1Ohm","50V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.083"" (2.10mm)","Horizontal, 4 PC Pad"
https://www.murata.com/en-eu/products/productdata/8796757590046/EFLC0002.pdf,"//media.digikey.com/Renders/Wurth%20Electronics%20Renders/Horizontal,%204%20PC%20Pad%20(3.2mm%20x%201.6%20mm).jpg",490-1069-1-ND,DLW31SN102SQ2L,Murata Electronics North America,CMC 230MA 2LN 1 KOHM SMD,4085,0,"1.22000","0","1","Cut Tape (CT)","DLW31","Active","Signal Line","2","1 kOhms @ 100MHz","-","230mA","1Ohm","50V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.083"" (2.10mm)","Horizontal, 4 PC Pad"
https://www.murata.com/en-eu/products/productdata/8796757590046/EFLC0002.pdf,"//media.digikey.com/Renders/Wurth%20Electronics%20Renders/Horizontal,%204%20PC%20Pad%20(3.2mm%20x%201.6%20mm).jpg",490-1069-6-ND,DLW31SN102SQ2L,Murata Electronics North America,CMC 230MA 2LN 1 KOHM SMD,4085,0,"Digi-Reel","0","1","Digi-Reel®","DLW31","Active","Signal Line","2","1 kOhms @ 100MHz","-","230mA","1Ohm","50V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.083"" (2.10mm)","Horizontal, 4 PC Pad"
http://products.sumida.com/products/pdf/CPFC74.pdf,//media.digikey.com/photos/Sumida%20Photos/CPFC74NP-PS02H2A20.JPG,308-1559-2-ND,CPFC74NP-PS02H2A20,Sumida America Components Inc.,CMC 2A 2LN 200 OHM SMD,62000,0,"0.56000","0","1000","Tape & Reel (TR)","CPFC","Active","Power Line","2","200 Ohms @ 20MHz","-","2A","120mOhm (Typ)","-","-","-","-","-","-","Surface Mount","0.374"" L x 0.224"" W (9.50mm x 5.70mm)","0.200"" (5.08mm)","Vertical, 4 Gull Wing"
http://products.sumida.com/products/pdf/CPFC74.pdf,//media.digikey.com/photos/Sumida%20Photos/CPFC74NP-PS02H2A20.JPG,308-1559-1-ND,CPFC74NP-PS02H2A20,Sumida America Components Inc.,CMC 2A 2LN 200 OHM SMD,62267,0,"1.41000","0","1","Cut Tape (CT)","CPFC","Active","Power Line","2","200 Ohms @ 20MHz","-","2A","120mOhm (Typ)","-","-","-","-","-","-","Surface Mount","0.374"" L x 0.224"" W (9.50mm x 5.70mm)","0.200"" (5.08mm)","Vertical, 4 Gull Wing"
http://products.sumida.com/products/pdf/CPFC74.pdf,//media.digikey.com/photos/Sumida%20Photos/CPFC74NP-PS02H2A20.JPG,308-1559-6-ND,CPFC74NP-PS02H2A20,Sumida America Components Inc.,CMC 2A 2LN 200 OHM SMD,62267,0,"Digi-Reel","0","1","Digi-Reel®","CPFC","Active","Power Line","2","200 Ohms @ 20MHz","-","2A","120mOhm (Typ)","-","-","-","-","-","-","Surface Mount","0.374"" L x 0.224"" W (9.50mm x 5.70mm)","0.200"" (5.08mm)","Vertical, 4 Gull Wing"
http://products.sumida.com/products/pdf/CPFC74.pdf,//media.digikey.com/photos/Sumida%20Photos/CPFC74NP-PS03H2A25.JPG,308-1560-2-ND,CPFC74NP-PS03H2A25,Sumida America Components Inc.,CMC 2.5A 2LN 300 OHM SMD,9000,0,"0.56000","0","1000","Tape & Reel (TR)","CPFC","Active","Power Line","2","300 Ohms @ 160MHz","-","2.5A","120mOhm (Typ)","-","-","-","-","-","-","Surface Mount","0.374"" L x 0.224"" W (9.50mm x 5.70mm)","0.200"" (5.08mm)","Vertical, 4 Gull Wing"
http://products.sumida.com/products/pdf/CPFC74.pdf,//media.digikey.com/photos/Sumida%20Photos/CPFC74NP-PS03H2A25.JPG,308-1560-1-ND,CPFC74NP-PS03H2A25,Sumida America Components Inc.,CMC 2.5A 2LN 300 OHM SMD,9028,0,"1.41000","0","1","Cut Tape (CT)","CPFC","Active","Power Line","2","300 Ohms @ 160MHz","-","2.5A","120mOhm (Typ)","-","-","-","-","-","-","Surface Mount","0.374"" L x 0.224"" W (9.50mm x 5.70mm)","0.200"" (5.08mm)","Vertical, 4 Gull Wing"
http://products.sumida.com/products/pdf/CPFC74.pdf,//media.digikey.com/photos/Sumida%20Photos/CPFC74NP-PS03H2A25.JPG,308-1560-6-ND,CPFC74NP-PS03H2A25,Sumida America Components Inc.,CMC 2.5A 2LN 300 OHM SMD,9028,0,"Digi-Reel","0","1","Digi-Reel®","CPFC","Active","Power Line","2","300 Ohms @ 160MHz","-","2.5A","120mOhm (Typ)","-","-","-","-","-","-","Surface Mount","0.374"" L x 0.224"" W (9.50mm x 5.70mm)","0.200"" (5.08mm)","Vertical, 4 Gull Wing"
https://www.murata.com/en-eu/products/productdata/8796758605854/QFLC9101.pdf,//media.digikey.com/Photos/Murata%20Photos/DLW43SHxxxXK2L.jpg,490-7979-2-ND,DLW43SH101XK2L,Murata Electronics North America,CMC 100UH 200MA 2LN SMD AEC-Q200,87000,0,"0.56034","0","500","Tape & Reel (TR)","DLW43","Active","Signal Line","2","-","100µH @ 1MHz","200mA","2Ohm","50V","-","-40°C ~ 125°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.110"" (2.80mm)","1812 (4532 Metric)"
https://www.murata.com/en-eu/products/productdata/8796758605854/QFLC9101.pdf,//media.digikey.com/Photos/Murata%20Photos/DLW43SHxxxXK2L.jpg,490-7979-1-ND,DLW43SH101XK2L,Murata Electronics North America,CMC 100UH 200MA 2LN SMD AEC-Q200,88096,0,"1.25000","0","1","Cut Tape (CT)","DLW43","Active","Signal Line","2","-","100µH @ 1MHz","200mA","2Ohm","50V","-","-40°C ~ 125°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.110"" (2.80mm)","1812 (4532 Metric)"
https://www.murata.com/en-eu/products/productdata/8796758605854/QFLC9101.pdf,//media.digikey.com/Photos/Murata%20Photos/DLW43SHxxxXK2L.jpg,490-7979-6-ND,DLW43SH101XK2L,Murata Electronics North America,CMC 100UH 200MA 2LN SMD AEC-Q200,88096,0,"Digi-Reel","0","1","Digi-Reel®","DLW43","Active","Signal Line","2","-","100µH @ 1MHz","200mA","2Ohm","50V","-","-40°C ~ 125°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.110"" (2.80mm)","1812 (4532 Metric)"
https://www.murata.com/en-eu/products/productdata/8796758605854/QFLC9101.pdf,//media.digikey.com/Photos/Murata%20Photos/DLW43SHxxxXK2L.jpg,490-7982-2-ND,DLW43SH510XK2L,Murata Electronics North America,CMC 51UH 230MA 2LN SMD AEC-Q200,9500,0,"0.56034","0","500","Tape & Reel (TR)","DLW43","Active","Signal Line","2","-","51µH @ 1MHz","230mA","1Ohm","50V","-","-40°C ~ 125°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.110"" (2.80mm)","1812 (4532 Metric)"
https://www.murata.com/en-eu/products/productdata/8796758605854/QFLC9101.pdf,//media.digikey.com/Photos/Murata%20Photos/DLW43SHxxxXK2L.jpg,490-7982-1-ND,DLW43SH510XK2L,Murata Electronics North America,CMC 51UH 230MA 2LN SMD AEC-Q200,9793,0,"1.25000","0","1","Cut Tape (CT)","DLW43","Active","Signal Line","2","-","51µH @ 1MHz","230mA","1Ohm","50V","-","-40°C ~ 125°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.110"" (2.80mm)","1812 (4532 Metric)"
https://www.murata.com/en-eu/products/productdata/8796758605854/QFLC9101.pdf,//media.digikey.com/Photos/Murata%20Photos/DLW43SHxxxXK2L.jpg,490-7982-6-ND,DLW43SH510XK2L,Murata Electronics North America,CMC 51UH 230MA 2LN SMD AEC-Q200,9793,0,"Digi-Reel","0","1","Digi-Reel®","DLW43","Active","Signal Line","2","-","51µH @ 1MHz","230mA","1Ohm","50V","-","-40°C ~ 125°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.110"" (2.80mm)","1812 (4532 Metric)"
https://www.bourns.com/docs/Product-Datasheets/SRF0905.pdf,//media.digikey.com/Photos/Bourns%20Photos/SRF0905%20Series.jpg,SRF0905-102YTR-ND,SRF0905-102Y,Bourns Inc.,CMC 1MH 800MA 2LN 1.5 KOHM SMD,99000,0,"0.57600","0","1000","Tape & Reel (TR)","SRF0905","Active","Signal Line","2","1.5 kOhms @ 1MHz","1mH @ 100kHz","800mA","310mOhm","80V","-","-40°C ~ 105°C","-","-","-","Surface Mount","0.362"" L x 0.236"" W (9.20mm x 6.00mm)","0.209"" (5.30mm)","Horizontal, 4 PC Pad"
https://www.bourns.com/docs/Product-Datasheets/SRF0905.pdf,//media.digikey.com/Photos/Bourns%20Photos/SRF0905%20Series.jpg,SRF0905-102YCT-ND,SRF0905-102Y,Bourns Inc.,CMC 1MH 800MA 2LN 1.5 KOHM SMD,99741,0,"1.45000","0","1","Cut Tape (CT)","SRF0905","Active","Signal Line","2","1.5 kOhms @ 1MHz","1mH @ 100kHz","800mA","310mOhm","80V","-","-40°C ~ 105°C","-","-","-","Surface Mount","0.362"" L x 0.236"" W (9.20mm x 6.00mm)","0.209"" (5.30mm)","Horizontal, 4 PC Pad"
https://www.bourns.com/docs/Product-Datasheets/SRF0905.pdf,//media.digikey.com/Photos/Bourns%20Photos/SRF0905%20Series.jpg,SRF0905-102YDKR-ND,SRF0905-102Y,Bourns Inc.,CMC 1MH 800MA 2LN 1.5 KOHM SMD,99741,0,"Digi-Reel","0","1","Digi-Reel®","SRF0905","Active","Signal Line","2","1.5 kOhms @ 1MHz","1mH @ 100kHz","800mA","310mOhm","80V","-","-40°C ~ 105°C","-","-","-","Surface Mount","0.362"" L x 0.236"" W (9.20mm x 6.00mm)","0.209"" (5.30mm)","Horizontal, 4 PC Pad"
https://www.bourns.com/docs/Product-Datasheets/SRF0905.pdf,//media.digikey.com/Photos/Bourns%20Photos/SRF0905%20Series.jpg,SRF0905-202YTR-ND,SRF0905-202Y,Bourns Inc.,CMC 2MH 600MA 2LN 3 KOHM SMD,46000,0,"0.57600","0","1000","Tape & Reel (TR)","SRF0905","Active","Signal Line","2","3 kOhms @ 1MHz","2mH @ 100kHz","600mA","420mOhm","80V","-","-40°C ~ 105°C","-","-","-","Surface Mount","0.362"" L x 0.236"" W (9.20mm x 6.00mm)","0.209"" (5.30mm)","Horizontal, 4 PC Pad"
https://www.bourns.com/docs/Product-Datasheets/SRF0905.pdf,//media.digikey.com/Photos/Bourns%20Photos/SRF0905%20Series.jpg,SRF0905-202YCT-ND,SRF0905-202Y,Bourns Inc.,CMC 2MH 600MA 2LN 3 KOHM SMD,46216,0,"1.45000","0","1","Cut Tape (CT)","SRF0905","Active","Signal Line","2","3 kOhms @ 1MHz","2mH @ 100kHz","600mA","420mOhm","80V","-","-40°C ~ 105°C","-","-","-","Surface Mount","0.362"" L x 0.236"" W (9.20mm x 6.00mm)","0.209"" (5.30mm)","Horizontal, 4 PC Pad"
https://www.bourns.com/docs/Product-Datasheets/SRF0905.pdf,//media.digikey.com/Photos/Bourns%20Photos/SRF0905%20Series.jpg,SRF0905-202YDKR-ND,SRF0905-202Y,Bourns Inc.,CMC 2MH 600MA 2LN 3 KOHM SMD,46216,0,"Digi-Reel","0","1","Digi-Reel®","SRF0905","Active","Signal Line","2","3 kOhms @ 1MHz","2mH @ 100kHz","600mA","420mOhm","80V","-","-40°C ~ 105°C","-","-","-","Surface Mount","0.362"" L x 0.236"" W (9.20mm x 6.00mm)","0.209"" (5.30mm)","Horizontal, 4 PC Pad"
https://www.bourns.com/docs/Product-Datasheets/SRF0905.pdf,//media.digikey.com/Photos/Bourns%20Photos/SRF0905%20Series.jpg,SRF0905-501YTR-ND,SRF0905-501Y,Bourns Inc.,CMC 500UH 1A 2LN 1 KOHM SMD,35000,0,"0.57600","0","1000","Tape & Reel (TR)","SRF0905","Active","Signal Line","2","1 kOhms @ 1MHz","500µH @ 100kHz","1A","150mOhm","80V","-","-40°C ~ 105°C","-","-","-","Surface Mount","0.362"" L x 0.236"" W (9.20mm x 6.00mm)","0.209"" (5.30mm)","Horizontal, 4 PC Pad"
https://www.bourns.com/docs/Product-Datasheets/SRF0905.pdf,//media.digikey.com/Photos/Bourns%20Photos/SRF0905%20Series.jpg,SRF0905-501YCT-ND,SRF0905-501Y,Bourns Inc.,CMC 500UH 1A 2LN 1 KOHM SMD,35330,0,"1.45000","0","1","Cut Tape (CT)","SRF0905","Active","Signal Line","2","1 kOhms @ 1MHz","500µH @ 100kHz","1A","150mOhm","80V","-","-40°C ~ 105°C","-","-","-","Surface Mount","0.362"" L x 0.236"" W (9.20mm x 6.00mm)","0.209"" (5.30mm)","Horizontal, 4 PC Pad"
