Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Filter Order","Technology","Number of Channels","Center / Cutoff Frequency","Attenuation Value","Resistance - Channel (Ohms)","Current","Values","ESD Protection","Operating Temperature","Applications","Voltage - Rated","Mounting Type","Package / Case","Size / Dimension","Height"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd3f303,//media.digikey.com/Renders/Texas%20Instr%20Renders/8-WFDFN.jpg,296-28300-6-ND,TPD3F303DQDR,Texas Instruments,FILTER RC(PI) ESD SMD,16152,10001,"Digi-Reel","0","1","Digi-Reel®","TPD","Active","Low Pass","2nd","RC (Pi)","3","294MHz, 308MHz (Cutoff)","-","47, 100","-","R = 47Ohms, 100Ohms, C = 20pF","Yes","-40°C ~ 85°C","Data Lines for Mobile Devices","-","Surface Mount","8-WFDFN Exposed Pad","0.067"" L x 0.053"" W (1.70mm x 1.35mm)","0.031"" (0.79mm)"
https://www.murata.com/en-eu/products/productdata/8796730556446/ENFE0009.pdf,//media.digikey.com/photos/Murata%20Photos/NFW31SP%20SERIES.jpg,490-6988-2-ND,NFW31SP107X1E4L,Murata Electronics North America,FILTER LC(PI) 100MHZ SMD,2000,0,"0.38267","0","2000","Tape & Reel (TR)","EMIFIL®, NFW31","Active","Low Pass","3rd","LC (Pi)","1","100MHz (Cutoff)","6dB @ 100MHz","-","200mA","-","No","-40°C ~ 85°C","General Purpose","25V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.079"" (2.00mm)"
https://www.murata.com/en-eu/products/productdata/8796730556446/ENFE0009.pdf,//media.digikey.com/photos/Murata%20Photos/NFW31SP%20SERIES.jpg,490-6988-1-ND,NFW31SP107X1E4L,Murata Electronics North America,FILTER LC(PI) 100MHZ SMD,3926,0,"0.80000","0","1","Cut Tape (CT)","EMIFIL®, NFW31","Active","Low Pass","3rd","LC (Pi)","1","100MHz (Cutoff)","6dB @ 100MHz","-","200mA","-","No","-40°C ~ 85°C","General Purpose","25V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.079"" (2.00mm)"
https://www.murata.com/en-eu/products/productdata/8796730556446/ENFE0009.pdf,//media.digikey.com/photos/Murata%20Photos/NFW31SP%20SERIES.jpg,490-6988-6-ND,NFW31SP107X1E4L,Murata Electronics North America,FILTER LC(PI) 100MHZ SMD,3926,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFW31","Active","Low Pass","3rd","LC (Pi)","1","100MHz (Cutoff)","6dB @ 100MHz","-","200mA","-","No","-40°C ~ 85°C","General Purpose","25V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.079"" (2.00mm)"
https://www.semtech.com/uploads/documents/eclamp2465t.pdf,//media.digikey.com/Renders/Semtech%20Renders/ECLAMP2465T.jpg,ECLAMP2465TTR-ND,ECLAMP2465T.TCT,Semtech Corporation,FILTER RC(PI) ESD SMD,3000,0,"0.46400","0","3000","Tape & Reel (TR)","EClamp™","Active","Low Pass","1st","RC (Pi)","3","-","-","47, 100","-","R = 47Ohms, 100Ohms, C = 10pF","Yes","-40°C ~ 85°C","Data Lines for Mobile Devices","-","Surface Mount","8-XFDFN Exposed Pad","0.067"" L x 0.051"" W (1.70mm x 1.30mm)","0.017"" (0.43mm)"
https://www.semtech.com/uploads/documents/eclamp2465t.pdf,//media.digikey.com/Renders/Semtech%20Renders/ECLAMP2465T.jpg,ECLAMP2465TCT-ND,ECLAMP2465T.TCT,Semtech Corporation,FILTER RC(PI) ESD SMD,3587,0,"0.99000","0","1","Cut Tape (CT)","EClamp™","Active","Low Pass","1st","RC (Pi)","3","-","-","47, 100","-","R = 47Ohms, 100Ohms, C = 10pF","Yes","-40°C ~ 85°C","Data Lines for Mobile Devices","-","Surface Mount","8-XFDFN Exposed Pad","0.067"" L x 0.051"" W (1.70mm x 1.30mm)","0.017"" (0.43mm)"
https://www.semtech.com/uploads/documents/eclamp2465t.pdf,//media.digikey.com/Renders/Semtech%20Renders/ECLAMP2465T.jpg,ECLAMP2465TDKR-ND,ECLAMP2465T.TCT,Semtech Corporation,FILTER RC(PI) ESD SMD,3587,0,"Digi-Reel","0","1","Digi-Reel®","EClamp™","Active","Low Pass","1st","RC (Pi)","3","-","-","47, 100","-","R = 47Ohms, 100Ohms, C = 10pF","Yes","-40°C ~ 85°C","Data Lines for Mobile Devices","-","Surface Mount","8-XFDFN Exposed Pad","0.067"" L x 0.051"" W (1.70mm x 1.30mm)","0.017"" (0.43mm)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/d1/d0/b7/5e/2f/45/41/13/CD00233780.pdf/files/CD00233780.pdf/jcr:content/translations/en.CD00233780.pdf,//media.digikey.com/Photos/STMicro%20Photos/EMIF08-1502M16.jpg,497-12163-2-ND,EMIF08-LCD04M16,STMicroelectronics,FILTER LC(PI) 12NH/18PF ESD SMD,3000,0,"0.47680","0","3000","Tape & Reel (TR)","IPAD™","Active","Low Pass","3rd","LC (Pi)","8","400MHz (Cutoff)","-35dB @ 900MHz ~ 2GHz","12.5","-","L = 12nH, C = 18pF","Yes","-40°C ~ 85°C","Data Lines for Mobile Devices","-","Surface Mount","16-UFDFN Exposed Pad","0.130"" L x 0.053"" W (3.30mm x 1.35mm)","0.022"" (0.55mm)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/d1/d0/b7/5e/2f/45/41/13/CD00233780.pdf/files/CD00233780.pdf/jcr:content/translations/en.CD00233780.pdf,//media.digikey.com/Photos/STMicro%20Photos/EMIF08-1502M16.jpg,497-12163-1-ND,EMIF08-LCD04M16,STMicroelectronics,FILTER LC(PI) 12NH/18PF ESD SMD,3681,0,"1.02000","0","1","Cut Tape (CT)","IPAD™","Active","Low Pass","3rd","LC (Pi)","8","400MHz (Cutoff)","-35dB @ 900MHz ~ 2GHz","12.5","-","L = 12nH, C = 18pF","Yes","-40°C ~ 85°C","Data Lines for Mobile Devices","-","Surface Mount","16-UFDFN Exposed Pad","0.130"" L x 0.053"" W (3.30mm x 1.35mm)","0.022"" (0.55mm)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/d1/d0/b7/5e/2f/45/41/13/CD00233780.pdf/files/CD00233780.pdf/jcr:content/translations/en.CD00233780.pdf,//media.digikey.com/Photos/STMicro%20Photos/EMIF08-1502M16.jpg,497-12163-6-ND,EMIF08-LCD04M16,STMicroelectronics,FILTER LC(PI) 12NH/18PF ESD SMD,3681,0,"Digi-Reel","0","1","Digi-Reel®","IPAD™","Active","Low Pass","3rd","LC (Pi)","8","400MHz (Cutoff)","-35dB @ 900MHz ~ 2GHz","12.5","-","L = 12nH, C = 18pF","Yes","-40°C ~ 85°C","Data Lines for Mobile Devices","-","Surface Mount","16-UFDFN Exposed Pad","0.130"" L x 0.053"" W (3.30mm x 1.35mm)","0.022"" (0.55mm)"
https://www.murata.com/en-eu/products/productdata/8796767322142/QNFE9101.pdf,//media.digikey.com/Photos/Murata%20Photos/NFE61HT101Z2A9L.JPG,490-6949-2-ND,NFE61HT102F2A9L,Murata Electronics North America,FILTER LC(T) 1000PF SMD,2500,0,"0.55230","0","2500","Tape & Reel (TR)","EMIFIL®, NFE61","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","2A","C = 1000pF","No","-55°C ~ 125°C","Automotive","100V","Surface Mount","2706 (6816 Metric), 3 PC Pad","0.268"" L x 0.063"" W (6.80mm x 1.60mm)","0.075"" (1.90mm)"
https://www.murata.com/en-eu/products/productdata/8796767322142/QNFE9101.pdf,//media.digikey.com/Photos/Murata%20Photos/NFE61HT101Z2A9L.JPG,490-6949-1-ND,NFE61HT102F2A9L,Murata Electronics North America,FILTER LC(T) 1000PF SMD,2974,0,"1.26000","0","1","Cut Tape (CT)","EMIFIL®, NFE61","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","2A","C = 1000pF","No","-55°C ~ 125°C","Automotive","100V","Surface Mount","2706 (6816 Metric), 3 PC Pad","0.268"" L x 0.063"" W (6.80mm x 1.60mm)","0.075"" (1.90mm)"
https://www.murata.com/en-eu/products/productdata/8796767322142/QNFE9101.pdf,//media.digikey.com/Photos/Murata%20Photos/NFE61HT101Z2A9L.JPG,490-6949-6-ND,NFE61HT102F2A9L,Murata Electronics North America,FILTER LC(T) 1000PF SMD,2974,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFE61","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","2A","C = 1000pF","No","-55°C ~ 125°C","Automotive","100V","Surface Mount","2706 (6816 Metric), 3 PC Pad","0.268"" L x 0.063"" W (6.80mm x 1.60mm)","0.075"" (1.90mm)"
https://www.murata.com/en-eu/products/productdata/8796767322142/QNFE9101.pdf,//media.digikey.com/Photos/Murata%20Photos/NFE61HT101Z2A9L.JPG,490-6953-2-ND,NFE61HT681D2A9L,Murata Electronics North America,FILTER LC(T) 680PF SMD,2500,0,"0.55230","0","2500","Tape & Reel (TR)","EMIFIL®, NFE61","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","2A","C = 680pF","No","-55°C ~ 125°C","Automotive","100V","Surface Mount","2706 (6816 Metric), 3 PC Pad","0.268"" L x 0.063"" W (6.80mm x 1.60mm)","0.075"" (1.90mm)"
https://www.murata.com/en-eu/products/productdata/8796767322142/QNFE9101.pdf,//media.digikey.com/Photos/Murata%20Photos/NFE61HT101Z2A9L.JPG,490-6953-1-ND,NFE61HT681D2A9L,Murata Electronics North America,FILTER LC(T) 680PF SMD,2500,0,"1.26000","0","1","Cut Tape (CT)","EMIFIL®, NFE61","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","2A","C = 680pF","No","-55°C ~ 125°C","Automotive","100V","Surface Mount","2706 (6816 Metric), 3 PC Pad","0.268"" L x 0.063"" W (6.80mm x 1.60mm)","0.075"" (1.90mm)"
https://www.murata.com/en-eu/products/productdata/8796767322142/QNFE9101.pdf,//media.digikey.com/Photos/Murata%20Photos/NFE61HT101Z2A9L.JPG,490-6953-6-ND,NFE61HT681D2A9L,Murata Electronics North America,FILTER LC(T) 680PF SMD,2500,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFE61","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","2A","C = 680pF","No","-55°C ~ 125°C","Automotive","100V","Surface Mount","2706 (6816 Metric), 3 PC Pad","0.268"" L x 0.063"" W (6.80mm x 1.60mm)","0.075"" (1.90mm)"
https://www.knowlescapacitors.com/getattachment/d832ef33-ec0f-45c7-8006-dfb1282e2264/SBSP-SBSPP-1A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-1206-(3216-Metric),-3-PC-Pad.jpg",1608-1212-2-ND,SBSPP1000222MXT,Knowles Syfer,FILTER LC(PI) 2200PF SMD,1500,0,"0.57600","0","1500","Tape & Reel (TR)","SBSP","Active","Low Pass","3rd","LC (Pi)","1","-","37dB @ 100MHz","-","1A","C = 2200pF","No","-","General Purpose","100V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)"
https://www.knowlescapacitors.com/getattachment/d832ef33-ec0f-45c7-8006-dfb1282e2264/SBSP-SBSPP-1A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-1206-(3216-Metric),-3-PC-Pad.jpg",1608-1212-1-ND,SBSPP1000222MXT,Knowles Syfer,FILTER LC(PI) 2200PF SMD,1901,0,"1.23000","0","1","Cut Tape (CT)","SBSP","Active","Low Pass","3rd","LC (Pi)","1","-","37dB @ 100MHz","-","1A","C = 2200pF","No","-","General Purpose","100V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)"
https://www.knowlescapacitors.com/getattachment/d832ef33-ec0f-45c7-8006-dfb1282e2264/SBSP-SBSPP-1A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-1206-(3216-Metric),-3-PC-Pad.jpg",1608-1212-6-ND,SBSPP1000222MXT,Knowles Syfer,FILTER LC(PI) 2200PF SMD,1901,0,"Digi-Reel","0","1","Digi-Reel®","SBSP","Active","Low Pass","3rd","LC (Pi)","1","-","37dB @ 100MHz","-","1A","C = 2200pF","No","-","General Purpose","100V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)"
https://www.knowlescapacitors.com/getattachment/d832ef33-ec0f-45c7-8006-dfb1282e2264/SBSP-SBSPP-1A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-1206-(3216-Metric),-3-PC-Pad.jpg",1608-1204-2-ND,SBSPP0500473MXT,Knowles Syfer,FILTER LC(PI) 0.047UF SMD,3000,0,"0.60480","0","1500","Tape & Reel (TR)","SBSP","Active","Low Pass","3rd","LC (Pi)","1","-","37dB @ 100MHz","-","1A","C = 0.047µF","No","-","General Purpose","50V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)"
https://www.knowlescapacitors.com/getattachment/d832ef33-ec0f-45c7-8006-dfb1282e2264/SBSP-SBSPP-1A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-1206-(3216-Metric),-3-PC-Pad.jpg",1608-1204-1-ND,SBSPP0500473MXT,Knowles Syfer,FILTER LC(PI) 0.047UF SMD,3448,0,"1.29000","0","1","Cut Tape (CT)","SBSP","Active","Low Pass","3rd","LC (Pi)","1","-","37dB @ 100MHz","-","1A","C = 0.047µF","No","-","General Purpose","50V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)"
https://www.knowlescapacitors.com/getattachment/d832ef33-ec0f-45c7-8006-dfb1282e2264/SBSP-SBSPP-1A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-1206-(3216-Metric),-3-PC-Pad.jpg",1608-1204-6-ND,SBSPP0500473MXT,Knowles Syfer,FILTER LC(PI) 0.047UF SMD,3448,0,"Digi-Reel","0","1","Digi-Reel®","SBSP","Active","Low Pass","3rd","LC (Pi)","1","-","37dB @ 100MHz","-","1A","C = 0.047µF","No","-","General Purpose","50V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)"
https://www.knowlescapacitors.com/getattachment/d832ef33-ec0f-45c7-8006-dfb1282e2264/SBSP-SBSPP-1A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-1206-(3216-Metric),-3-PC-Pad.jpg",1608-1213-2-ND,SBSPP1000332MXT,Knowles Syfer,FILTER LC(PI) 3300PF SMD,3000,0,"0.60480","0","1500","Tape & Reel (TR)","SBSP","Active","Low Pass","3rd","LC (Pi)","1","-","37dB @ 100MHz","-","1A","C = 3300pF","No","-","General Purpose","100V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)"
https://www.knowlescapacitors.com/getattachment/d832ef33-ec0f-45c7-8006-dfb1282e2264/SBSP-SBSPP-1A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-1206-(3216-Metric),-3-PC-Pad.jpg",1608-1213-1-ND,SBSPP1000332MXT,Knowles Syfer,FILTER LC(PI) 3300PF SMD,4362,0,"1.29000","0","1","Cut Tape (CT)","SBSP","Active","Low Pass","3rd","LC (Pi)","1","-","37dB @ 100MHz","-","1A","C = 3300pF","No","-","General Purpose","100V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)"
https://www.knowlescapacitors.com/getattachment/d832ef33-ec0f-45c7-8006-dfb1282e2264/SBSP-SBSPP-1A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-1206-(3216-Metric),-3-PC-Pad.jpg",1608-1213-6-ND,SBSPP1000332MXT,Knowles Syfer,FILTER LC(PI) 3300PF SMD,4362,0,"Digi-Reel","0","1","Digi-Reel®","SBSP","Active","Low Pass","3rd","LC (Pi)","1","-","37dB @ 100MHz","-","1A","C = 3300pF","No","-","General Purpose","100V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)"
https://www.knowlescapacitors.com/getattachment/d832ef33-ec0f-45c7-8006-dfb1282e2264/SBSP-SBSPP-1A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-1206-(3216-Metric),-3-PC-Pad.jpg",1608-1210-2-ND,SBSPP1000153MXT,Knowles Syfer,FILTER LC(PI) 0.015UF SMD,1500,0,"0.60480","0","1500","Tape & Reel (TR)","SBSP","Active","Low Pass","3rd","LC (Pi)","1","-","37dB @ 100MHz","-","1A","C = 0.015µF","No","-","General Purpose","100V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)"
https://www.knowlescapacitors.com/getattachment/d832ef33-ec0f-45c7-8006-dfb1282e2264/SBSP-SBSPP-1A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-1206-(3216-Metric),-3-PC-Pad.jpg",1608-1210-1-ND,SBSPP1000153MXT,Knowles Syfer,FILTER LC(PI) 0.015UF SMD,1867,0,"1.29000","0","1","Cut Tape (CT)","SBSP","Active","Low Pass","3rd","LC (Pi)","1","-","37dB @ 100MHz","-","1A","C = 0.015µF","No","-","General Purpose","100V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)"
https://www.knowlescapacitors.com/getattachment/d832ef33-ec0f-45c7-8006-dfb1282e2264/SBSP-SBSPP-1A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-1206-(3216-Metric),-3-PC-Pad.jpg",1608-1210-6-ND,SBSPP1000153MXT,Knowles Syfer,FILTER LC(PI) 0.015UF SMD,1867,0,"Digi-Reel","0","1","Digi-Reel®","SBSP","Active","Low Pass","3rd","LC (Pi)","1","-","37dB @ 100MHz","-","1A","C = 0.015µF","No","-","General Purpose","100V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)"
https://www.knowlescapacitors.com/getattachment/d832ef33-ec0f-45c7-8006-dfb1282e2264/SBSP-SBSPP-1A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-1206-(3216-Metric),-3-PC-Pad.jpg",1608-1211-2-ND,SBSPP1000221MCT,Knowles Syfer,FILTER LC(PI) 220PF SMD,1500,0,"0.60480","0","1500","Tape & Reel (TR)","SBSP","Active","Low Pass","3rd","LC (Pi)","1","-","14dB @ 100MHz","-","1A","C = 220pF","No","-","General Purpose","100V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)"
https://www.knowlescapacitors.com/getattachment/d832ef33-ec0f-45c7-8006-dfb1282e2264/SBSP-SBSPP-1A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-1206-(3216-Metric),-3-PC-Pad.jpg",1608-1211-1-ND,SBSPP1000221MCT,Knowles Syfer,FILTER LC(PI) 220PF SMD,2965,0,"1.29000","0","1","Cut Tape (CT)","SBSP","Active","Low Pass","3rd","LC (Pi)","1","-","14dB @ 100MHz","-","1A","C = 220pF","No","-","General Purpose","100V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)"
https://www.knowlescapacitors.com/getattachment/d832ef33-ec0f-45c7-8006-dfb1282e2264/SBSP-SBSPP-1A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-1206-(3216-Metric),-3-PC-Pad.jpg",1608-1211-6-ND,SBSPP1000221MCT,Knowles Syfer,FILTER LC(PI) 220PF SMD,2965,0,"Digi-Reel","0","1","Digi-Reel®","SBSP","Active","Low Pass","3rd","LC (Pi)","1","-","14dB @ 100MHz","-","1A","C = 220pF","No","-","General Purpose","100V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)"
http://www.ctscorp.com/wp-content/uploads/2016/01/4700-005.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4700-005LF.jpg,410-1194-2-ND,4700-005MLF,Tusonix a Subsidiary of CTS Electronic Components,FILTER LC(PI) 0.1UH/1000PF SMD,2000,0,"0.68800","0","2000","Tape & Reel (TR)","4700","Active","Low Pass","3rd","LC (Pi)","1","-","40dB @ 100MHz","-","10A","L = 0.1µH, C = 1000pF","No","-55°C ~ 125°C","General Purpose","100V","Surface Mount","Pill, Square","0.315"" L x 0.090"" W (8.00mm x 2.29mm)","0.095"" (2.41mm)"
http://www.ctscorp.com/wp-content/uploads/2016/01/4700-005.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4700-005LF.jpg,410-1194-1-ND,4700-005MLF,Tusonix a Subsidiary of CTS Electronic Components,FILTER LC(PI) 0.1UH/1000PF SMD,2112,0,"1.33000","0","1","Cut Tape (CT)","4700","Active","Low Pass","3rd","LC (Pi)","1","-","40dB @ 100MHz","-","10A","L = 0.1µH, C = 1000pF","No","-55°C ~ 125°C","General Purpose","100V","Surface Mount","Pill, Square","0.315"" L x 0.090"" W (8.00mm x 2.29mm)","0.095"" (2.41mm)"
http://www.ctscorp.com/wp-content/uploads/2016/01/4700-005.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4700-005LF.jpg,410-1194-6-ND,4700-005MLF,Tusonix a Subsidiary of CTS Electronic Components,FILTER LC(PI) 0.1UH/1000PF SMD,2112,0,"Digi-Reel","0","1","Digi-Reel®","4700","Active","Low Pass","3rd","LC (Pi)","1","-","40dB @ 100MHz","-","10A","L = 0.1µH, C = 1000pF","No","-55°C ~ 125°C","General Purpose","100V","Surface Mount","Pill, Square","0.315"" L x 0.090"" W (8.00mm x 2.29mm)","0.095"" (2.41mm)"
https://api.kemet.com/component-edge/download/datasheet/P409CE104M275AH101.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_P409.JPG,399-12027-ND,P409CE104M275AH101,KEMET,FILTER RC 100 OHM/0.1UF TH,1326,0,"1.71000","0","1","Bulk","P409","Active","Low Pass","1st","RC","1","-","-","100","-","R = 100Ohms, C = 0.1µF","No","-40°C ~ 85°C","General Purpose","275VAC","Through Hole","Radial","0.945"" L x 0.299"" W (24.00mm x 7.60mm)","0.551"" (14.00mm)"
https://www.knowlescapacitors.com/getattachment/42bf4426-421e-4235-adcb-075080cf56b0/SBSG-SBSGC-10A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-1812-(4532-Metric),-3-PC-Pad.jpg",1608-1434-2-ND,SBSGP2000683MXT,Knowles Syfer,SURFACE MOUNT C AND PI FILTER,500,0,"3.56266","0","500","Tape & Reel (TR)","SBSG","Active","Low Pass","3rd","LC (Pi)","1","-","39dB @ 100MHz","-","5A","C = 0.068µF","No","-55°C ~ 125°C","General Purpose","200V","Surface Mount","1812 (4532 Metric), 3 PC Pad","0.179"" L x 0.126"" W (4.55mm x 3.20mm)","0.104"" (2.65mm)"
https://www.knowlescapacitors.com/getattachment/42bf4426-421e-4235-adcb-075080cf56b0/SBSG-SBSGC-10A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-1812-(4532-Metric),-3-PC-Pad.jpg",1608-1434-1-ND,SBSGP2000683MXT,Knowles Syfer,SURFACE MOUNT C AND PI FILTER,939,0,"7.30000","0","1","Cut Tape (CT)","SBSG","Active","Low Pass","3rd","LC (Pi)","-","-","39dB @ 100MHz","-","5A","C = 0.068µF","No","-55°C ~ 125°C","General Purpose","200V","Surface Mount","1812 (4532 Metric), 3 PC Pad","0.179"" L x 0.126"" W (4.55mm x 3.20mm)","0.104"" (2.65mm)"
https://www.knowlescapacitors.com/getattachment/42bf4426-421e-4235-adcb-075080cf56b0/SBSG-SBSGC-10A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-1812-(4532-Metric),-3-PC-Pad.jpg",1608-1434-6-ND,SBSGP2000683MXT,Knowles Syfer,SURFACE MOUNT C AND PI FILTER,939,0,"Digi-Reel","0","1","Digi-Reel®","SBSG","Active","Low Pass","3rd","LC (Pi)","-","-","39dB @ 100MHz","-","5A","C = 0.068µF","No","-55°C ~ 125°C","General Purpose","200V","Surface Mount","1812 (4532 Metric), 3 PC Pad","0.179"" L x 0.126"" W (4.55mm x 3.20mm)","0.104"" (2.65mm)"
https://api.kemet.com/component-edge/download/specsheet/P409CE104M250AH101.pdf,//media.digikey.com/Photos/Kemet%20Photos/PMR209MC6100M.jpg,399-7513-ND,PMR209MC6100M100R30,KEMET,FILTER RC 100 OHM/0.1UF TH,2041,0,"3.83000","0","1","Bulk","PMR209","Active","Low Pass","1st","RC","1","-","-","100","-","R = 100Ohms, C = 0.1µF","No","-40°C ~ 85°C","General Purpose","250VAC","Through Hole","Radial","0.945"" L x 0.299"" W (24.00mm x 7.60mm)","0.551"" (14.00mm)"
https://api.kemet.com/component-edge/download/specsheet/P410EE104M250AH101.pdf,//media.digikey.com/Photos/Kemet%20Photos/PMR210ME6100M100R30.jpg,399-7523-ND,PMR210ME6100M100R30,KEMET,FILTER RC 100 OHM/0.1UF TH,775,0,"5.51000","0","1","Bulk","PMR210","Active","Low Pass","1st","RC","1","-","-","100","-","R = 100Ohms, C = 0.1µF","No","-40°C ~ 85°C","General Purpose","250VAC","Through Hole","Radial","1.201"" L x 0.417"" W (30.50mm x 10.60mm)","0.634"" (16.10mm)"
https://api.kemet.com/component-edge/download/specsheet/P409EL474M250AH470.pdf,//media.digikey.com/Photos/Kemet%20Photos/PMR209ME6470M047R30.jpg,399-7520-ND,PMR209ME6470M047R30,KEMET,FILTER RC 47 OHM/0.47UF TH,672,0,"5.60000","0","1","Bulk","PMR209","Active","Low Pass","1st","RC","1","-","-","47","-","R = 47Ohms, C = 0.47µF","No","-40°C ~ 85°C","General Purpose","250VAC","Through Hole","Radial","1.201"" L x 0.602"" W (30.50mm x 15.30mm)","0.866"" (22.00mm)"
http://www.ctscorp.com/wp-content/uploads/2016/01/4100-003.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4100-003LF.jpg,410-1054-ND,4100-003LF,Tusonix a Subsidiary of CTS Electronic Components,FILTER LC(PI) 3000PF CUSTOM,3373,0,"8.64000","0","1","Bulk","4100","Active","Low Pass","3rd","LC (Pi)","1","-","50dB @ 100MHz","-","15A","C = 3000pF","No","-55°C ~ 125°C","-","50V","Custom","Axial, Eyelet","0.140"" Dia x 0.275"" L (3.55mm x 6.98mm)","-"
