Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","Bandwidth","Filter Type","Ripple","Insertion Loss","Mounting Type","Package / Case","Size / Dimension","Height (Max)"
http://datasheets.avx.com/AVX-MLO_HP-Filters.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_HF0BA.jpg,478-12219-2-ND,HF0BA1440A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,250,0,"14.62500","0","250","Tape & Reel (TR)","HF","Active","1.44GHz","-","High Pass","-","-","Surface Mount","19-ULGA","0.306"" L x 0.156"" W (7.79mm x 3.98mm)","0.022"" (0.56mm)"
http://datasheets.avx.com/AVX-MLO_HP-Filters.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_HF0BA.jpg,478-12219-1-ND,HF0BA1440A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,250,0,"20.42000","0","1","Cut Tape (CT)","HF","Active","1.44GHz","-","High Pass","-","-","Surface Mount","19-ULGA","0.306"" L x 0.156"" W (7.79mm x 3.98mm)","0.022"" (0.56mm)"
http://datasheets.avx.com/AVX-MLO_HP-Filters.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_HF0BA.jpg,478-12219-6-ND,HF0BA1440A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,250,0,"Digi-Reel","0","1","Digi-Reel®","HF","Active","1.44GHz","-","High Pass","-","-","Surface Mount","19-ULGA","0.306"" L x 0.156"" W (7.79mm x 3.98mm)","0.022"" (0.56mm)"
http://datasheets.avx.com/AVX-MLO_HP-Filters.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_HF0BA.jpg,478-12220-2-ND,HF0BA1550A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,250,0,"14.62500","0","250","Tape & Reel (TR)","HF","Active","1.55GHz","-","High Pass","-","-","Surface Mount","19-ULGA","0.306"" L x 0.156"" W (7.79mm x 3.98mm)","0.022"" (0.56mm)"
http://datasheets.avx.com/AVX-MLO_HP-Filters.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_HF0BA.jpg,478-12220-1-ND,HF0BA1550A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,250,0,"20.42000","0","1","Cut Tape (CT)","HF","Active","1.55GHz","-","High Pass","-","-","Surface Mount","19-ULGA","0.306"" L x 0.156"" W (7.79mm x 3.98mm)","0.022"" (0.56mm)"
http://datasheets.avx.com/AVX-MLO_HP-Filters.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_HF0BA.jpg,478-12220-6-ND,HF0BA1550A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,250,0,"Digi-Reel","0","1","Digi-Reel®","HF","Active","1.55GHz","-","High Pass","-","-","Surface Mount","19-ULGA","0.306"" L x 0.156"" W (7.79mm x 3.98mm)","0.022"" (0.56mm)"
http://datasheets.avx.com/AVX-MLO_HP-Filters.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_HF0BA.jpg,478-12221-2-ND,HF0BA1840A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,250,0,"14.62500","0","250","Tape & Reel (TR)","HF","Active","1.84GHz","-","High Pass","-","-","Surface Mount","19-ULGA","0.306"" L x 0.156"" W (7.79mm x 3.98mm)","0.022"" (0.56mm)"
http://datasheets.avx.com/AVX-MLO_HP-Filters.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_HF0BA.jpg,478-12221-1-ND,HF0BA1840A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,250,0,"20.42000","0","1","Cut Tape (CT)","HF","Active","1.84GHz","-","High Pass","-","-","Surface Mount","19-ULGA","0.306"" L x 0.156"" W (7.79mm x 3.98mm)","0.022"" (0.56mm)"
http://datasheets.avx.com/AVX-MLO_HP-Filters.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_HF0BA.jpg,478-12221-6-ND,HF0BA1840A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,250,0,"Digi-Reel","0","1","Digi-Reel®","HF","Active","1.84GHz","-","High Pass","-","-","Surface Mount","19-ULGA","0.306"" L x 0.156"" W (7.79mm x 3.98mm)","0.022"" (0.56mm)"
http://datasheets.avx.com/AVX-MLO_LP-Filters.pdf,-,478-12201-2-ND,LP0DA0410A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,250,0,"16.25000","0","250","Tape & Reel (TR)","LP","Active","410MHz","-","Low Pass","-","-","Surface Mount","25-ULGA","0.401"" L x 0.156"" W (10.20mm x 3.98mm)","0.022"" (0.56mm)"
http://datasheets.avx.com/AVX-MLO_LP-Filters.pdf,-,478-12201-1-ND,LP0DA0410A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,250,0,"22.69000","0","1","Cut Tape (CT)","LP","Active","410MHz","-","Low Pass","-","-","Surface Mount","25-ULGA","0.401"" L x 0.156"" W (10.20mm x 3.98mm)","0.022"" (0.56mm)"
http://datasheets.avx.com/AVX-MLO_LP-Filters.pdf,-,478-12201-6-ND,LP0DA0410A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,250,0,"Digi-Reel","0","1","Digi-Reel®","LP","Active","410MHz","-","Low Pass","-","-","Surface Mount","25-ULGA","0.401"" L x 0.156"" W (10.20mm x 3.98mm)","0.022"" (0.56mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Bandpass-Filters/B012MD5S_Datasheet.pdf.aspx?lang=en-US,-,1761-1015-ND,B012MD5S,Knowles Dielectric Labs,BANDPASS FILTERS,31,0,"81.69000","0","1","-","-","Active","1.227GHz Center","14MHz","Band Pass","-","3.5dB","Surface Mount","6-SMD, No Lead","0.460"" L x 0.460"" W (11.68mm x 11.68mm)","0.113"" (2.87mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Lowpass-Filters/L050XF9S-Datasheet.pdf.aspx,//media.digikey.com/Photos/Knowles-Dielectric-Labs/L050XF9S.jpg,1761-1018-ND,L050XF9S,Knowles Dielectric Labs,LOWPASS FILTER,204,0,"114.75000","0","1","-","-","Active","5GHz","-","Low Pass","-","1dB","Surface Mount","10-SMD, No Lead","0.220"" L x 0.180"" W (5.59mm x 4.57mm)","0.103"" (2.62mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Bandpass-Filters/B070MB6S-Datasheet.pdf.aspx?lang=en-US,//media.digikey.com/Photos/Knowles-Dielectric-Labs/B070MB6S.jpg,1761-1113-ND,B070MB6S,Knowles Dielectric Labs,7.10 GHZ SURFACE MOUNT BANDPASS,34,0,"117.45000","0","1","-","-","Active","-","550MHz","-","-","-","Surface Mount","2-SMD, No Lead","0.500"" L x 0.200"" W (12.70mm x 5.08mm)","-"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Bandpass-Filters/B070NC5S-Datasheet.pdf.aspx?lang=en-US,//media.digikey.com/Photos/Knowles-Dielectric-Labs/B070NC5S.JPG,1761-1112-ND,B070NC5S,Knowles Dielectric Labs,7.0 GHZ SURFACE MOUNT BANDPASS F,40,0,"130.35000","0","1","-","-","Active","-","-","-","-","2.5dB","Surface Mount","2-SMD, No Lead","0.500"" L x 0.200"" W (12.70mm x 5.08mm)","-"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Bandpass-Filters/B161LA0S_Datasheet.pdf.aspx?lang=en-US,//media.digikey.com/Photos/Knowles-Dielectric-Labs/B161LA0S.jpg,1761-1023-ND,B161LA0S,Knowles Dielectric Labs,BANDPASS FILTERS,69,0,"132.00000","0","1","-","-","Active","16GHz","1GHz","Band Pass","-","6dB","Surface Mount","4-SMD, No Lead","0.695"" L x 0.250"" W (17.65mm x 6.35mm)","0.093"" (2.36mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Highpass-Filters/H060XHXS-Datasheet.pdf.aspx,-,1761-1043-ND,H060XHXS,Knowles Dielectric Labs,HIGHPASS FILTER,65,0,"136.50000","0","1","-","-","Active","6GHz","-","High Pass","-","2dB","Surface Mount","8-SMD, No Lead","0.450"" L x 0.200"" W (11.43mm x 5.08mm)","0.093"" (2.36mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Highpass-Filters/H100XHXS-Datasheet.pdf.aspx?lang=en-US,//media.digikey.com/Photos/Knowles-Dielectric-Labs/H160XHXS.jpg,1761-1045-ND,H100XHXS,Knowles Dielectric Labs,HIGHPASS FILTER,74,0,"138.00000","0","1","-","-","Active","10GHz","-","High Pass","-","2dB","Surface Mount","2-SMD, No Lead","0.450"" L x 0.175"" W (11.43mm x 4.45mm)","0.083"" (2.11mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Bandpass-Filters/B032ND5S_Datasheet.pdf.aspx?lang=en-US,//media.digikey.com/Photos/Knowles-Dielectric-Labs/B032ND5S.JPG,1761-1101-ND,B032ND5S,Knowles Dielectric Labs,3.24 GHZ SURFACE MOUNT BANDPASS,32,0,"324.00000","0","1","-","-","Active","-","600MHz","-","-","3.5dB","Surface Mount","2-SMD, No Lead","0.500"" L x 0.250"" W (12.70mm x 6.35mm)","0.113"" (2.87mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea102025lt-6313a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA102025LT-6313A1.jpg,445-175597-2-ND,DEA102025LT-6313A1,TDK Corporation,MULTILAYER LOW PASS FILTER FOR G,0,0,"0.10815","0","10000","Tape & Reel (TR)","DEA","Active","1.9GHz Center","40MHz","Low Pass","-","0.5dB","Surface Mount","0402 (1005 Metric), 4 PC Pad","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea102025lt-6313a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA102025LT-6313A1.jpg,445-175597-1-ND,DEA102025LT-6313A1,TDK Corporation,MULTILAYER LOW PASS FILTER FOR G,9763,0,"0.28000","0","1","Cut Tape (CT)","DEA","Active","1.9GHz Center","40MHz","Low Pass","-","0.5dB","Surface Mount","0402 (1005 Metric), 4 PC Pad","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea102025lt-6313a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA102025LT-6313A1.jpg,445-175597-6-ND,DEA102025LT-6313A1,TDK Corporation,MULTILAYER LOW PASS FILTER FOR G,9763,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","1.9GHz Center","40MHz","Low Pass","-","0.5dB","Surface Mount","0402 (1005 Metric), 4 PC Pad","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DEA075150HT-8036A1_Rev1.0.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DEA075150HT-8036A1.jpg,445-175384-2-ND,DEA075150HT-8036A1,TDK Corporation,FILTER HIGHPASS FOR 5150-5850MHZ,0,0,"0.10815","0","10000","Tape & Reel (TR)","DEA","Active","5GHz","-","High Pass","-","0.5dB","Surface Mount","0202 (0505 Metric), 4 PC Pad","0.026"" L x 0.020"" W (0.65mm x 0.50mm)","0.012"" (0.30mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DEA075150HT-8036A1_Rev1.0.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DEA075150HT-8036A1.jpg,445-175384-1-ND,DEA075150HT-8036A1,TDK Corporation,FILTER HIGHPASS FOR 5150-5850MHZ,9536,0,"0.28000","0","1","Cut Tape (CT)","DEA","Active","5GHz","-","High Pass","-","0.5dB","Surface Mount","0202 (0505 Metric), 4 PC Pad","0.026"" L x 0.020"" W (0.65mm x 0.50mm)","0.012"" (0.30mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DEA075150HT-8036A1_Rev1.0.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DEA075150HT-8036A1.jpg,445-175384-6-ND,DEA075150HT-8036A1,TDK Corporation,FILTER HIGHPASS FOR 5150-5850MHZ,9536,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","5GHz","-","High Pass","-","0.5dB","Surface Mount","0202 (0505 Metric), 4 PC Pad","0.026"" L x 0.020"" W (0.65mm x 0.50mm)","0.012"" (0.30mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_hpf_dea165150ht-8025c2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA162690LT-5051B1.jpg,445-181413-2-ND,DEA165150HT-8025C2,TDK Corporation,FILTER LOWPASS 5.5GHZ 0603 SMD,4000,0,"Active","0","0","Tape & Reel (TR)","DEA","Active","5.5GHz Center","700MHz","High Pass","-","0.4dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.031"" (0.80mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_hpf_dea165150ht-8025c2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA162690LT-5051B1.jpg,445-181413-1-ND,DEA165150HT-8025C2,TDK Corporation,FILTER LOWPASS 5.5GHZ 0603 SMD,7940,0,"0.28000","0","1","Cut Tape (CT)","DEA","Active","5.5GHz Center","700MHz","High Pass","-","0.4dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.031"" (0.80mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_hpf_dea165150ht-8025c2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA162690LT-5051B1.jpg,445-181413-6-ND,DEA165150HT-8025C2,TDK Corporation,FILTER LOWPASS 5.5GHZ 0603 SMD,7940,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","5.5GHz Center","700MHz","High Pass","-","0.4dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.031"" (0.80mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea100915lt-6319a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA100915LT-6319A1.jpg,445-175596-2-ND,DEA100915LT-6319A1,TDK Corporation,FILTER LOWPASS FOR GSM/W-CDMA/LT,0,0,"0.10815","0","10000","Tape & Reel (TR)","DEA","Active","869.5MHz Center","91MHz","Low Pass","-","0.5dB","Surface Mount","0402 (1005 Metric), 4 PC Pad","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea100915lt-6319a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA100915LT-6319A1.jpg,445-175596-1-ND,DEA100915LT-6319A1,TDK Corporation,FILTER LOWPASS FOR GSM/W-CDMA/LT,7600,0,"0.28000","0","1","Cut Tape (CT)","DEA","Active","869.5MHz Center","91MHz","Low Pass","-","0.5dB","Surface Mount","0402 (1005 Metric), 4 PC Pad","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea100915lt-6319a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA100915LT-6319A1.jpg,445-175596-6-ND,DEA100915LT-6319A1,TDK Corporation,FILTER LOWPASS FOR GSM/W-CDMA/LT,7600,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","869.5MHz Center","91MHz","Low Pass","-","0.5dB","Surface Mount","0402 (1005 Metric), 4 PC Pad","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)"
https://www.johansontechnology.com/datasheets/2450FM07D0034/2450FM07D0034.pdf,-,712-1654-2-ND,2450FM07D0034T,Johanson Technology Inc.,SEMTECH SX1280 SX1281 FRONT-END,0,0,"0.09563","0","10000","Tape & Reel (TR)","-","Active","2.4GHz ~ 2.5GHz","100MHz","-","-","0.75dB","Surface Mount","0402 (1005 Metric), 4 PC Pad","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)"
https://www.johansontechnology.com/datasheets/2450FM07D0034/2450FM07D0034.pdf,-,712-1654-1-ND,2450FM07D0034T,Johanson Technology Inc.,SEMTECH SX1280 SX1281 FRONT-END,6006,0,"0.28000","0","1","Cut Tape (CT)","-","Active","2.4GHz ~ 2.5GHz","100MHz","-","-","0.75dB","Surface Mount","0402 (1005 Metric), 4 PC Pad","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)"
https://www.johansontechnology.com/datasheets/2450FM07D0034/2450FM07D0034.pdf,-,712-1654-6-ND,2450FM07D0034T,Johanson Technology Inc.,SEMTECH SX1280 SX1281 FRONT-END,6006,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2.4GHz ~ 2.5GHz","100MHz","-","-","0.75dB","Surface Mount","0402 (1005 Metric), 4 PC Pad","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea102700lt-6307a2_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA102700LT-6307A2.jpg,445-175598-2-ND,DEA102700LT-6307A2,TDK Corporation,FILTER LOWPASS FOR 2.5GHZ WIMAX,0,0,"0.10815","0","10000","Tape & Reel (TR)","DEA","Active","2.45GHz Center","100MHz","Low Pass","-","0.45dB","Surface Mount","0402 (1005 Metric), 4 PC Pad","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea102700lt-6307a2_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA102700LT-6307A2.jpg,445-175598-1-ND,DEA102700LT-6307A2,TDK Corporation,FILTER LOWPASS FOR 2.5GHZ WIMAX,2842,0,"0.28000","0","1","Cut Tape (CT)","DEA","Active","2.45GHz Center","100MHz","Low Pass","-","0.45dB","Surface Mount","0402 (1005 Metric), 4 PC Pad","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea102700lt-6307a2_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA102700LT-6307A2.jpg,445-175598-6-ND,DEA102700LT-6307A2,TDK Corporation,FILTER LOWPASS FOR 2.5GHZ WIMAX,2842,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","2.45GHz Center","100MHz","Low Pass","-","0.45dB","Surface Mount","0402 (1005 Metric), 4 PC Pad","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_hpf_dea162400ht-8004b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-3966-2-ND,DEA162400HT-8004B1,TDK Corporation,FILTER HIGHPASS WLAN&BLUETOOTH,0,0,"0.13702","0","4000","Tape & Reel (TR)","DEA","Active","2.45GHz Center","100MHz","High Pass","-","1.4dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_hpf_dea162400ht-8004b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-3966-1-ND,DEA162400HT-8004B1,TDK Corporation,FILTER HIGHPASS WLAN&BLUETOOTH,4194,0,"0.31000","0","1","Cut Tape (CT)","DEA","Active","2.45GHz Center","100MHz","High Pass","-","1.4dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_hpf_dea162400ht-8004b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-3966-6-ND,DEA162400HT-8004B1,TDK Corporation,FILTER HIGHPASS WLAN&BLUETOOTH,4194,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","2.45GHz Center","100MHz","High Pass","-","1.4dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea160787lt-5049a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA160787LT-5032A1.jpg,445-175615-2-ND,DEA160787LT-5049A1,TDK Corporation,"FILTER LOWPASS FOR LTE BAND13, 7",0,0,"0.13702","0","4000","Tape & Reel (TR)","DEA","Active","-","83MHz","Low Pass","-","0.6dB","Surface Mount","0603 (1608 Metric), 6 PC Pad","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea160787lt-5049a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA160787LT-5032A1.jpg,445-175615-1-ND,DEA160787LT-5049A1,TDK Corporation,"FILTER LOWPASS FOR LTE BAND13, 7",3930,0,"0.31000","0","1","Cut Tape (CT)","DEA","Active","-","83MHz","Low Pass","-","0.6dB","Surface Mount","0603 (1608 Metric), 6 PC Pad","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea160787lt-5049a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA160787LT-5032A1.jpg,445-175615-6-ND,DEA160787LT-5049A1,TDK Corporation,"FILTER LOWPASS FOR LTE BAND13, 7",3930,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","-","83MHz","Low Pass","-","0.6dB","Surface Mount","0603 (1608 Metric), 6 PC Pad","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea160770lt-5008b1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA160770LT-5008B1.jpg,445-175608-2-ND,DEA160770LT-5008B1,TDK Corporation,FILTER LOWPASS FOR GSM/W-CDMA/LT,0,0,"0.13702","0","4000","Tape & Reel (TR)","DEA","Active","620MHz Center","300MHz","Low Pass","-","0.4dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.024"" (0.60mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea160770lt-5008b1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA160770LT-5008B1.jpg,445-175608-1-ND,DEA160770LT-5008B1,TDK Corporation,FILTER LOWPASS FOR GSM/W-CDMA/LT,3928,0,"0.31000","0","1","Cut Tape (CT)","DEA","Active","620MHz Center","300MHz","Low Pass","-","0.4dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.024"" (0.60mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea160770lt-5008b1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA160770LT-5008B1.jpg,445-175608-6-ND,DEA160770LT-5008B1,TDK Corporation,FILTER LOWPASS FOR GSM/W-CDMA/LT,3928,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","620MHz Center","300MHz","Low Pass","-","0.4dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.024"" (0.60mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea162450bt-2174a1_en.pdf,"//media.digikey.com/Renders/TDK%20Renders/0608%20(1608%20Metric),%203%20PC%20Pad.jpg",445-15642-2-ND,DEA162450BT-2174A1,TDK Corporation,FILTER BANDPASS 2.4 GHZ,0,0,"0.13702","0","4000","Tape & Reel (TR)","DEA","Active","2.45GHz Center","-","Band Pass","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.020"" (0.50mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea162450bt-2174a1_en.pdf,"//media.digikey.com/Renders/TDK%20Renders/0608%20(1608%20Metric),%203%20PC%20Pad.jpg",445-15642-1-ND,DEA162450BT-2174A1,TDK Corporation,FILTER BANDPASS 2.4 GHZ,3680,0,"0.31000","0","1","Cut Tape (CT)","DEA","Active","2.45GHz Center","-","Band Pass","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.020"" (0.50mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea162450bt-2174a1_en.pdf,"//media.digikey.com/Renders/TDK%20Renders/0608%20(1608%20Metric),%203%20PC%20Pad.jpg",445-15642-6-ND,DEA162450BT-2174A1,TDK Corporation,FILTER BANDPASS 2.4 GHZ,3680,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","2.45GHz Center","-","Band Pass","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.020"" (0.50mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea160787lt-5032a1_en.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.4GHz%20Filter6.jpg,445-15655-2-ND,DEA160787LT-5032A1,TDK Corporation,FILTER LOWPASS LTE BAND13,0,0,"0.13702","0","4000","Tape & Reel (TR)","DEA","Active","628.5MHz Center","-","Low Pass","-","0.46dB","Surface Mount","0603 (1608 Metric), 6 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea160787lt-5032a1_en.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.4GHz%20Filter6.jpg,445-15655-1-ND,DEA160787LT-5032A1,TDK Corporation,FILTER LOWPASS LTE BAND13,3652,0,"0.31000","0","1","Cut Tape (CT)","DEA","Active","628.5MHz Center","-","Low Pass","-","0.46dB","Surface Mount","0603 (1608 Metric), 6 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea160787lt-5032a1_en.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.4GHz%20Filter6.jpg,445-15655-6-ND,DEA160787LT-5032A1,TDK Corporation,FILTER LOWPASS LTE BAND13,3652,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","628.5MHz Center","-","Low Pass","-","0.46dB","Surface Mount","0603 (1608 Metric), 6 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea162690lt-1217a2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-174431-2-ND,DEA162690LT-1217A2,TDK Corporation,FILTER LOWPASS 2.5 GHZ WIMAX SMD,0,0,"0.13702","0","4000","Tape & Reel (TR)","DEA","Active","2.495GHz Center","390MHz","Low Pass","-","0.8dB","Surface Mount","0603 (1608 Metric), 6 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
