Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Filter Type","Number of Lines","Impedance @ Frequency","Current Rating (Max)","DC Resistance (DCR) (Max)","Ratings","Operating Temperature","Package / Case","Mounting Type","Height (Max)","Size / Dimension","Features"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-5442-1-ND,BLM15AX102SN1D,Murata Electronics North America,FERRITE BEAD 1 KOHM 0402 1LN,69096,0,"0.11000","0","1","Cut Tape (CT)","EMIFIL®, BLM15","Active","-","1","1 kOhms @ 100MHz","350mA","490mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-5442-6-ND,BLM15AX102SN1D,Murata Electronics North America,FERRITE BEAD 1 KOHM 0402 1LN,69096,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM15","Active","-","1","1 kOhms @ 100MHz","350mA","490mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-5440-2-ND,BLM15AX221SN1D,Murata Electronics North America,FERRITE BEAD 220 OHM 0402 1LN,30000,0,"0.02296","0","10000","Tape & Reel (TR)","EMIFIL®, BLM15","Active","-","1","220 Ohms @ 100MHz","600mA","180mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-5440-1-ND,BLM15AX221SN1D,Murata Electronics North America,FERRITE BEAD 220 OHM 0402 1LN,30435,0,"0.11000","0","1","Cut Tape (CT)","EMIFIL®, BLM15","Active","-","1","220 Ohms @ 100MHz","600mA","180mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-5440-6-ND,BLM15AX221SN1D,Murata Electronics North America,FERRITE BEAD 220 OHM 0402 1LN,30435,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM15","Active","-","1","220 Ohms @ 100MHz","600mA","180mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/BLM18yyyyyyN1x.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-5255-2-ND,BLM18KG221SN1D,Murata Electronics North America,FERRITE BEAD 220 OHM 0603 1LN,504000,0,"0.02304","0","4000","Tape & Reel (TR)","EMIFIL®, BLM18","Active","Power Line","1","220 Ohms @ 100MHz","2.2A","50mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.037"" (0.95mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/BLM18yyyyyyN1x.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-5255-1-ND,BLM18KG221SN1D,Murata Electronics North America,FERRITE BEAD 220 OHM 0603 1LN,506125,0,"0.10000","0","1","Cut Tape (CT)","EMIFIL®, BLM18","Active","Power Line","1","220 Ohms @ 100MHz","2.2A","50mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.037"" (0.95mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/BLM18yyyyyyN1x.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-5255-6-ND,BLM18KG221SN1D,Murata Electronics North America,FERRITE BEAD 220 OHM 0603 1LN,505125,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM18","Active","Power Line","1","220 Ohms @ 100MHz","2.2A","50mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.037"" (0.95mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/BLM18yyyyyyN1x.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-5254-2-ND,BLM18KG121TN1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0603 1LN,344000,0,"0.02304","0","4000","Tape & Reel (TR)","EMIFIL®, BLM18","Active","Power Line","1","120 Ohms @ 100MHz","3A","30mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.030"" (0.75mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/BLM18yyyyyyN1x.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-5254-1-ND,BLM18KG121TN1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0603 1LN,345716,0,"0.10000","0","1","Cut Tape (CT)","EMIFIL®, BLM18","Active","Power Line","1","120 Ohms @ 100MHz","3A","30mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.030"" (0.75mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/BLM18yyyyyyN1x.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-5254-6-ND,BLM18KG121TN1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0603 1LN,345716,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM18","Active","Power Line","1","120 Ohms @ 100MHz","3A","30mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.030"" (0.75mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.murata.com/en-us/products/productdata/8796738650142/ENFA0003.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-1024-2-ND,BLM18BD102SN1D,Murata Electronics North America,FERRITE BEAD 1 KOHM 0603 1LN,168000,0,"0.02304","0","4000","Tape & Reel (TR)","EMIFIL®, BLM18","Active","Signal Line","1","1 kOhms @ 100MHz","100mA","850mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.037"" (0.95mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.murata.com/en-us/products/productdata/8796738650142/ENFA0003.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-1024-1-ND,BLM18BD102SN1D,Murata Electronics North America,FERRITE BEAD 1 KOHM 0603 1LN,170297,0,"0.10000","0","1","Cut Tape (CT)","EMIFIL®, BLM18","Active","Signal Line","1","1 kOhms @ 100MHz","100mA","850mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.037"" (0.95mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.murata.com/en-us/products/productdata/8796738650142/ENFA0003.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-1024-6-ND,BLM18BD102SN1D,Murata Electronics North America,FERRITE BEAD 1 KOHM 0603 1LN,170297,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM18","Active","Signal Line","1","1 kOhms @ 100MHz","100mA","850mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.037"" (0.95mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/BLM18yyyyyyN1x.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-5252-2-ND,BLM18KG260TN1D,Murata Electronics North America,FERRITE BEAD 26 OHM 0603 1LN,116000,0,"0.02304","0","4000","Tape & Reel (TR)","EMIFIL®, BLM18","Active","Power Line","1","26 Ohms @ 100MHz","6A","7mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.030"" (0.75mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/BLM18yyyyyyN1x.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-5252-1-ND,BLM18KG260TN1D,Murata Electronics North America,FERRITE BEAD 26 OHM 0603 1LN,119452,0,"0.10000","0","1","Cut Tape (CT)","EMIFIL®, BLM18","Active","Power Line","1","26 Ohms @ 100MHz","6A","7mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.030"" (0.75mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/BLM18yyyyyyN1x.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-5252-6-ND,BLM18KG260TN1D,Murata Electronics North America,FERRITE BEAD 26 OHM 0603 1LN,119452,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM18","Active","Power Line","1","26 Ohms @ 100MHz","6A","7mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.030"" (0.75mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/BLM18yyyyyyN1x.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-5256-2-ND,BLM18KG331SN1D,Murata Electronics North America,FERRITE BEAD 330 OHM 0603 1LN,72000,0,"0.02304","0","4000","Tape & Reel (TR)","EMIFIL®, BLM18","Active","Power Line","1","330 Ohms @ 100MHz","1.7A","80mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.037"" (0.95mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/BLM18yyyyyyN1x.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-5256-1-ND,BLM18KG331SN1D,Murata Electronics North America,FERRITE BEAD 330 OHM 0603 1LN,74591,0,"0.10000","0","1","Cut Tape (CT)","EMIFIL®, BLM18","Active","Power Line","1","330 Ohms @ 100MHz","1.7A","80mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.037"" (0.95mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/BLM18yyyyyyN1x.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-5256-6-ND,BLM18KG331SN1D,Murata Electronics North America,FERRITE BEAD 330 OHM 0603 1LN,74591,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM18","Active","Power Line","1","330 Ohms @ 100MHz","1.7A","80mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.037"" (0.95mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19181,"//media.digikey.com/Renders/Fair-Rite/25;0805(2012)-2x1,25x0,9.JPG",1934-1487-2-ND,2508056017Y2,Fair-Rite Products Corp.,FERRITE BEAD 0805 1LN,152000,0,"0.02307","0","4000","Tape & Reel (TR)","-","Active","Signal Line","1","-","2A","100mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.043"" (1.10mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19181,"//media.digikey.com/Renders/Fair-Rite/25;0805(2012)-2x1,25x0,9.JPG",1934-1487-1-ND,2508056017Y2,Fair-Rite Products Corp.,FERRITE BEAD 0805 1LN,154424,0,"0.10000","0","1","Cut Tape (CT)","-","Active","Signal Line","1","-","2A","100mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.043"" (1.10mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19181,"//media.digikey.com/Renders/Fair-Rite/25;0805(2012)-2x1,25x0,9.JPG",1934-1487-6-ND,2508056017Y2,Fair-Rite Products Corp.,FERRITE BEAD 0805 1LN,154424,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Signal Line","1","-","2A","100mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.043"" (1.10mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://www.murata.com/en-us/products/en-us/products/productdata/8796738977822/ENFA0005.pdf,//media.digikey.com/Renders/Murata%20Renders/0805-(2012-Metric).jpg,490-1054-2-ND,BLM21PG221SN1D,Murata Electronics North America,FERRITE BEAD 220 OHM 0805 1LN,800000,0,"0.02368","0","4000","Tape & Reel (TR)","EMIFIL®, BLM21","Active","Power Line","1","220 Ohms @ 100MHz","2A","45mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://www.murata.com/en-us/products/en-us/products/productdata/8796738977822/ENFA0005.pdf,//media.digikey.com/Renders/Murata%20Renders/0805-(2012-Metric).jpg,490-1054-1-ND,BLM21PG221SN1D,Murata Electronics North America,FERRITE BEAD 220 OHM 0805 1LN,805767,0,"0.10000","0","1","Cut Tape (CT)","EMIFIL®, BLM21","Active","Power Line","1","220 Ohms @ 100MHz","2A","45mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://www.murata.com/en-us/products/en-us/products/productdata/8796738977822/ENFA0005.pdf,//media.digikey.com/Renders/Murata%20Renders/0805-(2012-Metric).jpg,490-1054-6-ND,BLM21PG221SN1D,Murata Electronics North America,FERRITE BEAD 220 OHM 0805 1LN,804867,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM21","Active","Power Line","1","220 Ohms @ 100MHz","2A","45mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/beads_commercial_signal_mmz2012_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MMZ2012xxxxxT000.jpg,445-1555-2-ND,MMZ2012R102AT000,TDK Corporation,FERRITE BEAD 1 KOHM 0805 1LN,372000,0,"0.02400","0","4000","Tape & Reel (TR)","MMZ","Active","Signal Line","1","1 kOhms @ 100MHz","500mA","300mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/beads_commercial_signal_mmz2012_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MMZ2012xxxxxT000.jpg,445-1555-1-ND,MMZ2012R102AT000,TDK Corporation,FERRITE BEAD 1 KOHM 0805 1LN,374225,0,"0.11000","0","1","Cut Tape (CT)","MMZ","Active","Signal Line","1","1 kOhms @ 100MHz","500mA","300mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/beads_commercial_signal_mmz2012_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MMZ2012xxxxxT000.jpg,445-1555-6-ND,MMZ2012R102AT000,TDK Corporation,FERRITE BEAD 1 KOHM 0805 1LN,374225,0,"Digi-Reel","0","1","Digi-Reel®","MMZ","Active","Signal Line","1","1 kOhms @ 100MHz","500mA","300mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/beads_commercial_signal_mmz2012_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MMZ2012xxxxxT000.jpg,445-1561-2-ND,MMZ2012Y202BT000,TDK Corporation,FERRITE BEAD 2 KOHM 0805 1LN,16000,0,"0.02400","0","4000","Tape & Reel (TR)","MMZ","Active","Signal Line","1","2 kOhms @ 100MHz","400mA","500mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/beads_commercial_signal_mmz2012_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MMZ2012xxxxxT000.jpg,445-1561-1-ND,MMZ2012Y202BT000,TDK Corporation,FERRITE BEAD 2 KOHM 0805 1LN,16428,0,"0.11000","0","1","Cut Tape (CT)","MMZ","Active","Signal Line","1","2 kOhms @ 100MHz","400mA","500mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/beads_commercial_signal_mmz2012_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MMZ2012xxxxxT000.jpg,445-1561-6-ND,MMZ2012Y202BT000,TDK Corporation,FERRITE BEAD 2 KOHM 0805 1LN,16428,0,"Digi-Reel","0","1","Digi-Reel®","MMZ","Active","Signal Line","1","2 kOhms @ 100MHz","400mA","500mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-5203-2-ND,BLM15PD121SN1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0402 1LN,310000,0,"0.02450","0","10000","Tape & Reel (TR)","EMIFIL®, BLM15","Active","Power Line","1","120 Ohms @ 100MHz","1.3A","90mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-5203-1-ND,BLM15PD121SN1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0402 1LN,320329,0,"0.12000","0","1","Cut Tape (CT)","EMIFIL®, BLM15","Active","Power Line","1","120 Ohms @ 100MHz","1.3A","90mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-5203-6-ND,BLM15PD121SN1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0402 1LN,320329,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM15","Active","Power Line","1","120 Ohms @ 100MHz","1.3A","90mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-5202-2-ND,BLM15PD800SN1D,Murata Electronics North America,FERRITE BEAD 80 OHM 0402 1LN,100000,0,"0.02450","0","10000","Tape & Reel (TR)","EMIFIL®, BLM15","Active","Power Line","1","80 Ohms @ 100MHz","1.5A","70mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-5202-1-ND,BLM15PD800SN1D,Murata Electronics North America,FERRITE BEAD 80 OHM 0402 1LN,106986,0,"0.12000","0","1","Cut Tape (CT)","EMIFIL®, BLM15","Active","Power Line","1","80 Ohms @ 100MHz","1.5A","70mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-5202-6-ND,BLM15PD800SN1D,Murata Electronics North America,FERRITE BEAD 80 OHM 0402 1LN,106986,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM15","Active","Power Line","1","80 Ohms @ 100MHz","1.5A","70mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796738650142/ENFA0003.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-7815-2-ND,BLM18PG121SH1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0603 1LN,36000,0,"0.02550","0","4000","Tape & Reel (TR)","EMIFIL®, BLM18","Active","Power Line","1","120 Ohms @ 100MHz","2A","50mOhm","AEC-Q200","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.037"" (0.95mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.murata.com/en-us/products/productdata/8796738650142/ENFA0003.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-7815-1-ND,BLM18PG121SH1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0603 1LN,39397,0,"0.12000","0","1","Cut Tape (CT)","EMIFIL®, BLM18","Active","Power Line","1","120 Ohms @ 100MHz","2A","50mOhm","AEC-Q200","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.037"" (0.95mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.murata.com/en-us/products/productdata/8796738650142/ENFA0003.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-7815-6-ND,BLM18PG121SH1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0603 1LN,39397,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM18","Active","Power Line","1","120 Ohms @ 100MHz","2A","50mOhm","AEC-Q200","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.037"" (0.95mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
http://www.vishay.com/docs/34102/ilhb.pdf,//media.digikey.com/photos/Vishay%20Dale%20Photos/0805-Ferrite-beads.jpg,541-2299-2-ND,ILHB0805ER121V,Vishay Dale,FERRITE BEAD 120 OHM 0805 1LN,80000,0,"0.02700","0","4000","Tape & Reel (TR)","ILHB","Active","-","1","120 Ohms @ 100MHz","5A","30mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.043"" (1.10mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
http://www.vishay.com/docs/34102/ilhb.pdf,//media.digikey.com/photos/Vishay%20Dale%20Photos/0805-Ferrite-beads.jpg,541-2299-1-ND,ILHB0805ER121V,Vishay Dale,FERRITE BEAD 120 OHM 0805 1LN,81313,0,"0.12000","0","1","Cut Tape (CT)","ILHB","Active","-","1","120 Ohms @ 100MHz","5A","30mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.043"" (1.10mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
http://www.vishay.com/docs/34102/ilhb.pdf,//media.digikey.com/photos/Vishay%20Dale%20Photos/0805-Ferrite-beads.jpg,541-2299-6-ND,ILHB0805ER121V,Vishay Dale,FERRITE BEAD 120 OHM 0805 1LN,81313,0,"Digi-Reel","0","1","Digi-Reel®","ILHB","Active","-","1","120 Ohms @ 100MHz","5A","30mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.043"" (1.10mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/beads_commercial_power_mpz2012_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_MPZ2012.jpg,445-1567-2-ND,MPZ2012S101AT000,TDK Corporation,FERRITE BEAD 100 OHM 0805 1LN,572000,0,"0.02745","0","4000","Tape & Reel (TR)","MPZ","Active","Power Line","1","100 Ohms @ 100MHz","4A","20mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/beads_commercial_power_mpz2012_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_MPZ2012.jpg,445-1567-1-ND,MPZ2012S101AT000,TDK Corporation,FERRITE BEAD 100 OHM 0805 1LN,573851,0,"0.11000","0","1","Cut Tape (CT)","MPZ","Active","Power Line","1","100 Ohms @ 100MHz","4A","20mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/beads_commercial_power_mpz2012_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_MPZ2012.jpg,445-1567-6-ND,MPZ2012S101AT000,TDK Corporation,FERRITE BEAD 100 OHM 0805 1LN,573851,0,"Digi-Reel","0","1","Digi-Reel®","MPZ","Active","Power Line","1","100 Ohms @ 100MHz","4A","20mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/beads_commercial_power_mpz2012_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_MPZ2012.jpg,445-2206-2-ND,MPZ2012S601AT000,TDK Corporation,FERRITE BEAD 600 OHM 0805 1LN,308000,0,"0.02745","0","4000","Tape & Reel (TR)","MPZ","Active","Power Line","1","600 Ohms @ 100MHz","2A","100mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/beads_commercial_power_mpz2012_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_MPZ2012.jpg,445-2206-1-ND,MPZ2012S601AT000,TDK Corporation,FERRITE BEAD 600 OHM 0805 1LN,312130,0,"0.11000","0","1","Cut Tape (CT)","MPZ","Active","Power Line","1","600 Ohms @ 100MHz","2A","100mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
