Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","Impedance","Bandwidth","Insertion Loss","Filter Type","Mounting Type","Package / Case","Size / Dimension","Height (Max)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0242A.pdf,-,CER0242A-ND,CER0242A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.7475GHZ BAND PASS,0,0,"5.75400","0","500","-","Monoblock LR","Active","1.7475GHz Center","-","75MHz","2dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.191"" (4.85mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0243A.pdf,-,CER0243A-ND,CER0243A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.8425GHZ BAND PASS,0,0,"5.75400","0","500","-","Monoblock LR","Active","1.8425GHz Center","-","75MHz","2dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.191"" (4.85mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0243B.pdf,-,CER0243B-ND,CER0243B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.8425GHZ BAND PASS,0,0,"5.75400","0","500","-","Monoblock LR","Active","1.8425GHz Center","-","75MHz","2.1dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.191"" (4.85mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0243D.pdf,-,CER0243D-ND,CER0243D,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.8425GHZ BAND PASS,0,0,"5.75400","0","500","-","Monoblock LR","Active","1.8425GHz Center","-","75MHz","2.8dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.191"" (4.85mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0244A.pdf,-,CER0244A-ND,CER0244A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.88GHZ BAND PASS,0,0,"5.75400","0","500","-","Monoblock LR","Active","1.88GHz Center","-","60MHz","2.2dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.191"" (4.85mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0244B.pdf,-,CER0244B-ND,CER0244B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.88GHZ BAND PASS,0,0,"5.75400","0","500","-","Monoblock LR","Active","1.88GHz Center","-","60MHz","2.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.191"" (4.85mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0244E.pdf,-,CER0244E-ND,CER0244E,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"5.75400","0","500","-","-","Active","-","-","65MHz","2.2dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.191"" (4.85mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0244G.pdf,-,CER0244G-ND,CER0244G,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"5.75400","0","500","-","-","Active","-","-","65MHz","2dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.191"" (4.85mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0245A.pdf,-,CER0245A-ND,CER0245A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.96GHZ BAND PASS,0,0,"5.75400","0","500","-","Monoblock LR","Active","1.96GHz Center","-","60MHz","2.2dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","0.646"" L x 0.268"" W (16.42mm x 6.80mm)","0.191"" (4.85mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0245B.pdf,-,CER0245B-ND,CER0245B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.96GHZ BAND PASS,0,0,"5.75400","0","500","-","Monoblock LR","Active","1.96GHz Center","-","60MHz","2.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","0.646"" L x 0.268"" W (16.42mm x 6.80mm)","0.191"" (4.85mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0245E.pdf,-,CER0245E-ND,CER0245E,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"5.75400","0","500","-","-","Active","-","-","65MHz","2.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","0.646"" L x 0.268"" W (16.42mm x 6.80mm)","0.191"" (4.85mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0245F.pdf,-,CER0245F-ND,CER0245F,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"5.75400","0","500","-","-","Active","-","-","70MHz","2.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","0.646"" L x 0.268"" W (16.42mm x 6.80mm)","0.191"" (4.85mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0459A.pdf,-,CER0459A-ND,CER0459A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"5.79600","0","500","-","-","Active","-","-","85MHz","1.2dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","0.580"" L x 0.236"" W (14.74mm x 6.00mm)","0.236"" (6.00mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0604A.pdf,-,CER0604A-ND,CER0604A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 860.5MHZ BAND PASS,0,0,"5.88000","0","500","-","-","Active","860.5MHz Center","-","23MHz","2.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.087"" (2.20mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0605A.pdf,-,CER0605A-ND,CER0605A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 938MHZ BAND PASS,0,0,"5.88000","0","500","-","-","Active","938MHz Center","-","10MHz","2.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.087"" (2.20mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0606A.pdf,-,CER0606A-ND,CER0606A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 815.5MHZ BAND PASS,0,0,"5.88000","0","500","-","-","Active","815.5MHz Center","-","22MHz","2.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.087"" (2.20mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0607A.pdf,-,CER0607A-ND,CER0607A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 899MHZ BAND PASS,0,0,"5.88000","0","500","-","-","Active","899MHz Center","-","9MHz","2.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.087"" (2.20mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0535B.pdf,-,CER0535B-ND,CER0535B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"5.89400","0","500","-","-","Active","-","-","200MHz","1.5dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.161"" (4.10mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0105A.pdf,-,CER0105A-ND,CER0105A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"5.90800","0","500","Tape & Reel (TR)","-","Active","881.5MHz Center","-","25MHz","2dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","0.343"" L x 0.155"" W (8.71mm x3.93mm)","0.343"" (8.70mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0342A.pdf,-,CER0342A-ND,CER0342A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"5.93600","0","500","-","-","Active","-","-","225MHz","1.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0280A.pdf,-,CER0280A-ND,CER0280A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"6.00600","0","500","-","-","Active","-","-","75MHz","1.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.157"" (4.00mm)"
-,-,KFF6669C-ND,KFF6669C,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"6.04800","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0241C.pdf,-,CER0241C-ND,CER0241C,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 942.5MHZ BAND PASS,0,0,"6.07600","0","500","-","-","Active","942.5MHz Center","-","35MHz","4.5dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.157"" (4.00mm)"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0669A.pdf,-,CER0669A-ND,CER0669A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"6.10400","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0391A.pdf,-,CER0391A-ND,CER0391A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"6.13200","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0644A.pdf,-,CER0644A-ND,CER0644A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"6.20200","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0781A-Datasheet.pdf,-,CER0781A-ND,CER0781A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"6.20200","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0802A.pdf,-,CER0802A-ND,CER0802A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"6.20200","0","500","-","LR","Active","-","-","45MHz","1.8dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.191"" (4.85mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0803A.pdf,-,CER0803A-ND,CER0803A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"6.20200","0","500","-","-","Active","-","-","45MHz","1.8dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.191"" (4.85mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0456B.pdf,-,CER0456B-ND,CER0456B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"6.21600","0","500","-","-","Active","-","-","125MHz","1.7dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.185"" (4.70mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0405B.pdf,-,CER0405B-ND,CER0405B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"6.35600","0","500","-","-","Active","-","-","50MHz","1.9dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.157"" (4.00mm)"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/CER0849B.pdf,-,CER0849B-ND,CER0849B,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"6.49600","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0310B.pdf,-,CER0310B-ND,CER0310B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"6.51000","0","500","-","-","Active","-","-","100MHz","1.8dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","0.463"" L x 0.272"" W (11.75mm x 6.90mm)","0.181"" (4.60mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0311B.pdf,-,CER0311B-ND,CER0311B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"6.51000","0","500","-","-","Active","-","-","100MHz","1.8dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.181"" (4.60mm)"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0678A.pdf,-,CER0678A-ND,CER0678A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"6.53800","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0236A.pdf,-,CER0236A-ND,CER0236A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 836.5MHZ BAND PASS,0,0,"6.58000","0","500","-","-","Active","836.5MHz Center","-","25MHz","3.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.157"" (4.00mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0236B.pdf,-,CER0236B-ND,CER0236B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 836.5MHZ BAND PASS,0,0,"6.58000","0","500","-","-","Active","836.5MHz Center","-","25MHz","3.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.157"" (4.00mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0237B.pdf,-,CER0237B-ND,CER0237B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 881.5MHZ BAND PASS,0,0,"6.58000","0","500","-","-","Active","881.5MHz Center","-","25MHz","3.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.157"" (4.00mm)"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/CER0237C.pdf,-,CER0237C-ND,CER0237C,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 881.5MHZ BAND PASS,0,0,"6.58000","0","500","-","-","Active","881.5MHz Center","-","25MHz","4.8dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.157"" (4.00mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0238A.pdf,-,CER0238A-ND,CER0238A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 902.5MHZ BAND PASS,0,0,"6.58000","0","500","-","-","Active","902.5MHz Center","-","25MHz","3.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.157"" (4.00mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0239A.pdf,-,CER0239A-ND,CER0239A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 947.5MHZ BAND PASS,0,0,"6.58000","0","500","-","-","Active","947.5MHz Center","-","25MHz","3.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.157"" (4.00mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0239B.pdf,-,CER0239B-ND,CER0239B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 947.5MHZ BAND PASS,0,0,"6.58000","0","500","-","-","Active","947.5MHz Center","-","25MHz","3.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.157"" (4.00mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/KFF6686A.pdf,-,KFF6686A-ND,KFF6686A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"6.58000","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0687A.pdf,-,CER0687A-ND,CER0687A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"6.59400","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 2 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0121A.pdf,-,CER0121A-ND,CER0121A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"6.63600","0","500","Tape & Reel (TR)","-","Active","2.14GHz Center","-","60MHz","1.09dB","Band Pass","Surface Mount","Monoblock, 3 PC Pad","0.946"" L x 0.181"" W (24.04mm x 4.60mm)","0.266"" (6.75mm)"
-,-,CER0899A-ND,CER0899A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"6.63600","0","500","-","*","Active","-","-","-","-","-","-","-","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0454B.pdf,-,CER0454B-ND,CER0454B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 2.45GHZ BAND PASS,0,0,"6.70600","0","500","-","-","Active","2.45GHz Center","-","100MHz","1.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","0.402"" L x 0.205"" W (10.20mm x 5.20mm)","0.157"" (4.00mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0499A.pdf,-,CER0499A-ND,CER0499A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 2.14GHZ BAND PASS,0,0,"6.70600","0","500","-","-","Active","2.14GHz Center","-","80MHz","0.7dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.157"" (4.00mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0367A.pdf,-,CER0367A-ND,CER0367A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 2.45GHZ BAND PASS,0,0,"6.75000","0","500","-","-","Active","2.45GHz Center","-","100MHz","1dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.177"" (4.50mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0548B.pdf,-,CER0548B-ND,CER0548B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"6.76350","0","500","-","-","Active","-","-","50MHz","2.4dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.114"" (2.90mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0111A.pdf,-,CER0111A-ND,CER0111A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"6.81800","0","500","Tape & Reel (TR)","-","Active","1.88GHz Center","-","60MHz","2.6dB","Band Pass","Surface Mount","Monoblock, 3 PC Pad","0.784"" L x 0.181"" W (19.91mm x 4.60mm)","0.254"" (6.45mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0220A.pdf,-,CER0220A-ND,CER0220A,Tusonix a Subsidiary of CTS Electronic Components,FILTER CER BAND PASS 1.88GHZ SMD,0,0,"6.83100","0","500","Tape & Reel (TR)","-","Active","1.88GHz Center","-","60MHz","2.7dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","0.538"" L x 0.222"" W (13.67mm x 5.64mm)","0.241"" (6.12mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0221A.pdf,-,CER0221A-ND,CER0221A,Tusonix a Subsidiary of CTS Electronic Components,FILTER CER BAND PASS 1.96GHZ SMD,0,0,"6.83100","0","500","Tape & Reel (TR)","-","Active","1.96GHz Center","-","60MHz","2.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","0.538"" L x 0.222"" W (13.67mm x 5.64mm)","0.241"" (6.12mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0137A.pdf,-,CER0137A-ND,CER0137A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"6.83200","0","500","Tape & Reel (TR)","-","Active","1.96GHz Center","-","60MHz","0.8dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","0.580"" L x 0.236"" W (14.74mm x 6.00mm)","0.208"" (5.28mm)"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/KFF6636A.pdf,-,410-1023-2-ND,KFF6636A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER 837MHZ FM,0,0,"6.88800","0","500","Tape & Reel (TR)","-","Active","837MHz Center","50Ohm","25MHz","2.4dB","FM","Surface Mount","Monoblock, 3 PC Pad","0.840"" L x 0.157"" W (21.34mm x 4.00mm)","0.343"" (8.70mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0519B.pdf,-,CER0519B-ND,CER0519B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"6.91600","0","500","-","-","Active","-","-","50MHz","1.7dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.185"" (4.70mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0664A.pdf,-,CER0664A-ND,CER0664A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"6.94400","0","500","-","LR","Active","-","-","45MHz","2.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.191"" (4.85mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0295B.pdf,-,CER0295B-ND,CER0295B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"6.97950","0","500","-","-","Active","-","-","196MHz","1.4dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","0.610"" L x 0.256"" W (15.50mm x 6.50mm)","0.169"" (4.30mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0295C.pdf,-,CER0295C-ND,CER0295C,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 2.593GHZ BAND PASS,0,0,"6.97950","0","500","-","-","Active","2.593GHz Center","-","234MHz","1.8dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","0.610"" L x 0.256"" W (15.50mm x 6.50mm)","0.169"" (4.30mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0465B.pdf,-,CER0465B-ND,CER0465B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 3.5GHZ BAND PASS,0,0,"6.97950","0","500","-","-","Active","3.5GHz Center","-","200MHz","1.7dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","0.610"" L x 0.236"" W (15.50mm x 6.00mm)","0.169"" (4.30mm)"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/KFF6666A.pdf,-,410-1024-2-ND,KFF6666A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER 60MHZ FM,0,0,"7.11450","0","500","Tape & Reel (TR)","-","Active","1.88GHz Center","50Ohm","60MHz","3.4dB","FM","Surface Mount","Monoblock, 3 PC Pad","1.110"" L x 0.193"" W (28.20mm x 4.90mm)","0.270"" (6.85mm)"
http://www.ctscorp.com/wp-content/uploads/2015/11/CER0532B.pdf,-,CER0532B-ND,CER0532B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 3.5GHZ BAND PASS,0,0,"7.22250","0","500","-","-","Active","3.5GHz Center","-","200MHz","0.85dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.264"" (6.70mm)"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0637A.pdf,-,CER0637A-ND,CER0637A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"7.22250","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0395A.pdf,-,CER0395A-ND,CER0395A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"7.33050","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0839B.pdf,-,CER0839B-ND,CER0839B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"7.37100","0","500","-","-","Active","-","-","100MHz","1.6dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0846A.pdf,-,CER0846A-ND,CER0846A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"7.37100","0","500","-","-","Active","-","-","34MHz","2.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.122"" (3.10mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0398A.pdf,-,CER0398A-ND,CER0398A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"7.38450","0","500","-","-","Active","-","-","85MHz","1.8dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.091"" (2.30mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0513A.pdf,-,CER0513A-ND,CER0513A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"7.42500","0","500","-","-","Active","-","-","6MHz","2.8dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.248"" (6.30mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0514A.pdf,-,CER0514A-ND,CER0514A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"7.42500","0","500","-","-","Active","-","-","6MHz","3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.248"" (6.30mm)"
http://www.ctscorp.com/wp-content/uploads/2015/11/CER0662A.pdf,-,CER0662A-ND,CER0662A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"7.57350","0","500","-","-","Active","-","-","100MHz","-","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.205"" (5.20mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0707A.pdf,-,CER0707A-ND,CER0707A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"7.57350","0","500","-","-","Active","-","-","150MHz","2.8dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.191"" (4.85mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0295G.pdf,-,CER0295G-ND,CER0295G,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"7.64100","0","500","-","-","Active","-","-","196MHz","2.2dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","0.610"" L x 0.256"" W (15.50mm x 6.50mm)","0.169"" (4.30mm)"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0645A.pdf,-,CER0645A-ND,CER0645A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"7.70850","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0455B.pdf,-,CER0455B-ND,CER0455B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"8.03250","0","500","-","-","Active","-","-","255MHz","1.7dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.169"" (4.30mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0246C.pdf,-,CER0246C-ND,CER0246C,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.7475GHZ BAND PASS,0,0,"8.12700","0","500","-","Monoblock LR","Active","1.7475GHz Center","-","75MHz","3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.244"" (6.20mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0247C.pdf,-,CER0247C-ND,CER0247C,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.8425GHZ BAND PASS,0,0,"8.12700","0","500","-","Monoblock LR","Active","1.8425GHz Center","-","75MHz","3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.244"" (6.20mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0247E.pdf,-,CER0247E-ND,CER0247E,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.8425GHZ BAND PASS,0,0,"8.12700","0","500","-","Monoblock LR","Active","1.8425GHz Center","-","75MHz","3.6dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.244"" (6.20mm)"
