Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Filter Type","Configuration","Voltage - Rated DC","Voltage - Rated AC","Voltage - Rated AC (Phase to Ground/Neutral)","Voltage - Rated AC (Phase to Phase)","Current","Frequency - Operating","Applications","Approvals","Operating Temperature","Mounting Type","Termination Style","Inductance"
https://www.schaffner.com/products/download/product/datasheet/fn-350-single-phase-emcemi-filter-for-motor-drives/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN350-8-29.JPG,817-1129-ND,FN350-8-29,Schaffner EMC Inc.,LINE FILTER 250VAC 8A CHASS MNT,38,0,"109.26000","0","1","FN 350","Active","Single Phase","Single Stage","-","250V","-","-","8A","DC ~ 400Hz","Regenerative Motor Drive","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Terminal Block","-"
https://www.schaffner.com/products/download/product/datasheet/fn-3280-high-end-line-emcemi-filter-for-machineryequipment/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN3280H-8-29.JPG,817-1400-ND,FN3280H-8-29,Schaffner EMC Inc.,LINE FILTER 480VAC 8A CHASS MNT,39,0,"154.36000","0","1","FN 3280","Active","Three Phase (Wye)","Two Stage","-","480V","300V","520V","8A","DC ~ 60Hz","General Purpose","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Terminal Block","-"
https://www.schaffner.com/products/download/product/datasheet/fn-258-book-style-emcemi-filter-for-three-phase-inverters-and-power-drive-systems/,-,817-2445-ND,FN258L-75-34,Schaffner EMC Inc.,LINE FILTER 75A CHASSIS MOUNT,40,0,"453.32000","0","1","FN 258","Not For New Designs","Three Phase (Delta)","Two Stage","-","-","277V","480V","75A","DC ~ 60Hz","Inverters, Power Drive Systems","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Terminal Block","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FPP-01.pdf,//media.digikey.com/Photos/Schurter%20Photos/MFG_5500.2000.jpg,486-3763-ND,5500.2000,Schurter Inc.,LINE FILTER 125/250VAC 600MA TH,191,0,"7.68000","0","1","FPP-01","Active","Single Phase","Single Stage","-","125V, 250V","-","-","600mA","50/60Hz","General Purpose","cURus, ENEC, VDE","-25°C ~ 85°C","Through Hole","PC Pins","40mH"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FPP-02.pdf,//media.digikey.com/Photos/Schurter%20Photos/5500.2018.jpg,486-4011-ND,5500.2018,Schurter Inc.,LINE FILTER 125/250VAC 4A TH,180,0,"8.14000","0","1","FPP-02","Active","Single Phase","Single Stage","-","125V, 250V","-","-","4A","50/60Hz","General Purpose","cURus, ENEC, VDE","-25°C ~ 85°C","Through Hole","PC Pins","1mH"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FMLB-41.pdf,//media.digikey.com/Photos/Schurter%20Photos/MFG_5500.2026.jpg,486-3767-ND,5500.2026,Schurter Inc.,LINE FILTER 125/250VAC 1A CHAS,1779,425,"11.69000","0","1","FMLB-41","Active","Single Phase","Single Stage","-","125V, 250V","-","-","1A","50/60Hz","General Purpose","cURus, ENEC, VDE","-25°C ~ 100°C","Chassis Mount","Quick Connect","10mH"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FMAB_NEO.pdf,//media.digikey.com/Photos/Schurter%20Photos/FMAB-NEO-Series-QC.jpg,486-3249-ND,5500.2641.01,Schurter Inc.,LINE FILTER 125/250VAC 3A CHAS,315,0,"13.97000","0","1","FMAB NEO","Active","Single Phase","Single Stage","-","125V, 250V","-","-","3A","50/60Hz","General Purpose","cURus, ENEC, VDE","-40°C ~ 100°C","Chassis Mount","Quick Connect","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FMLB-41.pdf,-,486-4742-ND,5500.2081,Schurter Inc.,LINE FILTER 125/250VAC 10A CHASS,119,0,"14.84000","0","1","FMLB-41","Active","Single Phase","Single Stage","-","125V, 250V","-","-","10A","50/60Hz","Medical","cURus, ENEC, VDE","-25°C ~ 100°C","Chassis Mount","Quick Connect","300µH"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1654001_CORCOM_PRODUCT_GUIDE_EBP_EDP_EOP&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/6609063-1.JPG,CCM2221-ND,6609063-1,TE Connectivity Corcom Filters,LINE FILTER 250VAC 1A TH,299,0,"15.15000","0","1","EBP","Active","Single Phase","Single Stage","-","250V","-","-","1A","50/60Hz","General Purpose","CSA, UR, VDE","-10°C ~ 40°C","Through Hole","PC Pins","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FMAB_NEO.pdf,//media.digikey.com/Photos/Schurter%20Photos/5500.2634.01.jpg,486-3215-ND,5500.2634.01,Schurter Inc.,LINE FILTER 125/250VAC 8A CHAS,106,0,"16.96000","0","1","FMAB NEO","Active","Single Phase","Single Stage","-","125V, 250V","-","-","8A","50/60Hz","General Purpose","cURus, ENEC, VDE","-40°C ~ 100°C","Chassis Mount","Quick Connect","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=3EH3&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3EH3.JPG,CCM2009-ND,3EH3,TE Connectivity Corcom Filters,LINE FILTER 250VAC 3A CHASS MNT,170,0,"18.46000","0","1","H","Active","Single Phase","Single Stage","-","250V","-","-","3A","50/60Hz","General Purpose","CSA, UR, VDE","-10°C ~ 40°C","Chassis Mount","Wire Leads","1mH"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=10EH3&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/6609012-6.jpg,6609012-6-ND,6609012-6,TE Connectivity Corcom Filters,LINE FILTER 250VAC 10A CHASS MNT,142,0,"18.50000","0","1","H","Active","Single Phase","Single Stage","-","250V","-","-","10A","50/60Hz","General Purpose","CSA, UR, VDE","-10°C ~ 40°C","Chassis Mount","Wire Leads","360µH"
http://www.deltaww.com/filecenter/Products/download/04/0406/general_two/DP.pdf,//media.digikey.com/Photos/Delta%20Photos/03DPDG3S.JPG,1144-1063-ND,03DPDG3S,Delta Electronics,LINE FILTER 115/250VAC 3A CHAS,112,0,"18.71000","0","1","DP","Active","Single Phase","Two Stage","-","115V, 250V","-","-","3A","50/60Hz","General Purpose","CSA, UR, VDE","-","Chassis Mount","Quick Connect","-"
https://www.schurter.com/en/datasheet/typ_FPBB_RAIL.pdf,//media.digikey.com/Photos/Schurter%20Photos/MFG_FPBB-RAIL.jpg,486-4221-ND,FPBB-U3RI-1690,Schurter Inc.,LINE FILTER 250VDC/VAC 16A DIN,141,20,"22.68000","0","1","FPBB RAIL","Active","Single Phase","Two Stage","250V","250V","-","-","16A","50/60Hz","General Purpose","-","-40°C ~ 100°C","DIN Rail","Spring Cage","-"
https://us.schurter.com/pdf/english/typ_FMBB_NEO.pdf,-,486-4994-ND,5500.2612.01,Schurter Inc.,FMBB NEO FILTER 1PH 2ST D 6A 250,218,0,"40.28000","0","1","FMBB NEO","Active","Single Phase","Two Stage","-","125V, 250V","-","-","6A","-","Inverters, Power Drive Systems","cURus, ENEC, VDE","-25°C ~ 100°C","Chassis Mount","Quick Connect","7.8mH"
https://www.schaffner.com/products/download/product/datasheet/fn-410-high-performance-two-stage-pcb-mounting-emc-filter/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/FN410-6-02.JPG,817-1797-ND,FN410-6-02,Schaffner EMC Inc.,LINE FILTER 250VAC 6A TH,82,0,"23.00000","0","1","FN 410","Active","Single Phase","Two Stage","-","250V","-","-","6A","DC ~ 400Hz","General Purpose","CSA, ENEC, UR","-25°C ~ 100°C","Through Hole","PC Pins","800µH"
https://www.schaffner.com/products/download/product/datasheet/fn-2080-multi-stage-high-performance-emcemi-filter/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN2080-3-06.JPG,817-1319-ND,FN2080-3-06,Schaffner EMC Inc.,LINE FILTER 110/250VAC 3A CHAS,56,100,"23.03000","0","1","FN 2080","Active","Single Phase","Two Stage","-","110V, 250V","-","-","3A","DC ~ 400Hz","General Purpose","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Quick Connect","9.8mH"
https://www.schaffner.com/products/download/product/datasheet/fn-2090-multi-stage-emcemi-filter-with-excellent-attenuation-performance/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN2090-4-06.JPG,817-1905-ND,FN2090B-10-06,Schaffner EMC Inc.,LINE FILTER 110/250VAC 10A CHASS,75,0,"27.62000","0","1","FN 2090","Active","Single Phase","Two Stage","-","110V, 250V","-","-","10A","DC ~ 400Hz","General Purpose","CE, CSA, ENEC, UR","-20°C ~ 100°C","Chassis Mount","Quick Connect","8mH"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1654001_CORCOM_PRODUCT_GUIDE_MV_SERIES&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/6MV1.JPG,CCM1712-ND,6MV1,TE Connectivity Corcom Filters,LINE FILTER 250VAC 6A CHASS MNT,23,0,"31.87000","0","1","MV","Active","Single Phase","Two Stage","-","250V","-","-","6A","50/60Hz","General Purpose","CSA, UR, VDE","-10°C ~ 40°C","Chassis Mount","Quick Connect","-"
http://www.deltaww.com/filecenter/products/download/01/0102/datasheet/DS_FL75L20.pdf,//media.digikey.com/Photos/Delta%20Photos/FL75L20A.jpg,603-1258-ND,FL75L20A,Delta Electronics,LINE FILTER 75VAC 20A TH,45,0,"32.80000","0","1","Delphi","Active","DC","Three Stage","-","75V","-","-","20A","-","General Purpose","cUL, UL, VDE","-40°C ~ 110°C","Through Hole","PC Pins","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=10ESK1&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/10ESK1.jpg,6609035-9-ND,6609035-9,TE Connectivity Corcom Filters,LINE FILTER 250VAC 10A CHASS MNT,71,0,"37.61000","0","1","SK","Active","Single Phase","Single Stage","-","250V","-","-","10A","50/60Hz","General Purpose","CSA, UR, VDE","-10°C ~ 40°C","Chassis Mount","Quick Connect","7.13mH"
https://www.schaffner.com/products/download/product/datasheet/fn-2070-multi-stage-performancey-emcemi-filter/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN2070-12-06.JPG,817-1309-ND,FN2070-12-06,Schaffner EMC Inc.,LINE FILTER 110/250VAC 12A CHASS,96,100,"40.73000","0","1","FN 2070","Active","Single Phase","Two Stage","-","110V, 250V","-","-","12A","DC ~ 400Hz","General Purpose","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Quick Connect","3.25mH"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=20VSK6&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/20VSK6.JPG,CCM1630-ND,20VSK6,TE Connectivity Corcom Filters,LINE FILTER 250VAC 20A CHASS MNT,10,0,"49.05000","0","1","SK","Active","Single Phase","Single Stage","-","250V","-","-","20A","50/60Hz","General Purpose","CSA, UR, VDE","-10°C ~ 40°C","Chassis Mount","Threaded Post (8-32)","6.06mH"
https://www.curtisind.com/wp-content/uploads/F1400-RFI-Filters.pdf,//media.digikey.com/photos/Curtis%20Industries%20Photos/F1400AA10.JPG,364-1088-ND,F1400AA10,Curtis Industries,LINE FILTER 250VAC 10A CHASS MNT,24,0,"56.78000","0","1","F1400","Active","Single Phase","Two Stage","-","250V","-","-","10A","50/60Hz","General Purpose","CE, CSA, TUV, UR","-","Chassis Mount","Quick Connect","-"
https://www.schaffner.com/products/download/product/datasheet/fn-2060-multi-stage-general-purpose-emcemi-filter/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/FN2060-30-08.JPG,817-1300-ND,FN2060-30-08,Schaffner EMC Inc.,LINE FILTER 250VAC 30A CHASS MNT,49,100,"58.34000","0","1","FN 2060","Active","Single Phase","Two Stage","-","250V","-","-","30A","DC ~ 400Hz","General Purpose","CE, CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Threaded Post (M4)","600µH"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1654001_CORCOM_PRODUCT_GUIDE_T_SERIES&DocType=CS&DocLang=English,"//media.digikey.com/photos/Tyco%20Corcom%20Photos/10ET1,%2010VT1.jpg",CCM1639-ND,6609047-1,TE Connectivity Corcom Filters,LINE FILTER 250VAC 10A CHASS MNT,32,0,"58.52000","0","1","T","Active","Single Phase","Single Stage","-","250V","-","-","10A","50/60Hz","General Purpose","CSA, UR, VDE","-10°C ~ 40°C","Chassis Mount","Quick Connect","9.5mH"
https://www.schaffner.com/products/download/product/datasheet/fn-2070-multi-stage-performancey-emcemi-filter/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN2070-16-06.JPG,817-1311-ND,FN2070-16-06,Schaffner EMC Inc.,LINE FILTER 110/250VAC 16A CHASS,71,40,"58.68000","0","1","FN 2070","Active","Single Phase","Two Stage","-","110V, 250V","-","-","16A","DC ~ 400Hz","General Purpose","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Quick Connect","2.8mH"
https://www.tdk-electronics.tdk.com/inf/30/db/emc_2014/B84143A_166.pdf,//media.digikey.com/Photos/Epcos%20Photos/MFG_B84143A10A166.jpg,495-75258-ND,B84143A0020A166,EPCOS (TDK),LINE FILTER 20A CHASSIS MOUNT,81,0,"67.07000","0","1","B84143","Active","Three Phase (Delta)","Single Stage","-","-","520V","300V","20A","50/60Hz","General Purpose","cUR, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Quick Connect, Threaded Post (M5)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1654001_CORCOM_PRODUCT_GUIDE_N_SERIES&DocType=CS&DocLang=English,//media.digikey.com/photos/Tyco%20Corcom%20Photos/10VN1.jpg,CCM1649-ND,10VN1,TE Connectivity Corcom Filters,LINE FILTER 250VAC 10A CHASS MNT,100,0,"68.75000","0","1","N","Active","Single Phase","Three Stage","-","250V","-","-","10A","50/60Hz","General Purpose","CSA, UR, VDE","-10°C ~ 40°C","Chassis Mount","Quick Connect","7.83mH"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1654001_CORCOM_PRODUCT_GUIDE_Q_SERIES&DocType=CS&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/20VQ1.JPG,CCM1687-ND,20VQ1,TE Connectivity Corcom Filters,LINE FILTER 250VAC 20A CHASS MNT,77,0,"87.71000","0","1","Q","Active","Single Phase","Two Stage","-","250V","-","-","20A","50/60Hz","General Purpose","CSA, UR, VDE","-10°C ~ 40°C","Chassis Mount","Quick Connect","6mH"
https://www.schaffner.com/products/download/product/datasheet/fn-2410-fn-2412-single-and-two-phase-emcemi-filters-for-industrial-electronics/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN2412-45-33.JPG,817-1361-ND,FN2412-45-33,Schaffner EMC Inc.,LINE FILTER 250VAC 45A DIN RAIL,18,0,"96.77000","0","1","FN 2412","Active","Single Phase","Single Stage","-","250V","-","-","45A","DC ~ 400Hz","Regenerative Motor Drive","CSA, ENEC, UR","-25°C ~ 100°C","DIN Rail","Terminal Block","-"
https://www.schaffner.com/products/download/product/datasheet/fn-3258-ultra-compact-emcemi-filter-for-3-phase-systems-and-motor-drives/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN3258-16-44.JPG,817-1371-ND,FN3258-16-44,Schaffner EMC Inc.,LINE FILTER 16A CHASSIS MOUNT,18,9,"155.57000","0","1","FN 3258","Active","Three Phase (Delta)","Single Stage","-","-","277V","480V","16A","DC ~ 60Hz","General Purpose","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Terminal Block","-"
https://www.schaffner.com/products/download/product/datasheet/fn-258-book-style-emcemi-filter-for-three-phase-inverters-and-power-drive-systems/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN258-7-29.JPG,817-1076-ND,FN258-7-29,Schaffner EMC Inc.,LINE FILTER 7A CHASSIS MOUNT,25,0,"160.97000","0","1","FN 258","Not For New Designs","Three Phase (Delta)","Two Stage","-","-","277V","480V","7A","DC ~ 60Hz","Inverters, Power Drive Systems","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Terminal Block","-"
https://www.schaffner.com/products/download/product/datasheet/fn-3258-ultra-compact-emcemi-filter-for-3-phase-systems-and-motor-drives/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN3258-30-33.JPG,817-1373-ND,FN3258-30-33,Schaffner EMC Inc.,LINE FILTER 30A CHASSIS MOUNT,13,10,"199.96000","0","1","FN 3258","Active","Three Phase (Delta)","Single Stage","-","-","277V","480V","30A","DC ~ 60Hz","General Purpose","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Terminal Block","-"
https://www.schaffner.com/products/download/product/datasheet/fn-351-general-purpose-emcemi-filter-for-three-phase-applications/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN351-25-33.JPG,817-1137-ND,FN351-25-33,Schaffner EMC Inc.,LINE FILTER 25A CHASSIS MOUNT,5,0,"229.72000","0","1","FN 351","Active","Three Phase (Delta)","Single Stage","-","-","250V","440V","25A","DC ~ 60Hz","Inverters, Power Drive Systems","CSA, ENEC, UR","-25°C ~ 85°C","Chassis Mount","Terminal Block","-"
https://www.schaffner.com/products/download/product/datasheet/fn-3280-high-end-line-emcemi-filter-for-machineryequipment/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN3280H-36-33.JPG,817-1403-ND,FN3280H-36-33,Schaffner EMC Inc.,LINE FILTER 480VAC 36A CHASS MNT,12,0,"258.28000","0","1","FN 3280","Active","Three Phase (Wye)","Two Stage","-","480V","300V","520V","36A","DC ~ 60Hz","General Purpose","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Terminal Block","-"
https://www.schaffner.com/products/download/product/datasheet/fn-3258-ultra-compact-emcemi-filter-for-3-phase-systems-and-motor-drives/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN3258-55-34.JPG,817-1377-ND,FN3258-55-34,Schaffner EMC Inc.,LINE FILTER 55A CHASSIS MOUNT,13,0,"278.69000","0","1","FN 3258","Active","Three Phase (Delta)","Single Stage","-","-","277V","480V","55A","DC ~ 60Hz","General Purpose","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Terminal Block","-"
https://www.schaffner.com/products/download/product/datasheet/fn-351-general-purpose-emcemi-filter-for-three-phase-applications/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN351-64-33.JPG,817-1142-ND,FN351-64-33,Schaffner EMC Inc.,LINE FILTER 64A CHASSIS MOUNT,17,4,"306.42000","0","1","FN 351","Active","Three Phase (Delta)","Single Stage","-","-","250V","440V","64A","DC ~ 60Hz","Inverters, Power Drive Systems","CSA, ENEC, UR","-25°C ~ 85°C","Chassis Mount","Terminal Block","-"
//media.digikey.com/pdf/Data%20Sheets/Schaffner%20PDFs/FN256.pdf,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN256-64-52.JPG,817-1074-ND,FN256-64-52,Schaffner EMC Inc.,LINE FILTER 64A CHASSIS MOUNT,17,0,"348.21000","0","1","FN 256","Not For New Designs","Three Phase (Wye)","Single Stage","-","-","277V","480V","64A","DC ~ 60Hz","General Purpose","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Terminal Block","-"
https://www.schaffner.com/products/download/product/datasheet/fn-3280-high-end-line-emcemi-filter-for-machineryequipment/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/FN3280H-64-34.jpg,817-1404-ND,FN3280H-64-34,Schaffner EMC Inc.,LINE FILTER 480VAC 64A CHASS MNT,18,0,"373.66000","0","1","FN 3280","Active","Three Phase (Wye)","Two Stage","-","480V","300V","520V","64A","DC ~ 60Hz","General Purpose","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Terminal Block","-"
https://www.schaffner.com/products/download/product/datasheet/fn-3270-compact-3-phase-emcemi-filter-for-industrial-motor-drive-applications/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN3270H-100-35.JPG,817-1385-ND,FN3270H-100-35,Schaffner EMC Inc.,LINE FILTER 100A CHASSIS MOUNT,10,34,"396.02000","0","1","FN 3270","Active","Three Phase (Delta)","Three Stage","-","-","300V","520V","100A","DC ~ 60Hz","Inverters, Power Drive Systems","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Terminal Block","-"
https://www.schaffner.com/products/download/product/datasheet/fn-3258-ultra-compact-emcemi-filter-for-3-phase-systems-and-motor-drives/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN3258-100-35.JPG,817-1381-ND,FN3258-100-35,Schaffner EMC Inc.,LINE FILTER 100A CHASSIS MOUNT,15,0,"431.90000","0","1","FN 3258","Active","Three Phase (Delta)","Single Stage","-","-","277V","480V","100A","DC ~ 60Hz","General Purpose","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Terminal Block","-"
https://www.schaffner.com/products/download/product/datasheet/fn-700z-three-stage-emcemi-filter/,-,817-2519-ND,FN700Z-6-06,Schaffner EMC Inc.,LINE FILTER 250VAC 6A CHASS MNT,6,0,"458.48000","0","1","FN 700Z","Active","Single Phase","Three Stage","-","250V","-","-","6A","DC ~ 400Hz","General Purpose","-","-25°C ~ 85°C","Chassis Mount","Quick Connect","50µH"
https://www.schaffner.com/products/download/product/datasheet/fn-700z-three-stage-emcemi-filter/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/FN700Z-10-06.JPG,817-1798-ND,FN700Z-10-06,Schaffner EMC Inc.,LINE FILTER 250VAC 10A CHASS MNT,10,5,"499.09000","0","1","FN 700Z","Active","Single Phase","Three Stage","-","250V","-","-","10A","DC ~ 400Hz","General Purpose","-","-25°C ~ 85°C","Chassis Mount","Quick Connect","50µH"
https://www.schaffner.com/products/download/product/datasheet/fn-2200-dc-emcemi-filter-for-photovoltaic-inverters/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/FN2200-600-99.jpg,817-1610-ND,FN2200-600-99,Schaffner EMC Inc.,LINE FILTER 1.2KVDC 600A CHASS,9,0,"612.28000","0","1","FN 2200","Active","DC","Single Stage","1200V (1.2kV)","-","-","-","600A","-","Photovoltaic Inverter","cURus, ENEC","-40°C ~ 100°C","Chassis Mount","Terminal Post","-"
https://www.schaffner.com/products/download/product/datasheet/fn-3359-high-current-3-phase-emcemi-filter/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/FN3359-180-28.jpg,817-1410-ND,FN3359-180-28,Schaffner EMC Inc.,LINE FILTER 180A CHASSIS MOUNT,5,0,"801.23000","0","1","FN 3359","Active","Three Phase (Delta)","Three Stage","-","-","300V","520V","180A","DC ~ 60Hz","General Purpose","cURus, ENEC","-25°C ~ 100°C","Chassis Mount","Threaded Post (M10)","-"
https://www.us.tdk-lambda.com/ftp/specs/etl_rsel.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_RSAL-RSEL%28A%29-Series.JPG,285-2744-ND,RSEL-2006A,TDK-Lambda Americas Inc.,LINE FILTER 250VDC/VAC 6A CHASS,98,0,"7.98000","0","1","RSEL","Active","Single Phase","Single Stage","250V","250V","-","-","6A","-","General Purpose","CSA, EN, UL","-25°C ~ 85°C","Chassis Mount","Quick Connect","-"
