Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","For Use With/Related Products"
https://katalog.we-online.com/pbs/datasheet/7427713.pdf,-,732-13488-ND,7427713,Wurth Electronics Inc.,STAR-CLIP FIXATION FOR SNAP FERR,360,0,"1.90000","0","1","-","Active","Mounting Clip","STAR Snap Ferrites Series"
https://katalog.we-online.com/pbs/datasheet/7427711.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7427711.jpg,732-13487-ND,7427711,Wurth Electronics Inc.,STAR-CLIP FIXATION FOR SNAP FERR,287,0,"1.90000","0","1","-","Active","Mounting Clip","STAR Snap Ferrites Series"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=60DBRLSERIES&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/60DBRL1.JPG,CCM1885-ND,6-1609075-4,TE Connectivity Corcom Filters,CONN RECEPT 6AWG W/1FT CABLE,6,0,"32.54000","0","1","DB","Active","Cable","DB Series"
-,-,817-2531-ND,IB3-10,Schaffner EMC Inc.,BOOT INSULATING,98,0,"3.07000","0","1","-","Active","Insulator","-"
-,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/IB3-10-SP01.jpg,817-2532-ND,IB3-10-SP01,Schaffner EMC Inc.,BOOT INSULATING,77,100,"3.18000","0","1","-","Active","Insulator","-"
-,-,CCM1926-ND,1609146-1,TE Connectivity Corcom Filters,CONN PLUG FOR P POWER FILTERS,600,0,"1.40000","0","1","-","Active","Plug","P Series"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_5500.pdf,-,486-4383-ND,5500.0001,Schurter Inc.,5500 SHIELD,95,0,"4.07000","0","1","-","Active","Shield","5500 Series"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=AA405&DocType=Customer+Drawing&DocLang=English,-,AA405-ND,AA405,TE Connectivity Corcom Filters,MOUNTING BRACKET KIT - 45/60A,9,0,"26.62000","0","1","-","Active","Mounting Bracket Kit","A Series"
https://us.tdk-lambda.com/ftp/Specs/rsev.pdf,//media.digikey.com/Photos/Lambda%20Americas%20Photos/MFG_DIN-RSEV.jpg,285-2826-ND,DIN-RSEV,TDK-Lambda Americas Inc.,RSEV FILTER DIN MOUNT KIT,0,0,"3.95000","0","1","RSEV","Active","Mounting Kit","RSEV Series"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19813,-,0199010301-ND,0199010301,Fair-Rite Products Corp.,CLIP FLAT,0,0,"0.37265","0","2000","-","Active","Clips","-"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19816,-,0199016051-ND,0199016051,Fair-Rite Products Corp.,CLIP FLAT,0,0,"0.41371","0","1500","-","Active","Clips","-"
