Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Design","Impedance @ Frequency","Material","Inner Dimension","Outer Dimension","Ratings","Mounting Type","Length"
http://assets.lairdtech.com/home/brandworld/files/28A2809-0A2.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/28A2809-0A2.jpg,240-2604-ND,28A2809-0A2,Laird-Signal Integrity Products,FERRITE CORE 220 OHM HINGED 9MM,3250,0,"2.36000","0","1","28","Active","Round","Hinged (Snap On)","220Ohm @ 100MHz","28","0.354"" Dia (9.00mm)","0.776"" Dia (19.70mm)","-","Free Hanging","1.388"" (35.25mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19420,//media.digikey.com/Photos/Fair-Right/2661102002.jpg,1934-1195-ND,2643102002,Fair-Rite Products Corp.,FERRITE 235OHM SOLID 12.83MM,5472,0,"2.41000","0","1","-","Active","Round","Solid","235Ohm @ 100MHz","43","0.505"" Dia (12.83mm)","1.020"" Dia (25.91mm)","-","Free Hanging","1.125"" (28.58mm)"
https://product.tdk.com/info/en/catalog/datasheets/clamp-filter_commercial_zcat_en.pdf,//media.digikey.com/photos/TDK%20Photos/TDK%20CORPORATION-ZCAT1730-0730A-BK.jpg,445-2047-ND,ZCAT2035-0930A-BK,TDK Corporation,FERRITE CORE 100 OHM HINGED 9MM,4552,0,"2.45000","0","1","ZCAT","Active","Round","Hinged (Snap On)","100Ohm @ 100MHz ~ 500MHz","30","0.354"" Dia (9.00mm)","0.685"" W x 0.768"" H (17.40mm x 19.50mm)","-","Free Hanging","1.378"" (35.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/clamp-filter_commercial_zcat_en.pdf,//media.digikey.com/photos/TDK%20Photos/TDK%20CORPORATION-ZCAT2035-0930A.jpg,445-2046-ND,ZCAT2035-0930A,TDK Corporation,FERRITE CORE 100 OHM HINGED 9MM,2467,0,"2.45000","0","1","ZCAT","Active","Round","Hinged (Snap On)","100Ohm @ 100MHz ~ 500MHz","30","0.354"" Dia (9.00mm)","0.685"" W x 0.768"" H (17.40mm x 19.50mm)","-","Free Hanging","1.378"" (35.00mm)"
https://api.kemet.com/component-edge/download/datasheet/ESD-SR-120.pdf,//media.digikey.com/Photos/Kemet%20Photos/ESD-SR-120.jpg,399-10836-ND,ESD-SR-120,KEMET,FERRITE CORE HINGED 6MM,4624,0,"2.46000","0","1","ESD-SR","Active","Round","Hinged (Snap On)","-","-","0.236"" Dia (6.00mm)","0.630"" W x 0.646"" H (16.00mm x 16.40mm)","-","Free Hanging","1.300"" (33.00mm)"
http://assets.lairdtech.com/home/brandworld/files/28B1122-100.pdf,//media.digikey.com/photos/Steward%20Photos/28B1122-100.jpg,240-2243-ND,28B1122-100,Laird-Signal Integrity Products,FERRITE CORE 307 OHM SOLID,18515,0,"2.47000","0","1","28","Active","Round","Solid","307Ohm @ 100MHz","28","0.542"" Dia (13.77mm)","1.122"" Dia (28.50mm)","-","Free Hanging","1.125"" (28.58mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19624,//media.digikey.com/Photos/Fair-Right/0475164181.JPG,1934-1280-ND,0444167281,Fair-Rite Products Corp.,FERRITE 210OHM HINGED 10.16MM,8619,0,"2.47000","0","1","-","Active","Round","Hinged (Snap On)","210Ohm @ 100MHz","44","0.400"" Dia (10.16mm)","0.933"" W x 0.460"" H (23.70mm x 11.68mm)","-","Free Hanging","1.550"" (39.37mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19579,//media.digikey.com/Photos/Fair-Right/MFG_0431167281.jpg,1934-1375-ND,0431167281,Fair-Rite Products Corp.,FERRITE 240OHM HINGED 10.16MM,16316,0,"2.48000","0","1","-","Active","Round","Hinged (Snap On)","240Ohm @ 100MHz","31","0.400"" Dia (10.16mm)","0.933"" W x 0.461"" H (23.70mm x 11.71mm)","-","Free Hanging","1.550"" (39.37mm)"
http://assets.lairdtech.com/home/brandworld/files/28A0807-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/28A0807-0A2.JPG,240-2580-ND,28A0807-0A2,Laird-Signal Integrity Products,FERRITE CORE 348 OHM HINGED 10MM,3429,0,"2.50000","0","1","28","Active","Round","Hinged (Snap On)","348Ohm @ 100MHz","28","0.394"" Dia (10.00mm)","0.977"" Dia (24.82mm)","-","Free Hanging","2.201"" (55.91mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19576,//media.digikey.com/Photos/Fair-Right/0431178281.JPG,1934-1193-ND,0431178281,Fair-Rite Products Corp.,FERRITE 250OHM HINGED 8.99MM,4855,0,"2.52000","0","1","-","Active","Round","Hinged (Snap On)","250Ohm @ 100MHz","31","0.354"" Dia (8.99mm)","0.846"" W x 0.415"" H (21.49mm x 10.54mm)","-","Free Hanging","1.550"" (39.37mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19621,//media.digikey.com/Photos/Fair-Right/MFG_0443167251.jpg,1934-1361-ND,0443167251,Fair-Rite Products Corp.,FERRITE 225OHM SOLID 10.16MM,11532,0,"2.54000","0","1","-","Active","Round","Solid","225Ohm @ 100MHz","43","0.400"" Dia (10.16mm)","0.870"" W x 0.433"" H (22.10mm x 11.00mm)","-","Free Hanging","1.272"" (32.31mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19333,//media.digikey.com/Photos/Fair-Right/2661102002.jpg,1934-1355-ND,2631102002,Fair-Rite Products Corp.,FERRITE 260OHM SOLID 12.83MM,9844,0,"2.55000","0","1","-","Active","Round","Solid","260Ohm @ 100MHz","31","0.505"" Dia (12.83mm)","1.020"" Dia (25.91mm)","-","Free Hanging","1.125"" (28.58mm)"
https://katalog.we-online.de/pbs/datasheet/74270055.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/WURTH%20ELECTRONICS_74270055.JPG,732-1559-ND,74270055,Wurth Electronics Inc.,FERRITE CORE 225 OHM SOLID,1420,0,"2.61000","0","1","WE-AFB","Active","Round","Solid","225Ohm @ 100MHz","4W620","0.401"" Dia (10.20mm)","0.732"" Dia (18.60mm)","-","Free Hanging","1.122"" (28.50mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19693,//media.digikey.com/Photos/Fair-Right/0475164181.JPG,1934-1194-ND,0461167281,Fair-Rite Products Corp.,FERRITE 175OHM HINGED 10.16MM,4298,0,"2.65000","0","1","-","Active","Round","Hinged (Snap On)","175Ohm @ 100MHz","61","0.400"" Dia (10.16mm)","0.933"" W x 0.460"" H (23.70mm x 11.68mm)","-","Free Hanging","1.550"" (39.37mm)"
http://assets.lairdtech.com/home/brandworld/files/28A4155-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/28A4155-0A2.jpg,240-2128-ND,28A4155-0A2,Laird-Signal Integrity Products,FERRITE CORE 120 OHM HINGED 15MM,26056,0,"2.70000","0","1","28","Active","Round","Hinged (Snap On)","120Ohm @ 100MHz","28","0.591"" Dia (15.00mm)","1.307"" W x 1.134"" H (33.20mm x 28.80mm)","-","Free Hanging","0.858"" (21.80mm)"
http://www.delevan.com/seriesPDFs/BF.pdf,//media.digikey.com/photos/API%20Delevan%20Photos/BF1429.JPG,DN4709-ND,BF1429,API Delevan Inc.,FERRITE CORE 157 OHM HINGED,1263,0,"2.71000","0","1","BF","Active","Round","Hinged (Snap On)","157Ohm @ 100MHz","API-1","0.220"" Dia (5.60mm)","0.571"" W x 0.610"" H (14.50mm x 15.70mm)","-","Free Hanging","1.140"" (28.96mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19687,//media.digikey.com/Photos/Fair-Right/0461164281.JPG,1934-1362-ND,0461164281,Fair-Rite Products Corp.,FERRITE 230OHM HINGED 6.60MM,12573,0,"2.74000","0","1","-","Active","Round","Hinged (Snap On)","230Ohm @ 100MHz","61","0.260"" Dia (6.60mm)","0.788"" W x 0.385"" H (20.02mm x 9.78mm)","-","Free Hanging","1.550"" (39.37mm)"
//media.digikey.com/pdf/Data%20Sheets/Steward%20PDFs/LFB187102-000.pdf,//media.digikey.com/photos/Steward%20Photos/LFB187102-000.jpg,240-2284-ND,LFB187102-000,Laird-Signal Integrity Products,FERRITE CORE 84 OHM SOLID,15337,0,"2.80000","0","1","LF","Active","Round","Solid","84Ohm @ 5MHz","LF","0.400"" Dia (10.16mm)","0.735"" Dia (18.67mm)","-","Free Hanging","1.125"" (28.58mm)"
http://assets.lairdtech.com/home/brandworld/files/LFB174095-000.pdf,//media.digikey.com/photos/Steward%20Photos/LFB174095-000.jpg,240-2282-ND,LFB174095-000,Laird-Signal Integrity Products,FERRITE CORE 85 OHM SOLID 9.5MM,13422,0,"2.86000","0","1","LF","Active","Round","Solid","85Ohm @ 5MHz","LF","0.374"" Dia (9.50mm)","0.685"" Dia (17.40mm)","-","Free Hanging","1.125"" (28.58mm)"
https://product.tdk.com/info/en/catalog/datasheets/clamp-filter_commercial_zcat_en.pdf,//media.digikey.com/photos/TDK%20Photos/ZCAT2235-1030A-BK.jpg,445-2051-ND,ZCAT2235-1030A-BK,TDK Corporation,FERRITE CORE 100 OHM HINGED 10MM,8347,0,"2.96000","0","1","ZCAT","Active","Round","Hinged (Snap On)","100Ohm @ 100MHz ~ 500MHz","30","0.394"" Dia (10.00mm)","0.787"" W x 0.846"" H  (20.00mm x 21.50mm)","-","Free Hanging","1.378"" (35.00mm)"
http://assets.lairdtech.com/home/brandworld/files/HFA163090-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/HFA163090-0A2.jpg,240-2130-ND,HFA163090-0A2,Laird-Signal Integrity Products,FERRITE CORE 210 OHM HINGED,4054,0,"3.06000","0","1","HF","Active","Round","Hinged (Snap On)","210Ohm @ 300MHz","HF","0.358"" Dia (9.09mm)","0.849"" W x 0.790"" H (21.57mm x 20.07mm)","-","Free Hanging","1.636"" (41.55mm)"
http://assets.lairdtech.com/home/brandworld/files/28R2170-000.pdf,//media.digikey.com/photos/Steward%20Photos/28R2170-000.jpg,240-2090-ND,28R2170-000,Laird-Signal Integrity Products,FERRITE CORE 280 OHM SOLID,2832,0,"3.18000","0","1","28","Active","Flat","Solid","280Ohm @ 100MHz","28","1.720"" W x 0.050"" H (43.69mm x 1.27mm)","2.170"" W x 0.500"" H (55.12mm x 12.70mm)","-","Free Hanging","1.000"" (25.40mm)"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/LFB360230-300.pdf,//media.digikey.com/photos/Steward%20Photos/LFB360230-300.jpg,240-2287-ND,LFB360230-300,Laird-Signal Integrity Products,FERRITE CORE 19 OHM SOLID 23MM,4201,0,"3.24000","0","1","LF","Active","Round","Solid","19Ohm @ 5MHz","LF","0.906"" Dia (23.00mm)","1.417"" Dia (36.00mm)","-","Free Hanging","0.591"" (15.00mm)"
http://assets.lairdtech.com/home/brandworld/files/28A2024-0A0.pdf,//media.digikey.com/photos/Steward%20Photos/28A2024-0A0.jpg,240-2072-ND,28A2024-0A0,Laird-Signal Integrity Products,FERRITE CORE 280 OHM HINGED,14456,0,"3.39000","0","1","28","Active","Round","Hinged (Snap On)","280Ohm @ 100MHz","28","0.514"" Dia (13.06mm)","1.142"" W x 1.166"" H (29.00mm x 29.62mm)","-","Free Hanging","1.280"" (32.50mm)"
http://assets.lairdtech.com/home/brandworld/files/28A2024-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/28A2024-0A2.jpg,240-2073-ND,28A2024-0A2,Laird-Signal Integrity Products,FERRITE CORE 280 OHM HINGED,10699,0,"3.39000","0","1","28","Active","Round","Hinged (Snap On)","280Ohm @ 100MHz","28","0.514"" Dia (13.06mm)","1.142"" W x 1.166"" H (29.00mm x 29.62mm)","-","Free Hanging","1.280"" (32.50mm)"
http://assets.lairdtech.com/home/brandworld/files/HFA150068-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/HFA150068-0A2.jpg,240-2132-ND,HFA150068-0A2,Laird-Signal Integrity Products,FERRITE CORE 275 OHM HINGED,6640,0,"3.68000","0","1","HF","Active","Round","Hinged (Snap On)","275Ohm @ 300MHz","HF","0.266"" Dia (6.76mm)","0.827"" Dia (21.00mm)","-","Free Hanging","1.642"" (41.70mm)"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/LFB259128-000.pdf,//media.digikey.com/photos/Steward%20Photos/LFB259128-000.jpg,240-2138-ND,LFB259128-000,Laird-Signal Integrity Products,FERRITE CORE 62 OHM SOLID,63259,0,"3.83000","0","1","LF","Active","Round","Solid","62Ohm @ 5MHz","LF","0.505"" Dia (12.83mm)","1.020"" Dia (25.91mm)","-","Free Hanging","1.125"" (28.58mm)"
https://product.tdk.com/info/en/catalog/datasheets/clamp-filter_commercial_zcat_en.pdf,//media.digikey.com/photos/TDK%20Photos/ZCAT2235-1030A-BK.jpg,445-2053-ND,ZCAT2436-1330A-BK,TDK Corporation,FERRITE CORE 80 OHM HINGED 13MM,938,0,"3.94000","0","1","ZCAT","Active","Round","Hinged (Snap On)","80Ohm @ 100MHz ~ 500MHz","30","0.512"" Dia (13.00mm)","0.866"" W x 0.925"" H (22.00mm x 23.50mm)","-","Free Hanging","1.417"" (36.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19630,-,1934-1256-ND,0444164181,Fair-Rite Products Corp.,FERRITE 230OHM HINGED 13.06MM,759,0,"3.95000","0","1","-","Active","Round","Hinged (Snap On)","230Ohm @ 100MHz","44","0.514"" Dia (13.06mm)","1.220"" W x 0.600"" H (30.99mm x 15.24mm)","-","Free Hanging","1.550"" (39.37mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19627,//media.digikey.com/Photos/Fair-Right/MFG_0443164151.jpg,1934-1370-ND,0443164151,Fair-Rite Products Corp.,FERRITE 250OHM SOLID 13.06MM,19710,0,"3.99000","0","1","-","Active","Round","Solid","250Ohm @ 100MHz","43","0.514"" Dia (13.06mm)","1.142"" W x 0.583"" H (29.01mm x 14.81mm)","-","Free Hanging","1.280"" (32.51mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19828,//media.digikey.com/Photos/Fair-Right/0443166651.JPG,1934-1169-ND,0443166651,Fair-Rite Products Corp.,FERRITE 290OHM SOLID 34.29MM,4535,0,"4.06000","0","1","-","Active","Flat","Solid","290Ohm @ 100MHz","43","1.350"" Dia (34.29mm)","1.950"" W x 0.320"" H (49.53mm x 8.13mm)","-","Free Hanging","1.272"" (32.31mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19582,//media.digikey.com/Photos/Fair-Right/MFG_0431164181.jpg,1934-1379-ND,0431164181,Fair-Rite Products Corp.,FERRITE 260OHM HINGED 13.06MM,28057,0,"4.10000","0","1","-","Active","Round","Hinged (Snap On)","260Ohm @ 100MHz","31","0.514"" Dia (13.06mm)","1.220"" W x 0.600"" H (30.99mm x 15.24mm)","-","Free Hanging","1.550"" (39.37mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19642,-,1934-1197-ND,0444173551,Fair-Rite Products Corp.,FERRITE 195OHM SOLID 18.80MM,2318,0,"4.26000","0","1","-","Active","Round","Solid","195Ohm @ 100MHz","44","0.740"" Dia (18.80mm)","1.150"" W x 0.579"" H (29.21mm x 14.71mm)","-","Free Hanging","1.650"" (41.91mm)"
https://katalog.we-online.de/pbs/datasheet/74271112.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/74271112.JPG,732-1503-ND,74271112,Wurth Electronics Inc.,FERRITE CORE 321 OHM HINGED 6MM,3023,0,"4.32000","0","1","Star-Tec","Active","Round","Hinged (Snap On), Key Required","321Ohm @ 100MHz","4W620","0.236"" Dia (6.00mm)","0.933"" W x 0.717"" H (23.70mm x 18.20mm)","-","Free Hanging","1.594"" (40.50mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19588,//media.digikey.com/Photos/Fair-Right/0431173551.jpg,1934-1230-ND,0431173551,Fair-Rite Products Corp.,FERRITE 220OHM SNAP ON 18.80MM,10311,0,"4.35000","0","1","-","Active","Round","Hinged (Snap On)","220Ohm @ 100MHz","31","0.740"" Dia (18.80mm)","1.150"" W x 0.579"" H (29.21mm x 14.71mm)","-","Free Hanging","1.650"" (41.91mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19543,//media.digikey.com/Photos/Fair-Right/2661102002.jpg,1934-1175-ND,2661102002,Fair-Rite Products Corp.,FERRITE 190OHM SOLID 12.83MM,2943,0,"4.42000","0","1","-","Active","Round","Solid","190Ohm @ 100MHz","61","0.505"" Dia (12.83mm)","1.020"" Dia (25.91mm)","-","Free Hanging","1.125"" (28.58mm)"
https://katalog.we-online.de/pbs/datasheet/7427729.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7427729.JPG,732-3091-ND,7427729,Wurth Electronics Inc.,FERRITE CORE 60 OHM SOLID 9.5MM,667,0,"4.52000","0","1","WE-AFB LFS","Active","Round","Solid","60Ohm @ 10MHz","8W5000","0.374"" Dia (9.50mm)","0.688"" Dia (17.50mm)","-","Free Hanging","1.122"" (28.50mm)"
http://www.delevan.com/seriesPDFs/BF.pdf,//media.digikey.com/photos/API%20Delevan%20Photos/BF1719.JPG,DN4710-ND,BF1719,API Delevan Inc.,FERRITE CORE 325 OHM HINGED,857,0,"5.34000","0","1","BF","Active","Round","Hinged (Snap On)","325Ohm @ 100MHz","API-1","0.256"" Dia (6.50mm)","0.701"" W x 0.760"" H (17.80mm x 19.50mm)","-","Free Hanging","1.280"" (32.50mm)"
https://katalog.we-online.de/pbs/datasheet/74275812.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/74275812.jpg,732-3302-ND,74275812,Wurth Electronics Inc.,FERRITE CORE 200 OHM HINGED 5MM,1749,0,"4.58000","0","1","STAR-BUENO","Active","Round","Hinged (Snap On), Key Required","200Ohm @ 100MHz","4W620","0.197"" Dia (5.00mm)","0.748"" Dia (19.00mm)","-","Free Hanging","1.192"" (30.30mm)"
http://assets.lairdtech.com/home/brandworld/files/HFA187102-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/HFA187102-0A2.jpg,240-2133-ND,HFA187102-0A2,Laird-Signal Integrity Products,FERRITE CORE 220 OHM HINGED,8413,0,"4.63000","0","1","HF","Active","Round","Hinged (Snap On)","220Ohm @ 300MHz","HF","0.400"" Dia (10.16mm)","0.877"" W x 0.860"" H (22.28mm x 21.84mm)","-","Free Hanging","1.290"" (32.77mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18842,//media.digikey.com/Photos/Fair-Right/2861010002.jpg,1934-1155-ND,2861010002,Fair-Rite Products Corp.,FERRITE CORE MULTI-APERTURE,1187,0,"4.64000","0","1","-","Active","-","-","-","61","-","-","-","-","30.23mm"
https://katalog.we-online.de/pbs/datasheet/7427153.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7427153.JPG,732-1508-ND,7427153,Wurth Electronics Inc.,FERRITE CORE 165 OHM HINGED 8MM,1449,0,"4.69000","0","1","Star-Ring","Active","Round","Hinged (Snap On), Key Required","165Ohm @ 100MHz","4W620","0.315"" Dia (8.00mm)","1.181"" W x 0.787"" H (30.00mm x 20.00mm)","-","Chassis Mount","0.787"" (20.00mm)"
https://katalog.we-online.de/pbs/datasheet/74271131S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/74271131S.jpg,732-3625-ND,74271131S,Wurth Electronics Inc.,FERRITE CORE 246 OHM HINGED,377,0,"4.69000","0","1","Star-Tec","Active","Round","Hinged (Snap On), Key Required","246Ohm @ 100MHz","4W620","0.295"" Dia (7.50mm)","0.965"" W x 0.827"" H (24.50mm x 21.00mm)","-","Free Hanging","1.594"" (40.50mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19696,//media.digikey.com/Photos/Fair-Right/0461164181.JPG,1934-1219-ND,0461164181,Fair-Rite Products Corp.,FERRITE 205OHM HINGED 13.06MM,1270,0,"5.01000","0","1","-","Active","Round","Hinged (Snap On)","205Ohm @ 100MHz","61","0.514"" Dia (13.06mm)","1.220"" W x 0.600"" H (30.99mm x 15.24mm)","-","Free Hanging","1.550"" (39.37mm)"
http://assets.lairdtech.com/home/brandworld/files/28B2400-000.pdf,//media.digikey.com/photos/Steward%20Photos/28B2400-000.jpg,240-2120-ND,28B2400-000,Laird-Signal Integrity Products,FERRITE CORE 135 OHM SOLID,3651,0,"5.10000","0","1","28","Active","Round","Solid","135Ohm @ 100MHz","28","1.400"" Dia (35.56mm)","2.400"" Dia (60.96mm)","-","Free Hanging","0.500"" (12.70mm)"
https://katalog.we-online.de/pbs/datasheet/74275813.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/74275813.jpg,732-3303-ND,74275813,Wurth Electronics Inc.,FERRITE CORE 200 OHM HINGED,327,0,"5.28000","0","1","STAR-BUENO","Active","Round","Hinged (Snap On), Key Required","200Ohm @ 100MHz","4W620","0.335"" Dia (8.50mm)","0.944"" Dia (24.00mm)","-","Free Hanging","1.543"" (39.20mm)"
https://product.tdk.com/info/en/catalog/datasheets/clamp-filter_commercial_zcat_en.pdf,//media.digikey.com/photos/TDK%20Photos/ZCAT1518-0730.jpg,445-2054-ND,ZCAT3035-1330,TDK Corporation,FERRITE CORE 150 OHM HINGED 13MM,5301,0,"5.51000","0","1","ZCAT","Active","Round","Hinged (Snap On)","150Ohm @ 100MHz ~ 500MHz","30","0.512"" Dia (13.00mm)","1.181"" Dia (30.00mm)","-","Chassis Mount","1.535"" (39.00mm)"
https://katalog.we-online.de/pbs/datasheet/74271221S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/74271221S.JPG,732-3621-ND,74271221S,Wurth Electronics Inc.,FERRITE CORE 270 OHM HINGED,433,0,"6.11000","0","1","Star-Tec","Active","Round","Hinged (Snap On), Key Required","270Ohm @ 100MHz","4W620","0.413"" Dia (10.50mm)","1.323"" W x 1.161"" H (33.60mm x 29.50mm)","-","Free Hanging","1.661"" (42.20mm)"
https://katalog.we-online.de/pbs/datasheet/74271222S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/74271222S.JPG,732-3619-ND,74271222S,Wurth Electronics Inc.,FERRITE CORE 265 OHM HINGED,283,0,"6.11000","0","1","Star-Tec","Active","Round","Hinged (Snap On), Key Required","265Ohm @ 100MHz","4W620","0.492"" Dia (12.50mm)","1.318"" W x 1.134"" H (33.50mm x 28.80mm)","-","Free Hanging","1.661"" (42.20mm)"
https://katalog.we-online.de/pbs/datasheet/7427154.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/7427154.JPG,732-1510-ND,7427154,Wurth Electronics Inc.,FERRITE CORE 130 OHM HINGED 16MM,2890,0,"6.14000","0","1","Star-Ring","Active","Round","Hinged (Snap On), Key Required","130Ohm @ 100MHz","4W620","0.630"" Dia (16.00mm)","1.693"" W x 1.259"" H (43.00mm x 32.00mm)","-","Chassis Mount","0.787"" (20.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19471,//media.digikey.com/Photos/Fair-Right/2631803802.JPG,1934-1220-ND,2643803802,Fair-Rite Products Corp.,FERRITE 108OHM SOLID 35.56MM,3155,0,"6.29000","0","1","-","Active","Round","Solid","108Ohm @ 100MHz","43","1.400"" Dia (35.56mm)","2.400"" Dia (60.96mm)","-","Free Hanging","0.500"" (12.70mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19552,//media.digikey.com/Photos/Fair-Right/0475178281.JPG,1934-1147-ND,0475178281,Fair-Rite Products Corp.,FERRITE CORE HINGED 8.99MM,469,0,"6.31000","0","1","-","Active","Round","Hinged (Snap On)","-","75","0.354"" Dia (8.99mm)","0.827"" W x 0.413"" H (21.01mm x 10.49mm)","-","Free Hanging","1.551"" (39.40mm)"
http://assets.lairdtech.com/home/brandworld/files/28A3851-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/28A3851-0A2.jpg,240-2127-ND,28A3851-0A2,Laird-Signal Integrity Products,FERRITE CORE 260 OHM HINGED 13MM,21415,0,"6.79000","0","1","28","Active","Round","Hinged (Snap On)","260Ohm @ 100MHz","28","0.512"" Dia (13.00mm)","1.181"" Dia (30.00mm)","-","Free Hanging","1.531"" (38.90mm)"
https://katalog.we-online.de/pbs/datasheet/7427155.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/7427155.JPG,732-1511-ND,7427155,Wurth Electronics Inc.,FERRITE CORE 110 OHM HINGED 27MM,2542,0,"6.86000","0","1","Star-Ring","Active","Round","Hinged (Snap On), Key Required","110Ohm @ 100MHz","4W620","1.062"" Dia (27.00mm)","2.165"" W x 1.732"" H (55.00mm x 44.00mm)","-","Chassis Mount","0.787"" (20.00mm)"
https://katalog.we-online.de/pbs/datasheet/74271633S.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/74271633S.JPG,732-1514-ND,74271633S,Wurth Electronics Inc.,FERRITE CORE 100 OHM HINGED 8MM,3090,0,"6.93000","0","1","Star-Gap","Active","Round","Hinged (Snap On), Key Required","100Ohm @ 100MHz","4W620","0.315"" Dia (8.00mm)","0.854"" W x 0.748"" H (21.70mm x 19.00mm)","-","Free Hanging","1.382"" (35.10mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19549,//media.digikey.com/Photos/Fair-Right/0475164281.JPG,1934-1158-ND,0475164281,Fair-Rite Products Corp.,FERRITE CORE HINGED 6.60MM,1521,0,"6.97000","0","1","-","Active","Round","Hinged (Snap On)","-","75","0.260"" Dia (6.60mm)","0.787"" W x 0.394"" H (19.99mm x 10.01mm)","-","Free Hanging","1.555"" (39.50mm)"
https://katalog.we-online.de/pbs/datasheet/74270044.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/WURTH%20ELECTRONICS_74270044.JPG,732-1552-ND,74270044,Wurth Electronics Inc.,FERRITE CORE 451 OHM SOLID,168,0,"7.43000","0","1","WE-AFB","Active","Round","Solid","451Ohm @ 100MHz","4W620","0.312"" Dia (7.93mm)","0.624"" Dia (15.85mm)","-","Free Hanging","2.000"" (50.80mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19348,//media.digikey.com/Photos/Fair-Right/2631803802.JPG,1934-1100-ND,2631803802,Fair-Rite Products Corp.,FERRITE 119OHM SOLID 35.56MM,1228,0,"7.78000","0","1","-","Active","Round","Solid","119Ohm @ 100MHz","31","1.400"" Dia (35.56mm)","2.400"" Dia (60.96mm)","-","Free Hanging","0.500"" (12.70mm)"
http://assets.lairdtech.com/home/brandworld/files/28B2000-100.pdf,//media.digikey.com/photos/Steward%20Photos/28B2000-100.jpg,240-2244-ND,28B2000-100,Laird-Signal Integrity Products,FERRITE CORE 305 OHM SOLID,1070,0,"8.47000","0","1","28","Active","Round","Solid","305Ohm @ 100MHz","28","1.000"" Dia (25.40mm)","2.000"" Dia (50.80mm)","-","Free Hanging","1.130"" (28.70mm)"
http://assets.lairdtech.com/home/brandworld/files/HFA259131-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/HFA259131-0A2.jpg,240-2134-ND,HFA259131-0A2,Laird-Signal Integrity Products,FERRITE CORE 250 OHM HINGED,2052,0,"8.54000","0","1","HF","Active","Round","Hinged (Snap On)","250Ohm @ 300MHz","HF","0.512"" W x 0.222"" H (13.00mm x 5.64mm)","1.142"" W x 1.166"" H (29.00mm x 29.62mm)","-","Free Hanging","1.280"" (32.50mm)"
