Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Cable Type","Cable Group","Wire Gauge","Conductor Strand","Jacket (Insulation) Material","Jacket (Insulation) Diameter","Shield Type","Impedance","Length","Jacket Color","Usage","Features"
https://catalog.belden.com/techdata/EN/83264_techdata.pdf,//media.digikey.com/Photos/3M%20Photos/83264-001100.JPG,BEL1300-100-ND,83264 001100,Belden Inc.,CABLE COAX 30 AWG 100',3,0,"240.92000","0","1","-","Active","Coaxial","-","30 AWG","7 Strands / 38 AWG","Fluorinated Ethylene-Propylene (FEP)","0.100"" (2.54mm)","Braid","75 Ohms","100.0' (30.48m)","Brown","-","-"
http://www.alphawire.com/~/media/Technical%20Information%20PDFs/AL_Micro%20Coax%20final.ashx,//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_Micro-Coax.jpg,A9440W-328-ND,9440 WH033,Alpha Wire,CABLE MICRO COAX 40AWG 328.1',21,0,"279.49000","0","1","-","Active","Micro Coaxial","-","40 AWG","7 Strands / 48 AWG","Perfluoroalkoxy (PFA)","0.014"" (0.36mm)","Spiral","50 Ohms","328.1' (100.00m)","White","-","-"
http://www.alphawire.com/~/media/Technical%20Information%20PDFs/AL_Micro%20Coax%20final.ashx,//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_Micro-Coax.jpg,A9442W-328-ND,9442 WH033,Alpha Wire,CABLE MICRO COAX 42AWG 328.1',7,20,"279.49000","0","1","-","Active","Micro Coaxial","-","42 AWG","7 Strands / 50 AWG","Perfluoroalkoxy (PFA)","0.012"" (0.31mm)","Spiral","50 Ohms","328.1' (100.00m)","White","-","-"
https://catalog.belden.com/techdata/EN/1855A_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_1855A010xxx.jpg,BEL1262-500-ND,1855A 010500,Belden Inc.,CABLE COAX 23 AWG 500',7,0,"322.54000","0","1","-","Active","Coaxial","RG-59","23 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.159"" (4.04mm)","Foil, Braid","75 Ohms","500.0' (152.40m)","Black","-","-"
https://catalog.belden.com/techdata/EN/9259_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_9259010500.jpg,BEL1324-500-ND,9259 010500,Belden Inc.,CABLE COAX 22 AWG 500',19,0,"323.76000","0","1","-","Active","Coaxial","RG-59","22 AWG","7 Strands / 30 AWG","Poly-Vinyl Chloride (PVC)","0.241"" (6.12mm)","Braid","75 Ohms","500.0' (152.40m)","Black","CCTV","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058AC?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/9058AC%20SERIES.jpg,A305-500-ND,9058AC BK002,Alpha Wire,CABLE COAXIAL RG58A 21AWG 500',7,8,"341.41000","0","1","-","Active","Coaxial","RG-58A","21 AWG (0.41mm²)","19 Strands / 33 AWG","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","50 Ohms","500.0' (152.40m)","Black","Network","-"
https://www.belfuse.com/resources/Trompeter/Drawings/dr-TWC-78-1.pdf,//media.digikey.com/Photos/Cinch-Connectivity-Solutions/TWC-78-1.jpg,1097-1359-ND,TWC-78-1,Cinch Connectivity Solutions Trompeter,CABLE TWINAXIAL 500',2,0,"342.00000","0","1","-","Active","Twinaxial","-","-","7 Strands / 33 AWG","Poly-Vinyl Chloride (PVC)","0.150"" (3.81mm)","Braid","78 Ohms","500.0' (152.40m)","Blue","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9174?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/9174%20SERIES.jpg,9174BK001-1000-ND,9174 BK001,Alpha Wire,CABLE COAXIAL RG174 26AWG 1000',12,126,"356.10000","0","1","-","Active","Coaxial","RG-174","26 AWG (0.14mm²)","7 Strands / 34 AWG","Poly-Vinyl Chloride (PVC)","0.100"" (2.54mm)","Braid","50 Ohms","1000.0' (304.80m)","Black","-","-"
https://catalog.belden.com/techdata/EN/1694A_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_1694A010xxx.jpg,BEL1259-500-ND,1694A 010500,Belden Inc.,CABLE COAX RG-6U 18AWG 500',4,0,"401.53000","0","1","-","Active","Coaxial","RG-6","18 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.274"" (6.96mm)","Foil, Braid","75 Ohms","500.0' (152.40m)","Black","-","-"
//media.digikey.com/pdf/Data%20Sheets/General%20Cable%20PDFs/C1178.21.01.pdf,//media.digikey.com/Photos/General%20Cable%20Photos/C1178.jpg,C1178-1000-ND,C1178.21.01,General Cable/Carol Brand,CABLE COAXIAL RG58A 20AWG 1000',7,16000,"401.80000","0","1","-","Active","Coaxial","RG-58A","20 AWG (0.48mm²)","19 Strands / 33 AWG","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","50 Ohms","1000.0' (304.80m)","Black","Network, RF Signal","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=153,//media.digikey.com/Photos/General%20Cable%20Photos/C1155.xx.01.jpg,C1155-1000-ND,C1155.41.01,General Cable/Carol Brand,CABLE COAXIAL RG58 20AWG 1000',3,0,"406.28000","0","1","-","Active","Coaxial","RG-58","20 AWG (0.48mm²)","19 Strands / 33 AWG","Non Contaminating Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","50 Ohms","1000.0' (304.80m)","Black","RF Signal, Video","-"
https://www.timesmicrowave.com/DataSheets/CableProducts/LMR-240.pdf,//media.digikey.com/Photos/Times-Microwave-Systems/MFG_LMR-240-DB.jpg,1946-1060-500-ND,LMR-240-DB,Amphenol Times Microwave Systems,CABLE LMR-240 BLACK PE 500',3,0,"408.00000","0","1","-","Active","Coaxial","LMR-240","-","Solid","Polyethylene (PE)","0.240"" (6.10mm)","Braid","50 Ohms","500.0' (152.40m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9059C?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/9059C%20SERIES.jpg,A301-1000-ND,9059C BK001,Alpha Wire,CABLE COAXIAL RG59 22AWG 1000',13,0,"411.38000","0","1","-","Active","Coaxial","RG-59","22 AWG (0.32mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","75 Ohms","1000.0' (304.80m)","Black","Network","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9223?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9223~BK001.jpg,A309-100-ND,9223 BK005,Alpha Wire,CABLE COAXIAL RG223 19AWG 100',8,0,"413.97000","0","1","-","Active","Coaxial","RG-223","19 AWG (0.65mm²)","Solid","Non Contaminating Poly-Vinyl Chloride (PVC)","0.212"" (5.38mm)","Double Braid","50 Ohms","100.0' (30.48m)","Black","-","-"
-,//media.digikey.com/Photos/Cinch-Connectivity-Solutions/TRC-50-2.jpg,1097-1355-ND,TRC-50-2,Cinch Connectivity Solutions Trompeter,CABLE TRIAXIAL 500',4,0,"416.00000","0","1","-","Active","Triaxial","-","-","7 Strands / 28 AWG","Poly-Vinyl Chloride (PVC)","0.245"" (6.22mm)","Braid","50 Ohms","500.0' (152.40m)","Yellow","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9062A?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9062A-BK002.jpg,A302-1000-ND,9062A BK001,Alpha Wire,CABLE COAXIAL RG62A 22AWG 1000',17,0,"429.02000","0","1","-","Active","Coaxial","RG-62A","22 AWG (0.32mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","93 Ohms","1000.0' (304.80m)","Black","-","-"
http://www.alphawire.com/~/media/Technical%20Information%20PDFs/AL_Micro%20Coax%20final.ashx,//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_Micro-Coax.jpg,A9444W-328-ND,9444 WH033,Alpha Wire,CABLE MICRO COAX 44AWG 328.1',13,0,"450.66000","0","1","-","Active","Micro Coaxial","-","44 AWG","7 Strands / 52 AWG","Perfluoroalkoxy (PFA)","0.010"" (0.25mm)","Spiral","50 Ohms","328.1' (100.00m)","White","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/M4251?device=pdf,-,M4251BR005-100-ND,M4251 BR005,Alpha Wire,CABLE COAXIAL RG142B 19AWG 100',14,0,"467.09000","0","1","-","Active","Coaxial","RG-142B","19 AWG (0.69mm²)","Solid","Fluorinated Ethylene-Propylene (FEP)","0.195"" (4.95mm)","Double Braid","50 Ohms","100.0' (30.48m)","Brown","Computer","-"
-,//media.digikey.com/Photos/Belden/MFG_9463-J22U500.jpg,BEL1171-500-ND,9463 J22U500,Belden Inc.,CABLE TWINAXIAL 20AWG 500',16,0,"566.06000","0","1","Blue Hose®","Active","Twinaxial - Plenum","-","20 AWG","7 Strands / 28 AWG","Poly-Vinyl Chloride (PVC)","0.238"" (6.05mm)","Foil, Braid","78 Ohms","500.0' (152.40m)","Blue","-","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=148,//media.digikey.com/photos/General%20Cable%20Photos/C1154.41.01.JPG,C1198-1000-ND,C1198.41.01,General Cable/Carol Brand,CABLE COAXIAL RG8 11AWG 1000',3,0,"873.82000","0","1","-","Active","Coaxial","RG-8","11 AWG","19 Strands / 24 AWG","Poly-Vinyl Chloride (PVC)","0.405"" (10.29mm)","Braid","50 Ohms","1000.0' (304.80m)","Black","RF Signal","-"
https://catalog.belden.com/techdata/EN/83284_techdata.pdf,-,BEL1306-1000-ND,83284 0091000,Belden Inc.,CABLE COAX 26 AWG 1000',18,0,"1907.06000","0","1","-","Active","Coaxial","-","26 AWG","7 Strands / 34 AWG","Fluorinated Ethylene-Propylene (FEP)","0.098"" (2.48mm)","Braid","50 Ohms","1000.0' (304.80m)","White","-","-"
https://www.timesmicrowave.com/DataSheets/CableProducts/LMR-900.pdf,//media.digikey.com/photos/Amphenol%20Photos/MFG_LMR-900-FR.jpg,1946-1075-500-ND,LMR-900-FR,Amphenol Times Microwave Systems,CABLE LMR-900 FRPE 500',3,0,"3220.00000","0","1","-","Active","Coaxial - Riser","LMR-900","-","-","Polyethylene (PE)","0.870"" (22.10mm)","Braid","50 Ohms","500.0' (152.40m)","Black","-","-"
http://www.crystek.com/microwave/spec-sheets/bulkcable/CC-SS402.pdf,//media.digikey.com/Photos/Crystek%20Photos/SS402%20Series.JPG,744-1409-ND,CC-SS402-3,Crystek Corporation,CABLE COAXIAL 3',14,0,"22.93000","0","1","SS402","Active","Coaxial","-","-","Solid","Ethylene Tetrafluoroethylene (ETFE)","0.161"" (4.09mm)","Foil, Braid","50 Ohms","3.0' (0.91m)","Blue","-","Flame Retardant"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9058-BK00x.jpg,A9058BK-100-ND,9058 BK005,Alpha Wire,CABLE COAXIAL RG58 20AWG 100',12,0,"65.00000","0","1","-","Active","Coaxial","RG-58","20 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","53 Ohms","100.0' (30.48m)","Black","-","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=142,//media.digikey.com/photos/General%20Cable%20Photos/C5775.18.01_General%20Cable.JPG,C5775-27-500-ND,C5775.27.01,General Cable/Carol Brand,CABLE COAXIAL RG6 18AWG 500',69,52000,"70.54000","0","1","-","Active","Coaxial","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.263"" (6.68mm)","Foil, Braid","75 Ohms","500.0' (152.40m)","Black","CATV","-"
http://www.crystek.com/microwave/spec-sheets/bulkcable/CC-SS402.pdf,//media.digikey.com/Photos/Crystek%20Photos/SS402%20Series.JPG,744-1410-ND,CC-SS402-10,Crystek Corporation,CABLE COAXIAL 10',4,0,"76.44000","0","1","SS402","Active","Coaxial","-","-","Solid","Ethylene Tetrafluoroethylene (ETFE)","0.161"" (4.09mm)","Foil, Braid","50 Ohms","10.0' (3.05m)","Blue","-","Flame Retardant"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9059C?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/9059C%20SERIES.jpg,A301-100-ND,9059C BK005,Alpha Wire,CABLE COAXIAL RG59 22AWG 100',7,1,"102.20000","0","1","-","Active","Coaxial","RG-59","22 AWG (0.32mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","75 Ohms","100.0' (30.48m)","Black","Network","-"
https://catalog.belden.com/techdata/EN/543945_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_543945-010U500.jpg,BEL1349-500-ND,543945 010U500,Belden Inc.,CABLE COAX RG-59 20 AWG BLK 500',6,0,"120.58000","0","1","-","Active","Coaxial","RG-59","20 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.232"" (5.89mm)","Braid","75 Ohms","500.0' (152.40m)","Black","CCTV","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=143,//media.digikey.com/Photos/General%20Cable%20Photos/C5785.41.01.jpg,C5785-31-1000-ND,C5785.31.01,General Cable/Carol Brand,CABLE COAXIAL RG6 18AWG 1000',5,528000,"181.91000","0","1","-","Active","Coaxial","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.292"" (7.42mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","Black","CATV","Quad Shield"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=143,//media.digikey.com/Photos/General%20Cable%20Photos/C5785.41.01.jpg,C5785-1000-ND,C5785.41.01,General Cable/Carol Brand,CABLE COAXIAL RG6 18AWG 1000',4,688500,"181.91000","0","1","-","Active","Coaxial","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.292"" (7.42mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","Black","CATV","Quad Shield"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9059B?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9059B-BK00x.jpg,A9059BBK-100-ND,9059B BK005,Alpha Wire,CABLE COAXIAL RG59B 23AWG 100',3,0,"190.87000","0","1","-","Active","Coaxial","RG-59B","23 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","75 Ohms","100.0' (30.48m)","Black","Network","-"
https://catalog.belden.com/techdata/EN/549945_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_549945.jpg,BEL1351-500-ND,549945 010500,Belden Inc.,CABLE COAX COMPOSITE RG59 2/18 5,10,0,"192.14000","0","1","-","Active","Coaxial, Twisted Pair - Combo","RG-59","20 AWG, 18 AWG (2)","Solid, 7 Strands / 26 AWG (2)","Poly-Vinyl Chloride (PVC)","-","-","75 Ohms","500.0' (152.40m)","Black","CCTV","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=143,//media.digikey.com/photos/General%20Cable%20Photos/C5886.31.01.jpg,C5889-31-1000-ND,C5889.31.01,General Cable/Carol Brand,CABLE COAX RISER RG6 18AWG 1000',5,428000,"192.78000","0","1","-","Active","Coaxial - Riser","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.292"" (7.42mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","Black","CATV, MATV","Quad Shield"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9196A?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9196A-WH00x.jpg,A9196AWH-100-ND,9196A WH005,Alpha Wire,CABLE COAXIAL RG196A 30AWG 100',7,29,"194.56000","0","1","-","Active","Coaxial","RG-196A","30 AWG","7 Strands / 38 AWG","Polytetrafluoroethylene (PTFE)","0.075"" (1.90mm)","Braid","50 Ohms","100.0' (30.48m)","White","-","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=157,//media.digikey.com/Photos/General%20Cable%20Photos/C8028.38.01.JPG,C8028-38-500-ND,C8028.38.01,General Cable/Carol Brand,CABLE COAXIAL RG59 18AWG 500',3,1000,"208.75000","0","1","-","Active","Coaxial","RG-59","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.238"" (6.05mm)","Braid","71 Ohms","500.0' (152.40m)","Black","CCTV","-"
https://catalog.belden.com/techdata/EN/9207_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_9207-010100.jpg,BEL1383-100-ND,9207 010100,Belden Inc.,CABLE TWINAX 20 AWG 100',8,0,"221.36000","0","1","-","Active","Twinaxial","-","20 AWG (2)","7 Strands / 28 AWG (2)","Poly-Vinyl Chloride (PVC)","0.330"" (8.38mm)","Foil, Braid","100 Ohms","100.0' (30.48m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/M4201?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/M4201-BK00x.jpg,AM4201BK-100-ND,M4201 BK005,Alpha Wire,CABLE COAXIAL RG8A 13AWG 100',6,0,"240.62000","0","1","-","Active","Coaxial","RG-8A","13 AWG","7 Strands / 21 AWG","Poly-Vinyl Chloride (PVC)","0.405"" (10.29mm)","Braid","52 Ohms","100.0' (30.48m)","Black","-","-"
https://catalog.belden.com/techdata/EN/8241_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_8241010500.jpg,BEL1295-500-ND,8241 010500,Belden Inc.,CABLE COAX 23 AWG 500',5,0,"257.18000","0","1","-","Active","Coaxial","RG-59","23 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.240"" (6.10mm)","Braid","75 Ohms","500.0' (152.40m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9062A?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9062A-BK002.jpg,A302-500-ND,9062A BK002,Alpha Wire,CABLE COAXIAL RG62A 22AWG 500',2,0,"314.45000","0","1","-","Active","Coaxial","RG-62A","22 AWG (0.32mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","93 Ohms","500.0' (152.40m)","Black","-","-"
https://catalog.belden.com/techdata/EN/8219_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_8219-010x00.jpg,BEL1292-500-ND,8219 010500,Belden Inc.,CABLE COAX RG-58A/U 20 AWG 500',2,0,"350.65000","0","1","-","Active","Coaxial","RG-58A","20 AWG","19 Strands / 32 AWG","Poly-Vinyl Chloride (PVC)","0.193"" (4.90mm)","Braid","54 Ohms","500.0' (152.40m)","Black","-","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=154,//media.digikey.com/photos/General%20Cable%20Photos/C1104.41.01%20SERIES.jpg,C1103-1000-ND,C1103.41.01,General Cable/Carol Brand,CABLE COAXIAL RG59 22AWG 1000',4,13000,"395.37000","0","1","-","Active","Coaxial","RG-59","22 AWG (0.36mm²)","7 Strands / 30 AWG","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","76 Ohms","1000.0' (304.80m)","Black","CATV","-"
https://catalog.belden.com/techdata/EN/9239_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_9239-010x00.jpg,BEL1323-500-ND,9239 010500,Belden Inc.,CABLE COAX RG-174/U 26 AWG 500',4,0,"410.64000","0","1","-","Active","Coaxial","RG-174","26 AWG","7 Strands / 34 AWG","Poly-Vinyl Chloride (PVC)","0.101"" (2.57mm)","Braid","50 Ohms","500.0' (152.40m)","Black","-","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=150,//media.digikey.com/Photos/General%20Cable%20Photos/C5039.41.01.jpg,C5039-1000-ND,C5039.41.01,General Cable/Carol Brand,CABLE COAXIAL RG11 14AWG 1000',4,2000,"418.16000","0","1","-","Active","Coaxial","RG-11","14 AWG (2.08mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.395"" (10.03mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","Black","CATV","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=145,//media.digikey.com/photos/General%20Cable%20Photos/C3500.41.86.JPG,C3525-1000-ND,C3525.41.86,General Cable/Carol Brand,CABLE COAX PLEN RG6 18AWG 1000',3,714000,"419.56000","0","1","-","Active","Coaxial - Plenum","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.226"" (5.74mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","Natural","RF Signal, Video","Quad Shield"
http://general-cable.dcatalog.com/v/Electronics/?#page=164,//media.digikey.com/Photos/General%20Cable%20Photos/C8001.xx.07.jpg,C8001-1000-ND,C8001.41.07,General Cable/Carol Brand,CABLE TWINAXIAL 20AWG 1000',3,32000,"439.81000","0","1","-","Active","Twinaxial","-","20 AWG","7 Strands / 28 AWG","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Foil, Braid","78 Ohms","1000.0' (304.80m)","Blue","Data Transmission, PLC","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058C?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/9058C%20BK005.JPG,A306-500-ND,9058C BK002,Alpha Wire,CABLE COAXIAL RG58C 20AWG 500',4,0,"446.96000","0","1","-","Active","Coaxial","RG-58C","20 AWG (0.48mm²)","19 Strands / 33 AWG","Non Contaminating Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","50 Ohms","500.0' (152.40m)","Black","Network","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058AC?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/9058AC%20SERIES.jpg,A305-1000-ND,9058AC BK001,Alpha Wire,CABLE COAXIAL RG58A 21AWG 1000',12,4,"464.03000","0","1","-","Active","Coaxial","RG-58A","21 AWG (0.41mm²)","19 Strands / 33 AWG","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","50 Ohms","1000.0' (304.80m)","Black","Network","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=155,-,C8030-1000-ND,C8030.41.86,General Cable/Carol Brand,CABLE COAX PLEN RG59 20AWG 1000',3,257000,"474.88000","0","1","-","Active","Coaxial - Plenum","RG-59","20 AWG (0.52mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.200"" (5.08mm)","Braid","75 Ohms","1000.0' (304.80m)","Natural","CCTV","18 AWG Unshielded Pair"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=153,//media.digikey.com/photos/General%20Cable%20Photos/C3519.41.02.JPG,C3519-41-1000-ND,C3519.41.86,General Cable/Carol Brand,CABLE COAX PLEN RG58 19AWG 1000',6,0,"538.91000","0","1","-","Active","Coaxial - Plenum","RG-58","19 AWG (0.65mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.161"" (4.09mm)","Braid","50 Ohms","1000.0' (304.80m)","Natural","Network, RF Signal","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058C?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/9058C%20BK005.JPG,A306-1000-ND,9058C BK001,Alpha Wire,CABLE COAXIAL RG58C 20AWG 1000',2,8,"616.82000","0","1","-","Active","Coaxial","RG-58C","20 AWG (0.48mm²)","19 Strands / 33 AWG","Non Contaminating Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","50 Ohms","1000.0' (304.80m)","Black","Network","-"
https://catalog.belden.com/techdata/EN/9223_techdata.pdf,-,BEL1321-500-ND,9223 010500,Belden Inc.,CABLE COAX RG-R8/U 22 AWG 500',5,0,"618.66000","0","1","-","Active","Coaxial","RG-58","22 AWG","7 Strands / 30 AWG","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Foil, Braid","50 Ohms","500.0' (152.40m)","Black","-","-"
https://catalog.belden.com/techdata/EN/1505A_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_1505A-xxx.jpg,BEL1256-1000-ND,1505A 0101000,Belden Inc.,CABLE COAX RG-59U 20AWG 1000',18,0,"645.27000","0","1","-","Active","Coaxial","RG-59","20 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.233"" (5.92mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","Black","-","-"
http://www.alphawire.com/~/media/Technical%20Information%20PDFs/AL_Micro%20Coax%20final.ashx,//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_Micro-Coax.jpg,A9446W-328-ND,9446 WH033,Alpha Wire,CABLE MICRO COAX 46AWG 328.1',2,0,"647.23000","0","1","-","Active","Micro Coaxial","-","46 AWG","7 Strands / 54 AWG","Perfluoroalkoxy (PFA)","0.008"" (0.20mm)","Spiral","50 Ohms","328.1' (100.00m)","White","-","-"
https://catalog.belden.com/techdata/EN/8219_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_8219-010x00.jpg,BEL1291-1000-ND,8219 0101000,Belden Inc.,CABLE COAX RG-58A/U 20 AWG 1000',6,0,"671.00000","0","1","-","Active","Coaxial","RG-58A","20 AWG","19 Strands / 32 AWG","Poly-Vinyl Chloride (PVC)","0.193"" (4.90mm)","Braid","54 Ohms","1000.0' (304.80m)","Black","-","-"
http://www.alphawire.com/~/media/Technical%20Information%20PDFs/AL_Micro%20Coax%20final.ashx,//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_Micro-Coax.jpg,A9448W-328-ND,9448 WH033,Alpha Wire,CABLE MICRO COAX 48AWG 328.1',3,0,"718.69000","0","1","-","Active","Micro Coaxial","-","48 AWG","7 Strands / 56 AWG","Perfluoroalkoxy (PFA)","0.007"" (0.18mm)","Spiral","50 Ohms","328.1' (100.00m)","White","-","-"
https://catalog.belden.com/techdata/EN/8262_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_8262-010x00.jpg,BEL1298-1000-ND,8262 0101000,Belden Inc.,CABLE COAX RG-58A/U 20 AWG 1000',3,0,"724.74000","0","1","-","Active","Coaxial","-","20 AWG","19 Strands / 33 AWG","Non Contaminating Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","50 Ohms","1000.0' (304.80m)","Black","-","-"
https://catalog.belden.com/techdata/EN/1694A_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_1694A010xxx.jpg,BEL1258-1000-ND,1694A 0101000,Belden Inc.,CABLE COAX RG-6U 18AWG 1000',2,0,"762.14000","0","1","-","Active","Coaxial","RG-6","18 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.274"" (6.96mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","Black","-","-"
