Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Cable Type","Number of Conductors","Pitch","Length","Wire Gauge","Conductor Strand","Shielding","Jacket Color","Ribbon Thickness","Ribbon Width","Jacket (Insulation) Material","Voltage","Operating Temperature","Ratings","Features"
http://multimedia.3m.com/mws/media/22246O/3mtm-shielded-jacketed-flat-cable-1785-series-ts0308.pdf,//media.digikey.com/photos/3M%20Photos/1785^40%20100SF.JPG,MB40F-100-ND,1785/40 100SF,3M,CBL RIBN 40COND TWIST-PAIR 100',2,0,"583.21000","0","1","1785","Active","Flat Twisted Pair, Flat Jacket","40 (20 Pair Twisted)","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Shielded","Black","0.120"" (3.05mm)","2.130"" (54.10mm)","Poly-Vinyl Chloride (PVC)","150V","-20°C ~ 80°C","UL Style 2912","-"
http://multimedia.3m.com/mws/media/667943O/3mtm-round-shielded-jacketed-flat-cable-hf659-series-ts2335.pdf,//media.digikey.com/Photos/3M%20Photos/HF659%5E16SF.jpg,MF16R-275-ND,HF659/16SF,3M,CBL RIBN 16COND 0.050 GRAY 275',5,0,"587.75000","0","1","HF659","Active","Flat Cable, Round Jacket","16","0.050"" (1.27mm)","275.0' (83.82m)","28 AWG","7 Strands / 36 AWG","Shielded","Gray","-","0.750"" (19.05mm)","Polyolefin (PO)","150V","-15°C ~ 75°C","UL Style 22170","Zippable"
http://multimedia.3m.com/mws/media/671953O/3mtm-twisted-pair-flat-cable-hf100-series-ts2344.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_HF100%20Series.jpg,HF64B-100-ND,HF100/64TP,3M,CBL RIBN 64COND TWIST-PAIR 100',6,0,"598.68000","0","1","HF100","Active","Flat Twisted Pair","64 (32 Pair Twisted)","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Blue, White","0.070"" (1.78mm)","3.200"" (81.28mm)","Polyolefin (PO)","150V","-40°C ~ 105°C","UL Style 21008","-"
https://multimedia.3m.com/mws/media/798755O/3mtm-high-flex-life-cable-hf319-series-ts2342.pdf,"//media.digikey.com/Photos/3M%20Photos/MFG_HF365,%20HF319.jpg",MF30F-100-ND,HF319/30 (100'),3M,CBL RIBN 30COND 0.050 GRAY 100',4,0,"713.92000","0","1","HF319","Active","Flat Cable","30","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","19 Strands / 40 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.500"" (38.10mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://multimedia.3m.com/mws/media/22246O/3mtm-shielded-jacketed-flat-cable-1785-series-ts0308.pdf,//media.digikey.com/photos/3M%20Photos/1785^50%20100SF.JPG,MB50F-100-ND,1785/50 100SF,3M,CBL RIBN 50COND TWIST-PAIR 100',5,0,"728.98000","0","1","1785","Active","Flat Twisted Pair, Flat Jacket","50 (25 Pair Twisted)","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Shielded","Black","0.120"" (3.05mm)","2.630"" (66.80mm)","Poly-Vinyl Chloride (PVC)","150V","-20°C ~ 80°C","UL Style 2912","-"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/1000570yyy.PDF,//media.digikey.com/photos/Molex/F2807S-34-050-55.JPG,MTF1007-100-ND,1000570037,Molex - Temp Flex,CBL RIBN 34COND 0.050 BLUE 100',6,0,"846.30000","0","1","Temp-Flex 100057","Active","Flat Cable","34","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Blue","-","1.700"" (43.18mm)","Fluorinated Ethylene-Propylene (FEP)","300V","-55°C ~ 200°C","UL Style 20424","-"
http://multimedia.3m.com/mws/media/22097O/3mtm-shielded-jktd-flat-cable-050-3517-series-ts0069.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_3517%20Series.jpg,MB50H-100-ND,3517/50 100SF,3M,CBL RIBN 50COND 0.050 GRAY 100',3,0,"856.83000","0","1","3517","Active","Flat Cable, Flat Jacket","50","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Shielded","Gray","0.110"" (2.79mm)","2.630"" (66.80mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 80°C","UL Style 2912","-"
https://multimedia.3m.com/mws/media/798755O/3mtm-high-flex-life-cable-hf319-series-ts2342.pdf,"//media.digikey.com/Photos/3M%20Photos/MFG_HF365,%20HF319.jpg",MF50F-100-ND,HF319/50 (100'),3M,CBL RIBN 50COND 0.050 GRAY 100',3,0,"1189.84000","0","1","HF319","Active","Flat Cable","50","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","19 Strands / 40 AWG","Unshielded","Gray","0.035"" (0.89mm)","2.500"" (63.50mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/1000570yyy.PDF,//media.digikey.com/Photos/Molex/F2807S-50-050-55.JPG,MTF1009-100-ND,1000570039,Molex - Temp Flex,CBL RIBN 50COND 0.050 BLUE 100',11,0,"1244.65000","0","1","Temp-Flex 100057","Active","Flat Cable","50","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Blue","-","2.500"" (63.50mm)","Fluorinated Ethylene-Propylene (FEP)","300V","-55°C ~ 200°C","UL Style 20424","-"
http://www.cicoil.com/flat-cable/unshielded-cables/hi-flex-hi-temp-idc-ribbon-cable?task=callelement&format=raw&item_id=37&element=c024c413-b5f8-4699-9dbb-f8880ce97040&method=download,//media.digikey.com/Photos/Cicoil/310J101-34.jpg,CI34N-500-ND,310J101-34,Cicoil,CBL RIBN 34COND 0.050 CLEAR 500',3,0,"1573.25000","0","1","-","Active","Flat Cable","34","0.050"" (1.27mm)","500.0' (152.40m)","28 AWG","-","Unshielded","Clear","0.035"" (0.89mm)","1.700"" (43.18mm)","Flexx-Sil™","450V","-65°C ~ 260°C","UL E324413, CE","-"
http://www.cicoil.com/flat-cable/unshielded-cables/hi-flex-hi-temp-idc-ribbon-cable?task=callelement&format=raw&item_id=37&element=c024c413-b5f8-4699-9dbb-f8880ce97040&method=download,//media.digikey.com/Photos/Cicoil/310J101-14.jpg,CI14N-1000-ND,310J101-14,Cicoil,CBL RIBN 14COND 0.050 CLR 1000',2,0,"1844.50000","0","1","-","Active","Flat Cable","14","0.050"" (1.27mm)","1000' (304.80m)","28 AWG","-","Unshielded","Clear","0.035"" (0.89mm)","0.700"" (17.78mm)","Flexx-Sil™","450V","-65°C ~ 260°C","UL E324413, CE","-"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/F30_025_IDS_Cable.pdf,//media.digikey.com/photos/Molex/F3007S-100-025-85.JPG,MTF1019-100-ND,1000570029,Molex - Temp Flex,CBL RIBN 100COND 0.025 100',4,0,"2075.45000","0","1","Temp-Flex 100057","Active","Flat Cable","100","0.025"" (0.64mm)","100.0' (30.48m)","30 AWG","7 Strands / 38 AWG","Unshielded","Natural","-","2.500"" (63.50mm)","Fluorinated Ethylene-Propylene (FEP)","150V","-55°C ~ 200°C","UL Style 20726","-"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Photos/CnC%20Tech/302-28-09-GR-0250F.JPG,CN240GR-250-ND,302-28-09-GR-0250F,CNC Tech,FLAT RBN CBL GRAY 9 COND 250',34,0,"40.34000","0","1","-","Active","Flat Cable","9","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","0.450"" (11.43mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/302-28-10-GR-0xxxF.jpg,CN217GR-250-ND,302-28-10-GR-0250F,CNC Tech,FLAT RBN CBL GRAY 10 COND 250',7,0,"44.81000","0","1","-","Active","Flat Cable","10","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/302-28-14-GR-0xxxF.jpg,CN218GR-250-ND,302-28-14-GR-0250F,CNC Tech,FLAT RBN CBL GRAY 14 COND 250',16,0,"63.75000","0","1","-","Active","Flat Cable","14","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","0.700"" (17.78mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Photos/CnC%20Tech/302-28-15-GR-0xx0F.JPG,CN244GR-250-ND,302-28-15-GR-0250F,CNC Tech,FLAT RBN CBL GRAY 15 COND 250',26,0,"67.21000","0","1","-","Active","Flat Cable","15","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","0.750"" (19.05mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/MULTICOLOR127.pdf,//media.digikey.com/Photos/CnC%20Tech/304-28-09-MC-0xx0F.JPG,CN242MC-250-ND,304-28-09-MC-0250F,CNC Tech,FLAT RBN CBL MULTI 9 COND 250',32,0,"83.60000","0","1","-","Active","Flat Cable","9","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Multiple","0.035"" (0.89mm)","0.450"" (11.43mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/GRAY635.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/300-30-26-GR-0xxxF.jpg,CN215GR-100-ND,300-30-26-GR-0100F,CNC Tech,FLAT RBN CBL GRAY 26 COND 100',17,0,"95.99000","0","1","-","Active","Flat Cable","26","0.025"" (0.64mm)","100.0' (30.48m)","30 AWG","7 Strands / 38 AWG","Unshielded","Gray","0.026"" (0.66mm)","0.650"" (16.51mm)","Poly-Vinyl Chloride (PVC)","150V","105°C","UL Style 2678","-"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/302-28-16-GR-0xxxF.jpg,CN219GR-250-ND,302-28-16-GR-0250F,CNC Tech,FLAT RBN CBL GRAY 16 COND 250',19,0,"99.59000","0","1","-","Active","Flat Cable","16","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","0.800"" (20.32mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Photos/CnC%20Tech/302-28-25-GR-0xx0F.JPG,CN248GR-250-ND,302-28-25-GR-0250F,CNC Tech,FLAT RBN CBL GRAY 25 COND 250',14,0,"112.02000","0","1","-","Active","Flat Cable","25","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","1.250"" (31.75mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/GRAY635.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/300-30-14-GR-0xxxF.jpg,CN212GR-250-ND,300-30-14-GR-0250F,CNC Tech,FLAT RBN CBL GRAY 14 COND 250',14,0,"114.95000","0","1","-","Active","Flat Cable","14","0.025"" (0.64mm)","250.0' (76.20m)","30 AWG","7 Strands / 38 AWG","Unshielded","Gray","0.026"" (0.66mm)","0.350"" (8.89mm)","Poly-Vinyl Chloride (PVC)","150V","105°C","UL Style 2678","-"
http://cnctech.us/pdfs/MULTICOLOR127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/304-28-14-MC-0xxxF.jpg,CN224MC-250-ND,304-28-14-MC-0250F,CNC Tech,FLAT RBN CBL MULTI 14 COND 250',12,0,"117.04000","0","1","-","Active","Flat Cable","14","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Multiple","0.035"" (0.89mm)","0.700"" (17.78mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/MULTICOLOR127.pdf,//media.digikey.com/photos/CnC%20Tech/304-28-15-MC-0xx0F.JPG,CN246MC-250-ND,304-28-15-MC-0250F,CNC Tech,FLT RBN CBL MULTI 15 COND 250',20,0,"119.13000","0","1","-","Active","Flat Cable","15","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Multiple","0.035"" (0.89mm)","0.750"" (19.05mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
https://multimedia.3m.com/mws/media/856172O/3mtm-medium-flex-life-cable-halogen-free-hf539-series-cd2565.pdf,//media.digikey.com/photos/3M%20Photos/HF539%5E10.JPG,HF10G-100-ND,HF539/10,3M,CBL RIBN 10COND 0.050 GRAY 100',17,0,"120.56000","0","1","HF539","Active","Flat Cable","10","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","19 Strands / 40 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.500"" (12.70mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://cnctech.us/pdfs/MULTICOLOR127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/304-28-16-MC-0xxxF.jpg,CN225MC-250-ND,304-28-16-MC-0250F,CNC Tech,FLAT RBN CBL MULTI 16 COND 250',6,0,"121.22000","0","1","-","Active","Flat Cable","16","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Multiple","0.035"" (0.89mm)","0.800"" (20.32mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/GRAY635.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/300-30-40-GR-0xxxF.jpg,CN216GR-100-ND,300-30-40-GR-0100F,CNC Tech,FLAT RBN CBL GRAY 40 COND 100',10,0,"148.13000","0","1","-","Active","Flat Cable","40","0.025"" (0.64mm)","100.0' (30.48m)","30 AWG","7 Strands / 38 AWG","Unshielded","Gray","0.026"" (0.66mm)","1.000"" (25.40mm)","Poly-Vinyl Chloride (PVC)","150V","105°C","UL Style 2678","-"
https://multimedia.3m.com/mws/media/856172O/3mtm-medium-flex-life-cable-halogen-free-hf539-series-cd2565.pdf,//media.digikey.com/photos/3M%20Photos/HF539%5E14.JPG,HF14G-100-ND,HF539/14,3M,CBL RIBN 14COND 0.050 GRAY 100',8,0,"158.16000","0","1","HF539","Active","Flat Cable","14","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","19 Strands / 40 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.700"" (17.78mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/302-28-26-GR-0xxxF.jpg,CN221GR-250-ND,302-28-26-GR-0250F,CNC Tech,FLAT RBN CBL GRAY 26 COND 250',15,0,"161.98000","0","1","-","Active","Flat Cable","26","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","1.300"" (33.02mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Photos/CnC%20Tech/302-28-37-GR-0xx0F.JPG,CN252GR-250-ND,302-28-37-GR-0250F,CNC Tech,FLAT RBN CBL GRAY 37 COND 250',11,0,"165.84000","0","1","-","Active","Flat Cable","37","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","1.850"" (46.99mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/MULTICOLOR127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/304-28-20-MC-0xxxF.jpg,CN226MC-250-ND,304-28-20-MC-0250F,CNC Tech,FLAT RBN CBL MULTI 20 COND 250',19,0,"167.20000","0","1","-","Active","Flat Cable","20","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Multiple","0.035"" (0.89mm)","1.000"" (25.40mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/667945O/3mtm-round-conductor-flat-cable-hf365-series-ts2334.pdf,"//media.digikey.com/Photos/3M%20Photos/MFG_HF365,%20HF319.jpg",MD37R-100-ND,HF365/37SF,3M,CBL RIBN 37COND 0.050 GRAY 100',3,0,"195.75000","0","1","HF365","Active","Flat Cable","37","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.850"" (46.99mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://cnctech.us/pdfs/MULTICOLOR127.pdf,//media.digikey.com/Photos/CnC%20Tech/304-28-25-MC-0xx0F.JPG,CN250MC-250-ND,304-28-25-MC-0250F,CNC Tech,FLT RBN CBL MULTI 25 COND 250',16,0,"209.00000","0","1","-","Active","Flat Cable","25","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Multiple","0.035"" (0.89mm)","1.250"" (31.75mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/GRAY635.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/300-30-26-GR-0xxxF.jpg,CN215GR-250-ND,300-30-26-GR-0250F,CNC Tech,FLAT RBN CBL GRAY 26 COND 250',16,0,"211.09000","0","1","-","Active","Flat Cable","26","0.025"" (0.64mm)","250.0' (76.20m)","30 AWG","7 Strands / 38 AWG","Unshielded","Gray","0.026"" (0.66mm)","0.650"" (16.51mm)","Poly-Vinyl Chloride (PVC)","150V","105°C","UL Style 2678","-"
http://cnctech.us/pdfs/MULTICOLOR127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/304-28-26-MC-0xxxF.jpg,CN227MC-250-ND,304-28-26-MC-0250F,CNC Tech,FLAT RBN CBL MULTI 26 COND 250',9,0,"213.18000","0","1","-","Active","Flat Cable","26","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Multiple","0.035"" (0.89mm)","1.300"" (33.02mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
https://multimedia.3m.com/mws/media/856172O/3mtm-medium-flex-life-cable-halogen-free-hf539-series-cd2565.pdf,//media.digikey.com/photos/3M%20Photos/HF539%5E20.JPG,HF20G-100-ND,HF539/20,3M,CBL RIBN 20COND 0.050 GRY 100',5,0,"225.96000","0","1","HF539","Active","Flat Cable","20","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","19 Strands / 40 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.000"" (25.40mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://multimedia.3m.com/mws/media/22054O/3mtm-rnd-shld-jckt-flat-cable-mass-term-3659-series-ts0083.pdf,//media.digikey.com/photos/3M%20Photos/3659^36(SF).jpg,MC36R-100-ND,3659/36 100SF,3M,CBL RIBN 36COND 0.050 BLACK 100',2,0,"231.12000","0","1","3659","Active","Flat Cable, Round Jacket","36","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Shielded","Black","-","1.750"" (44.45mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 20267","Zippable"
http://multimedia.3m.com/mws/media/667945O/3mtm-round-conductor-flat-cable-hf365-series-ts2334.pdf,"//media.digikey.com/Photos/3M%20Photos/MFG_HF365,%20HF319.jpg",MD44R-100-ND,HF365/44SF,3M,CBL RIBN 44COND 0.050 GRAY 100',3,0,"234.88000","0","1","HF365","Active","Flat Cable","44","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","2.200"" (55.88mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/302-28-40-GR-0xxxF.jpg,CN222GR-250-ND,302-28-40-GR-0250F,CNC Tech,FLAT RBN CBL GRAY 40 COND 250',5,0,"248.92000","0","1","-","Active","Flat Cable","40","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","2.000"" (50.80mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/GRAY635.pdf,//media.digikey.com/Photos/CnC%20Tech/300-30-50-GR-0xx0F.JPG,CN235GR-100-ND,300-30-50-GR-0100F,CNC Tech,FLAT RBN CBL GRAY 50 COND 100',18,0,"258.33000","0","1","-","Active","Flat Cable","50","0.025"" (0.64mm)","100.0' (30.48m)","30 AWG","7 Strands / 38 AWG","Unshielded","Gray","0.026"" (0.66mm)","1.250"" (31.75mm)","Poly-Vinyl Chloride (PVC)","150V","105°C","UL Style 2678","-"
http://multimedia.3m.com/mws/media/671953O/3mtm-twisted-pair-flat-cable-hf100-series-ts2344.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_HF100%20Series.jpg,HF26B-100-ND,HF100/26TP,3M,CBL RIBN 26COND TWIST-PAIR 100',2,0,"279.30000","0","1","HF100","Active","Flat Twisted Pair","26 (13 Pair Twisted)","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Blue, White","0.070"" (1.78mm)","1.300"" (33.02mm)","Polyolefin (PO)","150V","-40°C ~ 105°C","UL Style 21008","-"
https://multimedia.3m.com/mws/media/856172O/3mtm-medium-flex-life-cable-halogen-free-hf539-series-cd2565.pdf,//media.digikey.com/photos/3M%20Photos/HF539%5E30.JPG,HF30G-100-ND,HF539/30,3M,CBL RIBN 30COND 0.050 GRAY 100',4,0,"310.97000","0","1","HF539","Active","Flat Cable","30","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","19 Strands / 40 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.500"" (38.10mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://cnctech.us/pdfs/GRAY635.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/300-30-40-GR-0xxxF.jpg,CN216GR-250-ND,300-30-40-GR-0250F,CNC Tech,FLAT RBN CBL GRAY 40 COND 250',7,0,"326.04000","0","1","-","Active","Flat Cable","40","0.025"" (0.64mm)","250.0' (76.20m)","30 AWG","7 Strands / 38 AWG","Unshielded","Gray","0.026"" (0.66mm)","1.000"" (25.40mm)","Poly-Vinyl Chloride (PVC)","150V","105°C","UL Style 2678","-"
http://cnctech.us/pdfs/MULTICOLOR127.pdf,//media.digikey.com/Photos/CnC%20Tech/304-28-37-MC-0xx0F.JPG,CN254MC-250-ND,304-28-37-MC-0250F,CNC Tech,FLT RBN CBL MULTI 37 COND 250',10,0,"334.40000","0","1","-","Active","Flat Cable","37","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Multiple","0.035"" (0.89mm)","1.850"" (46.99mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/22097O/3mtm-shielded-jktd-flat-cable-050-3517-series-ts0069.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_3517%20Series.jpg,MB14H-100-ND,3517/14 100SF,3M,CBL RIBN 14COND 0.050 GRAY 100',2,0,"344.39000","0","1","3517","Active","Flat Cable, Flat Jacket","14","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Shielded","Gray","0.110"" (2.79mm)","0.830"" (21.08mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 80°C","UL Style 2912","-"
http://cnctech.us/pdfs/MULTICOLOR127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/304-28-40-MC-0xxxF.jpg,CN228MC-250-ND,304-28-40-MC-0250F,CNC Tech,FLAT RBN CBL MULTI 40 COND 250',9,0,"344.85000","0","1","-","Active","Flat Cable","40","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Multiple","0.035"" (0.89mm)","2.000"" (50.80mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
https://multimedia.3m.com/mws/media/856172O/3mtm-medium-flex-life-cable-halogen-free-hf539-series-cd2565.pdf,//media.digikey.com/photos/3M%20Photos/HF539%5E34.JPG,HF34G-100-ND,HF539/34,3M,CBL RIBN 34COND 0.050 GRAY 100',2,0,"352.44000","0","1","HF539","Active","Flat Cable","34","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","19 Strands / 40 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.700"" (43.18mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://multimedia.3m.com/mws/media/667944O/3mtm-round-jacketed-flat-cable-hf759-series-ts2336.pdf,//media.digikey.com/photos/3M%20Photos/HF759%5E10.JPG,ME10RS-275-ND,HF759/10,3M,CBL RIBN 10COND 0.050 GRAY 275',12,0,"395.87000","0","1","HF759","Active","Flat Cable, Round Jacket","10","0.050"" (1.27mm)","275.0' (83.82m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","-","0.450"" (11.43mm)","Polyolefin (PO)","150V","-10°C ~ 75°C","UL Style 22170","Zippable"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Photos/CnC%20Tech/302-28-50-GR-xx0F.JPG,CN256GR-250-ND,302-28-50-GR-0250F,CNC Tech,FLAT RBN CBL GRAY 50 COND 250',16,0,"397.10000","0","1","-","Active","Flat Cable","50","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","2.500"" (63.50mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/1000570yyy.PDF,//media.digikey.com/photos/Molex/F2807S-15-050-55.JPG,MTF1002-100-ND,1000570032,Molex - Temp Flex,CBL RIBN 15COND 0.050 BLUE 100',13,0,"405.84000","0","1","Temp-Flex 100057","Active","Flat Cable","15","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Blue","-","0.750"" (19.05mm)","Fluorinated Ethylene-Propylene (FEP)","300V","-55°C ~ 200°C","UL Style 20424","-"
