Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Cable Type","Number of Conductors","Length - Coil Retracted","Length - Coil Extended","Length","Jacket Color","Wire Gauge","Conductor Strand","Jacket (Insulation) Material","Cable Width","Cable Height","Coil Diameter","Shielding"
http://cnctech.us/pdfs/530-26-06-WH-0500F.pdf,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,CN273-500-ND,530-26-06-WH-0500F,CNC Tech,CABLE MOD FLAT 6COND REEL 500',6,0,"107.80000","0","1","Reel","-","Active","Straight","6","-","-","500' (152.40m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,CN304-250-ND,530-26-10-WH-0250F,CNC Tech,CABLE MOD FLAT 10COND REEL 250',6,0,"111.24000","0","1","Reel","-","Active","Straight","10","-","-","250' (76.20m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.425"" (10.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/530-26-08-BL-0500F.pdf,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,CN276-500-ND,530-26-08-BL-0500F,CNC Tech,CABLE MOD FLAT 8COND REEL 500',7,0,"138.45000","0","1","Reel","-","Active","Straight","8","-","-","500' (152.40m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/530-26-08-SV-0500F.pdf,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-SV-xxxxF.jpg,CN279-500-ND,530-26-08-SV-0500F,CNC Tech,CABLE MOD FLAT 8COND REEL 500',7,0,"138.45000","0","1","Reel","-","Active","Straight","8","-","-","500' (152.40m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/530-26-08-WH-0500F.pdf,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,CN282-500-ND,530-26-08-WH-0500F,CNC Tech,CABLE MOD FLAT 8COND REEL 500',7,0,"138.45000","0","1","Reel","-","Active","Straight","8","-","-","500' (152.40m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/530-26-10-BL-0500F.pdf,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,CN285-500-ND,530-26-10-BL-0500F,CNC Tech,CABLE MOD FLAT 10COND REEL 500',8,0,"195.00000","0","1","Reel","-","Active","Straight","10","-","-","500' (152.40m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.425"" (10.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/530-26-10-SV-0500F.pdf,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-SV-xxxxF.jpg,CN288-500-ND,530-26-10-SV-0500F,CNC Tech,CABLE MOD FLAT 10COND REEL 500',8,0,"195.00000","0","1","Reel","-","Active","Straight","10","-","-","500' (152.40m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.425"" (10.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/530-26-10-WH-0500F.pdf,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,CN291-500-ND,530-26-10-WH-0500F,CNC Tech,CABLE MOD FLAT 10COND REEL 500',8,0,"195.00000","0","1","Reel","-","Active","Straight","10","-","-","500' (152.40m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.425"" (10.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/530-26-06-WH-1000F.pdf,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,CN274-1000-ND,530-26-06-WH-1000F,CNC Tech,CABLE MOD FLAT 6COND REEL 1000',6,0,"201.65000","0","1","Reel","-","Active","Straight","6","-","-","1000' (304.80m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/530-26-06-BL-1000F.pdf,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,CN268-1000-ND,530-26-06-BL-1000F,CNC Tech,CABLE MOD FLAT 6COND REEL 1000',4,0,"201.65000","0","1","Reel","-","Active","Straight","6","-","-","1000' (304.80m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
https://belfuse.com/resources/AIMCambridge/dr-65-TF264M.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/65-TF266M.jpg,367-1207-ND,65-TF266M,Cinch Connectivity Solutions AIM-Cambridge,CABLE MOD FLAT 6COND SLVR 1000',4,0,"233.75000","0","1","Reel","-","Active","Straight","6","-","-","1000' (304.80m)","Silver","26 AWG","7/34","Polypropylene (PP)","0.276"" (7.00mm)","0.098"" (2.50mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,CN277-1000-ND,530-26-08-BL-1000F,CNC Tech,CABLE MOD FLAT 8COND REEL 1000',6,0,"262.70000","0","1","Reel","-","Active","Straight","8","-","-","1000' (304.80m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-SV-xxxxF.jpg,CN280-1000-ND,530-26-08-SV-1000F,CNC Tech,CABLE MOD FLAT 8COND REEL 1000',6,0,"262.70000","0","1","Reel","-","Active","Straight","8","-","-","1000' (304.80m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,CN283-1000-ND,530-26-08-WH-1000F,CNC Tech,CABLE MOD FLAT 8COND REEL 1000',6,0,"262.70000","0","1","Reel","-","Active","Straight","8","-","-","1000' (304.80m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,CN286-1000-ND,530-26-10-BL-1000F,CNC Tech,CABLE MOD FLAT 10COND REEL 1000',6,0,"366.30000","0","1","Reel","-","Active","Straight","10","-","-","1000' (304.80m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.425"" (10.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,CN292-1000-ND,530-26-10-WH-1000F,CNC Tech,CABLE MOD FLAT 10COND REEL 1000',6,0,"366.30000","0","1","Reel","-","Active","Straight","10","-","-","1000' (304.80m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.425"" (10.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-SV-xxxxF.jpg,CN289-1000-ND,530-26-10-SV-1000F,CNC Tech,CABLE MOD FLAT 10COND REEL 1000',5,0,"366.30000","0","1","Reel","-","Active","Straight","10","-","-","1000' (304.80m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.425"" (10.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/521-26-04-SV-005F.pdf,-,1175-2419-ND,521-26-04-SV-005F,CNC Tech,CABLE MOD COIL 4COND 5' PRE-CUT,200,0,"1.73900","0","400","Bulk","-","Active","Coil","4","1.08' (0.33m)","5' (1.52m)","-","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-04-BL-005F.pdf,-,1175-2415-ND,521-26-04-BL-005F,CNC Tech,CABLE MOD COIL 4COND 5' PRE-CUT,200,0,"1.86850","0","400","Bulk","-","Active","Coil","4","1.08' (0.33m)","5' (1.52m)","-","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-04-WH-005F.pdf,-,1175-2423-ND,521-26-04-WH-005F,CNC Tech,CABLE MOD COIL 4COND 5' PRE-CUT,200,0,"1.86850","0","400","Bulk","-","Active","Coil","4","1.08' (0.33m)","5' (1.52m)","-","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-04-BL-007F.pdf,-,1175-2416-ND,521-26-04-BL-007F,CNC Tech,CABLE MOD COIL 4COND 7' PRE-CUT,200,0,"2.23603","0","400","Bulk","-","Active","Coil","4","1.54' (0.47m)","7' (2.13m)","-","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-04-SV-007F.pdf,-,1175-2420-ND,521-26-04-SV-007F,CNC Tech,CABLE MOD COIL 4COND 7' PRE-CUT,200,0,"2.23603","0","400","Bulk","-","Active","Coil","4","1.54' (0.47m)","7' (2.13m)","-","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-04-WH-007F.pdf,-,1175-2424-ND,521-26-04-WH-007F,CNC Tech,CABLE MOD COIL 4COND 7' PRE-CUT,200,0,"2.23603","0","400","Bulk","-","Active","Coil","4","1.54' (0.47m)","7' (2.13m)","-","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-04-BL-010F.pdf,-,1175-2417-ND,521-26-04-BL-010F,CNC Tech,CABLE MOD COIL 4COND 10' PRE-CUT,100,0,"3.11320","0","400","Bulk","-","Active","Coil","4","2.07' (0.63m)","10' (3.05m)","-","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-04-SV-010F.pdf,-,1175-2421-ND,521-26-04-SV-010F,CNC Tech,CABLE MOD COIL 4COND 10' PRE-CUT,100,0,"3.11320","0","400","Bulk","-","Active","Coil","4","2.07' (0.63m)","10' (3.05m)","-","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-04-WH-010F.pdf,-,1175-2425-ND,521-26-04-WH-010F,CNC Tech,CABLE MOD COIL 4COND 10' PRE-CUT,100,0,"3.11320","0","400","Bulk","-","Active","Coil","4","2.07' (0.63m)","10' (3.05m)","-","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-04-BL-014F.pdf,-,1175-2418-ND,521-26-04-BL-014F,CNC Tech,CABLE MOD COIL 4COND 14' PRE-CUT,100,0,"3.92833","0","400","Bulk","-","Active","Coil","4","2.79' (0.85m)","14' (4.27m)","-","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-04-SV-014F.pdf,-,1175-2422-ND,521-26-04-SV-014F,CNC Tech,CABLE MOD COIL 4COND 14' PRE-CUT,100,0,"3.92833","0","400","Bulk","-","Active","Coil","4","2.79' (0.85m)","14' (4.27m)","-","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-04-WH-014F.pdf,-,1175-2426-ND,521-26-04-WH-014F,CNC Tech,CABLE MOD COIL 4COND 14' PRE-CUT,100,0,"3.92833","0","400","Bulk","-","Active","Coil","4","2.79' (0.85m)","14' (4.27m)","-","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,725BK038-ND,725 BK038,Alpha Wire,CABLE 2COND 18AWG BLACK 5',50,13,"51.08000","0","1","Bulk","-","Active","Coil","2","-","-","5.0' (1.52m)","Black","18 AWG","41/34","Neoprene","-","-","0.895"" (22.73mm)","-"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/photos/I.O.%20Interconnect%20Photos/121-410-003.JPG,H0543C-ND,121-410-003,I.O. Interconnect,CABLE MOD COIL 4COND SILVER 5',670,0,"0.89000","0","1","Bulk","-","Obsolete","Coil","4","1.42' (0.43m)","5' (1.52m)","-","Silver","26 AWG","12/0.0047""","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/GLF-121-x10-0x3.pdf,//media.digikey.com/photos/I.O.%20Interconnect%20Photos/GLF-121-610-013.JPG,H0562RC-ND,GLF-121-610-013,I.O. Interconnect,CABLE MOD COIL 6COND BLACK 5',912,0,"1.10000","0","1","Bulk","-","Obsolete","Coil","6","1.50' (0.46m)","5' (1.52m)","-","Black","26 AWG","12/0.0047""","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/Photos/I.O.%20Interconnect%20Photos/121-410-020.jpg,H0741C-ND,121-410-020,I.O. Interconnect,CABLE MOD COIL 4COND WHITE 7',118,0,"1.12000","0","1","Bulk","-","Obsolete","Coil","4","1.75' (0.53m)","7' (2.13m)","-","White","26 AWG","12/0.0047""","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/photos/I.O.%20Interconnect%20Photos/121-610-000.JPG,H0763C-ND,121-610-000,I.O. Interconnect,CABLE MOD COIL 6COND SILVER 7',77,0,"1.28000","0","1","Bulk","-","Obsolete","Coil","6","2.00' (0.61m)","7' (2.13m)","-","Silver","26 AWG","12/0.0047""","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/GLF-121-x10-0x3.pdf,//media.digikey.com/photos/I.O.%20Interconnect%20Photos/GLF-121-410-023.JPG,H0541RC-ND,GLF-121-410-023,I.O. Interconnect,CABLE MOD COIL 4COND WHITE 5',34,0,"1.32000","0","1","Bulk","-","Obsolete","Coil","4","1.42' (0.43m)","5' (1.52m)","-","White","26 AWG","12/0.0047""","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/Photos/I.O.%20Interconnect%20Photos/121-610-011.jpg,H1062C-ND,121-610-011,I.O. Interconnect,CABLE MOD COIL 6COND BLACK 10',90,0,"1.90000","0","1","Bulk","-","Obsolete","Coil","6","2.67' (0.81m)","10' (3.05m)","-","Black","26 AWG","12/0.0047""","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/GLF-121-x10-0x0.pdf,//media.digikey.com/Photos/I.O.%20Interconnect%20Photos/121-810-020.JPG,H0781RC-ND,GLF-121-810-020,I.O. Interconnect,CABLE MOD COIL 8COND WHITE 7',42,0,"2.15000","0","1","Bulk","-","Obsolete","Coil","8","2.33' (0.71m)","7' (2.13m)","-","White","26 AWG","12/0.0047""","Polypropylene (PP)","0.346"" (8.80mm)","0.098"" (2.50mm)","0.748"" (19mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/Photos/I.O.%20Interconnect%20Photos/121-810-001.JPG,H1083C-ND,121-810-001,I.O. Interconnect,CABLE MOD COIL 8COND SILVER 10',64,0,"2.23000","0","1","Bulk","-","Obsolete","Coil","8","3.50' (1.07m)","10' (3.05m)","-","Silver","26 AWG","12/0.0047""","Polypropylene (PP)","0.346"" (8.80mm)","0.098"" (2.50mm)","0.748"" (19mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/GLF-121-x10-0x1.pdf,//media.digikey.com/photos/I.O.%20Interconnect%20Photos/GLF-121-410-021.JPG,H1041RC-ND,GLF-121-410-021,I.O. Interconnect,CABLE MOD COIL 4COND WHITE 10',59,0,"3.29000","0","1","Bulk","-","Obsolete","Coil","4","2.50' (0.76m)","10' (3.05m)","-","White","26 AWG","12/0.0047""","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-C-26-8-W_7-R_REV00.pdf,//media.digikey.com/Photos/Assmann%20Photos/AT-K-C-26-8-W.JPG,A0781RC-ND,AT-K-C-26-8-W/7,Assmann WSW Components,CABLE MOD COIL 8COND WHITE 7',0,0,"5.37000","0","1","Bulk","-","Active","Coil","8","3.28' (1.00m)","7' (2.13m)","-","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","0.591"" (15mm)","-"
http://cnctech.us/pdfs/530-26-04-BL-0100F.pdf,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,CN257-100-ND,530-26-04-BL-0100F,CNC Tech,CABLE MOD FLAT 4COND REEL 100',10,0,"16.78000","0","1","Reel","-","Active","Straight","4","-","-","100' (30.5m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/530-26-06-BL-0100F.pdf,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,CN266-100-ND,530-26-06-BL-0100F,CNC Tech,CABLE MOD FLAT 6COND REEL 100',9,0,"23.31000","0","1","Reel","-","Active","Straight","6","-","-","100' (30.5m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-C-26-4-S_5-R_REV00.pdf,//media.digikey.com/Photos/Assmann%20Photos/AT-K-C-26-4-S.JPG,A0543RC-ND,AT-K-C-26-4-S/5,Assmann WSW Components,CABLE MOD COIL 4COND SILVER 5',61,0,"1.65000","0","1","Bulk","-","Active","Coil","4","1.08' (0.33m)","5' (1.52m)","-","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-C-26-4-S_7-R_REV00.pdf,//media.digikey.com/Photos/Assmann%20Photos/AT-K-C-26-4-S.JPG,A0743RC-ND,AT-K-C-26-4-S/7,Assmann WSW Components,CABLE MOD COIL 4COND SILVER 7',33,0,"2.67000","0","1","Bulk","-","Active","Coil","4","3.28' (1.00m)","7' (2.13m)","-","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-C-26-4-W_10-R.pdf,//media.digikey.com/Photos/Assmann%20Photos/AT-K-C-26-4-W.JPG,A1041RC-ND,AT-K-C-26-4-W/10,Assmann WSW Components,CABLE MOD COIL 4COND WHITE 10',0,0,"2.92000","0","1","Bulk","-","Active","Coil","4","4.92' (1.50m)","10' (3.05m)","-","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-C-26-8-B_5-R_REV00.pdf,//media.digikey.com/Photos/Assmann%20Photos/AT-K-C-26-8-B.JPG,A0582RC-ND,AT-K-C-26-8-B/5,Assmann WSW Components,CABLE MOD COIL 8COND BLACK 5',0,0,"4.60000","0","1","Bulk","-","Active","Coil","8","2.33' (0.71m)","5' (1.52m)","-","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","0.591"" (15mm)","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-C-26-6-B_10-R.pdf,//media.digikey.com/Photos/Assmann%20Photos/AT-K-C-26-6-B.JPG,A1062RC-ND,AT-K-C-26-6-B/10,Assmann WSW Components,CABLE MOD COIL 6COND BLACK 10',22,0,"4.85000","0","1","Bulk","-","Active","Coil","6","4.92' (1.50m)","10' (3.05m)","-","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-C-26-8-W_10-R.pdf,//media.digikey.com/Photos/Assmann%20Photos/AT-K-C-26-8-W.JPG,A1081RC-ND,AT-K-C-26-8-W/10,Assmann WSW Components,CABLE MOD COIL 8COND WHITE 10',1,0,"7.25000","0","1","Bulk","-","Active","Coil","8","4.92' (1.50m)","10' (3.05m)","-","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","0.591"" (15mm)","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-C-26-8-W_14-R_REV00.pdf,//media.digikey.com/Photos/Assmann%20Photos/AT-K-C-26-8-W.JPG,A1481RC-ND,AT-K-C-26-8-W/14,Assmann WSW Components,CABLE MOD COIL 8COND WHITE 14',9,0,"11.72000","0","1","Bulk","-","Active","Coil","8","6.25' (1.90m)","14' (4.27m)","-","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","0.591"" (15mm)","-"
http://cnctech.us/pdfs/530-26-04-WH-0100F.pdf,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,CN263-100-ND,530-26-04-WH-0100F,CNC Tech,CABLE MOD FLAT 4COND REEL 100',3,0,"16.78000","0","1","Reel","-","Active","Straight","4","-","-","100' (30.5m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/530-26-06-WH-0100F.pdf,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,CN272-100-ND,530-26-06-WH-0100F,CNC Tech,CABLE MOD FLAT 6COND REEL 100',4,0,"23.31000","0","1","Reel","-","Active","Straight","6","-","-","100' (30.5m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/530-26-08-BL-0100F.pdf,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,CN275-100-ND,530-26-08-BL-0100F,CNC Tech,CABLE MOD FLAT 8COND REEL 100',4,0,"31.08000","0","1","Reel","-","Active","Straight","8","-","-","100' (30.5m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,CN295-250-ND,530-26-04-WH-0250F,CNC Tech,CABLE MOD FLAT 4COND REEL 250',5,0,"42.44000","0","1","Reel","-","Active","Straight","4","-","-","250' (76.20m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/530-26-10-BL-0100F.pdf,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,CN284-100-ND,530-26-10-BL-0100F,CNC Tech,CABLE MOD FLAT 10COND REEL 100',5,0,"48.62000","0","1","Reel","-","Active","Straight","10","-","-","100' (30.5m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.425"" (10.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,CN296-250-ND,530-26-06-BL-0250F,CNC Tech,CABLE MOD FLAT 6COND REEL 250',3,0,"66.24000","0","1","Reel","-","Active","Straight","6","-","-","250' (76.20m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,CN298-250-ND,530-26-06-WH-0250F,CNC Tech,CABLE MOD FLAT 6COND REEL 250',1,0,"66.24000","0","1","Reel","-","Active","Straight","6","-","-","250' (76.20m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/530-26-04-BL-0500F.pdf,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,CN258-500-ND,530-26-04-BL-0500F,CNC Tech,CABLE MOD FLAT 4COND REEL 500',3,0,"82.40000","0","1","Reel","-","Active","Straight","4","-","-","500' (152.40m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-SV-xxxxF.jpg,CN303-250-ND,530-26-10-SV-0250F,CNC Tech,CABLE MOD FLAT 10COND REEL 250',5,0,"111.24000","0","1","Reel","-","Active","Straight","10","-","-","250' (76.20m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.425"" (10.80mm)","0.097"" (2.46mm)","-","Unshielded"
