Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Configuration","Current","Voltage","Voltage - Isolation","Package / Case"
http://www.aosmd.com/res/data_sheets/AIM5D05K060M2S.pdf,-,785-1832-ND,AIM5D05K060M2S,Alpha & Omega Semiconductor Inc.,DUAL-IN-LINE PACKAGE INTELLIGENT,90,0,"8.83000","0","1","-","Active","IGBT","3 Phase Inverter","5A","600V","2000Vrms","23-PowerDIP Module (0.748"", 19.00mm)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STIPQ5M60T-Hx_June2017.pdf,//media.digikey.com/Photos/STMicro%20Photos/STGIPN3H60A.jpg,497-17573-ND,STIPQ5M60T-HZ,STMicroelectronics,POWER TRANSISTORS,41,0,"9.04000","0","1","SLLIMM™","Active","MOSFET","3 Phase Inverter","80mA","600V","1500Vrms","26-PowerDIP Module (0.846"", 21.48mm)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STIPQ5M60T-Hx_June2017.pdf,-,497-17572-ND,STIPQ5M60T-HL,STMicroelectronics,POWER TRANSISTORS,31,0,"9.04000","0","1","SLLIMM™","Active","MOSFET","3 Phase Inverter","80mA","600V","1500Vrms","26-PowerDIP Module (0.573"", 14.50mm)"
https://www.onsemi.com/pub/Collateral/FNB51560TD1-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FNA51560T3.jpg,FNB51560TD1OS-ND,FNB51560TD1,ON Semiconductor,MODULE SPM 600V 15A SPM55,78,54912,"12.60000","0","1","Motion SPM® 55","Active","IGBT","3 Phase Inverter","15A","600V","1500Vrms","20-PowerDIP Module (1.220"", 31.00mm)"
http://www.onsemi.com/pub/Collateral/FNA41560B2-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FNA41560B2.JPG,FNA41560B2-ND,FNA41560B2,ON Semiconductor,MODULE SPM 600V 15A SPMAA,66,0,"12.60000","0","1","Motion SPM® 45","Not For New Designs","IGBT","3 Phase","15A","600V","2000Vrms","26-PowerDIP Module (1.024"", 26.00mm)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/7b/b3/a6/75/1c/ea/4f/e2/DM00122690.pdf/files/DM00122690.pdf/jcr:content/translations/en.DM00122690.pdf,//media.digikey.com/Photos/STMicro%20Photos/STGIF5CH60TS-L.JPG,497-16503-5-ND,STGIF7CH60TS-L,STMicroelectronics,"SLLIMM 2ND SERIES IPM, 3-PHASE I",49,0,"12.80000","0","1","SLLIMM™","Active","IGBT","3 Phase","10A","600V","1500Vrms","26-PowerDIP Module (1.134"", 28.80mm)"
http://www.onsemi.com/pub/Collateral/FNB51060TD1-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FNA51560T3.jpg,FNB51060TD1-ND,FNB51060TD1,ON Semiconductor,MODULE SPM 600V SPM55,78,37206,"13.01000","0","1","Motion SPM® 55","Active","IGBT","3 Phase Inverter","10A","600V","1500Vrms","20-PowerDIP Module (1.220"", 31.00mm)"
http://www.onsemi.com/pub/Collateral/FNA41060B2-D.PDF,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FNA41060.JPG,FNA41060-ND,FNA41060,ON Semiconductor,MOD SPM 600V 10A SPM26-AA,72,0,"13.02000","0","1","Motion SPM® 45","Active","IGBT","3 Phase","10A","600V","2000Vrms","26-PowerDIP Module (1.024"", 26.00mm)"
http://www.onsemi.com/pub/Collateral/FBA42060-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FBA42060.JPG,FBA42060OS-ND,FBA42060,ON Semiconductor,MODULE SPM 600V 20A SPMAA,72,216,"14.49000","0","1","PFC SPM® 45","Active","IGBT","1 Phase","20A","600V","2000Vrms","26-PowerDIP Module (1.024"", 26.00mm), 23 Leads"
https://www.onsemi.com/pub/Collateral/FND42060F2-D.PDF,-,FND42060F2OS-ND,FND42060F2,ON Semiconductor,SPM45H INV 600V 25A LL RE,72,0,"15.06000","0","1","Motion SPM® 45","Active","IGBT","3 Phase","20A","600V","4000Vrms","26-PowerDIP Module (1.024"", 26.00mm)"
https://www.onsemi.com/pub/Collateral/FPAB30BH60B-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FPAB30BH60B.JPG,FPAB30BH60BOS-ND,FPAB30BH60B,ON Semiconductor,MOD SPM 600V 30A SPM27-IC,60,0,"15.09000","0","1","PFC SPM® 3","Active","IGBT","1 Phase","30A","600V","2500Vrms","27-PowerDIP Module (1.205"", 30.60mm)"
http://www.onsemi.com/pub/Collateral/FNB41060-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/MFG_FNB41060B2.JPG,FNB41060B2-ND,FNB41060B2,ON Semiconductor,IGBT 3PH 600V 10A MODULE,72,0,"15.72000","0","1","Motion SPM® 45","Active","IGBT","3 Phase","10A","600V","2000Vrms","26-PowerDIP Module (1.024"", 26.00mm)"
http://www.onsemi.com/pub/Collateral/FPAB20BH60B-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/27-DIP%20Module.jpg,FPAB20BH60B-ND,FPAB20BH60B,ON Semiconductor,MODULE SPM 600V 20A SPMIC,55,0,"18.64000","0","1","PFC SPM® 3","Active","IGBT","1 Phase","20A","600V","2500Vrms","27-PowerDIP Module (1.205"", 30.60mm)"
https://www.rohm.com/datasheet/BM63563S-VC/bm63563s-va_bm63563s-vc-e,//media.digikey.com/Renders/Rohm%20Renders/Rohm-HSDIP25.jpg,BM63563S-VA-ND,BM63563S-VA,Rohm Semiconductor,INTELLIGENT POWER MODULE,60,0,"19.55000","0","1","-","Active","IGBT","3 Phase Inverter","10A","600V","1500Vrms","25-PowerDIP Module (1.134"", 28.80mm)"
https://www.rohm.com/datasheet/BM63963S-VC/bm63963s-va_bm63963s-vc-e,//media.digikey.com/Photos/Rohm%20Photos/BM63963S-VA-(top).jpg,BM63963S-VA-ND,BM63963S-VA,Rohm Semiconductor,INTELLIGENT POWER MODULE,60,0,"19.55000","0","1","-","Active","IGBT","3 Phase Inverter","10A","600V","1500Vrms","25-PowerDIP Module (1.134"", 28.80mm)"
https://www.rohm.com/datasheet/BM63564S-VC/bm63564s-va_bm63564s-vc-e,//media.digikey.com/Renders/Rohm%20Renders/Rohm-HSDIP25.jpg,BM63564S-VA-ND,BM63564S-VA,Rohm Semiconductor,INTELLIGENT POWER MODULE,60,0,"19.75000","0","1","-","Active","IGBT","3 Phase Inverter","15A","600V","1500Vrms","25-PowerDIP Module (1.134"", 28.80mm)"
https://www.rohm.com/datasheet/BM63964S-VA/bm63964s-va_bm63964s-vc-e,//media.digikey.com/Photos/Rohm%20Photos/BM63764S-VA-%28top%29.jpg,BM63964S-VA-ND,BM63964S-VA,Rohm Semiconductor,INTELLIGENT POWER MODULE,60,0,"19.75000","0","1","-","Active","IGBT","3 Phase Inverter","15A","600V","1500Vrms","25-PowerDIP Module (1.134"", 28.80mm)"
http://www.onsemi.com/pub/Collateral/FNB43060T2-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FNA41060B2.jpg,FNB43060T2OS-ND,FNB43060T2,ON Semiconductor,MODULE SPM 600V 30A SPMAB,47,0,"19.98000","0","1","Motion SPM® 45","Active","IGBT","3 Phase","30A","600V","2000Vrms","26-PowerDIP Module (1.024"", 26.00mm)"
http://www.onsemi.com/pub/Collateral/FSBB15CH60D-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/27-DIP%20Module.jpg,FSBB15CH60D-ND,FSBB15CH60D,ON Semiconductor,MODULE SPM 600V 15A SPMCC,38,2280,"20.65000","0","1","Motion SPM® 3","Active","IGBT","3 Phase Inverter","15A","600V","2500Vrms","27-PowerDIP Module (1.205"", 30.60mm)"
http://www.onsemi.com/pub/Collateral/FSBB20CH60D-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/27-DIP%20Module.jpg,FSBB20CH60D-ND,FSBB20CH60D,ON Semiconductor,MODULE SPM 600V 20A SPMCC,50,0,"22.64000","0","1","Motion SPM® 3","Active","IGBT","3 Phase Inverter","20A","600V","2500Vrms","27-PowerDIP Module (1.205"", 30.60mm)"
http://www.onsemi.com/pub/Collateral/FSBB20CH60CT-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/SPM27CC.jpg,FSBB20CH60CT-ND,FSBB20CH60CT,ON Semiconductor,MODULE SPM 600V 20A SPMCC,75,0,"24.02000","0","1","Motion SPM® 3","Active","IGBT","3 Phase","20A","600V","2500Vrms","27-PowerDIP Module (1.205"", 30.60mm)"
https://www.rohm.com/datasheet/BM63967S-VA/bm63967s-va_bm63967s-vc-e,//media.digikey.com/Photos/Rohm%20Photos/BM63764S-VA-%28top%29.jpg,BM63967S-VA-ND,BM63967S-VA,Rohm Semiconductor,INTELLIGENT POWER MODULE,60,0,"26.06000","0","1","-","Active","IGBT","3 Phase Inverter","30A","600V","1500Vrms","25-PowerDIP Module (1.134"", 28.80mm)"
https://www.onsemi.com/pub/Collateral/FSBB30CH60D-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/27-DIP%20Module.jpg,FSBB30CH60D-ND,FSBB30CH60D,ON Semiconductor,MODULE SPM 600V 30A SPMPA,52,0,"27.97000","0","1","Motion SPM® 3","Not For New Designs","IGBT","3 Phase Inverter","30A","600V","2500Vrms","27-PowerDIP Module (1.205"", 30.60mm)"
http://www.onsemi.com/pub/Collateral/FSBB10CH120DF-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/27-DIP%20Module.jpg,FSBB10CH120DF-ND,FSBB10CH120DF,ON Semiconductor,MODULE SPM 1.2KV 10A SPMMC,66,10260,"27.99000","0","1","Motion SPM® 3","Active","IGBT","3 Phase","10A","1.2kV","2500Vrms","27-PowerDIP Module (1.205"", 30.60mm)"
http://www.onsemi.com/pub/Collateral/FSBB30CH60DF-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/27-DIP%20Module.jpg,FSBB30CH60DF-ND,FSBB30CH60DF,ON Semiconductor,MODULE SPM 600V 30A SPMPA,60,0,"28.29000","0","1","Motion SPM® 3","Not For New Designs","IGBT","3 Phase Inverter","30A","600V","2500Vrms","27-PowerDIP Module (1.205"", 30.60mm)"
http://www.onsemi.com/pub/Collateral/FSBB10CH120D-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FSBB10CH120D.JPG,FSBB10CH120D-ND,FSBB10CH120D,ON Semiconductor,MODULE SPM 1.2KV 10A SPMMC,60,0,"28.95000","0","1","Motion SPM® 3","Active","IGBT","3 Phase","10A","1.2kV","2500Vrms","27-PowerDIP Module (1.205"", 30.60mm)"
https://www.onsemi.com/pub/Collateral/FPDB60PH60B-D.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/FPDB60PH60B.JPG,FPDB60PH60B-ND,FPDB60PH60B,ON Semiconductor,MODULE SPM 600V 60A SPMHC,52,0,"31.90000","0","1","PFC SPM® 3","Active","IGBT","2 Phase","60A","600V","2500Vrms","27-PowerDIP Module (1.205"", 30.60mm)"
http://www.onsemi.com/pub/Collateral/FPAM30LH60-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FPAMxxLH60.JPG,FPAM30LH60-ND,FPAM30LH60,ON Semiconductor,MODULE SPM 600V 30A S32EA,48,0,"37.22000","0","1","PFC SPM® 2","Active","IGBT","2 Phase","30A","600V","2500Vrms","32-PowerDIP Module (1.370"", 34.80mm)"
http://www.onsemi.com/pub/Collateral/FNA25060-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FNA21012A.JPG,FNA25060OS-ND,FNA25060,ON Semiconductor,MOD SPM 600V 50A SPMCA-A34,19,71520,"46.54000","0","1","Motion SPM® 2","Active","IGBT","3 Phase","50A","600V","2500Vrms","34-PowerDIP Module (1.480"", 37.60mm)"
https://www.onsemi.com/pub/Collateral/FNA21012A-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FNA21012A.JPG,FNA21012AOS-ND,FNA21012A,ON Semiconductor,MODULE SPM 1.2KV 10A SPMCA,24,0,"51.61000","0","1","Motion SPM® 2","Active","IGBT","3 Phase","10A","1.2kV","2500Vrms","34-PowerDIP Module (1.480"", 37.60mm)"
http://www.onsemi.com/pub/Collateral/FNA23060-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FNA21012A.JPG,FNA23060-ND,FNA23060,ON Semiconductor,MOD SPM 600V 30A INVERTER,17,0,"53.56000","0","1","Motion SPM® 2","Active","IGBT","3 Phase Inverter","30A","600V","2500Vrms","34-PowerDIP Module (1.480"", 37.60mm)"
https://www.onsemi.com/pub/Collateral/FNA27560-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FSB50550U.jpg,FNA27560-ND,FNA27560,ON Semiconductor,MODULE SPM 600V 75A SPMCA,41,96,"75.07000","0","1","Motion SPM® 2","Active","IGBT","3 Phase","75A","600V","2500Vrms","34-PowerDIP Module (1.480"", 37.60mm)"
http://www.onsemi.com/pub/Collateral/FSAM75SM60A-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FSAM75SM60A.JPG,FSAM75SM60A-ND,FSAM75SM60A,ON Semiconductor,MODULE SPM 600V 75A S32DA,46,0,"78.20000","0","1","Motion SPM® 2","Not For New Designs","IGBT","3 Phase","75A","600V","2500Vrms","32-PowerDIP Module (1.370"", 34.80mm)"
https://www.onsemi.com/pub/Collateral/FNA25012A-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/FNA25012A.JPG,FNA25012AOS-ND,FNA25012A,ON Semiconductor,IPM SPM34 1200V 50A,22,0,"92.77000","0","1","Motion SPM® 2","Active","IGBT","3 Phase Inverter","50A","1.2kV","2500Vrms","34-PowerDIP Module (1.480"", 37.60mm)"
http://gptechgroup.com/pdf/GCMS020A120S1-E1.pdf,-,1560-1241-ND,GCMS020A120S1-E1,Global Power Technologies Group,SIC MOSFET/ SBD MODULE SOT-227 C,16,0,"134.50000","0","1","-","Active","MOSFET","1 Phase","120A","1.2kV","2500Vrms","SOT-227-4, miniBLOC"
http://www.gptechgroup.com/pdf/GHXS050A170S-D3.pdf,//media.digikey.com/Photos/Global%20Power%20Technologies%20Group/GHXS050A170S-D3.jpg,1560-1242-ND,GHXS050A170S-D3,Global Power Technologies Group,1700V 50A SIC SBD PARALLEL,6,0,"171.10000","0","1","-","Active","-","-","150A","1.7kV","2500Vrms","SOT-227-4, miniBLOC"
https://gate-driver.power.com/sites/default/files/product_document/data_sheet/2sp0430t_gate_driver_family.pdf,-,1810-1106-ND,2SP0430T2A0C-FF1500R12IE5,Power Integrations,SCALE-2 PNP DUAL GATE DRVR 1.2KV,15,0,"234.97000","0","1","SCALE™-2","Active","IGBT","3 Phase Inverter","1500A","1.2kV","5000Vrms","Module"
https://gate-driver.power.com/sites/default/files/product_document/data_sheet/2sp0430t_gate_driver_family.pdf,-,1810-1110-ND,2SP0430T2A0C-FF1500R17IP5,Power Integrations,SCALE-2 PNP DUAL GATE DRVR 1.7KV,15,0,"234.97000","0","1","SCALE™-2","Active","IGBT","3 Phase Inverter","1500A","1.7kV","5000Vrms","Module"
https://gate-driver.power.com/sites/default/files/product_document/data_sheet/2sp0430t_gate_driver_family.pdf,-,1810-1112-ND,2SP0430T2A0C-FF1800R17IP5,Power Integrations,SCALE-2 PNP DUAL GATE DRVR 1.7KV,15,0,"234.97000","0","1","SCALE™-2","Active","IGBT","3 Phase Inverter","1800A","1.7kV","5000Vrms","Module"
http://www.st.com/resource/en/datasheet/stipns1m50sdt-h.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_497;-8374968_3;-;-26.jpg,497-18158-2-ND,STIPNS1M50SDT-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,0,0,"4.93000","0","400","SLLIMM™","Active","MOSFET","3 Phase Inverter","1A","500V","1000V","26-PowerSMD Module, Gull Wing"
http://www.st.com/resource/en/datasheet/stipns1m50sdt-h.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_497;-8374968_3;-;-26.jpg,497-18158-1-ND,STIPNS1M50SDT-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,100,0,"7.11000","0","1","SLLIMM™","Active","MOSFET","3 Phase Inverter","1A","500V","1000V","26-PowerSMD Module, Gull Wing"
http://www.st.com/resource/en/datasheet/stipns1m50sdt-h.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_497;-8374968_3;-;-26.jpg,497-18158-6-ND,STIPNS1M50SDT-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,100,0,"Digi-Reel","0","1","SLLIMM™","Active","MOSFET","3 Phase Inverter","1A","500V","1000V","26-PowerSMD Module, Gull Wing"
http://www.st.com/resource/en/datasheet/stipns1m50t-h.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_497;-8374968_3;-;-26.jpg,497-18159-2-ND,STIPNS1M50T-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,0,0,"4.93000","0","400","SLLIMM™","Active","MOSFET","3 Phase Inverter","1A","500V","1000V","26-PowerSMD Module, Gull Wing"
http://www.st.com/resource/en/datasheet/stipns1m50t-h.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_497;-8374968_3;-;-26.jpg,497-18159-1-ND,STIPNS1M50T-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,100,0,"7.11000","0","1","SLLIMM™","Active","MOSFET","3 Phase Inverter","1A","500V","1000V","26-PowerSMD Module, Gull Wing"
http://www.st.com/resource/en/datasheet/stipns1m50t-h.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_497;-8374968_3;-;-26.jpg,497-18159-6-ND,STIPNS1M50T-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,100,0,"Digi-Reel","0","1","SLLIMM™","Active","MOSFET","3 Phase Inverter","1A","500V","1000V","26-PowerSMD Module, Gull Wing"
http://www.st.com/content/ccc/resource/technical/document/datasheet/b4/7a/83/fa/8f/e2/49/dc/DM00074234.pdf/files/DM00074234.pdf/jcr:content/translations/en.DM00074234.pdf,//media.digikey.com/Renders/STMicro%20Renders/26-DIP%20Module.jpg,497-13869-5-ND,STGIPN3H60-H,STMicroelectronics,MOD IGBT SLLIMM NANO 26-NDIP,34,0,"7.85000","0","1","SLLIMM™","Obsolete","IGBT","3 Phase","3A","600V","1000Vrms","26-PowerDIP Module (0.846"", 21.48mm)"
http://www.st.com/resource/en/datasheet/stipns2m50-h.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_497;-8374968_3;-;-26.jpg,497-18160-2-ND,STIPNS2M50-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,0,0,"5.52500","0","400","SLLIMM™","Active","MOSFET","3 Phase Inverter","2A","500V","1000V","26-PowerSMD Module, Gull Wing"
http://www.st.com/resource/en/datasheet/stipns2m50-h.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_497;-8374968_3;-;-26.jpg,497-18160-1-ND,STIPNS2M50-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,100,0,"7.97000","0","1","SLLIMM™","Active","MOSFET","3 Phase Inverter","2A","500V","1000V","26-PowerSMD Module, Gull Wing"
http://www.st.com/resource/en/datasheet/stipns2m50-h.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_497;-8374968_3;-;-26.jpg,497-18160-6-ND,STIPNS2M50-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,100,0,"Digi-Reel","0","1","SLLIMM™","Active","MOSFET","3 Phase Inverter","2A","500V","1000V","26-PowerSMD Module, Gull Wing"
http://www.st.com/resource/en/datasheet/stgipns3h60t-h.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_497;-8374968_3;-;-26.jpg,497-18156-2-ND,STGIPNS3H60T-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,0,0,"5.78000","0","400","SLLIMM™","Active","IGBT","3 Phase Inverter","3A","600V","1000V","26-PowerSMD Module, Gull Wing"
http://www.st.com/resource/en/datasheet/stgipns3h60t-h.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_497;-8374968_3;-;-26.jpg,497-18156-1-ND,STGIPNS3H60T-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,100,0,"8.33000","0","1","SLLIMM™","Active","IGBT","3 Phase Inverter","3A","600V","1000V","26-PowerSMD Module, Gull Wing"
http://www.st.com/resource/en/datasheet/stgipns3h60t-h.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_497;-8374968_3;-;-26.jpg,497-18156-6-ND,STGIPNS3H60T-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,100,0,"Digi-Reel","0","1","SLLIMM™","Active","IGBT","3 Phase Inverter","3A","600V","1000V","26-PowerSMD Module, Gull Wing"
http://www.st.com/resource/en/datasheet/stgipns3hd60-h.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_497;-8374968_3;-;-26.jpg,497-18157-2-ND,STGIPNS3HD60-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,0,0,"5.78000","0","400","SLLIMM™","Active","IGBT","3 Phase Inverter","3A","600V","1000V","26-PowerSMD Module, Gull Wing"
http://www.st.com/resource/en/datasheet/stgipns3hd60-h.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_497;-8374968_3;-;-26.jpg,497-18157-1-ND,STGIPNS3HD60-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,100,0,"8.33000","0","1","SLLIMM™","Active","IGBT","3 Phase Inverter","3A","600V","1000V","26-PowerSMD Module, Gull Wing"
http://www.st.com/resource/en/datasheet/stgipns3hd60-h.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_497;-8374968_3;-;-26.jpg,497-18157-6-ND,STGIPNS3HD60-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,100,0,"Digi-Reel","0","1","SLLIMM™","Active","IGBT","3 Phase Inverter","3A","600V","1000V","26-PowerSMD Module, Gull Wing"
http://www.st.com/resource/en/datasheet/stipns2m50t-h.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_497;-8374968_3;-;-26.jpg,497-18161-2-ND,STIPNS2M50T-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,0,0,"5.78000","0","400","SLLIMM™","Active","MOSFET","3 Phase Inverter","2A","500V","1000V","26-PowerSMD Module, Gull Wing"
http://www.st.com/resource/en/datasheet/stipns2m50t-h.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_497;-8374968_3;-;-26.jpg,497-18161-1-ND,STIPNS2M50T-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,100,0,"8.33000","0","1","SLLIMM™","Active","MOSFET","3 Phase Inverter","2A","500V","1000V","26-PowerSMD Module, Gull Wing"
http://www.st.com/resource/en/datasheet/stipns2m50t-h.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_497;-8374968_3;-;-26.jpg,497-18161-6-ND,STIPNS2M50T-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,100,0,"Digi-Reel","0","1","SLLIMM™","Active","MOSFET","3 Phase Inverter","2A","500V","1000V","26-PowerSMD Module, Gull Wing"
https://www.onsemi.com/pub/Collateral/FSB50760SFT-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/Motion-SPM%20Series.jpg,FSB50760SF-ND,FSB50760SF,ON Semiconductor,MOD SPM 600V 3.6A SPM5P-023,32,270,"11.02000","0","1","Motion SPM® 5 SuperFET®","Active","MOSFET","3 Phase","3.6A","600V","1500Vrms","23-PowerDIP Module (0.573"", 14.56mm)"
http://www.mitsubishielectric.com/semiconductors/content/product/powermodule/dipipm/mosfet/psm03s93e5_e.pdf,//media.digikey.com/Photos/Powerex%20Inc%20Photos/PSM03S93E5-A.jpg,835-1154-ND,PSM03S93E5-A,Powerex Inc.,MOD IPM 6-PAC 3A 500V DIP,35,0,"13.90000","0","1","-","Discontinued at Digi-Key","MOSFET","3 Phase","3A","500V","1500Vrms","25-PowerDIP Module (1.134"", 28.80mm)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/57/52/b6/e3/0a/70/48/63/DM00091589.pdf/files/DM00091589.pdf/jcr:content/translations/en.DM00091589.pdf,//media.digikey.com/Renders/STMicro%20Renders/25-DIP%20Module.jpg,497-15128-5-ND,STGIPS15C60,STMicroelectronics,MOD IGBT SLLIMM 15A 600V 25SDIP,74,0,"14.77000","0","1","SLLIMM™","Obsolete","IGBT","3 Phase","15A","600V","2500Vrms","25-PowerDIP Module (0.993"", 25.23mm)"
http://www.mitsubishielectric.com/semiconductors/content/product/powermodule/dipipm/mosfet/psm05s93e5_e.pdf,//media.digikey.com/Photos/Powerex%20Inc%20Photos/PSM05S93E5-A.JPG,835-1155-ND,PSM05S93E5-A,Powerex Inc.,MOD IPM 6-PAC 5A 500V DIP,33,0,"17.20000","0","1","-","Discontinued at Digi-Key","MOSFET","3 Phase","5A","500V","1500Vrms","25-PowerDIP Module (1.134"", 28.80mm)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STGIPL35K120L1.pdf,//media.digikey.com/Photos/STMicro%20Photos/STGIPL35K120L1.jpg,497-13438-ND,STGIPL35K120L1,STMicroelectronics,POWER DRIVER IGBT 1200V SDIP-18L,84,0,"27.97000","0","1","SLLIMM™","Obsolete","IGBT","1 Phase","35A","1.2kV","2500Vrms","18-PowerDIP Module (1.087"", 27.60mm)"
http://www.mitsubishielectric.com/semiconductors/content/product/powermodule/dipipm/version6/pss20s71f6_e.pdf,//media.digikey.com/Photos/Powerex%20Inc%20Photos/PSS20S71F6.JPG,835-1158-ND,PSS20S71F6,Powerex Inc.,MOD IPM 6-PAC 20A 600V DIP,31,0,"29.88000","0","1","-","Discontinued at Digi-Key","IGBT","3 Phase","20A","600V","2500Vrms","38-PowerDIP Module (1.413"", 35.90mm)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/16/2f/08/c5/dc/7f/4f/ab/CD00231331.pdf/files/CD00231331.pdf/jcr:content/translations/en.CD00231331.pdf,//media.digikey.com/Photos/STMicro%20Photos/STGIPL14K60-S.JPG,497-15125-5-ND,STGIPL14K60-S,STMicroelectronics,IGBT IPM MODULE 14A 600V 38SDIP,6,0,"39.38000","0","1","SLLIMM™","Active","IGBT","3 Phase","15A","600V","2500Vrms","38-PowerDIP Module (1.187"", 30.15mm)"
//media.digikey.com/pdf/Data%20Sheets/IXYS%20PDFs/IXIDM1401_M_12Sep2017_DS.pdf,-,IXIDM1401_1505_M-ND,IXIDM1401_1505_M,IXYS,POWER MODULE,18,0,"54.23000","0","1","-","Last Time Buy","IGBT","Half Bridge","10A","15V","4000Vrms","Module"
https://www.onsemi.com/pub/Collateral/FSAM50SM60A-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FSAM50SM60A.JPG,FSAM50SM60A-ND,FSAM50SM60A,ON Semiconductor,MODULE SPM 600V 50A S32CA,16,0,"61.50000","0","1","Motion SPM® 2","Not For New Designs","IGBT","3 Phase","50A","600V","2500Vrms","32-PowerDIP Module (1.370"", 34.80mm)"
