Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Filament Material","Color","Filament Diameter","Weight","Tensile Strength","Flex Strength","Density","Operating Temperature","Features"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0292-C_Web.pdf,-,FIT0292-C-ND,FIT0292-C,DFRobot,FILAMENT TRANS PLA 0.07"" 1KG,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Translucent (Crystal)","0.070"" (1.75mm)","2.205 lb (1.00kg)","46Mpa","70Mpa","1.31g/cm³","215°C ~ 225°C","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0360_Web.pdf,-,FIT0360-ND,FIT0360,DFRobot,FILAMENT YELLOW PVA 0.118"" 1KG,0,0,"Obsolete","0","1","-","Obsolete","PVA (Polyvinyl Alcohol)","Yellow (Pale Yellow)","0.118"" (3.00mm)","2.205 lb (1.00kg)","-","-","1.3g/cm³","160°C ~ 175°C","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0292-BK_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0292-BK.jpg,1738-1170-ND,FIT0292-BK,DFRobot,FILAMENT BLACK PLA 0.07"" 1KG,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Black","0.070"" (1.75mm)","2.205 lb (1.00kg)","46Mpa","70Mpa","1.31g/cm³","215°C ~ 225°C","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0292-NL_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0292-NL.JPG,1738-1171-ND,FIT0292-NL,DFRobot,FILAMENT NATURAL PLA 0.07"" 1KG,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Natural","0.070"" (1.75mm)","2.205 lb (1.00kg)","46Mpa","70Mpa","1.31g/cm³","215°C ~ 225°C","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0292-W_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0292-W.JPG,1738-1173-ND,FIT0292-W,DFRobot,FILAMENT WHITE PLA 0.07"" 1KG,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","White","0.070"" (1.75mm)","2.205 lb (1.00kg)","46Mpa","70Mpa","1.31g/cm³","215°C ~ 225°C","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0292-R_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0292-R.jpg,1738-1203-ND,FIT0292-R,DFRobot,FILAMENT RED PLA 0.07"" 1KG,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Red","0.070"" (1.75mm)","2.205 lb (1.00kg)","46Mpa","70Mpa","1.31g/cm³","215°C ~ 225°C","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0292-GN_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0292-GN.JPG,1738-1204-ND,FIT0292-GN,DFRobot,FILAMENT GREEN PLA 0.07"" 1KG,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Green","0.070"" (1.75mm)","2.205 lb (1.00kg)","46Mpa","70Mpa","1.31g/cm³","215°C ~ 225°C","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0292-PE_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0292-PE.JPG,1738-1213-ND,FIT0292-PE,DFRobot,FILAMENT PURPLE PLA 0.07"" 1KG,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Purple","0.070"" (1.75mm)","2.205 lb (1.00kg)","46Mpa","70Mpa","1.31g/cm³","215°C ~ 225°C","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0292-PK_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0292-PK.JPG,1738-1214-ND,FIT0292-PK,DFRobot,FILAMENT PINK PLA 0.07"" 1KG,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Pink","0.070"" (1.75mm)","2.205 lb (1.00kg)","46Mpa","70Mpa","1.31g/cm³","215°C ~ 225°C","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0292-NY_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0292-NY.JPG,1738-1215-ND,FIT0292-NY,DFRobot,FILAMENT YELLOW PLA 0.07"" 1KG,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Yellow (Neon)","0.070"" (1.75mm)","2.205 lb (1.00kg)","46Mpa","70Mpa","1.31g/cm³","185°C ~ 200°C","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0292-GD_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0292-GD.JPG,1738-1216-ND,FIT0292-GD,DFRobot,FILAMENT GOLD PLA 0.07"" 1KG,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Gold","0.070"" (1.75mm)","2.205 lb (1.00kg)","46Mpa","70Mpa","1.31g/cm³","215°C ~ 225°C","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0292-NR_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0292-NR.JPG,1738-1217-ND,FIT0292-NR,DFRobot,FILAMENT RED PLA 0.07"" 1KG,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Red (Neon)","0.070"" (1.75mm)","2.205 lb (1.00kg)","46Mpa","70Mpa","1.31g/cm³","185°C ~ 200°C","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0292-S_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0292-S.JPG,1738-1218-ND,FIT0292-S,DFRobot,FILAMENT SILVER PLA 0.07"" 1KG,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Silver","0.070"" (1.75mm)","2.205 lb (1.00kg)","46Mpa","70Mpa","1.31g/cm³","215°C ~ 225°C","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0292-Y_Web.pdf,//media.digikey.com/photos/DFRobot/FIT0292-Y.JPG,1738-1219-ND,FIT0292-Y,DFRobot,FILAMENT YELLOW PLA 0.07"" 1KG,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Yellow","0.070"" (1.75mm)","2.205 lb (1.00kg)","46Mpa","70Mpa","1.31g/cm³","215°C ~ 225°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,-,473-1312-ND,ABS17LI1,MG Chemicals,FILAMENT GREEN ABS 0.07"" 1KG,0,0,"Obsolete","0","1","-","Obsolete","ABS (Acrylonitrile Butadiene Styrene)","Green (Lime)","0.070"" (1.75mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,-,PLA17LI1-ND,PLA17LI1,MG Chemicals,FILAMENT GREEN PLA 0.07"" 1KG,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Green (Lime)","0.070"" (1.75mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxPI1.jpg,PLA17PI1-ND,PLA17PI1,MG Chemicals,FILAMENT PINK PLA 0.07"" 1KG,0,0,"Preliminary","0","0","-","Preliminary","PLA (Polylactide)","Pink","0.070"" (1.75mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.lulzbot.com/sites/default/files/v2//LulzBot_3D_Printing_Filament_Guide.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_TOL-12951.jpg,TOL-12951-ND,TOL-12951,SparkFun Electronics,FILAMENT BLACK PLA 3MM 1KG,0,0,"Obsolete","0","1","PolyLite™","Obsolete","PLA (Polylactide)","Black","0.118"" (3.00mm)","2.205 lb (1.00kg)","-","-","1.25g/cm3","210°C ~ 230°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/Coffee_PLA_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-PL0067.jpg,RM-PL0067-ND,RM-PL0067,LulzBot,FILAMENT PLA 0.112"" 500G,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","-","0.112"" (2.85mm)","1.102 lb (500.0g)","-","-","-","220°C ~ 230°C","Coffee Fill"
http://devel.lulzbot.com/filament/biofila-TwoBEars/Technical%20Information.pdf,-,RM-MS0001-ND,RM-MS0001,LulzBot,FILAMENT 0.112"" 750G,0,0,"Obsolete","0","1","bioFila®","Obsolete","-","-","0.112"" (2.85mm)","1.653 lb (750.0g)","-","-","-","170°C","-"
http://devel.lulzbot.com/filament/biofila-TwoBEars/Technical%20Information.pdf,-,RM-MS0002-ND,RM-MS0002,LulzBot,FILAMENT 0.112"" 750G,0,0,"Obsolete","0","1","bioFila®","Obsolete","-","-","0.112"" (2.85mm)","1.653 lb (750.0g)","-","-","-","200°C ~ 210°C","-"
http://www.makeblock.com.ph/catalogue.pdf,-,20201MB-ND,20201,"Makeblock Co., LTD.",1.75MM PLA FILAMENT -1KG(RED),0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Red","0.070"" (1.75mm)","2.205 lb (1.00kg)","-","-","-","195°C ~ 225°C","-"
http://www.makeblock.com.ph/catalogue.pdf,-,20202-ND,20202,"Makeblock Co., LTD.",1.75MM PLA FILAMENT -1KG(YELLOW),0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Yellow","0.070"" (1.75mm)","2.205 lb (1.00kg)","-","-","-","195°C ~ 225°C","-"
http://www.makeblock.com.ph/catalogue.pdf,-,20203-ND,20203,"Makeblock Co., LTD.",1.75MM PLA FILAMENT -1KG(BLUE),0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Blue","0.070"" (1.75mm)","2.205 lb (1.00kg)","-","-","-","195°C ~ 225°C","-"
-,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2060.jpg,2060AD-ND,2060,Adafruit Industries LLC,FILAMENT BLK PLA 1.75MM 1KG,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Black","0.070"" (1.75mm)","2.205 lb (1.00kg)","-","-","-","160°C ~ 220°C","-"
-,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2063.jpg,2063AD-ND,2063,Adafruit Industries LLC,FILAMENT SIL PLA 1.75MM 1KG,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Silver","0.070"" (1.75mm)","2.205 lb (1.00kg)","-","-","-","160°C ~ 220°C","-"
-,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2067.jpg,2067AD-ND,2067,Adafruit Industries LLC,FILAMENT WHT PLA 1.75MM 1KG,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","White","0.070"" (1.75mm)","2.205 lb (1.00kg)","-","-","-","160°C ~ 220°C","-"
-,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2071.jpg,2071AD-ND,2071,Adafruit Industries LLC,FILAMENT SIL ABS 1.75MM 1KG,0,0,"Obsolete","0","1","-","Obsolete","ABS (Acrylonitrile Butadiene Styrene)","Silver","0.070"" (1.75mm)","2.205 lb (1.00kg)","-","-","-","200°C ~ 250°C","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2381_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2381.jpg,1528-2024-ND,2381,Adafruit Industries LLC,FILAMENT PEACH TPE 0.07"" 500G,0,0,"Obsolete","0","1","NinjaFlex","Obsolete","TPE (Thermoplastic Elastomer)","Peach (Rose-Gold Blush)","0.070"" (1.75mm)","1.102 lb (500.0g)","-","-","1.2g/cm³","210°C ~ 225°C","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2444_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2444.jpg,1528-2028-ND,2444,Adafruit Industries LLC,FILAMENT GREEN TPE 0.07"" 500G,0,0,"Obsolete","0","1","NinjaFlex","Obsolete","TPE (Thermoplastic Elastomer)","Green (Green Grass)","0.070"" (1.75mm)","1.102 lb (500.0g)","-","-","1.2g/cm³","210°C ~ 225°C","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2475_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2475.jpg,1528-2032-ND,2475,Adafruit Industries LLC,FILAMENT PLA 0.07"" 600G,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","-","0.070"" (1.75mm)","1.323 lb (600.0g)","-","-","-","195°C ~ 220°C","Bamboo Fill"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2564_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2564.jpg,1528-2034-ND,2564,Adafruit Industries LLC,FILAMENT VIOLET TPE 0.07"" 500G,0,0,"Obsolete","0","1","NinjaFlex","Obsolete","TPE (Thermoplastic Elastomer)","Violet (Violet Grape)","0.070"" (1.75mm)","1.102 lb (500.0g)","-","-","1.2g/cm³","210°C ~ 225°C","-"
https://cdn-shop.adafruit.com/product-files/3222/Cheetah-TDS.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3222.jpg,1528-2301-ND,3222,Adafruit Industries LLC,CHEETAH 3D PRINTER FILAMENT - 1.,0,0,"Obsolete","0","1","Cheetah™","Obsolete","TPU (Thermoplastic Polyurethane)","Black (Midnight)","0.070"" (1.75mm)","1.102 lb (500.0g)","-","-","1.2g/cm³","235°C ~ 245°C","-"
https://cdn-shop.adafruit.com/product-files/3223/Cheetah-TDS.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3223.jpg,1528-2303-ND,3223,Adafruit Industries LLC,CHEETAH 3D PRINTER FILAMENT - 1.,0,0,"Obsolete","0","1","-","Obsolete","TPU (Thermoplastic Polyurethane)","White (Snow)","0.070"" (1.75mm)","1.102 lb (500.0g)","-","-","1.2g/cm³","235°C ~ 245°C","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3752_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3752.jpg,1528-2559-ND,3752,Adafruit Industries LLC,CONDUCTIVE GRAPHITE FILAMENT - 5,0,0,"Obsolete","0","1","Proto-Pasta","Obsolete","PLA (Polylactide)","Black","0.112"" (2.85mm)","1.102 lb (500.0g)","-","-","-","195°C ~ 225°C","Conductive Graphite Fill"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3734_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3734.jpg,3734-ND,3734,Adafruit Industries LLC,FILAMENT PLA FOR 3D PRINTERS,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","White (Cool Gray)","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","195°C ~ 225°C","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3736_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3736.jpg,3736-ND,3736,Adafruit Industries LLC,FILAMENT PLA FOR 3D PRINTERS,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Blue (Neon Blue)","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","195°C ~ 225°C","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3737_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3737.jpg,3737-ND,3737,Adafruit Industries LLC,FILAMENT PLA FOR 3D PRINTERS,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Aqua","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","195°C ~ 225°C","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3750_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3750.jpg,1528-2576-ND,3750,Adafruit Industries LLC,PLA FILAMENT FOR 3D PRINTERS,0,0,"Obsolete","0","1","-","Obsolete","PLA (Polylactide)","Clear","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","205°C ~ 215°C","-"
