Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Maximum AC Volts","Maximum DC Volts","Varistor Voltage (Min)","Varistor Voltage (Typ)","Varistor Voltage (Max)","Current - Surge","Energy","Number of Circuits","Capacitance @ Frequency","Operating Temperature","Features","Mounting Type","Package / Case"
https://www.bourns.com/docs/Product-Datasheets/MLE.pdf,//media.digikey.com/Renders/Bourns%20Renders/CG0402MLC.jpg,CG0402MLE-18GTR-ND,CG0402MLE-18G,Bourns Inc.,VARISTOR 0402,100000,0,"0.02600","0","10000","Tape & Reel (TR)","ChipGuard®","Active","8.5V","18V","-","-","-","-","-","1","9pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLE.pdf,//media.digikey.com/Renders/Bourns%20Renders/CG0402MLC.jpg,CG0402MLE-18GCT-ND,CG0402MLE-18G,Bourns Inc.,VARISTOR 0402,102848,0,"0.20000","0","1","Cut Tape (CT)","ChipGuard®","Active","8.5V","18V","-","-","-","-","-","1","9pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLE.pdf,//media.digikey.com/Renders/Bourns%20Renders/CG0402MLC.jpg,CG0402MLE-18GDKR-ND,CG0402MLE-18G,Bourns Inc.,VARISTOR 0402,102848,0,"Digi-Reel","0","1","Digi-Reel®","ChipGuard®","Active","8.5V","18V","-","-","-","-","-","1","9pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLA.pdf,//media.digikey.com/Renders/Bourns%20Renders/CG0402MLC.jpg,CG0402MLA-5.5MGTR-ND,CG0402MLA-5.5MG,Bourns Inc.,VARISTOR 8V 20A 0402,50000,0,"0.02600","0","10000","Tape & Reel (TR)","ChipGuard®","Active","4V","5.5V","6.4V","8V","9.6V","20A","0.05J","1","270pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLA.pdf,//media.digikey.com/Renders/Bourns%20Renders/CG0402MLC.jpg,CG0402MLA-5.5MGCT-ND,CG0402MLA-5.5MG,Bourns Inc.,VARISTOR 8V 20A 0402,52066,0,"0.20000","0","1","Cut Tape (CT)","ChipGuard®","Active","4V","5.5V","6.4V","8V","9.6V","20A","0.05J","1","270pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLA.pdf,//media.digikey.com/Renders/Bourns%20Renders/CG0402MLC.jpg,CG0402MLA-5.5MGDKR-ND,CG0402MLA-5.5MG,Bourns Inc.,VARISTOR 8V 20A 0402,52066,0,"Digi-Reel","0","1","Digi-Reel®","ChipGuard®","Active","4V","5.5V","6.4V","8V","9.6V","20A","0.05J","1","270pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLA.pdf,//media.digikey.com/Renders/Bourns%20Renders/CG0402MLC.jpg,CG0402MLA-14LGTR-ND,CG0402MLA-14LG,Bourns Inc.,VARISTOR 18V 20A 0402,10000,0,"0.02600","0","10000","Tape & Reel (TR)","ChipGuard®","Active","11V","14V","15.3V","18V","20.7V","20A","0.05J","1","100pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLA.pdf,//media.digikey.com/Renders/Bourns%20Renders/CG0402MLC.jpg,CG0402MLA-14LGCT-ND,CG0402MLA-14LG,Bourns Inc.,VARISTOR 18V 20A 0402,10707,0,"0.20000","0","1","Cut Tape (CT)","ChipGuard®","Active","11V","14V","15.3V","18V","20.7V","20A","0.05J","1","100pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLA.pdf,//media.digikey.com/Renders/Bourns%20Renders/CG0402MLC.jpg,CG0402MLA-14LGDKR-ND,CG0402MLA-14LG,Bourns Inc.,VARISTOR 18V 20A 0402,10707,0,"Digi-Reel","0","1","Digi-Reel®","ChipGuard®","Active","11V","14V","15.3V","18V","20.7V","20A","0.05J","1","100pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ0V420WA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSD%20Series.jpg,P13696TR-ND,EZJ-Z0V420WA,Panasonic Electronic Components,VARISTOR 42V 10A 0402,20000,0,"0.04318","0","10000","Tape & Reel (TR)","-","Active","-","30V","-","42V","-","10A","-","1","40pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ0V420WA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSD%20Series.jpg,P13696CT-ND,EZJ-Z0V420WA,Panasonic Electronic Components,VARISTOR 42V 10A 0402,23984,0,"0.36000","0","1","Cut Tape (CT)","-","Active","-","30V","-","42V","-","10A","-","1","40pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ0V420WA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSD%20Series.jpg,P13696DKR-ND,EZJ-Z0V420WA,Panasonic Electronic Components,VARISTOR 42V 10A 0402,23984,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","30V","-","42V","-","10A","-","1","40pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLA.pdf,//media.digikey.com/Renders/Bourns%20Renders/CG0603MLC.jpg,CG0603MLA-5.5METR-ND,CG0603MLA-5.5ME,Bourns Inc.,VARISTOR 8V 30A 0603,168000,0,"0.04370","0","4000","Tape & Reel (TR)","ChipGuard®","Active","4V","5.5V","6.4V","8V","9.6V","30A","0.10J","1","270pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLA.pdf,//media.digikey.com/Renders/Bourns%20Renders/CG0603MLC.jpg,CG0603MLA-5.5MECT-ND,CG0603MLA-5.5ME,Bourns Inc.,VARISTOR 8V 30A 0603,171214,0,"0.27000","0","1","Cut Tape (CT)","ChipGuard®","Active","4V","5.5V","6.4V","8V","9.6V","30A","0.10J","1","270pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLA.pdf,//media.digikey.com/Renders/Bourns%20Renders/CG0603MLC.jpg,CG0603MLA-5.5MEDKR-ND,CG0603MLA-5.5ME,Bourns Inc.,VARISTOR 8V 30A 0603,171214,0,"Digi-Reel","0","1","Digi-Reel®","ChipGuard®","Active","4V","5.5V","6.4V","8V","9.6V","30A","0.10J","1","270pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLA.pdf,//media.digikey.com/Renders/Bourns%20Renders/CG0603MLC.jpg,CG0603MLA-18KETR-ND,CG0603MLA-18KE,Bourns Inc.,VARISTOR 22V 30A 0603,84000,0,"0.04370","0","4000","Tape & Reel (TR)","ChipGuard®","Active","14V","18V","19.8V","22V","24.2V","30A","0.10J","1","130pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLA.pdf,//media.digikey.com/Renders/Bourns%20Renders/CG0603MLC.jpg,CG0603MLA-18KECT-ND,CG0603MLA-18KE,Bourns Inc.,VARISTOR 22V 30A 0603,86278,0,"0.27000","0","1","Cut Tape (CT)","ChipGuard®","Active","14V","18V","19.8V","22V","24.2V","30A","0.10J","1","130pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLA.pdf,//media.digikey.com/Renders/Bourns%20Renders/CG0603MLC.jpg,CG0603MLA-18KEDKR-ND,CG0603MLA-18KE,Bourns Inc.,VARISTOR 22V 30A 0603,86278,0,"Digi-Reel","0","1","Digi-Reel®","ChipGuard®","Active","14V","18V","19.8V","22V","24.2V","30A","0.10J","1","130pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLE.pdf,//media.digikey.com/Renders/Bourns%20Renders/CG0603MLC.jpg,CG0603MLE-18ETR-ND,CG0603MLE-18E,Bourns Inc.,VARISTOR 0603,36000,0,"0.04370","0","4000","Tape & Reel (TR)","ChipGuard®","Active","8.5V","18V","-","-","-","-","-","1","50pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLE.pdf,//media.digikey.com/Renders/Bourns%20Renders/CG0603MLC.jpg,CG0603MLE-18ECT-ND,CG0603MLE-18E,Bourns Inc.,VARISTOR 0603,38539,0,"0.27000","0","1","Cut Tape (CT)","ChipGuard®","Active","8.5V","18V","-","-","-","-","-","1","50pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLE.pdf,//media.digikey.com/Renders/Bourns%20Renders/CG0603MLC.jpg,CG0603MLE-18EDKR-ND,CG0603MLE-18E,Bourns Inc.,VARISTOR 0603,38539,0,"Digi-Reel","0","1","Digi-Reel®","ChipGuard®","Active","8.5V","18V","-","-","-","-","-","1","50pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-2561-2-ND,AVRL101A1R1NTB,TDK Corporation,VARISTOR 39V 0402,220000,0,"0.04760","0","10000","Tape & Reel (TR)","AVRL","Active","-","10V","-","39V","-","-","-","1","1.1pF @ 1MHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-2561-1-ND,AVRL101A1R1NTB,TDK Corporation,VARISTOR 39V 0402,228446,0,"0.40000","0","1","Cut Tape (CT)","AVRL","Active","-","10V","-","39V","-","-","-","1","1.1pF @ 1MHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-2561-6-ND,AVRL101A1R1NTB,TDK Corporation,VARISTOR 39V 0402,228446,0,"Digi-Reel","0","1","Digi-Reel®","AVRL","Active","-","10V","-","39V","-","-","-","1","1.1pF @ 1MHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-2533-2-ND,AVR-M1005C080MTABB,TDK Corporation,VARISTOR 8V 3A 0402,40000,0,"0.04760","0","10000","Tape & Reel (TR)","AVR-M","Active","-","5.5V","6.4V","8V","9.6V","3A","0.02J","1","100pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-2533-1-ND,AVR-M1005C080MTABB,TDK Corporation,VARISTOR 8V 3A 0402,41787,0,"0.40000","0","1","Cut Tape (CT)","AVR-M","Active","-","5.5V","6.4V","8V","9.6V","3A","0.02J","1","100pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-2533-6-ND,AVR-M1005C080MTABB,TDK Corporation,VARISTOR 8V 3A 0402,41787,0,"Digi-Reel","0","1","Digi-Reel®","AVR-M","Active","-","5.5V","6.4V","8V","9.6V","3A","0.02J","1","100pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-2560-2-ND,AVRL101A1R1NTA,TDK Corporation,VARISTOR 90V 0402,30000,0,"0.04760","0","10000","Tape & Reel (TR)","AVRL","Active","-","10V","-","90V","-","-","-","1","1.1pF @ 1MHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-2560-1-ND,AVRL101A1R1NTA,TDK Corporation,VARISTOR 90V 0402,45479,0,"0.40000","0","1","Cut Tape (CT)","AVRL","Active","-","10V","-","90V","-","-","-","1","1.1pF @ 1MHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-2560-6-ND,AVRL101A1R1NTA,TDK Corporation,VARISTOR 90V 0402,45479,0,"Digi-Reel","0","1","Digi-Reel®","AVRL","Active","-","10V","-","90V","-","-","-","1","1.1pF @ 1MHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-2532-2-ND,AVR-M1005C080MTAAB,TDK Corporation,VARISTOR 8V 25A 0402,30000,0,"0.04760","0","10000","Tape & Reel (TR)","AVR-M","Active","-","5.5V","6.4V","8V","9.6V","25A","0.04J","1","650pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-2532-1-ND,AVR-M1005C080MTAAB,TDK Corporation,VARISTOR 8V 25A 0402,39376,0,"0.40000","0","1","Cut Tape (CT)","AVR-M","Active","-","5.5V","6.4V","8V","9.6V","25A","0.04J","1","650pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-2532-6-ND,AVR-M1005C080MTAAB,TDK Corporation,VARISTOR 8V 25A 0402,39376,0,"Digi-Reel","0","1","Digi-Reel®","AVR-M","Active","-","5.5V","6.4V","8V","9.6V","25A","0.04J","1","650pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-2535-2-ND,AVR-M1005C270MTAAB,TDK Corporation,VARISTOR 27V 4A 0402,30000,0,"0.04760","0","10000","Tape & Reel (TR)","AVR-M","Active","-","15V","21.6V","27V","32.4V","4A","0.06J","1","40pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-2535-1-ND,AVR-M1005C270MTAAB,TDK Corporation,VARISTOR 27V 4A 0402,33594,0,"0.40000","0","1","Cut Tape (CT)","AVR-M","Active","-","15V","21.6V","27V","32.4V","4A","0.06J","1","40pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-2535-6-ND,AVR-M1005C270MTAAB,TDK Corporation,VARISTOR 27V 4A 0402,33594,0,"Digi-Reel","0","1","Digi-Reel®","AVR-M","Active","-","15V","21.6V","27V","32.4V","4A","0.06J","1","40pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-2534-2-ND,AVR-M1005C120MTAAB,TDK Corporation,VARISTOR 12V 10A 0402,20000,0,"0.04760","0","10000","Tape & Reel (TR)","AVR-M","Active","-","7.5V","9.6V","12V","14.4V","10A","0.05J","1","130pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-2534-1-ND,AVR-M1005C120MTAAB,TDK Corporation,VARISTOR 12V 10A 0402,23192,0,"0.40000","0","1","Cut Tape (CT)","AVR-M","Active","-","7.5V","9.6V","12V","14.4V","10A","0.05J","1","130pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-2534-6-ND,AVR-M1005C120MTAAB,TDK Corporation,VARISTOR 12V 10A 0402,23192,0,"Digi-Reel","0","1","Digi-Reel®","AVR-M","Active","-","7.5V","9.6V","12V","14.4V","10A","0.05J","1","130pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-174351-2-ND,AVRM1005C6R8NT101N,TDK Corporation,VARISTOR 6.8V 10A 0402,10000,0,"0.04760","0","10000","Tape & Reel (TR)","AVR","Active","-","3.5V","4.76V","6.8V","8.84V","10A","0.02J","1","100pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-174351-1-ND,AVRM1005C6R8NT101N,TDK Corporation,VARISTOR 6.8V 10A 0402,10516,0,"0.40000","0","1","Cut Tape (CT)","AVR","Active","-","3.5V","4.76V","6.8V","8.84V","10A","0.02J","1","100pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200402%20SERIES.JPG,445-174351-6-ND,AVRM1005C6R8NT101N,TDK Corporation,VARISTOR 6.8V 10A 0402,10516,0,"Digi-Reel","0","1","Digi-Reel®","AVR","Active","-","3.5V","4.76V","6.8V","8.84V","10A","0.02J","1","100pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount","0402 (1005 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ0V500AA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSD%20Series.jpg,P14188TR-ND,EZJ-Z0V500AA,Panasonic Electronic Components,VARISTOR 50V 0402,310000,0,"0.05072","0","10000","Tape & Reel (TR)","-","Active","-","5V","-","50V","-","-","-","1","-","-","-","Surface Mount, MLCV","0402 (1005 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ0V500AA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSD%20Series.jpg,P14188CT-ND,EZJ-Z0V500AA,Panasonic Electronic Components,VARISTOR 50V 0402,318406,0,"0.41000","0","1","Cut Tape (CT)","-","Active","-","5V","-","50V","-","-","-","1","-","-","-","Surface Mount, MLCV","0402 (1005 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ0V500AA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSD%20Series.jpg,P14188DKR-ND,EZJ-Z0V500AA,Panasonic Electronic Components,VARISTOR 50V 0402,318406,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","5V","-","50V","-","-","-","1","-","-","-","Surface Mount, MLCV","0402 (1005 Metric)"
http://datasheets.avx.com/AG_SubPF.pdf,//media.digikey.com/Renders/AVX%20Renders/Varistors;%200402%20(1005%20Metric).jpg,478-5763-2-ND,VCH4AG150R4MATWA,AVX Corporation,VARISTOR 135V 0402,20000,0,"0.05120","0","10000","Tape & Reel (TR)","-","Active","-","15V","-","135V","-","-","-","1","0.47pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
http://datasheets.avx.com/AG_SubPF.pdf,//media.digikey.com/Renders/AVX%20Renders/Varistors;%200402%20(1005%20Metric).jpg,478-5763-1-ND,VCH4AG150R4MATWA,AVX Corporation,VARISTOR 135V 0402,30449,0,"0.41000","0","1","Cut Tape (CT)","-","Active","-","15V","-","135V","-","-","-","1","0.47pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
http://datasheets.avx.com/AG_SubPF.pdf,//media.digikey.com/Renders/AVX%20Renders/Varistors;%200402%20(1005%20Metric).jpg,478-5763-6-ND,VCH4AG150R4MATWA,AVX Corporation,VARISTOR 135V 0402,30449,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","15V","-","135V","-","-","-","1","0.47pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/ds/Standard_series.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(5.5).jpg,495-3418-2-ND,B72590D0050A060,EPCOS (TDK),VARISTOR 6.4V 10A 0402,370000,0,"0.05152","0","10000","Tape & Reel (TR)","-","Active","-","5.6V","6.4V","-","-","10A","-","1","180pF @ 1kHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/ds/Standard_series.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(5.5).jpg,495-3418-1-ND,B72590D0050A060,EPCOS (TDK),VARISTOR 6.4V 10A 0402,389452,0,"0.41000","0","1","Cut Tape (CT)","-","Active","-","5.6V","6.4V","-","-","10A","-","1","180pF @ 1kHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/ds/Standard_series.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(5.5).jpg,495-3418-6-ND,B72590D0050A060,EPCOS (TDK),VARISTOR 6.4V 10A 0402,389452,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","5.6V","6.4V","-","-","10A","-","1","180pF @ 1kHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/ds/Standard_series.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(5.5).jpg,495-3417-2-ND,B72590D0150A060,EPCOS (TDK),VARISTOR 20V 10A 0402,10000,0,"0.05152","0","10000","Tape & Reel (TR)","-","Active","-","15V","20V","-","-","10A","-","1","470pF @ 1kHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/ds/Standard_series.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(5.5).jpg,495-3417-1-ND,B72590D0150A060,EPCOS (TDK),VARISTOR 20V 10A 0402,20203,0,"0.41000","0","1","Cut Tape (CT)","-","Active","-","15V","20V","-","-","10A","-","1","470pF @ 1kHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/ds/Standard_series.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(5.5).jpg,495-3417-6-ND,B72590D0150A060,EPCOS (TDK),VARISTOR 20V 10A 0402,20203,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","15V","20V","-","-","10A","-","1","470pF @ 1kHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MOV07D.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_MOV-07.jpg,MOV-07D241KTRTR-ND,MOV-07D241KTR,Bourns Inc.,VARISTOR 240V 1.2KA DISC 7MM,36000,0,"0.06000","0","2000","Tape & Reel (TR)","-","Active","150V","200V","216V","240V","264V","1.2kA","15J","1","210pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 7mm"
https://www.bourns.com/docs/Product-Datasheets/MOV07D.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_MOV-07.jpg,MOV-07D241KTRCT-ND,MOV-07D241KTR,Bourns Inc.,VARISTOR 240V 1.2KA DISC 7MM,37077,0,"0.39000","0","1","Cut Tape (CT)","-","Active","150V","200V","216V","240V","264V","1.2kA","15J","1","210pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 7mm"
https://www.bourns.com/docs/Product-Datasheets/MOV07D.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_MOV-07.jpg,MOV-07D221KTRTR-ND,MOV-07D221KTR,Bourns Inc.,VARISTOR 220V 1.2KA DISC 7MM,20000,0,"0.06000","0","2000","Tape & Reel (TR)","-","Active","140V","180V","198V","220V","242V","1.2kA","14J","1","230pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 7mm"
https://www.bourns.com/docs/Product-Datasheets/MOV07D.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_MOV-07.jpg,MOV-07D221KTRCT-ND,MOV-07D221KTR,Bourns Inc.,VARISTOR 220V 1.2KA DISC 7MM,20791,0,"0.39000","0","1","Cut Tape (CT)","-","Active","140V","180V","198V","220V","242V","1.2kA","14J","1","230pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 7mm"
