Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Interface","Number of Ports"
https://docs.broadcom.com/docs/12352133,//media.digikey.com/photos/Broadcom/05-25444-00.jpg,516-3434-ND,05-25444-00,Broadcom Limited,MEGARAID CACHEVAULT ACCESSORY,78,0,"200.74000","0","1","-","Active","-","PCI Express","4"
https://docs.broadcom.com/docs/12352133,-,516-3432-ND,05-25420-10,Broadcom Limited,MR SAS 9361 4I SINGLE KIT 1GB,34,0,"473.35000","0","1","-","Active","SAS/SATA","PCI Express","4"
//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/BCM5720-2P.pdf,//media.digikey.com/Photos/Broadcom/BCM95720A2003AC.jpg,1704-1045-ND,BCM95720A2003AC,Broadcom Limited,NETXTREME 5720 DUAL-PORT ETHERNE,26,0,"119.31000","0","1","-","Active","10/100/1000 Ethernet (LAN)","PCI","2"
-,//media.digikey.com/Photos/Broadcom/05-25420-08.JPG,516-3431-ND,05-25420-08,Broadcom Limited,MR SAS 9361 8I SINGLE KIT 1GB,39,0,"647.12000","0","1","-","Active","SAS/SATA","PCI Express","8"
https://docs.broadcom.com/docs/12352000,-,516-3487-ND,H5-25473-00,Broadcom Limited,SAS9300-4I SINGLE PACK,101,0,"227.25000","0","1","-","Active","SAS/SATA","PCI Express","4"
https://docs.broadcom.com/docs/12352000,//media.digikey.com/Photos/Broadcom/H5-25460-00.jpg,516-3486-ND,H5-25460-00,Broadcom Limited,SAS9300-8E SINGLE PACK,18,0,"424.20000","0","1","-","Active","SAS/SATA","PCI Express","8"
https://assets.tripplite.com/product-pdfs/en/pcid902.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PCI-D9-02.jpg,TL1051-ND,PCI-D9-02,Tripp Lite,2-PORT DB9 (RS-232) SERIAL PCI E,48,0,"25.33000","0","1","-","Active","RS-232","PCI","2"
https://assets.tripplite.com/product-pdfs/en/pce1g01.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PCE-1G-01.jpg,TL1048-ND,PCE-1G-01,Tripp Lite,1-PORT GIGABIT ETHERNET (GBE) PC,7,0,"25.33000","0","1","-","Active","10/100/1000 Ethernet (LAN)","PCI Express","1"
https://assets.tripplite.com/product-pdfs/en/pced904cbl.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PCE-D9-04-CBL.jpg,TL1050-ND,PCE-D9-04-CBL,Tripp Lite,4-PORT DB9 (RS-232) SERIAL PCI E,11,0,"76.28000","0","1","-","Active","RS-232","PCI Express","4"
https://docs.broadcom.com/docs/12352000,//media.digikey.com/photos/Broadcom/H5-25573-00.jpg,516-3490-ND,H5-25573-00,Broadcom Limited,SAS9300-8I SINGLE PACK,13,0,"315.12000","0","1","-","Active","SAS/SATA","PCI Express","8"
https://docs.broadcom.com/docs/12356149,//media.digikey.com/Photos/Broadcom/OCE14102-NT.jpg,516-3560-ND,OCE14102-NT,Broadcom Limited,OCE14102-NT 10GBIT/S ETHERNET AD,21,0,"357.54000","0","1","-","Active","10G Ethernet (LAN)","PCI Express","2"
https://docs.broadcom.com/docs/BC00-0392EN,-,516-3437-ND,05-25703-00,Broadcom Limited,SAS9305-16I SINGLE KIT NA A 00 L,5,0,"472.68000","0","1","-","Active","SAS/SATA","PCI Express","16"
https://docs.broadcom.com/docs/12356151,//media.digikey.com/Photos/Broadcom/LPE16000B-M6.jpg,516-3553-ND,LPE16000B-M6,Broadcom Limited,LPE16000B-M6 16GBIT/S FC PCIE 1P,4,0,"993.84000","0","1","LPe16000B","Active","16GFC","PCI Express","1"
https://assets.tripplite.com/product-pdfs/en/pce1g01lp.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PCE-1G-01-LP.jpg,TL1049-ND,PCE-1G-01-LP,Tripp Lite,1-PORT GIGABIT ETHERNET (GBE) PC,9,0,"25.33000","0","1","-","Active","10/100/1000 Ethernet (LAN)","PCI Express","1"
https://assets.tripplite.com/product-pdfs/en/pcid902lp.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PCI-D9-02-LP.jpg,TL1052-ND,PCI-D9-02-LP,Tripp Lite,2-PORT DB9 (RS-232) SERIAL PCI,15,0,"29.41000","0","1","-","Active","RS-232","PCI","2"
https://docs.broadcom.com/docs/12352265,-,516-3489-ND,H5-25520-00,Broadcom Limited,SAS9300-16E SINGLE PACK,10,0,"727.20000","0","1","-","Active","SAS/SATA","PCI Express","16"
-,-,516-3433-ND,05-25420-17,Broadcom Limited,MR SAS 9361 8I 2GB C A 00,14,0,"738.58000","0","1","-","Active","SAS/SATA","PCI Express","8"
https://docs.broadcom.com/docs/12352161,//media.digikey.com/Photos/Broadcom/05-25528-04.jpg,516-3435-ND,05-25528-04,Broadcom Limited,MR SAS 9380-8E SINGLE KIT 1GB,5,0,"868.88000","0","1","-","Active","SAS/SATA","PCI Express","8"
https://docs.broadcom.com/docs/12356151,//media.digikey.com/Photos/Broadcom/LPE16002B-M6.jpg,516-3554-ND,LPE16002B-M6,Broadcom Limited,LPE16002B-M6 16GBIT/S FC PCIE 2P,9,0,"1392.59000","0","1","LPe16000B","Active","16GFC","PCI Express","2"
https://docs.broadcom.com/docs/12351983,-,516-3439-ND,05-26106-00,Broadcom Limited,MR SAS9341-8I SINGLE KIT,8,0,"303.00000","0","1","-","Active","SAS/SATA","PCI Express","8"
https://docs.broadcom.com/docs/12352265,-,516-3436-ND,05-25600-00,Broadcom Limited,SAS9300-16I SINGLE PACK,9,0,"484.80000","0","1","-","Active","SAS/SATA","PCI Express","16"
https://docs.broadcom.com/docs/12351996,//media.digikey.com/Photos/Broadcom/05-25190-02.jpg,516-3430-ND,05-25190-02,Broadcom Limited,MR SAS 9380-4I4E SINGLE KIT 1GB,9,0,"791.07000","0","1","-","Active","SAS/SATA","PCI Express","8"
https://docs.broadcom.com/docs/12356163,//media.digikey.com/Photos/Broadcom/LPE12000-M8.jpg,516-3551-ND,LPE12000-M8,Broadcom Limited,LPE120008GB/S1-PORTFCPCIEXPRESS,10,0,"1087.16000","0","1","-","Active","8GFC","PCI Express","1"
https://docs.broadcom.com/docs/12356163,-,516-3552-ND,LPE12002-M8,Broadcom Limited,LPE120028GB/S2-PORTFCPCIEXPRESS,12,0,"1521.06000","0","1","-","Active","8GFC","PCI Express","2"
https://docs.broadcom.com/docs/123569,//media.digikey.com/Photos/Broadcom/LPE16004-M6.jpg,516-3555-ND,LPE16004-M6,Broadcom Limited,LIGHTPULSELPE16004-M64-PORT16GBF,10,0,"2605.80000","0","1","LPe16004","Active","16GFC","PCI Express","4"
http://downloadt.advantech.com/ProductFile/PIS/PCIE-1602/Product%20-%20Datasheet/PCIE-160220180910101813.pdf,"//media.digikey.com/Photos/B&B%20SmartWorx,%20Inc/PCIE-1602B-AE.jpg",1165-1446-ND,PCIE-1602B-AE,"B&B SmartWorx, Inc.","PCIE CARD, 2XRS-232/422/485, W/S",2,2,"97.00000","0","1","-","Active","RS-232, RS-422, RS-485","PCI Express","2"
https://www.ixxat.com/docs/librariesprovider8/default-document-library/downloads/vci-v3/cananalyser-mini-manual-english.pdf,//media.digikey.com/Photos/HMS-Industrial-Networks/1.01.0231.12001.jpg,1976-1048-ND,1.01.0231.12001,HMS Networks,CAN-IB100/PCIE COMMS,4,0,"467.50000","0","1","-","Active","CAN","PCI Express","1"
https://www.molex.com/pdm_docs/sd/1120170001_sd.pdf,//media.digikey.com/Photos/Molex/1120170001.jpg,WM21390-ND,1120170001,Molex,NIC:PROFIBUS:INTERFACE:RS485:GAL,2,0,"520.02000","0","1","112017","Active","Profibus","RS-485","1"
-,//media.digikey.com/Photos/HMS-Industrial-Networks/1.01.0233.22001.jpg,1976-1050-ND,1.01.0233.22001,HMS Networks,CAN-IB100/PCIE/LIN COMMS,3,0,"1050.51000","0","1","-","Active","CAN","PCI Express","2"
https://www.molex.com/pdm_docs/sd/1120110024_sd.pdf,-,WM21771-ND,1120110024,Molex,NIC:PROFIBUS:PCI:1CHL:PB3:ROHS:B,25,0,"1128.60000","0","1","112011","Active","Profibus","CommDTM, DLL, OPC DA","1"
https://www.molex.com/pdm_docs/sd/1120130015_sd.pdf,-,WM21386-ND,1120130015,Molex,NIC:PROFIBUS:104:1CHL:ROHS:BULK:,25,0,"1128.60000","0","1","112013","Active","Profibus","DLL, OPC DA","1"
https://www.molex.com/pdm_docs/sd/1120110021_sd.pdf,-,WM21769-ND,1120110021,Molex,NIC;PROFIBUS;PCI;1CHL;PB3;UNV;RO,2,0,"1425.60000","0","1","112011","Active","Profibus","CommDTM, DLL, OPC DA","1"
http://www.literature.molex.com/SQLImages/kelmscott/Molex/PDF_Images/987650-5288.pdf,//media.digikey.com/Photos/Molex/1120115033.JPG,WM21383-ND,1120115033,Molex,PCU-DP2IO PROFIBUS-DP PCI,2,0,"1916.37000","0","1","112011","Active","Profibus","DLL, OPC DA","1"
https://www.molex.com/pdm_docs/sd/1120110024_sd.pdf,-,WM21382-ND,1120110027,Molex,NIC;PROFIBUS;PCI;2CHL;PB3;BULK;U,25,0,"1970.10000","0","1","112011","Active","Profibus","CommDTM, DLL, OPC DA","2"
http://www.literature.molex.com/SQLImages/kelmscott/Molex/PDF_Images/987650-5288.pdf,-,WM21391-ND,1120185005,Molex,NIC;PROFIBUS DP2;CPCU;1CHL;DRL,3,0,"3640.14000","0","1","112018","Active","Profibus","DLL, OPC DA","1"
-,//media.digikey.com/photos/Intel%20Photos/CNLA6000PK5.JPG,830447-ND,CNLA6000PK5,Intel,IC ADAPTER PRO/100 VE,5,0,"170.88000","0","1","PRO/100","Obsolete","10/100 Ethernet (LAN)","CNR","1"
https://docs.broadcom.com/docs/12352000,//media.digikey.com/Photos/Broadcom/H5-25515-00.jpg,516-3488-ND,H5-25515-00,Broadcom Limited,SAS9300-4I4E SINGLE PACK,5,0,"315.12000","0","1","-","Active","SAS/SATA","PCI Express","4"
https://docs.broadcom.com/docs/BC00-0392EN,//media.digikey.com/Photos/Broadcom/05-25704-00.JPG,516-3438-ND,05-25704-00,Broadcom Limited,SAS9305-16E SINGLE KIT NA A 00 L,1,0,"618.12000","0","1","-","Active","SAS/SATA","PCI Express","16"
https://www.ixxat.com/docs/librariesprovider8/default-document-library/downloads/vci-v3/cananalyser-mini-manual-english.pdf,//media.digikey.com/Photos/HMS-Industrial-Networks/1.01.0237.12000.jpg,1976-1051-ND,1.01.0237.12000,HMS Networks,CAN-IB100/PCIE MINI COMMS,1,0,"489.50000","0","1","-","Active","CAN","1 USB, 1 RS-232, 1 RJ-45","-"
https://www.molex.com/pdm_docs/sd/1120110021_sd.pdf,-,WM21385-ND,1120130013,Molex,NIC;PROFIBUS;104;1CHL;PB3;ROHS,1,0,"1425.60000","0","1","112013","Active","Profibus","DLL, OPC DA","1"
http://www.literature.molex.com/SQLImages/kelmscott/Molex/PDF_Images/987650-5288.pdf,-,WM21384-ND,1120115035,Molex,NIC;PROFIBUS DP2:PCIE;1CHL;DRL,1,0,"1916.37000","0","1","112011","Active","Profibus","DLL, OPC DA","1"
https://www.molex.com/webdocs/datasheets/pdf/en-us/1120760001_NETWORK_INTERFACE.pdf,-,WM21979-ND,1120760001,Molex,SST DN4 DEVICENET USB INT MOD,1,0,"2475.00000","0","1","-","Active","DeviceNet","DLL, OPC DA","1"
http://www.literature.molex.com/SQLImages/kelmscott/Molex/PDF_Images/987650-5288.pdf,-,WM21415-ND,1121130005,Molex,NIC;DEVICENET;PCI;2CHL;DN4,1,0,"2691.00000","0","1","112113","Active","DeviceNet","DLL, OPC DA","2"
https://www.molex.com/pdm_docs/sd/1120110021_sd.pdf,-,WM21381-ND,1120110025,Molex,PCI; PFB; MULTISLAVE CARD,1,0,"4346.10000","0","1","112011","Active","Profibus","DLL, OPC DA","1"
https://www.molex.com/webdocs/datasheets/pdf/en-us/1120140004_NETWORK_INTERFACE.pdf,-,WM21178-ND,1120140004,Molex,PROFIBUS NETWORK CARD 5V BUS,0,0,"5062.50000","0","1","112014","Active","Profibus","DLL, OPC DA","1"
https://www.molex.com/pdm_docs/sd/1120140004_sd.pdf,-,WM21387-ND,1120140006,Molex,NIC;PROFIBUS;VME;2CHL;ROHS;PB3,1,0,"6187.50000","0","1","112014","Active","Profibus","DLL, OPC DA","2"
https://assets.tripplite.com/product-pdfs/en/pce1m2px4.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PCE-1M2-PX4.jpg,PCE-1M2-PX4-ND,PCE-1M2-PX4,Tripp Lite,M.2 NGFF PCIE SSD (M-KEY) PCI EX,0,0,"17.30000","0","1","-","Active","-","PCI Express","1"
http://downloadt.advantech.com/ProductFile/PIS/PCIE-1602/Product%20-%20Datasheet/PCIE-160220180910101813.pdf,-,PCIE-1604B-AE-ND,PCIE-1604B-AE,"B&B SmartWorx, Inc.","PCIE CARD, 2XRS-232, W/SURGE",0,64,"80.00000","0","1","-","Active","RS-232","PCI Express","2"
http://www.bb-elec.com/Products/Datasheets/DSLP-PCIE-100_2814ds-pdf.pdf,-,BB-DSLP-PCIE-100-ND,BB-DSLP-PCIE-100,Quatech-Division of B&B Electronics,PCIE BOARD 2 PORT SERIAL,0,0,"100.75000","0","1","-","Active","RS-232","PCI Express","2"
http://downloadt.advantech.com/ProductFile/PIS/PCIE-1602/Product%20-%20Datasheet/PCIE-160220180910101813.pdf,-,PCIE-1610B-AE-ND,PCIE-1610B-AE,"B&B SmartWorx, Inc.","PCIE CARD, 4XRS-232, W/SURGE",0,4,"101.00000","0","1","-","Active","RS-232","PCI Express","4"
http://www.bb-elec.com/Products/Datasheets/xSCLP-100-xx_4713ds-pdf.pdf,-,BB-DSCLP-100-ND,BB-DSCLP-100,Quatech-Division of B&B Electronics,SERIAL UPCI BOARD 2 PORT,0,8,"123.70000","0","1","-","Active","RS-232","PCI","2"
https://docs.broadcom.com/docs/BC00-0448EN,-,05-50039-00-ND,05-50039-00,Broadcom Limited,CVPM05 CACHEVAULT POWER MODULE K,0,0,"124.98767","0","30","9400","Active","SAS/SATA","PCI Express","16"
http://advdownload.advantech.com/productfile/PIS/PCIE-1620/Product%20-%20Datasheet/DS-PCIE-1620_1622-EN20161201105550.pdf,-,PCIE-1620A-BE-ND,PCIE-1620A-BE,"B&B SmartWorx, Inc.","PCIE CARD, 8XRS-232",0,0,"132.00000","0","1","-","Active","RS-232","PCI Express","8"
http://downloadt.advantech.com/ProductFile/PIS/PCIE-1602/Product%20-%20Datasheet/PCIE-160220180910101813.pdf,-,PCIE-1604C-AE-ND,PCIE-1604C-AE,"B&B SmartWorx, Inc.","PCIE CARD, 2XRS-232, W/SURGE & I",0,0,"142.00000","0","1","-","Active","RS-232","PCI Express","2"
-,-,2294500-R-ND,2294500-R,Microsemi Corporation,ASCM-35F SINGLE,0,0,"148.50000","0","5","*","Active","-","-","-"
http://downloadt.advantech.com/ProductFile/PIS/PCIE-1602/Product%20-%20Datasheet/PCIE-160220180910101813.pdf,-,PCIE-1602C-AE-ND,PCIE-1602C-AE,"B&B SmartWorx, Inc.","PCIE CARD, 2XRS-232/422/485, W/S",0,4,"152.00000","0","1","-","Active","RS-232, RS-422, RS-485","PCI Express","2"
http://advdownload.advantech.com/productfile/PIS/PCI-1620/Product%20-%20Datasheet/PCI-1620_1622_DS(03.31.17)20170421171758.pdf,-,PCI-1620A-DE-ND,PCI-1620A-DE,"B&B SmartWorx, Inc.","PCI CARD, SERIAL 8XRS-232",0,0,"161.70000","0","1","-","Active","RS-232","PCI","8"
http://advdownload.advantech.com/productfile/PIS/PCIE-1620/Product%20-%20Datasheet/DS-PCIE-1620_1622-EN20161201105550.pdf,-,PCIE-1622B-BE-ND,PCIE-1622B-BE,"B&B SmartWorx, Inc.","PCIE CARD, 8XRS-232/422/485, W/S",0,1,"172.00000","0","1","-","Active","RS-232, RS-422, RS-485","PCI Express","8"
-,-,89HF16P04CG3YDHLG-ND,89HF16P04CG3YDHLG,Microchip Technology,SSD CONTROLLER PCIE X4/2X2 GEN3,0,0,"184.93650","0","40","*","Active","-","-","-"
-,-,89HF08P08CG3YDHLG-ND,89HF08P08CG3YDHLG,Microchip Technology,NV-DRAM CONTROLLER 32GB DDR3 PCI,0,0,"200.85000","0","44","*","Active","-","-","-"
http://downloadt.advantech.com/ProductFile/PIS/PCIE-1602/Product%20-%20Datasheet/PCIE-160220180910101813.pdf,-,PCIE-1612C-AE-ND,PCIE-1612C-AE,"B&B SmartWorx, Inc.","PCIE CARD, 4XRS-232/422/485, W/S",0,1,"253.00000","0","1","-","Active","RS-232, RS-422, RS-485","PCI Express","4"
-,-,89HF08P08CG3YDHLGI-ND,89HF08P08CG3YDHLGI,Microchip Technology,NV-DRAM CONTROLLER 32GB DDR3 PCI,0,0,"261.10500","0","44","*","Active","-","-","-"
https://www.microsemi.com/document-portal/doc_download/137597-microsemi-adaptec-hba-1100-product-brief,-,2293400-R-ND,2293400-R,Microsemi Corporation,HBA 1100-4I SINGLE,0,0,"264.00000","0","5","*","Active","-","-","-"
-,-,89HF16P04CG3YDHLGI-ND,89HF16P04CG3YDHLGI,Microchip Technology,SSD CONTROLLER PCIE X4/2X2 GEN3,0,0,"267.13050","0","40","*","Active","-","-","-"
http://www.literature.molex.com/SQLImages/kelmscott/Molex/PDF_Images/987650-5290.pdf,-,1120260002-ND,1120260002,Molex,NIC:SERIAL:INTERFACE:RS232:GALVA,0,0,"269.64000","0","1","112026","Active","RS-232","PCI, Serial","1"
http://www.literature.molex.com/SQLImages/kelmscott/Molex/PDF_Images/987650-5290.pdf,-,1120260003-ND,1120260003,Molex,NIC:SERIAL:INTERFACE:RS232:NO GA,0,0,"269.64000","0","1","112026","Active","RS-232","PCI, Serial","1"
http://www.literature.molex.com/SQLImages/kelmscott/Molex/PDF_Images/987650-5290.pdf,-,1120260004-ND,1120260004,Molex,NIC:SERIAL:INTERFACE:RS485:GALVA,0,0,"269.64000","0","1","112026","Active","RS422, RS485","PCI, Serial","1"
http://www.literature.molex.com/SQLImages/kelmscott/Molex/PDF_Images/987650-5290.pdf,-,1120260005-ND,1120260005,Molex,NIC:SERIAL:INTERFACE:RS485:NO GA,0,0,"269.64000","0","1","112026","Active","RS422, RS485","PCI, Serial","2"
https://www.microsemi.com/document-portal/doc_download/136397-microsemi-adaptec-series-8e-product-brief,-,2293901-R-ND,2293901-R,Microsemi Corporation,ASR-8405E V2 SINGLE,0,0,"312.00000","0","5","Adaptec® 8E","Active","SAS/SATA","PCI Express","4"
http://advdownload.advantech.com/productfile/PIS/PCI-1680U/Product%20-%20Datasheet/PCL-841_1680U_PCM-3680_I_DS(04.10.17)20170410135937.pdf,-,PCI-1680U-BE-ND,PCI-1680U-BE,"B&B SmartWorx, Inc.","PCI CARD, 2 X CAN, ISOLATED",0,0,"324.00000","0","1","-","Active","-","PCI","2"
https://www.microsemi.com/document-portal/doc_download/135888-microsemi-adaptec-product-guide,-,2288300-R-ND,2288300-R,Microsemi Corporation,ADAPTEC HBA 1000 - 8I SINGLE,0,0,"333.11200","0","5","Adaptec® HBA 1000","Active","SAS/SATA","PCI Express","8"
http://advdownload.advantech.com/productfile/PIS/PCIE-1680/Product%20-%20Datasheet/PCI-1680_PCIE-1680_DS(09.13.17)20171002112332.pdf,-,PCIE-1680-AE-ND,PCIE-1680-AE,"B&B SmartWorx, Inc.","PCIE CARD, 2XCAN, W/ISO.",0,0,"339.00000","0","1","-","Active","-","PCI Express","2"
https://docs.broadcom.com/docs/BC00-0448EN,-,05-50008-02-ND,05-50008-02,Broadcom Limited,"9440-8I SINGLE KIT, NA NA A 00 F",0,0,"339.36000","0","10","9400","Active","SAS/SATA","PCI Express","8"
https://docs.broadcom.com/docs/BC00-0448EN,-,05-50008-01-ND,05-50008-01,Broadcom Limited,"9400-8I SINGLE KIT, NA NA A 00 F",0,0,"351.48000","0","10","9400","Active","SAS/SATA","PCI Express","8"
-,-,1.01.0291.12001-ND,1.01.0291.12001,HMS Networks,CAN-IB300/PCIE 1X CAN PORTS,0,0,"374.00000","0","1","-","Active","CAN","PCI","1"
https://www.microsemi.com/document-portal/doc_download/136397-microsemi-adaptec-series-8e-product-brief,-,2294001-R-ND,2294001-R,Microsemi Corporation,ASR-8805E V2 SINGLE,0,0,"381.25000","0","5","Adaptec® 8E","Active","SAS/SATA","PCI Express","8"
https://www.microsemi.com/document-portal/doc_download/137597-microsemi-adaptec-hba-1100-product-brief,-,2293200-R-ND,2293200-R,Microsemi Corporation,HBA 1100-8I SINGLE,0,0,"392.00000","0","5","*","Active","-","-","-"
-,-,1.01.0231.11000-ND,1.01.0231.11000,HMS Networks,CAN-IB100/PCIE 1X CAN PORT,0,0,"412.50000","0","1","-","Active","CAN","PCI Express","1"
-,-,1.01.0233.12010-ND,1.01.0233.12010,HMS Networks,CAN-IB600/PCIE 1X CAN FD PORTS,0,0,"412.50000","0","1","-","Active","CAN","PCI Express","1"
https://www.microsemi.com/document-portal/doc_download/135884-microsemi-adaptec-series-8-product-brief,-,2277600-R-ND,2277600-R,Microsemi Corporation,ADAPTEC RAID 8405 SINGLE,0,0,"414.00000","0","5","Adaptec® 8","Active","SAS/SATA","PCI Express","4"
https://www.microsemi.com/document-portal/doc_download/135968-microsemi-adaptec-sas-expander-82885t,-,2283400-R-ND,2283400-R,Microsemi Corporation,ADAPTEC EXPANDER CARD 82885T SIN,0,0,"425.93200","0","5","Adaptec®","Active","SAS/SATA","PCI Express","36"
http://advdownload.advantech.com/productfile/PIS/PCIE-1620/Product%20-%20Datasheet/DS-PCIE-1620_1622-EN20161201105550.pdf,-,PCIE-1622C-AE-ND,PCIE-1622C-AE,"B&B SmartWorx, Inc.","PCIE CARD, 8XRS-232/422/485, W/S",0,0,"432.00000","0","1","-","Active","RS-232, RS-422, RS-485","PCI Express","8"
-,-,1.01.0237.11000-ND,1.01.0237.11000,HMS Networks,CAN-IB120/PCIE MINI BACK ENTRY,0,0,"434.50000","0","1","-","Active","CAN","PCI Express","-"
https://www.microsemi.com/document-portal/doc_download/135888-microsemi-adaptec-product-guide,-,2290400-R-ND,2290400-R,Microsemi Corporation,SMARTHBA 2100-8I SINGLE,0,0,"434.62600","0","5","Adaptec® SmartHBA 2100","Active","SAS/SATA","PCI Express","-"
https://docs.broadcom.com/docs/BC00-0459EN,-,05-50013-01-ND,05-50013-01,Broadcom Limited,"9400-8E SINGLE KIT, NA NA A 00 F",0,0,"448.44000","0","10","9400","Active","SAS/SATA","PCI Express","8"
https://www.microsemi.com/document-portal/doc_download/135888-microsemi-adaptec-product-guide,-,2288100-R-ND,2288100-R,Microsemi Corporation,ADAPTEC HBA 1000 - 8E SINGLE,0,0,"453.86200","0","5","Adaptec® HBA 1000","Active","SAS/SATA","PCI Express","4"
https://www.microsemi.com/document-portal/doc_download/135888-microsemi-adaptec-product-guide,-,2292200-R-ND,2292200-R,Microsemi Corporation,SMARTHBA 2100-4I4E SINGLE,0,0,"472.75000","0","5","Adaptec® SmartHBA 2100","Active","SAS/SATA","PCI Express","4"
-,-,1.01.0291.22001-ND,1.01.0291.22001,HMS Networks,CAN-IB300/PCIE 2X CAN PORTS,0,0,"473.00000","0","1","-","Active","CAN","PCI","2"
https://docs.broadcom.com/docs/BC00-0459EN,-,05-50031-02-ND,05-50031-02,Broadcom Limited,"9400-8I8E SINGLE KIT, NA NA A 00",0,0,"484.80000","0","10","9400","Active","SAS/SATA","PCI Express","8"
-,-,1.01.0231.21000-ND,1.01.0231.21000,HMS Networks,CAN-IB100/PCIE 2X CAN PORTS,0,0,"495.00000","0","1","-","Active","CAN","PCI Express","2"
https://www.microsemi.com/document-portal/doc_download/137597-microsemi-adaptec-hba-1100-product-brief,-,2293300-R-ND,2293300-R,Microsemi Corporation,HBA 1100-8E SINGLE,0,0,"510.87600","0","5","*","Active","-","-","-"
https://www.microsemi.com/document-portal/doc_download/135888-microsemi-adaptec-product-guide,-,2288400-R-ND,2288400-R,Microsemi Corporation,ADAPTEC HBA 1000-16I SINGLE,0,0,"511.87600","0","5","Adaptec® HBA 1000","Active","SAS/SATA","PCI Express","16"
https://www.microsemi.com/document-portal/doc_download/135888-microsemi-adaptec-product-guide,-,2288500-R-ND,2288500-R,Microsemi Corporation,ADAPTEC HBA 1000 - 8I8E SINGLE,0,0,"511.87600","0","5","Adaptec® HBA 1000","Active","SAS/SATA","PCI Express","16"
-,-,1.01.0237.21000-ND,1.01.0237.21000,HMS Networks,CAN-IB120/PCIE MINI 2 CAN PORTS,0,0,"517.00000","0","1","-","Active","CAN","PCI Express","2"
https://docs.broadcom.com/docs/BC00-0459EN,-,05-50008-00-ND,05-50008-00,Broadcom Limited,"9400-16I SINGLE KIT, NA NA A 00",0,0,"519.94800","0","10","9400","Active","SAS/SATA","PCI Express","16"
https://www.microsemi.com/document-portal/doc_download/135888-microsemi-adaptec-product-guide,-,2291700-R-ND,2291700-R,Microsemi Corporation,SMARTRAID 3101-4I SINGLE,0,0,"533.75000","0","5","*","Active","-","-","-"
-,-,1.01.0237.90001-ND,1.01.0237.90001,HMS Networks,CAN-IB120/PCIE MINI TOP ENTRY,0,0,"544.50000","0","1","-","Active","CAN","PCI Express","1"
https://www.microsemi.com/document-portal/doc_download/135884-microsemi-adaptec-series-8-product-brief,-,2277500-R-ND,2277500-R,Microsemi Corporation,ADAPTEC RAID 8805 SINGLE,0,0,"576.00000","0","5","Adaptec® 8","Active","SAS/SATA","PCI Express","16"
https://www.microsemi.com/document-portal/doc_download/137597-microsemi-adaptec-hba-1100-product-brief,-,2293500-R-ND,2293500-R,Microsemi Corporation,HBA 1100-16I SINGLE,0,0,"587.12600","0","5","*","Active","-","-","-"
-,-,2293700-R-ND,2293700-R,Microsemi Corporation,HBA 1100-8I8E SINGLE,0,0,"602.37600","0","5","*","Active","-","-","-"
-,-,1.01.0231.22001-ND,1.01.0231.22001,HMS Networks,CAN-IB100/PCIE 2X CAN PORTS,0,0,"605.00000","0","1","-","Active","CAN","PCI Express","2"
-,-,1.01.0233.22010-ND,1.01.0233.22010,HMS Networks,CAN-IB600/PCIE 2X CAN FD PORTS,0,0,"605.00000","0","1","-","Active","CAN","PCI Express","2"
-,-,1.01.0237.22000-ND,1.01.0237.22000,HMS Networks,CAN-IB120/PCIE MINI 2 CAN PORTS,0,0,"627.00000","0","1","-","Active","CAN","PCI Express","2"
https://docs.broadcom.com/docs/BC00-0459EN,-,05-50013-00-ND,05-50013-00,Broadcom Limited,"9400-16E SINGLE KIT, NA NA A 00",0,0,"630.24000","0","5","9400","Active","SAS/SATA","PCI Express","16"
https://www.microsemi.com/document-portal/doc_download/135888-microsemi-adaptec-product-guide,-,2288200-R-ND,2288200-R,Microsemi Corporation,ADAPTEC HBA 1000 -16E SINGLE,0,0,"648.37600","0","5","Adaptec® HBA 1000","Active","SAS/SATA","PCI Express","16"
https://www.microsemi.com/document-portal/doc_download/135884-microsemi-adaptec-series-8-product-brief,-,2277000-R-ND,2277000-R,Microsemi Corporation,ADAPTEC RAID 8885 SINGLE,0,0,"696.00000","0","5","Adaptec® 8","Active","SAS/SATA","PCI","16"
-,-,ADP_1X16SLOT_4X4HD-ND,ADP_1X16SLOT_4X4HD,Microsemi Corporation,ADAPTER - PCIE GEN3 1X16 SLOT TO,0,0,"715.00000","0","1","*","Active","-","-","-"
-,-,1.01.0293.12001-ND,1.01.0293.12001,HMS Networks,CAN-IB400/PCI 1 CAN PORT,0,0,"715.00000","0","1","-","Active","CAN","PCI","1"
