Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Number of Keys","Interface","Features","Color","Size / Dimension"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/General%20Purpose%20Keyboards.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G84-4400.jpg,G844000QAU-ND,G844000QAU,Cherry Americas LLC,KEYBOARD 83 KEY BEIGE NO HOUSING,0,0,"Obsolete","0","10","G84","Obsolete","Keyboard","83","PS/2","-","Beige","11.100"" L x 5.200"" W x 0.800"" H (281.90mm x 132.10mm x 20.30mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/General%20Purpose%20Keyboards.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G84-4400.jpg,G844001QAU-ND,G844001QAU,Cherry Americas LLC,KEYBOARD 83 KEY GRAY NO HOUSING,0,0,"Obsolete","0","10","G84","Obsolete","Keyboard","83","PS/2","-","Gray","11.100"" L x 5.200"" W x 0.800"" H (281.90mm x 132.10mm x 20.30mm)"
-,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G84-4100.jpg,G844101QZAUS-ND,G844101QZAUS,Cherry Americas LLC,KEYBOARD NOTEBOOK 83 KEY GRY/GRY,0,0,"Obsolete","0","10","G84-4100","Obsolete","Keyboard","83","PS/2","-","Gray","11.000"" L x 5.200"" W x 1.060"" H (282.00mm x 132.00mm x 27.00mm)"
-,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G80-1800.jpg,G80-1800-LPAUS0-ND,G80-1800-LPAUS0,Cherry Americas LLC,KEYBOARD 101KEY PS2 BEIGE,0,0,"Obsolete","0","1","G80","Obsolete","Keyboard","101","PS/2","-","Beige","15.940"" L x 7.090"" W x 1.730"" H (405.00mm x 180.00mm x 44.00mm)"
https://www.cherry.de/PDF/US_TouchBoard_G80-11900.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/G80-11900LPMUS-2.jpg,CH893-ND,G80-11900LPMUS-2,Cherry Americas LLC,KEYBOARD COMPACT 104 KEY PS/2 BL,0,0,"Obsolete","0","10","G80-11900","Obsolete","Keyboard","104","PS/2","Touchpad","Black","16.300"" L x 7.600"" W x 1.450"" H (414.00mm x 193.00mm x 36.80mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G81-1800_Series.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/G81-1800LUMUS-0.jpg,CH894-ND,G81-1800LUMUS-0,Cherry Americas LLC,KEYBOARD COMPACT 104 KEY USB GRY,0,0,"Obsolete","0","10","G81-1800","Obsolete","Keyboard","104","USB","-","Light Gray","15.940"" L x 7.090"" W x 1.730"" H (405.00mm x 180.00mm x 44.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G81-1800_Series.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G81-1800.jpg,CH895-ND,G81-1800LUMUS-2,Cherry Americas LLC,KEYBOARD COMPACT 104 KEY USB BLK,0,0,"Obsolete","0","10","G81-1800","Obsolete","Keyboard","104","USB","-","Black","15.940"" L x 7.090"" W x 1.730"" H (405.00mm x 180.00mm x 44.00mm)"
"//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G83-6000,6101,6104.pdf",//media.digikey.com/photos/Cherry%20Switch%20Photos/G83-6104LRNUS-2.jpg,CH896-ND,G83-6104LRNUS-2,Cherry Americas LLC,KEYBOARD FULL SZ 104KEY PS/2 BLK,0,0,"Obsolete","0","10","G83-6104","Obsolete","Keyboard","104","PS/2","-","Black","18.030"" L x 6.690"" W x 1.370"" H (458.00mm x 169.90mm x 34.80mm)"
"//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G83-6000,6101,6104.pdf",-,CH897-ND,G83-6104LUNUS-2,Cherry Americas LLC,KEYBOARD FULL SZ 104KEY USB BLK,0,0,"Obsolete","0","1","G83-6104","Obsolete","Keyboard","104","USB","-","Black","18.030"" L x 6.690"" W x 1.370"" H (458.00mm x 169.90mm x 34.80mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G83-6744_Series.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G83-6744.jpg,G836744LUAUS2-ND,G83-6744LUAUS-2,Cherry Americas LLC,KEYBOARD FULL SZ 104KEY USB BLK,0,0,"Obsolete","0","10","G83-6744","Obsolete","Keyboard","104","USB","Smart Card Reader","Black","18.030"" L x 7.680"" W x 2.130"" H (458.00mm x 195.00mm x 54.00mm)"
-,//media.digikey.com/photos/Cherry%20Switch%20Photos/G84-4100PTMUS.jpg,CH898-ND,G84-4100PTMUS,Cherry Americas LLC,KEYBOARD NOTEBOOK 86KEY PS/2 BLK,0,0,"Obsolete","0","10","G84-4100","Obsolete","Keyboard","86","PS/2","-","Black","11.000"" L x 5.200"" W x 1.060"" H (282.00mm x 132.00mm x 27.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G84-4700.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G84-4700.jpg,G844700PUCUS2-ND,G844700PUCUS2,Cherry Americas LLC,KEYBOARD 21KEY USB BLK,0,0,"Obsolete","0","10","G84","Obsolete","Keyboard","21","PS/2","Programmable","Black","3.540"" L x 5.200"" W x 1.420"" H (90.00mm x 132.00mm x 36.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/J82-16001%20K-1_Series.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/J82-16001LUNEU-0.jpg,CH900-ND,J8216001LUNEU0,Cherry Americas LLC,KEYBOARD 104 KEY USB GRY,0,0,"Obsolete","0","10","J82-16001 K-1","Obsolete","Keyboard","104","USB","-","Gray","18.100"" L x 6.500"" W x 1.300"" H (460.00mm x 165.00mm x 32.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/J82-16001%20K-1_Series.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/J82-16001LUNEU-2.jpg,CH901-ND,J8216001LUNEU2,Cherry Americas LLC,KEYBOARD 104 KEY USB BLK,0,0,"Obsolete","0","10","J82-16001 K-1","Obsolete","Keyboard","104","USB","-","Black","18.100"" L x 6.500"" W x 1.300"" H (460.00mm x 165.00mm x 32.00mm)"
-,-,M85-20850US-ND,M85-20850US,Cherry Americas LLC,MOUSE OPTICAL WIRELESS SLVR/BLK,0,0,"Obsolete","0","1","M85-20850","Obsolete","Keyboard and Mouse (Wireless)","98","USB","15 HotKeys","Black, Silver","14.170"" L x 6.100"" W x 1.180"" H (360.00mm x 155.00mm x 30.00mm)"
-,-,M86-21950EUAAAAC-ND,M86-21950EUAAAAC,Cherry Americas LLC,KEYBOARD/MOUSE 133 KEY SLVR/BLK,0,0,"Obsolete","0","1","-","Obsolete","Keyboard","133","PS/2, USB","-","Black, Silver","-"
-,-,M-8800-ND,M-8800,Cherry Americas LLC,KEYBOARD/MOUSE USB SLVR/BLK,0,0,"Obsolete","0","1","-","Obsolete","Keyboard","-","USB","-","Silver with Black Keys","-"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G80-11900.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/G80-11900LPMUS-0.jpg,CH887-ND,G8011900LPMUS0,Cherry Americas LLC,KEYBOARD COMPACT 104KY PS2 LTGRY,0,0,"Obsolete","0","10","G80-11900","Obsolete","Keyboard","104","PS/2","Touchpad","Gray","16.300"" L x 7.600"" W x 1.450"" H (414.00mm x 193.00mm x 36.80mm)"
"//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G83-6000,6101,6104.pdf",//media.digikey.com/photos/Cherry%20Switch%20Photos/G83-6104LUNUS-0.jpg,CH891-ND,G83-6104LUNUS-0,Cherry Americas LLC,KEYBOARD FULL 104KEY USB LT GRAY,0,0,"Obsolete","0","1","G83-6104","Obsolete","Keyboard","104","USB","-","Gray","18.030"" L x 6.690"" W x 1.370"" H (458.00mm x 169.90mm x 34.80mm)"
-,//media.digikey.com/photos/Cherry%20Switch%20Photos/G84-4400PPBUS-0.jpg,CH892-ND,G84-4400PPBUS-0,Cherry Americas LLC,KEYBOARD NOTEBOOK 83KEY PS2 GRY,0,0,"Obsolete","0","1","G84-4400","Obsolete","Keyboard","83","PS/2","Trackball","Gray","14.600"" L x 5.500"" W x 0.800"" H (370.80mm x 139.70mm x 20.32mm)"
"//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G83-6000,6101,6104.pdf",-,G83-6104LANUS-0-ND,G83-6104LANUS-0,Cherry Americas LLC,KEYBOARD FULL 104KEY USB LT GRAY,0,0,"Obsolete","0","1","G83-6104","Obsolete","Keyboard","104","USB","-","Gray","18.030"" L x 6.690"" W x 1.370"" H (458.00mm x 169.90mm x 34.80mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G83-6104%20Series.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/G836104LPNEU0.JPG,CH908-ND,G83-6104LPNEU-0,Cherry Americas LLC,KEYBOARD FULL SZ 104KEY PS/2 GRY,0,0,"Obsolete","0","10","G83-6104","Obsolete","Keyboard","104","PS/2","-","Gray","18.030"" L x 6.690"" W x 1.650"" H (458.00mm x 170.00mm x 42.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G83-6104%20Series.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/G836104LUNEU2.JPG,CH910-ND,G83-6104LUNEU-2,Cherry Americas LLC,KEYBOARD FULL SZ 104KEY USB BLK,0,0,"Obsolete","0","10","G83-6104","Obsolete","Keyboard","104","USB","-","Black","18.030"" L x 6.690"" W x 1.650"" H (458.00mm x 170.00mm x 42.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G84-4400.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/g844400pubus0.JPG,CH912-ND,G844400PUBUS0,Cherry Americas LLC,KEYBOARD NOTEBOOK 83KEY USB GRY,0,0,"Obsolete","0","10","G84-4400","Obsolete","Keyboard","83","USB","Trackball","Gray","14.600"" L x 5.500"" W x 0.800"" H (370.80mm x 139.70mm x 20.32mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/J84-2120LUAUS-2_5.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/J842120LUAUS2.JPG,CH915-ND,J842120LUAUS2,Cherry Americas LLC,KEYBOARD WASHABLE 83KEY USB BLK,0,0,"Obsolete","0","10","J84-2120","Obsolete","Keyboard","83","USB","Sealed, NEMA-4","Black","11.400"" L x 6.400"" W x 1.900"" H (290.00mm x 162.00mm x 48.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/J84-2120LUAUS-2_5.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/j842120luaus5.JPG,CH916-ND,J842120LUAUS5,Cherry Americas LLC,KEYBOARD WASHABLE 83KEY USB BLU,0,0,"Obsolete","0","10","J84-2120","Obsolete","Keyboard","83","USB","Sealed, NEMA-4","Blue","11.400"" L x 6.400"" W x 1.900"" H (290.00mm x 162.00mm x 48.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/J86-4400_Series.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/j86-4400luaus.JPG,CH960-ND,J86-4400LUAUS,Cherry Americas LLC,KEYBOARD VANDAL RESIST 67 KEY,0,0,"Obsolete","0","10","J86-4400","Obsolete","Keyboard","67","USB","Trackball, Vandal Resistant, Sealed, IP65","Silver","15.760"" L x 4.890"" W x 1.930"" H (400.30mm x 123.40mm x 49.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G86-52400_Series.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/MFG_G86-52400EUADAA.jpg,CH961-ND,G86-52400EUADAA,Cherry Americas LLC,KEYBOARD NOTEBOOK 83KEY USB BLK,0,0,"Discontinued at Digi-Key","0","1","G86-2400","Discontinued at Digi-Key","Keyboard","83","USB","Sealed, IP54","Black","11.800"" L x 6.300"" W x 1.000"" H (299.72mm x 160.02mm x 25.40mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/J84-4300_Series.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/J84-4300LUAUS-2.jpg,CH964-ND,J84-4300LUAUS-2,Cherry Americas LLC,KEYBOARD WIPEKEY 87KEY USB BLK,0,0,"Obsolete","0","10","J84-4300","Obsolete","Keyboard","87","USB","Trackball, Sealed, IP55","Black","14.500"" L x 5.500"" W x 0.750"" H (370.00mm x 139.00mm x 19.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G85-23100.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G85-23100EU-2.jpg,CH967-ND,G85-23100EU-2,Cherry Americas LLC,KEYBOARD FULL SIZE USB BLACK,0,0,"Obsolete","0","6","eVolution Stream XT","Obsolete","Keyboard","110","PS/2, USB","-","Black","18.580"" L x 6.930"" W x 0.710"" H (472.00mm x 176.00mm x 18.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G82-27000EU.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G8227000EU.jpg,CH968-ND,G82-27000EU,Cherry Americas LLC,KEYBOARD FULL SIZE USB BLACK,0,0,"Obsolete","0","6","Initial","Obsolete","Keyboard","108","USB","-","Black","18.580"" L x 6.930"" W x 0.710"" H (472.00mm x 176.00mm x 18.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G81-1800_Series.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G81-1800.jpg,CH972-ND,G81-1800LPAUS-0,Cherry Americas LLC,KEYBOARD LT GRAY PS/2 16"" 101KEY,0,0,"Obsolete","0","10","G81-1800","Obsolete","Keyboard","101","PS/2","-","Light Gray","15.940"" L x 7.090"" W x 1.730"" H (405.00mm x 180.00mm x 44.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G81-1800_Series.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G81-1800.jpg,CH973-ND,G81-1800LPAUS-2,Cherry Americas LLC,KEYBOARD BLACK PS/2 16"" 101KEYS,0,0,"Obsolete","0","10","G81-1800","Obsolete","Keyboard","101","PS/2","-","Black","15.940"" L x 7.090"" W x 1.730"" H (405.00mm x 180.00mm x 44.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G84-4100.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G84-4100.jpg,CH975-ND,G84-4100LPAUS-0,Cherry Americas LLC,KEYBOARD LIGHT GRAY PS/2 83KEYS,0,0,"Obsolete","0","10","G84-4100","Obsolete","Keyboard","83","PS/2","-","Light Gray","11.000"" L x 5.200"" W x 1.060"" H (282.00mm x 132.00mm x 27.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/J82-16001%20K-1_Series.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/J82-16001%28K1%29.jpg,CH977-ND,J8216001LPNEU2,Cherry Americas LLC,KEYBOARD BLACK PS/2 104 KEYS,0,0,"Obsolete","0","10","J82-16001 K-1","Obsolete","Keyboard","104","PS/2","-","Black","18.100"" L x 6.500"" W x 1.300"" H (460.00mm x 165.00mm x 32.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/J82-16001%20K-1_Series.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/J8216001LPNEU0.jpg,CH976-ND,J8216001LPNEU0,Cherry Americas LLC,KEYBOARD LIGHT GRAY PS/2 104KEYS,0,0,"Obsolete","0","10","J82-16001 K-1","Obsolete","Keyboard","104","PS/2","-","Light Gray","18.100"" L x 6.500"" W x 1.300"" H (460.00mm x 165.00mm x 32.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G83-6744_Series.pdf,-,G83-6744LUAUS-0-ND,G83-6744LUAUS-0,Cherry Americas LLC,KEYBOARD LT GRAY SMART CARD,0,0,"Obsolete","0","10","G83-6744","Obsolete","Keyboard","104","USB","Smart Card Reader","Light Gray","18.030"" L x 7.680"" W x 2.130"" H (458.00mm x 195.00mm x 54.00mm)"
https://cherry.de/PDF/US_XS_Trackball_Keyboard.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G84-5400.jpg,G84-5400LPMEU-2-ND,G84-5400LPMEU-2,Cherry Americas LLC,XS TRACKBLL KEYBRD BLK PS2 88KEY,0,0,"Obsolete","0","10","G84-5400","Obsolete","Keyboard","88","PS/2","Trackball","Black","14.720"" L x 5.470"" W x 0.790"" H (374.00mm x 139.00mm x 20.00mm)"
-,//media.digikey.com/Photos/Cherry%20Switch%20Photos/JK0300EU.jpg,CH984-ND,JK-0350EU,Cherry Americas LLC,KEYBOARD FULL 104KEY USB SIL/WHT,0,0,"Obsolete","0","10","Strait","Obsolete","Keyboard","104","USB","-","Silver, White","-"
//media.digikey.com/PDF/Data%20Sheets/Cherry%20PDFs/G80-1865.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G801865LXNEU2.jpg,CH978-ND,G80-1865LXNEU-2,Cherry Americas LLC,KEYBOARD 104KEY 16"" USB & PS/2,0,0,"Obsolete","0","10","G80-1865","Obsolete","Keyboard","104","USB","-","Black","15.940"" L x 7.090"" W x 1.730"" H (405.00mm x 180.00mm x 44.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G84-5500.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G845500LPMEU2.jpg,CH982-ND,G84-5500LPMEU-2,Cherry Americas LLC,KEYBOARD 88KEY 2X PS/2 TOUCHPAD,0,0,"Obsolete","0","10","G84-5500","Obsolete","Keyboard","88","PS/2","Touchpad","Black","14.720"" L x 5.470"" W x 0.710"" H (374.00mm x 139.00mm x 18.00mm)"
-,//media.digikey.com/Photos/Cherry%20Switch%20Photos/M8224810EU.jpg,CH983-ND,M8224810EU,Cherry Americas LLC,KEYBOARD 18"" 98KEYS USB SLVR/BLK,0,0,"Obsolete","0","6","eVolution Control XT","Obsolete","Keyboard and Mouse (Wireless)","-","USB","-","Black, Silver","18.310"" L x 8.030"" W x 0.980"" H (465.00mm x 204.00mm x 25.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/JD-0500.pdf,-,JD-0500EU-ND,JD-0500EU,Cherry Americas LLC,KEYBOARD 18"" 98KEYS USB BLK,0,0,"Obsolete","0","3000","DW 5000","Obsolete","Keyboard and Mouse (Wireless)","114","USB","10 HotKeys","Black, Dark Gray","18.410"" L x 6.750"" W x 0.850"" H (467.70mm x 171.50mm x 21.60mm)"
-,-,G80-3850LXBEU-2-ND,G80-3850LXBEU-2,Cherry Americas LLC,KEYBOARD 104KEY BRN 17.5"" USB,0,0,"Discontinued at Digi-Key","0","8","MX-Board 3.0","Discontinued at Digi-Key","Keyboard","108","USB","-","Black","17.560"" L x 6.220"" W x 1.100"" H (446.00mm x 158.00mm x 28.00mm)"
-,-,G80-3850LYBEU-2-ND,G80-3850LYBEU-2,Cherry Americas LLC,KEYBOARD 104KEY RED 17.5"" USB,0,0,"Discontinued at Digi-Key","0","8","MX-Board 3.0","Discontinued at Digi-Key","Keyboard","108","USB","-","Black","17.560"" L x 6.220"" W x 1.100"" H (446.00mm x 158.00mm x 28.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G83-6644_Series.pdf,-,G83-6644LUAEU-2-ND,G83-6644LUAEU-2,Cherry Americas LLC,KEYBOARD FULL SZ 104KEY USB GRY,0,0,"Obsolete","0","10","G83-6644","Obsolete","Keyboard","104","USB","Smart Card Reader","Black","18.030"" L x 6.690"" W x 1.650"" H (458.00mm x 170.00mm x 42.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G84-4100.pdf,-,G84-4101PPAUS-ND,G84-4101PPAUS,Cherry Americas LLC,KYBRD ULTRSLM 83KY USB/PS/2 DKGY,0,0,"Obsolete","0","10","G84-4100","Obsolete","Keyboard","83","PS/2","-","Dark Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/JK-0700_Series.pdf,-,JK-0700EU-ND,JK-0700EU,Cherry Americas LLC,KEYBOARD 88KEY BLK 12"" USB,0,0,"Obsolete","0","10","JK-0700","Obsolete","Keyboard","88","USB","Compact","Black","12.010"" L x 5.750"" W x 0.590"" H (305.00mm x 146.00mm x 15.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/JK-0720_Series.pdf,-,JK-0720EU-ND,JK-0720EU,Cherry Americas LLC,KEYBOARD 88KEY BLK 12"" USB,0,0,"Obsolete","0","10","JK-0720EU","Obsolete","Keyboard","88","USB","Compact","Black","12.010"" L x 5.750"" W x 0.590"" H (305.00mm x 146.00mm x 15.00mm)"
https://www.cherry.de/PDF/US_XS_Complete_Keyboard.pdf,-,G84-5200LCMEU-0-ND,G84-5200LCMEU-0,Cherry Americas LLC,KEYBOARD 104 KEY USB/PS2 LT GRAY,0,0,"Active","0","0","G84-5200","Active","Keyboard","103","PS/2, USB","Compact","Light Gray","14.720"" L x 5.470"" W x 0.710"" H (374.00mm x 139.00mm x 18.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/402990001_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_402990001.jpg,402990001-ND,402990001,"Seeed Technology Co., Ltd",FLY AIR MOUSE MINI WIRELESS KEYB,0,0,"Obsolete","0","2","iPazzPort","Obsolete","Keyboard, Mini (Wireless)","-","USB","-","Black","4.330"" L x 2.560"" W x 0.510"" H (110.00mm x 65.00mm x 13.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/402990002_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_402990002.jpg,1597-1419-ND,402990002,"Seeed Technology Co., Ltd",MINI WIRELESS KEYBOARD AND TOUCH,0,0,"Obsolete","0","2","iPazzPort","Obsolete","Keyboard, Mini (Wireless)","82","USB","Touchpad","Black","5.940"" L x 2.320"" W x 0.490"" H (151.00mm x 59.00mm x 12.50mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G80-8113.pdf,-,G80-8113LUVEU-2-ND,G80-8113LUVEU-2,Cherry Americas LLC,KEYBOARD,0,0,"Obsolete","0","0","G80-8113","Obsolete","Keyboard","120","USB","Touchpad, 3 Track Magnetic Card Reader","Black","18.500"" L x 8.660"" W x 2.520"" H (470.00mm x 220.00mm x 64.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G84-5500.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/MFG_G84-5500LxMEU-0.jpg,G84-5500LPMEU-0-ND,G84-5500LPMEU-0,Cherry Americas LLC,KEYBOARD 88KEY TOUCHPAD,0,0,"Obsolete","0","0","G84-5500","Obsolete","Keyboard","88","PS/2","Compact, Touchpad","Light Gray","14.720"" L x 5.470"" W x 0.710"" H (374.00mm x 139.00mm x 18.00mm)"
-,-,G80-3850LSBEU-2-ND,G80-3850LSBEU-2,Cherry Americas LLC,KEYBOARD 104KEY BLU 17.5"" USB,0,0,"Discontinued at Digi-Key","0","0","G80-3850","Discontinued at Digi-Key","Keyboard","108","USB","-","Black","17.559"" L x 6.220"" W x 1.378"" H (446.00mm x 158.00mm x 35.00mm)"
https://www.cherry.de/PDF/EN_CHERRY_B_UNLIMITED_AES.pdf,-,JD-0400EU-2-ND,JD-0400EU-2,Cherry Americas LLC,KEYBOARD/MOUSE WIRELESS ENCRYPTE,0,0,"Obsolete","0","6","-","Obsolete","Keyboard and Mouse (Wireless)","108","USB","-","Black","18.110"" L x 6.490"" W x 0.590"" H (460.00mm x 164.00mm x 15.00mm)"
-,-,JD-0520EU-ND,JD-0520EU,Cherry Americas LLC,KEYBOARD,0,0,"Preliminary","0","0","DW 5100","Preliminary","Keyboard and Mouse (Wireless)","114","USB","-","Black","18.425"" L x 6.732"" W x 0.866"" H (468.00mm x 171.00mm x 22.00mm)"
-,-,G80-3811LYAEU-2-ND,G80-3811LYAEU-2,Cherry Americas LLC,KEYBOARD,0,0,"Preliminary","0","0","-","Preliminary","Keyboard","87","USB","Compact","Black","-"
