Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","Specifications","For Use With/Related Products"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0802744.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0802744.jpg,0802744-ND,0802744,Phoenix Contact,BLUEMARK MAG WM-M (40X15),0,0,"93.17000","0","1","Bluemark","Active","Magazine","-","Bluemark Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0802746.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0802746.jpg,0802746-ND,0802746,Phoenix Contact,BLUEMARK MAG WM-M (60X15),0,0,"93.17000","0","1","Bluemark","Active","Magazine","-","Bluemark Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0802747.pdf,//media.digikey.com/Photos/Phoenix%20Photos/0802747.jpg,277-10890-ND,0802747,Phoenix Contact,BLUEMARK MAG WM-M (D30),0,4,"93.17000","0","1","Bluemark","Active","Magazine","-","Bluemark Printer"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-257&DocType=DS&DocLang=English,-,1330-3300-10-ND,1330-3300-10,TE Connectivity Raychem Cable Protection,PRINTER RIBBONS,0,0,"93.29000","0","1","-","Active","Thermal Transfer Ribbon","-","T300, T408M Printers"
https://www.microsemi.com/document-portal/doc_view/135874-adaptec-6-gbps-sas-hd-cables-flyer,-,2280300-R-ND,2280300-R,Microsemi Corporation,ADAPTEC E-HDMSAS-E-MSAS-2M,0,0,"93.50000","0","5","-","Active","Cable","2 Meters","7, 7H, 7He Series"
https://storage.microsemi.com/nr/pdfs/12G-sas-HD-cables.pdf,-,2282600-R-ND,2282600-R,Microsemi Corporation,ADAPTEC E-HDMSAS-E-HDMSAS-2M,0,0,"93.50000","0","5","-","Active","Cable","2 Meters","ASA-71605H, 7805H, 71605, 71605E, 71605Q, 71685, 72405, 7805, 7805Q, 78165, 81605ZQ, 8805, 8885, 8885Q"
http://wpc.AC62.edgecastcdn.net/00AC62/documents/productpdfs/557-00002.pdf,-,557-00002-ND,557-00002,HellermannTyton,HARD SHELL CASE 1/EA,0,0,"94.07000","0","1","-","Active","Carrying Case","-","Sport Printer"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/Modules_Accessories.pdf,-,S10A-93-S10A2-014-ND,S10A-93-S10A2-014,Advantech Corp,ACCESSORY S10A RFID HF-RELEX WIT,0,0,"95.00000","0","1","*","Active","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0803674,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0803674.jpg,0803674-ND,0803674,Phoenix Contact,THERMOMARK PRME BAG,0,0,"95.25000","0","1","Thermomark","Active","Carrying Case","-","Thermomark Prime Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Marking_Systems_2013-2014_Cat.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_5146655.jpg,5146655-ND,5146655,Phoenix Contact,PRINTER ACCESSORY,0,0,"98.32000","0","1","Bluemark","Active","Magazine","-","Bluemark Printer"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1654227_Ident_Sols&DocType=DS&DocLang=English,-,1330-0619-10-ND,1330-0619-10,TE Connectivity Raychem Cable Protection,THERMAL TRANSFER RIBBON RHT 110M,0,0,"98.40583","0","24","-","Active","Thermal Transfer Ribbon","-","T300 and T400 Printers"
http://wpc.AC62.edgecastcdn.net/00AC62/documents/productpdfs/HHIGR.pdf,-,HHIGR-ND,HHIGR,HellermannTyton,SPIRIT LABEL PRINTER RIBBON CART,0,0,"99.53000","0","1","-","Active","Ribbon Replacement Cartridge","-","Spirit Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Marking_Systems_2013-2014_Cat.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_5146567.jpg,5146567-ND,5146567,Phoenix Contact,PRINTER ACCESSORY,0,0,"100.29000","0","1","Bluemark","Active","Magazine","-","Bluemark Printer"
-,-,1330-0621-10-ND,1330-0621-10,TE Connectivity Raychem Cable Protection,1330-0621-10,0,0,"101.19167","0","12","-","Active","Thermal Transfer Ribbon","-","-"
-,-,35500002-ND,35500002,Altech Corporation,PRINT SOFTWARE FOR VARIO SCRIBE,0,0,"102.09000","0","1","-","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/5145342.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_5145342.jpg,5145342-ND,5145342,Phoenix Contact,EXTERNAL MEDIA HUB,0,0,"102.20000","0","1","Thermomark","Active","Media Hub","-","Thermomark S1 Printer"
