Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Function","Type","Inductance","Tolerance","DC Resistance (DCR)","Q @ Freq","Current Rating (Amps)","Current - Saturation","Frequency - Self Resonant","Operating Temperature","Size / Dimension"
https://abracon.com/Magnetics/wireless/AWCCA-50N50.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWCCA-50N50H50-C01-B.jpg,535-12506-ND,AWCCA-50N50H50-C01-B,Abracon LLC,RX TX 1 COIL 1 LAYER 24UH 5.7A,94,0,"8.22000","0","1","AWCCA-50N50","Active","Receiver, Transmitter","1 Coil, 1 Layer","24µH","±10%","72mOhm","163 @ 100kHz","5.7A","30A","2.8MHz","-25°C ~ 85°C","1.96"" L x 1.96"" W x 0.19"" H (50.0mm x 50.0mm x 5.0mm)"
https://abracon.com/Magnetics/wireless/AWCCA-50N50.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWCCA-50N50H40-C02-B.jpg,535-12505-ND,AWCCA-50N50H40-C02-B,Abracon LLC,RX TX 1 COIL 1 LAYER 6.3UH 11.1A,57,0,"8.22000","0","1","AWCCA-50N50","Active","Receiver, Transmitter","1 Coil, 1 Layer","6.3µH","±10%","19mOhm","72 @ 100kHz","11.1A","40A","5.7MHz","-25°C ~ 85°C","1.96"" L x 1.96"" W x 0.15"" H (50.0mm x 50.0mm x 4.0mm)"
http://assets.lairdtech.com/home/brandworld/files/MCP-DS-WPC%20A1%200414.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/RWC5353EJ240-500.jpg,240-2784-ND,RWC5353EJ240-500,Laird-Signal Integrity Products,TX 1 COIL 2 LAYER 24UH 5.5A,99,0,"8.61000","0","1","RWC","Active","Transmitter","1 Coil, 2 Layer","24µH","±10%","75mOhm Max","90 @ 100kHz","5.5A","10A","-","-40°C ~ 125°C","-"
http://www.vishay.com/docs/34429/iwtx47r0be1163.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_IWTX47R0BEEB6R3J11.jpg,541-3117-ND,IWTX47R0BEEB6R3J11,Vishay Dale,WIRELESS CHARGING COIL,78,0,"8.65000","0","1","-","Active","Transmitter","1 Coil, 1 Layer","6.3µH","±5%","38mOhm","190 @ 200kHz","7A","22A","22MHz","-55°C ~ 105°C","1.85"" Dia x 0.19"" H (47.0mm x 4.9mm)"
https://abracon.com/Magnetics/wireless/AWCCA-107T52.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWCCA-107T52H40-C01-B.jpg,535-12510-ND,AWCCA-107T52H40-C01-B,Abracon LLC,TX 3 COIL 1 LAYER 11.5UH 12UH,61,0,"10.58000","0","1","AWCCA-107T52","Active","Transmitter","3 Coil, 1 Layer","11.5µH, 12µH","±10%","56mOhm","80 @ 100kHz","7.5A","18A","7MHz","-25°C ~ 85°C","4.25"" L x 2.06"" W x 0.15"" H (108.0mm x 52.5mm x 4.0mm)"
https://product.tdk.com/info/en/catalog/datasheets/wlc_tx_wt1005690-12k2-a6-g_en.pdf,//media.digikey.com/photos/TDK%20Photos/WT1005690-12K2-A6-G.JPG,445-16096-ND,WT1005690-12K2-A6-G,TDK Corporation,TX 3 COIL 1 LAYER 11.5 - 12.5UH,28,0,"10.98000","0","1","WT","Active","Transmitter","3 Coil, 1 Layer","11.5 ~ 12.5µH","-","80mOhm","-","-","-","-","-","3.94"" L x 2.20"" W x 0.19"" H (100.0mm x 56mm x 4.8mm)"
https://katalog.we-online.de/pbs/datasheet/760308103307.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760308103307.jpg,732-10832-ND,760308103307,Wurth Electronics Inc.,WE-WPCC WIRELESS POWER CHARGING,89,0,"11.71000","0","1","WE-WPCC","Active","Receiver","2 Coil, 1 Layer","7.8µH, 1.6µH","±10%","340mOhm Max, 90mOhm Max","19 @ 125kHz, 47 @ 125kHz","1.5A, 4A","3A, 7A","22MHz, 24MHz","-20°C ~ 105°C","1.57"" L x 1.06"" W x 0.04"" H (40.0mm x 27.0mm x 1.0mm)"
https://katalog.we-online.de/pbs/datasheet/760308101302.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760308101302.jpg,732-6206-ND,760308101302,Wurth Electronics Inc.,TX 1 COIL 1 LAYER 5.3UH 8A,27,0,"20.02000","0","1","WE-WPCC","Active","Transmitter","1 Coil, 1 Layer","5.3µH","±10%","33mOhm","100 @ 125kHz","8A","10A","27MHz","-20°C ~ 105°C","1.97"" Dia x 0.19"" H (50.0mm x 4.7mm)"
https://katalog.we-online.de/pbs/datasheet/760308100143.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_76030810xxxx.jpg,732-9671-ND,760308100143,Wurth Electronics Inc.,TX 1 COIL 1 LAYER 6UH 12A,50,0,"20.08000","0","1","WE-WPCC","Active","Transmitter","1 Coil, 1 Layer","6µH","±10%","18mOhm Max","180 @ 125kHz","12A","24A","16MHz","-20°C ~ 105°C","1.97"" Dia x 0.26"" H (50.0mm x 6.7mm)"
https://katalog.we-online.de/pbs/datasheet/760308106.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760308106.JPG,732-4517-ND,760308106,Wurth Electronics Inc.,TX 3 COIL 1 LAYER 10A,17,0,"33.00000","0","1","WE-WPCC","Active","Transmitter","3 Coil, 1 Layer","12.5µH, 11.5µH, 12.5µH","-","65mOhm","140 @ 125kHz","10A","10A","-","-","5.118"" L x 0.276"" W x 2.154"" H (130.00mm x 7.00mm x 54.70mm)"
https://abracon.com/Magnetics/wireless/AWCCA-47R38H08-C01-B.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AWCCA-47R38H08-C01-B.jpg,535-13303-ND,AWCCA-47R38H08-C01-B,Abracon LLC,RX 1 COIL 1 LAYER 11.5UH,73,0,"6.48000","0","1","AWCCA","Active","Receiver","1 Coil, 1 Layer","11.5µH","±5%","160mOhm","34 @ 100kHz","-","-","-","-25°C ~ 85°C","1.85"" L x 1.85"" W x 1.02"" H (47.0mm x 47.0mm x 26.0mm)"
https://abracon.com/Magnetics/wireless/AWCCA-53N53.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWCCA-53N53H50-C02-B.jpg,535-12509-ND,AWCCA-53N53H50-C02-B,Abracon LLC,RX TX 1 COIL 1 LAYER 6.3UH 11A,74,0,"8.22000","0","1","AWCCA-53N53","Active","Receiver, Transmitter","1 Coil, 1 Layer","6.3µH","±10%","19mOhm","66 @ 100kHz","11A","40A","6.4MHz","-25°C ~ 85°C","2.08"" L x 2.08"" W x 0.19"" H (53.0mm x 53.0mm x 5.0mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/WT-505060-20K2-A10-G.pdf,//media.digikey.com/Photos/TDK%20Photos/WT-505060-20K2-A10-G.JPG,445-9310-ND,WT-505060-20K2-A10-G,TDK Corporation,TX 1 COIL 2 LYR 24UH,37,0,"13.13000","0","1","WT","Active","Transmitter","1 Coil, 2 Layer","24µH","±10%","100mOhm Max","80 @ 100kHz","-","-","-","-30°C ~ 70°C","1.97"" Dia x 0.13"" H (50.0mm x 3.4mm)"
https://katalog.we-online.de/pbs/datasheet/760308104120.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/MFG_760308104120.jpg,732-10330-ND,760308104120,Wurth Electronics Inc.,WE-WPCC WIRELESS POWER CHARGING,65,0,"28.88000","0","1","WE-WPCC","Active","Transmitter","3 Coil, 1 Layer","6.9µH, 6.4µH, 6.9µH","±10%","45mOhm","100 @ 125kHz","9A","12A","15MHz","-20°C ~ 105°C","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/WT282890-16F2-G_Spec.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_WT282890-16F2-G.jpg,445-175309-ND,WT282890-16F2-G,TDK Corporation,TX 1 COIL 2 LYR 7.4UH,94,0,"6.63000","0","1","WT","Active","Transmitter","1 Coil, 2 Layer","7.4µH","-","110mOhm","-","-","-","-","-","1.118"" Dia x 0.095"" H (28.40mm x 2.42mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/WR464650-10K2-FS3_Spec.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_WR464650-10K2-FS3.jpg,445-175300-ND,WR464650-10K2-FS3,TDK Corporation,"RX 1 COIL, 1 LYR 7.3UH",88,0,"9.42000","0","1","WR","Active","Receiver","1 Coil, 1 Layer","7.3µH","-","70mOhm","-","-","-","-","-","1.81"" L x 1.81"" W x 0.12"" H (46.0mm x 46.0mm x 3.0mm)"
https://product.tdk.com/info/en/catalog/datasheets/wlc_rx_wr524825-17m6-nf-g_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_WR524825-17M6-NF-G.jpg,445-175305-ND,WR524825-17M6-NF-G,TDK Corporation,"RX 1 COIL, 1 LYR 16.8UH",41,0,"10.14000","0","1","WR","Active","Receiver","1 Coil, 1 Layer","16.8µH","-","750mOhm","-","-","-","-","-","2.05"" L x 1.89"" W x 0.02"" H (52.0mm x 48.0mm x 0.5mm)"
https://product.tdk.com/info/en/catalog/datasheets/wlc_rx_wr524830-16f3-nf-g_en.pdf,//media.digikey.com/Photos/TDK%20Photos/WR524830-16F3-NF-G.jpg,445-175304-ND,WR524830-16F3-NF-G,TDK Corporation,"RX 1 COIL, 1 LYR 19.5UH",42,0,"10.36000","0","1","WR","Active","Receiver","1 Coil, 1 Layer","19.5µH","-","800mOhm","-","-","-","-","-","2.05"" L x 1.89"" W x 0.02"" H (52.0mm x 48.0mm x 0.6mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/WT545490-11K2-FS_Spec.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_WT545490-11K2-FS.jpg,445-175303-ND,WT545490-11K2-FS,TDK Corporation,TX 1 COIL 2 LYR 8.9UH,57,0,"11.00000","0","1","WT","Active","Transmitter","1 Coil, 2 Layer","8.9µH","-","60mOhm","104 @ 100kHz","-","-","-","-","2.13"" L x 2.13"" W x 0.13"" H (54.0mm x 54.0mm x 3.3mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/WT1005690-10F2-M8-G2_Spec.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_WT1005690-10F2-M8-G2.jpg,445-175302-ND,WT1005690-10F2-M8-G2,TDK Corporation,"TX 3 COIL, 1 LYR 7.5UH, 8.5UH",85,0,"13.14000","0","1","WT","Active","Transmitter","3 Coil, 1 Layer","7.5µH, 8.5µH","-","50mOhm","-","-","-","-","-","4.01"" L x 2.26"" W x 0.18"" H (101.8mm x 57.3mm x 4.7mm)"
https://katalog.we-online.de/pbs/datasheet/760308102308.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760308102308.jpg,732-11538-ND,760308102308,Wurth Electronics Inc.,WE-WPCC WIRELESS POWER CHARGING,69,0,"15.93000","0","1","WE-WPCC","Active","Transmitter","1 Coil, 1 Layer","3µH","±10%","35mOhm Max","60 @ 125kHz","8.5A","15A","27MHz","-20°C ~ 105°C","1.97"" L x 1.18"" W x 0.14"" H (50.00mm x 30.00mm x 3.50mm)"
https://katalog.we-online.de/pbs/datasheet/760308101141.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_760308101141.jpg,732-11701-ND,760308101141,Wurth Electronics Inc.,WE-WPCC WIRELESS POWER CHARGING,64,0,"17.15000","0","1","WE-WPCC","Active","Transmitter","1 Coil, 1 Layer","10µH","±10%","30mOhm Max","220 @ 125kHz","9A","16A","11MHz","-20°C ~ 105°C","1.97"" Dia x 0.20"" H (50.0mm x 5.0mm)"
https://katalog.we-online.de/pbs/datasheet/760308103145.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_760308103145.jpg,732-11705-ND,760308103145,Wurth Electronics Inc.,WE-WPCC WIRELESS POWER CHARGING,82,0,"21.14000","0","1","WE-WPCC","Active","Receiver, Transmitter","3 Coil, 1 Layer","11.3µH","±10%","83mOhm Max","150 @ 125kHz, 145 @ 125kHz","8.5A","24A","10MHz","-20°C ~ 105°C","4.29"" L x 2.20"" W x 0.20"" H (109.0mm x 56.0mm x 5.2mm)"
https://katalog.we-online.de/pbs/datasheet/760308103147.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_760308103147.jpg,732-11703-ND,760308103147,Wurth Electronics Inc.,WE-WPCC WIRELESS POWER CHARGING,23,0,"21.14000","0","1","WE-WPCC","Active","Receiver, Transmitter","3 Coil, 1 Layer","8.5µH, 7.5µH, 8.5µH","±10%","56mOhm Max","145 @ 125kHz, 130 @ 125kHz, 145 @ 125kHz","9A, 10A, 9A","18A","11MHz","-20°C ~ 105°C","3.94"" L x 2.01"" W x 0.20"" H (100.0mm x 51.0mm x 5.2mm)"
https://katalog.we-online.de/pbs/datasheet/760308103148.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_760308103148.jpg,732-11704-ND,760308103148,Wurth Electronics Inc.,WE-WPCC WIRELESS POWER CHARGING,6,0,"21.14000","0","1","WE-WPCC","Active","Receiver, Transmitter","2 Coil, 1 Layer","6.9µH, 6.4µH","±10%","52mOhm Max","120 @ 125kHz, 115 @ 125kHz","8.5A","20A","15MHz, 19MHz","-20°C ~ 105°C","2.80"" L x 2.40"" W x 0.16"" H (71.0mm x 61.0mm x 4.0mm)"
https://katalog.we-online.de/pbs/datasheet/760308102144.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760308102144.jpg,732-11537-ND,760308102144,Wurth Electronics Inc.,WE-WPCC WIRELESS POWER CHARGING,43,0,"21.32000","0","1","WE-WPCC","Active","Transmitter","1 Coil, 2 Layer","19.5µH","±10%","45mOhm Max","220 @ 125kHz","9.5A","20A","5MHz","-20°C ~ 105°C","2.10"" L x 2.10"" W x 0.28"" H (53.30mm x 53.30mm x 7.00mm)"
http://www.vishay.com/docs/34338/iwas3827.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/IWAS3827ECEB100J50.JPG,541-1695-ND,IWAS3827ECEB100J50,Vishay Dale,RX 1 COIL 1 LAYER 10.7UH,0,0,"3.39000","0","1","-","Active","Receiver","1 Coil, 1 Layer","10.7µH","±5%","183mOhm","30 @ 200kHz","-","-","-","-","1.50"" L x 1.05"" W x 0.04"" H (38.1mm x 26.7mm x 1.0mm)"
https://katalog.we-online.de/pbs/datasheet/760308103205.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760308103205.JPG,732-6210-ND,760308103205,Wurth Electronics Inc.,RX 1 COIL 1 LAYER 11UH 2.5A,0,0,"8.16000","0","1","WE-WPCC","Active","Receiver","1 Coil, 1 Layer","11µH","±10%","180mOhm","30 @ 125kHz","2.5A","4A","16MHz","-20°C ~ 105°C","1.34"" L x 1.04"" W x 0.04"" H (34.00mm x 26.50mm x 0.89mm)"
https://katalog.we-online.de/pbs/datasheet/760308111.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_760308111.jpg,732-4461-ND,760308111,Wurth Electronics Inc.,TX 1 COIL 1 LAYER 6.3UH 13A,0,0,"12.76000","0","1","WE-WPCC","Active","Transmitter","1 Coil, 1 Layer","6.3µH","±10%","24mOhm Max","80 @ 125kHz","13A","16A","20MHz","-20°C ~ 105°C","2.10"" L x 2.10"" W x 0.24"" H (53.3mm x 53.3mm x 6.0mm)"
https://product.tdk.com/info/en/catalog/datasheets/wlc_rx_wr483245-15f5-g_en.pdf,//media.digikey.com/Photos/TDK%20Photos/WR483245-15F5-G.jpg,445-16091-ND,WR483245-15F5-G,TDK Corporation,RX 1 COIL 1 LYR 13UH,0,0,"5.95000","0","1","WR","Active","Receiver","1 Coil, 1 Layer","13µH","-","200mOhm","-","-","-","-","-","1.89"" L x 1.27"" W x 0.03"" H (48.2mm x 32.2mm x 1.0mm)"
https://product.tdk.com/info/en/catalog/datasheets/wlc_rx_wr121210-27m8-id_en.pdf,//media.digikey.com/Photos/TDK%20Photos/WR121210-27M8-ID.JPG,445-174577-ND,WR121210-27M8-ID,TDK Corporation,RX 1 COIL 1 LYR 8.32UH,0,0,"5.97000","0","1","WR","Active","Receiver","1 Coil, 1 Layer","8.32µH","±5%","950mOhm","-","-","-","-","-","0.472"" Dia x 0.013"" H (12.00mm x 0.32mm)"
https://katalog.we-online.de/pbs/datasheet/760308101214.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/MFG_760308101214.jpg,732-8240-ND,760308101214,Wurth Electronics Inc.,RX 1 COIL 1 LAYER 26UH 1.1A,0,0,"7.49000","0","1","WE-WPCC","Active","Receiver","1 Coil, 1 Layer","26µH","±10%","520mOhm Max","25 @ 125kHz","1.1A","2A","11MHz","-20°C ~ 105°C","0.75"" Dia x 0.03"" H (19.0mm x 0.8mm)"
https://product.tdk.com/info/en/catalog/datasheets/wlc_tx_wt202012-15f2-id_en.pdf,//media.digikey.com/Photos/TDK%20Photos/WT202012-15F2-ID.JPG,445-174580-ND,WT202012-15F2-ID,TDK Corporation,TX 1 COIL 2 LYR 6.2UH,0,0,"8.00000","0","1","WT","Active","Transmitter","1 Coil, 2 Layer","6.2µH","±5%","80mOhm","-","-","-","-","-","0.799"" Dia x 0.104"" H (20.30mm x 2.65mm)"
https://katalog.we-online.de/pbs/datasheet/760308101104.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_76030810xxxx.jpg,732-9677-ND,760308101104,Wurth Electronics Inc.,TX 1 COIL 1 LAYER 6.3UH 2.5A,0,0,"12.32000","0","1","WE-WPCC","Active","Transmitter","1 Coil, 1 Layer","6.3µH","±10%","125mOhm Max","42 @ 125kHz","2.5A","6A","20MHz","-20°C ~ 105°C","0.81"" Dia x 0.10"" H (20.5mm x 2.6mm)"
https://abracon.com/Magnetics/wireless/AWCCA-36R36H08-C51-B.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AWCCA-36R36H08-C51-B.jpg,535-13305-ND,AWCCA-36R36H08-C51-B,Abracon LLC,RX 1 COIL 1 LAYER 12UH,23,0,"5.55000","0","1","AWCCA","Active","Receiver","1 Coil, 1 Layer","12µH","±10%","350mOhm","27 @ 100kHz","-","-","-","-25°C ~ 85°C","1.42"" L x 1.42"" W x 0.03"" H (36.0mm x 36.0mm x 0.8mm)"
https://abracon.com/Magnetics/wireless/AWCCA-50N50.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWCCA-50N50H35-C01-B.jpg,535-12502-ND,AWCCA-50N50H35-C01-B,Abracon LLC,RX TX 1 COIL 1 LAYER 24UH 5.4A,0,0,"7.60000","0","1","AWCCA-50N50","Active","Receiver, Transmitter","1 Coil, 1 Layer","24µH","±10%","72mOhm","160 @ 100kHz","5.4A","21A","3MHz","-25°C ~ 85°C","1.96"" L x 1.96"" W x 0.13 "" H (50.0mm x 50.0mm x 3.5mm)"
https://abracon.com/Magnetics/wireless/AWCCA-50N50.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWCCA-50N50H35-C02-B.jpg,535-12503-ND,AWCCA-50N50H35-C02-B,Abracon LLC,RX TX 1 COIL 1 LAYER 6.3UH 10.6A,0,0,"7.60000","0","1","AWCCA-50N50","Active","Receiver, Transmitter","1 Coil, 1 Layer","6.3µH","±10%","19mOhm","72 @ 100kHz","10.6A","36A","6.4MHz","-25°C ~ 85°C","1.96"" L x 1.96"" W x 0.13 "" H (50.0mm x 50.0mm x 3.5mm)"
https://product.tdk.com/info/en/catalog/datasheets/wlc_tx_wt525225-20k2-a1-g_en.pdf,//media.digikey.com/Photos/TDK%20Photos/WT-525225-20K2-A1-G.JPG,445-9307-ND,WT-525225-20K2-A1-G,TDK Corporation,TX 1 COIL 2 LYR 24UH,9,0,"10.44000","0","1","WT","Active","Transmitter","1 Coil, 2 Layer","24µH","±10%","100mOhm Max","80 @ 100kHz","-","-","-","-30°C ~ 70°C","2.05"" L x 2.05"" W x 0.22"" H (52.0mm x 52.0mm x 5.6mm)"
https://katalog.we-online.de/pbs/datasheet/760308104119.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/760308104119.JPG,732-5718-ND,760308104119,Wurth Electronics Inc.,TX 2 COIL 1 LAYER 12UH 11.5UH 8A,11,0,"18.15000","0","1","WE-WPCC","Active","Transmitter","2 Coil, 1 Layer","12µH, 11.5µH","±10%","56mOhm","130 @ 125kHz","8A","12A","12MHz","-20°C ~ 105°C","3.48"" L x 2.07"" W x 0.14"" H (88.50mm x 52.50mm x 3.50mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/WT-1005660-12K2-A6-G.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_WT-1005660-12K2-A6-G.JPG,445-9308-ND,WT-1005660-12K2-A6-G,TDK Corporation,TX 3 COIL 1 LYR 12.5UH/11.5UH,5,0,"17.40000","0","1","WT","Active","Transmitter","3 Coil, 1 Layer","12.5µH, 11.5µH, 12.5µH","±10%","80mOhm Max","70 @ 100kHz","-","-","-","-30°C ~ 70°C","3.94"" L x 2.20"" W x 0.11"" H (100.0mm x 56.0mm x 2.8mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/WR555540-16K2-FS2_Spec.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_WR555540-16K2-FS2.jpg,445-175299-ND,WR555540-16K2-FS2,TDK Corporation,RX 1 COIL 2 LYR 15.8UH,0,0,"10.52000","0","1","WR","Active","Receiver","1 Coil, 2 Layer","15.8µH","-","100mOhm","98 @ 100kHz","-","-","-","-","2.13"" L x 2.13"" W x 0.09"" H (54.0mm x 54.0mm x 2.4mm)"
https://katalog.we-online.de/pbs/datasheet/760308103146.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_760308103146.jpg,732-11793-ND,760308103146,Wurth Electronics Inc.,WE-WPCC WIRELESS POWER CHARGING,21,0,"17.10000","0","1","WE-WPCC","Active","Transmitter","1 Coil, 1 Layer","8.5µH","±10%","56mOhm Max","140 @ 125kHz","8A","16A","11MHz","-20°C ~ 60°C","2.01"" L x 1.85"" W x 0.18"" H (51.0mm x 47.0mm x 4.5mm)"
-,-,541-10720-ND,IWAS4532AGEB140KF1,Vishay Dale,WIRELESS CHARGING RECEIVE COIL,0,0,"1.13150","0","1080","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,541-10729-ND,IWTX50R0CZEB6R3KF1,Vishay Dale,WIRELESS CHARGING TRANSMIT COIL,0,0,"1.31750","0","1440","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,541-10721-ND,IWTX5050CZEB6R3KF1,Vishay Dale,WIRELESS CHARGING TRANSMIT COIL,0,0,"1.36400","0","1280","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,541-10724-ND,IWAS4832AEEB120KF1,Vishay Dale,WIRELESS CHARGING RECEIVE COIL,0,0,"1.36400","0","1080","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,541-10718-ND,IWAS3010AZEB130KF1,Vishay Dale,WIRELESS CHARGING RECEIVE COIL,0,0,"1.57500","0","2160","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,541-10723-ND,IWTX50R0DZEB6R3KF1,Vishay Dale,WIRELESS CHARGING TRANSMIT COIL,0,0,"1.83000","0","1440","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,541-10728-ND,IWTX5050DZEB6R3KF1,Vishay Dale,WIRELESS CHARGING TRANSMIT COIL,0,0,"1.83000","0","1280","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,541-10727-ND,IWTX55R0DZEB8R9KF1,Vishay Dale,WIRELESS CHARGING TRANSMIT COIL,0,0,"1.98000","0","1284","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://abracon.com/Magnetics/wireless/AWCCA-20R20H08-C01-B.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/MFG_AWCCA-20R20H08-C01-B.jpg,535-13605-ND,AWCCA-20R20H08-C01-B,Abracon LLC,"RECEIVER COIL, 12UH",0,0,"1.99500","0","100000","AWCCA","Active","Receiver","1 Coil, 1 Layer","12µH","±10%","290mOhm","20 @ 100kHz","-","-","-","-25°C ~ 85°C","0.79"" L x 0.79"" W x 0.03"" H (20.0mm x 20.0mm x 0.8mm)"
-,-,541-10726-ND,IWTX5555DEEB100KF1,Vishay Dale,WIRELESS CHARGING TRANSMIT COIL,0,0,"2.29500","0","1280","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,541-10722-ND,IWTX5050FEEB100KF1,Vishay Dale,WIRELESS CHARGING TRANSMIT COIL,0,0,"3.08850","0","1000","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,541-10725-ND,IWTX5050DEEB100KF1,Vishay Dale,WIRELESS CHARGING TRANSMIT COIL,0,0,"3.26250","0","1000","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.vishay.com/docs/34376/iwas4832fe50.pdf,-,IWAS4832FEEB150J50-ND,IWAS4832FEEB150J50,Vishay Dale,RX 1 COIL 1 LAYER 16.2UH,0,0,"3.33000","0","100","-","Active","Receiver","1 Coil, 1 Layer","16.2µH","±5%","366mOhm","30 @ 200kHz","-","-","-","-","-"
-,-,541-10719-ND,IWTX9955DEEB110KF3,Vishay Dale,WIRELESS CHARGING TRANSMIT COIL,0,0,"4.76000","0","1120","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,541-10731-ND,IWTXA148DGEB9R8KF3,Vishay Dale,WIRELESS CHARGING TRANSMIT COIL,0,0,"4.88600","0","1120","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,541-10730-ND,IWTXA653FZEB120KF3,Vishay Dale,WIRELESS CHARGING TRANSMIT COIL,0,0,"5.20800","0","1120","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://abracon.com/Magnetics/wireless/AWCCA-42R38H08-C03-B.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AWCCA-42R38H08-C03-B.jpg,535-13304-ND,AWCCA-42R38H08-C03-B,Abracon LLC,RX 1 COIL 1 LAYER 12UH,1,0,"5.97000","0","1","AWCCA","Active","Receiver","1 Coil, 1 Layer","12µH","±5%","350mOhm","28 @ 100kHz","-","-","-","-25°C ~ 85°C","1.65"" L x 1.50"" W x 0.03"" H (42.0mm x 38.0mm x 0.9mm)"
https://abracon.com/Magnetics/wireless/AWCCA-53N53.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWCCA-53N53H50-C01-B.jpg,535-12508-ND,AWCCA-53N53H50-C01-B,Abracon LLC,RX TX 1 COIL 1 LAYER 24UH 5.7A,2,0,"8.22000","0","1","AWCCA-53N53","Active","Receiver, Transmitter","1 Coil, 1 Layer","24µH","±10%","72mOhm","170 @ 100kHz","5.7A","30A","2.8MHz","-25°C ~ 85°C","2.08"" L x 2.08"" W x 0.19"" H (53.0mm x 53.0mm x 5.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2114_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2114.JPG,1528-1774-ND,2114,Adafruit Industries LLC,UNIVERSAL QI WIRELESS CHARGING M,0,0,"24.95000","0","1","-","Active","Receiver","-","-","-","-","-","600mA","-","-","-","-"
