Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Material - Core","Inductance","Tolerance","Current Rating (Amps)","Current - Saturation","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Ratings","Operating Temperature","Inductance Frequency - Test","Features","Mounting Type","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)"
https://katalog.we-online.de/pbs/datasheet/74435584700.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/WE-HCI%20Series.jpg,732-4239-1-ND,74435584700,Wurth Electronics Inc.,FIXED IND 47UH 9A 19.2 MOHM SMD,1176,0,"6.89000","0","1","Cut Tape (CT)","WE-HCI","Active","Wirewound","Manganese Zinc Ferrite (MnZn)","47µH","±20%","9A","12A","Shielded","19.2mOhm","-","6.1MHz","AEC-Q200","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","2212","0.886"" L x 0.866"" W (22.50mm x 22.00mm)","0.488"" (12.40mm)"
https://katalog.we-online.de/pbs/datasheet/74435584700.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/WE-HCI%20Series.jpg,732-4239-6-ND,74435584700,Wurth Electronics Inc.,FIXED IND 47UH 9A 19.2 MOHM SMD,1176,0,"Digi-Reel","0","1","Digi-Reel®","WE-HCI","Active","Wirewound","Manganese Zinc Ferrite (MnZn)","47µH","±20%","9A","12A","Shielded","19.2mOhm","-","6.1MHz","AEC-Q200","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","2212","0.886"" L x 0.866"" W (22.50mm x 22.00mm)","0.488"" (12.40mm)"
https://katalog.we-online.de/pbs/datasheet/74435582200.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/WE-HCI%20Series.jpg,732-4237-2-ND,74435582200,Wurth Electronics Inc.,FIXED IND 22UH 15A 7 MOHM SMD,840,0,"5.19700","0","120","Tape & Reel (TR)","WE-HCI","Active","Wirewound","Manganese Zinc Ferrite (MnZn)","22µH","±20%","15A","18A","Shielded","7mOhm","-","8.3MHz","AEC-Q200","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","2212","0.886"" L x 0.866"" W (22.50mm x 22.00mm)","0.488"" (12.40mm)"
https://katalog.we-online.de/pbs/datasheet/74435582200.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/WE-HCI%20Series.jpg,732-4237-1-ND,74435582200,Wurth Electronics Inc.,FIXED IND 22UH 15A 7 MOHM SMD,985,0,"6.89000","0","1","Cut Tape (CT)","WE-HCI","Active","Wirewound","Manganese Zinc Ferrite (MnZn)","22µH","±20%","15A","18A","Shielded","7mOhm","-","8.3MHz","AEC-Q200","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","2212","0.886"" L x 0.866"" W (22.50mm x 22.00mm)","0.488"" (12.40mm)"
https://katalog.we-online.de/pbs/datasheet/74435582200.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/WE-HCI%20Series.jpg,732-4237-6-ND,74435582200,Wurth Electronics Inc.,FIXED IND 22UH 15A 7 MOHM SMD,985,0,"Digi-Reel","0","1","Digi-Reel®","WE-HCI","Active","Wirewound","Manganese Zinc Ferrite (MnZn)","22µH","±20%","15A","18A","Shielded","7mOhm","-","8.3MHz","AEC-Q200","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","2212","0.886"" L x 0.866"" W (22.50mm x 22.00mm)","0.488"" (12.40mm)"
https://katalog.we-online.de/pbs/datasheet/74435581200.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/WE-HCI%20Series.jpg,732-4236-2-ND,74435581200,Wurth Electronics Inc.,FIXED IND 12UH 19A 4.3 MOHM SMD,600,0,"5.19700","0","120","Tape & Reel (TR)","WE-HCI","Active","Wirewound","Manganese Zinc Ferrite (MnZn)","12µH","±20%","19A","25A","Shielded","4.3mOhm","-","13MHz","AEC-Q200","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","2212","0.886"" L x 0.866"" W (22.50mm x 22.00mm)","0.488"" (12.40mm)"
https://katalog.we-online.de/pbs/datasheet/74435581200.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/WE-HCI%20Series.jpg,732-4236-1-ND,74435581200,Wurth Electronics Inc.,FIXED IND 12UH 19A 4.3 MOHM SMD,722,0,"6.89000","0","1","Cut Tape (CT)","WE-HCI","Active","Wirewound","Manganese Zinc Ferrite (MnZn)","12µH","±20%","19A","25A","Shielded","4.3mOhm","-","13MHz","AEC-Q200","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","2212","0.886"" L x 0.866"" W (22.50mm x 22.00mm)","0.488"" (12.40mm)"
https://katalog.we-online.de/pbs/datasheet/74435581200.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/WE-HCI%20Series.jpg,732-4236-6-ND,74435581200,Wurth Electronics Inc.,FIXED IND 12UH 19A 4.3 MOHM SMD,722,0,"Digi-Reel","0","1","Digi-Reel®","WE-HCI","Active","Wirewound","Manganese Zinc Ferrite (MnZn)","12µH","±20%","19A","25A","Shielded","4.3mOhm","-","13MHz","AEC-Q200","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","2212","0.886"" L x 0.866"" W (22.50mm x 22.00mm)","0.488"" (12.40mm)"
https://katalog.we-online.de/pbs/datasheet/7443642200.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/744364xxxx.JPG,732-5628-ND,7443642200,Wurth Electronics Inc.,FIXED IND 22UH 30A 2.4 MOHM SMD,2120,0,"9.35000","0","1","Tray","WE-HCF","Active","Wirewound","Manganese Zinc Ferrite (MnZn)","22µH","±15%","30A","18A","Shielded","2.4mOhm","-","9MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","2818","1.122"" L x 0.768"" W (28.50mm x 19.50mm)","0.728"" (18.50mm)"
https://katalog.we-online.de/pbs/datasheet/7443641500.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/744364xxxx.JPG,732-5627-ND,7443641500,Wurth Electronics Inc.,FIXED IND 15UH 30A 2.4 MOHM SMD,817,0,"9.35000","0","1","Tray","WE-HCF","Active","Wirewound","Manganese Zinc Ferrite (MnZn)","15µH","±15%","30A","26A","Shielded","2.4mOhm","-","11MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","2818","1.122"" L x 0.768"" W (28.50mm x 19.50mm)","0.728"" (18.50mm)"
https://katalog.we-online.de/pbs/datasheet/7443640470.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/744364xxxx.JPG,732-5624-ND,7443640470,Wurth Electronics Inc.,FIXED IND 4.7UH 30A 2.4 MOHM SMD,138,0,"9.35000","0","1","Tray","WE-HCF","Active","Wirewound","Manganese Zinc Ferrite (MnZn)","4.7µH","±15%","30A","78A","Shielded","2.4mOhm","-","20MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","2818","1.122"" L x 0.768"" W (28.50mm x 19.50mm)","0.728"" (18.50mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=HK100515NJ-T  &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/0402-(1005-Metric).jpg,587-1521-2-ND,HK100515NJ-T,Taiyo Yuden,FIXED IND 15NH 320MA 460 MOHM,300000,0,"0.00850","0","10000","Tape & Reel (TR)","HK","Active","Multilayer","Ferrite","15nH","±5%","320mA","-","Unshielded","460mOhm Max","8 @ 100MHz","2.3GHz","-","-55°C ~ 125°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=HK100515NJ-T  &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/0402-(1005-Metric).jpg,587-1521-1-ND,HK100515NJ-T,Taiyo Yuden,FIXED IND 15NH 320MA 460 MOHM,315632,0,"0.10000","0","1","Cut Tape (CT)","HK","Active","Multilayer","Ferrite","15nH","±5%","320mA","-","Unshielded","460mOhm Max","8 @ 100MHz","2.3GHz","-","-55°C ~ 125°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=HK100515NJ-T  &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/0402-(1005-Metric).jpg,587-1521-6-ND,HK100515NJ-T,Taiyo Yuden,FIXED IND 15NH 320MA 460 MOHM,315632,0,"Digi-Reel","0","1","Digi-Reel®","HK","Active","Multilayer","Ferrite","15nH","±5%","320mA","-","Unshielded","460mOhm Max","8 @ 100MHz","2.3GHz","-","-55°C ~ 125°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF%20Ceramic%20Chip%20Inductors%20Rev%202008.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/0201(0603).jpg,712-1488-2-ND,L-05B2N2SV6T,Johanson Technology Inc.,FIXED IND 2.2NH 300MA 260 MOHM,30000,0,"0.01105","0","15000","Tape & Reel (TR)","-","Active","Multilayer","Ceramic","2.2nH","±0.3nH","300mA","-","Unshielded","260mOhm Max","4 @ 100MHz","9.5GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0201 (0603 Metric)","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF%20Ceramic%20Chip%20Inductors%20Rev%202008.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/0201(0603).jpg,712-1488-1-ND,L-05B2N2SV6T,Johanson Technology Inc.,FIXED IND 2.2NH 300MA 260 MOHM,31459,0,"0.10000","0","1","Cut Tape (CT)","-","Active","Multilayer","Ceramic","2.2nH","±0.3nH","300mA","-","Unshielded","260mOhm Max","4 @ 100MHz","9.5GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0201 (0603 Metric)","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF%20Ceramic%20Chip%20Inductors%20Rev%202008.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/0201(0603).jpg,712-1488-6-ND,L-05B2N2SV6T,Johanson Technology Inc.,FIXED IND 2.2NH 300MA 260 MOHM,31459,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Multilayer","Ceramic","2.2nH","±0.3nH","300mA","-","Unshielded","260mOhm Max","4 @ 100MHz","9.5GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0201 (0603 Metric)","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1459-2-ND,L-07C3N9SV6T,Johanson Technology Inc.,FIXED IND 3.9NH 300MA 220 MOHM,700000,0,"0.01530","0","10000","Tape & Reel (TR)","-","Active","Multilayer","Ceramic","3.9nH","±0.3nH","300mA","-","Unshielded","220mOhm Max","8 @ 100MHz","7GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1459-1-ND,L-07C3N9SV6T,Johanson Technology Inc.,FIXED IND 3.9NH 300MA 220 MOHM,709145,0,"0.10000","0","1","Cut Tape (CT)","-","Active","Multilayer","Ceramic","3.9nH","±0.3nH","300mA","-","Unshielded","220mOhm Max","8 @ 100MHz","7GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1459-6-ND,L-07C3N9SV6T,Johanson Technology Inc.,FIXED IND 3.9NH 300MA 220 MOHM,709145,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Multilayer","Ceramic","3.9nH","±0.3nH","300mA","-","Unshielded","220mOhm Max","8 @ 100MHz","7GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
https://search.murata.co.jp/Ceramy/image/img/P02/JELF243C-0015.pdf,//media.digikey.com/Renders/Murata%20Renders/LQP03TN-0201-(0603-Metric).jpg,490-7788-2-ND,LQP03TN4N7H02D,Murata Electronics North America,FIXED IND 4.7NH 350MA 400 MOHM,645000,0,"0.01530","0","15000","Tape & Reel (TR)","LQP03","Active","Thin Film","Non-Magnetic","4.7nH","±3%","350mA","-","Unshielded","400mOhm Max","14 @ 500MHz","4.4GHz","-","-55°C ~ 125°C","500MHz","-","Surface Mount","0201 (0603 Metric)","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)"
https://search.murata.co.jp/Ceramy/image/img/P02/JELF243C-0015.pdf,//media.digikey.com/Renders/Murata%20Renders/LQP03TN-0201-(0603-Metric).jpg,490-7788-1-ND,LQP03TN4N7H02D,Murata Electronics North America,FIXED IND 4.7NH 350MA 400 MOHM,652012,0,"0.10000","0","1","Cut Tape (CT)","LQP03","Active","Thin Film","Non-Magnetic","4.7nH","±3%","350mA","-","Unshielded","400mOhm Max","14 @ 500MHz","4.4GHz","-","-55°C ~ 125°C","500MHz","-","Surface Mount","0201 (0603 Metric)","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)"
https://search.murata.co.jp/Ceramy/image/img/P02/JELF243C-0015.pdf,//media.digikey.com/Renders/Murata%20Renders/LQP03TN-0201-(0603-Metric).jpg,490-7788-6-ND,LQP03TN4N7H02D,Murata Electronics North America,FIXED IND 4.7NH 350MA 400 MOHM,652012,0,"Digi-Reel","0","1","Digi-Reel®","LQP03","Active","Thin Film","Non-Magnetic","4.7nH","±3%","350mA","-","Unshielded","400mOhm Max","14 @ 500MHz","4.4GHz","-","-55°C ~ 125°C","500MHz","-","Surface Mount","0201 (0603 Metric)","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1414-2-ND,L-07C2N2SV6T,Johanson Technology Inc.,FIXED IND 2.2NH 300MA 160 MOHM,370000,0,"0.01530","0","10000","Tape & Reel (TR)","-","Active","Multilayer","Ceramic","2.2nH","±0.3nH","300mA","-","Unshielded","160mOhm Max","8 @ 100MHz","12GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1414-1-ND,L-07C2N2SV6T,Johanson Technology Inc.,FIXED IND 2.2NH 300MA 160 MOHM,376711,0,"0.10000","0","1","Cut Tape (CT)","-","Active","Multilayer","Ceramic","2.2nH","±0.3nH","300mA","-","Unshielded","160mOhm Max","8 @ 100MHz","12GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1414-6-ND,L-07C2N2SV6T,Johanson Technology Inc.,FIXED IND 2.2NH 300MA 160 MOHM,376711,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Multilayer","Ceramic","2.2nH","±0.3nH","300mA","-","Unshielded","160mOhm Max","8 @ 100MHz","12GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1408-2-ND,L-07C15NJV6T,Johanson Technology Inc.,FIXED IND 15NH 250MA 600 MOHM,390000,0,"0.01530","0","10000","Tape & Reel (TR)","-","Active","Multilayer","Ceramic","15nH","±5%","250mA","-","Unshielded","600mOhm Max","8 @ 100MHz","3.1GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1408-1-ND,L-07C15NJV6T,Johanson Technology Inc.,FIXED IND 15NH 250MA 600 MOHM,394447,0,"0.10000","0","1","Cut Tape (CT)","-","Active","Multilayer","Ceramic","15nH","±5%","250mA","-","Unshielded","600mOhm Max","8 @ 100MHz","3.1GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1408-6-ND,L-07C15NJV6T,Johanson Technology Inc.,FIXED IND 15NH 250MA 600 MOHM,394447,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Multilayer","Ceramic","15nH","±5%","250mA","-","Unshielded","600mOhm Max","8 @ 100MHz","3.1GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1407-2-ND,L-07C10NJV6T,Johanson Technology Inc.,FIXED IND 10NH 250MA 450 MOHM,250000,0,"0.01530","0","10000","Tape & Reel (TR)","-","Active","Multilayer","Ceramic","10nH","±5%","250mA","-","Unshielded","450mOhm Max","8 @ 100MHz","3.7GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1407-1-ND,L-07C10NJV6T,Johanson Technology Inc.,FIXED IND 10NH 250MA 450 MOHM,256263,0,"0.10000","0","1","Cut Tape (CT)","-","Active","Multilayer","Ceramic","10nH","±5%","250mA","-","Unshielded","450mOhm Max","8 @ 100MHz","3.7GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1407-6-ND,L-07C10NJV6T,Johanson Technology Inc.,FIXED IND 10NH 250MA 450 MOHM,256263,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Multilayer","Ceramic","10nH","±5%","250mA","-","Unshielded","450mOhm Max","8 @ 100MHz","3.7GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1416-2-ND,L-07C3N3SV6T,Johanson Technology Inc.,FIXED IND 3.3NH 300MA 190 MOHM,220000,0,"0.01530","0","10000","Tape & Reel (TR)","-","Active","Multilayer","Ceramic","3.3nH","±0.3nH","300mA","-","Unshielded","190mOhm Max","8 @ 100MHz","8.5GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1416-1-ND,L-07C3N3SV6T,Johanson Technology Inc.,FIXED IND 3.3NH 300MA 190 MOHM,225798,0,"0.10000","0","1","Cut Tape (CT)","-","Active","Multilayer","Ceramic","3.3nH","±0.3nH","300mA","-","Unshielded","190mOhm Max","8 @ 100MHz","8.5GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1416-6-ND,L-07C3N3SV6T,Johanson Technology Inc.,FIXED IND 3.3NH 300MA 190 MOHM,225798,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Multilayer","Ceramic","3.3nH","±0.3nH","300mA","-","Unshielded","190mOhm Max","8 @ 100MHz","8.5GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1409-2-ND,L-07C18NJV6T,Johanson Technology Inc.,FIXED IND 18NH 200MA 650 MOHM,210000,0,"0.01530","0","10000","Tape & Reel (TR)","-","Active","Multilayer","Ceramic","18nH","±5%","200mA","-","Unshielded","650mOhm Max","8 @ 100MHz","2.9GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1409-1-ND,L-07C18NJV6T,Johanson Technology Inc.,FIXED IND 18NH 200MA 650 MOHM,211867,0,"0.10000","0","1","Cut Tape (CT)","-","Active","Multilayer","Ceramic","18nH","±5%","200mA","-","Unshielded","650mOhm Max","8 @ 100MHz","2.9GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1409-6-ND,L-07C18NJV6T,Johanson Technology Inc.,FIXED IND 18NH 200MA 650 MOHM,211867,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Multilayer","Ceramic","18nH","±5%","200mA","-","Unshielded","650mOhm Max","8 @ 100MHz","2.9GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1411-2-ND,L-07C1N5SV6T,Johanson Technology Inc.,FIXED IND 1.5NH 300MA 130 MOHM,200000,0,"0.01530","0","10000","Tape & Reel (TR)","-","Active","Multilayer","Ceramic","1.5nH","±0.3nH","300mA","-","Unshielded","130mOhm Max","8 @ 100MHz","15GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1411-1-ND,L-07C1N5SV6T,Johanson Technology Inc.,FIXED IND 1.5NH 300MA 130 MOHM,208518,0,"0.10000","0","1","Cut Tape (CT)","-","Active","Multilayer","Ceramic","1.5nH","±0.3nH","300mA","-","Unshielded","130mOhm Max","8 @ 100MHz","15GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/RF_Ceramic_Chip_Inductors.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Capacitor%200402(1005).jpg,712-1411-6-ND,L-07C1N5SV6T,Johanson Technology Inc.,FIXED IND 1.5NH 300MA 130 MOHM,208518,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Multilayer","Ceramic","1.5nH","±0.3nH","300mA","-","Unshielded","130mOhm Max","8 @ 100MHz","15GHz","-","-40°C ~ 100°C","100MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
