Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Delay Time","Tolerance","Operating Temperature","Mounting Type","Package / Case"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ225S-C-ND,DS1L5DJ225S-C,Susumu,IND DELAY LINE 2.25NS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","2.25ns","±0.125nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ250S-C-ND,DS1L5DJ250S-C,Susumu,IND DELAY LINE 2.5NS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","2.5ns","±0.125nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ275S-C-ND,DS1L5DJ275S-C,Susumu,IND DELAY LINE 2.75NS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","2.75ns","±0.125nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ325S-C-ND,DS1L5DJ325S-C,Susumu,IND DELAY LINE 3.25NS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","3.25ns","±0.125nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ375S-C-ND,DS1L5DJ375S-C,Susumu,IND DELAY LINE 3.75NS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","3.75ns","±0.125nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ425S-C-ND,DS1L5DJ425S-C,Susumu,IND DELAY LINE 4.25NS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","4.25ns","±0.125nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ475S-C-ND,DS1L5DJ475S-C,Susumu,IND DELAY LINE 4.75NS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","4.75ns","±0.125nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5VJ550S-C-ND,DS1L5VJ550S-C,Susumu,IND DELAY LINE 5.5NS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","5.5ns","±0.250nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5VJ650S-C-ND,DS1L5VJ650S-C,Susumu,IND DELAY LINE 6.5NS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","6.5ns","±0.250nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5VJ750S-C-ND,DS1L5VJ750S-C,Susumu,IND DELAY LINE 7.5NS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","7.5ns","±0.250nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5VJ850S-C-ND,DS1L5VJ850S-C,Susumu,IND DELAY LINE 8.5NS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","8.5ns","±0.250nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5VJ950S-C-ND,DS1L5VJ950S-C,Susumu,IND DELAY LINE 9.5NS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","9.5ns","±0.250nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ015K-C-ND,DS1L5DJ015K-C,Susumu,IND DELAY LINE 150PS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","150ps","±0.025nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ020K-C-ND,DS1L5DJ020K-C,Susumu,IND DELAY LINE 200PS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","200ps","±0.025nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ025K-C-ND,DS1L5DJ025K-C,Susumu,IND DELAY LINE 250PS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","250ps","±0.025nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ030K-C-ND,DS1L5DJ030K-C,Susumu,IND DELAY LINE 300PS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","300ps","±0.025nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ035K-C-ND,DS1L5DJ035K-C,Susumu,IND DELAY LINE 350PS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","350ps","±0.025nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ040K-C-ND,DS1L5DJ040K-C,Susumu,IND DELAY LINE 400PS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","400ps","±0.025nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ045K-C-ND,DS1L5DJ045K-C,Susumu,IND DELAY LINE 450PS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","450ps","±0.025nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ055K-C-ND,DS1L5DJ055K-C,Susumu,IND DELAY LINE 550PS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","550ps","±0.025nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ060K-C-ND,DS1L5DJ060K-C,Susumu,IND DELAY LINE 600PS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","600ps","±0.025nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ065K-C-ND,DS1L5DJ065K-C,Susumu,IND DELAY LINE 650PS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","650ps","±0.025nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ070K-C-ND,DS1L5DJ070K-C,Susumu,IND DELAY LINE 700PS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","700ps","±0.025nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ075K-C-ND,DS1L5DJ075K-C,Susumu,IND DELAY LINE 750PS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","750ps","±0.025nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ080K-C-ND,DS1L5DJ080K-C,Susumu,IND DELAY LINE 800PS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","800ps","±0.025nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ090K-C-ND,DS1L5DJ090K-C,Susumu,IND DELAY LINE 900PS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","900ps","±0.050nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ110K-C-ND,DS1L5DJ110K-C,Susumu,IND DELAY LINE 1.1NS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","1.1ns","±0.050nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/DS1L_Series.pdf,//media.digikey.com/photos/Susumu%20Photos/408-3-SIP.jpg,DS1L5DJ120K-C-ND,DS1L5DJ120K-C,Susumu,IND DELAY LINE 1.2NS 1 OHM TH,0,0,"Obsolete","0","100","Bulk","DS1L","Obsolete","1.2ns","±0.050nS","-10°C ~ 85°C","Through Hole","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5LS020S-C-ND,GL1L5LS020S-C,Susumu,IND DELAY LINE 200PS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","200ps","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5LS030S-C-ND,GL1L5LS030S-C,Susumu,IND DELAY LINE 300PS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","300ps","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5LS040S-C-ND,GL1L5LS040S-C,Susumu,IND DELAY LINE 400PS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","400ps","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5LS060S-C-ND,GL1L5LS060S-C,Susumu,IND DELAY LINE 600PS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","600ps","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5LS070S-C-ND,GL1L5LS070S-C,Susumu,IND DELAY LINE 700PS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","700ps","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5LS080S-C-ND,GL1L5LS080S-C,Susumu,IND DELAY LINE 800PS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","800ps","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5LS090S-C-ND,GL1L5LS090S-C,Susumu,IND DELAY LINE 900PS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","900ps","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS110S-C-ND,GL1L5MS110S-C,Susumu,IND DELAY LINE 1.1NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","1.1ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS120S-C-ND,GL1L5MS120S-C,Susumu,IND DELAY LINE 1.2NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","1.2ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS130S-C-ND,GL1L5MS130S-C,Susumu,IND DELAY LINE 1.3NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","1.3ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS140S-C-ND,GL1L5MS140S-C,Susumu,IND DELAY LINE 1.4NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","1.4ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS160S-C-ND,GL1L5MS160S-C,Susumu,IND DELAY LINE 1.6NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","1.6ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS170S-C-ND,GL1L5MS170S-C,Susumu,IND DELAY LINE 1.47NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","1.7ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS180S-C-ND,GL1L5MS180S-C,Susumu,IND DELAY LINE 1.8NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","1.8ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS190S-C-ND,GL1L5MS190S-C,Susumu,IND DELAY LINE 1.9NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","1.9ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS210S-C-ND,GL1L5MS210S-C,Susumu,IND DELAY LINE 2.1NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","2.1ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS220S-C-ND,GL1L5MS220S-C,Susumu,IND DELAY LINE 2.2NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","2.2ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS230S-C-ND,GL1L5MS230S-C,Susumu,IND DELAY LINE 2.3NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","2.3ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS240S-C-ND,GL1L5MS240S-C,Susumu,IND DELAY LINE 2.4NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","2.4ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS260S-C-ND,GL1L5MS260S-C,Susumu,IND DELAY LINE 2.6NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","2.6ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS270S-C-ND,GL1L5MS270S-C,Susumu,IND DELAY LINE 2.7NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","2.7ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS280S-C-ND,GL1L5MS280S-C,Susumu,IND DELAY LINE 2.8NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","2.8ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS290S-C-ND,GL1L5MS290S-C,Susumu,IND DELAY LINE 2.9NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","2.9ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS310S-C-ND,GL1L5MS310S-C,Susumu,IND DELAY LINE 3.1NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","3.1ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS320S-C-ND,GL1L5MS320S-C,Susumu,IND DELAY LINE 3.2NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","3.2ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS330S-C-ND,GL1L5MS330S-C,Susumu,IND DELAY LINE 3.3NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","3.3ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS340S-C-ND,GL1L5MS340S-C,Susumu,IND DELAY LINE 3.4NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","3.4ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS360S-C-ND,GL1L5MS360S-C,Susumu,IND DELAY LINE 3.6NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","3.6ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS370S-C-ND,GL1L5MS370S-C,Susumu,IND DELAY LINE 3.7NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","3.7ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS380S-C-ND,GL1L5MS380S-C,Susumu,IND DELAY LINE 3.8NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","3.8ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS390S-C-ND,GL1L5MS390S-C,Susumu,IND DELAY LINE 3.9NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","3.9ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS410S-C-ND,GL1L5MS410S-C,Susumu,IND DELAY LINE 4.1NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","4.1ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS420S-C-ND,GL1L5MS420S-C,Susumu,IND DELAY LINE 4.2NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","4.2ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS430S-C-ND,GL1L5MS430S-C,Susumu,IND DELAY LINE 4.3NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","4.3ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS440S-C-ND,GL1L5MS440S-C,Susumu,IND DELAY LINE 4.4NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","4.4ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
