Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Number of Coils","Inductance - Connected In Parallel","Inductance - Connected In Series","Tolerance","Current Rating - Parallel","Current Rating - Series","Current Saturation - Parallel","Current Saturation - Series","DC Resistance (DCR) - Parallel","DC Resistance (DCR) - Series","Shielding","Ratings","Operating Temperature","Mounting Type","Package / Case","Size / Dimension","Height"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ125-220-R.JPG,513-1291-6-ND,DRQ125-220-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 22.36UH SMD,3100,0,"Digi-Reel","0","1","Digi-Reel®","DRQ","Active","2","22.36µH","89.44µH","±20%","3.7A","1.84A","4.71A","2.36A","39.6mOhm","159mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.236"" (6.00mm)"
https://www.bourns.com/docs/Product-Datasheets/pm3600_series.pdf,//media.digikey.com/photos/Bourns%20Photos/PM3602%20SERIES.jpg,M10137TR-ND,PM3602-10-RC,Bourns Inc.,INDUCT ARRAY 2 COIL 10UH SMD,1200,0,"1.06200","0","400","Tape & Reel (TR)","PM3600","Active","2","10µH","40µH","±20%","1.83A","920mA","-","-","40mOhm Max","160mOhm Max","Unshielded","-","-55°C ~ 125°C","Surface Mount","Nonstandard","0.452"" L x 0.354"" W (11.48mm x 8.99mm)","0.225"" (5.72mm)"
https://www.bourns.com/docs/Product-Datasheets/pm3600_series.pdf,//media.digikey.com/photos/Bourns%20Photos/PM3602%20SERIES.jpg,M10137CT-ND,PM3602-10-RC,Bourns Inc.,INDUCT ARRAY 2 COIL 10UH SMD,2271,0,"2.21000","0","1","Cut Tape (CT)","PM3600","Active","2","10µH","40µH","±20%","1.83A","920mA","-","-","40mOhm Max","160mOhm Max","Unshielded","-","-55°C ~ 125°C","Surface Mount","Nonstandard","0.452"" L x 0.354"" W (11.48mm x 8.99mm)","0.225"" (5.72mm)"
https://www.bourns.com/docs/Product-Datasheets/pm3600_series.pdf,//media.digikey.com/photos/Bourns%20Photos/PM3602%20SERIES.jpg,M10137DKR-ND,PM3602-10-RC,Bourns Inc.,INDUCT ARRAY 2 COIL 10UH SMD,2271,0,"Digi-Reel","0","1","Digi-Reel®","PM3600","Active","2","10µH","40µH","±20%","1.83A","920mA","-","-","40mOhm Max","160mOhm Max","Unshielded","-","-55°C ~ 125°C","Surface Mount","Nonstandard","0.452"" L x 0.354"" W (11.48mm x 8.99mm)","0.225"" (5.72mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ127%20SERIES.jpg,513-1308-2-ND,DRQ127-3R3-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 2.831UH SMD,12600,0,"1.38240","0","350","Tape & Reel (TR)","DRQ","Active","2","2.831µH","11.32µH","±20%","10.4A","5.23A","21.5A","10.8A","5.67mOhm","22.9mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.315"" (8.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ127%20SERIES.jpg,513-1308-1-ND,DRQ127-3R3-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 2.831UH SMD,12965,0,"2.87000","0","1","Cut Tape (CT)","DRQ","Active","2","2.831µH","11.32µH","±20%","10.4A","5.23A","21.5A","10.8A","5.67mOhm","22.9mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.315"" (8.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ127%20SERIES.jpg,513-1308-6-ND,DRQ127-3R3-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 2.831UH SMD,12965,0,"Digi-Reel","0","1","Digi-Reel®","DRQ","Active","2","2.831µH","11.32µH","±20%","10.4A","5.23A","21.5A","10.8A","5.67mOhm","22.9mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.315"" (8.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ127%20SERIES.jpg,513-1144-2-ND,DRQ127-150-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 14.09UH SMD,2800,0,"1.38240","0","350","Tape & Reel (TR)","DRQ","Active","2","14.09µH","56.36µH","±20%","5.03A","2.51A","9.66A","4.83A","24.7mOhm","99mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.315"" (8.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ127%20SERIES.jpg,513-1144-1-ND,DRQ127-150-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 14.09UH SMD,3512,0,"2.87000","0","1","Cut Tape (CT)","DRQ","Active","2","14.09µH","56.36µH","±20%","5.03A","2.51A","9.66A","4.83A","24.7mOhm","99mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.315"" (8.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ127%20SERIES.jpg,513-1144-6-ND,DRQ127-150-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 14.09UH SMD,3512,0,"Digi-Reel","0","1","Digi-Reel®","DRQ","Active","2","14.09µH","56.36µH","±20%","5.03A","2.51A","9.66A","4.83A","24.7mOhm","99mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.315"" (8.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ127%20SERIES.jpg,513-1145-2-ND,DRQ127-220-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 22.93UH SMD,2450,7000,"1.38240","0","350","Tape & Reel (TR)","DRQ","Active","2","22.93µH","91.72µH","±20%","4A","2A","7.57A","3.78A","39.1mOhm","157mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.315"" (8.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ127%20SERIES.jpg,513-1145-1-ND,DRQ127-220-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 22.93UH SMD,2518,7144,"2.87000","0","1","Cut Tape (CT)","DRQ","Active","2","22.93µH","91.72µH","±20%","4A","2A","7.57A","3.78A","39.1mOhm","157mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.315"" (8.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ127%20SERIES.jpg,513-1145-6-ND,DRQ127-220-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 22.93UH SMD,2518,7144,"Digi-Reel","0","1","Digi-Reel®","DRQ","Active","2","22.93µH","91.72µH","±20%","4A","2A","7.57A","3.78A","39.1mOhm","157mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.315"" (8.00mm)"
https://katalog.we-online.de/pbs/datasheet/74489440100.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/we-tdc_8038.jpg,732-2605-2-ND,74489440100,Wurth Electronics Inc.,INDUCT ARRAY 2 COIL 10UH SMD,1750,0,"1.45600","0","350","Tape & Reel (TR)","WE-TDC","Active","2","10µH","40µH","±20%","1.35A","675mA","2.6A","1.3A","128mOhm Max","-","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.315"" L x 0.315"" W (8.00mm x 8.00mm)","0.150"" (3.80mm)"
https://katalog.we-online.de/pbs/datasheet/74489440100.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/we-tdc_8038.jpg,732-2605-1-ND,74489440100,Wurth Electronics Inc.,INDUCT ARRAY 2 COIL 10UH SMD,1982,0,"2.00000","0","1","Cut Tape (CT)","WE-TDC","Active","2","10µH","40µH","±20%","1.35A","675mA","2.6A","1.3A","128mOhm Max","-","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.315"" L x 0.315"" W (8.00mm x 8.00mm)","0.150"" (3.80mm)"
https://katalog.we-online.de/pbs/datasheet/74489440100.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/we-tdc_8038.jpg,732-2605-6-ND,74489440100,Wurth Electronics Inc.,INDUCT ARRAY 2 COIL 10UH SMD,1982,0,"Digi-Reel","0","1","Digi-Reel®","WE-TDC","Active","2","10µH","40µH","±20%","1.35A","675mA","2.6A","1.3A","128mOhm Max","-","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.315"" L x 0.315"" W (8.00mm x 8.00mm)","0.150"" (3.80mm)"
https://katalog.we-online.de/pbs/datasheet/744871330.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/744871101_bottom.jpg,732-2319-2-ND,744871330,Wurth Electronics Inc.,INDUCT ARRAY 2 COIL 33UH SMD,2000,0,"1.63900","0","500","Tape & Reel (TR)","WE-DD","Active","2","33µH","132µH","±20%","1.2A","600mA","2.8A","1.4A","170mOhm Max","-","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.256"" (6.50mm)"
https://katalog.we-online.de/pbs/datasheet/744871330.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/744871101_bottom.jpg,732-2319-1-ND,744871330,Wurth Electronics Inc.,INDUCT ARRAY 2 COIL 33UH SMD,2663,0,"2.54000","0","1","Cut Tape (CT)","WE-DD","Active","2","33µH","132µH","±20%","1.2A","600mA","2.8A","1.4A","170mOhm Max","-","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.256"" (6.50mm)"
https://katalog.we-online.de/pbs/datasheet/744871330.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/744871101_bottom.jpg,732-2319-6-ND,744871330,Wurth Electronics Inc.,INDUCT ARRAY 2 COIL 33UH SMD,2663,0,"Digi-Reel","0","1","Digi-Reel®","WE-DD","Active","2","33µH","132µH","±20%","1.2A","600mA","2.8A","1.4A","170mOhm Max","-","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.256"" (6.50mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX20-2P-R.JPG,513-1029-2-ND,CTX20-2P-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 19.58UH SMD,1600,0,"1.67090","0","800","Tape & Reel (TR)","Econo-Pac™","Active","2","19.58µH","78.34µH","±20%","1.5A","750mA","-","-","97mOhm Max","387mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.450"" L x 0.450"" W (11.43mm x 11.43mm)","0.235"" (5.97mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX20-2P-R.JPG,513-1029-1-ND,CTX20-2P-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 19.58UH SMD,2253,0,"3.72000","0","1","Cut Tape (CT)","Econo-Pac™","Active","2","19.58µH","78.34µH","±20%","1.5A","750mA","-","-","97mOhm Max","387mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.450"" L x 0.450"" W (11.43mm x 11.43mm)","0.235"" (5.97mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX20-2P-R.JPG,513-1029-6-ND,CTX20-2P-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 19.58UH SMD,2253,0,"Digi-Reel","0","1","Digi-Reel®","Econo-Pac™","Active","2","19.58µH","78.34µH","±20%","1.5A","750mA","-","-","97mOhm Max","387mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.450"" L x 0.450"" W (11.43mm x 11.43mm)","0.235"" (5.97mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4339_SDQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/SDQ25-680-R.JPG,513-1830-2-ND,SDQ25-101-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 98.57UH SMD,8700,0,"1.70810","0","2900","Tape & Reel (TR)","SDQ","Active","2","98.57µH","394.3µH","±20%","499mA","249mA","405mA","203mA","1Ohm","4.02Ohm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.205"" L x 0.205"" W (5.20mm x 5.20mm)","0.098"" (2.50mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4339_SDQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/SDQ25-680-R.JPG,513-1830-1-ND,SDQ25-101-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 98.57UH SMD,11965,0,"4.06000","0","1","Cut Tape (CT)","SDQ","Active","2","98.57µH","394.3µH","±20%","499mA","249mA","405mA","203mA","1Ohm","4.02Ohm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.205"" L x 0.205"" W (5.20mm x 5.20mm)","0.098"" (2.50mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4339_SDQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/SDQ25-680-R.JPG,513-1830-6-ND,SDQ25-101-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 98.57UH SMD,11965,0,"Digi-Reel","0","1","Digi-Reel®","SDQ","Active","2","98.57µH","394.3µH","±20%","499mA","249mA","405mA","203mA","1Ohm","4.02Ohm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.205"" L x 0.205"" W (5.20mm x 5.20mm)","0.098"" (2.50mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/CTX10-2P-R.JPG,513-1199-2-ND,CTX10-2P-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 9.83UH SMD,8800,0,"1.71120","0","800","Tape & Reel (TR)","Econo-Pac™","Active","2","9.83µH","39.3µH","±20%","2.1A","1.05A","-","-","45mOhm Max","179mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.450"" L x 0.450"" W (11.43mm x 11.43mm)","0.235"" (5.97mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/CTX10-2P-R.JPG,513-1199-1-ND,CTX10-2P-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 9.83UH SMD,8815,0,"3.81000","0","1","Cut Tape (CT)","Econo-Pac™","Active","2","9.83µH","39.3µH","±20%","2.1A","1.05A","-","-","45mOhm Max","179mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.450"" L x 0.450"" W (11.43mm x 11.43mm)","0.235"" (5.97mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/CTX10-2P-R.JPG,513-1199-6-ND,CTX10-2P-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 9.83UH SMD,8815,0,"Digi-Reel","0","1","Digi-Reel®","Econo-Pac™","Active","2","9.83µH","39.3µH","±20%","2.1A","1.05A","-","-","45mOhm Max","179mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.450"" L x 0.450"" W (11.43mm x 11.43mm)","0.235"" (5.97mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX33%20SERIES.jpg,513-1733-2-ND,CTX33-3P-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 32.63UH SMD,4000,0,"1.72980","0","800","Tape & Reel (TR)","Econo-Pac™","Active","2","32.63µH","130.54µH","±20%","1.3A","650mA","-","-","146mOhm Max","571mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.190"" (4.83mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX33%20SERIES.jpg,513-1733-1-ND,CTX33-3P-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 32.63UH SMD,4156,0,"3.85000","0","1","Cut Tape (CT)","Econo-Pac™","Active","2","32.63µH","130.54µH","±20%","1.3A","650mA","-","-","146mOhm Max","571mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.190"" (4.83mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX33%20SERIES.jpg,513-1733-6-ND,CTX33-3P-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 32.63UH SMD,4156,0,"Digi-Reel","0","1","Digi-Reel®","Econo-Pac™","Active","2","32.63µH","130.54µH","±20%","1.3A","650mA","-","-","146mOhm Max","571mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.190"" (4.83mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX100-1P-R.JPG,513-1036-2-ND,CTX100-1P-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 99.01UH SMD,2200,0,"2.48850","0","1100","Tape & Reel (TR)","Econo-Pac™","Active","2","99.01µH","396.06µH","±20%","540mA","270mA","-","-","557mOhm Max","2.227Ohm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.450"" L x 0.450"" W (11.43mm x 11.43mm)","0.165"" (4.19mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX100-1P-R.JPG,513-1036-1-ND,CTX100-1P-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 99.01UH SMD,2732,0,"5.35000","0","1","Cut Tape (CT)","Econo-Pac™","Active","2","99.01µH","396.06µH","±20%","540mA","270mA","-","-","557mOhm Max","2.227Ohm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.450"" L x 0.450"" W (11.43mm x 11.43mm)","0.165"" (4.19mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX100-1P-R.JPG,513-1036-6-ND,CTX100-1P-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 99.01UH SMD,2732,0,"Digi-Reel","0","1","Digi-Reel®","Econo-Pac™","Active","2","99.01µH","396.06µH","±20%","540mA","270mA","-","-","557mOhm Max","2.227Ohm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.450"" L x 0.450"" W (11.43mm x 11.43mm)","0.165"" (4.19mm)"
https://docs.wixstatic.com/ugd/d86717_fba10d6dce944ab6af09158d92bb30dc.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GLSW4M202.jpg,SG9284TR-ND,GLSW4M202,Sprague-Goodman,INDUCT ARRAY 2 COIL SMD,8000,0,"2.51643","0","2000","Tape & Reel (TR)","SURFCOIL® GLSW","Active","2","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard, 5 Lead","0.177"" L x 0.177"" W (4.50mm x 4.50mm)","0.114"" (2.90mm)"
https://docs.wixstatic.com/ugd/d86717_fba10d6dce944ab6af09158d92bb30dc.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GLSW4M202.jpg,SG9284CT-ND,GLSW4M202,Sprague-Goodman,INDUCT ARRAY 2 COIL SMD,8838,0,"4.46000","0","1","Cut Tape (CT)","SURFCOIL® GLSW","Active","2","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard, 5 Lead","0.177"" L x 0.177"" W (4.50mm x 4.50mm)","0.114"" (2.90mm)"
https://docs.wixstatic.com/ugd/d86717_fba10d6dce944ab6af09158d92bb30dc.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GLSW4M202.jpg,SG9284DKR-ND,GLSW4M202,Sprague-Goodman,INDUCT ARRAY 2 COIL SMD,8838,0,"Digi-Reel","0","1","Digi-Reel®","SURFCOIL® GLSW","Active","2","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard, 5 Lead","0.177"" L x 0.177"" W (4.50mm x 4.50mm)","0.114"" (2.90mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX10%20SERIES.jpg,513-1796-2-ND,CTX10-4A-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 10.53UH SMD,2400,0,"2.93280","0","600","Tape & Reel (TR)","OCTA-PAC® PLUS","Active","2","10.53µH","42.11µH","±25%","4.67A","2.33A","4.09A","2.05A","20mOhm Max","81mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.250"" (6.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX10%20SERIES.jpg,513-1796-1-ND,CTX10-4A-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 10.53UH SMD,3163,0,"5.80000","0","1","Cut Tape (CT)","OCTA-PAC® PLUS","Active","2","10.53µH","42.11µH","±25%","4.67A","2.33A","4.09A","2.05A","20mOhm Max","81mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.250"" (6.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX10%20SERIES.jpg,513-1796-6-ND,CTX10-4A-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 10.53UH SMD,3163,0,"Digi-Reel","0","1","Digi-Reel®","OCTA-PAC® PLUS","Active","2","10.53µH","42.11µH","±25%","4.67A","2.33A","4.09A","2.05A","20mOhm Max","81mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.250"" (6.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/Photos/Coiltronics%20Photos/CTX150-4A-R.jpg,283-4060-2-ND,CTX15-4A-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 14.7UH SMD,600,0,"2.93280","0","600","Tape & Reel (TR)","OCTA-PAC® PLUS","Active","2","14.7µH","58.81µH","±25%","3.87A","1.94A","3.46A","1.73A","29mOhm Max","117mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.250"" (6.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/Photos/Coiltronics%20Photos/CTX150-4A-R.jpg,283-4060-1-ND,CTX15-4A-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 14.7UH SMD,957,0,"5.80000","0","1","Cut Tape (CT)","OCTA-PAC® PLUS","Active","2","14.7µH","58.81µH","±25%","3.87A","1.94A","3.46A","1.73A","29mOhm Max","117mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.250"" (6.35mm)"
