Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Fuse Type","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Response Time","Applications","Features","Class","Approvals","Operating Temperature","Breaking Capacity @ Rated Voltage","Mounting Type","Package / Case","Size / Dimension"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_5008_GMT.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^GMT-1-1^3A.jpg,283-2057-ND,BK/GMT-1-1/3A,Eaton - Bussmann Electrical Division,FUSE INDICAT 1.33A 125VAC/60VDC,264,0,"2.96000","0","1","Bulk","GMT","Active","Indicating Fuse","1.33A","125V","60V","Fast Blow","Telecom","Indicating","-","UR","-","300A AC, 450A DC","Holder","Alarm Indicator","0.688"" L x 0.127"" W x 0.810"" H (17.48mm x 3.23mm x 20.57mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_5008_GMT.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^GMT-2A.jpg,283-2059-ND,BK/GMT-2A,Eaton - Bussmann Electrical Division,FUSE INDICATING 2A 125VAC/60VDC,73,0,"2.96000","0","1","Bulk","GMT","Active","Indicating Fuse","2A","125V","60V","Fast Blow","Telecom","Indicating","-","UR","-","300A AC, 450A DC","Holder","Alarm Indicator","0.688"" L x 0.127"" W x 0.810"" H (17.48mm x 3.23mm x 20.57mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_481_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0481003.H.jpg,F720-ND,0481003.H,Littelfuse Inc.,FUSE INDICATING 3A 125VAC/VDC,500,0,"3.14000","0","1","Bulk","481","Active","Indicating Fuse","3A","125V","125V","Fast Blow","Telecom","Indicating","-","CSA, UR","-55°C ~ 125°C","300A","Holder","Alarm Indicator","0.665"" L x 0.228"" W x 0.772"" H (16.90mm x 5.80mm x 19.60mm)"
-,//media.digikey.com/photos/Amprobe%20Photos/MFG_FP160.jpg,705-1079-ND,FP160,Amprobe,FUSE 10A 600VAC 30XR 2PK,63,0,"6.00000","0","1","-","-","Active","-","10A","600V","-","-","Multi-Meters","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_fla_bls_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/BLS-Series.jpg,F1780-ND,0BLS001.T,Littelfuse Inc.,FUSE CARTRIDGE 1A 600VAC 5AG,36,0,"8.90000","0","1","Bulk","BLS","Active","Cartridge","1A","600V","-","Fast Blow","Electrical, Industrial","-","-","CSA, UL","-","10kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.375"" L (10.31mm x 34.93mm)"
http://www.download.siba.de/pdf/artikel/SIBA-GSS-7012540.pdf,//media.digikey.com/photos/Amprobe%20Photos/MFG_FP375.jpg,705-1082-ND,FP375,Amprobe,FUSE 250MA 700VAC/500VDC 4PER,35,0,"10.05000","0","1","-","-","Active","Cartridge, Ceramic","250mA","700V","500V","Fast Blow","Multi-Meters","-","-","cULus, UL","-","50kA AC, 20kA DC","Holder","Cartridge","0.250"" Dia x 1.250"" L (6.35mm x 31.75mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2028_FNM.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/FNM%20Series.jpg,283-2492-ND,FNM-15,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 15A 250VAC 5AG,61,0,"14.46000","0","1","Bulk","FNM","Active","Cartridge","15A","250V","-","Slow Blow","Motor Protection, Transformer Protection","-","-","CE, CSA, UL","-","10kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/solar-fuses/littelfuse_fuse_solar_spf_datasheet.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/SPF_Midget.jpg,F3518-ND,0SPF030.T,Littelfuse Inc.,FUSE CARTRIDGE 30A 1KVDC 5AG,99,0,"15.63000","0","1","Bulk","POWR-GARD® SPF","Active","Cartridge","30A","-","1kV","Fast Blow","Solar (Photovoltaic)","-","-","CE, CSA, UL","-","20kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/solar-fuses/littelfuse_fuse_solar_spf_datasheet.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/SPF_Midget.jpg,F3512-ND,0SPF005.T,Littelfuse Inc.,FUSE CARTRIDGE 5A 1KVDC 5AG,63,0,"15.63000","0","1","Bulk","POWR-GARD® SPF","Active","Cartridge","5A","-","1kV","Fast Blow","Solar (Photovoltaic)","-","-","CE, CSA, UL, VDE","-","20kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/solar-fuses/littelfuse_fuse_solar_spf_datasheet.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/SPF_Midget.jpg,F3516-ND,0SPF020.T,Littelfuse Inc.,FUSE CARTRIDGE 20A 1KVDC 5AG,50,0,"15.63000","0","1","Bulk","POWR-GARD® SPF","Active","Cartridge","20A","-","1kV","Fast Blow","Solar (Photovoltaic)","-","-","CE, CSA, UL, VDE","-","20kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/solar-fuses/littelfuse_fuse_solar_spf_datasheet.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/SPF_Midget.jpg,F3514-ND,0SPF010.T,Littelfuse Inc.,FUSE CARTRIDGE 10A 1KVDC 5AG,38,0,"15.63000","0","1","Bulk","POWR-GARD® SPF","Active","Cartridge","10A","-","1kV","Fast Blow","Solar (Photovoltaic)","-","-","CE, CSA, UL, VDE","-","20kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://riedon.com/media/pdf/Class_T_Fuse.pdf,//media.digikey.com/Photos/Riedon%20Photos/MFG_JLLN.jpg,696-1827-ND,JLLN-200,Riedon,FUSE 300VAC CLASS T 200A CYLINDR,39,0,"16.22000","0","1","-","JLLN","Active","Cartridge","200A","300V","125V","Fast Blow","Electrical, Industrial","-","T","CSA, UL","-","200kA AC, 20kA DC","Bolt Mount","Cartridge, Non-Standard","1.062"" Dia x 0.830"" L (27.00mm x 21.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_klk_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0KLK006.T.JPG,F1071-ND,0KLK.500T,Littelfuse Inc.,FUSE CRTRDGE 500MA 600VAC/500VDC,77,0,"18.67000","0","1","Bulk","POWR-GARD® KLK","Active","Cartridge","500mA","600V","500V","Fast Blow","Electrical, Industrial","-","-","CE, CSA, QPL, UL","-","100kA AC, 50kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_ASO_10.3x38.pdf,//media.digikey.com/Photos/Schurter%20Photos/ASO%2010.3x38%20SERIES.JPG,486-2707-ND,0090.0020,Schurter Inc.,FUSE CARTRIDGE 20A 1KVDC 5AG,36,820,"19.42000","0","1","Bulk","ASO 10.3x38","Active","Cartridge","20A","-","1kV","-","Solar (Photovoltaic)","-","-","UL, VDE","-50°C ~ 125°C","20kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.496"" L (10.30mm x 38.00mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/solar-fuses/littelfuse_fuse_solar_spf_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/0SPF015.HXR.jpg,F5908-ND,0SPF015.HXR,Littelfuse Inc.,FUSE CARTRIDGE 15A 1KVDC 5AG,57,0,"20.46000","0","1","Bulk","POWR-GARD® SPF","Active","Cartridge","15A","-","1kV","Fast Blow","Solar (Photovoltaic)","-","-","CE, CSA, UL","-","20kA","PCB","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_flq_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/0FLQ005.T.JPG,F1049-ND,0FLQ005.T,Littelfuse Inc.,FUSE CARTRIDGE 5A 500VAC/300VDC,57,0,"20.77000","0","1","Bulk","POWR-GARD® FLQ","Active","Cartridge","5A","500V","300V","Slow Blow","Transformer Protection","-","-","CSA, UL","-","10kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_flq_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/0FLQ020.T.jpg,F1055-ND,0FLQ020.T,Littelfuse Inc.,FUSE CARTRIDGE 20A 500VAC/300VDC,27,0,"20.77000","0","1","Bulk","POWR-GARD® FLQ","Active","Cartridge","20A","500V","300V","Slow Blow","Transformer Protection","-","-","CSA, UL","-","10kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_klkd_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/KLKD030.T.JPG,F1827-ND,KLKD005.T,Littelfuse Inc.,FUSE CARTRIDGE 5A 600VAC/VDC,33,0,"21.09000","0","1","Bulk","POWR-GARD® KLKD","Active","Cartridge","5A","600V","600V","Fast Blow","Solar (Photovoltaic)","-","-","CE, CSA, UL, VDE","-","100kA AC, 50kA DC","Holder","Cartridge, Non-Standard","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_klkd_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/KLKD030.T.JPG,F1830-ND,KLKD010.T,Littelfuse Inc.,FUSE CARTRIDGE 10A 600VAC/VDC,32,0,"21.09000","0","1","Bulk","POWR-GARD® KLKD","Active","Cartridge","10A","600V","600V","Fast Blow","Solar (Photovoltaic)","-","-","CE, CSA, UL, VDE","-","100kA AC, 50kA DC","Holder","Cartridge, Non-Standard","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_ccmr_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/CCMR005.TXP.jpg,F5883-ND,CCMR001.TXP,Littelfuse Inc.,FUSE CARTRIDGE 1A 600VAC/250VDC,59,0,"22.00000","0","1","Bulk","POWR-GARD®, POWR-PRO® CCMR","Active","Cartridge","1A","600V","250V","Slow Blow","Motor Protection","-","CC","CE, CSA, UL","-","200kA AC, 20kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_kldr_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/KLDR001.TXP.jpg,F5893-ND,KLDR001.TXP,Littelfuse Inc.,FUSE CARTRIDGE 1A 600VAC/300VDC,50,0,"22.62000","0","1","Bulk","POWR-GARD® KLDR","Active","Cartridge","1A","600V","300V","Slow Blow","Transformer Protection","-","CC","CE, CSA, UL","-","200kA AC, 20kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_ccmr_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/CCMR005.TXP.jpg,F5888-ND,CCMR020.TXP,Littelfuse Inc.,FUSE CARTRIDGE 20A 600VAC/500VDC,39,0,"22.70000","0","1","Bulk","POWR-GARD®, POWR-PRO® CCMR","Active","Cartridge","20A","600V","500V","Slow Blow","Motor Protection","-","CC","CE, UL","-","200kA AC, 20kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_kldr_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/KLDR003.TXP.jpg,F5894-ND,KLDR003.TXP,Littelfuse Inc.,FUSE CARTRIDGE 3A 600VAC/300VDC,67,0,"23.11000","0","1","Bulk","POWR-GARD® KLDR","Active","Cartridge","3A","600V","300V","Slow Blow","Transformer Protection","-","CC","CE, CSA, UL","-","200kA AC, 20kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_kldr_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/KLDR010.TXP.jpg,F5897-ND,KLDR010.TXP,Littelfuse Inc.,FUSE CARTRIDGE 10A 600VAC/300VDC,42,0,"24.34000","0","1","Bulk","POWR-GARD® KLDR","Active","Cartridge","10A","600V","300V","Slow Blow","Transformer Protection","-","CC","CE, CSA, UL","-","200kA AC, 20kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_kldr_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/KLDR-SERIES.jpg,F10022-ND,KLDR008.TXP,Littelfuse Inc.,FUSE CARTRIDGE 8A 600VAC/300VDC,70,0,"25.32000","0","1","Bulk","POWR-GARD® KLDR","Active","Cartridge","8A","600V","300V","Slow Blow","Transformer Protection","-","CC","CE, CSA, UL","-","200kA AC, 20kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
https://riedon.com/media/pdf/Class_T_Fuse.pdf,//media.digikey.com/Photos/Riedon%20Photos/MFG_JLLN.jpg,696-1829-ND,JLLN-300,Riedon,FUSE 300VAC CLASS T 300A CYLINDR,58,0,"26.06000","0","1","-","JLLN","Active","Cartridge","300A","300V","125V","Fast Blow","Electrical, Industrial","-","T","CSA, UL","-","200kA AC, 20kA DC","Bolt Mount","Cartridge, Non-Standard","1.312"" Dia x 0.828"" L (33.30mm x 21.00mm)"
https://riedon.com/media/pdf/Class_T_Fuse.pdf,//media.digikey.com/Photos/Riedon%20Photos/MFG_JLLN.jpg,696-1828-ND,JLLN-250,Riedon,FUSE 300VAC CLASS T 250A CYLINDR,80,0,"27.09000","0","1","-","JLLN","Active","Cartridge","250A","300V","125V","Fast Blow","Electrical, Industrial","-","T","CSA, UL","-","200kA AC, 20kA DC","Bolt Mount","Cartridge, Non-Standard","1.312"" Dia x 0.828"" L (33.30mm x 21.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1011_KTK.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KTK-30.JPG,283-3106-ND,KTK-1,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 1A 600VAC 5AG,44,0,"27.62000","0","1","Bulk","KTK","Active","Cartridge","1A","600V","-","Fast Blow","Electrical, Industrial","-","-","CSA, UL","-","100kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1011_KTK.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KTK-30.JPG,283-2466-ND,KTK-10,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 10A 600VAC 5AG,39,0,"27.62000","0","1","Bulk","KTK","Active","Cartridge","10A","600V","-","Fast Blow","Electrical, Industrial","-","-","CSA, UL","-","100kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1011_KTK.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KTK-30.JPG,283-2467-ND,KTK-15,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 15A 600VAC 5AG,36,0,"27.62000","0","1","Bulk","KTK","Active","Cartridge","15A","600V","-","Fast Blow","Electrical, Industrial","-","-","CSA, UL","-","100kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/KTK-35-50.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KTK-30.JPG,283-2470-ND,KTK-30,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 30A 600VAC 5AG,91,0,"28.25000","0","1","Bulk","KTK","Active","Cartridge","30A","600V","-","Fast Blow","Electrical, Industrial","-","-","CSA, UL","-","100kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/BUS_Ele_Ferrule_FWC_600V_6_32A.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/FWC-10F.jpg,283-3098-ND,FWC-32A10F,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 32A 600VAC 5AG,69,0,"28.25000","0","1","Bulk","FWC","Active","Cartridge","32A","600V","-","-","Electrical, Industrial","-","-","CE, UR","-","50kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1015_KTK-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_Limitron-KTK-R-Series.jpg,283-3072-ND,KTK-R-20,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 20A 600VAC 5AG,39,0,"30.30000","0","1","Bulk","Limitron™ KTK-R","Active","Cartridge","20A","600V","-","Fast Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1015_KTK-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_Limitron-KTK-R-Series.jpg,283-3110-ND,KTK-R-3,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 3A 600VAC 5AG,39,0,"30.30000","0","1","Bulk","Limitron™ KTK-R","Active","Cartridge","3A","600V","-","Fast Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1015_KTK-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_Limitron-KTK-R-Series.jpg,2041-1082-ND,KTK-R-30,Eaton - Bussmann Electrical Division,FUSE CRTRDGE 30A 600VAC CYLINDER,37,0,"30.30000","0","1","Bulk","Limitron™ KTK-R","Active","Cartridge","30A","600V","-","Fast Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","Cylinder","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1015_KTK-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_Limitron-KTK-R-Series.jpg,283-3068-ND,KTK-R-1,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 1A 600VAC 5AG,28,0,"30.30000","0","1","Bulk","Limitron™ KTK-R","Active","Cartridge","1A","600V","-","Fast Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1015_KTK-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_Limitron-KTK-R-Series.jpg,283-3070-ND,KTK-R-15,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 15A 600VAC 5AG,7,0,"30.30000","0","1","Bulk","Limitron™ KTK-R","Active","Cartridge","15A","600V","-","Fast Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2020_KLM.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/KLM%20Series.jpg,283-3102-ND,KLM-25,Eaton - Bussmann Electrical Division,FUSE CRTRDGE 25A 600VAC/VDC 5AG,52,0,"32.87000","0","1","Bulk","KLM","Active","Cartridge","25A","600V","600V","Fast Blow","Electrical, Industrial","-","-","CE, CSA, UL","-","100kA AC, 50kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2020_KLM.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/KLM%20Series.jpg,283-3104-ND,KLM-30,Eaton - Bussmann Electrical Division,FUSE CRTRDGE 30A 600VAC/VDC 5AG,30,0,"32.87000","0","1","Bulk","KLM","Active","Cartridge","30A","600V","600V","Fast Blow","Electrical, Industrial","-","-","CE, CSA, UL","-","100kA AC, 50kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2020_KLM.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/KLM%20Series.jpg,283-3101-ND,KLM-20,Eaton - Bussmann Electrical Division,FUSE CRTRDGE 20A 600VAC/VDC 5AG,25,0,"32.87000","0","1","Bulk","KLM","Active","Cartridge","20A","600V","600V","Fast Blow","Electrical, Industrial","-","-","CE, CSA, UL","-","100kA AC, 50kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1014_FNQ-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_FNQ-R-Series.jpg,283-2479-ND,FNQ-R-15,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 15A 600VAC/300VDC,27,0,"36.83000","0","1","Bulk","Limitron™ FNQ-R","Active","Cartridge","15A","600V","300V","Slow Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA AC, 20kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1023_LP-CC.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_LP-CC-15.JPG,2041-1086-ND,LP-CC-15,Eaton - Bussmann Electrical Division,LOW PEAK CC TIME DELAY,18,0,"37.88000","0","1","-","Low-Peak™ LP-CC","Active","Cartridge","15A","600V","150V","Slow Blow","Motor Protection","-","CC","CE, CSA, UR","-","200kA AC, 20kA DC","Holder","5AG, 10mm x 38.1mm","0.394"" Dia x 1.496"" L (10.00mm x 38.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1014_FNQ-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_FNQ-R-Series.jpg,283-2482-ND,FNQ-R-30,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 30A 600VAC 5AG,24,0,"38.12000","0","1","Bulk","Limitron™ FNQ-R","Active","Cartridge","30A","600V","-","Slow Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1014_FNQ-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_FNQ-R-Series.jpg,283-2478-ND,FNQ-R-10,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 10A 600VAC 5AG,32,0,"39.04000","0","1","Bulk","Limitron™ FNQ-R","Active","Cartridge","10A","600V","-","Slow Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/BUS_Ele_Ferrule_FWP_1_50A_Striker_Optional.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/FWP-14F%20Series.jpg,283-3195-ND,FWP-25A14FA,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 25A 700VAC/800VDC,26,0,"46.85000","0","1","Bulk","FWP","Active","Cartridge","25A","700V","800V","-","Electrical, Industrial","-","-","CE, CSA, UR","-","200kA AC, 50kA DC","Holder","Cartridge, Non-Standard","0.563"" Dia x 2.000"" L (14.30mm x 50.80mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/BUS_Ele_Ferrule_FWP_1_50A_Striker_Optional.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/FWP-14F%20Series.jpg,283-3453-ND,FWP-10A14FA,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 10A 700VAC/800VDC,20,0,"46.85000","0","1","Bulk","FWP","Active","Cartridge","10A","700V","800V","-","Electrical, Industrial","-","-","CE, CSA, UR","-","200kA AC, 50kA DC","Holder","Cartridge, Non-Standard","0.563"" Dia x 2.000"" L (14.30mm x 50.80mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/semiconductor-fuses/littelfuse_fuse_semiconductor_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/L25S060.T.jpg,F1102-ND,L25S060.T,Littelfuse Inc.,FUSE CARTRIDGE 60A 250VAC/VDC,9,0,"52.42000","0","1","Bulk","POWR-GARD® L25S","Active","Cartridge","60A","250V","250V","Fast Blow","Semiconductors","-","-","CE, CSA, UR","-","200kA AC, 20kA DC","Bolt Mount","Cylindrical, Blade Terminal (Bolt)","0.811"" Dia x 1.626"" L (20.60mm x 41.30mm)"
