Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Specifications"
https://www.littelfuse.com/~/media/files/littelfuse/technical-resources/documents/data-sheets/littelfuse_industrialshockblock_sb6000_datasheet.pdf,-,SB6100-201-0-ND,SB6100-201-0,Littelfuse Inc.,SHOCK BLOCK 480V GFCI NEMA ENCL,0,0,"4936.05000","0","1","Shock-Block™ SB6000","Active","-","480V"
https://www.littelfuse.com/~/media/files/littelfuse/technical-resources/documents/data-sheets/littelfuse_industrialshockblock_sb6000_datasheet.pdf,-,SB6100-211-0-ND,SB6100-211-0,Littelfuse Inc.,SHOCK BLOCK 480V EGFPD NEMA ENCL,0,0,"4936.05000","0","1","Shock-Block™ SB6000","Active","-","480V"
https://www.littelfuse.com/~/media/files/littelfuse/technical-resources/documents/data-sheets/littelfuse_industrialshockblock_sb6000_datasheet.pdf,-,SB6100-301-0-ND,SB6100-301-0,Littelfuse Inc.,SHOCK BLOCK 600V GFCI NEMA ENCL,0,0,"4936.05000","0","1","Shock-Block™ SB6000","Active","-","600V"
https://www.littelfuse.com/~/media/files/littelfuse/technical-resources/documents/data-sheets/littelfuse_industrialshockblock_sb6000_datasheet.pdf,-,SB6100-311-0-ND,SB6100-311-0,Littelfuse Inc.,SHOCK BLOCK 600V EGFPD NEMA ENCL,0,0,"4936.05000","0","1","Shock-Block™ SB6000","Active","-","600V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFP.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFP-M11.JPG,723-1000-ND,PGFP-M11,Sensata-Airpax,PLUG GFCI 120VAC 15A MAN RST,0,0,"Obsolete","0","25","PGFP","Obsolete","Plug, Field Wireable","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFP.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFP-M110KYST2.JPG,723-1001-ND,PGFP-M110KYST2,Sensata-Airpax,CORD GFCI 120VAC 2' YEL SNG TAP,0,0,"Obsolete","0","20","PGFP","Obsolete","Plug with 2' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFP.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFP-M110KYST25.JPG,723-1002-ND,PGFP-M110KYST25,Sensata-Airpax,CORD GFCI 120VAC 25' YEL SNG,0,0,"Obsolete","0","5","PGFP","Obsolete","Plug with 25' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFP.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFP-M110KYTT2.JPG,723-1003-ND,PGFP-M110KYTT2,Sensata-Airpax,CORD GFCI 120VAC 2' YEL TRITAP,0,0,"Obsolete","0","10","PGFP","Obsolete","Plug with 2' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFP.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFP-M110KYTT25.JPG,723-1004-ND,PGFP-M110KYTT25,Sensata-Airpax,CORD GFCI 120VAC 25' YEL TRITAP,0,0,"Obsolete","0","5","PGFP","Obsolete","Plug with 25' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFP.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFP-A11.JPG,723-1005-ND,PGFP-A11,Sensata-Airpax,PLUG GFCI 120VAC 15/20A AUTORST,0,0,"Obsolete","0","25","PGFP","Obsolete","Plug, Field Wireable","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFP.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFP-A110KYST2.JPG,723-1006-ND,PGFP-A110KYST2,Sensata-Airpax,CORD GFCI 120VAC 2' YEL SNG TAP,0,0,"Obsolete","0","10","PGFP","Obsolete","Plug with 2' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFP.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFP-A110KYST25.JPG,723-1007-ND,PGFP-A110KYST25,Sensata-Airpax,CORD GFCI 120VAC 25' YEL SNG,0,0,"Obsolete","0","5","PGFP","Obsolete","Plug with 25' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFP.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFP-A110KYTT2.JPG,723-1008-ND,PGFP-A110KYTT2,Sensata-Airpax,CORD GFCI 120VAC 2' YEL TRITAP,0,0,"Obsolete","0","10","PGFP","Obsolete","Plug with 2' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFP.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFP-A110KYTT25.JPG,723-1009-ND,PGFP-A110KYTT25,Sensata-Airpax,CORD GFCI 120VAC 25' YEL TRITAP,0,0,"Obsolete","0","5","PGFP","Obsolete","Plug with 25' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_Series.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-M04.JPG,723-1010-ND,PGFI-M04,Sensata-Airpax,PLUG GFCI 120VAC 15A MAN RST,0,0,"Obsolete","0","25","PGFI","Obsolete","In-Line Splice, Field Wireable","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_Series.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-M040KYST2.JPG,723-1011-ND,PGFI-M040KYST2,Sensata-Airpax,CORD GFCI 120VAC 2' YEL SNG TAP,0,0,"Obsolete","0","20","PGFI","Obsolete","In-Line Splice with 2' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_Series.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-M040KYTT2.JPG,723-1012-ND,PGFI-M040KYTT2,Sensata-Airpax,CORD GFCI 120VAC 2' YEL TRITAP,0,0,"Obsolete","0","20","PGFI","Obsolete","In-Line Splice with 2' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_Series.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-M040KYST25.JPG,723-1013-ND,PGFI-M040KYST25,Sensata-Airpax,CORD GFCI 120VAC 25' YEL SNG,0,0,"Obsolete","0","5","PGFI","Obsolete","In-Line Splice with 25' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_Series.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-M040KYTT25.JPG,723-1014-ND,PGFI-M040KYTT25,Sensata-Airpax,CORD GFCI 120VAC 25' YEL TRITAP,0,0,"Obsolete","0","5","PGFI","Obsolete","In-Line Splice with 25' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_Series.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-A04.JPG,723-1015-ND,PGFI-A04,Sensata-Airpax,PLUG GFCI 120VAC 15/20A AUTORST,0,0,"Obsolete","0","25","PGFI","Obsolete","In-Line Splice, Field Wireable","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_Series.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-A040KYST2.JPG,723-1016-ND,PGFI-A040KYST2,Sensata-Airpax,CORD GFCI 120VAC 2' YEL SNG TAP,0,0,"Obsolete","0","10","PGFI","Obsolete","In-Line Splice with 2' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_Series.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-A040KYTT2.JPG,723-1017-ND,PGFI-A040KYTT2,Sensata-Airpax,CORD GFCI 120VAC 2' YEL TRITAP,0,0,"Obsolete","0","20","PGFI","Obsolete","In-Line Splice with 2' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_Series.pdf,-,723-1018-ND,PGFI-A040KYST25,Sensata-Airpax,CORD GFCI 120VAC 25' YEL SNG,0,0,"Obsolete","0","5","PGFI","Obsolete","In-Line Splice with 25' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_Series.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-A040KYTT25.JPG,723-1019-ND,PGFI-A040KYTT25,Sensata-Airpax,CORD GFCI 120VAC 25' YEL TRITAP,0,0,"Obsolete","0","5","PGFI","Obsolete","In-Line Splice with 25' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI%2020A%20Cord.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-12011.JPG,723-1020-ND,PGFI-12011,Sensata-Airpax,CORD GFCI LOCKPLUGS 20A 120VAC,0,0,"Obsolete","0","10","PGFI","Obsolete","In-Line Splice with 2' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI%2020A%20Cord.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-22011.JPG,723-1021-ND,PGFI-22011,Sensata-Airpax,CORD GFCI LOCKPLUGS 20A 240VAC,0,0,"Obsolete","0","10","PGFI","Obsolete","In-Line Splice with 2' Leads","240V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI%2020A%20Cord.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-1201N.JPG,723-1022-ND,PGFI-1201N,Sensata-Airpax,CORD GFCI HARDWIRE 20A 120VAC,0,0,"Obsolete","0","10","PGFI","Obsolete","In-Line Splice with 2' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI%2020A%20Cord.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-2201N.JPG,723-1023-ND,PGFI-2201N,Sensata-Airpax,CORD GFCI HARDWIRE 20A 240VAC,0,0,"Obsolete","0","10","PGFI","Obsolete","In-Line Splice with 2' Leads","240V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI%2020A%20Cord.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-12111.JPG,723-1024-ND,PGFI-12111,Sensata-Airpax,CORD GFCI AUTO 20A 120VAC 2',0,0,"Obsolete","0","10","PGFI","Obsolete","In-Line Splice with 2' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI%2020A%20Cord.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-22111.JPG,723-1025-ND,PGFI-22111,Sensata-Airpax,CORD GFCI AUTO 20A 240VAC 2',0,0,"Obsolete","0","10","PGFI","Obsolete","In-Line Splice with 2' Leads","240V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI%2020A%20Cord.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-1211N.JPG,723-1026-ND,PGFI-1211N,Sensata-Airpax,CORD GFCI AUTO 20A 120VAC 2',0,0,"Obsolete","0","10","PGFI","Obsolete","In-Line Splice with 2' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI%2020A%20Cord.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-2211N.JPG,723-1027-ND,PGFI-2211N,Sensata-Airpax,CORD GFCI AUTO 20A 240VAC 2',0,0,"Obsolete","0","10","PGFI","Obsolete","In-Line Splice with 2' Leads","240V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_30A_Cord.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-1301N.JPG,723-1028-ND,PGFI-1301N,Sensata-Airpax,CORD GFCI MANUAL 30A 120VAC,0,0,"Obsolete","0","10","PGFI","Obsolete","In-Line Splice with 2' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_30A_Cord.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-13011.JPG,723-1029-ND,PGFI-13011,Sensata-Airpax,CORD GFCI 30A 120VAC 2' YEL,0,0,"Obsolete","0","10","PGFI","Obsolete","In-Line Splice with 2' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_30A_Cord.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-1311N.JPG,723-1030-ND,PGFI-1311N,Sensata-Airpax,CORD GFCI AUTO 30A 120VAC 2',0,0,"Obsolete","0","10","PGFI","Obsolete","In-Line Splice with 2' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_30A_Cord.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-13111.JPG,723-1031-ND,PGFI-13111,Sensata-Airpax,CORD GFCI 30A 120VAC 2' YEL,0,0,"Obsolete","0","10","PGFI","Obsolete","In-Line Splice with 2' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_30A_Cord.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-23011.JPG,723-1032-ND,PGFI-23011,Sensata-Airpax,CORD GFCI 30A 240VAC 2' YEL,0,0,"Obsolete","0","10","PGFI","Obsolete","In-Line Splice with 2' Leads","240V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_30A_Cord.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-2301N.JPG,723-1033-ND,PGFI-2301N,Sensata-Airpax,CORD GFCI MANUAL 30A 240VAC,0,0,"Obsolete","0","10","PGFI","Obsolete","In-Line Splice with 2' Leads","240V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_30A_Cord.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-23111.JPG,723-1034-ND,PGFI-23111,Sensata-Airpax,CORD GFCI 30A 240VAC 2' YEL,0,0,"Obsolete","0","10","PGFI","Obsolete","In-Line Splice with 2' Leads","240V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_30A_Cord.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-2311N.JPG,723-1035-ND,PGFI-2311N,Sensata-Airpax,CORD GFCI AUTO 30A 240VAC 2',0,0,"Obsolete","0","10","PGFI","Obsolete","In-Line Splice with 2' Leads","240V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFS_30A_Series.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFS-13005.JPG,723-1036-ND,PGFS-13005,Sensata-Airpax,GFCI MANUAL 30A 120VAC 18"",0,0,"Obsolete","0","5","PGFS","Obsolete","Permanent Splice","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFS_30A_Series.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFS-13105.JPG,723-1037-ND,PGFS-13105,Sensata-Airpax,GFCI AUTO 30A 120VAC 18"",0,0,"Obsolete","0","5","PGFS","Obsolete","Permanent Splice","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFS_30A_Series.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFS-23005.JPG,723-1038-ND,PGFS-23005,Sensata-Airpax,MANUAL GFCI 30A 240V 18"",0,0,"Obsolete","0","5","PGFS","Obsolete","Permanent Splice","240V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFS_30A_Series.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFS-23105.JPG,723-1039-ND,PGFS-23105,Sensata-Airpax,AUTO GFCI 30A 240V 18"",0,0,"Obsolete","0","5","PGFS","Obsolete","Permanent Splice","240V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFS_30A_Series.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFS-73105.JPG,723-1040-ND,PGFS-73105,Sensata-Airpax,AUTO GFCI 30A 240VAC 18"",0,0,"Obsolete","0","1","PGFS","Obsolete","Permanent Splice","240V"
"//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_40,50,60A_Portable%20Series.pdf",-,723-1041-ND,PGFI-1445N,Sensata-Airpax,CABLE 40A 120VAC 6',0,0,"Obsolete","0","1","PGFI","Obsolete","In-Line Splice with 6' Leads","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFI_30A_Multi-Phase_Series.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/PGFI-831AN.JPG,723-1042-ND,PGFI-831AN,Sensata-Airpax,CABLE GFCI AUTO 30A 208VAC 2',0,0,"Obsolete","0","10","PGFI","Obsolete","In-Line Splice with 2' Leads","208V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFR-120.pdf,-,723-1043-ND,PGFR-120,Sensata-Airpax,WALLPLUG GFCI 15/20A WHT 120V,0,0,"Obsolete","0","12","PGFR","Obsolete","Wall Outlet","120V"
-,-,723-1044-ND,PGFR-122,Sensata-Airpax,WALLPLUG GFCI 15/20A BLK 120V,0,0,"Obsolete","0","12","PGFR","Obsolete","Wall Outlet","120V"
//media.digikey.com/pdf/Data%20Sheets/Sensata/PGFS_30A_Series.pdf,-,PGFS-73005-ND,PGFS-73005,Sensata-Airpax,MANUAL GFCI 30A 240VAC 18"",0,0,"Obsolete","0","1","PGFS","Obsolete","Permanent Splice","240V"
-,-,PGFI-4319N-ND,PGFI-4319N,Sensata-Airpax,GFCI AUTO 30A 120VAC,0,0,"Obsolete","0","1","PGFI","Obsolete","In-Line Splice with 25' Leads","120V"
-,-,PGFI-13002-215-ND,PGFI-13002-215,Sensata-Airpax,GFCI 30A MULTI PHASE 120-208,0,0,"Obsolete","0","1","PGFI","Obsolete","In-Line Splice with 25' Leads","120V"
-,-,PGFI-4305N-138-ND,PGFI-4305N-138,Sensata-Airpax,GFCI 30A PORT MAN RESET 120/208,0,0,"Obsolete","0","1","PGFI","Obsolete","In-Line Splice with 6' Leads","120/208V"
-,-,PGFM-111-B-A1-188-ND,PGFM-111-B-A1-188,Sensata-Airpax,GROUND FAULT PROTECTION MODULE,0,0,"Obsolete","0","1","PGFM","Obsolete","Sensing Module","120V"
