Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Breaker Type","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Number of Poles","Actuator Type","Illumination","Illumination Voltage (Nominal)","Mounting Type","Approvals"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_T9-311.pdf,//media.digikey.com/Photos/Schurter%20Photos/T9-311%20SERIES.jpg,486-2327-ND,4404.0023,Schurter Inc.,CIR BRKR THRM 12A 240VAC 48VDC,460,0,"3.35000","0","1","T9-311","Active","Thermal","12A","240V","48V","1","Push to Reset","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_T9-611.pdf,//media.digikey.com/photos/Schurter%20Photos/4404.0002.JPG,486-2321-ND,4404.0006,Schurter Inc.,CIR BRKR THRM 16A 240VAC 32VDC,378,1100,"3.35000","0","1","T9-611","Active","Thermal","16A","240V","32V","1","Push to Reset","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_T9-611.pdf,//media.digikey.com/photos/Schurter%20Photos/4404.0002.JPG,486-2318-ND,4404.0003,Schurter Inc.,CIR BRKR THRM 8A 240VAC 48VDC,336,400,"3.35000","0","1","T9-611","Active","Thermal","8A","240V","48V","1","Push to Reset","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_T9-611.pdf,//media.digikey.com/photos/Schurter%20Photos/4404.0002.JPG,486-2320-ND,4404.0005,Schurter Inc.,CIR BRKR THRM 12A 240VAC 48VDC,310,1200,"3.35000","0","1","T9-611","Active","Thermal","12A","240V","48V","1","Push to Reset","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_T9-311.pdf,//media.digikey.com/Photos/Schurter%20Photos/T9-311%20SERIES.jpg,486-2330-ND,4404.0028,Schurter Inc.,CIR BRKR THRM 15A 240VAC 48VDC,287,0,"3.35000","0","1","T9-311","Active","Thermal","15A","240V","48V","1","Push to Reset","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_T9-311.pdf,//media.digikey.com/Photos/Schurter%20Photos/T9-311%20SERIES.jpg,486-2325-ND,4404.002,Schurter Inc.,CIR BRKR THRM 6A 240VAC 48VDC,146,0,"3.35000","0","1","T9-311","Active","Thermal","6A","240V","48V","1","Push to Reset","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_T9-818.pdf,//media.digikey.com/Photos/Schurter%20Photos/T9-818%20SERIES.JPG,486-3050-ND,4404.0098,Schurter Inc.,CIRC BREAKER PCB MNT 5A,430,300,"3.68000","0","1","T9-818","Active","Thermal","5A","240V","48V","1","Push to Reset","-","-","PCB","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_T9-818.pdf,//media.digikey.com/Photos/Schurter%20Photos/T9-818%20SERIES.JPG,486-3053-ND,4404.0101,Schurter Inc.,CIRC BREAKER PCB MNT 8A,303,0,"3.68000","0","1","T9-818","Active","Thermal","8A","240V","48V","1","Push to Reset","-","-","PCB","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_T9-818.pdf,//media.digikey.com/Photos/Schurter%20Photos/T9-818%20SERIES.JPG,486-3051-ND,4404.0099,Schurter Inc.,CIRC BREAKER PCB MNT 6A,247,0,"3.68000","0","1","T9-818","Active","Thermal","6A","240V","48V","1","Push to Reset","-","-","PCB","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_T9-818.pdf,//media.digikey.com/Photos/Schurter%20Photos/T9-818%20SERIES.JPG,486-3052-ND,4404.0100,Schurter Inc.,CIRC BREAKER PCB MNT 7A,234,0,"3.68000","0","1","T9-818","Active","Thermal","7A","240V","48V","1","Push to Reset","-","-","PCB","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W57&DocType=DS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/W57-XB1A4A10-20.jpg,PB2335-ND,W57-XB1A4A10-20,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 20A 250VAC,181,0,"4.20000","0","1","W57","Active","Thermal","20A","250V","-","1","Push to Reset","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W28&DocType=DS&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/W28-XT1A,%20W28-XQ1A%20SERIES.jpg",PB2313-ND,W28-XQ1A-14,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 14A 250VAC 32VDC,645,0,"4.47000","0","1","W28","Active","Thermal","14A","250V","32V","1","Push to Reset","-","-","Panel Mount","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_T9-818.pdf,//media.digikey.com/Photos/Schurter%20Photos/T9-818%20SERIES.JPG,486-3048-ND,4404.0096,Schurter Inc.,CIRC BREAKER PCB MNT 3A,519,100,"4.48000","0","1","T9-818","Active","Thermal","3A","240V","48V","1","Push to Reset","-","-","PCB","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_T11-311.pdf,//media.digikey.com/Photos/Schurter%20Photos/T11-Series.jpg,486-2313-ND,4400.0344,Schurter Inc.,CIR BRKR THRM 500MA 240VAC 48VDC,6258,0,"9.96000","0","1","T11","Active","Thermal","500mA","240V","48V","1","Push to Reset","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_T11-211.pdf,//media.digikey.com/Photos/Schurter%20Photos/T11-Series.jpg,486-2301-ND,4400.0003,Schurter Inc.,CIR BRKR THRM 10A 240VAC 48VDC,195,700,"9.96000","0","1","T11","Active","Thermal","10A","240V","48V","1","Push to Reset","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_T11-214.pdf,//media.digikey.com/Photos/Schurter%20Photos/T11-Series.jpg,486-2308-ND,4400.0089,Schurter Inc.,CIR BRKR THRM 2.5A 240VAC 48VDC,187,0,"9.96000","0","1","T11","Active","Thermal","2.5A","240V","48V","1","Push to Reset","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
https://us.schurter.com/pdf/english/typ_TA35_Rocker_1Pole.pdf,//media.digikey.com/photos/Schurter%20Photos/4435.0173.jpg,486-3004-ND,4435.0173,Schurter Inc.,CIR BRKR THRM 5A 240VAC 32VDC,408,0,"10.44000","0","1","TA35","Active","Thermal","5A","240V","32V","1","Rocker","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
https://us.schurter.com/pdf/english/typ_TA35_Rocker_1Pole.pdf,//media.digikey.com/Photos/Schurter%20Photos/TA35.jpg,486-1636-ND,4435.0256,Schurter Inc.,CIR BRKR THRM 20A 240VAC 32VDC,111,0,"10.44000","0","1","TA35","Active","Thermal","20A","240V","32V","1","Rocker","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
https://us.schurter.com/pdf/english/typ_TA35_Rocker_1Pole.pdf,//media.digikey.com/Photos/Schurter%20Photos/TA35.jpg,486-1618-ND,4435.0576,Schurter Inc.,CIR BRKR THRM 1A 240VAC 32VDC,175,0,"11.89000","0","1","TA35","Active","Thermal","1A","240V","32V","1","Rocker","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_TA35_Rocker_2Pole.pdf,//media.digikey.com/Photos/Schurter%20Photos/TA35-CBTWFxxxC0.JPG,486-2388-ND,4435.0047,Schurter Inc.,CIR BRKR THRM 10A 240VAC 60VDC,137,0,"16.42000","0","1","TA35","Active","Thermal","10A","240V","60V","2","Rocker","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_TA35_Rocker_2Pole.pdf,//media.digikey.com/Photos/Schurter%20Photos/TA35-CBDWFxxxC0.jpg,486-2381-ND,4435.0022,Schurter Inc.,CIR BRKR THRM 3A 240VAC 60VDC,155,0,"18.69000","0","1","TA35","Active","Thermal","3A","240V","60V","2","Rocker","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_TA45-2R.pdf,//media.digikey.com/Photos/Schurter%20Photos/TA45-ABTWF200C0-AZM03.jpg,486-2977-ND,4430.2554,Schurter Inc.,CIR BRKR THRM 20A 240VAC 60VDC,109,0,"22.87000","0","1","TA45","Active","Thermal","20A","240V","60V","2","Rocker","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_TA45-2R.pdf,//media.digikey.com/Photos/Schurter%20Photos/TA45-Orange.jpg,486-2974-ND,4430.1392,Schurter Inc.,CIR BRKR THRM 18A 240VAC 60VDC,104,0,"30.42000","0","1","TA45","Active","Thermal","18A","240V","60V","2","Rocker","Orange","110V","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_T12-MSM.pdf,//media.digikey.com/Photos/Schurter%20Photos/T12-MSM-Series.JPG,486-3200-ND,4410.9001,Schurter Inc.,CIR BRKR THRM 10A 240VAC 28VDC,158,0,"33.96000","0","1","T12-MSM","Active","Thermal","10A","240V","28V","1","Push-Push","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_w6w9&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/W93%203P%20SERIES.jpg,PB1407-ND,W93-X112-25,TE Connectivity Potter & Brumfield Relays,CIR BRKR MAG-HYDR 25A 277VAC,48,0,"109.67000","0","1","W9","Active","Magnetic (Hydraulic Delay)","25A","277V","-","3","Lever","-","-","Panel Mount","-"
http://www.qualtekusa.com/images/Circuit%20Breakers/PDF%20Files/qlb30311b3n3ba.pdf,//media.digikey.com/photos/Qualtek%20Photos/QLB-303-11B3N-3BA.JPG,Q511-ND,QLB-303-11B3N-3BA,Qualtek,CIR BRKR THRM 30A 250VAC 32VDC,2842,0,"3.05000","0","1","QLB","Active","Thermal","30A","250V","32V","1","Push to Reset","-","-","Panel Mount","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_T9-311.pdf,//media.digikey.com/Photos/Schurter%20Photos/T9-311%20SERIES.jpg,486-2329-ND,4404.0025,Schurter Inc.,CIR BRKR THRM 5A 240VAC 48VDC,107,0,"3.35000","0","1","T9-311","Active","Thermal","5A","240V","48V","1","Push to Reset","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W57&DocType=DS&DocLang=English,-,PB2812-ND,W57-XB2A99C10-5,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 5A 250VAC,192,0,"3.42000","0","1","W57","Active","Thermal","5A","250V","-","1","Push to Reset","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W54&DocType=DS&DocLang=English,-,PB2866-ND,1423674-3,TE Connectivity Potter & Brumfield Relays,"CKTBKR,THERM,PB",991,0,"4.23000","0","1","W54","Active","Thermal","6A","250V","-","1","Push to Reset","None","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W54&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/W54-Series.jpg,PB2867-ND,1423674-5,TE Connectivity Potter & Brumfield Relays,"CKTBKR,THERM,PB",986,0,"4.23000","0","1","W54","Active","Thermal","8A","250V","-","1","Push to Reset","None","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W51&DocType=DS&DocLang=English,-,PB2801-ND,W51-C161A1-15,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 15A 250VAC 50VDC,996,0,"4.26000","0","1","W51","Active","Thermal","15A","250V","50V","1","Rocker","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W28&DocType=DS&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/W28-XT1A,%20W28-XQ1A%20SERIES.jpg",PB2784-ND,W28-XT1A-16,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 16A 250VAC 32VDC,536,0,"4.47000","0","1","W28","Active","Thermal","16A","250V","32V","1","Push to Reset","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W57&DocType=DS&DocLang=English,-,PB2815-ND,W57-XB6A99C10-15,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM,196,0,"4.64000","0","1","W57","Active","Thermal","15A","250V","-","1","Push to Reset","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W51&DocType=DS&DocLang=English,-,PB2799-ND,W51-A151A1-20,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 20A 250VAC 50VDC,200,0,"4.87000","0","1","W51","Active","Thermal","20A","125V","50V","1","Rocker","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W51&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/W51-A151A1-7.jpg,PB3366-ND,W51-A151A1-7,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 7A 250VAC 50VDC,185,0,"4.87000","0","1","W51","Active","Thermal","7A","125V","50V","1","Rocker","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W57&DocType=DS&DocLang=English,-,PB2814-ND,W57-XB6A99C10-12,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 12A 250VAC,196,0,"4.93000","0","1","W57","Active","Thermal","12A","250V","-","1","Push to Reset","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W57&DocType=DS&DocLang=English,-,PB2813-ND,W57-XB6A99C10-10,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM,200,0,"5.25000","0","1","W57","Active","Thermal","10A","250V","-","1","Push to Reset","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W51&DocType=DS&DocLang=English,-,PB2798-ND,W51-A121B1-8,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 8A 125VAC 50VDC,195,0,"5.28000","0","1","W51","Active","Thermal","8A","125V","50V","1","Rocker","Red","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W57&DocType=DS&DocLang=English,-,PB2868-ND,5-1423364-4,TE Connectivity Potter & Brumfield Relays,"CKTBKR,THERM,PB,QC.250",200,0,"5.34000","0","1","W57","Active","Thermal","5A","250V","-","1","Push to Reset","None","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W57&DocType=DS&DocLang=English,-,PB2816-ND,W57-XB6A99C10-7,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM,193,0,"5.34000","0","1","W57","Active","Thermal","7A","250V","-","1","Push to Reset","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W51&DocType=DS&DocLang=English,-,PB2797-ND,W51-A121B1-6,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 6A 125VAC 50VDC,191,0,"5.71000","0","1","W51","Active","Thermal","6A","125V","50V","1","Rocker","Red","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W51&DocType=DS&DocLang=English,-,PB2800-ND,W51-AB21B2-12,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 12A 125VAC 50VDC,199,0,"6.50000","0","1","W51","Active","Thermal","12A","125V","50V","1","Rocker","Red","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W58&DocType=DS&DocLang=English,-,PB2818-ND,W58-XB1A6A-20,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 20A 250VAC 50VDC,1198,0,"7.08000","0","1","W58","Active","Thermal","20A","250V","50V","1","Push to Reset","-","-","Panel Mount","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_T11-211.pdf,//media.digikey.com/Photos/Schurter%20Photos/T11-Series.jpg,486-2305-ND,4400.0047,Schurter Inc.,CIR BRKR THRM 2A 240VAC 48VDC,136,0,"9.96000","0","1","T11","Active","Thermal","2A","240V","48V","1","Push to Reset","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
https://www.e-t-a.com/fileadmin/user_upload/Ordnerstruktur/pdf-Data/Products/Schutzschalter_Sicherungsautomaten/Thermisch/2_eng/D_1410-L2_G1_ENG.pdf,//media.digikey.com/photos/E-T-A%20Photos/1410-G110-L2F1-S01-4A.JPG,1410-G110-L2F1-S01-4A-ND,1410-G110-L2F1-S01-4A,E-T-A,CIR BRKR THRM 4A 250VAC 50VDC,248,0,"14.98000","0","1","1410-G1","Active","Thermal","4A","250V","50V","1","Push to Reset","-","-","PCB","CSA C22.2 No 235, IEC 60934, UL1077"
http://airpax.sensata.com/pdfs/snapak.pdf,//media.digikey.com/Photos/Sensata%20Tech%20Photos/R11-2.jpg,723-1495-ND,R11-2-20.0A-34972-3,Sensata-Airpax,CIR BRKR 20A 125VAC 32VDC,1512,0,"16.97000","0","1","SNAPAK®","Active","Magnetic (Hydraulic Delay)","20A","125V","32V","1","Rocker","-","-","Panel Mount","UL1077"
http://airpax.sensata.com/pdfs/snapak.pdf,//media.digikey.com/Photos/Sensata%20Tech%20Photos/R11-2.jpg,723-1514-ND,R11-2-30.0A-34972-1,Sensata-Airpax,CIR BRKR 30A 125VAC 32VDC,202,0,"17.22000","0","1","SNAPAK®","Active","Magnetic (Hydraulic Delay)","30A","125V","32V","1","Rocker","-","-","Panel Mount","UL1077"
http://airpax.sensata.com/pdfs/snapak.pdf,//media.digikey.com/Photos/Sensata-Airpax/R11-0-.500A-B06EV.JPG,723-1563-ND,R11-0-.500A-B06EV,Sensata-Airpax,CIR BRKR MAG-HYDR 500MA ROCKER,160,0,"17.39000","0","1","SNAPAK®","Active","Magnetic (Hydraulic Delay)","500mA","-","-","1","Rocker","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_w6w9&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/4-1393252-2.jpg,PB1367-ND,W67-X2Q110-15,TE Connectivity Potter & Brumfield Relays,CIR BRKR MAG-HYDR 15A 277VAC,160,0,"18.06000","0","1","W6","Active","Magnetic (Hydraulic Delay)","15A","277V","-","1","Lever","-","-","Panel Mount","-"
http://airpax.sensata.com/pdfs/snapak.pdf,//media.digikey.com/Photos/Sensata-Airpax/PP11-2-30.0A-36254-1-V.JPG,723-1558-ND,PP11-2-30.0A-36254-1-V,Sensata-Airpax,CIR BRKR MAG-HYDR PUSH-PULL,101,0,"19.82000","0","1","SNAPAK®","Active","Magnetic (Hydraulic Delay)","-","-","-","1","Push-Pull Plunger","-","-","Panel Mount","-"
http://www.altechcorp.com/PDFS/L-Series.pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_L489-1pole.jpg,1920-1563-ND,1DU2L,Altech Corporation,CIR BRKR THRM-MAG 2A LEVER,124,372,"25.20000","0","1","L","Active","Thermal Magnetic","2A","480V","125V","1","Lever","None","-","DIN Rail","UL489"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_TA45-2R.pdf,//media.digikey.com/Photos/Schurter%20Photos/TA45-A126LxxxC0.jpg,486-2366-ND,4430.2298,Schurter Inc.,CIR BRKR THRM 10A 240VAC 60VDC,132,120,"26.84000","0","1","TA45","Active","Thermal","10A","240V","60V","2","Pushbutton","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.altechcorp.com/PDFS/ULseries(UL489).pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_UL489-1pole.jpg,1920-1493-ND,1D10UL,Altech Corporation,CIR BRKR THRM-MAG 10A LEVER,128,288,"27.30000","0","1","UL","Active","Thermal Magnetic","10A","277V","125V","1","Lever","None","-","DIN Rail","UL489"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/9926_Series.pdf,//media.digikey.com/Photos/Weidmuller/9926251850.jpg,281-5232-ND,9926251904,Weidmüller,CIR BRKR MAG-HYDR 4A 80VDC LEVER,170,0,"28.59000","0","1","9926","Active","Magnetic (Hydraulic Delay)","4A","-","80V","1","Lever","-","-","DIN Rail","CE, CSA C22.2 No 235, UL1077, VDE"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/BR_SU%20Series.pdf,//media.digikey.com/Photos/Weidmuller/BR1C6UC.JPG,281-5257-ND,BR1C4UC,Weidmüller,CB MCB 489 1P C 4A ACDC,193,282,"28.95000","0","1","BRxxxUC","Active","Thermal Magnetic","4A","277V","60V","1","Lever","None","-","DIN Rail","CE, CSA C22.2 No 5, CSA C22.2 No 235, TUV, UL489, VDE"
https://www.gavazzionline.com/pdf/GMB63eng.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/GMB63H1PC.jpg,1864-1329-ND,GMB631PC60,Carlo Gavazzi Inc.,CIR BRK THERM-M 60A 240VAC/60VDC,109,0,"33.50000","0","1","GMB63","Active","Thermal Magnetic","60A","240V","60V","1","Lever","None","-","DIN Rail","CSA C22.2 No 5, IEC 60947-2, UL489"
http://airpax.sensata.com/pdfs/snapak.pdf,//media.digikey.com/Photos/Sensata%20Tech%20Photos/R21-2-5.00A-B06CV-V.jpg,723-1325-ND,R21-2-15.0A-B06CV-V,Sensata-Airpax,CIR BRKR MAG-HYDR 15A ROCKER,402,0,"37.63000","0","1","SNAPAK®","Active","Magnetic (Hydraulic Delay)","15A","125V","32V","2","Rocker","-","-","Panel Mount","UL1077"
https://www.e-t-a.com/fileadmin/user_upload/Ordnerstruktur/pdf-Data/Products/Schutzschalter_Sicherungsautomaten/Thermisch/2_eng/D_3120-F_ENG.pdf,//media.digikey.com/photos/E-T-A%20Photos/3120-F321-P7T1-W01D%20SERIES.jpg,302-1198-ND,3120-F321-P7T1-W01D-8A,E-T-A,CIR BRKR THRM 8A 250VAC 50VDC,127,0,"38.12000","0","1","3120-F","Active","Thermal","8A","250V","50V","2","Rocker","-","-","Panel Mount","CSA C22.2 No 235, GB 17701, IEC 60934, UL1077"
http://airpax.sensata.com/pdfs/iag.pdf,//media.digikey.com/Photos/Sensata-Airpax/IEGBX6-1-62-20.0-C-M3-V.jpg,723-1548-ND,IEGBX6-1-62-20.0-C-M3-V,Sensata-Airpax,CIR BRKR MAG-HYDR ROCKER 20A,366,0,"46.00000","0","1","IEG","Active","Magnetic (Hydraulic Delay)","20A","-","-","1","Rocker","-","-","Panel Mount","-"
http://airpax.sensata.com/pdfs/ial.pdf,//media.digikey.com/Photos/Sensata-Airpax/LELK2-30482-2-V.jpg,723-1556-ND,LELK2-30482-2-V,Sensata-Airpax,CIR BRKR MAG-HYDR LEVER,162,0,"104.35000","0","1","LEL","Active","Magnetic (Hydraulic Delay)","-","-","-","-","Lever","-","-","Panel Mount","-"
http://airpax.sensata.com/pdfs/iag.pdf,//media.digikey.com/Photos/Sensata-Airpax/IUGN66-28358-4.jpg,723-1322-ND,IUGN66-28358-4,Sensata-Airpax,CIR BRKR MAG-HYDR LEVER,844,0,"121.14000","0","1","IUG","Active","Magnetic (Hydraulic Delay)","50A, 5A","-","65V","2","Lever","None","-","Panel Mount","UL1077"
//media.digikey.com/pdf/Data%20Sheets/Airpax%20PDFs/203_Type.pdf,//media.digikey.com/Photos/Sensata%20Tech%20Photos/203-2-1-63-502-B-1-1.JPG,723-1313-ND,203-2-1-63-502-B-1-1,Sensata-Airpax,TYPE 203 AUX PROTECT,555,0,"138.02000","0","1","203","Active","Magnetic","5A","250V","32V","1","Rocker","None","120V","Panel Mount","UL1077"
http://airpax.sensata.com/pdfs/209.pdf,-,723-1440-ND,229-2-34943-5R0,Sensata-Airpax,CIRCUIT BREAKER MAG-HYDR LEVER,40,0,"150.25000","0","1","229","Active","Magnetic (Hydraulic Delay)","5A","-","300V","2","Lever","None","-","Panel Mount","UL1077"
https://www.sensata.com/sites/default/files/media/documents/2018-04-26/ourproducts_ial_cel_lel_series_datasheet.pdf,//media.digikey.com/Photos/Sensata%20Tech%20Photos/IEL111-1-62-15.0-E-01.JPG,723-1321-ND,IEL111-1-62-15.0-E-01,Sensata-Airpax,CIR BRKR MAG-HYDR LEVER 15A,41,0,"176.90000","0","1","IEL","Active","Magnetic (Hydraulic Delay)","15A","480V","-","3","Lever","None","-","Panel Mount","UL1077"
http://catalog.americanelectrical.com/Asset/American%20Electrical%20100E.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/UTE100E-FTU-80-3P-LL-UL.jpg,288-1546-ND,UTE100E-FTU-80-3P-LL-UL,American Electrical Inc.,CIR BRKR THERM 80A 600VAC/500VDC,29,0,"252.00000","0","1","UTE100E","Active","Thermal Magnetic","80A","600V","500V","3","Lever","-","-","Panel Mount","-"
http://airpax.sensata.com/pdfs/209.pdf,//media.digikey.com/Photos/Sensata-Airpax/209-4-1-62-4-2-10-V.jpg,723-1314-ND,209-4-1-62-4-2-10-V,Sensata-Airpax,CIR BRKR MAG-HYDR 10A 240VAC,211,0,"280.80000","0","1","209","Active","Magnetic (Hydraulic Delay)","10A","240V","-","4","Lever","None","-","Panel Mount","UL1077"
