Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Voltage - Clamping","Technology","Number of Circuits","Applications","Mounting Type","Package / Case","Supplier Device Package"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA085-300-WHTR-ND,TBU-CA085-300-WH,Bourns Inc.,SURGE SUPP TBU 300MA 850VIMP SMD,0,0,"0.77963","0","3000","Tape & Reel (TR)","TBU®","Active","850V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA085-300-WHCT-ND,TBU-CA085-300-WH,Bourns Inc.,SURGE SUPP TBU 300MA 850VIMP SMD,0,0,"1.84000","0","1","Cut Tape (CT)","TBU®","Active","850V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA085-300-WHDKR-ND,TBU-CA085-300-WH,Bourns Inc.,SURGE SUPP TBU 300MA 850VIMP SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Active","850V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356IDE-1#TRPBFTR-ND,LT4356IDE-1#TRPBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 12-DFN,0,0,"3.06800","0","2500","Tape & Reel (TR)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356IDE-1#TRPBFCT-ND,LT4356IDE-1#TRPBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 12-DFN,0,0,"6.20000","0","1","Cut Tape (CT)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356IDE-1#TRPBFDKR-ND,LT4356IDE-1#TRPBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 12-DFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356IDE-2#TRPBFTR-ND,LT4356IDE-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 12-DFN,0,0,"3.06800","0","2500","Tape & Reel (TR)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356IDE-2#TRPBFCT-ND,LT4356IDE-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 12-DFN,0,0,"6.20000","0","1","Cut Tape (CT)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356IDE-2#TRPBFDKR-ND,LT4356IDE-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 12-DFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/25228,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LT4356HMS-1#TRPBFTR-ND,LT4356HMS-1#TRPBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 10-MSOP,0,0,"3.27600","0","2500","Tape & Reel (TR)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://www.linear.com/docs/25228,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LT4356HMS-1#TRPBFCT-ND,LT4356HMS-1#TRPBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 10-MSOP,0,0,"6.62000","0","1","Cut Tape (CT)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://www.linear.com/docs/25228,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LT4356HMS-1#TRPBFDKR-ND,LT4356HMS-1#TRPBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 10-MSOP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356HDE-1#TRPBFTR-ND,LT4356HDE-1#TRPBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 12-DFN,0,0,"3.32800","0","2500","Tape & Reel (TR)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356HDE-1#TRPBFCT-ND,LT4356HDE-1#TRPBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 12-DFN,0,0,"6.93000","0","1","Cut Tape (CT)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356HDE-1#TRPBFDKR-ND,LT4356HDE-1#TRPBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 12-DFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/40854,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1668;MS;12.jpg,LT4363IMS-2#TRPBFTR-ND,LT4363IMS-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 12-MSOP,0,0,"3.58800","0","2500","Tape & Reel (TR)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-TSSOP (0.118"", 3.00mm Width)","12-MSOP"
http://www.linear.com/docs/40854,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1668;MS;12.jpg,LT4363IMS-2#TRPBFCT-ND,LT4363IMS-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 12-MSOP,0,0,"7.25000","0","1","Cut Tape (CT)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-TSSOP (0.118"", 3.00mm Width)","12-MSOP"
http://www.linear.com/docs/40854,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1668;MS;12.jpg,LT4363IMS-2#TRPBFDKR-ND,LT4363IMS-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 12-MSOP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-TSSOP (0.118"", 3.00mm Width)","12-MSOP"
http://www.linear.com/docs/41815,//media.digikey.com/renders/Linear%20Tech%20Renders/14-DFN_05-08-1708%20Rev%20B.jpg,LTC4364IDE-2#TRPBFTR-ND,LTC4364IDE-2#TRPBF,Linear Technology/Analog Devices,SURGE STOPPER W/DIODE 14DFN,0,0,"4.97900","0","2500","Tape & Reel (TR)","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","14-WFDFN Exposed Pad","14-DFN (4x3)"
http://www.linear.com/docs/41815,//media.digikey.com/renders/Linear%20Tech%20Renders/14-DFN_05-08-1708%20Rev%20B.jpg,LTC4364IDE-2#TRPBFCT-ND,LTC4364IDE-2#TRPBF,Linear Technology/Analog Devices,SURGE STOPPER W/DIODE 14DFN,2300,0,"10.06000","0","1","Cut Tape (CT)","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","14-WFDFN Exposed Pad","14-DFN (4x3)"
http://www.linear.com/docs/41815,//media.digikey.com/renders/Linear%20Tech%20Renders/14-DFN_05-08-1708%20Rev%20B.jpg,LTC4364IDE-2#TRPBFDKR-ND,LTC4364IDE-2#TRPBF,Linear Technology/Analog Devices,SURGE STOPPER W/DIODE 14DFN,2300,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","14-WFDFN Exposed Pad","14-DFN (4x3)"
http://www.linear.com/docs/57622,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1699;DD;10.jpg,LTC4368IDD-2#PBF-ND,LTC4368IDD-2#PBF,Linear Technology/Analog Devices,IC SURGE SUPPRESSION ADJ 10DFN,0,0,"5.30000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","10-WFDFN Exposed Pad","10-DFN (3x3)"
http://www.linear.com/docs/57622,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LTC4368IMS-2#PBF-ND,LTC4368IMS-2#PBF,Linear Technology/Analog Devices,IC SURGE SUPPRESSION ADJ 10MSOP,0,0,"5.30000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
https://datasheets.maximintegrated.com/en/ds/MAX14571-MAX14573.pdf,//media.digikey.com/Renders/STMicro%20Renders/14-TSSOP-EPad.jpg,MAX14572EUD+-ND,MAX14572EUD+,Maxim Integrated,IC ADJ OV/OC PROTECTOR 14TSSOP,0,0,"5.49000","0","1","Tube","-","Active","-","Internal Switch","1","General Purpose","Surface Mount","14-TSSOP (0.173"", 4.40mm Width) Exposed Pad","14-TSSOP-EP"
http://www.linear.com/docs/41815,//media.digikey.com/renders/Linear%20Tech%20Renders/14-DFN_05-08-1708%20Rev%20B.jpg,LTC4364HDE-2#TRPBFTR-ND,LTC4364HDE-2#TRPBF,Linear Technology/Analog Devices,SURGE STOPPER W/DIODE 14DFN,0,0,"5.72000","0","2500","Tape & Reel (TR)","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","14-WFDFN Exposed Pad","14-DFN (4x3)"
http://www.linear.com/docs/41815,//media.digikey.com/renders/Linear%20Tech%20Renders/14-DFN_05-08-1708%20Rev%20B.jpg,LTC4364HDE-2#TRPBFCT-ND,LTC4364HDE-2#TRPBF,Linear Technology/Analog Devices,SURGE STOPPER W/DIODE 14DFN,0,0,"11.56000","0","1","Cut Tape (CT)","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","14-WFDFN Exposed Pad","14-DFN (4x3)"
http://www.linear.com/docs/41815,//media.digikey.com/renders/Linear%20Tech%20Renders/14-DFN_05-08-1708%20Rev%20B.jpg,LTC4364HDE-2#TRPBFDKR-ND,LTC4364HDE-2#TRPBF,Linear Technology/Analog Devices,SURGE STOPPER W/DIODE 14DFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","14-WFDFN Exposed Pad","14-DFN (4x3)"
http://www.linear.com/docs/41815,//media.digikey.com/Renders/Linear%20Tech%20Renders/16-MSOP%2005-08-1669.jpg,LTC4364HMS-2#TRPBFTR-ND,LTC4364HMS-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER W/DIODE 16MSOP,0,0,"5.72000","0","2500","Tape & Reel (TR)","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","16-TFSOP (0.118"", 3.00mm Width)","16-MSOP"
http://www.linear.com/docs/41815,//media.digikey.com/Renders/Linear%20Tech%20Renders/16-MSOP%2005-08-1669.jpg,LTC4364HMS-2#TRPBFCT-ND,LTC4364HMS-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER W/DIODE 16MSOP,0,0,"11.56000","0","1","Cut Tape (CT)","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","16-TFSOP (0.118"", 3.00mm Width)","16-MSOP"
http://www.linear.com/docs/41815,//media.digikey.com/Renders/Linear%20Tech%20Renders/16-MSOP%2005-08-1669.jpg,LTC4364HMS-2#TRPBFDKR-ND,LTC4364HMS-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER W/DIODE 16MSOP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","16-TFSOP (0.118"", 3.00mm Width)","16-MSOP"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356IDE-1#PBF-ND,LT4356IDE-1#PBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 12-DFN,0,0,"5.76000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/27756,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4356IS-3#PBF-ND,LT4356IS-3#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER W/LATCH 16SOIC,0,0,"5.76000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356HDE-1#PBF-ND,LT4356HDE-1#PBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 12-DFN,0,0,"6.27000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356HDE-2#PBF-ND,LT4356HDE-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 12-DFN,0,0,"6.27000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/27756,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356HDE-3#PBF-ND,LT4356HDE-3#PBF,Linear Technology/Analog Devices,IC REG OVP W/LATCHOFF 12DFN,0,0,"6.27000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/52707,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1699;DD;10.jpg,LTC4380IDD-2#PBF-ND,LTC4380IDD-2#PBF,Linear Technology/Analog Devices,IC LOW CUR SURGE STOPPER 10DFN,0,0,"6.91000","0","1","Tube","-","Active","31.5V, 50V","External Switch","1","Automotive","Surface Mount","10-WFDFN Exposed Pad","10-DFN (3x3)"
http://www.linear.com/docs/52707,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1699;DD;10.jpg,LTC4380IDD-4#PBF-ND,LTC4380IDD-4#PBF,Linear Technology/Analog Devices,IC LOW CUR SURGE STOPPER 10DFN,0,0,"6.91000","0","1","Tube","-","Active","Vcc + 13.5V","External Switch","1","Automotive","Surface Mount","10-WFDFN Exposed Pad","10-DFN (3x3)"
http://www.linear.com/docs/41815,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LTC4364IS-2#PBF-ND,LTC4364IS-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER W/DIODE SMD,0,0,"9.61000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SO"
http://www.linear.com/docs/41815,//media.digikey.com/renders/Linear%20Tech%20Renders/14-DFN_05-08-1708%20Rev%20B.jpg,LTC4364IDE-2#PBF-ND,LTC4364IDE-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER W/DIODE 14DFN,0,0,"9.61000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","14-WFDFN Exposed Pad","14-DFN (4x3)"
http://www.linear.com/docs/41815,//media.digikey.com/renders/Linear%20Tech%20Renders/14-DFN_05-08-1708%20Rev%20B.jpg,LTC4364HDE-2#PBF-ND,LTC4364HDE-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER W/DIODE 14DFN,0,0,"11.07000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","14-WFDFN Exposed Pad","14-DFN (4x3)"
https://datasheets.maximintegrated.com/en/ds/MAX14571-MAX14573.pdf,//media.digikey.com/Renders/STMicro%20Renders/14-TSSOP-EPad.jpg,MAX14572EUD+TTR-ND,MAX14572EUD+T,Maxim Integrated,IC ADJ OV/OC PROTECTOR 14TSSOP,0,0,"2.99250","0","2500","Tape & Reel (TR)","-","Active","-","Internal Switch","1","General Purpose","Surface Mount","14-TSSOP (0.173"", 4.40mm Width) Exposed Pad","14-TSSOP-EP"
https://datasheets.maximintegrated.com/en/ds/MAX14571-MAX14573.pdf,//media.digikey.com/Renders/STMicro%20Renders/14-TSSOP-EPad.jpg,MAX14572EUD+TCT-ND,MAX14572EUD+T,Maxim Integrated,IC ADJ OV/OC PROTECTOR 14TSSOP,0,0,"5.30000","0","1","Cut Tape (CT)","-","Active","-","Internal Switch","1","General Purpose","Surface Mount","14-TSSOP (0.173"", 4.40mm Width) Exposed Pad","14-TSSOP-EP"
https://datasheets.maximintegrated.com/en/ds/MAX14571-MAX14573.pdf,//media.digikey.com/Renders/STMicro%20Renders/14-TSSOP-EPad.jpg,MAX14572EUD+TDKR-ND,MAX14572EUD+T,Maxim Integrated,IC ADJ OV/OC PROTECTOR 14TSSOP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","Internal Switch","1","General Purpose","Surface Mount","14-TSSOP (0.173"", 4.40mm Width) Exposed Pad","14-TSSOP-EP"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356CDE-1#PBF-ND,LT4356CDE-1#PBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 12-DFN,0,0,"4.79000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/57622,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1699;DD;10.jpg,LTC4368IDD-1#PBF-ND,LTC4368IDD-1#PBF,Linear Technology/Analog Devices,IC SURGE SUPPRESSION ADJ 10DFN,0,7473,"5.30000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","10-WFDFN Exposed Pad","10-DFN (3x3)"
http://www.linear.com/docs/57622,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1699;DD;10.jpg,LTC4368HDD-2#PBF-ND,LTC4368HDD-2#PBF,Linear Technology/Analog Devices,IC SURGE SUPPRESSION ADJ 10DFN,0,847,"6.09000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","10-WFDFN Exposed Pad","10-DFN (3x3)"
http://www.linear.com/docs/57622,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LTC4368HMS-2#PBF-ND,LTC4368HMS-2#PBF,Linear Technology/Analog Devices,IC SURGE SUPPRESSION ADJ 10MSOP,0,0,"6.09000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://www.linear.com/docs/27756,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4356HS-3#PBF-ND,LT4356HS-3#PBF,Linear Technology/Analog Devices,IC REG OVP W/LATCHOFF 16SOIC,0,0,"6.27000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/52707,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1699;DD;10.jpg,LTC4380HDD-4#PBF-ND,LTC4380HDD-4#PBF,Linear Technology/Analog Devices,IC LOW CUR SURGE STOPPER 10DFN,0,0,"7.60000","0","1","Tube","-","Active","Vcc + 13.5V","External Switch","1","Automotive","Surface Mount","10-WFDFN Exposed Pad","10-DFN (3x3)"
http://www.linear.com/docs/40854,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4363IS-1#PBF-ND,LT4363IS-1#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 16-SOIC,9,0,"6.91000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.ti.com/lit/pdf/slvuau1,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-WFQFN%20Pkg.jpg,296-45180-ND,TPD8S300EVM,Texas Instruments,TPD8S300 USB TYPE-C OVERVOLTAGE,4,54,"50.88000","0","1","Bulk","-","Active","8V","Internal Switch","2","USB OTG","Surface Mount","20-WFQFN Exposed Pad","20-WQFN (3x3)"
http://www.linear.com/docs/52707,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LTC4380CMS-4#PBF-ND,LTC4380CMS-4#PBF,Linear Technology/Analog Devices,IC LOW CUR SURGE STOPPER 10MSOP,17,0,"6.02000","0","1","Tube","-","Active","Vcc + 13.5V","External Switch","1","Automotive","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://www.linear.com/docs/52707,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1699;DD;10.jpg,LTC4380IDD-3#PBF-ND,LTC4380IDD-3#PBF,Linear Technology/Analog Devices,IC LOW CUR SURGE STOPPER 10DFN,7,3630,"6.91000","0","1","Tube","-","Active","Vcc + 13.5V","External Switch","1","Automotive","Surface Mount","10-WFDFN Exposed Pad","10-DFN (3x3)"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356CDE-1#TRPBFTR-ND,LT4356CDE-1#TRPBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 12-DFN,0,0,"2.57400","0","2500","Tape & Reel (TR)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356CDE-1#TRPBFCT-ND,LT4356CDE-1#TRPBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 12-DFN,0,0,"5.20000","0","1","Cut Tape (CT)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356CDE-1#TRPBFDKR-ND,LT4356CDE-1#TRPBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 12-DFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/40796,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LTC4366HDDB-2#TRMPBFTR-ND,LTC4366HDDB-2#TRMPBF,Linear Technology/Analog Devices,SURGE STOPPER SMD,0,0,"4.38100","0","500","Tape & Reel (TR)","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","8-WFDFN Exposed Pad","8-DFN (3x2)"
http://www.linear.com/docs/40796,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LTC4366HDDB-2#TRMPBFCT-ND,LTC4366HDDB-2#TRMPBF,Linear Technology/Analog Devices,SURGE STOPPER SMD,0,0,"8.85000","0","1","-","*","Active","-","-","-","-","-","-","-"
http://www.linear.com/docs/40796,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LTC4366HDDB-2#TRMPBFDKR-ND,LTC4366HDDB-2#TRMPBF,Linear Technology/Analog Devices,SURGE STOPPER SMD,0,0,"Digi-Reel","0","1","-","*","Active","-","-","-","-","-","-","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftvs2200,//media.digikey.com/Renders/Texas%20Instr%20Renders/DRV-6-SON%20Pkg.jpg,296-52187-2-ND,TVS2200DRVR,Texas Instruments,UNIDIR PRECISION SURGE DIODE,0,9000,"0.21855","0","3000","Tape & Reel (TR)","-","Active","28V","Internal Switch","1","General Purpose","Surface Mount","6-WDFN Exposed Pad","6-WSON (2x2)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftvs2200,//media.digikey.com/Renders/Texas%20Instr%20Renders/DRV-6-SON%20Pkg.jpg,296-52187-1-ND,TVS2200DRVR,Texas Instruments,UNIDIR PRECISION SURGE DIODE,73,9000,"0.64000","0","1","Cut Tape (CT)","-","Active","28V","Internal Switch","1","General Purpose","Surface Mount","6-WDFN Exposed Pad","6-WSON (2x2)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftvs2200,//media.digikey.com/Renders/Texas%20Instr%20Renders/DRV-6-SON%20Pkg.jpg,296-52187-6-ND,TVS2200DRVR,Texas Instruments,UNIDIR PRECISION SURGE DIODE,73,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","28V","Internal Switch","1","General Purpose","Surface Mount","6-WDFN Exposed Pad","6-WSON (2x2)"
https://www.bourns.com/docs/Product-Datasheets/TBU-PL.pdf,//media.digikey.com/Photos/Bourns%20Photos/TBU-PL050-100-WH.jpg,TBU-PL050-200-WHTR-ND,TBU-PL050-200-WH,Bourns Inc.,SURGE SUPP TBU DL 50OHM 500VIMP,0,0,"0.53200","0","9000","Tape & Reel (TR)","TBU®","Active","500V","Internal Switch","2","SLIC","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
