Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","R @ 25°C","Tolerance","Current - Steady State Max","R @ Current","Diameter","Lead Spacing","Approvals"
//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/SURGE-GARD_Series_Web.pdf,//media.digikey.com/Photos/Ametherm%20Photos/SG110.jpg,570-1151-ND,SG150,Ametherm,ICL 2.5 OHM 15% 10A 22.86MM,1433,0,"2.39000","0","1","Bulk","SURGE-GARD™","Active","2.5 Ohms","±15%","10A","40 mOhms","0.900"" (22.86mm)","0.310"" (7.87mm)","CSA, UR"
//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/SURGE-GARD_Series_Web.pdf,//media.digikey.com/Photos/Ametherm%20Photos/SG100.JPG,570-1143-ND,SG100,Ametherm,ICL 1 OHM 15% 20A 22.86MM,1369,0,"2.39000","0","1","Bulk","SURGE-GARD™","Active","1 Ohms","±15%","20A","15 mOhms","0.900"" (22.86mm)","0.310"" (7.87mm)","CSA, UR"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S364.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57364S.jpg,495-3063-ND,B57364S0259M000,EPCOS (TDK),ICL 2.5 OHM 20% 11A 21MM,2764,0,"2.45000","0","1","Bulk","S364","Active","2.5 Ohms","±20%","11A","-","0.827"" (21.00mm)","0.295"" (7.50mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S364.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57364S.jpg,495-1871-ND,B57364S0109M000,EPCOS (TDK),ICL 1 OHM 20% 16A 21MM,1873,0,"2.45000","0","1","Bulk","S364","Active","1 Ohms","±20%","16A","-","0.827"" (21.00mm)","0.295"" (7.50mm)","CQC, UL, VDE"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=90,//media.digikey.com/photos/GE%20Sensing%20Photos/INRUSH%20CURRENT%20LIMITERS%2023.62%20SERIES.JPG,KC009L-ND,CL-90,Amphenol Advanced Sensors,ICL 120 OHM 25% 2A 23.62MM,2125,0,"2.67000","0","1","Bulk","CL","Active","120 Ohms","±25%","2A","1.18 Ohms","0.930"" (23.62mm)","0.328"" (8.33mm)","UL"
https://product.tdk.com/info/en/documents/data_sheet/50/db/icl_16/P27.pdf,//media.digikey.com/Photos/Epcos%20Photos/MFG_B57127P.jpg,495-7209-ND,B57127P100M301,EPCOS (TDK),ICL 10 OHM 20% 15A 30.5MM,1071,0,"2.81000","0","1","Bulk","P27","Active","10 Ohms","±20%","15A","58 mOhms","1.201"" (30.50mm)","0.295"" (7.50mm)","UL"
https://www.cantherm.com/wp-content/uploads/2018/08/MF72_AUG_2018.pdf,//media.digikey.com/photos/Cantherm%20Photos/MF72-010D20.JPG,317-1229-ND,MF72-010D20,Cantherm,ICL 10 OHM 20% 6A 22.5MM,222,0,"3.30000","0","1","Bulk","MF72","Active","10 Ohms","±20%","6A","162 mOhms","0.886"" (22.50mm)","0.394"" (10.00mm)","-"
http://www.vishay.com/docs/29165/ptcel.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MFG_PTCEL.JPG,BC3320-ND,PTCEL13R501RBE,Vishay BC Components,ICL 500 OHM 13MM,1874,0,"3.50000","0","1","Bulk","PTCEL","Active","500 Ohms","-","-","-","0.512"" (13.00mm)","0.197"" (5.00mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/SURGE-GARD_Series_Web.pdf,//media.digikey.com/Photos/Ametherm%20Photos/SG64.JPG,570-1163-ND,SG64,Ametherm,ICL 7 OHM 15% 10A 24.13MM,1360,0,"3.75000","0","1","Bulk","SURGE-GARD™","Active","7 Ohms","±15%","10A","80 mOhms","0.950"" (24.13mm)","0.310"" (7.87mm)","CSA, UR"
https://www.ametherm.com/datasheetspdf/MS2212104.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS22_Series.jpg,570-1006-ND,MS22 12104,Ametherm,ICL 120 OHM 25% 4A 23MM,20829,0,"3.93000","0","1","Bulk","MegaSurge™","Active","120 Ohms","±25%","4A","750 mOhms","0.906"" (23.00mm)","0.307"" (7.80mm)","UL"
https://www.ametherm.com/datasheetspdf/MS2220005.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS22_Series.jpg,570-1007-ND,MS22 20005,Ametherm,ICL 20 OHM 25% 5A 23MM,615,0,"3.93000","0","1","Bulk","MegaSurge™","Active","20 Ohms","±25%","5A","190 mOhms","0.906"" (23.00mm)","0.307"" (7.80mm)","UL"
https://www.ametherm.com/datasheetspdf/MS2222103.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS22_Series.jpg,570-1008-ND,MS22 22103,Ametherm,ICL 220 OHM 25% 3.5A 23MM,424,0,"3.93000","0","1","Bulk","MegaSurge™","Active","220 Ohms","±25%","3.5A","1.4 Ohms","0.906"" (23.00mm)","0.307"" (7.80mm)","UL"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=90,//media.digikey.com/photos/GE%20Sensing%20Photos/INRUSH%20CURRENT%20LIMITERS%2019.56%20SERIES.jpg,KC022L-ND,CL-11,Amphenol Advanced Sensors,ICL 700 MOHM 25% 12A 19.56MM,1631,0,"3.95000","0","1","Bulk","CL","Active","700 mOhms","±25%","12A","30 mOhms","0.770"" (19.56mm)","0.328"" (8.33mm)","UL"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_ICL_OC_Leaded_260V_1000V.pdf,//media.digikey.com/photos/Epcos%20Photos/B59750C0120A070.JPG,495-7218-ND,B59750C0120A070,EPCOS (TDK),PTC THERMISTOR C 750-A 120-A 70,1971,0,"4.10000","0","1","Bulk","Automotive, AEC-Q200","Active","-","±25%","-","-","-","-","UR, VDE"
//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/SURGE-GARD_Series_Web.pdf,//media.digikey.com/Photos/Ametherm%20Photos/SG405.JPG,570-1144-ND,SG405,Ametherm,ICL 1 OHM 25% 30A 31.75MM,1130,0,"4.26000","0","1","Bulk","SURGE-GARD™","Active","1 Ohms","±25%","30A","15 mOhms","1.250"" (31.75mm)","0.310"" (7.87mm)","CSA, UR"
//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/SG379_Dwg.pdf,//media.digikey.com/Renders/Ametherm%20Renders/SG379.JPG,570-1463-ND,SG379,Ametherm,ICL 1 OHM 25% 30A 31.75MM,295,0,"4.26000","0","1","-","SURGE-GARD™","Active","1 Ohms","±25%","30A","15 mOhms","1.250"" (31.75mm)","0.350"" (8.89mm)","CSA, UR"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_ICL_in_housing.pdf,//media.digikey.com/Photos/Epcos%20Photos/MFG_B5921xJ0130A020.jpg,495-76087-ND,B59217J0130A020,EPCOS (TDK),"HOUSED PTC THERMISTORS AS ICL, 4",1304,0,"4.30000","0","1","Tray","Automotive, AEC-Q200","Active","56 Ohms","±25%","-","-","-","0.394"" (10.00mm)","UR"
https://www.ametherm.com/datasheetspdf/MS322R025.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS32%20Series.jpg,570-1019-ND,MS32 2R025,Ametherm,ICL 2 OHM 25% 25A 31MM,2245,0,"4.67000","0","1","Bulk","MegaSurge™","Active","2 Ohms","±25%","25A","20 mOhms","1.220"" (31.00mm)","0.307"" (7.80mm)","UL"
https://www.ametherm.com/datasheetspdf/MS3220008.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS32%20Series.jpg,570-1017-ND,MS32 20008,Ametherm,ICL 20 OHM 25% 8A 31MM,235,0,"4.67000","0","1","Bulk","MegaSurge™","Active","20 Ohms","±25%","8A","220 mOhms","1.220"" (31.00mm)","0.307"" (7.80mm)","UL"
https://www.ametherm.com/datasheetspdf/MS3220010.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS32%20Series.jpg,570-1377-ND,MS32 20010-B,Ametherm,ICL 20 OHM 25% 10A 31MM,203,0,"4.67000","0","1","Bulk","MegaSurge™","Active","20 Ohms","±25%","10A","180 mOhms","1.220"" (31.00mm)","0.307"" (7.80mm)","-"
https://www.ametherm.com/datasheetspdf/MS3250006.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS32%20Series.jpg,570-1379-ND,MS32 50006-B,Ametherm,ICL 50 OHM 25% 6A 31MM,197,0,"4.67000","0","1","Bulk","MegaSurge™","Active","50 Ohms","±25%","6A","330 mOhms","1.220"" (31.00mm)","0.307"" (7.80mm)","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=90,//media.digikey.com/photos/GE%20Sensing%20Photos/INRUSH%20CURRENT%20LIMITERS%2023.62%20SERIES.JPG,KC024L-ND,CL-101,Amphenol Advanced Sensors,ICL 500 MOHM 25% 16A 23.62MM,10509,0,"4.85000","0","1","Bulk","CL","Active","500 mOhms","±25%","16A","20 mOhms","0.930"" (23.62mm)","0.328"" (8.33mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S464.pdf,//media.digikey.com/photos/Epcos%20Photos/B57464S100M.JPG,495-4111-ND,B57464S0100M000,EPCOS (TDK),ICL 10 OHM 20% 8A 26MM,2871,0,"5.82000","0","1","Bulk","-","Active","10 Ohms","±20%","8A","-","1.024"" (26.00mm)","0.295"" (7.50mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S464.pdf,//media.digikey.com/photos/Epcos%20Photos/B57464S0109M000.JPG,495-2123-ND,B57464S0109M000,EPCOS (TDK),ICL 1 OHM 20% 20A 26MM,1077,0,"6.27000","0","1","Bulk","-","Active","1 Ohms","±20%","20A","-","1.024"" (26.00mm)","0.295"" (7.50mm)","-"
//media.digikey.com/PDF/Data%20Sheets/Ametherm%20PDFs/AS3210015.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_AS32_10015.jpg,570-1107-ND,AS32 10015,Ametherm,ICL 10 OHM 25% 15A 30MM,773,0,"6.53000","0","1","Bulk","AS","Active","10 Ohms","±25%","15A","25 mOhms","1.181"" (30.00mm)","0.673"" (17.10mm)","UL"
//media.digikey.com/PDF/Data%20Sheets/Ametherm%20PDFs/AS325R020.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_AS32_5R020.jpg,570-1106-ND,AS32 5R020,Ametherm,ICL 5 OHM 25% 20A 30MM,529,0,"6.53000","0","1","Bulk","AS","Active","5 Ohms","±25%","20A","25 mOhms","1.181"" (30.00mm)","0.673"" (17.10mm)","UL"
https://www.ametherm.com/datasheetspdf/MS3510018.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS35%20Series.jpg,570-1024-ND,MS35 10018,Ametherm,ICL 10 OHM 18A 35MM,1084,0,"9.24000","0","1","Bulk","MegaSurge™","Active","10 Ohms","-","18A","30 mOhms","1.378"" (35.00mm)","0.748"" (19.00mm)","-"
https://www.ametherm.com/datasheetspdf/MS350R550.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS35%20Series.jpg,570-1023-ND,MS35 0R550,Ametherm,ICL 500 MOHM 50A 35MM,441,0,"9.24000","0","1","Bulk","MegaSurge™","Active","500 mOhms","-","50A","8 mOhms","1.378"" (35.00mm)","0.748"" (19.00mm)","-"
//media.digikey.com/PDF/Data%20Sheets/Ametherm%20PDFs/AS353R030.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_AS35%20Series.jpg,570-1113-ND,AS35 3R030,Ametherm,ICL 3 OHM 25% 30A 36MM,112,0,"13.65000","0","1","Bulk","AS","Active","3 Ohms","±25%","30A","20 mOhms","1.417"" (36.00mm)","0.748"" (19.00mm)","-"
https://www.cantherm.com/wp-content/uploads/2018/08/MF72_AUG_2018.pdf,//media.digikey.com/photos/Cantherm%20Photos/MF72-006D9.JPG,317-1159-ND,MF72-006D9,Cantherm,ICL 6 OHM 20% 2A 11MM,2883,0,"0.40000","0","1","Bulk","MF72","Active","6 Ohms","±20%","2A","315 mOhms","0.433"" (11.00mm)","0.295"" (7.50mm)","-"
https://www.cantherm.com/wp-content/uploads/2018/08/MF72_AUG_2018.pdf,//media.digikey.com/photos/Cantherm%20Photos/MF72-008D11.JPG,317-1179-ND,MF72-008D11,Cantherm,ICL 8 OHM 20% 3A 13MM,6300,0,"0.47000","0","1","Bulk","MF72","Active","8 Ohms","±20%","3A","255 mOhms","0.512"" (13.00mm)","0.295"" (7.50mm)","-"
https://www.cantherm.com/wp-content/uploads/2018/08/MF72_AUG_2018.pdf,//media.digikey.com/photos/Cantherm%20Photos/MF72-060D11.JPG,317-1188-ND,MF72-060D11,Cantherm,ICL 60 OHM 20% 1.5A 13MM,4057,0,"0.47000","0","1","Bulk","MF72","Active","60 Ohms","±20%","1.5A","1.215 Ohms","0.512"" (13.00mm)","0.295"" (7.50mm)","-"
https://www.cantherm.com/wp-content/uploads/2018/08/MF72_AUG_2018.pdf,//media.digikey.com/photos/Cantherm%20Photos/MF72-016D11.JPG,317-1182-ND,MF72-016D11,Cantherm,ICL 16 OHM 20% 2A 13MM,3560,0,"0.47000","0","1","Bulk","MF72","Active","16 Ohms","±20%","2A","470 mOhms","0.512"" (13.00mm)","0.295"" (7.50mm)","-"
https://www.cantherm.com/wp-content/uploads/2018/08/MF72_AUG_2018.pdf,//media.digikey.com/photos/Cantherm%20Photos/MF72-030D11.JPG,317-1185-ND,MF72-030D11,Cantherm,ICL 30 OHM 20% 1.5A 13MM,1975,0,"0.47000","0","1","Bulk","MF72","Active","30 Ohms","±20%","1.5A","667 mOhms","0.512"" (13.00mm)","0.295"" (7.50mm)","-"
https://www.cantherm.com/wp-content/uploads/2018/08/MF72_AUG_2018.pdf,//media.digikey.com/photos/Cantherm%20Photos/MF72-012D11.JPG,317-1181-ND,MF72-012D11,Cantherm,ICL 12 OHM 20% 2A 13MM,1607,0,"0.47000","0","1","Bulk","MF72","Active","12 Ohms","±20%","2A","462 mOhms","0.512"" (13.00mm)","0.197"" (5.00mm)","-"
https://www.ametherm.com/datasheetspdf/SL0320001.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL03%20Series.jpg,570-1396-ND,SL03 20001,Ametherm,ICL 20 OHM 25% 1A 2.5MM,27109,0,"0.57000","0","1","Bulk","SL03","Active","20 Ohms","±25%","1A","1.1 Ohms","0.098"" (2.50mm)","0.098"" (2.50mm)","-"
https://www.ametherm.com/datasheetspdf/SL0512101.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL05%20Series.jpg,570-1398-ND,SL05 12101,Ametherm,ICL 120 OHM 15% 1A 5.5MM,2296,0,"0.57000","0","1","Bulk","SL05","Active","120 Ohms","±15%","1A","12 Ohms","0.217"" (5.50mm)","0.236"" (6.00mm)","-"
https://www.ametherm.com/datasheetspdf/SL0322101.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL03%20Series.jpg,570-1087-ND,SL03 22101,Ametherm,ICL 220 OHM 20% 1A 3MM,2128,0,"0.57000","0","1","Bulk","miniAMP","Active","220 Ohms","±20%","1A","2.2 Ohms","0.118"" (3.00mm)","0.118"" (3.00mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S235.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-3043-ND,B57235S0609M000,EPCOS (TDK),ICL 6 OHM 20% 4A 9.5MM,2780,0,"0.71000","0","1","Bulk","-","Active","6 Ohms","±20%","4A","-","0.374"" (9.50mm)","0.197"" (5.00mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S235.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-3044-ND,B57235S0809M000,EPCOS (TDK),ICL 8 OHM 20% 3.5A 9.5MM,2645,0,"0.71000","0","1","Bulk","-","Active","8 Ohms","±20%","3.5A","-","0.374"" (9.50mm)","0.197"" (5.00mm)","CQC, UL, VDE"
https://www.ametherm.com/datasheetspdf/SL1220003.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL12%20Series.jpg,570-1076-ND,SL12 20003,Ametherm,ICL 20 OHM 20% 3A 13MM,2273,0,"0.81000","0","1","Bulk","SL12","Active","20 Ohms","±20%","3A","487 mOhms","0.512"" (13.00mm)","0.307"" (7.80mm)","UR"
https://www.cantherm.com/wp-content/uploads/2018/08/MF72_AUG_2018.pdf,//media.digikey.com/photos/Cantherm%20Photos/MF72-006D13.JPG,317-1196-ND,MF72-006D13,Cantherm,ICL 6 OHM 20% 4A 15.5MM,1462,0,"0.84000","0","1","Bulk","MF72","Active","6 Ohms","±20%","4A","170 mOhms","0.610"" (15.50mm)","0.295"" (7.50mm)","-"
https://www.ametherm.com/datasheetspdf/SL1225003.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL12%20Series.jpg,570-1127-ND,SL12 25003,Ametherm,ICL 25 OHM 15% 3A 13MM,1155,0,"0.86000","0","1","Bulk","SL12","Active","25 Ohms","±15%","3A","420 mOhms","0.512"" (13.00mm)","0.307"" (7.80mm)","UR"
https://www.ametherm.com/datasheetspdf/SL1050001.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL10.jpg,570-1126-ND,SL10 50001,Ametherm,ICL 50 OHM 25% 1.1A 10MM,1016,0,"0.86000","0","1","Bulk","SL10","Active","50 Ohms","±25%","1.1A","950 mOhms","0.394"" (10.00mm)","0.201"" (5.10mm)","UR"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S235.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-6644-ND,B57235S479M,EPCOS (TDK),ICL 4.7 OHM 20% 4.4A 9.5MM,5111,0,"0.89000","0","1","Bulk","-","Active","4.7 Ohms","±20%","4.4A","-","0.374"" (9.50mm)","0.197"" (5.00mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/P11.pdf,//media.digikey.com/Photos/Epcos%20Photos/P11-SERIES.jpg,495-4463-ND,B57211P0509M301,EPCOS (TDK),ICL 5 OHM 20% 5A 13MM,3850,0,"0.89000","0","1","Bulk","P11","Active","5 Ohms","±20%","5A","130 mOhms","0.512"" (13.00mm)","0.295"" (7.50mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-6646-ND,B57236S229M,EPCOS (TDK),ICL 2.2 OHM 20% 11.5MM,2767,0,"0.89000","0","1","Bulk","S236","Active","2.2 Ohms","±20%","-","-","0.453"" (11.50mm)","-","-"
https://www.ametherm.com/datasheetspdf/SL1522101.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL15_60002.jpg,570-1099-ND,SL15 22101,Ametherm,ICL 220 OHM 25% 1A 16MM,2753,0,"0.89000","0","1","Bulk","SL15","Active","220 Ohms","±25%","1A","1.9 Ohms","0.630"" (16.00mm)","0.307"" (7.80mm)","CSA"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/P11.pdf,//media.digikey.com/Photos/Epcos%20Photos/P11-SERIES.jpg,495-4462-ND,B57211P0409M301,EPCOS (TDK),ICL 4 OHM 20% 5A 13MM,1113,0,"0.89000","0","1","Bulk","P11","Active","4 Ohms","±20%","5A","118 mOhms","0.512"" (13.00mm)","0.295"" (7.50mm)","-"
https://www.ametherm.com/datasheetspdf/SL1222101.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL12%20Series.jpg,570-1133-ND,SL12 22101,Ametherm,ICL 220 OHM 20% 1A 13MM,1391,0,"0.90000","0","1","Bulk","SL12","Active","220 Ohms","±20%","1A","4.2 Ohms","0.512"" (13.00mm)","0.307"" (7.80mm)","UR"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B57236S0120M000.JPG,495-3045-ND,B57236S0120M000,EPCOS (TDK),ICL 12 OHM 20% 3.2A 11.5MM,10849,0,"0.91000","0","1","Bulk","S236","Active","12 Ohms","±20%","3.2A","-","0.453"" (11.50mm)","0.197"" (5.00mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B57236S0509M000.JPG,495-2096-ND,B57236S0509M000,EPCOS (TDK),ICL 5 OHM 20% 4.5A 11.5MM,2493,0,"0.91000","0","1","Bulk","S236","Active","5 Ohms","±20%","4.5A","-","0.453"" (11.50mm)","0.197"" (5.00mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/P13.pdf,//media.digikey.com/Photos/Epcos%20Photos/P13-SERIES.jpg,495-4466-ND,B57213P0509M301,EPCOS (TDK),ICL 5 OHM 20% 6A 14.5MM,1197,0,"1.06000","0","1","Bulk","P13","Active","5 Ohms","±20%","6A","106 mOhms","0.571"" (14.50mm)","0.295"" (7.50mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/P13.pdf,//media.digikey.com/Photos/Epcos%20Photos/P13-SERIES.jpg,495-6660-ND,B57213P100M301,EPCOS (TDK),ICL 10 OHM 20% 5A 14.5MM,1170,0,"1.06000","0","1","Bulk","P13","Active","10 Ohms","±20%","5A","130 mOhms","0.571"" (14.50mm)","0.295"" (7.50mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/P13.pdf,//media.digikey.com/Photos/Epcos%20Photos/P13-SERIES.jpg,495-6669-ND,B57213P0470M301,EPCOS (TDK),ICL 47 OHM 20% 3A 14.5MM,1098,0,"1.06000","0","1","Bulk","P13","Active","47 Ohms","±20%","3A","359 mOhms","0.571"" (14.50mm)","0.295"" (7.50mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S237.pdf,//media.digikey.com/photos/Epcos%20Photos/B57237%20Series.jpg,495-3053-ND,B57237S0150M000,EPCOS (TDK),ICL 15 OHM 20% 3A 15MM,1458,0,"1.11000","0","1","Bulk","S237","Active","15 Ohms","±20%","3A","-","0.591"" (15.00mm)","0.295"" (7.50mm)","UL"
https://www.ametherm.com/datasheetspdf/SL1560004.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL15_60002.jpg,570-1137-ND,SL15 60004,Ametherm,ICL 60 OHM 20% 4A 16MM,4014,0,"1.12000","0","1","Bulk","SL15","Active","60 Ohms","±20%","4A","730 mOhms","0.630"" (16.00mm)","0.307"" (7.80mm)","UR"
https://www.cantherm.com/wp-content/uploads/2018/08/MF72_AUG_2018.pdf,//media.digikey.com/photos/Cantherm%20Photos/MF72-015D15.JPG,317-1216-ND,MF72-015D15,Cantherm,ICL 15 OHM 20% 4A 17.5MM,22355,0,"1.15000","0","1","Bulk","MF72","Active","15 Ohms","±20%","4A","268 mOhms","0.689"" (17.50mm)","0.394"" (10.00mm)","-"
https://www.cantherm.com/wp-content/uploads/2018/08/MF72_AUG_2018.pdf,//media.digikey.com/photos/Cantherm%20Photos/MF72-001.5D15.JPG,317-1208-ND,MF72-001.5D15,Cantherm,ICL 1.5 OHM 20% 8A 17.5MM,1568,0,"1.15000","0","1","Bulk","MF72","Active","1.5 Ohms","±20%","8A","52 mOhms","0.689"" (17.50mm)","0.394"" (10.00mm)","-"
https://www.cantherm.com/wp-content/uploads/2018/08/MF72_AUG_2018.pdf,//media.digikey.com/photos/Cantherm%20Photos/MF72-003D15.JPG,317-1209-ND,MF72-003D15,Cantherm,ICL 3 OHM 20% 7A 17.5MM,1351,0,"1.15000","0","1","Bulk","MF72","Active","3 Ohms","±20%","7A","75 mOhms","0.689"" (17.50mm)","0.394"" (10.00mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S238.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-6655-ND,B57238S0709M000,EPCOS (TDK),ICL 7 OHM 20% 6A 16MM,4995,0,"1.16000","0","1","Bulk","S238","Active","7 Ohms","±20%","6A","-","0.630"" (16.00mm)","0.295"" (7.50mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S238.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-2102-ND,B57238S0479M000,EPCOS (TDK),ICL 4.7 OHM 20% 6.6A 16MM,3045,0,"1.16000","0","1","Bulk","S238","Active","4.7 Ohms","±20%","6.6A","-","0.630"" (16.00mm)","0.295"" (7.50mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S238.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-2103-ND,B57238S0509M000,EPCOS (TDK),ICL 5 OHM 20% 6.4A 16MM,2823,0,"1.16000","0","1","Bulk","S238","Active","5 Ohms","±20%","6.4A","-","0.630"" (16.00mm)","0.295"" (7.50mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-6645-ND,B57236S0121M000,EPCOS (TDK),ICL 120 OHM 20% 11.5MM,3120,0,"1.17000","0","1","Bulk","S236","Active","120 Ohms","±20%","-","-","0.453"" (11.50mm)","-","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-6647-ND,B57236S0259M000,EPCOS (TDK),ICL 2.5 OHM 20% 11.5MM,8349,0,"1.18000","0","1","Bulk","S236","Active","2.5 Ohms","±20%","-","-","0.453"" (11.50mm)","-","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-6648-ND,B57236S0309M000,EPCOS (TDK),ICL 3 OHM 20% 11.5MM,1538,0,"1.18000","0","1","Bulk","S236","Active","3 Ohms","±20%","-","-","0.453"" (11.50mm)","-","-"
https://www.littelfuse.com/~/media/electronics/engineering_drawings/power_thermistors/littelfuse_power_thermistors_inrush_current_limiting_power_thermistors_st5r007b_engineering_drawing.pdf.pdf,//media.digikey.com/Photos/US%20Sensor%20Photos/MFG_ST-Series.jpg,615-1053-ND,ST5R007B,Littelfuse Inc.,ICL 5 OHM 20% 7A 23.5MM,1462,0,"1.31000","0","1","Bulk","ST","Active","5 Ohms","±20%","7A","70 mOhms","0.925"" (23.50mm)","0.310"" (7.87mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/SURGE-GARD_Series_Web.pdf,//media.digikey.com/photos/Ametherm%20Photos/SG200.JPG,570-1159-ND,SG200,Ametherm,ICL 5 OHM 15% 7A 15.24MM,1142,0,"1.34000","0","1","Bulk","SURGE-GARD™","Active","5 Ohms","±15%","7A","70 mOhms","0.600"" (15.24mm)","0.310"" (7.87mm)","CSA, UR"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S237.pdf,//media.digikey.com/photos/Epcos%20Photos/B57237%20Series.jpg,495-6653-ND,B57237S0709M000,EPCOS (TDK),ICL 7 OHM 20% 4.2A 15MM,3860,0,"1.44000","0","1","Bulk","S237","Active","7 Ohms","±20%","4.2A","-","0.591"" (15.00mm)","0.295"" (7.50mm)","UL"
