Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Fuse Type","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Response Time","Package / Case","Mounting Type","Breaking Capacity @ Rated Voltage","Melting I²t","Approvals","Operating Temperature","Color","Size / Dimension"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_458_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0458%20SERIES.jpg,F2937DKR-ND,0458005.DR,Littelfuse Inc.,FUSE BRD MNT 5A 32VAC 75VDC 1206,31241,0,"Digi-Reel","0","1","Digi-Reel®","NANO²® 458","Active","Board Mount (Cartridge Style Excluded)","5A","32V","75V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","7.938","cULus","-55°C ~ 125°C","-","0.125"" L x 0.062"" W x 0.062"" H (3.18mm x 1.58mm x 1.58mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_458_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0458%20SERIES.jpg,F2931TR-ND,0458002.DR,Littelfuse Inc.,FUSE BRD MNT 2A 48VAC 75VDC 1206,12000,0,"0.56840","0","1500","Tape & Reel (TR)","NANO²® 458","Active","Board Mount (Cartridge Style Excluded)","2A","48V","75V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.952","cULus","-55°C ~ 125°C","-","0.125"" L x 0.062"" W x 0.062"" H (3.18mm x 1.58mm x 1.58mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_458_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0458%20SERIES.jpg,F2931CT-ND,0458002.DR,Littelfuse Inc.,FUSE BRD MNT 2A 48VAC 75VDC 1206,14148,0,"1.43000","0","1","Cut Tape (CT)","NANO²® 458","Active","Board Mount (Cartridge Style Excluded)","2A","48V","75V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.952","cULus","-55°C ~ 125°C","-","0.125"" L x 0.062"" W x 0.062"" H (3.18mm x 1.58mm x 1.58mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_458_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0458%20SERIES.jpg,F2931DKR-ND,0458002.DR,Littelfuse Inc.,FUSE BRD MNT 2A 48VAC 75VDC 1206,14148,0,"Digi-Reel","0","1","Digi-Reel®","NANO²® 458","Active","Board Mount (Cartridge Style Excluded)","2A","48V","75V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.952","cULus","-55°C ~ 125°C","-","0.125"" L x 0.062"" W x 0.062"" H (3.18mm x 1.58mm x 1.58mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_458_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0458%20SERIES.jpg,F2933TR-ND,0458003.DR,Littelfuse Inc.,FUSE BRD MNT 3A 48VAC 75VDC 1206,9000,0,"0.56840","0","1500","Tape & Reel (TR)","NANO²® 458","Active","Board Mount (Cartridge Style Excluded)","3A","48V","75V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","2.289","cULus","-55°C ~ 125°C","-","0.125"" L x 0.062"" W x 0.062"" H (3.18mm x 1.58mm x 1.58mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_458_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0458%20SERIES.jpg,F2933CT-ND,0458003.DR,Littelfuse Inc.,FUSE BRD MNT 3A 48VAC 75VDC 1206,9904,0,"1.43000","0","1","Cut Tape (CT)","NANO²® 458","Active","Board Mount (Cartridge Style Excluded)","3A","48V","75V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","2.289","cULus","-55°C ~ 125°C","-","0.125"" L x 0.062"" W x 0.062"" H (3.18mm x 1.58mm x 1.58mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_458_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0458%20SERIES.jpg,F2933DKR-ND,0458003.DR,Littelfuse Inc.,FUSE BRD MNT 3A 48VAC 75VDC 1206,9904,0,"Digi-Reel","0","1","Digi-Reel®","NANO²® 458","Active","Board Mount (Cartridge Style Excluded)","3A","48V","75V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","2.289","cULus","-55°C ~ 125°C","-","0.125"" L x 0.062"" W x 0.062"" H (3.18mm x 1.58mm x 1.58mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_458_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0458%20SERIES.jpg,F2927TR-ND,0458001.DR,Littelfuse Inc.,FUSE BRD MNT 1A 48VAC 75VDC 1206,3000,0,"0.56840","0","1500","Tape & Reel (TR)","NANO²® 458","Active","Board Mount (Cartridge Style Excluded)","1A","48V","75V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.168","cULus","-55°C ~ 125°C","-","0.125"" L x 0.062"" W x 0.062"" H (3.18mm x 1.58mm x 1.58mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_458_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0458%20SERIES.jpg,F2927CT-ND,0458001.DR,Littelfuse Inc.,FUSE BRD MNT 1A 48VAC 75VDC 1206,4393,0,"1.43000","0","1","Cut Tape (CT)","NANO²® 458","Active","Board Mount (Cartridge Style Excluded)","1A","48V","75V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.168","cULus","-55°C ~ 125°C","-","0.125"" L x 0.062"" W x 0.062"" H (3.18mm x 1.58mm x 1.58mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_458_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0458%20SERIES.jpg,F2927DKR-ND,0458001.DR,Littelfuse Inc.,FUSE BRD MNT 1A 48VAC 75VDC 1206,4393,0,"Digi-Reel","0","1","Digi-Reel®","NANO²® 458","Active","Board Mount (Cartridge Style Excluded)","1A","48V","75V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.168","cULus","-55°C ~ 125°C","-","0.125"" L x 0.062"" W x 0.062"" H (3.18mm x 1.58mm x 1.58mm)"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0678L%20Jun%202016.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-2062-2-ND,0678L9150-02,Bel Fuse Inc.,FUSE BOARD MNT 15A 250VAC 72VDC,12000,0,"0.59194","0","2000","Tape & Reel (TR)","0678L","Active","Board Mount (Cartridge Style Excluded)","15A","250V","72V","Medium Blow","2-SMD, Square End Block","Surface Mount","100A AC, 130A DC","110","cURus","-55°C ~ 125°C","-","0.386"" L x 0.120"" W x 0.125"" H (9.80mm x 3.05mm x 3.18mm)"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0678L%20Jun%202016.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-2062-1-ND,0678L9150-02,Bel Fuse Inc.,FUSE BOARD MNT 15A 250VAC 72VDC,13406,0,"1.52000","0","1","Cut Tape (CT)","0678L","Active","Board Mount (Cartridge Style Excluded)","15A","250V","72V","Medium Blow","2-SMD, Square End Block","Surface Mount","100A AC, 130A DC","110","cURus","-55°C ~ 125°C","-","0.386"" L x 0.120"" W x 0.125"" H (9.80mm x 3.05mm x 3.18mm)"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0678L%20Jun%202016.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-2062-6-ND,0678L9150-02,Bel Fuse Inc.,FUSE BOARD MNT 15A 250VAC 72VDC,13406,0,"Digi-Reel","0","1","Digi-Reel®","0678L","Active","Board Mount (Cartridge Style Excluded)","15A","250V","72V","Medium Blow","2-SMD, Square End Block","Surface Mount","100A AC, 130A DC","110","cURus","-55°C ~ 125°C","-","0.386"" L x 0.120"" W x 0.125"" H (9.80mm x 3.05mm x 3.18mm)"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0678L%20Jun%202016.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-2063-2-ND,0678L9200-02,Bel Fuse Inc.,FUSE BOARD MNT 20A 250VAC 72VDC,6000,0,"0.59194","0","2000","Tape & Reel (TR)","0678L","Active","Board Mount (Cartridge Style Excluded)","20A","250V","72V","Medium Blow","2-SMD, Square End Block","Surface Mount","100A AC, 130A DC","270","cURus","-55°C ~ 125°C","-","0.386"" L x 0.120"" W x 0.125"" H (9.80mm x 3.05mm x 3.18mm)"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0678L%20Jun%202016.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-2063-1-ND,0678L9200-02,Bel Fuse Inc.,FUSE BOARD MNT 20A 250VAC 72VDC,7116,0,"1.52000","0","1","Cut Tape (CT)","0678L","Active","Board Mount (Cartridge Style Excluded)","20A","250V","72V","Medium Blow","2-SMD, Square End Block","Surface Mount","100A AC, 130A DC","270","cURus","-55°C ~ 125°C","-","0.386"" L x 0.120"" W x 0.125"" H (9.80mm x 3.05mm x 3.18mm)"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0678L%20Jun%202016.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-2063-6-ND,0678L9200-02,Bel Fuse Inc.,FUSE BOARD MNT 20A 250VAC 72VDC,7116,0,"Digi-Reel","0","1","Digi-Reel®","0678L","Active","Board Mount (Cartridge Style Excluded)","20A","250V","72V","Medium Blow","2-SMD, Square End Block","Surface Mount","100A AC, 130A DC","270","cURus","-55°C ~ 125°C","-","0.386"" L x 0.120"" W x 0.125"" H (9.80mm x 3.05mm x 3.18mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2913TR-ND,0443005.DR,Littelfuse Inc.,FUSE BOARD MOUNT 5A 250VAC 2SMD,3000,0,"0.60340","0","1500","Tape & Reel (TR)","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","5A","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","127.79","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2913CT-ND,0443005.DR,Littelfuse Inc.,FUSE BOARD MOUNT 5A 250VAC 2SMD,4401,0,"1.52000","0","1","Cut Tape (CT)","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","5A","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","127.79","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2913DKR-ND,0443005.DR,Littelfuse Inc.,FUSE BOARD MOUNT 5A 250VAC 2SMD,4401,0,"Digi-Reel","0","1","Digi-Reel®","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","5A","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","127.79","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,1294-0443005.DR-CHP,0443005.DR,Littelfuse Inc.,FUSE BOARD MOUNT 5A 250VAC 2SMD,21000,0,"0.48272","0","1500","Tape & Reel (TR)","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","5A","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","127.79","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_452_454_datasheet.pdf.pdf,"//media.digikey.com/photos/Littelfuse%20Photos/451,%20452%20SERIES.jpg",F1859TR-ND,0452002.NRL,Littelfuse Inc.,FUSE BOARD MNT 2A 125VAC/VDC SMD,30000,0,"0.62010","0","5000","Tape & Reel (TR)","NANO²® 452","Active","Board Mount (Cartridge Style Excluded)","2A","125V","125V","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","8.2","CSA, PSE, UR","-55°C ~ 125°C","-","0.240"" L x 0.106"" W x 0.106"" H (6.10mm x 2.69mm x 2.69mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_452_454_datasheet.pdf.pdf,"//media.digikey.com/photos/Littelfuse%20Photos/451,%20452%20SERIES.jpg",F1859CT-ND,0452002.NRL,Littelfuse Inc.,FUSE BOARD MNT 2A 125VAC/VDC SMD,36376,0,"1.65000","0","1","Cut Tape (CT)","NANO²® 452","Active","Board Mount (Cartridge Style Excluded)","2A","125V","125V","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","8.2","CSA, PSE, UR","-55°C ~ 125°C","-","0.240"" L x 0.106"" W x 0.106"" H (6.10mm x 2.69mm x 2.69mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_452_454_datasheet.pdf.pdf,"//media.digikey.com/photos/Littelfuse%20Photos/451,%20452%20SERIES.jpg",F1859DKR-ND,0452002.NRL,Littelfuse Inc.,FUSE BOARD MNT 2A 125VAC/VDC SMD,36376,0,"Digi-Reel","0","1","Digi-Reel®","NANO²® 452","Active","Board Mount (Cartridge Style Excluded)","2A","125V","125V","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","8.2","CSA, PSE, UR","-55°C ~ 125°C","-","0.240"" L x 0.106"" W x 0.106"" H (6.10mm x 2.69mm x 2.69mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_452_454_datasheet.pdf.pdf,"//media.digikey.com/photos/Littelfuse%20Photos/451,%20452%20SERIES.jpg",F1858TR-ND,0452001.NRL,Littelfuse Inc.,FUSE BRD MNT 1A 125VAC/VDC 2SMD,5000,0,"0.62010","0","5000","Tape & Reel (TR)","NANO²® 452","Active","Board Mount (Cartridge Style Excluded)","1A","125V","125V","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","1.98","CSA, PSE, UR","-55°C ~ 125°C","-","0.240"" L x 0.106"" W x 0.106"" H (6.10mm x 2.69mm x 2.69mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_452_454_datasheet.pdf.pdf,"//media.digikey.com/photos/Littelfuse%20Photos/451,%20452%20SERIES.jpg",F1858CT-ND,0452001.NRL,Littelfuse Inc.,FUSE BRD MNT 1A 125VAC/VDC 2SMD,6450,0,"1.65000","0","1","Cut Tape (CT)","NANO²® 452","Active","Board Mount (Cartridge Style Excluded)","1A","125V","125V","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","1.98","CSA, PSE, UR","-55°C ~ 125°C","-","0.240"" L x 0.106"" W x 0.106"" H (6.10mm x 2.69mm x 2.69mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_452_454_datasheet.pdf.pdf,"//media.digikey.com/photos/Littelfuse%20Photos/451,%20452%20SERIES.jpg",F1858DKR-ND,0452001.NRL,Littelfuse Inc.,FUSE BRD MNT 1A 125VAC/VDC 2SMD,6450,0,"Digi-Reel","0","1","Digi-Reel®","NANO²® 452","Active","Board Mount (Cartridge Style Excluded)","1A","125V","125V","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","1.98","CSA, PSE, UR","-55°C ~ 125°C","-","0.240"" L x 0.106"" W x 0.106"" H (6.10mm x 2.69mm x 2.69mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2906TR-ND,0443001.DR,Littelfuse Inc.,FUSE BOARD MOUNT 1A 250VAC 2SMD,33000,0,"0.62160","0","1500","Tape & Reel (TR)","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","1A","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","10.17","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2906CT-ND,0443001.DR,Littelfuse Inc.,FUSE BOARD MOUNT 1A 250VAC 2SMD,34726,0,"1.56000","0","1","Cut Tape (CT)","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","1A","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","10.17","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2906DKR-ND,0443001.DR,Littelfuse Inc.,FUSE BOARD MOUNT 1A 250VAC 2SMD,34726,0,"Digi-Reel","0","1","Digi-Reel®","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","1A","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","10.17","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2905TR-ND,0443.750DR,Littelfuse Inc.,FUSE BOARD MNT 750MA 250VAC 2SMD,13500,0,"0.62160","0","1500","Tape & Reel (TR)","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","750mA","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","1","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2905CT-ND,0443.750DR,Littelfuse Inc.,FUSE BOARD MNT 750MA 250VAC 2SMD,14997,0,"1.56000","0","1","Cut Tape (CT)","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","750mA","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","1","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2905DKR-ND,0443.750DR,Littelfuse Inc.,FUSE BOARD MNT 750MA 250VAC 2SMD,14997,0,"Digi-Reel","0","1","Digi-Reel®","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","750mA","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","1","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2904TR-ND,0443.500DR,Littelfuse Inc.,FUSE BOARD MNT 500MA 250VAC 2SMD,7500,0,"0.62160","0","1500","Tape & Reel (TR)","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","500mA","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","1.61","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2904CT-ND,0443.500DR,Littelfuse Inc.,FUSE BOARD MNT 500MA 250VAC 2SMD,7998,0,"1.56000","0","1","Cut Tape (CT)","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","500mA","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","1.61","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2904DKR-ND,0443.500DR,Littelfuse Inc.,FUSE BOARD MNT 500MA 250VAC 2SMD,7998,0,"Digi-Reel","0","1","Digi-Reel®","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","500mA","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","1.61","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2910TR-ND,0443003.DR,Littelfuse Inc.,FUSE BOARD MOUNT 3A 250VAC 2SMD,6000,0,"0.62160","0","1500","Tape & Reel (TR)","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","3A","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","51.44","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2910CT-ND,0443003.DR,Littelfuse Inc.,FUSE BOARD MOUNT 3A 250VAC 2SMD,6657,0,"1.56000","0","1","Cut Tape (CT)","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","3A","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","51.44","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2910DKR-ND,0443003.DR,Littelfuse Inc.,FUSE BOARD MOUNT 3A 250VAC 2SMD,6657,0,"Digi-Reel","0","1","Digi-Reel®","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","3A","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","51.44","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2908TR-ND,0443002.DR,Littelfuse Inc.,FUSE BOARD MOUNT 2A 250VAC 2SMD,4500,0,"0.62160","0","1500","Tape & Reel (TR)","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","2A","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","18.06","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2908CT-ND,0443002.DR,Littelfuse Inc.,FUSE BOARD MOUNT 2A 250VAC 2SMD,4814,0,"1.56000","0","1","Cut Tape (CT)","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","2A","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","18.06","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2908DKR-ND,0443002.DR,Littelfuse Inc.,FUSE BOARD MOUNT 2A 250VAC 2SMD,4814,0,"Digi-Reel","0","1","Digi-Reel®","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","2A","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","18.06","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2912TR-ND,0443004.DR,Littelfuse Inc.,FUSE BOARD MOUNT 4A 250VAC 2SMD,4500,0,"0.62160","0","1500","Tape & Reel (TR)","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","4A","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","70.56","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2912CT-ND,0443004.DR,Littelfuse Inc.,FUSE BOARD MOUNT 4A 250VAC 2SMD,5350,0,"1.56000","0","1","Cut Tape (CT)","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","4A","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","70.56","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_443_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0443%20SERIES.jpg,F2912DKR-ND,0443004.DR,Littelfuse Inc.,FUSE BOARD MOUNT 4A 250VAC 2SMD,5350,0,"Digi-Reel","0","1","Digi-Reel®","NANO²® 443","Active","Board Mount (Cartridge Style Excluded)","4A","250V","-","Slow Blow","2-SMD, Square End Block","Surface Mount","50A","70.56","cULus","-55°C ~ 125°C","-","0.398"" L x 0.123"" W x 0.123"" H (10.10mm x 3.12mm x 3.12mm)"
