Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Fuseholder Type","Fuse Type","For Use With/Related Products","Fuse Size","Number of Circuits","Voltage","Current Rating (Amps)","Mounting Type","Orientation","Termination Style","Contact Material","Contact Finish"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_482_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/04820002ZXB.jpg,F1401-ND,04820002ZXB,Littelfuse Inc.,FUSE HOLDER BLADE 125V 15A PCB,370,0,"4.36000","0","1","482","Active","Holder","Blade","481 Alarm Fuse","0.665"" L x 0.315"" W x 0.772"" H (16.9mm x 8mm x 19.6mm)","2","125V","15A","PCB","Vertical","PC Pin","Beryllium Copper","Tin"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/Splashproof_Fuseholder_Rev_May_2004.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/01520005Z.JPG,F7112-ND,01520005Z,Littelfuse Inc.,FUSE HOLDER BLADE 70A IN LINE,257,0,"4.36000","0","1","152","Active","Holder","Blade","MAXI® ATC, MAXI® ATO","1.15"" L x 0.35"" W x 1.35"" H (29.21mm x 8.85mm x 34.29mm)","1","-","70A","Free Hanging In Line","-","Crimp","Copper Alloy","Tin"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2132_5000_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/5592-01.jpg,283-3715-ND,5592-01,Eaton - Bussmann Electrical Division,FUSE CLIP CARTRIDGE CHASSIS MNT,545,0,"4.38000","0","1","5000","Active","Clip","Cartridge","9/16"" Dia","9/16"" Dia (14.28mm)","1","-","-","Chassis Mount","-","Screw Terminal","Beryllium Copper","Silver"
https://www.littelfuse.com/data/en/data_sheets/internationalshocksafe.pdf,//media.digikey.com/photos/Littelfuse%20Photos/03452LS2H.jpg,F1486-ND,03452LS2H,Littelfuse Inc.,FUSE HLDR CART 250V 10A PNL MNT,110,0,"4.39000","0","1","345","Active","Holder","Cartridge","2AG","0.177"" Dia x 0.570"" L (4.50mm x 14.48mm)","1","250V","10A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","Copper Alloy","Tin"
-,//media.digikey.com/photos/Littelfuse%20Photos/03452LS2H.jpg,1294-03452LS2H-CHP,03452LS2H,Littelfuse Inc.,FUSE HLDR CART 250V 10A PNL MNT,100,0,"2.10820","0","100","345","Active","Holder","Cartridge","2AG","0.177"" Dia x 0.570"" L (4.50mm x 14.48mm)","1","250V","10A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","Copper Alloy","Tin"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/345_Series_Rev_Jun_2017.pdf,//media.digikey.com/photos/Littelfuse%20Photos/03450623H.jpg,F3381-ND,03450603H,Littelfuse Inc.,FUSE HLDR CART 600V 20A PNL MNT,109,0,"4.41000","0","1","345","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","600V","20A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","Brass","Tin"
https://www.littelfuse.com/data/en/data_sheets/internationalshocksafe.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03453LF7H.JPG,F3122-ND,03453LF7H,Littelfuse Inc.,FUSE HLDR CART 250V 20A PNL MNT,633,0,"4.44000","0","1","345","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Quick Connect - 0.250"" (6.3mm)","Copper Alloy","Tin"
https://www.littelfuse.com/data/en/data_sheets/fh2holder.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/178.6105.0002.jpg,F7076-ND,178.6105.0001,Littelfuse Inc.,FUSE BLOCK BLADE 58V PANEL MNT,148,0,"4.48000","0","1","FH2","Active","Block","Blade","ATC, ATO","0.75"" L x 0.2"" W x 0.74"" H (19.1mm x 5.1mm x 18.8mm)","1","58V","-","Panel Mount","-","Crimp","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_342_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03420848H.JPG,F3118-ND,03420848H,Littelfuse Inc.,FUSE HLDR CART 250V 20A PNL MNT,133,0,"4.50000","0","1","342","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Quick Connect - 0.250"" (6.3mm)","Brass","Nickel"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_342_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03420012H.jpg,F5962-ND,03420858HXP,Littelfuse Inc.,FUSE HLDR CART 250V 20A PNL MNT,345,0,"4.59000","0","1","342","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Quick Connect","Copper Alloy","Nickel"
https://www.littelfuse.com/data/en/data_sheets/internationalshocksafe.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03455HS1H.JPG,F4903-ND,03455HS1H,Littelfuse Inc.,FUSE HLDR CART 250V 10A PNL MNT,120,0,"4.62000","0","1","345","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","10A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","Copper Alloy","Tin"
https://www.littelfuse.com/data/en/data_sheets/internationalshocksafe.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03453HS1H.JPG,F3119-ND,03453HS1H,Littelfuse Inc.,FUSE HLDR CART 250V 20A PNL MNT,805,0,"4.65000","0","1","345","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","Copper Alloy","Tin"
https://www.littelfuse.com/data/en/data_sheets/internationalshocksafe.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03453HS2H.jpg,F4887-ND,03453HS2H,Littelfuse Inc.,FUSE HLDR CART 250V 20A PNL MNT,153,0,"4.65000","0","1","345","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_286_346_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/03460877H.jpg,F059-ND,03460877H,Littelfuse Inc.,FUSE HLDR CART 250V 15A PNL MNT,243,0,"4.72000","0","1","346","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","15A","Panel Mount","-","Quick Connect - 0.250"" (6.3mm)","Copper Alloy","Tin"
https://www.littelfuse.com/data/en/data_sheets/internationalshocksafe.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03455LF8H.jpg,F1904-ND,03455LF8H,Littelfuse Inc.,FUSE HLDR CART 250V 10A PNL MNT,206,0,"4.73000","0","1","345","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","10A","Panel Mount","-","Quick Connect - 0.250"" (6.3mm)","Copper Alloy","Tin"
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-htb-panel-mount-fuse-holders-data-sheet.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EHTB-62M-R.JPG,283-3374-ND,BK/HTB-62M-R,Eaton - Electronics Division,FUSE HLDR CART 250V 16A PNL MNT,923,0,"4.84000","0","1","HTB","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","16A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","-","-"
http://www.keyelco.com/product-pdf.cfm?p=334,//media.digikey.com/photos/Keystone%20Elect%20Photos/3538.jpg,36-3538-ND,3538,Keystone Electronics,FUSE BLOCK CART 500V 15A CHASSIS,1015,0,"4.86000","0","1","-","Active","Block","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","3","500V","15A","Chassis Mount","-","Solder Lug","Brass","Nickel"
-,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EHLS-01-SL.JPG,283-3362-ND,BK/HLS-01-SL,Eaton - Bussmann Electrical Division,FUSE BLOCK BLADE 125V 15A PCB,917,0,"4.90000","0","1","HLS","Active","Block","Indicating Fuse","GMT Indicating","0.688"" L x 0.127"" W x 0.81"" H (17.48mm x 3.23mm x 20.57mm)","1","125VAC, 60VDC","15A","PCB","Vertical","PC Pin","Copper","Tin"
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-htb-panel-mount-fuse-holders-data-sheet.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EHTB-48M-R.JPG,283-3370-ND,BK/HTB-48M-R,Eaton - Electronics Division,FUSE HLDR CART 250V 16A PNL MNT,781,0,"4.99000","0","1","HTB","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","16A","Panel Mount","-","Quick Connect - 0.250"" (6.3mm)","-","-"
https://www.bulgin.com/products/pub/media/bulgin/data/Fuseholders.pdf,//media.digikey.com/photos/Bulgin%20Photos/FX0359.jpg,708-1422-ND,FX0359,Bulgin,FUSE HLDR CARTRIDGE 250V 10A PCB,1138,0,"5.01000","0","1","Touchproof® PC2","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","10A","PCB","Horizontal","Solder Lug","Brass","Silver"
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-htb-panel-mount-fuse-holders-data-sheet.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EHTB-62I-R.jpg,283-3373-ND,BK/HTB-62I-R,Eaton - Electronics Division,FUSE HLDR CART 250V 20A PNL MNT,851,0,"5.08000","0","1","HTB","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","-","-"
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-htb-panel-mount-fuse-holders-data-sheet.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EHTB-64I-R.jpg,283-3375-ND,BK/HTB-64I-R,Eaton - Electronics Division,FUSE HLDR CART 250V 20A PNL MNT,470,0,"5.08000","0","1","HTB","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","-","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FBS1.pdf,//media.digikey.com/photos/Schurter%20Photos/0031_3901.jpg,486-1733-ND,0031.3901,Schurter Inc.,FUSE HLDR CART 250V 10A PNL MNT,2625,49200,"5.24000","0","1","FBS1","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","10A","Panel Mount","-","Solder Lug","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_850_851_852_853_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/85200001009.JPG,F4552-ND,85200001009,Littelfuse Inc.,FUSE HOLDER CART 250V 6.3A PCB,118,0,"5.25000","0","1","852","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","6.3A","PCB","Vertical","PC Pin","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_850_851_852_853_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/85200001009.JPG,1294-85200001009-CHP,85200001009,Littelfuse Inc.,FUSE HOLDER CART 250V 6.3A PCB,700,0,"2.53440","0","100","852","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","6.3A","PCB","Vertical","PC Pin","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FEF.pdf,//media.digikey.com/Photos/Schurter%20Photos/0031.1081.JPG,486-1746-ND,0031.1081,Schurter Inc.,FUSE HLDR CART 250V 10A PNL MNT,1255,800,"5.32000","0","1","FEF","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","10A","Panel Mount","-","Solder Lug","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_820_821_823_824_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/82100000005.JPG,F5720-ND,82100000005,Littelfuse Inc.,FUSE HLDR CART 250V 6.3A PNL MNT,934,0,"5.45000","0","1","821","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","6.3A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FAF.pdf,//media.digikey.com/Photos/Schurter%20Photos/0031.3751.JPG,486-1725-ND,0031.3751,Schurter Inc.,FUSE HLDR CARTRIDGE 250V 12A PCB,2999,8800,"5.99000","0","1","FAF","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","12A","PCB","Vertical","PC Pin","Copper Alloy","Tin"
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-htb-panel-mount-fuse-holders-data-sheet.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/BK%5EHTB-86I-R.jpg,283-3043-ND,BK/HTB-86I-R,Eaton - Electronics Division,FUSE HLDR CART 250V 20A PNL MNT,517,0,"6.03000","0","1","HTB","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Quick Connect - 0.250"" (6.3mm)","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2111_HRK_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^HRK.jpg,283-2872-ND,BK/HRK-R,Eaton - Electronics Division,FUSE HOLDER CART 32V 15A IN LINE,1891,0,"6.29000","0","1","HKR","Active","Holder","Cartridge","1/4"" Dia","1/4"" x 7/8"" ~ 1 1/4"" (6.35mm x 22.2mm ~ 31.8mm)","1","32V","15A","Free Hanging In Line","-","Wire Leads","-","-"
http://www.keyelco.com/product-pdf.cfm?p=335,//media.digikey.com/photos/Keystone%20Elect%20Photos/3539.jpg,36-3539-ND,3539,Keystone Electronics,FUSE BLOCK CART 500V 15A CHASSIS,125,0,"6.37000","0","1","-","Active","Block","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","4","500V","15A","Chassis Mount","-","Solder Lug","Brass","Nickel"
https://www.bulgin.com/products/pub/media/bulgin/data/Fuseholders.pdf,//media.digikey.com/photos/Bulgin%20Photos/FX0463.JPG,708-1426-ND,FX0463,Bulgin,FUSE HLDR CART 250V 10A PNL MNT,102,0,"6.57000","0","1","Touchproof® PC2, IP68","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","10A","Panel Mount","-","Solder Lug","Brass","Silver"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FPG1.pdf,//media.digikey.com/photos/Schurter%20Photos/3101.0115.jpg,486-2058-ND,3101.0115,Schurter Inc.,FUSE HLDR CART 400V 16A PNL MNT,534,1600,"6.65000","0","1","FPG1","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","400V","16A","Panel Mount","-","Solder Lug","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FAB.pdf,//media.digikey.com/photos/Schurter%20Photos/FAB%20SERIES.jpg,486-1731-ND,0031.3558,Schurter Inc.,FUSE HLDR CARTRIDGE 250V 12A PCB,503,3600,"6.71000","0","1","FAB","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","12A","PCB","Horizontal","PC Pin","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FAB.pdf,//media.digikey.com/photos/Schurter%20Photos/FAB%20SERIES.jpg,486-1986-ND,0031.3551,Schurter Inc.,FUSE HLDR CARTRIDGE 250V 12A PCB,114,0,"6.71000","0","1","FAB","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","12A","PCB","Horizontal","PC Pin","Copper Alloy","Tin"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2118_HB_PCB_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EHBV-M-R.jpg,283-3354-ND,BK/HBV-M-R,Eaton - Electronics Division,FUSE HLDR CARTRIDGE 250V 16A PCB,984,0,"6.93000","0","1","HB PCB","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","16A","PCB","Vertical","PC Pin","-","-"
https://www.littelfuse.com/~/media/commercial-vehicle/datasheets/automotive-fuse-holders/powr-blok-modules-datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03540503Z.jpg,F6243-ND,03540503Z,Littelfuse Inc.,FUSE BLOCK BLADE 120A PANEL MNT,151,0,"7.97000","0","1","354","Active","Block","Blade","ATC, ATO","0.75"" L x 0.2"" W x 0.74"" H (19.1mm x 5.1mm x 18.8mm)","7","-","120A","Panel Mount","-","-","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2107_HHC_HHD.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/HHF.JPG,283-4612-ND,HHF-JFCU,Eaton - Electronics Division,FUSE HLDR BLADE 32V 16A IN LINE,283,0,"8.04000","0","1","HHF","Active","Holder","Blade","ATC","-","1","32V","16A","Free Hanging In Line","-","Wire Leads","-","-"
-,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EHMJ.jpg,283-3830-ND,BK/HMJ,Eaton - Electronics Division,FUSE HOLDER CART 32V 20A IN LINE,1636,0,"8.54000","0","1","HM","Active","Holder","Cartridge","SFE-20","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","32V","20A","Free Hanging In Line","-","Wire Leads","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2031_GMF_GRF_HLR.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EHLR.jpg,283-3829-ND,BK/HLR,Eaton - Bussmann Electrical Division,FUSE HLDR CART 300V 12A PNL MNT,495,0,"8.54000","0","1","HLR","Active","Holder","Cartridge","GLR, GMF, GRF","-","1","300V","12A","Panel Mount","-","Wire Leads","-","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FAS.pdf,//media.digikey.com/Photos/Schurter%20Photos/0031.3501.jpg,486-1985-ND,0031.3501,Schurter Inc.,FUSE HOLDER CART 250V 6.3A PCB,957,4100,"8.63000","0","1","FAS","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","6.3A","PCB","Horizontal","PC Pin","Copper Alloy","Tin"
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-htb-panel-mount-fuse-holders-data-sheet.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EHTB-26M-R.jpg,283-2854-ND,BK/HTB-36M-R,Eaton - Electronics Division,FUSE HLDR CART 250V 16A PNL MNT,273,0,"8.83000","0","1","HTB","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","16A","Panel Mount","-","Quick Connect - 0.250"" (6.3mm)","-","-"
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-htb-panel-mount-fuse-holders-data-sheet.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EHTB-56M-R.jpg,283-3840-ND,BK/HTB-56M-R,Eaton - Electronics Division,FUSE HLDR CART 250V 16A PNL MNT,130,0,"8.83000","0","1","HTB","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","16A","Panel Mount","-","Quick Connect - 0.250"" (6.3mm)","-","-"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_clips/littelfuse_fuse_clip_rivet_eyelet_mount_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/01290001H.jpg,F1886-ND,01290001H,Littelfuse Inc.,FUSE CLIP CART 250V 60A CHASSIS,910,0,"8.97000","0","1","129","Active","Clip","Cartridge","NEC","13/16"" Dia (20.83mm)","1","250V","60A","Chassis Mount","-","Solder Lug","Beryllium Copper","Silver"
-,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EHMK.JPG,283-3831-ND,BK/HMK,Eaton - Electronics Division,FUSE HOLDER CART 32V 30A IN LINE,114,200,"9.46000","0","1","HMK","Active","Holder","Cartridge","SFE-20","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","32V","30A","Free Hanging In Line","-","Wire Leads","-","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FUP.pdf,//media.digikey.com/photos/Schurter%20Photos/0031_2500.jpg,486-1759-ND,0031.2500,Schurter Inc.,FUSE HLDR CARTRIDGE 250V 30A PCB,601,0,"10.01000","0","1","FUP","Active","Holder","Cartridge","5mm x 20mm, 3AG","5mm x 20mm, 1/4"" Dia x 1-1/4"" L (6.35mm x 31.8mm)","1","250V","30A","PCB","Horizontal","PC Pin","Copper Alloy","Tin"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2107_HHC_HHD.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^HHG.JPG,283-2920-ND,BK/HHG,Eaton - Bussmann Electrical Division,FUSE HLDR BLADE 32V 24A IN LINE,105,0,"10.19000","0","1","HHG","Active","Holder","Blade","ATC, ATO","0.76"" L x 0.207"" W x 0.752"" H (19.3mm x 5.25mm x 19.1mm)","1","32V","24A","Free Hanging In Line","-","Wire Leads","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_2101_S_8000_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5ES-8202-3-R.jpg,283-3897-ND,BK/S-8202-3-R,Eaton - Electronics Division,FUSE BLOCK CART 300V CHASS MNT,605,0,"10.72000","0","1","S-8000","Active","Block","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","3","300V","30A","Chassis Mount","-","Quick Connect - 0.250"" (6.3mm)","Spring Bronze","Tin-Lead"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FUL.pdf,//media.digikey.com/Photos/Schurter%20Photos/0031.2308.jpg,486-1737-ND,0031.2308,Schurter Inc.,FUSE HLDR CART 600V 30A PNL MNT,336,1100,"11.25000","0","1","FUL","Active","Holder","Cartridge","5mm x 20mm, 3AG","5mm x 20mm, 1/4"" Dia x 1-1/4"" L (6.35mm x 31.8mm)","1","600V","30A","Panel Mount","-","Quick Connect - 0.250"" (6.3mm)","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FUL.pdf,//media.digikey.com/photos/Schurter%20Photos/FUL%20QUICK%20CONNECT%20SERIES.jpg,486-1745-ND,0031.2304,Schurter Inc.,FUSE HLDR CART 600V 30A PNL MNT,351,100,"11.74000","0","1","FUL","Active","Holder","Cartridge","5mm x 20mm, 3AG","5mm x 20mm, 1/4"" Dia x 1-1/4"" L (6.35mm x 31.8mm)","1","600V","30A","Panel Mount","-","Quick Connect - 0.250"" (6.3mm)","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/commercial-vehicle/datasheets/automotive-fuse-holders/littelfuse-fuse-holder-bolt-down-strips-fuse-177.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/177.5731.0001.JPG,F5186-ND,177.5731.0001,Littelfuse Inc.,FUSE BLOK BLT DWN 80V 425A CHASS,281,0,"19.91000","0","1","-","Active","Block","Bolt Down","Strip","62mm Pitch","1","80V","425A","Chassis Mount","-","Bolt Down","Copper Alloy","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_UH.pdf,//media.digikey.com/Photos/Schurter%20Photos/0031.5010.JPG,486-1989-ND,0031.5010,Schurter Inc.,FUSE BLOCK CART 600V 10A CHASSIS,526,0,"19.92000","0","1","UH","Active","Block","Cartridge","5mm x 20mm","5mm x 20mm","10","600V","10A","Chassis Mount","-","Solder Lug","Nickel Silver","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_2101_S_8000_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5ES-8301-4-R.JPG,283-3900-ND,BK/S-8301-4-R,Eaton - Electronics Division,FUSE BLOCK CART 300V CHASS MNT,198,0,"24.49000","0","1","S-8000","Active","Block","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","4","300V","30A","Chassis Mount","-","Screw Terminal","Spring Bronze","Tin-Lead"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2129_HHX_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EHHX.jpg,283-3821-ND,BK/HHX,Eaton - Bussmann Electrical Division,FUSE HLDR BLADE 32V 48A IN LINE,195,0,"27.83000","0","1","HHX","Active","Holder","Blade","MAXI® ATC, MAXI® ATO","1.14"" L x 0.35"" W x 1.35"" H (29.2mm x 8.9mm x 34.3mm)","1","32V","48A","Free Hanging In Line","-","Wire Leads","-","-"
//media.digikey.com/pdf/Data%20Sheets/Schurter%20PDFs/231549P.pdf,//media.digikey.com/Photos/Schurter%20Photos/7093.0110.jpg,486-3624-ND,7093.0110,Schurter Inc.,FUSE HLDR CART 250V 16A PNL MNT,112,0,"112.16000","0","1","231549P","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","16A","Panel Mount","-","Solder Lug","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_2131_1AXXXX_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/CooperBussmann-BK1A3399-04-R.jpg,283-3750-ND,BK/1A3399-12-R,Eaton - Electronics Division,FUSE CLIP CARTRIDGE PCB,1087,0,"0.34000","0","1","1AXXXX","Active","Clip","Cartridge","5mm Dia","5mm Dia","1","-","-","PCB","Horizontal","PC Pin","-","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_OG__Clip__5x20___6.3x32.pdf,//media.digikey.com/photos/Schurter%20Photos/0751.0100.JPG,486-1170-ND,0751.0100,Schurter Inc.,FUSE CLIP CARTRIDGE 600V 16A PCB,12523,0,"0.80000","0","1","OG","Active","Clip","Cartridge","5mm x 20mm","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm), 5mm x 20mm","1","600V","16A","PCB","Horizontal","PC Pin","Brass","Tin"
