Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Voltage - DC Spark Over (Nom)","Impulse Discharge Current (8/20µs)","Tolerance","Number of Poles","Fail Short","Mounting Type","Package / Case"
https://www.bourns.com/docs/Product-Datasheets/2027-xx-SM.pdf,//media.digikey.com/Photos/Bourns%20Photos/2027-15-SM-RPLF.JPG,2027-15-SM-RPLFCT-ND,2027-15-SM-RPLF,Bourns Inc.,GDT 150V 15% 10KA SURFACE MOUNT,13708,0,"1.37000","0","1","Cut Tape (CT)","2027","Active","150V","10000A (10kA)","±15%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2027-xx-SM.pdf,//media.digikey.com/Photos/Bourns%20Photos/2027-15-SM-RPLF.JPG,2027-15-SM-RPLFDKR-ND,2027-15-SM-RPLF,Bourns Inc.,GDT 150V 15% 10KA SURFACE MOUNT,13708,0,"Digi-Reel","0","1","Digi-Reel®","2027","Active","150V","10000A (10kA)","±15%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2057.pdf,//media.digikey.com/Photos/Bourns%20Photos/2057-23-BLF.JPG,2057-07-BLF-ND,2057-07-BLF,Bourns Inc.,GDT 75V 20% 5KA THROUGH HOLE,6463,0,"0.70000","0","1","Tray","2057","Active","75V","5000A (5kA)","±20%","2","No","Through Hole","Axial Cylinder"
//media.digikey.com/pdf/Data%20Sheets/Lumex%20PDFs/GT-SMD181240012-TR[1].pdf,//media.digikey.com/photos/Lumex%20Photos/GT-SMD1812%20SERIES.jpg,67-2008-2-ND,GT-SMD181240012-TR,Lumex Opto/Components Inc.,GDT 400V 20% 1KA SURFACE MOUNT,2000,0,"0.71145","0","2000","Tape & Reel (TR)","-","Active","400V","1000A (1kA)","±20%","2","No","Surface Mount","1812 (4532 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Lumex%20PDFs/GT-SMD181240012-TR[1].pdf,//media.digikey.com/photos/Lumex%20Photos/GT-SMD1812%20SERIES.jpg,67-2008-1-ND,GT-SMD181240012-TR,Lumex Opto/Components Inc.,GDT 400V 20% 1KA SURFACE MOUNT,2084,0,"1.83000","0","1","Cut Tape (CT)","-","Active","400V","1000A (1kA)","±20%","2","No","Surface Mount","1812 (4532 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Lumex%20PDFs/GT-SMD181240012-TR[1].pdf,//media.digikey.com/photos/Lumex%20Photos/GT-SMD1812%20SERIES.jpg,67-2008-6-ND,GT-SMD181240012-TR,Lumex Opto/Components Inc.,GDT 400V 20% 1KA SURFACE MOUNT,2084,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","400V","1000A (1kA)","±20%","2","No","Surface Mount","1812 (4532 Metric)"
https://en.tdk.eu/inf/100/ds/TG30-A90XSMD-X9991T203.pdf,//media.digikey.com/Photos/Epcos%20Photos/B88069X9991T203.JPG,495-7269-2-ND,B88069X9991T203,EPCOS (TDK),GDT 90V 2KA SURFACE MOUNT,6000,0,"0.74250","0","2000","Tape & Reel (TR)","TG30","Active","90V","2000A (2kA)","±30%","3","-","Surface Mount","2-SMD Cylinder Square End"
https://en.tdk.eu/inf/100/ds/TG30-A90XSMD-X9991T203.pdf,//media.digikey.com/Photos/Epcos%20Photos/B88069X9991T203.JPG,495-7269-1-ND,B88069X9991T203,EPCOS (TDK),GDT 90V 2KA SURFACE MOUNT,7614,0,"1.91000","0","1","Cut Tape (CT)","TG30","Active","90V","2000A (2kA)","±30%","3","-","Surface Mount","2-SMD Cylinder Square End"
https://en.tdk.eu/inf/100/ds/TG30-A90XSMD-X9991T203.pdf,//media.digikey.com/Photos/Epcos%20Photos/B88069X9991T203.JPG,495-7269-6-ND,B88069X9991T203,EPCOS (TDK),GDT 90V 2KA SURFACE MOUNT,7614,0,"Digi-Reel","0","1","Digi-Reel®","TG30","Active","90V","2000A (2kA)","±30%","3","-","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2052.pdf,//media.digikey.com/Photos/Bourns%20Photos/2052-23-SM-RPLF.jpg,2052-23-SM-RPLFTR-ND,2052-23-SM-RPLF,Bourns Inc.,GDT 230V 20% 5KA SURFACE MOUNT,1800,0,"0.83160","0","900","Tape & Reel (TR)","2052","Active","230V","5000A (5kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2052.pdf,//media.digikey.com/Photos/Bourns%20Photos/2052-23-SM-RPLF.jpg,2052-23-SM-RPLFCT-ND,2052-23-SM-RPLF,Bourns Inc.,GDT 230V 20% 5KA SURFACE MOUNT,2389,0,"1.75000","0","1","Cut Tape (CT)","2052","Active","230V","5000A (5kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2052.pdf,//media.digikey.com/Photos/Bourns%20Photos/2052-23-SM-RPLF.jpg,2052-23-SM-RPLFDKR-ND,2052-23-SM-RPLF,Bourns Inc.,GDT 230V 20% 5KA SURFACE MOUNT,2389,0,"Digi-Reel","0","1","Digi-Reel®","2052","Active","230V","5000A (5kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2049.pdf,//media.digikey.com/Photos/Bourns%20Photos/2049-35-BLF.JPG,2049-60-BLF-ND,2049-60-BLF,Bourns Inc.,GDT 600V 30% 15KA THROUGH HOLE,3458,0,"0.84000","0","1","Tray","2049","Active","600V","15000A (15kA)","±30%","2","No","Through Hole","Axial Cylinder"
https://www.bourns.com/docs/Product-Datasheets/2036-xx-SM.pdf,//media.digikey.com/photos/Bourns%20Photos/2036-35-SM-RPLF.JPG,2036-15-SM-RPLFTR-ND,2036-15-SM-RPLF,Bourns Inc.,GDT 150V 20% 10KA SURFACE MOUNT,14000,0,"0.92625","0","1000","Tape & Reel (TR)","Mini-TRIGARD™ 2036-SM","Active","150V","10000A (10kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2036-xx-SM.pdf,//media.digikey.com/photos/Bourns%20Photos/2036-35-SM-RPLF.JPG,2036-15-SM-RPLFCT-ND,2036-15-SM-RPLF,Bourns Inc.,GDT 150V 20% 10KA SURFACE MOUNT,16305,0,"2.25000","0","1","Cut Tape (CT)","Mini-TRIGARD™ 2036-SM","Active","150V","10000A (10kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2036-xx-SM.pdf,//media.digikey.com/photos/Bourns%20Photos/2036-35-SM-RPLF.JPG,2036-15-SM-RPLFDKR-ND,2036-15-SM-RPLF,Bourns Inc.,GDT 150V 20% 10KA SURFACE MOUNT,16305,0,"Digi-Reel","0","1","Digi-Reel®","Mini-TRIGARD™ 2036-SM","Active","150V","10000A (10kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2036-xx-SM.pdf,//media.digikey.com/photos/Bourns%20Photos/2036-35-SM-RPLF.JPG,2036-35-SM-RPLFTR-ND,2036-35-SM-RPLF,Bourns Inc.,GDT 350V 20% 10KA SURFACE MOUNT,3000,0,"0.92625","0","1000","Tape & Reel (TR)","Mini-TRIGARD™ 2036-SM","Active","350V","10000A (10kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2036-xx-SM.pdf,//media.digikey.com/photos/Bourns%20Photos/2036-35-SM-RPLF.JPG,2036-35-SM-RPLFCT-ND,2036-35-SM-RPLF,Bourns Inc.,GDT 350V 20% 10KA SURFACE MOUNT,4225,0,"2.25000","0","1","Cut Tape (CT)","Mini-TRIGARD™ 2036-SM","Active","350V","10000A (10kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2036-xx-SM.pdf,//media.digikey.com/photos/Bourns%20Photos/2036-35-SM-RPLF.JPG,2036-35-SM-RPLFDKR-ND,2036-35-SM-RPLF,Bourns Inc.,GDT 350V 20% 10KA SURFACE MOUNT,4225,0,"Digi-Reel","0","1","Digi-Reel®","Mini-TRIGARD™ 2036-SM","Active","350V","10000A (10kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2054.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_2054-SERIES.jpg,2054-23-SM-RPLFTR-ND,2054-23-SM-RPLF,Bourns Inc.,GDT 230V 20% 5KA SURFACE MOUNT,2700,0,"0.94080","0","900","Tape & Reel (TR)","2054","Active","230V","5000A (5kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2054.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_2054-SERIES.jpg,2054-23-SM-RPLFCT-ND,2054-23-SM-RPLF,Bourns Inc.,GDT 230V 20% 5KA SURFACE MOUNT,3081,0,"2.04000","0","1","Cut Tape (CT)","2054","Active","230V","5000A (5kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2054.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_2054-SERIES.jpg,2054-23-SM-RPLFDKR-ND,2054-23-SM-RPLF,Bourns Inc.,GDT 230V 20% 5KA SURFACE MOUNT,3081,0,"Digi-Reel","0","1","Digi-Reel®","2054","Active","230V","5000A (5kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B88069X6771T902.pdf,//media.digikey.com/Photos/Epcos%20Photos/B88069X6771T902.jpg,495-4673-2-ND,B88069X6771T902,EPCOS (TDK),GDT 75V 20% 10KA SURFACE MOUNT,1800,0,"0.96000","0","900","Tape & Reel (TR)","EZ0","Active","75V","10000A (10kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B88069X6771T902.pdf,//media.digikey.com/Photos/Epcos%20Photos/B88069X6771T902.jpg,495-4673-1-ND,B88069X6771T902,EPCOS (TDK),GDT 75V 20% 10KA SURFACE MOUNT,2122,0,"2.08000","0","1","Cut Tape (CT)","EZ0","Active","75V","10000A (10kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B88069X6771T902.pdf,//media.digikey.com/Photos/Epcos%20Photos/B88069X6771T902.jpg,495-4673-6-ND,B88069X6771T902,EPCOS (TDK),GDT 75V 20% 10KA SURFACE MOUNT,2122,0,"Digi-Reel","0","1","Digi-Reel®","EZ0","Active","75V","10000A (10kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
-,//media.digikey.com/Photos/Epcos%20Photos/B88069X6051T902.jpg,495-4671-2-ND,B88069X6051T902,EPCOS (TDK),GDT 90V 20% 10KA SURFACE MOUNT,4500,0,"1.00800","0","900","Tape & Reel (TR)","EZ0","Active","90V","10000A (10kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
-,//media.digikey.com/Photos/Epcos%20Photos/B88069X6051T902.jpg,495-4671-1-ND,B88069X6051T902,EPCOS (TDK),GDT 90V 20% 10KA SURFACE MOUNT,4731,0,"2.18000","0","1","Cut Tape (CT)","EZ0","Active","90V","10000A (10kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
-,//media.digikey.com/Photos/Epcos%20Photos/B88069X6051T902.jpg,495-4671-6-ND,B88069X6051T902,EPCOS (TDK),GDT 90V 20% 10KA SURFACE MOUNT,4731,0,"Digi-Reel","0","1","Digi-Reel®","EZ0","Active","90V","10000A (10kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/A81-A600XG.pdf,//media.digikey.com/Photos/Epcos%20Photos/A81-A600X.jpg,495-4275-2-ND,B88069X2990T502,EPCOS (TDK),GDT 600V 20% 20KA THROUGH HOLE,7000,0,"1.04160","0","500","Tape & Reel (TR)","A81-A600XG","Active","600V","20000A (20kA)","±20%","2","No","Through Hole","Axial Cylinder"
https://www.bourns.com/docs/Product-Datasheets/203537.pdf,//media.digikey.com/photos/Bourns%20Photos/2035-15-BLF.JPG,2035-23-BLF-ND,2035-23-BLF,Bourns Inc.,GDT 230V 15% 5KA THROUGH HOLE,1507,0,"1.06000","0","1","Bulk","2035","Active","230V","5000A (5kA)","±15%","2","No","Through Hole","Axial Cylinder"
https://en.tdk.eu/inf/100/ds/EM3000XS-X4231xxxx.pdf,//media.digikey.com/Photos/Epcos%20Photos/B88069X4231S102.JPG,495-5871-ND,B88069X4231S102,EPCOS (TDK),GDT 3000V 20% 2KA THROUGH HOLE,1096,0,"1.21000","0","1","Strip","EM3000XS","Active","3000V","2000A (2kA)","±20%","2","No","Through Hole","Axial Cylinder"
https://www.bourns.com/docs/Product-Datasheets/2031-xxT.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_2031T-Series.jpg,2031-15T-SMLF-ND,2031-15T-SMLF,Bourns Inc.,GDT 60V 1KA SURFACE MOUNT,2846,0,"1.31000","0","1","Bulk","2031-xxT-SM","Active","60V","1000A (1kA)","-","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2027.pdf,//media.digikey.com/Photos/Bourns%20Photos/2027-47-CLF.jpg,2027-07-BLF-ND,2027-07-BLF,Bourns Inc.,GDT 75V 20% 10KA THROUGH HOLE,31267,0,"1.41000","0","1","Bulk","2027","Active","75V","10000A (10kA)","±20%","2","No","Through Hole","Axial Cylinder"
https://www.bourns.com/docs/Product-Datasheets/2027.pdf,//media.digikey.com/Photos/Bourns%20Photos/2027-47-CLF.jpg,2027-09-BLF-ND,2027-09-BLF,Bourns Inc.,GDT 90V 20% 10KA THROUGH HOLE,2804,0,"1.41000","0","1","Bulk","2027","Active","90V","10000A (10kA)","±20%","2","No","Through Hole","Axial Cylinder"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_cg5_sl0902a_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/CG5%20SMD%20SERIES.jpg,F2748TR-ND,CG590MS,Littelfuse Inc.,GDT 90V 5KA SURFACE MOUNT,3600,0,"1.41440","0","900","Tape & Reel (TR)","CG5","Active","90V","5000A (5kA)","-","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_cg5_sl0902a_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/CG5%20SMD%20SERIES.jpg,F2748CT-ND,CG590MS,Littelfuse Inc.,GDT 90V 5KA SURFACE MOUNT,3971,0,"3.06000","0","1","Cut Tape (CT)","CG5","Active","90V","5000A (5kA)","-","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_cg5_sl0902a_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/CG5%20SMD%20SERIES.jpg,F2748DKR-ND,CG590MS,Littelfuse Inc.,GDT 90V 5KA SURFACE MOUNT,3971,0,"Digi-Reel","0","1","Digi-Reel®","CG5","Active","90V","5000A (5kA)","-","2","No","Surface Mount","2-SMD Cylinder Square End"
https://en.tdk.eu/inf/100/ds/EC600X-X0780S102.pdf,//media.digikey.com/Photos/Epcos%20Photos/B88069X780S102.JPG,495-4664-ND,B88069X0780S102,EPCOS (TDK),GDT 540V 5KA THROUGH HOLE,3871,0,"1.44000","0","1","Strip","EC600X","Active","540V","5000A (5kA)","-","2","No","Through Hole","Axial Cylinder"
https://en.tdk.eu/inf/100/ds/EC230X-X0660S102.pdf,//media.digikey.com/photos/Epcos%20Photos/EC%20SERIES.jpg,495-1473-ND,B88069X0660S102,EPCOS (TDK),GDT 550V 15% 5KA THROUGH HOLE,2956,0,"1.44000","0","1","Bulk","EC230X","Active","550V","5000A (5kA)","±15%","2","No","Through Hole","Axial Cylinder"
https://en.tdk.eu/inf/100/ds/EC350X-X0810S102.pdf,//media.digikey.com/photos/Epcos%20Photos/EC%20SERIES.jpg,495-1474-ND,B88069X0810S102,EPCOS (TDK),GDT 350V 15% 5KA THROUGH HOLE,628,0,"1.44000","0","1","Bulk","EC350X","Active","350V","5000A (5kA)","±15%","2","No","Through Hole","Axial Cylinder"
https://www.bourns.com/docs/Product-Datasheets/SA2.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SA2%20Series.jpg,SA2-7200-CLT-STDTR-ND,SA2-7200-CLT-STD,Bourns Inc.,GDT 7200V 20% 5KA THROUGH HOLE,3000,0,"1.51200","0","1000","Tape & Reel (TR)","SA2","Active","7200V","5000A (5kA)","±20%","2","No","Through Hole","Axial Cylinder"
https://www.bourns.com/docs/Product-Datasheets/SA2.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SA2%20Series.jpg,SA2-7200-CLT-STDCT-ND,SA2-7200-CLT-STD,Bourns Inc.,GDT 7200V 20% 5KA THROUGH HOLE,3817,0,"3.56000","0","1","Cut Tape (CT)","SA2","Active","7200V","5000A (5kA)","±20%","2","No","Through Hole","Axial Cylinder"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_cg_cg2_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/CG2800MS.JPG,F2744TR-ND,CG2800MS,Littelfuse Inc.,GDT 800V 10KA SURFACE MOUNT,1500,0,"1.55200","0","500","Tape & Reel (TR)","CG2","Active","800V","10000A (10kA)","-","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_cg_cg2_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/CG2145MS.JPG,F2744CT-ND,CG2800MS,Littelfuse Inc.,GDT 800V 10KA SURFACE MOUNT,1788,0,"3.20000","0","1","Cut Tape (CT)","CG2","Active","800V","10000A (10kA)","-","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_cg_cg2_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/CG2145MS.JPG,F2744DKR-ND,CG2800MS,Littelfuse Inc.,GDT 800V 10KA SURFACE MOUNT,1788,0,"Digi-Reel","0","1","Digi-Reel®","CG2","Active","800V","10000A (10kA)","-","2","No","Surface Mount","2-SMD Cylinder Square End"
https://en.tdk.eu/inf/100/ds/N81-A90X-X4880S102.pdf,//media.digikey.com/photos/Epcos%20Photos/N81-A%20SERIES.jpg,495-4277-ND,B88069X4880S102,EPCOS (TDK),GDT 90V 20% 10KA THROUGH HOLE,7648,0,"1.61000","0","1","Bulk","N81-A90X","Active","90V","10000A (10kA)","±20%","2","No","Through Hole","Axial Cylinder"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_cg_cg2_datasheet.pdf.pdf,"//media.digikey.com/Photos/Littelfuse%20Photos/CG31.5L,CG32.5L.jpg",F4107TR-ND,CG2800LTR,Littelfuse Inc.,GDT 800V 20KA THROUGH HOLE,2000,0,"1.64850","0","500","Tape & Reel (TR)","CG2","Active","800V","20000A (20kA)","-","2","No","Through Hole","Axial Cylinder"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_cg_cg2_datasheet.pdf.pdf,"//media.digikey.com/Photos/Littelfuse%20Photos/CG31.5L,CG32.5L.jpg",F4107CT-ND,CG2800LTR,Littelfuse Inc.,GDT 800V 20KA THROUGH HOLE,2435,0,"3.63000","0","1","Cut Tape (CT)","CG2","Active","800V","20000A (20kA)","-","2","No","Through Hole","Axial Cylinder"
https://www.littelfuse.com/~/media/electronics/product_specifications/gas_discharge_tubes/littelfuse_gdt_gtca35_351m_r05_ft_product_specification.pdf.pdf,//media.digikey.com/Photos/TE%20Connectivity/GTCS35-750M-R05-2.jpg,GTCS35-750M-R05-ND,GTCS35-750M-R05,Littelfuse Inc.,GDT 75V 20% 5KA SURFACE MOUNT,2475,0,"1.69000","0","1","Tray","GT","Active","75V","5000A (5kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
https://en.tdk.eu/inf/100/ds/T33-A90X-X2271B502.pdf,//media.digikey.com/Photos/Epcos%20Photos/B88069X2271B502.JPG,495-5854-ND,B88069X2271B502,EPCOS (TDK),GDT 90V 20% 10KA THROUGH HOLE,2992,0,"1.73000","0","1","Tray","T33-A90X","Active","90V","10000A (10kA)","±20%","3","No","Through Hole","Axial Cylinder, 3 Lead (Radial Bend)"
//media.digikey.com/pdf/Data%20Sheets/Lumex%20PDFs/GT-RLSA80SS_Dwg.pdf,//media.digikey.com/Photos/Lumex%20Photos/GT-RLSA80SS.JPG,67-2180-ND,GT-RLSA80SS,Lumex Opto/Components Inc.,GDT 80V 15% 1.5KA,1786,0,"1.78000","0","1","Bulk","-","Active","80V","1500A (1.5kA)","±15%","2","No","-","-"
https://www.bourns.com/docs/Product-Datasheets/2036-xx-SM.pdf,//media.digikey.com/photos/Bourns%20Photos/2036-35-SM-RPLF.JPG,2036-07-SMLF-ND,2036-07-SMLF,Bourns Inc.,GDT 75V 20% 10KA SURFACE MOUNT,3948,0,"1.98000","0","1","Bulk","Mini-TRIGARD™ 2036-SM","Active","75V","10000A (10kA)","±20%","3","No","Surface Mount","3-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2026.pdf,//media.digikey.com/Photos/Bourns%20Photos/2026-09-A1.JPG,2026-09-A1-ND,2026-09-A1,Bourns Inc.,GDT 90V 20% 20KA,1414,0,"1.98000","0","1","Tube","TRIGARD® 2026","Active","90V","20000A (20kA)","±20%","3","No","User Defined","Cylinder No Lead, 3 Terminal"
https://en.tdk.eu/inf/100/ds/A71-H25X-X2190xxxx.pdf,//media.digikey.com/photos/Epcos%20Photos/A71-H%20SERIES.jpg,495-1470-ND,B88069X2190S102,EPCOS (TDK),GDT 3900V 20% 2.5KA THROUGH HOLE,6562,0,"2.02000","0","1","Bulk","-","Active","3900V","2500A (2.5kA)","±20%","2","No","Through Hole","Axial Cylinder"
https://en.tdk.eu/inf/100/ds/M51-A230X-X2930C102.pdf,//media.digikey.com/photos/Epcos%20Photos/M51-A230X.JPG,495-2632-ND,B88069X2930C102,EPCOS (TDK),GDT 230V 20% 5KA THROUGH HOLE,12225,0,"2.05000","0","1","Bulk","M51-A230X","Active","230V","5000A (5kA)","±20%","2","No","Through Hole","Axial Cylinder"
https://en.tdk.eu/inf/100/ds/M51-C90X-X5010xxxx.pdf,//media.digikey.com/photos/Epcos%20Photos/M51-C90X.jpg,495-2631-ND,B88069X5010C102,EPCOS (TDK),GDT 90V 20% 5KA THROUGH HOLE,6418,0,"2.05000","0","1","Bulk","M51-C90X","Active","90V","5000A (5kA)","±20%","2","No","Through Hole","Axial Cylinder"
https://en.tdk.eu/inf/100/ds/A81-A500X-X1490xxxx.pdf,//media.digikey.com/Photos/Epcos%20Photos/A81-A500X.jpg,495-4267-ND,B88069X1490S102,EPCOS (TDK),GDT 500V 20% 20KA THROUGH HOLE,4502,0,"2.05000","0","1","Bulk","A81-A500X","Active","500V","20000A (20kA)","±20%","2","No","Through Hole","Axial Cylinder"
https://www.bourns.com/docs/Product-Datasheets/2036.pdf,//media.digikey.com/Photos/Bourns%20Photos/2036-09-B3LF.JPG,2036-60-B2LF-ND,2036-60-B2LF,Bourns Inc.,GDT 600V 20% 10KA THROUGH HOLE,7295,0,"2.17000","0","1","Tray","Mini-TRIGARD™ 2036","Active","600V","10000A (10kA)","±20%","3","No","Through Hole","Axial Cylinder, 3 Lead (Radial Bend)"
https://www.bourns.com/docs/Product-Datasheets/2036.pdf,//media.digikey.com/Photos/Bourns%20Photos/2036-09-B3LF.JPG,2036-07-B2LF-ND,2036-07-B2LF,Bourns Inc.,GDT 75V 20% 10KA THROUGH HOLE,5140,0,"2.17000","0","1","Tray","Mini-TRIGARD™ 2036","Active","75V","10000A (10kA)","±20%","3","No","Through Hole","Axial Cylinder, 3 Lead (Radial Bend)"
https://www.bourns.com/docs/Product-Datasheets/2026.pdf,//media.digikey.com/photos/Bourns%20Photos/2026-60-C2LF.JPG,2026-60-C2LF-ND,2026-60-C2LF,Bourns Inc.,GDT 600V 20% 20KA THROUGH HOLE,2019,0,"2.17000","0","1","Tray","TRIGARD® 2026","Active","600V","20000A (20kA)","±20%","3","No","Through Hole","Axial Cylinder, 3 Lead (Radial Bend)"
http://en.tdk.eu/inf/100/ds/T23-A230X-X8740B502.pdf,//media.digikey.com/photos/Epcos%20Photos/T23-A230X.jpg,495-1480-ND,B88069X8740B102,EPCOS (TDK),GDT 230V 20% 20KA THROUGH HOLE,6497,0,"2.33000","0","1","Bulk","T23-A230X","Active","230V","20000A (20kA)","±20%","3","No","Through Hole","Axial Cylinder, 3 Lead (Radial Bend)"
https://en.tdk.eu/inf/100/ds/T21-A350X-X5120B252.pdf,//media.digikey.com/Photos/Epcos%20Photos/B88069X3130B252.JPG,495-76160-ND,B88069X5120B252,EPCOS (TDK),GDT 350V 20% 20KA THROUGH HOLE,4150,0,"2.33000","0","1","Tray","-","Active","350V","20000A (20kA)","±20%","3","No","Through Hole","Axial Cylinder, 3 Lead (T-Shape)"
https://en.tdk.eu/inf/100/ds/T23-A230XF1-X8680B502.pdf,-,495-76516-ND,B88069X8680B502,EPCOS (TDK),SURGE ARRESTER 230V GASTUBE 3PIN,1299,0,"2.46000","0","1","Bulk","-","Active","230V","20000A (20kA)","±20%","-","-","Through Hole","Radial - 3 Leads"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_sl1021ab_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/SL1021A260R.jpg,F5428-ND,SL1021A260R,Littelfuse Inc.,GDT 260V 10KA THROUGH HOLE,1743,0,"2.72000","0","1","Tray","SL1021A","Active","260V","10000A (10kA)","-","3","No","Through Hole","Axial Cylinder, 3 Lead (Radial Bend)"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_sl1021ab_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/SL1021A260R.jpg,F5424-ND,SL1021A090R,Littelfuse Inc.,GDT 90V 10KA THROUGH HOLE,1495,0,"2.72000","0","1","Tray","SL1021A","Active","90V","10000A (10kA)","-","3","No","Through Hole","Axial Cylinder, 3 Lead (Radial Bend)"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_cg_cg2_datasheet.pdf.pdf,"//media.digikey.com/Photos/Littelfuse%20Photos/CG31.5L,CG32.5L.jpg",F2735-ND,CG2230L,Littelfuse Inc.,GDT 230V 20KA THROUGH HOLE,1161,0,"3.06000","0","1","Tray","CG2","Active","230V","20000A (20kA)","-","2","No","Through Hole","Axial Cylinder"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_cg_cg2_datasheet.pdf.pdf,"//media.digikey.com/Photos/Littelfuse%20Photos/CG31.5L,CG32.5L.jpg",F2731-ND,CG21000L,Littelfuse Inc.,GDT 1000V 10KA THROUGH HOLE,579,0,"3.20000","0","1","Tray","CG2","Active","1000V","10000A (10kA)","-","2","No","Through Hole","Axial Cylinder"
