Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Voltage - Max","Current - Max","Current - Hold (Ih) (Max)","Current - Trip (It)","Time to Trip","Resistance - Initial (Ri) (Min)","Resistance - Post Trip (R1) (Max)","Resistance - 25°C (Typ)","Operating Temperature","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing"
https://www.murata.com/~/media/webrenewal/products/thermistor/ptc/prg/bc-e0160j-prg18bbmb1rb-e.ashx?la=en-us,//media.digikey.com/photos/Murata%20Photos/490-PTC%20RESET%200603%20SERIES.jpg,490-2469-1-ND,PRG18BB101MB1RB,Murata Electronics North America,PTC RESET FUSE 24V 21MA 0603,26753,0,"0.54000","0","1","Cut Tape (CT)","POSISTOR®, PRG","Active","Ceramic","24V","300mA","21mA","45mA","-","-","-","100 Ohms","-20°C ~ 75°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-","0.037"" (0.95mm)","-"
https://www.murata.com/~/media/webrenewal/products/thermistor/ptc/prg/bc-e0160j-prg18bbmb1rb-e.ashx?la=en-us,//media.digikey.com/photos/Murata%20Photos/490-PTC%20RESET%200603%20SERIES.jpg,490-2469-6-ND,PRG18BB101MB1RB,Murata Electronics North America,PTC RESET FUSE 24V 21MA 0603,26753,0,"Digi-Reel","0","1","Digi-Reel®","POSISTOR®, PRG","Active","Ceramic","24V","300mA","21mA","45mA","-","-","-","100 Ohms","-20°C ~ 75°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-","0.037"" (0.95mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_0805l_datasheet.pdf.pdf,"//media.digikey.com/Photos/Littelfuse%20Photos/MFG_0805L,%200805%20Concave%20Pkg.jpg",F2772TR-ND,0805L050WR,Littelfuse Inc.,PTC RESET FUSE 6V 500MA 0805,48000,0,"0.18563","0","3000","Tape & Reel (TR)","POLY-FUSE®, 0805L","Active","Polymeric","6V","100A","500mA","1A","100ms","150 mOhms","850 mOhms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","0805 (2012 Metric), Concave","0.083"" L x 0.053"" W (2.10mm x 1.35mm)","-","0.049"" (1.25mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_0805l_datasheet.pdf.pdf,"//media.digikey.com/Photos/Littelfuse%20Photos/MFG_0805L,%200805%20Concave%20Pkg.jpg",F2772CT-ND,0805L050WR,Littelfuse Inc.,PTC RESET FUSE 6V 500MA 0805,50716,0,"0.50000","0","1","Cut Tape (CT)","POLY-FUSE®, 0805L","Active","Polymeric","6V","100A","500mA","1A","100ms","150 mOhms","850 mOhms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","0805 (2012 Metric), Concave","0.083"" L x 0.053"" W (2.10mm x 1.35mm)","-","0.049"" (1.25mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_0805l_datasheet.pdf.pdf,"//media.digikey.com/Photos/Littelfuse%20Photos/MFG_0805L,%200805%20Concave%20Pkg.jpg",F2772DKR-ND,0805L050WR,Littelfuse Inc.,PTC RESET FUSE 6V 500MA 0805,50716,0,"Digi-Reel","0","1","Digi-Reel®","POLY-FUSE®, 0805L","Active","Polymeric","6V","100A","500mA","1A","100ms","150 mOhms","850 mOhms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","0805 (2012 Metric), Concave","0.083"" L x 0.053"" W (2.10mm x 1.35mm)","-","0.049"" (1.25mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_0805l_datasheet.pdf.pdf,"//media.digikey.com/Photos/Littelfuse%20Photos/MFG_0805L,%200805%20Concave%20Pkg.jpg",1294-0805L050WR-CHP,0805L050WR,Littelfuse Inc.,PTC RESET FUSE 6V 500MA 0805,27000,0,"0.83928","0","3000","Tape & Reel (TR)","POLY-FUSE®, 0805L","Active","Polymeric","6V","100A","500mA","1A","100ms","150 mOhms","850 mOhms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","0805 (2012 Metric), Concave","0.083"" L x 0.053"" W (2.10mm x 1.35mm)","-","0.049"" (1.25mm)","-"
https://www.bourns.com/docs/Product-Datasheets/mfnsmf.pdf,//media.digikey.com/Renders/Bourns%20Renders/MF-NSMF.jpg,MF-NSMF020-2TR-ND,MF-NSMF020-2,Bourns Inc.,PTC RESET FUSE 24V 200MA 1206,126000,0,"0.18810","0","3000","Tape & Reel (TR)","Multifuse®, MF-NSMF","Active","Polymeric","24V","10A","200mA","460mA","600ms","600 mOhms","2.6 Ohms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.033"" (0.85mm)","-"
https://www.bourns.com/docs/Product-Datasheets/mfnsmf.pdf,//media.digikey.com/Renders/Bourns%20Renders/MF-NSMF.jpg,MF-NSMF020-2CT-ND,MF-NSMF020-2,Bourns Inc.,PTC RESET FUSE 24V 200MA 1206,127189,0,"0.50000","0","1","Cut Tape (CT)","Multifuse®, MF-NSMF","Active","Polymeric","24V","10A","200mA","460mA","600ms","600 mOhms","2.6 Ohms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.033"" (0.85mm)","-"
https://www.bourns.com/docs/Product-Datasheets/mfnsmf.pdf,//media.digikey.com/Renders/Bourns%20Renders/MF-NSMF.jpg,MF-NSMF020-2DKR-ND,MF-NSMF020-2,Bourns Inc.,PTC RESET FUSE 24V 200MA 1206,127189,0,"Digi-Reel","0","1","Digi-Reel®","Multifuse®, MF-NSMF","Active","Polymeric","24V","10A","200mA","460mA","600ms","600 mOhms","2.6 Ohms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.033"" (0.85mm)","-"
https://www.bourns.com/docs/Product-Datasheets/mfmsmf.pdf,//media.digikey.com/Photos/Bourns%20Photos/MF-MSMF260-2.jpg,MF-MSMF030-2TR-ND,MF-MSMF030-2,Bourns Inc.,PTC RESET FUSE 30V 300MA 1812,60000,0,"0.18812","0","1500","Tape & Reel (TR)","Multifuse®, MF-MSMF","Active","Polymeric","30V","10A","300mA","600mA","100ms","300 mOhms","3 Ohms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.043"" (1.10mm)","-"
https://www.bourns.com/docs/Product-Datasheets/mfmsmf.pdf,//media.digikey.com/Photos/Bourns%20Photos/MF-MSMF260-2.jpg,MF-MSMF030-2CT-ND,MF-MSMF030-2,Bourns Inc.,PTC RESET FUSE 30V 300MA 1812,63111,0,"0.48000","0","1","Cut Tape (CT)","Multifuse®, MF-MSMF","Active","Polymeric","30V","10A","300mA","600mA","100ms","300 mOhms","3 Ohms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.043"" (1.10mm)","-"
https://www.bourns.com/docs/Product-Datasheets/mfmsmf.pdf,//media.digikey.com/Photos/Bourns%20Photos/MF-MSMF260-2.jpg,MF-MSMF030-2DKR-ND,MF-MSMF030-2,Bourns Inc.,PTC RESET FUSE 30V 300MA 1812,63111,0,"Digi-Reel","0","1","Digi-Reel®","Multifuse®, MF-MSMF","Active","Polymeric","30V","10A","300mA","600mA","100ms","300 mOhms","3 Ohms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.043"" (1.10mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F2864TR-ND,1206L012WR,Littelfuse Inc.,PTC RESET FUSE 30V 125MA 1206,105000,0,"0.18838","0","3000","Tape & Reel (TR)","POLY-FUSE®, 1206L","Active","Polymeric","30V","100A","125mA","290mA","200ms","1.5 Ohms","6 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.057"" (1.45mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F2864CT-ND,1206L012WR,Littelfuse Inc.,PTC RESET FUSE 30V 125MA 1206,107524,0,"0.50000","0","1","Cut Tape (CT)","POLY-FUSE®, 1206L","Active","Polymeric","30V","100A","125mA","290mA","200ms","1.5 Ohms","6 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.057"" (1.45mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F2864DKR-ND,1206L012WR,Littelfuse Inc.,PTC RESET FUSE 30V 125MA 1206,107524,0,"Digi-Reel","0","1","Digi-Reel®","POLY-FUSE®, 1206L","Active","Polymeric","30V","100A","125mA","290mA","200ms","1.5 Ohms","6 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.057"" (1.45mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F2109TR-ND,1206L020YR,Littelfuse Inc.,PTC RESET FUSE 24V 200MA 1206,44000,0,"0.18838","0","4000","Tape & Reel (TR)","POLY-FUSE®, 1206L","Active","Polymeric","24V","100A","200mA","420mA","100ms","650 mOhms","2.6 Ohms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.039"" (1.00mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F2109CT-ND,1206L020YR,Littelfuse Inc.,PTC RESET FUSE 24V 200MA 1206,46627,0,"0.50000","0","1","Cut Tape (CT)","POLY-FUSE®, 1206L","Active","Polymeric","24V","100A","200mA","420mA","100ms","650 mOhms","2.6 Ohms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.039"" (1.00mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F2109DKR-ND,1206L020YR,Littelfuse Inc.,PTC RESET FUSE 24V 200MA 1206,46627,0,"Digi-Reel","0","1","Digi-Reel®","POLY-FUSE®, 1206L","Active","Polymeric","24V","100A","200mA","420mA","100ms","650 mOhms","2.6 Ohms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.039"" (1.00mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F2110TR-ND,1206L025YR,Littelfuse Inc.,PTC RESET FUSE 16V 250MA 1206,36000,0,"0.18838","0","4000","Tape & Reel (TR)","POLY-FUSE®, 1206L","Active","Polymeric","16V","100A","250mA","500mA","80ms","550 mOhms","2.3 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.039"" (1.00mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F2110CT-ND,1206L025YR,Littelfuse Inc.,PTC RESET FUSE 16V 250MA 1206,38831,0,"0.50000","0","1","Cut Tape (CT)","POLY-FUSE®, 1206L","Active","Polymeric","16V","100A","250mA","500mA","80ms","550 mOhms","2.3 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.039"" (1.00mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F2110DKR-ND,1206L025YR,Littelfuse Inc.,PTC RESET FUSE 16V 250MA 1206,38831,0,"Digi-Reel","0","1","Digi-Reel®","POLY-FUSE®, 1206L","Active","Polymeric","16V","100A","250mA","500mA","80ms","550 mOhms","2.3 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.039"" (1.00mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F2112TR-ND,1206L050YR,Littelfuse Inc.,PTC RESET FUSE 6V 500MA 1206,32000,0,"0.18838","0","4000","Tape & Reel (TR)","POLY-FUSE®, 1206L","Active","Polymeric","6V","100A","500mA","1A","100ms","150 mOhms","700 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.030"" (0.75mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F2112CT-ND,1206L050YR,Littelfuse Inc.,PTC RESET FUSE 6V 500MA 1206,33876,0,"0.50000","0","1","Cut Tape (CT)","POLY-FUSE®, 1206L","Active","Polymeric","6V","100A","500mA","1A","100ms","150 mOhms","700 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.030"" (0.75mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F2112DKR-ND,1206L050YR,Littelfuse Inc.,PTC RESET FUSE 6V 500MA 1206,33876,0,"Digi-Reel","0","1","Digi-Reel®","POLY-FUSE®, 1206L","Active","Polymeric","6V","100A","500mA","1A","100ms","150 mOhms","700 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.030"" (0.75mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F3370TR-ND,1206L075THYR,Littelfuse Inc.,PTC RESET FUSE 8V 750MA 1206,12000,0,"0.18838","0","4000","Tape & Reel (TR)","POLY-FUSE®, 1206L","Active","Polymeric","8V","100A","750mA","1.5A","200ms","90 mOhms","290 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.030"" (0.75mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F3370CT-ND,1206L075THYR,Littelfuse Inc.,PTC RESET FUSE 8V 750MA 1206,14844,0,"0.50000","0","1","Cut Tape (CT)","POLY-FUSE®, 1206L","Active","Polymeric","8V","100A","750mA","1.5A","200ms","90 mOhms","290 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.030"" (0.75mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F3370DKR-ND,1206L075THYR,Littelfuse Inc.,PTC RESET FUSE 8V 750MA 1206,14844,0,"Digi-Reel","0","1","Digi-Reel®","POLY-FUSE®, 1206L","Active","Polymeric","8V","100A","750mA","1.5A","200ms","90 mOhms","290 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.030"" (0.75mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F3733TR-ND,1206L050/15YR,Littelfuse Inc.,PTC RESET FUSE 15V 500MA 1206,12000,0,"0.18838","0","4000","Tape & Reel (TR)","POLY-FUSE®, 1206L","Active","Polymeric","15V","100A","500mA","1A","100ms","150 mOhms","750 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.030"" (0.75mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F3733CT-ND,1206L050/15YR,Littelfuse Inc.,PTC RESET FUSE 15V 500MA 1206,16914,0,"0.50000","0","1","Cut Tape (CT)","POLY-FUSE®, 1206L","Active","Polymeric","15V","100A","500mA","1A","100ms","150 mOhms","750 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.030"" (0.75mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F3733DKR-ND,1206L050/15YR,Littelfuse Inc.,PTC RESET FUSE 15V 500MA 1206,16914,0,"Digi-Reel","0","1","Digi-Reel®","POLY-FUSE®, 1206L","Active","Polymeric","15V","100A","500mA","1A","100ms","150 mOhms","750 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.030"" (0.75mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F3132TR-ND,1206L016WR,Littelfuse Inc.,PTC RESET FUSE 30V 160MA 1206,9000,0,"0.18838","0","3000","Tape & Reel (TR)","POLY-FUSE®, 1206L","Active","Polymeric","30V","100A","160mA","370mA","300ms","1.2 Ohms","4.5 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.057"" (1.45mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F3132CT-ND,1206L016WR,Littelfuse Inc.,PTC RESET FUSE 30V 160MA 1206,10049,0,"0.50000","0","1","Cut Tape (CT)","POLY-FUSE®, 1206L","Active","Polymeric","30V","100A","160mA","370mA","300ms","1.2 Ohms","4.5 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.057"" (1.45mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F3132DKR-ND,1206L016WR,Littelfuse Inc.,PTC RESET FUSE 30V 160MA 1206,10049,0,"Digi-Reel","0","1","Digi-Reel®","POLY-FUSE®, 1206L","Active","Polymeric","30V","100A","160mA","370mA","300ms","1.2 Ohms","4.5 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.057"" (1.45mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F3732TR-ND,1206L035/16YR,Littelfuse Inc.,PTC RESET FUSE 16V 350MA 1206,4000,0,"0.18838","0","4000","Tape & Reel (TR)","POLY-FUSE®, 1206L","Active","Polymeric","16V","100A","350mA","750mA","100ms","300 mOhms","1.2 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.030"" (0.75mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F3732CT-ND,1206L035/16YR,Littelfuse Inc.,PTC RESET FUSE 16V 350MA 1206,7725,0,"0.50000","0","1","Cut Tape (CT)","POLY-FUSE®, 1206L","Active","Polymeric","16V","100A","350mA","750mA","100ms","300 mOhms","1.2 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.030"" (0.75mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1206l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/POLYFUSE-1206L.jpg,F3732DKR-ND,1206L035/16YR,Littelfuse Inc.,PTC RESET FUSE 16V 350MA 1206,7725,0,"Digi-Reel","0","1","Digi-Reel®","POLY-FUSE®, 1206L","Active","Polymeric","16V","100A","350mA","750mA","100ms","300 mOhms","1.2 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.065"" W (3.20mm x 1.65mm)","-","0.030"" (0.75mm)","-"
https://www.littelfuse.com/~/media/electronics/product_specifications/resettable_ptcs/littelfuse_ptc_smd030f_2_product_specification.pdf.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/SMD%20SERIES.jpg,SMD030F-2TR-ND,SMD030F-2,Littelfuse Inc.,PTC RESET FUSE 60V 300MA 2SMD,38000,0,"0.18900","0","2000","Tape & Reel (TR)","PolySwitch®, SMD","Active","Polymeric","60V","10A","300mA","600mA","3s","1.2 Ohms","4.8 Ohms","-","-40°C ~ 85°C","-","Surface Mount","2-SMD","0.290"" L x 0.202"" W (7.36mm x 5.12mm)","-","0.125"" (3.18mm)","-"
https://www.littelfuse.com/~/media/electronics/product_specifications/resettable_ptcs/littelfuse_ptc_smd030f_2_product_specification.pdf.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/SMD%20SERIES.jpg,SMD030F-2CT-ND,SMD030F-2,Littelfuse Inc.,PTC RESET FUSE 60V 300MA 2SMD,38639,0,"0.50000","0","1","Cut Tape (CT)","PolySwitch®, SMD","Active","Polymeric","60V","10A","300mA","600mA","3s","1.2 Ohms","4.8 Ohms","-","-40°C ~ 85°C","-","Surface Mount","2-SMD","0.290"" L x 0.202"" W (7.36mm x 5.12mm)","-","0.125"" (3.18mm)","-"
https://www.littelfuse.com/~/media/electronics/product_specifications/resettable_ptcs/littelfuse_ptc_smd030f_2_product_specification.pdf.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/SMD%20SERIES.jpg,SMD030F-2DKR-ND,SMD030F-2,Littelfuse Inc.,PTC RESET FUSE 60V 300MA 2SMD,38639,0,"Digi-Reel","0","1","Digi-Reel®","PolySwitch®, SMD","Active","Polymeric","60V","10A","300mA","600mA","3s","1.2 Ohms","4.8 Ohms","-","-40°C ~ 85°C","-","Surface Mount","2-SMD","0.290"" L x 0.202"" W (7.36mm x 5.12mm)","-","0.125"" (3.18mm)","-"
https://www.bourns.com/docs/Product-Datasheets/mfmsmf.pdf,//media.digikey.com/Photos/Bourns%20Photos/MF-MSMF260-2.jpg,MF-MSMF110/16-2TR-ND,MF-MSMF110/16-2,Bourns Inc.,PTC RESET FUSE 16V 1.1A 1812,20000,0,"0.18900","0","2000","Tape & Reel (TR)","Multifuse®, MF-MSMF","Active","Polymeric","16V","100A","1.1A","2.2A","300ms","40 mOhms","210 mOhms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.033"" (0.85mm)","-"
https://www.bourns.com/docs/Product-Datasheets/mfmsmf.pdf,//media.digikey.com/Photos/Bourns%20Photos/MF-MSMF260-2.jpg,MF-MSMF110/16-2CT-ND,MF-MSMF110/16-2,Bourns Inc.,PTC RESET FUSE 16V 1.1A 1812,21450,0,"0.50000","0","1","Cut Tape (CT)","Multifuse®, MF-MSMF","Active","Polymeric","16V","100A","1.1A","2.2A","300ms","40 mOhms","210 mOhms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.033"" (0.85mm)","-"
https://www.bourns.com/docs/Product-Datasheets/mfmsmf.pdf,//media.digikey.com/Photos/Bourns%20Photos/MF-MSMF260-2.jpg,MF-MSMF110/16-2DKR-ND,MF-MSMF110/16-2,Bourns Inc.,PTC RESET FUSE 16V 1.1A 1812,21450,0,"Digi-Reel","0","1","Digi-Reel®","Multifuse®, MF-MSMF","Active","Polymeric","16V","100A","1.1A","2.2A","300ms","40 mOhms","210 mOhms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.033"" (0.85mm)","-"
https://www.bourns.com/pdfs/mfsmdf2.pdf,//media.digikey.com/Renders/Bourns%20Renders/MF-SMDF.jpg,MF-SMDF050-2TR-ND,MF-SMDF050-2,Bourns Inc.,PTC RESET FUSE 60V 550MA 2018,408000,0,"0.19167","0","6000","Tape & Reel (TR)","Multifuse®, MF-SMDF","Active","Polymeric","60V","10A","550mA","1.2A","3s","200 mOhms","1 Ohms","-","-40°C ~ 85°C","-","Surface Mount","2018 (5045 Metric), Concave","0.200"" L x 0.180"" W (5.08mm x 4.58mm)","-","0.043"" (1.09mm)","-"
