Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Voltage - Clamping","Voltage","Technology","Number of Circuits","Applications","Mounting Type","Package / Case","Supplier Device Package"
https://www.littelfuse.com/~/media/electronics/datasheets/led_protectors/littelfuse_led_protector_pled_ultra_low_holding_current_datasheet.pdf.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/DO-214AA%20(SMBJ).jpg,F11318TR-ND,PLED310S,Littelfuse Inc.,LED PROTECTOR BI 275V DO214 2L,0,0,"0.52780","0","2500","Tape & Reel (TR)","PLED®","Active","330V","275V","LED Shunt","1","LED Protection","Surface Mount","DO-214AA, SMB","DO-214AA"
https://www.littelfuse.com/~/media/electronics/datasheets/led_protectors/littelfuse_led_protector_pled_ultra_low_holding_current_datasheet.pdf.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/DO-214AA%20(SMBJ).jpg,F11318CT-ND,PLED310S,Littelfuse Inc.,LED PROTECTOR BI 275V DO214 2L,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","PLED®","Discontinued at Digi-Key","330V","275V","LED Shunt","1","LED Protection","Surface Mount","DO-214AA, SMB","DO-214AA"
https://www.littelfuse.com/~/media/electronics/datasheets/led_protectors/littelfuse_led_protector_pled_ultra_low_holding_current_datasheet.pdf.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/DO-214AA%20(SMBJ).jpg,F11318DKR-ND,PLED310S,Littelfuse Inc.,LED PROTECTOR BI 275V DO214 2L,0,0,"Digi-Reel","0","1","Digi-Reel®","PLED®","Discontinued at Digi-Key","330V","275V","LED Shunt","1","LED Protection","Surface Mount","DO-214AA, SMB","DO-214AA"
https://www.littelfuse.com/~/media/electronics/datasheets/led_protectors/littelfuse_led_protector_pled_ultra_low_holding_current_datasheet.pdf.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/DO-214AA%20(SMBJ).jpg,F11319TR-ND,PLED350S,Littelfuse Inc.,LED PROTECTOR BI 320V DO214 2L,0,0,"0.52780","0","2500","Tape & Reel (TR)","PLED®","Active","380V","320V","LED Shunt","1","LED Protection","Surface Mount","DO-214AA, SMB","DO-214AA"
https://www.littelfuse.com/~/media/electronics/datasheets/led_protectors/littelfuse_led_protector_pled_ultra_low_holding_current_datasheet.pdf.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/DO-214AA%20(SMBJ).jpg,F11319CT-ND,PLED350S,Littelfuse Inc.,LED PROTECTOR BI 320V DO214 2L,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","PLED®","Discontinued at Digi-Key","380V","320V","LED Shunt","1","LED Protection","Surface Mount","DO-214AA, SMB","DO-214AA"
https://www.littelfuse.com/~/media/electronics/datasheets/led_protectors/littelfuse_led_protector_pled_ultra_low_holding_current_datasheet.pdf.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/DO-214AA%20(SMBJ).jpg,F11319DKR-ND,PLED350S,Littelfuse Inc.,LED PROTECTOR BI 320V DO214 2L,0,0,"Digi-Reel","0","1","Digi-Reel®","PLED®","Discontinued at Digi-Key","380V","320V","LED Shunt","1","LED Protection","Surface Mount","DO-214AA, SMB","DO-214AA"
https://www.monolithicpower.com/pub/media/document/MP4690_r1.0.pdf,-,MP4690GSD-LF-P-ND,MP4690GSD-LF-P,Monolithic Power Systems Inc.,IC LED DRIVER,0,0,"0.55100","0","500","Tape & Reel (TR)","-","Active","7V","7.5V","LED Shunt","1","LED Protection","Surface Mount","SOD-123","SOD-123"
https://www.littelfuse.com/~/media/electronics/datasheets/led_protectors/littelfuse_led_protector_pledxuswxa_datasheet.pdf.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/DO-214AA%20(SMBJ).jpg,PLED9USW3A-ND,PLED9USW3A,Littelfuse Inc.,LED PROTECTOR UNI 9V 3A DO214 2L,0,0,"0.70200","0","2500","-","PLED®","Active","-","9V","LED Shunt","1","LED Protection","Surface Mount","DO-214AA, SMB","DO-214AA"
https://www.littelfuse.com/~/media/electronics/datasheets/led_protectors/littelfuse_led_protector_pledxuswxa_datasheet.pdf.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/DO-214AA%20(SMBJ).jpg,PLED6USW3A-ND,PLED6USW3A,Littelfuse Inc.,LED PROTECTOR UNI 6V 3A DO214 2L,0,0,"0.70200","0","2500","-","PLED®","Active","16V","6V","LED Shunt","1","LED Protection","Surface Mount","DO-214AA, SMB","DO-214AA"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05g_datasheet.pdf.pdf,-,F9370-ND,LSP05G240PX3316,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"8.41307","0","150","Bulk","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05GI_P.jpg,F7581-ND,LSP05GI347P,Littelfuse Inc.,SURGE PROTECTOR 5KA 347VAC PARL,0,0,"10.75588","0","80","Bulk","LSP","Active","-","347V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05GI_P.jpg,F7582-ND,LSP05GI480P,Littelfuse Inc.,SURGE PROTECTOR 5KA 480VAC PARL,0,0,"10.75588","0","80","Bulk","LSP","Active","-","480V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05GI_P.jpg,F7583-ND,LSP05GI120PH,Littelfuse Inc.,SURGE PROTECTOR 5KA 120VAC HIPOT,0,0,"10.75588","0","80","Bulk","LSP","Active","-","120V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05GI_P.jpg,F7584-ND,LSP05GI240PH,Littelfuse Inc.,SURGE PROTECTOR 5KA 240VAC HIPOT,0,0,"10.75588","0","80","Bulk","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05GI_P.jpg,F7585-ND,LSP05GI277PH,Littelfuse Inc.,SURGE PROTECTOR 5KA 277VAC HIPOT,0,0,"10.75588","0","80","Bulk","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05GI_P.jpg,F7586-ND,LSP05GI480PH,Littelfuse Inc.,SURGE PROTECTOR 5KA 480VAC HIPOT,0,0,"10.75588","0","80","Bulk","LSP","Active","-","480V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05GI_PX3333.jpg,F7587-ND,LSP05GI240PX3333,Littelfuse Inc.,SURGE PROTECTOR 5KA 240VAC GND,0,0,"10.75588","0","80","Bulk","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05GI_P.jpg,F7588-ND,LSP05GI277PX3333,Littelfuse Inc.,SURGE PROTECTOR 5KA 277VAC GND,0,0,"10.75588","0","80","Bulk","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,F7589-ND,LSP05GI240PX3316,Littelfuse Inc.,SURGE PROTECTOR 5KA 240VAC PARL,0,0,"10.75588","0","80","Bulk","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05GI_P.jpg,F7590-ND,LSP05GI277PX3316,Littelfuse Inc.,SURGE PROTECTOR 5KA 277VAC PARL,0,0,"10.75588","0","80","Bulk","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP05GI240PHX3333-ND,LSP05GI240PHX3333,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"10.75588","0","80","-","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05GI_P.jpg,LSP05GI277PHX3333-ND,LSP05GI277PHX3333,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"10.75588","0","80","-","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/LSP05GI240S.jpg,F7567-ND,LSP05GI120S,Littelfuse Inc.,SURGE PROTECTOR 5KA 120VAC SER,0,0,"11.28313","0","80","Bulk","LSP","Active","-","120V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/LSP05GI240S.jpg,F7568-ND,LSP05GI347S,Littelfuse Inc.,SURGE PROTECTOR 5KA 347VAC SER,0,0,"11.28313","0","80","Bulk","LSP","Active","-","347V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/LSP05GI240S.jpg,F7569-ND,LSP05GI480S,Littelfuse Inc.,SURGE PROTECTOR 5KA 480VAC SER,0,0,"11.28313","0","80","Bulk","LSP","Active","-","480V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/LSP05GI240S.jpg,F7570-ND,LSP05GI120SH,Littelfuse Inc.,SURGE PROTECTOR 5KA 120VAC HIPOT,0,0,"11.28313","0","80","Bulk","LSP","Active","-","120V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/LSP05GI240S.jpg,F7572-ND,LSP05GI277SH,Littelfuse Inc.,SURGE PROTECTOR 5KA 277VAC HIPOT,0,0,"11.28313","0","80","Bulk","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/LSP05GI240S.jpg,F7573-ND,LSP05GI480SH,Littelfuse Inc.,SURGE PROTECTOR 5KA 480VAC HIPOT,0,0,"11.28313","0","80","Bulk","LSP","Active","-","480V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05GI_SX3333.jpg,F7574-ND,LSP05GI240SX3333,Littelfuse Inc.,SURGE PROTECTOR 5KA 240VAC GND,0,0,"11.28313","0","80","Bulk","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05GI_SX3333.jpg,F7575-ND,LSP05GI277SX3333,Littelfuse Inc.,SURGE PROTECTOR 5KA 277VAC GND,0,0,"11.28313","0","80","Bulk","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,F7576-ND,LSP05GI240SX3316,Littelfuse Inc.,SURGE PROTECTOR 5KA 240VAC SER,0,0,"11.28313","0","80","Bulk","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,F7577-ND,LSP05GI277SX3316,Littelfuse Inc.,SURGE PROTECTOR 5KA 277VAC SER,0,0,"11.28313","0","80","Bulk","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP05GI240SHX3333-ND,LSP05GI240SHX3333,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"11.28313","0","80","-","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP05GI277SHX3333-ND,LSP05GI277SHX3333,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"11.28313","0","80","-","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gx_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05G-S.jpg,LSP05G240SX3316-ND,LSP05G240SX3316,Littelfuse Inc.,SURGE PROTECTOR 5KA 240VAC,7,0,"11.94000","0","1","Bulk","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gx_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05G-S.jpg,LSP05G277SX3316-ND,LSP05G277SX3316,Littelfuse Inc.,SURGE PROTECTOR 5KA 277VAC,0,0,"11.94000","0","1","Bulk","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05_datasheet.pdf.pdf,-,LSP05240PX3316-ND,LSP05240PX3316,Littelfuse Inc.,SURGE PROTECTOR 5KA MNTR 240VAC,0,0,"12.12125","0","80","Bulk","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05_PX3333.jpg,LSP05240PX3333-ND,LSP05240PX3333,Littelfuse Inc.,SURGE PROTECTOR 5KA MNTR 240VAC,0,0,"12.12125","0","80","Bulk","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05_datasheet.pdf.pdf,-,LSP05277PX3316-ND,LSP05277PX3316,Littelfuse Inc.,SURGE PROTECTOR 5KA MNTR 277V,0,0,"12.12125","0","80","Bulk","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05_PX3333.jpg,LSP05277PX3333-ND,LSP05277PX3333,Littelfuse Inc.,SURGE PROTECTOR 5KA MNTR 277V,0,0,"12.12125","0","80","Bulk","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05GI_P.jpg,F7578-ND,LSP05GI120P,Littelfuse Inc.,SURGE PROTECTOR 5KA 120VAC PARL,0,0,"12.79000","0","1","Bulk","LSP","Active","-","120V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://hubbellcdn.com/specsheet/BSP3-LC.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/BSP3-LC.jpg,1121-1013-ND,BSP3-347-LC,Thomas Research Products,SURGE PROTECTOR 347V DRIVER,15,0,"13.42000","0","1","Bulk","BSP3","Active","1.9kV","347V","Surge Protector","1","LED Drivers, AC/DC SMPS","Free Hanging","Module, Wire Leads","-"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/LSP05GI240S.jpg,F7571-ND,LSP05GI240SH,Littelfuse Inc.,SURGE PROTECTOR 5KA 240VAC HIPOT,0,0,"13.42000","0","1","Bulk","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://hubbellcdn.com/specsheet/BSP3-20K.pdf,//media.digikey.com/photos/Thomas%20Research%20Products/BSP3.jpg,1121-1307-ND,BSP3-480-20KA-TN,Thomas Research Products,SURGE PROTECTOR - 480V - 20KA,0,0,"14.32440","0","500","Bulk","BSP3","Active","3kV","480V","Surge Protector","1","LED Drivers, AC/DC SMPS","Free Hanging","Module, Wire Leads","-"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05_PM.jpg,F6364-ND,LSP05240PM,Littelfuse Inc.,SURGE PROTECTOR 5KA MNTR 240VAC,16,0,"15.14000","0","1","Tray","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05_PM.jpg,F6360-ND,LSP05120PM,Littelfuse Inc.,SURGE PROTECTOR 5KA MNTR 120V,5,0,"15.14000","0","1","Tray","LSP","Active","-","120V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP10GI120P-ND,LSP10GI120P,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"15.35500","0","60","-","LSP","Active","-","120V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP10GI240P-ND,LSP10GI240P,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"15.35500","0","60","-","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP10GI240PX3316-ND,LSP10GI240PX3316,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"15.35500","0","60","-","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP10GI240PX3333-ND,LSP10GI240PX3333,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"15.35500","0","60","-","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP10GI277P-ND,LSP10GI277P,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"15.35500","0","60","-","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP10GI277PX3316-ND,LSP10GI277PX3316,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"15.35500","0","60","-","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP10GI277PX3333-ND,LSP10GI277PX3333,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"15.35500","0","60","-","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP10GI347P-ND,LSP10GI347P,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"15.35500","0","60","-","LSP","Active","-","347V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP10GI480P-ND,LSP10GI480P,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"15.35500","0","60","-","LSP","Active","-","480V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp10_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP_P.jpg,F6375-ND,LSP10240LLP,Littelfuse Inc.,SURGE PROTECTOR 10KA 240V PARL,3,0,"19.53000","0","1","Tray","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp10_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP_P.jpg,1294-LSP10240LLP-CHP,LSP10240LLP,Littelfuse Inc.,SURGE PROTECTOR 10KA 240V PARL,48,0,"15.62500","0","8","-","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp10_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP10_S.jpg,F6382-ND,LSP10347S,Littelfuse Inc.,SURGE PROTECTOR 10KA 347V SERS,0,0,"17.36038","0","80","Tray","LSP","Active","-","347V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp10_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP10_S.jpg,1294-LSP10347S-CHP,LSP10347S,Littelfuse Inc.,SURGE PROTECTOR 10KA 347V SERS,48,0,"16.33875","0","8","-","LSP","Active","-","347V","Surge Protector","-","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp10_datasheet.pdf.pdf,-,LSP10240PX3316-ND,LSP10240PX3316,Littelfuse Inc.,SURGE PROTECTOR 10KA 240V PARL,0,0,"16.42425","0","80","Bulk","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","-"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp10_datasheet.pdf.pdf,-,LSP10240PX3333-ND,LSP10240PX3333,Littelfuse Inc.,SURGE PROTECTOR 10KA 240V PARL,0,0,"16.42425","0","80","Bulk","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","-"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp10_datasheet.pdf.pdf,-,LSP10277PX3316-ND,LSP10277PX3316,Littelfuse Inc.,SURGE PROTECTOR 10KA 277V PARL,0,0,"16.42425","0","80","Bulk","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp10_datasheet.pdf.pdf,-,LSP10277PX3333-ND,LSP10277PX3333,Littelfuse Inc.,SURGE PROTECTOR 10KA 277V PARL,0,0,"16.42425","0","80","Bulk","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP10GI120S-ND,LSP10GI120S,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"17.05700","0","60","-","LSP","Active","-","120V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
