Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Gender","Number of Positions or Pins (Grid)","Pitch","Height","Contact Finish","Contact Finish Thickness","Color","Material Flammability Rating","Dielectric Material","Voltage Rating","Current Rating (Amps)"
http://multimedia.3m.com/mws/media/22324O/3mtm-100-in-shunt-100-929-series-ts0528.pdf,//media.digikey.com/Photos/3M%20Photos/929951-00.JPG,3M11975-ND,929951-00,3M,SHUNT 2 POS RED 1=STRIP OF 20,152,0,"2.16000","0","1","Strip","929","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.240"" (6.10mm)","Tin","74.8µin (1.90µm)","Red","UL94 V-0","Polybutylene Terephthalate (PBT)","-","1A"
http://multimedia.3m.com/mws/media/22324O/3mtm-100-in-shunt-100-929-series-ts0528.pdf,//media.digikey.com/Photos/3M%20Photos/929953-30.jpg,929953-30-ND,929953-30,3M,CONN SHUNT GRAY 1=STRIP OF 20PCS,235,0,"2.59000","0","1","Strip","929","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.240"" (6.10mm)","Gold","30.0µin (0.76µm)","Gray","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","-","1A"
https://cdn.harwin.com/pdfs/M7965-M7971.pdf,//media.digikey.com/Photos/Harwin/M7967-05.JPG,952-2024-ND,M7967-05,Harwin Inc.,CLOSED TOP JUMPER SOCKET,577,0,"0.28000","0","1","Bulk","M79","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.406"" (10.31mm)","Gold","5.11µin (0.130µm)","Black","UL94 V-0","Polyester, Glass Filled","250V","3A"
https://cdn.harwin.com/pdfs/C003XX_2.54mm_Pitch_Jumper_Sockets.pdf,//media.digikey.com/Photos/Harwin/M7767-05.JPG,952-2573-ND,M7767-05,Harwin Inc.,JUMPER SKT CLOSED TOP BLACK,831,0,"0.35000","0","1","Bulk","M77","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.248"" (6.30mm)","Gold","5.11µin (0.130µm)","Black","UL94 V-0","Polyester, Glass Filled","250V","3A"
https://cdn.harwin.com/pdfs/M7680-M7683.pdf,//media.digikey.com/Photos/Harwin/MFG_M7680-46.jpg,952-3366-ND,M7680-46,Harwin Inc.,CONN SHUNT 2POS W/HANDLE 2.54MM,997,0,"0.41000","0","1","Bulk","M76","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.551"" (14.00mm)","Tin","118.1µin (3.00µm)","Gray","UL94 V-0","Polyester","250V","3A"
//media.digikey.com/pdf/Data%20Sheets/Mill%20Max%20PDFs/4000-0-14-15-00-00-03-0.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/999-11-110-10-000000.JPG,ED10075-ND,4000-0-14-15-00-00-03-0,Mill-Max Manufacturing Corp.,JUMPER PIN,766,0,"0.77000","0","1","Bulk","4000","Active","Non-Insulated","Male Pins","2 (1 x 2)","-","0.390"" (9.91mm)","Gold","10.0µin (0.25µm)","-","-","-","-","-"
https://www.arieselec.com/products/data/16002-miniature-jumper.pdf,//media.digikey.com/Photos/Aries/ML-100.jpg,A861AR-ND,ML-100,Aries Electronics,CONN MINI LINK JUMPER,119,0,"1.00000","0","1","Bulk","Mini-Link™","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.250"" (6.35mm)","Gold","20.0µin (0.51µm)","Black","UL94 V-0","Polyamide (PA46), Nylon 4/6","-","3A"
https://cdn.harwin.com/pdfs/D3086.pdf,//media.digikey.com/Photos/Harwin/D3086-97.JPG,952-2540-ND,D3086-97,Harwin Inc.,CONN SHUNT 2 POS 5.08MM,804,0,"1.02000","0","1","Bulk","D308","Active","Closed Top, Grip","Male Pins","2 (1 x 2)","0.200"" (5.08mm)","0.500"" (12.70mm)","Gold","3.94µin (0.10µm)","Blue","UL94 V-0","Polybutylene Terephthalate (PBT)","-","10A"
https://cdn.harwin.com/pdfs/D3087.pdf,//media.digikey.com/Photos/Harwin/D3087-98.JPG,952-1863-ND,D3087-98,Harwin Inc.,1MM INSULATED SHORTING PLUG,102,0,"1.02000","0","1","Bulk","D308","Active","Closed Top, Grip","Male Pins","2 (1 x 2)","","0.500"" (12.70mm)","Gold","3.94µin (0.10µm)","Black","UL94 V-0","Polybutylene Terephthalate (PBT)","-","10A"
http://suddendocs.samtec.com/prints/mnt-1xx-xx-x-mkt.pdf,-,SAM9718-ND,MNT-105-BK-T,Samtec Inc.,.100 C.L. SHUNT STRIP,113,0,"1.07000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.arieselec.com/products/data/16002-miniature-jumper.pdf,//media.digikey.com/Photos/Aries/ML-100S%20Top.JPG,A862AR-ND,ML-100S,Aries Electronics,ML-100 MINI-LINK MINI JUMPER,245,0,"1.10000","0","1","Bulk","Mini-Link™","Active","Open Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.375"" (9.53mm)","Gold","20.0µin (0.51µm)","Black","UL94 V-0","Polyamide (PA46), Nylon 4/6","-","3A"
https://www.mill-max.com/assets/pdfs/152.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/MFG_999-11-210-10-000000.jpg,ED1336-ND,999-11-220-10-000000,Mill-Max Manufacturing Corp.,JUMPER INSULATED MALE .200"" BK,326,0,"1.55000","0","1","Bulk","999","Active","Insulated","Male Pins","2 (1 x 2)","0.200"" (5.08mm)","0.217"" (5.50mm)","Gold","10.0µin (0.25µm)","Black","UL94 V-0","Polyamide (PA46), Nylon 4/6","-","-"
http://suddendocs.samtec.com/prints/mnt-1xx-xx-x-mkt.pdf,//media.digikey.com/photos/Samtec%20Photos/MNT-105-BK-G.JPG,SAM8950-ND,MNT-105-BK-G,Samtec Inc.,CONN SHUNT 10POS,667,0,"1.60000","0","1","Bulk","MNT","Active","Open Top","Female Sockets","10 (2 x 5)","0.100"" (2.54mm)","0.240"" (6.10mm)","Gold","10.0µin (0.25µm)","Black","UL94 V-0","Liquid Crystal Polymer (LCP)","-","3.9A per Contact"
http://suddendocs.samtec.com/prints/mnt-1xx-xx-x-mkt.pdf,-,SAM11523-ND,MNT-108-BK-T,Samtec Inc.,.100 C.L. SHUNT STRIP,231,0,"1.60000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=3098,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1460B.jpg,36-1460B-ND,1460B,Keystone Electronics,PLUG SHORTING INSULATED BLACK,924,2267,"2.05000","0","1","Bulk","-","Active","Closed Top, Grip","Male Pins","2 (1 x 2)","0.200"" (5.08mm)","0.500"" (12.70mm)","Gold","-","Black","-","Polypropylene (PP)","-","-"
http://www.keyelco.com/product-pdf.cfm?p=3110,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1487B.jpg,36-1487B-ND,1487B,Keystone Electronics,JACK SHORTING INSULATED BLACK,248,201,"2.05000","0","1","Bulk","-","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.200"" (5.08mm)","0.500"" (12.70mm)","Gold","-","Black","-","Polypropylene (PP), Glass Filled","-","-"
http://www.keyelco.com/product-pdf.cfm?p=3110,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1487R.jpg,36-1487R-ND,1487R,Keystone Electronics,JACK SHORTING INSULATED RED,67,0,"2.05000","0","1","Bulk","-","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.200"" (5.08mm)","0.500"" (12.70mm)","Gold","-","Red","-","Polypropylene (PP), Glass Filled","-","-"
http://suddendocs.samtec.com/prints/mnt-1xx-xx-x-mkt.pdf,-,SAM11522-ND,MNT-107-BK-G,Samtec Inc.,.100 C.L. SHUNT STRIP,635,0,"2.24000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/mnt-1xx-xx-x-mkt.pdf,-,SAM9719-ND,MNT-108-BK-G,Samtec Inc.,.100 C.L. SHUNT STRIP,366,0,"2.57000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.arieselec.com/products/data/16009-shorting-plug-and-jack.pdf,//media.digikey.com/Photos/Aries/SP200.JPG,A864AR-ND,SP200,Aries Electronics,PLUG SHORTING INSULATED BLACK,493,0,"2.86000","0","1","Bulk","-","Active","Closed Top, Grip","Male Pins","2 (1 x 2)","0.200"" (5.08mm)","0.480"" (12.20mm)","Gold","10.0µin (0.25µm)","Black","UL94 V-0","Polyamide (PA46), Nylon 4/6","-","5A"
https://drawings-pdf.s3.amazonaws.com/C12234.pdf,//media.digikey.com/Photos/Sullins%20Photos/AMC02SXNN-S328.JPG,S9659-ND,AMC02SXNN-S328,Sullins Connector Solutions,HI-TEMP CONN SHUNT BROWN .100,69,0,"6.05000","0","1","Bulk","-","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.430"" (10.92mm)","Gold","30.0µin (0.76µm)","Brown","UL94 V-0","Polyphenylene Sulfide (PPS)","-","3A"
https://b2b.harting.com/files/download/PRD/PDF_TS/09330009836_100621794DRW000B.pdf,//media.digikey.com/photos/Harting/MFG_09330009836.jpg,1195-5639-ND,09330009836,HARTING,JUMPER ACROSS 1X8 RED 16A,50,0,"7.10000","0","1","Bulk","Han® ES Press","Active","Insulated","Male Pins","8 (1 x 8)","0.264"" (6.70mm)","0.445"" (11.30mm)","Tin","118.1µin (3.00µm)","Red","UL94 V-0","Polyamide (PA), Nylon","500V","16A"
https://b2b.harting.com/files/download/PRD/PDF_TS/09330009847_100633601DRW000B.pdf,//media.digikey.com/photos/Harting/MFG_09330009847.jpg,1195-5640-ND,09330009847,HARTING,JUMPER ACROSS 1X8 BLUE 16A,50,0,"7.10000","0","1","Bulk","Han® ES Press","Active","Insulated","Male Pins","8 (1 x 8)","0.264"" (6.70mm)","0.445"" (11.30mm)","Tin","118.1µin (3.00µm)","Blue","UL94 V-0","Polyamide (PA), Nylon","500V","16A"
https://cdn.harwin.com/pdfs/M7565-M7571.pdf,//media.digikey.com/Photos/Harwin/M7566-46.JPG,952-2880-ND,M7566-46,Harwin Inc.,JUMPER SKT RED,112,0,"0.24000","0","1","Bulk","M75","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.248"" (6.30mm)","Tin","118.1µin (3.00µm)","Red","UL94 V-0","Polyester, Glass Filled","250V","3A"
http://suddendocs.samtec.com/prints/mnt-1xx-xx-x-mkt.pdf,-,SAM11521-ND,MNT-103-BK-H,Samtec Inc.,.100 C.L. SHUNT STRIP,205,0,"1.42000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=3107,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1463R.jpg,36-1463R-ND,1463R,Keystone Electronics,PLUG SHORTING INSULATED RED,142,1930,"2.23000","0","1","Bulk","-","Active","Closed Top, Grip","Male Pins","2 (1 x 2)","0.500"" (12.70mm)","0.500"" (12.70mm)","Gold","-","Red","-","Polypropylene (PP)","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09330009820_100621280DRW001C.pdf,//media.digikey.com/photos/Harting/MFG_09330009820.jpg,1195-5630-ND,09330009820,HARTING,JUMPER ACROSS 2X1 RED 16A,81,0,"3.05000","0","1","Bulk","Han® ES Press","Active","Insulated","Male Pins","2 (1 x 2)","0.181"" (4.60mm)","0.445"" (11.30mm)","Tin","118.1µin (3.00µm)","Red","UL94 V-0","Polyamide (PA), Nylon","500V","16A"
https://www.mill-max.com/assets/pdfs/050.1.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/339-10-104-40-000000.JPG,ED3270-ND,339-10-104-40-000000,Mill-Max Manufacturing Corp.,CONN SHUNT 4POS INSUL 2.54MM GLD,38,0,"6.17000","0","1","Tube","339","Active","Insulated","Male Pins","4 (1 x 4)","0.100"" (2.54mm)","-","Gold","10.0µin (0.25µm)","-","UL94 V-0","-","-","-"
https://www.mill-max.com/assets/pdfs/050.1.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/339-10-105-40-000000.JPG,ED3271-ND,339-10-105-40-000000,Mill-Max Manufacturing Corp.,CONN SHUNT 5POS INSUL 2.54MM GLD,43,0,"6.78000","0","1","Tube","339","Active","Insulated","Male Pins","5 (1 x 5)","0.100"" (2.54mm)","-","Gold","10.0µin (0.25µm)","-","UL94 V-0","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09330009858_100633434DRW000B.pdf,//media.digikey.com/photos/Harting/09330009858.JPG,1195-5641-ND,09330009858,HARTING,JUMPER ACROSS 1X8 BLACK 16A,78,0,"7.10000","0","1","Bulk","Han® ES Press","Active","Insulated","Male Pins","8 (1 x 8)","0.264"" (6.70mm)","0.445"" (11.30mm)","Tin","118.1µin (3.00µm)","Black","UL94 V-0","Polyamide (PA), Nylon","500V","16A"
https://www.mill-max.com/assets/pdfs/050.1.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/339-10-107-40-000000.JPG,ED3273-ND,339-10-107-40-000000,Mill-Max Manufacturing Corp.,CONN SHUNT 7POS INSUL 2.54MM GLD,50,0,"7.99000","0","1","Tube","339","Active","Insulated","Male Pins","7 (1 x 7)","0.100"" (2.54mm)","-","Gold","10.0µin (0.25µm)","-","UL94 V-0","-","-","-"
https://www.mill-max.com/assets/pdfs/050.1.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/339-10-108-40-000000.JPG,ED3274-ND,339-10-108-40-000000,Mill-Max Manufacturing Corp.,CONN SHUNT 8POS INSUL 2.54MM GLD,50,0,"8.17000","0","1","Tube","339","Active","Insulated","Male Pins","8 (1 x 8)","0.100"" (2.54mm)","-","Gold","10.0µin (0.25µm)","-","UL94 V-0","-","-","-"
https://www.mill-max.com/assets/pdfs/050.1.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/339-10-109-40-000000.JPG,ED3275-ND,339-10-109-40-000000,Mill-Max Manufacturing Corp.,CONN SHUNT 9POS INSUL 2.54MM GLD,50,0,"8.40000","0","1","Tube","339","Active","Insulated","Male Pins","9 (1 x 9)","0.100"" (2.54mm)","-","Gold","10.0µin (0.25µm)","-","UL94 V-0","-","-","-"
https://www.mill-max.com/assets/pdfs/050.1.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/339-10-110-40-000000.jpg,ED3276-ND,339-10-110-40-000000,Mill-Max Manufacturing Corp.,CONN SHUNT 10POS INSUL 2.54MM GD,96,0,"8.67000","0","1","Tube","339","Active","Insulated","Male Pins","10 (1 x 10)","0.100"" (2.54mm)","-","Gold","10.0µin (0.25µm)","-","UL94 V-0","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09330009840_100621792DRW000B.pdf,//media.digikey.com/photos/Harting/MFG_09330009840.jpg,1195-5642-ND,09330009840,HARTING,JUMPER ACROSS 1X12 RED 16A,40,0,"14.37000","0","1","Bulk","Han® ES Press","Active","Insulated","Male Pins","12 (1 x 12)","0.264"" (6.70mm)","0.445"" (11.30mm)","Tin","118.1µin (3.00µm)","Red","UL94 V-0","Polyamide (PA), Nylon","500V","16A"
https://b2b.harting.com/files/download/PRD/PDF_TS/09330009862_100633437DRW000B.pdf,//media.digikey.com/photos/Harting/MFG_09330009862.jpg,1195-5644-ND,09330009862,HARTING,JUMPER ACROSS 1X12 BLACK 16A,40,0,"14.37000","0","1","Bulk","Han® ES Press","Active","Insulated","Male Pins","12 (1 x 12)","0.264"" (6.70mm)","0.445"" (11.30mm)","Tin","118.1µin (3.00µm)","Black","UL94 V-0","Polyamide (PA), Nylon","500V","16A"
https://b2b.harting.com/files/download/PRD/PDF_TS/09330009851_100633627DRW000B.pdf,//media.digikey.com/photos/Harting/MFG_09330009851.jpg,1195-5643-ND,09330009851,HARTING,JUMPER ACROSS 1X12 BLUE 16A,37,0,"14.37000","0","1","Bulk","Han® ES Press","Active","Insulated","Male Pins","12 (1 x 12)","0.264"" (6.70mm)","0.445"" (11.30mm)","Tin","118.1µin (3.00µm)","Blue","UL94 V-0","Polyamide (PA), Nylon","500V","16A"
http://adam-tech.com/downloader.php?p=MSDA-X.pdf,//media.digikey.com/Photos/Adam-Tech/MSDA-G.JPG,2057-MSDA-G-ND,MSDA-G,Adam Tech,SHUNT 2.54MM PITCH,760,0,"0.18000","0","1","Bulk","MS","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.335"" (8.50mm)","Gold","Flash","Black","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","250VAC","3A"
https://cdn.harwin.com/pdfs/M7765-M7771.pdf,//media.digikey.com/Photos/Harwin/M7767-46.JPG,952-2885-ND,M7767-46,Harwin Inc.,JUMPER SKT CLOSED TOP BLACK,520,0,"0.34000","0","1","Bulk","M77","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.248"" (6.30mm)","Tin","118.1µin (3.00µm)","Black","UL94 V-0","Polyester, Glass Filled","250V","3A"
http://adam-tech.com/downloader.php?p=MST-G.pdf,-,2057-MST-G-ND,MST-G,Adam Tech,SHUNT 2.54MM PITCH,1000,0,"0.45000","0","1","Bulk","MS","Active","Open Top","Female Sockets","20 (1 x 20)","0.100"" (2.54mm)","0.445"" (11.30mm)","Gold","Flash","Black","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","250VAC","1A"
http://datasheets.avx.com/AVX-BTB-10-9296.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_9296-BTB-Jumper-FULL.jpg,1253-1788-ND,109296002381906,AVX Corporation,2 POS JUMPER 38.1MM,490,0,"0.74000","0","1","Bulk","9296","Active","Insulated","Male Pins","4 (2 x 2)","0.157"" (4.00mm)","-","Tin-Lead","-","-","UL94 V-0","Polyamide (PA66), Nylon 6/6, Glass Filled","300V","9A"
http://suddendocs.samtec.com/prints/mnt-1xx-xx-x-mkt.pdf,-,SAM12727-ND,MNT-104-BK-T,Samtec Inc.,.100 C.L. SHUNT STRIP,236,0,"0.86000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/69145.pdf,-,609-5640-ND,69145-110LF,Amphenol ICC (FCI),JUMPER LOW PRO DR MULTI,834,0,"0.90000","0","1","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","10 (2 x 5)","0.100"" (2.54mm)","0.200"" (5.08mm)","Gold or Gold, GXT™","15.0µin (0.38µm)","Black","UL94 V-0","Polyester","-","3A"
-,-,ED11497-ND,3360-5-14-15-00-00-08-0,Mill-Max Manufacturing Corp.,CIRCUIT PIN JUMPER .025""D .500""L,695,0,"1.52000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/jl-mkt.pdf,-,SAM9663-ND,JL-300-25-T,Samtec Inc.,JUMPERS,872,0,"0.10000","0","1","Bulk","JL","Obsolete","Insulated","Male Pins","2 (1 x 2)","0.300"" (7.62mm)","-","Silver","-","White","-","-","-","-"
https://katalog.we-online.de/em/datasheet/609002115121.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_609002115121.jpg,732-13618-ND,609002115121,Wurth Electronics Inc.,WR-PHD_2.54MM_JUMPER_BLACK W/ TE,429,0,"0.30000","0","1","Bulk","WR-PHD","Active","Open Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.541"" (13.75mm)","Gold","-","Black","UL94 V-0","Polybutylene Terephthalate (PBT)","250VAC","3A"
http://suddendocs.samtec.com/prints/snt-100-xx-x-x-mkt.pdf,-,SAM12869-ND,SNT-100-RD-G-H,Samtec Inc.,SHUNT & JUMPERS,503,0,"0.80000","0","1","Bulk","*","Obsolete","-","-","-","-","-","-","-","-","UL94 V-0","Polybutylene Terephthalate (PBT)","-","4.3A per Contact"
https://cdn.harwin.com/pdfs/M7680-M7683.pdf,//media.digikey.com/Photos/Harwin/MFG_M7681-46.jpg,952-3367-ND,M7681-46,Harwin Inc.,14MM JUMPER SKT W/HNDL RED,0,0,"0.31000","0","1","Bulk","M76","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.551"" (14.00mm)","Tin","118.1µin (3.00µm)","Red","UL94 V-0","Polyester","250V","3A"
https://cdn.harwin.com/pdfs/M50-20X.pdf,//media.digikey.com/Photos/Harwin/MFG_M50-200xxx5.jpg,952-1731-ND,M50-2000005,Harwin Inc.,CONN SHUNT 1.27MM BLACK W/HANDLE,0,0,"0.34000","0","1","Bulk","Archer M50","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.050"" (1.27mm)","0.217"" (5.50mm)","Gold","1.00µin (0.025µm)","Black","UL94 V-0","Polybutylene Terephthalate (PBT)","-","1A"
http://suddendocs.samtec.com/prints/snt-100-xx-x-x-mkt.pdf,//media.digikey.com/Photos/Samtec%20Photos/SNT-100-RD-G.JPG,SAM10727-ND,SNT-100-RD-G,Samtec Inc.,CONN SHUNT 2POS,69,0,"0.36000","0","1","Tube","SNT","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.240"" (6.10mm)","Gold","10.0µin (0.25µm)","Red","UL94 V-0","Polybutylene Terephthalate (PBT)","-","4.3A per Contact"
https://www.norcomp.net/rohspdfs/Head-Recep/81Y/810-002-LP1R001.pdf,//media.digikey.com/photos/Norcomp%20Photos/810-002-LP1R001.JPG,LP1-001E-ND,810-002-LP1R001,NorComp Inc.,SHUNT 2MM LOW PROFILE .075"" GOLD,0,0,"0.73000","0","1","Bulk","-","Active","Open Top","Female Sockets","2 (1 x 2)","0.079"" (2.00mm)","0.075"" (1.91mm)","Gold","15.0µin (0.38µm)","Black","UL94 V-0","Polyamide (PA6T), Nylon 6T","-","1A"
http://suddendocs.samtec.com/prints/mnt-1xx-xx-x-mkt.pdf,//media.digikey.com/Renders/Samtec%20Renders/MNT-106-BK-G.JPG,SAM10621-ND,MNT-106-BK-G,Samtec Inc.,CONN SHUNT 12POS,5,0,"1.93000","0","1","Bulk","MNT","Active","Open Top","Female Sockets","12 (2 x 6)","0.100"" (2.54mm)","0.240"" (6.10mm)","Gold","10.0µin (0.25µm)","Black","UL94 V-0","Liquid Crystal Polymer (LCP)","-","3.9A per Contact"
https://cdn.harwin.com/pdfs/D3088.pdf,//media.digikey.com/Photos/Harwin/D3088-97.JPG,952-1867-ND,D3088-97,Harwin Inc.,1MM INSULATED SHORTING PLUG,44,0,"1.08000","0","1","Bulk","D308","Active","Closed Top, Grip","Male Pins","2 (1 x 2)","0.400"" (10.16mm)","0.472"" (12.00mm)","Gold","3.94µin (0.10µm)","Blue","UL94 V-0","Polybutylene Terephthalate (PBT)","-","10A"
http://www.keyelco.com/product-pdf.cfm?p=3098,//media.digikey.com/Photos/Keystone%20Elect%20Photos/1460R.JPG,36-1460R-ND,1460R,Keystone Electronics,PLUG SHORTING INSULATED RED,11,851,"2.05000","0","1","Bulk","-","Active","Closed Top, Grip","Male Pins","2 (1 x 2)","0.200"" (5.08mm)","0.500"" (12.70mm)","Gold","-","Red","-","Polypropylene (PP)","-","-"
http://suddendocs.samtec.com/prints/mnt-1xx-xx-x-mkt.pdf,-,SAM9720-ND,MNT-110-BK-G,Samtec Inc.,.100 C.L. SHUNT STRIP,12,0,"2.98000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.mill-max.com/assets/pdfs/050.1.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/339-10-102-40-000000.JPG,ED3268-ND,339-10-102-40-000000,Mill-Max Manufacturing Corp.,CONN SHUNT 2POS INSUL 2.54MM GLD,18,0,"5.29000","0","1","Tube","339","Active","Insulated","Male Pins","2 (1 x 2)","0.100"" (2.54mm)","-","Gold","10.0µin (0.25µm)","-","UL94 V-0","-","-","-"
https://www.mill-max.com/assets/pdfs/050.1.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/339-10-103-40-000000.JPG,ED3269-ND,339-10-103-40-000000,Mill-Max Manufacturing Corp.,CONN SHUNT 3POS INSUL 2.54MM GLD,20,0,"6.02000","0","1","Tube","339","Active","Insulated","Male Pins","3 (1 x 3)","0.100"" (2.54mm)","-","Gold","10.0µin (0.25µm)","-","UL94 V-0","-","-","-"
http://adam-tech.com/downloader.php?p=MS2C-X.pdf,-,2057-MS2C-G-ND,MS2C-G,Adam Tech,MINI SHUNT 2.0MM 2P GOLD,0,0,"0.12000","0","1","Bulk","MS","Active","Closed Top","Female Sockets","2 (1 x 2)","0.079"" (2.00mm)","0.197"" (5.00mm)","Gold","Flash","Black","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","250VAC","1A"
http://adam-tech.com/downloader.php?p=HMSA-X.pdf,-,2057-HMSA-G-ND,HMSA-G,Adam Tech,SHUNT 1.27MM PITCH,0,0,"0.15000","0","1","Bulk","MS","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.050"" (1.27mm)","0.217"" (5.50mm)","Gold","Flash","Black","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","250VAC","2A"
http://adam-tech.com/downloader.php?p=MS2H-1-G.pdf,-,2057-MS2H-1-G-ND,MS2H-1-G,Adam Tech,MINI SHUNT 2.0MM 2P PULL HANDLE,0,0,"0.15000","0","1","Bulk","MS","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.079"" (2.00mm)","0.374"" (9.50mm)","Gold","Flash","Black","UL94 V-2","Polyamide (PA66), Nylon 6/6","-","2A"
http://adam-tech.com/downloader.php?p=MS2H-2-X.pdf,-,2057-MS2H-2-G-ND,MS2H-2-G,Adam Tech,MINI SHUNT 2.0MM 2P PULL HANDLE,0,0,"0.15000","0","1","Bulk","MS","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.079"" (2.00mm)","0.429"" (10.90mm)","Gold","Flash","Black","UL94 V-2","Polyamide (PA66), Nylon 6/6","-","3A"
http://adam-tech.com/downloader.php?p=MSB-G.pdf,-,2057-MSB-G-ND,MSB-G,Adam Tech,SHUNT 2.54MM PITCH,0,0,"0.15000","0","1","Bulk","MS","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.236"" (6.00mm)","Gold","Flash","Black","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","250VAC","1A"
http://adam-tech.com/downloader.php?p=MSDB-X.pdf,-,2057-MSDB-G-ND,MSDB-G,Adam Tech,SHUNT 2.54MM PITCH,0,0,"0.18000","0","1","Bulk","MS","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.315"" (8.00mm)","Gold","Flash","Black","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","250VAC","3A"
http://adam-tech.com/downloader.php?p=MSE-X.pdf,-,2057-MSE-G-ND,MSE-G,Adam Tech,SHUNT 2.54MM PITCH,0,0,"0.18000","0","1","Bulk","MS","Active","Closed Top","Female Sockets","3 (1 x 3)","0.200"" (5.08mm)","0.256"" (6.50mm)","Gold","Flash","Black","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","250VAC","3A"
