Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Style","Connector Type","Number of Positions","Shape","Barrel Depth","Voltage","Mounting Type","Features"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858855&DocType=Customer+Drawing&DocLang=English,-,5-858855-1-ND,5-858855-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CYL,0,0,"81.92596","0","104","Bulk","-","Active","LGH 1/2L","Receptacle","1","Cylindrical","1.00"" (25.40mm)","15kVDC","-","For Encapsulation Unit"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861214&DocType=Customer+Drawing&DocLang=English,-,5-861214-2-ND,5-861214-2,TE Connectivity AMP Connectors,CONN LGH BRACKET,0,0,"82.03560","0","100","Bulk","-","Active","LGH","Accessory - Bracket","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=860265&DocType=Customer+Drawing&DocLang=English,-,860265-4-ND,860265-4,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 4POS CIRC STR,0,0,"82.21370","0","100","Bulk","-","Active","LGH","Plug","4","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1484882&DocType=Customer+Drawing&DocLang=English,-,1484882-1-ND,1484882-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CIRC STR,0,0,"82.46030","0","200","Bulk","-","Active","LGH","Receptacle","1","Circular","-","12kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=834333&DocType=Customer+Drawing&DocLang=English,-,834333-2-ND,834333-2,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CIRC,0,0,"84.97100","0","40","Bulk","-","Active","LGH 1","Receptacle","1","Circular","0.88"" (22.35mm)","20kVDC","-","For Encapsulation Unit"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863103&DocType=Customer+Drawing&DocLang=English,-,863103-2-ND,863103-2,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 1POS CIRC STR,0,0,"85.20346","0","26","Bulk","-","Active","LGH","Plug","1","Circular","-","30kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=859528&DocType=Customer+Drawing&DocLang=English,-,859528-4-ND,859528-4,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 3POS CIRC PNL MNT,0,0,"85.66610","0","100","Bulk","-","Active","LGH","Receptacle","3","Circular","-","27kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=859528&DocType=Customer+Drawing&DocLang=English,-,859528-1-ND,859528-1,TE Connectivity AMP Connectors,CONN LGH RCPT 3POS CIRC PNL MNT,0,0,"87.31010","0","100","Bulk","-","Active","LGH","Receptacle","3","Circular","-","27kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862128&DocType=Customer+Drawing&DocLang=English,-,862128-4-ND,862128-4,TE Connectivity AMP Connectors,CONN LGH SOCKET 1POS CYL STR,0,0,"87.48820","0","100","Bulk","-","Active","LGH","Socket","1","Cylindrical","-","20kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863022&DocType=Customer+Drawing&DocLang=English,-,863022-1-ND,863022-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 4POS CIRC STR,0,0,"88.63860","0","50","Bulk","-","Active","LGH","Plug","4","Circular","-","-","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863021&DocType=Customer+Drawing&DocLang=English,-,863021-1-ND,863021-1,TE Connectivity AMP Connectors,CONN LGH PLUG 3POS CIRC STR,0,0,"88.94300","0","50","Bulk","-","Active","LGH","Plug","3","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=859526&DocType=Customer+Drawing&DocLang=English,-,859526-6-ND,859526-6,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 4POS CIRC PNL MNT,0,0,"89.35760","0","25","Bulk","-","Active","LGH","Receptacle","4","Circular","-","27kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862312&DocType=Customer+Drawing&DocLang=English,-,862312-1-ND,862312-1,TE Connectivity AMP Connectors,CONN LGH SOCKET 1POS CIRC STR,0,0,"90.43660","0","50","Bulk","-","Active","LGH 1","Socket","1","Circular","-","-","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=448462&DocType=Customer+Drawing&DocLang=English,-,448462-1-ND,448462-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CYL,0,0,"91.11867","0","120","Bulk","-","Active","LGH 1/2","Receptacle","1","Cylindrical","0.64"" (16.28mm)","10kVDC","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849587&DocType=Customer+Drawing&DocLang=English,-,1-849587-9-ND,1-849587-9,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CIRC STR,0,0,"93.51167","0","30","Bulk","-","Active","LGH 2 and 3","Receptacle","1","Circular","1.13"" (28.58mm)","40kVDC","Free Hanging (In-Line)","For Encapsulation Unit"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=449690&DocType=Customer+Drawing&DocLang=English,-,449690-1-ND,449690-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CIRC BULKHEAD,0,0,"93.69849","0","252","Bulk","-","Active","LGH 1","Receptacle","1","Circular","0.88"" (22.35mm)","20kVDC","Bulkhead","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867483&DocType=Customer+Drawing&DocLang=English,-,867483-1-ND,867483-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 6POS RECT DIN MNT,0,0,"93.75960","0","25","Bulk","-","Active","LGH","Receptacle","6","Rectangular","-","6kVDC","DIN Rail/Channel","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1996751&DocType=Customer+Drawing&DocLang=English,-,1996751-1-ND,1996751-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CYL BULKHEAD,0,0,"94.64280","0","250","Bulk","-","Active","LGH 1","Receptacle","1","Cylindrical","0.88"" (22.35mm)","-","Panel Mount, Bulkhead","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862472&DocType=Customer+Drawing&DocLang=English,-,862472-1-ND,862472-1,TE Connectivity AMP Connectors,CONN LGH SOCKET 1POS CIRC STR,0,0,"95.75800","0","50","Bulk","-","Active","LGH 1","Socket","1","Circular","-","-","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=448463&DocType=Customer+Drawing&DocLang=English,-,448463-1-ND,448463-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CYL,0,0,"96.73567","0","104","Bulk","-","Active","LGH 1","Receptacle","1","Cylindrical","1.00"" (25.40mm)","20kVDC","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861393&DocType=Customer+Drawing&DocLang=English,-,861393-1-ND,861393-1,TE Connectivity AMP Connectors,CONN LGH RCPT 6POS RECT PNL MNT,0,0,"96.84400","0","25","Bulk","-","Active","LGH","Receptacle","6","Rectangular","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862514&DocType=Customer+Drawing&DocLang=English,-,862514-1-ND,862514-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH REPAIR KIT,0,0,"96.84560","0","50","Bulk","-","Active","LGH 1/2","Accessory - Repair Kit","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=834333&DocType=Customer+Drawing&DocLang=English,-,1-834333-7-ND,1-834333-7,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CIRC,0,0,"97.10750","0","32","Bulk","-","Active","LGH 1","Receptacle","1","Circular","1.00"" (25.40mm)","20kVDC","-","For Encapsulation Unit"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5849587&DocType=Customer+Drawing&DocLang=English,-,1-5849587-1-ND,1-5849587-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CYL,0,0,"97.22700","0","960","Bulk","-","Active","LGH 2","Receptacle","1","Cylindrical","1.43"" (36.32mm)","30kVDC","-","For Encapsulation Unit"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868384&DocType=Customer+Drawing&DocLang=English,-,868384-2-ND,868384-2,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 6POS CIRC STR,0,0,"97.90130","0","300","Bulk","-","Active","LGH","Plug","6","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=860261&DocType=Customer+Drawing&DocLang=English,-,860261-5-ND,860261-5,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 2POS CIRC STR,0,0,"99.36610","0","100","Bulk","-","Active","LGH","Plug","2","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849587&DocType=Customer+Drawing&DocLang=English,-,849587-9-ND,849587-9,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CIRC STR,0,0,"100.11963","0","160","Bulk","-","Active","LGH 2 and 3","Receptacle","1","Circular","1.81"" (45.97mm)","40kVDC","Free Hanging (In-Line)","For Encapsulation Unit"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868632&DocType=Customer+Drawing&DocLang=English,-,868632-1-ND,868632-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CYL PNL MNT,0,0,"100.18050","0","80","Bulk","-","Active","LGH 1/2","Receptacle","1","Cylindrical","0.53"" (13.46mm)","-","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863024&DocType=Customer+Drawing&DocLang=English,-,863024-8-ND,863024-8,TE Connectivity AMP Connectors,CONN LGH PLUG 7POS CIRC STR,0,0,"101.39860","0","50","Bulk","-","Active","LGH","Plug","7","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1218055&DocType=Customer+Drawing&DocLang=English,-,1218055-1-ND,1218055-1,"TE Connectivity Aerospace, Defense and Marine","LGH,MINI SURFACE MOUNT RCPT.",0,0,"101.58550","0","200","-","*","Active","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=859527&DocType=Customer+Drawing&DocLang=English,-,859527-5-ND,859527-5,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 6POS CIRC PNL MNT,0,0,"102.13800","0","50","Bulk","-","Active","LGH","Receptacle","6","Circular","-","27kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830395&DocType=Customer+Drawing&DocLang=English,-,5-830395-1-ND,5-830395-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CYL BULKHEAD,0,0,"102.59620","0","300","Bulk","-","Active","LGH 1/2","Receptacle","1","Cylindrical","0.53"" (13.46mm)","10kVDC","Bulkhead","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=448464&DocType=Customer+Drawing&DocLang=English,-,448464-1-ND,448464-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CYL,0,0,"103.25690","0","100","Bulk","-","Active","LGH 1/2L","Receptacle","1","Cylindrical","1.00"" (25.40mm)","15kVDC","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830200&DocType=Customer+Drawing&DocLang=English,-,830200-1-ND,830200-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CIRC PNL MNT,0,0,"105.65440","0","200","Bulk","-","Active","LGH 1/2","Receptacle","1","Circular","0.53"" (13.46mm)","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868438&DocType=Customer+Drawing&DocLang=English,-,868438-1-ND,868438-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CYL STR,0,0,"107.83660","0","50","Bulk","-","Active","LGH 1/2L","Receptacle","1","Cylindrical","0.89"" (22.61mm)","23kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867483&DocType=Customer+Drawing&DocLang=English,-,867483-2-ND,867483-2,TE Connectivity AMP Connectors,CONN LGH RCPT 6POS RECT DIN MNT,0,0,"108.43800","0","25","Bulk","-","Active","LGH","Receptacle","6","Rectangular","-","6kVDC","DIN Rail/Channel","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=449925&DocType=Customer+Drawing&DocLang=English,-,449925-1-ND,449925-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CYL PNL MNT,0,0,"109.87400","0","120","Bulk","-","Active","LGH 1L","Receptacle","1","Cylindrical","1.69"" (42.93mm)","25kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5849587&DocType=Customer+Drawing&DocLang=English,-,5849587-9-ND,5849587-9,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CYL,0,0,"110.23020","0","100","Bulk","-","Active","LGH 3","Receptacle","1","Cylindrical","1.81"" (45.97mm)","40kVDC","-","For Encapsulation Unit"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858827&DocType=Customer+Drawing&DocLang=English,-,5-858827-1-ND,5-858827-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CIRC PNL MNT,0,0,"111.79200","0","150","Bulk","-","Active","LGH 1","Receptacle","1","Circular","0.88"" (22.35mm)","-","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830149&DocType=Customer+Drawing&DocLang=English,-,830149-1-ND,830149-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH SPLICE 1POS CYL STR,0,0,"113.71000","0","100","Bulk","-","Active","LGH 1","Splice","1","Cylindrical","0.88"" (22.35mm)","20kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863016&DocType=Customer+Drawing&DocLang=English,-,863016-1-ND,863016-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG/RCPT 3POS CIRC STR,0,0,"114.35390","0","100","Bulk","-","Active","LGH","Plug and Receptacle","3","Circular","-","27kVDC","Free Hanging (In-Line)","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=864522&DocType=Customer+Drawing&DocLang=English,-,864522-1-ND,864522-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CYL,0,0,"114.53560","0","50","Bulk","-","Active","LGH 1/2","Receptacle","1","Cylindrical","0.53"" (13.46mm)","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=836567&DocType=Customer+Drawing&DocLang=English,-,836567-1-ND,836567-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CIRC,0,0,"115.90200","0","100","Bulk","-","Active","LGH 4","Receptacle","1","Circular","2.00"" (50.80mm)","50kVDC","-","For Encapsulation Unit"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=108-36033&DocType=SS&DocLang=EN,-,862072-1-ND,862072-1,"TE Connectivity Aerospace, Defense and Marine",CONN RCPT LGH-1 REPAIR KIT,0,0,"116.45160","0","25","Bulk","-","Active","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=860263&DocType=Customer+Drawing&DocLang=English,-,860263-4-ND,860263-4,TE Connectivity AMP Connectors,CONN LGH PLUG 3POS CIRC,0,0,"116.51360","0","25","Bulk","-","Active","LGH","Plug","3","Circular","-","27kVDC","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=860261&DocType=Customer+Drawing&DocLang=English,-,860261-4-ND,860261-4,TE Connectivity AMP Connectors,CONN LGH PLUG 2POS CIRC STR,0,0,"118.38170","0","100","Bulk","-","Active","LGH","Plug","2","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=860261&DocType=Customer+Drawing&DocLang=English,-,860261-2-ND,860261-2,TE Connectivity AMP Connectors,CONN LGH PLUG 2POS CIRC STR,0,0,"118.38170","0","100","Bulk","-","Active","LGH","Plug","2","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=860263&DocType=Customer+Drawing&DocLang=English,-,860263-1-ND,860263-1,TE Connectivity AMP Connectors,CONN LGH PLUG 3POS CIRC,0,0,"118.59040","0","25","Bulk","-","Active","LGH","Plug","3","Circular","-","27kVDC","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861647&DocType=Customer+Drawing&DocLang=English,-,861647-9-ND,861647-9,TE Connectivity AMP Connectors,CONN LGH RCPT 7POS CIRC PNL MNT,0,0,"118.77900","0","200","Bulk","-","Active","LGH","Receptacle","7","Circular","-","27kVDC","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862128&DocType=Customer+Drawing&DocLang=English,-,862128-3-ND,862128-3,"TE Connectivity Aerospace, Defense and Marine",CONN LGH SOCKET 1POS CYL STR,0,0,"119.07120","0","25","Bulk","-","Active","LGH 1","Socket","1","Cylindrical","-","20kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849267&DocType=Customer+Drawing&DocLang=English,-,849267-1-ND,849267-1,TE Connectivity AMP Connectors,CONN LGH CAP CIRC,0,0,"126.45100","0","100","Bulk","-","Active","LGH 1, 1L","Accessory - Cap","-","Circular","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=445092&DocType=Customer+Drawing&DocLang=English,-,445092-1-ND,445092-1,TE Connectivity AMP Connectors,CONN LGH PLUG 6POS RECT,0,0,"126.96200","0","50","Bulk","-","Active","LGH","Plug","6","Rectangular","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863023&DocType=Customer+Drawing&DocLang=English,-,863023-3-ND,863023-3,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 6POS CIRC STR,0,0,"129.43760","0","100","Bulk","-","Active","LGH","Plug","6","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=447305&DocType=Customer+Drawing&DocLang=English,-,447305-1-ND,447305-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CIRC STR,0,0,"130.34050","0","80","Bulk","-","Active","LGH","Receptacle","1","Circular","1.69"" (42.93mm)","-","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868287&DocType=Customer+Drawing&DocLang=English,-,868287-1-ND,868287-1,TE Connectivity AMP Connectors,CONN LGH BOOT 1POS,0,0,"130.37992","0","250","Bulk","-","Active","LGH 1/2L","Accessory - Boot","1","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863016&DocType=Customer+Drawing&DocLang=English,-,863016-2-ND,863016-2,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG/RCPT 3POS CIRC STR,0,0,"130.74000","0","100","Bulk","-","Active","LGH","Plug and Receptacle","3","Circular","-","27kVDC","Free Hanging (In-Line)","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=859527&DocType=Customer+Drawing&DocLang=English,-,859527-6-ND,859527-6,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 6POS CIRC PNL MNT,0,0,"131.45151","0","225","Bulk","-","Active","LGH","Receptacle","6","Circular","-","27kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858855&DocType=Customer+Drawing&DocLang=English,-,858855-1-ND,858855-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CYL,0,0,"132.12200","0","40","Bulk","-","Active","LGH 1/2L","Receptacle","1","Cylindrical","1.00"" (25.40mm)","15kVDC","-","For Encapsulation Unit"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861395&DocType=Customer+Drawing&DocLang=English,-,861395-6-ND,861395-6,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CYL PNL MNT,0,0,"132.20500","0","200","Bulk","-","Active","-","Receptacle","1","Cylindrical","1.69"" (42.93mm)","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=860263&DocType=Customer+Drawing&DocLang=English,-,860263-5-ND,860263-5,TE Connectivity AMP Connectors,CONN LGH PLUG 3POS CIRC,0,0,"133.37760","0","25","Bulk","-","Active","LGH","Plug","3","Circular","-","27kVDC","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830395&DocType=Customer+Drawing&DocLang=English,-,830395-1-ND,830395-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CYL BULKHEAD,0,0,"134.21450","0","40","Bulk","-","Active","LGH 1/2","Receptacle","1","Cylindrical","0.53"" (13.46mm)","10kVDC","Bulkhead","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=449690&DocType=Customer+Drawing&DocLang=English,-,5-449690-1-ND,5-449690-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CIRC BULKHEAD,0,0,"134.34340","0","50","Bulk","-","Active","LGH 1","Receptacle","1","Circular","0.88"" (22.35mm)","20kVDC","Bulkhead","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858827&DocType=Customer+Drawing&DocLang=English,-,858827-4-ND,858827-4,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CIRC PNL MNT,0,0,"134.89020","0","200","Bulk","-","Active","LGH 1","Receptacle","1","Circular","0.88"" (22.35mm)","-","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=866196&DocType=Customer+Drawing&DocLang=English,-,866196-1-ND,866196-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 2POS RECT STR,0,0,"135.62120","0","25","Bulk","-","Active","LGH","Receptacle","2","Rectangular","-","7.5kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=859111&DocType=Customer+Drawing&DocLang=English,-,859111-1-ND,859111-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CIRC,0,0,"136.47400","0","200","Bulk","-","Active","LGH","Receptacle","1","Circular","-","15kVDC","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867942&DocType=Customer+Drawing&DocLang=English,-,867942-1-ND,867942-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CYL STR,0,0,"136.56600","0","25","Bulk","-","Active","LGH 1/2","Receptacle","1","Cylindrical","0.53"" (13.46mm)","-","Free Hanging (In-Line)","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868093&DocType=Customer+Drawing&DocLang=English,-,868093-1-ND,868093-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CYL STR,0,0,"137.25700","0","50","Bulk","-","Active","LGH 1/2L","Receptacle","1","Cylindrical","0.89"" (22.61mm)","-","Free Hanging (In-Line)","-"
-,-,861215-2-ND,861215-2,TE Connectivity AMP Connectors,CONN LGH BRACKET,0,0,"137.78700","0","100","Bulk","-","Active","LGH","Accessory - Bracket","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849587&DocType=Customer+Drawing&DocLang=English,-,1-849587-1-ND,1-849587-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CIRC STR,0,0,"137.82600","0","30","Bulk","-","Active","LGH 2 and 3","Receptacle","1","Circular","1.44"" (36.58mm)","40kVDC","Free Hanging (In-Line)","For Encapsulation Unit"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=860286&DocType=Customer+Drawing&DocLang=English,-,860286-2-ND,860286-2,TE Connectivity AMP Connectors,CONN LGH PLUG/RCP 4P CIRC PNL MT,0,0,"139.01960","0","25","Bulk","-","Active","-","Plug and Receptacle","4","Circular","-","6kVDC","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863021&DocType=Customer+Drawing&DocLang=English,-,863021-2-ND,863021-2,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 3POS CIRC STR,0,0,"139.07720","0","25","Bulk","-","Active","LGH","Plug","3","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863020&DocType=Customer+Drawing&DocLang=English,-,863020-2-ND,863020-2,TE Connectivity AMP Connectors,CONN LGH PLUG 2POS CYL STR,0,0,"139.60600","0","80","Bulk","-","Active","LGH","Plug","2","Cylindrical","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830050&DocType=Customer+Drawing&DocLang=English,-,830050-1-ND,830050-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CYL PNL MNT,0,0,"139.67200","0","100","Bulk","-","Active","LGH 1L","Receptacle","1","Cylindrical","-","-","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863023&DocType=Customer+Drawing&DocLang=English,-,863023-1-ND,863023-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 6POS CIRC STR,0,0,"139.71720","0","25","Bulk","-","Active","LGH","Plug","6","Circular","-","27kVDC","Free Hanging (In-Line)","-"
