Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Connector Style","Connector Type","Number of Positions","Number of Rows","Mounting Type","Termination","Flange Feature","Type","Features","Contact Finish","Contact Finish Thickness"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734101&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1734101-4.jpg,1734101-4-ND,1734101-4,TE Connectivity AMP Connectors,CONN BTB RCPT 40POS VERT SOLDER,672,0,"4.43000","0","1","CHAMP .050 I","Active","Outer Shroud Contacts","Receptacle","40","2","Through Hole","Solder","-","Board to Board","Board Guide, Board Lock","Gold","Flash"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FX2-40S-1.27SV(71),//media.digikey.com/photos/Hirose%20Elect%20Photos/FX2-40S-1.27SV.jpg,H10531-ND,FX2-40S-1.27SV(71),Hirose Electric Co Ltd,CONN RCPT 40POS SMD SOLDER,1549,0,"4.50000","0","1","FX2","Active","Outer Shroud Contacts","Receptacle","40","2","Surface Mount","Solder","-","-","-","Gold","7.87µin (0.200µm)"
https://www.norcomp.net/rohspdfs/SCSI-050Ribbon/11Y/111/111-YYY-103L001.pdf,//media.digikey.com/photos/Norcomp%20Photos/111-050-103L001.jpg,1050MA-ND,111-050-103L001,NorComp Inc.,CONN SCSI PLUG 50P STR SLDR CUP,513,0,"4.55000","0","1","111","Active","Center Strip Contacts","Plug","50","2","Free Hanging (In-Line)","Solder Cup","Housing/Shell (Unthreaded)","SCSI","-","Gold","Flash"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FX2-40P-0.635SH(71),//media.digikey.com/photos/Hirose%20Elect%20Photos/FX2-40P-0.635SH.jpg,H10647-ND,FX2-40P-0.635SH(71),Hirose Electric Co Ltd,CONN PLUG 40POS R/A SOLDER,3206,0,"4.80000","0","1","FX2","Active","Center Strip Contacts","Plug","40","2","Surface Mount, Right Angle","Solder","-","-","-","Gold","-"
https://www.hirose.com/product/document?clcode=CL0572-2768-1-71&productname=FX2-100P-0.635SH(71)&series=FX2&documenttype=Catalog&lang=en&documentid=D49368_en,//media.digikey.com/photos/Hirose%20Elect%20Photos/FX2B-68PA-1.27DSA.jpg,H10505-ND,FX2B-68PA-1.27DSA(71),Hirose Electric Co Ltd,CONN HEADER VERT 68POS 1.27MM,128,0,"4.88000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.hirose.com/product/document?clcode=CL0572-2768-1-71&productname=FX2-100P-0.635SH(71)&series=FX2&documenttype=Catalog&lang=en&documentid=D49368_en,//media.digikey.com/photos/Hirose%20Elect%20Photos/FX2C-60S-1.27DSA(71).JPG,H10596-ND,FX2C-60S-1.27DSA(71),Hirose Electric Co Ltd,CONN RECEPT VERT 60POS 1.27MM,811,0,"5.00000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.norcomp.net/rohspdfs/SCSI-050Ribbon/11Y/111/111-YYY-213L001.pdf,//media.digikey.com/photos/Norcomp%20Photos/111-036-213L001.jpg,1036PFA-ND,111-036-213L001,NorComp Inc.,CONN SCSI RCPT 36POS VERT SOLDER,484,0,"5.03000","0","1","111","Active","Outer Shroud Contacts","Receptacle","36","2","Through Hole","Solder","Housing/Shell (Unthreaded)","SCSI","Bail Lock","Gold","Flash"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FX2-60P-1.27DS(71),//media.digikey.com/photos/Hirose%20Elect%20Photos/FX2-60P-1.27DS.jpg,H10632-ND,FX2-60P-1.27DS(71),Hirose Electric Co Ltd,CONN BTB PLUG 60POS R/A SOLDER,586,0,"5.05000","0","1","FX2","Active","Center Strip Contacts","Plug","60","2","Through Hole, Right Angle","Solder","-","Board to Board","-","Gold","7.87µin (0.200µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=229975&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/229975-1_View1.jpg,A1541-ND,229975-1,TE Connectivity AMP Connectors,CONN RCPT 50POS STR IDC,3163,0,"5.15000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","50","2","Free Hanging (In-Line)","IDC","Housing/Shell (4-40)","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=229974&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/229974-1.jpg,A1540-ND,229974-1,TE Connectivity AMP Connectors,CONN PLUG 50POS STR IDC,2888,0,"5.15000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","50","2","Free Hanging (In-Line)","IDC","Housing/Shell (4-40)","-","-","Gold","30.0µin (0.76µm)"
https://www.norcomp.net/rohspdfs/SCSI-050Ribbon/11Y/112/112-YYY-113R001.pdf,//media.digikey.com/photos/Norcomp%20Photos/112-024-113R001.jpg,1024RMA-ND,112-024-113R001,NorComp Inc.,CONN SCSI PLUG 24POS R/A SOLDER,442,0,"5.25000","0","1","112","Active","Center Strip Contacts","Plug","24","2","Through Hole, Right Angle","Solder","Housing/Shell (4-40)","SCSI","-","Gold","Flash"
http://multimedia.3m.com/mws/media/22348O/3mtm-mdr-050-bm-thru-hole-ra-receptacle-shielded-ts0621.pdf,//media.digikey.com/photos/3M%20Photos/10226-55G3PC.jpg,3M1818-ND,10226-55G3PC,3M,CONN RCPT 26POS R/A SOLDER,1913,0,"5.28000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","26","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (M2.6)","-","Board Lock, Shielded","Gold","30.0µin (0.76µm)"
https://www.norcomp.net/rohspdfs/SCSI-050Ribbon/11Y/112/112-YYY-213R001.pdf,//media.digikey.com/photos/Norcomp%20Photos/112-024-213R001.jpg,1024RFA-ND,112-024-213R001,NorComp Inc.,CONN SCSI RCPT 24POS R/A SOLDER,922,0,"5.40000","0","1","112","Active","Outer Shroud Contacts","Receptacle","24","2","Through Hole, Right Angle","Solder","Housing/Shell (4-40)","SCSI","Bail Lock","Gold","Flash"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734037&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/1734037-1.jpg,A33469-ND,1734037-1,TE Connectivity AMP Connectors,CONN BTB RCPT 80POS R/A SOLDER,2316,0,"5.46000","0","1","CHAMP .050 I","Active","Outer Shroud Contacts","Receptacle","80","2","Through Hole, Right Angle","Solder","-","Board to Board","Board Lock","Gold","Flash"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FX2-60S-1.27SV(71),//media.digikey.com/photos/Hirose%20Elect%20Photos/FX2-60S-1.27SV%20.jpg,H10533-ND,FX2-60S-1.27SV(71),Hirose Electric Co Ltd,CONN RECEPT STR 60POS 1.27MM SMD,537,0,"5.48000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/22348O/3mtm-mdr-050-bm-thru-hole-ra-receptacle-shielded-ts0621.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_102xx%20Series.jpg,3M15445-ND,10226-55H3PC,3M,CONN RCPT 26POS R/A SOLDER,318,0,"5.58000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","26","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (4-40); Latchblocks","-","Board Lock, Shielded","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22348O/3mtm-mdr-050-bm-thru-hole-ra-receptacle-shielded-ts0621.pdf,//media.digikey.com/photos/3M%20Photos/10220-55G3PC.JPG,3M1814-ND,10220-55G3PC,3M,CONN RCPT 20POS R/A SOLDER,244,0,"5.58000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","20","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (M2.6)","-","Board Lock, Shielded","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22348O/3mtm-mdr-050-bm-thru-hole-ra-receptacle-shielded-ts0621.pdf,//media.digikey.com/photos/3M%20Photos/10236-55H3PC.JPG,3M1821-ND,10236-55H3PC,3M,CONN RCPT 36POS R/A SOLDER,1072,0,"5.66000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","36","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (4-40); Latchblocks","-","Board Lock, Shielded","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22348O/3mtm-mdr-050-bm-thru-hole-ra-receptacle-shielded-ts0621.pdf,//media.digikey.com/photos/3M%20Photos/10236-55G3PC.JPG,3M1820-ND,10236-55G3PC,3M,CONN RCPT 36POS R/A SOLDER,866,0,"5.66000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","36","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (M2.6)","-","Board Lock, Shielded","Gold","30.0µin (0.76µm)"
https://www.hirose.com/product/document?clcode=CL0572-2768-1-71&productname=FX2-100P-0.635SH(71)&series=FX2&documenttype=Catalog&lang=en&documentid=D49368_en,//media.digikey.com/photos/Hirose%20Elect%20Photos/FX2CA2-68S-1.27DSA(71).JPG,H10624-ND,FX2CA2-68S-1.27DSA(71),Hirose Electric Co Ltd,CONN RECEPT VERT 68POS 1.27MM,500,0,"5.90000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.norcomp.net/rohspdfs/SCSI-050Ribbon/11Y/111/111-YYY-113L001.pdf,//media.digikey.com/photos/Norcomp%20Photos/111-050-113L001.jpg,1050PMA-ND,111-050-113L001,NorComp Inc.,CONN SCSI PLUG 50POS VERT SOLDER,517,0,"6.00000","0","1","111","Active","Center Strip Contacts","Plug","50","2","Through Hole","Solder","Housing/Shell (Unthreaded)","SCSI","-","Gold","Flash"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FX2-80S-1.27SV(71),//media.digikey.com/photos/Hirose%20Elect%20Photos/FX2-80S-1.27SV%20.jpg,H10535-ND,FX2-80S-1.27SV(71),Hirose Electric Co Ltd,CONN RECEPT STR 80POS 1.27MM SMD,469,0,"6.00000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/22260O/3mtmmini-d-ribbonmdr-050-bm-thru-hole-vert-shield-ts0427.pdf,//media.digikey.com/Photos/3M%20Photos/10220-6212PL.JPG,3M155819-ND,10220-6212PL,3M,CONN RCPT 20POS VERT SOLDER,0,0,"6.01000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","20","2","Through Hole","Solder","Housing/Shell (M2.6)","-","Board Guide, Shielded","Gold","20.0µin (0.51µm)"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/71781.pdf,//media.digikey.com/Photos/FCI%20Photos/71781-003LF.jpg,609-4809-ND,71781-003LF,Amphenol ICC (FCI),CONN SCA-2 RCPT 40POS VERT SLDR,3286,0,"6.07000","0","1","71781","Active","Outer Shroud Contacts","Receptacle","40","2","Through Hole","Solder","-","SCA-2","Board Guide, Board Lock, Latch Lock","Gold, GXT™","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22258O/3mtm-mini-d-ribbonmdr-050idc-wm-plug-shielded-ts0423.pdf,//media.digikey.com/photos/3M%20Photos/10120-6000EC.jpg,MPB20A-ND,10120-6000EC,3M,CONN PLUG 20POS STR IDC,134,0,"6.22000","0","1","101, Mini D Ribbon (MDR)","Active","Center Strip Contacts","Plug","20","2","Free Hanging (In-Line)","IDC","-","-","Shielded","Gold","30.0µin (0.76µm)"
https://www.norcomp.net/rohspdfs/SCSI-050Ribbon/11Y/112/112-YYY-213R001.pdf,//media.digikey.com/photos/Norcomp%20Photos/112-014-213R001.jpg,1014RFA-ND,112-014-213R001,NorComp Inc.,CONN SCSI RCPT 14POS R/A SOLDER,586,0,"6.46000","0","1","112","Active","Outer Shroud Contacts","Receptacle","14","2","Through Hole, Right Angle","Solder","Housing/Shell (4-40)","SCSI","Bail Lock","Gold","Flash"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FX2C-100P-1.27DSA(71),//media.digikey.com/photos/Hirose%20Elect%20Photos/FX2C-100P-1.27DSA(71).JPG,H10545-ND,FX2C-100P-1.27DSA(71),Hirose Electric Co Ltd,CONN HEADER VERT 100POS 1.27MM,325,0,"6.46000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/22348O/3mtm-mdr-050-bm-thru-hole-ra-receptacle-shielded-ts0621.pdf,//media.digikey.com/photos/3M%20Photos/10240-55G3PC.JPG,3M1824-ND,10240-55G3PC,3M,CONN RCPT 40POS R/A SOLDER,1024,0,"6.72000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","40","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (M2.6)","-","Board Lock, Shielded","Gold","30.0µin (0.76µm)"
https://www.molex.com/pdm_docs/sd/015921030_sd.pdf,-,WM24114-ND,15-92-1080,Molex,CONN RCPT 80POS VERT SOLDER,1050,0,"6.82000","0","1","EBBI 71660","Last Time Buy","Outer Shroud Contacts","Receptacle","80","2","Through Hole","Solder","-","-","Board Guide, Board Lock","Gold","30.0µin (0.76µm)"
https://www.norcomp.net/rohspdfs/SCSI-050Ribbon/11Y/112/112-YYY-213R001.pdf,//media.digikey.com/photos/Norcomp%20Photos/112-050-213R001.jpg,1050RFA-ND,112-050-213R001,NorComp Inc.,CONN SCSI RCPT 50POS R/A SOLDER,357,0,"7.37000","0","1","112","Active","Outer Shroud Contacts","Receptacle","50","2","Through Hole, Right Angle","Solder","Housing/Shell (4-40)","SCSI","Bail Lock","Gold","Flash"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734099&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/1-1734099-0.jpg,A33465-ND,1-1734099-0,TE Connectivity AMP Connectors,CONN BTB PLUG 100POS R/A SOLDER,909,0,"7.43000","0","1","CHAMP .050 I","Active","Center Strip Contacts","Plug","100","2","Through Hole, Right Angle","Solder","-","Board to Board","Board Lock","Gold","30.0µin (0.76µm)"
https://www.norcomp.net/rohspdfs/SCSI-050Ribbon/11Y/111/111-YYY-213L001.pdf,//media.digikey.com/photos/Norcomp%20Photos/111-050-213L001.jpg,1050PFA-ND,111-050-213L001,NorComp Inc.,CONN SCSI RCPT 50POS VERT SOLDER,2667,0,"7.46000","0","1","111","Active","Outer Shroud Contacts","Receptacle","50","2","Through Hole","Solder","Housing/Shell (Unthreaded)","SCSI","Bail Lock","Gold","Flash"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5229912&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/6-5229912-1.JPG,A33611-ND,5229912-1,TE Connectivity AMP Connectors,CONN PLUG 50POS STR IDC,701,0,"7.63000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","50","2","Free Hanging (In-Line)","IDC","Housing/Shell (4-40)","-","-","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22258O/3mtm-mini-d-ribbonmdr-050idc-wm-plug-shielded-ts0423.pdf,//media.digikey.com/photos/3M%20Photos/10140-6000EC.jpg,MPB40A-ND,10140-6000EC,3M,CONN PLUG 40POS STR IDC,4531,0,"7.66000","0","1","101, Mini D Ribbon (MDR)","Active","Center Strip Contacts","Plug","40","2","Free Hanging (In-Line)","IDC","-","-","Shielded","Gold","30.0µin (0.76µm)"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FI40B-20S(50),//media.digikey.com/Photos/Hirose%20Elect%20Photos/FI40B-20S(50).JPG,H122606-ND,FI40B-20S(50),Hirose Electric Co Ltd,CONN RCPT 20POS VERT SOLDER,218,0,"7.94000","0","1","FI","Active","Outer Shroud Contacts","Receptacle","20","2","Through Hole","Solder","-","-","-","Gold","-"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FX2B-52SA-1.27R,//media.digikey.com/photos/Hirose%20Elect%20Photos/FX2B-52SA-1.27R.jpg,H4345-ND,FX2B-52SA-1.27R,Hirose Electric Co Ltd,CONN SOCKET 52POS 1.27MM (4PCS),3065,0,"8.05000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FX2BA-80SA-1.27R,//media.digikey.com/photos/Hirose%20Elect%20Photos/FX2BA-80SA-1.27R.jpg,H4297-ND,FX2BA-80SA-1.27R,Hirose Electric Co Ltd,CONN SOCKET 80POS 1.27MM (4PCS),424,0,"8.05000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=552274&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/552318-1.jpg,A1503-ND,552274-1,TE Connectivity AMP Connectors,CONN PLUG 36POS STR IDC,528,0,"8.07000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","36","2","Free Hanging (In-Line)","IDC","-","-","Bail Lock","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22325O/3mtm-mini-d-ribbonmdr-050-bm-thru-hole-ra-shielded-ts0531.pdf,//media.digikey.com/Photos/3M%20Photos/N10226-5212PC.jpg,N10226-5212PC-ND,N10226-5212PC,3M,CONN RCPT 26POS R/A SOLDER,613,0,"8.17000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","26","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (M2.6)","-","Shielded","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22258O/3mtm-mini-d-ribbonmdr-050idc-wm-plug-shielded-ts0423.pdf,//media.digikey.com/photos/3M%20Photos/10150-6000EC.jpg,MPB50A-ND,10150-6000EC,3M,CONN PLUG 50POS STR IDC,831,0,"8.18000","0","1","101, Mini D Ribbon (MDR)","Active","Center Strip Contacts","Plug","50","2","Free Hanging (In-Line)","IDC","-","-","Shielded","Gold","30.0µin (0.76µm)"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FX2B-40SA-1.27R,//media.digikey.com/photos/Hirose%20Elect%20Photos/FX2B-40SA-1.27R.jpg,H4344-ND,FX2B-40SA-1.27R,Hirose Electric Co Ltd,CONN SOCKET 40POS 1.27MM (4PCS),264,0,"8.18000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/22325O/3mtm-mini-d-ribbonmdr-050-bm-thru-hole-ra-shielded-ts0531.pdf,//media.digikey.com/Photos/3M%20Photos/N10214-52B2PC.jpg,N10214-52B2PC-ND,N10214-52B2PC,3M,CONN RCPT 14POS R/A SOLDER,969,0,"8.28000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","14","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (M2.6)","-","Board Lock, Shielded","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22325O/3mtm-mini-d-ribbonmdr-050-bm-thru-hole-ra-shielded-ts0531.pdf,//media.digikey.com/Photos/3M%20Photos/N10220-5212PC.jpg,N10220-5212PC-ND,N10220-5212PC,3M,CONN RCPT 20POS R/A SOLDER,531,0,"8.28000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","20","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (M2.6)","-","Shielded","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5552116&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5552116-1.jpg,A31833-ND,5552116-1,TE Connectivity AMP Connectors,CONN PLUG 50POS VERT SOLDER,569,0,"8.29000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","50","2","Through Hole","Solder","Board Side","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5552791&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/photos/Tyco%20Amp%20Photos/5552740-1%20,%205552791-1.jpg",A31842-ND,5552791-1,TE Connectivity AMP Connectors,CONN RCPT 24POS R/A SOLDER,452,0,"8.31000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","24","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (Unthreaded)","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5552118&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5552118-1.jpg,A31834-ND,5552118-1,TE Connectivity AMP Connectors,CONN RCPT 50POS VERT SOLDER,784,0,"8.32000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","50","2","Through Hole","Solder","Board Side","-","-","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22325O/3mtm-mini-d-ribbonmdr-050-bm-thru-hole-ra-shielded-ts0531.pdf,//media.digikey.com/Photos/3M%20Photos/N10226-52B2PC.jpg,3M157497-ND,N10226-52B2PC,3M,CONN RCPT 26POS R/A SOLDER,182,0,"8.43000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","26","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (M2.6)","-","Board Lock, Shielded","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22410O/3mtm-mdr-050-straddlemount-plug-shielded-ts0698.pdf,//media.digikey.com/Photos/3M%20Photos/10126-900APL.jpg,3M15560-ND,10126-900APL,3M,CONN PLUG 26POS EDGE MNT SOLDER,2652,0,"8.63000","0","1","101, Mini D Ribbon (MDR)","Active","Center Strip Contacts","Plug","26","2","Board Edge, Straddle Mount","Solder","-","-","Shielded","Gold","8.00µin (0.203µm)"
http://multimedia.3m.com/mws/media/22260O/3mtmmini-d-ribbonmdr-050-bm-thru-hole-vert-shield-ts0427.pdf,//media.digikey.com/photos/3M%20Photos/10268-6212PC.JPG,3M1829-ND,10268-6212PC,3M,CONN RCPT 68POS PCB SOLDER,315,0,"8.67000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","68","2","Panel Mount, Through Hole","Solder","Housing/Shell (M2.6)","-","Shielded","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22325O/3mtm-mini-d-ribbonmdr-050-bm-thru-hole-ra-shielded-ts0531.pdf,//media.digikey.com/Photos/3M%20Photos/N10236-5212PC.JPG,3M155874-ND,N10236-5212PC,3M,CONN RCPT 36POS R/A SOLDER,254,0,"8.70000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","36","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (M2.6)","-","Shielded","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22258O/3mtm-mini-d-ribbonmdr-050idc-wm-plug-shielded-ts0423.pdf,//media.digikey.com/photos/3M%20Photos/10168-6000EC.JPG,MPB68A-ND,10168-6000EC,3M,CONN PLUG 68POS STR IDC,212,0,"8.74000","0","1","101, Mini D Ribbon (MDR)","Active","Center Strip Contacts","Plug","68","2","Free Hanging (In-Line)","IDC","-","-","Shielded","Gold","30.0µin (0.76µm)"
