Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Number of Outputs","Voltage - Input (Min)","Voltage - Input (Max)","Voltage - Output 1","Voltage - Output 2","Voltage - Output 3","Voltage - Output 4","Current - Output (Max)","Power (Watts)","Voltage - Isolation","Applications","Features","Operating Temperature","Efficiency","Mounting Type","Package / Case","Size / Dimension","Supplier Device Package","Control Features"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmz30606,//media.digikey.com/Renders/Texas%20Instr%20Renders/SIMPLE%20SWITCHER%C2%AE%20Series-39-QFN.jpg,296-37031-1-ND,LMZ30606RKGT,Texas Instruments,DC DC CONVERTER 0.8-3.6V 22W,11441,10001,"7.30000","0","1","Cut Tape (CT)","SIMPLE SWITCHER®","Active","Non-Isolated PoL Module","1","2.95V","6V","0.8 ~ 3.6V","-","-","-","6A","-","-","ITE (Commercial)","OCP, OTP, UVLO","-40°C ~ 85°C","96%","Surface Mount","39-BQFN Module","0.44"" L x 0.36"" W x 0.11"" H (11.2mm x 9.2mm x 2.9mm)","39-B1QFN (11x9)","Enable, Active High"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmz30606,//media.digikey.com/Renders/Texas%20Instr%20Renders/SIMPLE%20SWITCHER%C2%AE%20Series-39-QFN.jpg,296-37031-6-ND,LMZ30606RKGT,Texas Instruments,DC DC CONVERTER 0.8-3.6V 22W,11441,10001,"Digi-Reel","0","1","Digi-Reel®","SIMPLE SWITCHER®","Active","Non-Isolated PoL Module","1","2.95V","6V","0.8 ~ 3.6V","-","-","-","6A","-","-","ITE (Commercial)","OCP, OTP, UVLO","-40°C ~ 85°C","96%","Surface Mount","39-BQFN Module","0.44"" L x 0.36"" W x 0.11"" H (11.2mm x 9.2mm x 2.9mm)","39-B1QFN (11x9)","Enable, Active High"
https://power.murata.com/data/power/ncl/kdc_mer1.pdf,//media.digikey.com/Photos/Murata%20Photos/MFG_MEF1%20Series.jpg,811-2138-5-ND,MER1S2412SC,Murata Power Solutions Inc.,DC DC CONVERTER 12V 1W,2488,0,"6.11000","0","1","Tube","MER1 (1W)","Active","Isolated Module","1","22.6V","26.4V","12V","-","-","-","84mA","1W","1kV","ITE (Commercial)","-","-40°C ~ 85°C","87.5%","Through Hole","7-SIP Module, 4 Leads","0.77"" L x 0.24"" W x 0.40"" H (19.7mm x 6.2mm x 10.2mm)","-","-"
https://power.murata.com/data/power/ncl/kdc_mer1.pdf,//media.digikey.com/Photos/Murata%20Photos/MFG_MEF1%20Series.jpg,811-2139-5-ND,MER1S2415SC,Murata Power Solutions Inc.,DC DC CONVERTER 15V 1W,1432,0,"6.11000","0","1","Tube","MER1 (1W)","Active","Isolated Module","1","22.6V","26.4V","15V","-","-","-","67mA","1W","1kV","ITE (Commercial)","-","-40°C ~ 85°C","87.5%","Through Hole","7-SIP Module, 4 Leads","0.77"" L x 0.24"" W x 0.40"" H (19.7mm x 6.2mm x 10.2mm)","-","-"
https://power.murata.com/data/power/ncl/kdc_mer1.pdf,//media.digikey.com/Photos/Murata%20Photos/MFG_MEF1%20Series.jpg,811-2140-5-ND,MER1S4805SC,Murata Power Solutions Inc.,DC DC CONVERTER 5V 1W,413,0,"6.11000","0","1","Tube","MER1 (1W)","Active","Isolated Module","1","43.2V","52.8V","5V","-","-","-","200mA","1W","1kV","ITE (Commercial)","-","-40°C ~ 85°C","79.5%","Through Hole","7-SIP Module, 4 Leads","0.77"" L x 0.24"" W x 0.40"" H (19.7mm x 6.2mm x 10.2mm)","-","-"
https://www.tracopower.com/products/tsr1.pdf,//media.digikey.com/Photos/Traco-Power-North-America/MFG_TSR-1-2490.jpg,1951-2747-ND,TSR 1-2450,Traco Power,DC DC CONVERTER 5V 5W,4197,0,"6.14000","0","1","-","TSR 1","Active","Linear Regulator Replacement","1","6.5V","36V","5V","-","-","-","1A","5W","-","ITE (Commercial)","SCP","-40°C ~ 85°C (With Derating)","94%","Through Hole","3-SIP Module","0.46"" L x 0.30"" W x 0.40"" H (11.7mm x 7.5mm x 10.1mm)","-","-"
https://www.tracopower.com/products/tsr1.pdf,//media.digikey.com/Photos/Traco-Power-North-America/MFG_TSR-1-2490.jpg,1951-2742-ND,TSR 1-2433,Traco Power,DC DC CONVERTER 3.3V 3.3W,1541,0,"6.14000","0","1","-","TSR 1","Active","Linear Regulator Replacement","1","4.75V","36V","3.3V","-","-","-","1A","3.3W","-","ITE (Commercial)","SCP","-40°C ~ 85°C (With Derating)","91%","Through Hole","3-SIP Module","0.46"" L x 0.30"" W x 0.40"" H (11.7mm x 7.5mm x 10.1mm)","-","-"
http://apps.geindustrial.com/publibrary/checkout/APTH003A0X?TNR=Data%20Sheets|APTH003A0X|generic,//media.digikey.com/Photos/Lineage%20Photos/APXS003A0X4-SRZ.jpg,555-1120-2-ND,APTH003A0X-SRZ,ABB Embedded Power,DC DC CONVERTER 0.6-3.6V 10W,400,0,"6.19133","0","400","Tape & Reel (TR)","PicoTLynx™","Active","Non-Isolated PoL Module","1","2.4V","5.5V","0.6 ~ 3.6V","-","-","-","3A","10W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, UVLO","-40°C ~ 85°C","94%","Surface Mount","10-SMD Module","0.48"" L x 0.48"" W x 0.25"" H (12.2mm x 12.2mm x 6.3mm)","-","Enable, Active Low"
http://apps.geindustrial.com/publibrary/checkout/APTH003A0X?TNR=Data%20Sheets|APTH003A0X|generic,//media.digikey.com/Photos/Lineage%20Photos/APXS003A0X4-SRZ.jpg,555-1120-1-ND,APTH003A0X-SRZ,ABB Embedded Power,DC DC CONVERTER 0.6-3.6V 10W,509,0,"7.10000","0","1","Cut Tape (CT)","PicoTLynx™","Active","Non-Isolated PoL Module","1","2.4V","5.5V","0.6 ~ 3.6V","-","-","-","3A","10W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, UVLO","-40°C ~ 85°C","94%","Surface Mount","10-SMD Module","0.48"" L x 0.48"" W x 0.25"" H (12.2mm x 12.2mm x 6.3mm)","-","Enable, Active Low"
http://apps.geindustrial.com/publibrary/checkout/APTH003A0X?TNR=Data%20Sheets|APTH003A0X|generic,//media.digikey.com/Photos/Lineage%20Photos/APXS003A0X4-SRZ.jpg,555-1120-6-ND,APTH003A0X-SRZ,ABB Embedded Power,DC DC CONVERTER 0.6-3.6V 10W,509,0,"Digi-Reel","0","1","Digi-Reel®","PicoTLynx™","Active","Non-Isolated PoL Module","1","2.4V","5.5V","0.6 ~ 3.6V","-","-","-","3A","10W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, UVLO","-40°C ~ 85°C","94%","Surface Mount","10-SMD Module","0.48"" L x 0.48"" W x 0.25"" H (12.2mm x 12.2mm x 6.3mm)","-","Enable, Active Low"
http://apps.geindustrial.com/publibrary/checkout/APTS003A0X?TNR=Data%20Sheets|APTS003A0X|generic,//media.digikey.com/Photos/Lineage%20Photos/APXS003A0X4-SRZ.jpg,555-1124-2-ND,APTS003A0X-SRZ,ABB Embedded Power,DC DC CONVERTER 0.6-5.5V 16W,1200,0,"6.19135","0","400","Tape & Reel (TR)","PicoTLynx™","Active","Non-Isolated PoL Module","1","4.5V","14V","0.6 ~ 5.5V","-","-","-","3A","16W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, UVLO","-40°C ~ 85°C","92%","Surface Mount","10-SMD Module","0.48"" L x 0.48"" W x 0.25"" H (12.2mm x 12.2mm x 6.3mm)","-","Enable, Active Low"
http://apps.geindustrial.com/publibrary/checkout/APTS003A0X?TNR=Data%20Sheets|APTS003A0X|generic,//media.digikey.com/Photos/Lineage%20Photos/APXS003A0X4-SRZ.jpg,555-1124-1-ND,APTS003A0X-SRZ,ABB Embedded Power,DC DC CONVERTER 0.6-5.5V 16W,1713,0,"7.37000","0","1","Cut Tape (CT)","PicoTLynx™","Active","Non-Isolated PoL Module","1","4.5V","14V","0.6 ~ 5.5V","-","-","-","3A","16W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, UVLO","-40°C ~ 85°C","92%","Surface Mount","10-SMD Module","0.48"" L x 0.48"" W x 0.25"" H (12.2mm x 12.2mm x 6.3mm)","-","Enable, Active Low"
http://apps.geindustrial.com/publibrary/checkout/APTS003A0X?TNR=Data%20Sheets|APTS003A0X|generic,//media.digikey.com/Photos/Lineage%20Photos/APXS003A0X4-SRZ.jpg,555-1124-6-ND,APTS003A0X-SRZ,ABB Embedded Power,DC DC CONVERTER 0.6-5.5V 16W,1713,0,"Digi-Reel","0","1","Digi-Reel®","PicoTLynx™","Active","Non-Isolated PoL Module","1","4.5V","14V","0.6 ~ 5.5V","-","-","-","3A","16W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, UVLO","-40°C ~ 85°C","92%","Surface Mount","10-SMD Module","0.48"" L x 0.48"" W x 0.25"" H (12.2mm x 12.2mm x 6.3mm)","-","Enable, Active Low"
https://power.murata.com/data/power/okr-t3-w12.pdf,//media.digikey.com/Photos/Murata%20Photos/OKR-T%5E3-W12-C.JPG,811-2115-5-ND,OKR-T/3-W12-C,Murata Power Solutions Inc.,DC DC CONVERTER 0.59-6V 15W,4960,0,"6.20000","0","1","Tray","Okami™ OKR-T/3","Active","Non-Isolated PoL Module","1","4.5V","14V","0.59 ~ 6V","-","-","-","3A","15W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, SCP, UVLO","-40°C ~ 85°C","93%","Through Hole","5-SIP Module","0.41"" L x 0.30"" W x 0.65"" H (10.4mm x 7.6mm x 16.5mm)","-","Enable, Active High"
https://power.murata.com/data/power/okx-t5-d12.pdf,//media.digikey.com/Photos/Murata%20Photos/OKX-T%5E5-D12N-C.jpg,811-2622-ND,OKX-T/5-D12N-C,Murata Power Solutions Inc.,DC DC CONVERTER 0.7525-5.5V 25W,1792,0,"6.20000","0","1","Tray","Okami™ OKX-T/5-D12","Active","Non-Isolated PoL Module","1","8.3V","13.8V","0.7525 ~ 5.5V","-","-","-","5A","25W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, SCP, UVLO","-40°C ~ 85°C","93%","Through Hole","5-SIP Module","0.90"" L x 0.28"" W x 0.40"" H (22.9mm x 7.1mm x 10.2mm)","-","Enable, Active Low"
https://www.xppower.com/Portals/0/pdfs/SF_IH.pdf,//media.digikey.com/Photos/XP%20Power/MFG_IH_sip.jpg,1470-1442-5-ND,IH0512S,XP Power,DC DC CONVERTER +/-12V 2W,4456,0,"6.25000","0","1","Tube","IH (2W)","Active","Isolated Module","2","4.5V","5.5V","12V","-12V","-","-","84mA, 84mA","2W","1kV","ITE (Commercial)","-","-40°C ~ 85°C","78%","Through Hole","5-SIP Module","0.77"" L x 0.28"" W x 0.40"" H (19.5mm x 7.2mm x 10.2mm)","-","-"
https://www.xppower.com/Portals/0/pdfs/SF_IH.pdf,//media.digikey.com/Photos/XP%20Power/MFG_IH_sip.jpg,1470-1444-5-ND,IH0515S,XP Power,DC DC CONVERTER +/-15V 2W,545,0,"6.25000","0","1","Tube","IH (2W)","Active","Isolated Module","2","4.5V","5.5V","15V","-15V","-","-","66mA, 66mA","2W","1kV","ITE (Commercial)","-","-40°C ~ 85°C","80%","Through Hole","5-SIP Module","0.77"" L x 0.28"" W x 0.40"" H (19.5mm x 7.2mm x 10.2mm)","-","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmz34202,//media.digikey.com/Renders/Texas%20Instr%20Renders/SIMPLE-SWITCHER%C2%AE-Series-43-QFN.jpg,296-44479-2-ND,LMZ34202RVQR,Texas Instruments,DC DC CONVERTER 2.5-7.5V,1000,0,"6.27440","0","500","Tape & Reel (TR)","SIMPLE SWITCHER®","Active","Non-Isolated PoL Module","1","4.5V","42V","2.5 ~ 7.5V","-","-","-","2A","-","-","ITE (Commercial)","Remote On/Off, OCP, OTP, UVLO","-40°C ~ 105°C","92%","Surface Mount","43-BQFN Module","0.39"" L x 0.39"" W x 0.17"" H (10.0mm x 10.0mm x 4.3mm)","43-B3QFN (10x10)","Enable, Active High"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmz34202,//media.digikey.com/Renders/Texas%20Instr%20Renders/SIMPLE-SWITCHER%C2%AE-Series-43-QFN.jpg,296-44479-1-ND,LMZ34202RVQR,Texas Instruments,DC DC CONVERTER 2.5-7.5V,1297,0,"9.92000","0","1","Cut Tape (CT)","SIMPLE SWITCHER®","Active","Non-Isolated PoL Module","1","4.5V","42V","2.5 ~ 7.5V","-","-","-","2A","-","-","ITE (Commercial)","Remote On/Off, OCP, OTP, UVLO","-40°C ~ 105°C","92%","Surface Mount","43-BQFN Module","0.39"" L x 0.39"" W x 0.17"" H (10.0mm x 10.0mm x 4.3mm)","43-B3QFN (10x10)","Enable, Active High"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmz34202,//media.digikey.com/Renders/Texas%20Instr%20Renders/SIMPLE-SWITCHER%C2%AE-Series-43-QFN.jpg,296-44479-6-ND,LMZ34202RVQR,Texas Instruments,DC DC CONVERTER 2.5-7.5V,1297,0,"Digi-Reel","0","1","Digi-Reel®","SIMPLE SWITCHER®","Active","Non-Isolated PoL Module","1","4.5V","42V","2.5 ~ 7.5V","-","-","-","2A","-","-","ITE (Commercial)","Remote On/Off, OCP, OTP, UVLO","-40°C ~ 105°C","92%","Surface Mount","43-BQFN Module","0.39"" L x 0.39"" W x 0.17"" H (10.0mm x 10.0mm x 4.3mm)","43-B3QFN (10x10)","Enable, Active High"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpsm84203,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_TPSM842xx.jpg,296-47074-ND,TPSM84205EAB,Texas Instruments,DC DC CONVERTER 5V,1403,10000,"6.28000","0","1","Tray","TPS","Active","Linear Regulator Replacement","1","7V","28V","5V","-","-","-","1.5A","-","-","ITE (Commercial)","OCP, OTP, OVP","-40°C ~ 85°C (With Derating)","94%","Through Hole","3-SIP Module","0.40"" L x 0.31"" W x 0.44"" H (10.1mm x 7.8mm x 11.1mm)","3-SIP Module","-"
https://power.murata.com/data/power/ncl/kdc_nte.pdf,//media.digikey.com/Photos/Murata%20Photos/NTE0505MC-R.jpg,811-3417-2-ND,NTE1212MC-R,Murata Power Solutions Inc.,DC DC CONVERTER 12V 1W,1500,0,"6.28004","0","500","Tape & Reel (TR)","NTE (1W)","Active","Isolated Module","1","10.8V","13.2V","12V","-","-","-","83mA","1W","1kV","ITE (Commercial)","-","-40°C ~ 85°C","74%","Surface Mount","14-SMD Module, 8 Leads","0.50"" L x 0.30"" W x 0.26"" H (12.7mm x 7.6mm x 6.6mm)","-","-"
https://power.murata.com/data/power/ncl/kdc_nte.pdf,//media.digikey.com/Photos/Murata%20Photos/NTE0505MC-R.jpg,811-3417-1-ND,NTE1212MC-R,Murata Power Solutions Inc.,DC DC CONVERTER 12V 1W,1711,0,"7.95000","0","1","Cut Tape (CT)","NTE (1W)","Active","Isolated Module","1","10.8V","13.2V","12V","-","-","-","83mA","1W","1kV","ITE (Commercial)","-","-40°C ~ 85°C","74%","Surface Mount","14-SMD Module, 8 Leads","0.50"" L x 0.30"" W x 0.26"" H (12.7mm x 7.6mm x 6.6mm)","-","-"
https://power.murata.com/data/power/ncl/kdc_nte.pdf,//media.digikey.com/Photos/Murata%20Photos/NTE0505MC-R.jpg,811-3417-6-ND,NTE1212MC-R,Murata Power Solutions Inc.,DC DC CONVERTER 12V 1W,1711,0,"Digi-Reel","0","1","Digi-Reel®","NTE (1W)","Active","Isolated Module","1","10.8V","13.2V","12V","-","-","-","83mA","1W","1kV","ITE (Commercial)","-","-40°C ~ 85°C","74%","Surface Mount","14-SMD Module, 8 Leads","0.50"" L x 0.30"" W x 0.26"" H (12.7mm x 7.6mm x 6.6mm)","-","-"
https://power.murata.com/data/power/ncl/kdc_nte.pdf,//media.digikey.com/Photos/Murata%20Photos/NTE0505MC-R.jpg,811-2691-2-ND,NTE0505MC-R,Murata Power Solutions Inc.,DC DC CONVERTER 5V 1W,500,0,"6.28004","0","500","Tape & Reel (TR)","NTE (1W)","Active","Isolated Module","1","4.5V","5.5V","5V","-","-","-","200mA","1W","1kV","ITE (Commercial)","-","-40°C ~ 85°C","68%","Surface Mount","14-SMD Module, 8 Leads","0.50"" L x 0.30"" W x 0.26"" H (12.7mm x 7.6mm x 6.6mm)","-","-"
https://power.murata.com/data/power/ncl/kdc_nte.pdf,//media.digikey.com/Photos/Murata%20Photos/NTE0505MC-R.jpg,811-2691-1-ND,NTE0505MC-R,Murata Power Solutions Inc.,DC DC CONVERTER 5V 1W,2365,0,"7.95000","0","1","Cut Tape (CT)","NTE (1W)","Active","Isolated Module","1","4.5V","5.5V","5V","-","-","-","200mA","1W","1kV","ITE (Commercial)","-","-40°C ~ 85°C","68%","Surface Mount","14-SMD Module, 8 Leads","0.50"" L x 0.30"" W x 0.26"" H (12.7mm x 7.6mm x 6.6mm)","-","-"
https://power.murata.com/data/power/ncl/kdc_nte.pdf,//media.digikey.com/Photos/Murata%20Photos/NTE0505MC-R.jpg,811-2691-6-ND,NTE0505MC-R,Murata Power Solutions Inc.,DC DC CONVERTER 5V 1W,2365,0,"Digi-Reel","0","1","Digi-Reel®","NTE (1W)","Active","Isolated Module","1","4.5V","5.5V","5V","-","-","-","200mA","1W","1kV","ITE (Commercial)","-","-40°C ~ 85°C","68%","Surface Mount","14-SMD Module, 8 Leads","0.50"" L x 0.30"" W x 0.26"" H (12.7mm x 7.6mm x 6.6mm)","-","-"
https://power.murata.com/data/power/okl-t6-w12.pdf,//media.digikey.com/Photos/Murata%20Photos/OKL-T%5E6-W12x-C.jpg,811-2214-2-ND,OKL-T/6-W12N-C,Murata Power Solutions Inc.,DC DC CONVERTER 0.591-5.5V 30W,4000,0,"6.29090","0","400","Tape & Reel (TR)","Okami™ OKL-T/6-W12","Active","Non-Isolated PoL Module","1","4.5V","14V","0.591 ~ 5.5V","-","-","-","6A","30W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, SCP, UVLO","-","93%","Surface Mount","12-BLGA Module","0.48"" L x 0.48"" W x 0.28"" H (12.2mm x 12.2mm x 7.1mm)","-","Enable, Active Low"
https://power.murata.com/data/power/okl-t6-w12.pdf,//media.digikey.com/Photos/Murata%20Photos/OKL-T%5E6-W12x-C.jpg,811-2214-1-ND,OKL-T/6-W12N-C,Murata Power Solutions Inc.,DC DC CONVERTER 0.591-5.5V 30W,4333,0,"7.50000","0","1","Cut Tape (CT)","Okami™ OKL-T/6-W12","Active","Non-Isolated PoL Module","1","4.5V","14V","0.591 ~ 5.5V","-","-","-","6A","30W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, SCP, UVLO","-","93%","Surface Mount","12-BLGA Module","0.48"" L x 0.48"" W x 0.28"" H (12.2mm x 12.2mm x 7.1mm)","-","Enable, Active Low"
https://power.murata.com/data/power/okl-t6-w12.pdf,//media.digikey.com/Photos/Murata%20Photos/OKL-T%5E6-W12x-C.jpg,811-2214-6-ND,OKL-T/6-W12N-C,Murata Power Solutions Inc.,DC DC CONVERTER 0.591-5.5V 30W,4333,0,"Digi-Reel","0","1","Digi-Reel®","Okami™ OKL-T/6-W12","Active","Non-Isolated PoL Module","1","4.5V","14V","0.591 ~ 5.5V","-","-","-","6A","30W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, SCP, UVLO","-","93%","Surface Mount","12-BLGA Module","0.48"" L x 0.48"" W x 0.28"" H (12.2mm x 12.2mm x 7.1mm)","-","Enable, Active Low"
https://power.murata.com/data/power/okl-t6-w12.pdf,//media.digikey.com/Photos/Murata%20Photos/OKL-T%5E6-W12x-C.jpg,811-3015-2-ND,OKL-T/6-W12P-C,Murata Power Solutions Inc.,DC DC CONVERTER 0.591-5.5V 30W,3608,0,"6.29090","0","400","Tape & Reel (TR)","Okami™ OKL-T/6-W12","Active","Non-Isolated PoL Module","1","4.5V","14V","0.591 ~ 5.5V","-","-","-","6A","30W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, SCP, UVLO","-","93%","Surface Mount","12-BLGA Module","0.48"" L x 0.48"" W x 0.28"" H (12.2mm x 12.2mm x 7.1mm)","-","Enable, Active High"
https://power.murata.com/data/power/okl-t6-w12.pdf,//media.digikey.com/Photos/Murata%20Photos/OKL-T%5E6-W12x-C.jpg,811-3015-1-ND,OKL-T/6-W12P-C,Murata Power Solutions Inc.,DC DC CONVERTER 0.591-5.5V 30W,3867,0,"7.50000","0","1","Cut Tape (CT)","Okami™ OKL-T/6-W12","Active","Non-Isolated PoL Module","1","4.5V","14V","0.591 ~ 5.5V","-","-","-","6A","30W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, SCP, UVLO","-","93%","Surface Mount","12-BLGA Module","0.48"" L x 0.48"" W x 0.28"" H (12.2mm x 12.2mm x 7.1mm)","-","Enable, Active High"
https://power.murata.com/data/power/okl-t6-w12.pdf,//media.digikey.com/Photos/Murata%20Photos/OKL-T%5E6-W12x-C.jpg,811-3015-6-ND,OKL-T/6-W12P-C,Murata Power Solutions Inc.,DC DC CONVERTER 0.591-5.5V 30W,3867,0,"Digi-Reel","0","1","Digi-Reel®","Okami™ OKL-T/6-W12","Active","Non-Isolated PoL Module","1","4.5V","14V","0.591 ~ 5.5V","-","-","-","6A","30W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, SCP, UVLO","-","93%","Surface Mount","12-BLGA Module","0.48"" L x 0.48"" W x 0.28"" H (12.2mm x 12.2mm x 7.1mm)","-","Enable, Active High"
https://power.murata.com/data/power/oky-t3-t5-d12.pdf,//media.digikey.com/Photos/Murata%20Photos/OKX2-T%5E10-W5N-C.jpg,811-3419-2-ND,OKY-T/5-D12P-C,Murata Power Solutions Inc.,DC DC CONVERTER 0.75-5.5V 25W,2800,0,"6.29090","0","400","Tape & Reel (TR)","Okami™ OKY-T/5-D12","Active","Non-Isolated PoL Module","1","8.3V","14V","0.75 ~ 5.5V","-","-","-","5A","25W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, SCP, UVLO","-","93%","Surface Mount","5-SMD Module","0.82"" L x 0.47"" W x 0.28"" H (20.8mm x 11.9mm x 7.1mm)","-","Enable, Active High"
https://power.murata.com/data/power/oky-t3-t5-d12.pdf,//media.digikey.com/Photos/Murata%20Photos/OKX2-T%5E10-W5N-C.jpg,811-3419-1-ND,OKY-T/5-D12P-C,Murata Power Solutions Inc.,DC DC CONVERTER 0.75-5.5V 25W,2952,0,"7.50000","0","1","Cut Tape (CT)","Okami™ OKY-T/5-D12","Active","Non-Isolated PoL Module","1","8.3V","14V","0.75 ~ 5.5V","-","-","-","5A","25W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, SCP, UVLO","-","93%","Surface Mount","5-SMD Module","0.82"" L x 0.47"" W x 0.28"" H (20.8mm x 11.9mm x 7.1mm)","-","Enable, Active High"
https://power.murata.com/data/power/oky-t3-t5-d12.pdf,//media.digikey.com/Photos/Murata%20Photos/OKX2-T%5E10-W5N-C.jpg,811-3419-6-ND,OKY-T/5-D12P-C,Murata Power Solutions Inc.,DC DC CONVERTER 0.75-5.5V 25W,2952,0,"Digi-Reel","0","1","Digi-Reel®","Okami™ OKY-T/5-D12","Active","Non-Isolated PoL Module","1","8.3V","14V","0.75 ~ 5.5V","-","-","-","5A","25W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, SCP, UVLO","-","93%","Surface Mount","5-SMD Module","0.82"" L x 0.47"" W x 0.28"" H (20.8mm x 11.9mm x 7.1mm)","-","Enable, Active High"
https://power.murata.com/data/power/oky-t3-t5-w5.pdf,//media.digikey.com/Photos/Murata%20Photos/OKY-T%5E5-W5N-C.jpg,811-2066-2-ND,OKY-T/5-W5N-C,Murata Power Solutions Inc.,DC DC CONVERTER 0.8-3.6V 17W,2000,0,"6.29090","0","400","Tape & Reel (TR)","Okami™ OKY T/5-W5","Active","Non-Isolated PoL Module","1","2.4V","5.5V","0.8 ~ 3.6V","-","-","-","5A","17W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, SCP, UVLO","-40°C ~ 85°C","96%","Surface Mount","5-SMD Module","0.82"" L x 0.47"" W x 0.28"" H (20.8mm x 11.9mm x 7.1mm)","-","Enable, Active Low"
https://power.murata.com/data/power/oky-t3-t5-w5.pdf,//media.digikey.com/Photos/Murata%20Photos/OKY-T%5E5-W5N-C.jpg,811-2066-1-ND,OKY-T/5-W5N-C,Murata Power Solutions Inc.,DC DC CONVERTER 0.8-3.6V 17W,2332,0,"7.50000","0","1","Cut Tape (CT)","Okami™ OKY T/5-W5","Active","Non-Isolated PoL Module","1","2.4V","5.5V","0.8 ~ 3.6V","-","-","-","5A","17W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, SCP, UVLO","-40°C ~ 85°C","96%","Surface Mount","5-SMD Module","0.82"" L x 0.47"" W x 0.28"" H (20.8mm x 11.9mm x 7.1mm)","-","Enable, Active Low"
https://power.murata.com/data/power/oky-t3-t5-w5.pdf,//media.digikey.com/Photos/Murata%20Photos/OKY-T%5E5-W5N-C.jpg,811-2066-6-ND,OKY-T/5-W5N-C,Murata Power Solutions Inc.,DC DC CONVERTER 0.8-3.6V 17W,2332,0,"Digi-Reel","0","1","Digi-Reel®","Okami™ OKY T/5-W5","Active","Non-Isolated PoL Module","1","2.4V","5.5V","0.8 ~ 3.6V","-","-","-","5A","17W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, SCP, UVLO","-40°C ~ 85°C","96%","Surface Mount","5-SMD Module","0.82"" L x 0.47"" W x 0.28"" H (20.8mm x 11.9mm x 7.1mm)","-","Enable, Active Low"
https://power.murata.com/data/power/oky-t3-t5-d12.pdf,//media.digikey.com/photos/Murata%20Photos/OKY-T^5-D12N-C.JPG,811-1992-2-ND,OKY-T/5-D12N-C,Murata Power Solutions Inc.,DC DC CONVERTER 0.75-5.5V 25W,1600,0,"6.29090","0","400","Tape & Reel (TR)","Okami™ OKY-T/5-D12","Active","Non-Isolated PoL Module","1","8.3V","14V","0.75 ~ 5.5V","-","-","-","5A","25W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, SCP, UVLO","-","93%","Surface Mount","5-SMD Module","0.82"" L x 0.47"" W x 0.28"" H (20.8mm x 11.9mm x 7.1mm)","-","Enable, Active Low"
https://power.murata.com/data/power/oky-t3-t5-d12.pdf,//media.digikey.com/photos/Murata%20Photos/OKY-T^5-D12N-C.JPG,811-1992-1-ND,OKY-T/5-D12N-C,Murata Power Solutions Inc.,DC DC CONVERTER 0.75-5.5V 25W,1812,0,"7.50000","0","1","Cut Tape (CT)","Okami™ OKY-T/5-D12","Active","Non-Isolated PoL Module","1","8.3V","14V","0.75 ~ 5.5V","-","-","-","5A","25W","-","ITE (Commercial)","Remote On/Off, OCP, OTP, SCP, UVLO","-","93%","Surface Mount","5-SMD Module","0.82"" L x 0.47"" W x 0.28"" H (20.8mm x 11.9mm x 7.1mm)","-","Enable, Active Low"
