Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Contact Size","Module Capacity","Size / Dimension"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-2C-01-ND,CTJ-2C-01,TE Connectivity Deutsch Connectors,BRACKET,0,0,"24.92094","0","53","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-2A-01[V003]-ND,CTJ-2A-01 [V003],TE Connectivity Deutsch Connectors,RAIL ASY,0,0,"24.92100","0","50","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-2D-01[V003]-ND,CTJ-2D-01 [V003],TE Connectivity Deutsch Connectors,BRACKET,0,0,"24.92100","0","50","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM122607_C.pdf,-,TJM122707-ND,TJM122707,Amphenol PCD,CONN FEEDBACK MOD SZ22 0.850"" L,0,0,"24.96000","0","25","TJM","Active","Feedback Module Block","22","10","0.850"" L x 0.390"" W x 0.847"" H (21.59mm x 9.91mm x 21.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Souriau%20PDFs/YHMMxx-zzzz_Dwg.pdf,-,SYHMME12-2DB8-ND,YHMME12-2DB8,SOURIAU-SUNBANK,CONN CONTACT TERM MODULE CONTACT,0,0,"25.00800","0","1000","-","Active","Contact","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJG020200_C.pdf,-,SJG020200-ND,SJG020200,Amphenol PCD,CONN GRND BLOCK SZ20 0.740"" L,0,0,"25.06400","0","25","SJG","Active","Ground Block","20","12","0.740"" L x 1.472"" W x 0.995"" H (18.80mm x 37.39mm x 25.27mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM122608_C.pdf,-,TJM122708-ND,TJM122708,Amphenol PCD,CONN FEEDBACK MOD SZ22 0.850"" L,0,0,"25.07720","0","25","TJM","Active","Feedback Module Block","22","10","0.850"" L x 0.390"" W x 0.847"" H (21.59mm x 9.91mm x 21.51mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=DCR-1x-xx&DocType=Customer+Drawing&DocLang=English,-,DCR-1A-09[V003]-ND,DCR-1A-09 [V003],TE Connectivity Deutsch Connectors,COMPOSIT RAIL,0,0,"25.08000","0","62","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTM-xx&DocType=Customer+Drawing&DocLang=English,-,CTM-16[V003]-ND,CTM-16 [V003],TE Connectivity Deutsch Connectors,JUNCTION ASSY,0,0,"25.09000","0","100","*","Active","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Souriau%20PDFs/RBGT_RBMT_Tracks.pdf,-,S280W555-604-ND,S280W555-604,SOURIAU-SUNBANK,CONN GRND TRACK 4.000"" L,0,0,"25.17000","0","1","RB","Active","Ground Track","-","-","4.000"" L (101.60mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM122611_C.pdf,-,TJM122711-ND,TJM122711,Amphenol PCD,CONN FEEDBACK MOD SZ22 0.850"" L,0,0,"25.18120","0","25","TJM","Active","Feedback Module Block","22","10","0.850"" L x 0.390"" W x 0.847"" H (21.59mm x 9.91mm x 21.51mm)"
-,-,CAM-22-ND,CAM-22,TE Connectivity Deutsch Connectors,JUNCTION ASSY,0,0,"25.27192","0","52","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM122601_C.pdf,-,TJM122701-ND,TJM122701,Amphenol PCD,CONN FEEDBACK MOD SZ22 0.850"" L,0,0,"25.32400","0","25","TJM","Active","Feedback Module Block","22","10","0.850"" L x 0.390"" W x 0.847"" H (21.59mm x 9.91mm x 21.51mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM122602_C.pdf,-,TJM122702-ND,TJM122702,Amphenol PCD,CONN FEEDBACK MOD SZ22 0.850"" L,0,0,"25.32400","0","25","TJM","Active","Feedback Module Block","22","10","0.850"" L x 0.390"" W x 0.847"" H (21.59mm x 9.91mm x 21.51mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM122604_C.pdf,-,TJM122704-ND,TJM122704,Amphenol PCD,CONN FEEDBACK MOD SZ22 0.850"" L,0,0,"25.36320","0","25","TJM","Active","Feedback Module Block","22","10","0.850"" L x 0.390"" W x 0.847"" H (21.59mm x 9.91mm x 21.51mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTJ1xxExxx&DocType=Customer+Drawing&DocLang=English,-,CTJ120E06E-513-ND,CTJ120E06E-513,TE Connectivity Deutsch Connectors,MODULE ASSY,0,0,"25.50000","0","50","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJG020270_C.pdf,-,SJG020271-ND,SJG020271,Amphenol PCD,CONN GRND BLOCK SZ20 0.740"" L,0,0,"25.63600","0","25","SJG","Active","Ground Block","20","12","0.740"" L x 1.482"" W x 0.995"" H (18.80mm x 37.64mm x 25.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTM-xx&DocType=Customer+Drawing&DocLang=English,-,CTM-16-090-ND,CTM-16-090,TE Connectivity Deutsch Connectors,JUNCTION ASSY,0,0,"25.71400","0","100","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=DCR-1x-xx&DocType=Customer+Drawing&DocLang=English,-,DCR-1A-09-ND,DCR-1A-09,TE Connectivity Deutsch Connectors,COMPOSIT RAIL,0,0,"25.83000","0","60","*","Active","-","-","-","-"
-,-,TJS312600-ND,TJS312600,Amphenol PCD,CONN WIRE SPLICE SZ12 1.922"" L,0,0,"25.87000","0","25","TJS","Active","Wire Splice","12","2","1.922"" L (48.82mm)"
//media.digikey.com/pdf/Data%20Sheets/Souriau%20PDFs/RBx20_Diode_Res_Modules.pdf,-,S280W555-716-ND,S280W555-716,SOURIAU-SUNBANK,CONN RESISTOR MOD,0,0,"25.95000","0","1","RB","Active","Module, Resistor","-","-","-"
-,-,22P-090[V003]-ND,22P-090 [V003],TE Connectivity Deutsch Connectors,MODULE ASSY,0,0,"25.95200","0","25","*","Active","-","-","-","-"
-,-,22S-090[V003]-ND,22S-090 [V003],TE Connectivity Deutsch Connectors,MODULE ASSY,0,0,"25.95200","0","25","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJG016270_C.pdf,-,SJG016271-ND,SJG016271,Amphenol PCD,CONN GRND BLOCK SZ16 0.740"" L,0,0,"26.03920","0","25","SJG","Active","Ground Block","16","6","0.740"" L x 1.472"" W x 0.995"" H (18.80mm x 37.39mm x 25.27mm)"
-,-,SJS416701-ND,SJS416701,Amphenol PCD,"SJS DOUBLE SPLICE, SIZE 16",0,0,"26.23400","0","25","SJS","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJT502101_C.pdf,-,SJT512101-ND,SJT512101,Amphenol PCD,CONN RAIL 6.216"" L X 0.885"" W,0,0,"26.26000","0","25","SJT","Active","Rail","-","12","6.216"" L x 0.885"" W x 0.900"" H (157.89mm x 22.48mm x 22.86mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJG022270_C.pdf,-,SJG022271-ND,SJG022271,Amphenol PCD,CONN GRND BLOCK SZ22 0.740"" L,0,0,"26.28600","0","25","SJG","Active","Ground Block","22","20","0.740"" L x 1.482"" W x 0.995"" H (18.80mm x 37.64mm x 25.27mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJT502101_C.pdf,-,SJT503101-ND,SJT503101,Amphenol PCD,CONN RAIL 1.554"" L X 0.885"" W,0,0,"26.39000","0","25","SJT","Active","Rail","-","3","1.554"" L x 0.885"" W x 0.900"" H (39.47mm x 22.48mm x 22.86mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJT502301_C.pdf,-,SJT503301-ND,SJT503301,Amphenol PCD,CONN RAIL 1.554"" L X 0.885"" W,0,0,"26.39000","0","25","SJT","Active","Rail","-","3","1.554"" L x 0.885"" W x 0.900"" H (39.47mm x 22.48mm x 22.86mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJG022170_C.pdf,-,SJG022171-ND,SJG022171,Amphenol PCD,CONN GRND BLOCK SZ22 0.740"" L,0,0,"26.58520","0","25","SJG","Active","Ground Block","22","20","0.740"" L x 0.580"" W x 1.345"" H (18.80mm x 14.73mm x 34.16mm)"
//media.digikey.com/pdf/Data%20Sheets/Souriau%20PDFs/RBTB_Feedback_Modules.pdf,-,S280W555-102-ND,S280W555-102,SOURIAU-SUNBANK,FEEDBACK MODULE 2X8 BUS 20AWG,0,0,"26.60000","0","1","RB","Active","Feedback Module Block","-","-","-"
-,-,TBH116511-ND,TBH116511,Amphenol PCD,MCDONNEL DOUGLAS MODULE,0,0,"26.62400","0","25","-","Active","-","-","-","-"
-,-,16S-090[V003]-ND,16S-090 [V003],TE Connectivity Deutsch Connectors,MODULE ASSY,0,0,"26.68800","0","25","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTM-xx&DocType=Customer+Drawing&DocLang=English,-,CTM-16-513[V001]-ND,CTM-16-513 [V001],TE Connectivity Deutsch Connectors,JUNCTION ASSY,0,0,"26.74100","0","100","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTM-xx&DocType=Customer+Drawing&DocLang=English,-,CTM-16-513[V003]-ND,CTM-16-513 [V003],TE Connectivity Deutsch Connectors,JUNCTION ASSY,0,0,"26.74100","0","100","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTM-xx&DocType=Customer+Drawing&DocLang=English,-,CTM-16-513[V0A1]-ND,CTM-16-513 [V0A1],TE Connectivity Deutsch Connectors,JUNCTION ASSY,0,0,"26.74100","0","100","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJT502101_C.pdf,-,SJT512104-ND,SJT512104,Amphenol PCD,CONN RAIL 6.216"" L X 0.885"" W,0,0,"26.74120","0","25","SJT","Active","Rail","-","12","6.216"" L x 0.885"" W x 0.900"" H (157.89mm x 22.48mm x 22.86mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJT502301_C.pdf,-,SJT512304-ND,SJT512304,Amphenol PCD,CONN RAIL 6.216"" L X 0.885"" W,0,0,"26.74120","0","25","SJT","Active","Rail","-","12","6.216"" L x 0.885"" W x 0.900"" H (157.89mm x 22.48mm x 22.86mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJT502404_C.pdf,-,SJT512404-ND,SJT512404,Amphenol PCD,CONN RAIL 6.216"" L X 0.885"" W,0,0,"26.74120","0","25","SJT","Active","Rail","-","12","6.216"" L x 0.885"" W x 0.915"" H (157.89mm x 22.48mm x 23.24mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM120605_C.pdf,-,TJM120705-ND,TJM120705,Amphenol PCD,CONN FEEDBACK MOD SZ20 0.850"" L,0,0,"26.80600","0","25","TJM","Active","Feedback Module Block","20","10","0.850"" L x 0.390"" W x 0.847"" H (21.59mm x 9.91mm x 21.51mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM120606_C.pdf,-,TJM120706-ND,TJM120706,Amphenol PCD,CONN FEEDBACK MOD SZ20 0.850"" L,0,0,"26.80600","0","25","TJM","Active","Feedback Module Block","20","10","0.850"" L x 0.390"" W x 0.847"" H (21.59mm x 9.91mm x 21.51mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM120607_C.pdf,-,TJM120707-ND,TJM120707,Amphenol PCD,CONN FEEDBACK MOD SZ20 0.850"" L,0,0,"26.80600","0","25","TJM","Active","Feedback Module Block","20","10","0.850"" L x 0.390"" W x 0.847"" H (21.59mm x 9.91mm x 21.51mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM120608_C.pdf,-,TJM120708-ND,TJM120708,Amphenol PCD,CONN FEEDBACK MOD SZ20 0.850"" L,0,0,"26.80600","0","25","TJM","Active","Feedback Module Block","20","10","0.850"" L x 0.390"" W x 0.847"" H (21.59mm x 9.91mm x 21.51mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM120610_C.pdf,-,TJM120710-ND,TJM120710,Amphenol PCD,CONN FEEDBACK MOD SZ20 0.850"" L,0,0,"26.80600","0","25","TJM","Active","Feedback Module Block","20","10","0.850"" L x 0.390"" W x 0.847"" H (21.59mm x 9.91mm x 21.51mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM120611_C.pdf,-,TJM120711-ND,TJM120711,Amphenol PCD,CONN FEEDBACK MOD SZ20 0.850"" L,0,0,"26.80600","0","25","TJM","Active","Feedback Module Block","20","10","0.850"" L x 0.390"" W x 0.847"" H (21.59mm x 9.91mm x 21.51mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM120612_C.pdf,-,TJM120712-ND,TJM120712,Amphenol PCD,CONN FEEDBACK MOD SZ20 0.850"" L,0,0,"26.80600","0","25","TJM","Active","Feedback Module Block","20","10","0.850"" L x 0.390"" W x 0.847"" H (21.59mm x 9.91mm x 21.51mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJG016170_C.pdf,-,SJG016171-ND,SJG016171,Amphenol PCD,CONN GRND BLOCK SZ16 0.740"" L,0,0,"26.96200","0","25","SJG","Active","Ground Block","16","6","0.740"" L x 0.580"" W x 1.345"" H (18.80mm x 14.73mm x 34.16mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTL-xx&DocType=Customer+Drawing&DocLang=English,-,CTL-12[V003]-ND,CTL-12 [V003],TE Connectivity Deutsch Connectors,IN LINE JCT,0,0,"26.99600","0","25","*","Active","-","-","-","-"
-,-,YCTM-20C0290000000-ND,YCTM-20C0290000000,TE Connectivity Deutsch Connectors,JUNCTION ASSY,0,0,"27.10050","0","100","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJG020170_C.pdf,-,SJG020171-ND,SJG020171,Amphenol PCD,CONN GRND BLOCK SZ20 0.740"" L,0,0,"27.14400","0","25","SJG","Active","Ground Block","20","12","0.740"" L x 0.580"" W x 1.345"" H (18.80mm x 14.73mm x 34.16mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJS320601_C.pdf,-,TJS320701-ND,TJS320701,Amphenol PCD,CONN WIRE SPLICE SZ20 1.552"" L,0,0,"27.20920","0","25","TJS","Active","Wire Splice","20","4","1.552"" L (39.42mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=DCR-1x-xx&DocType=Customer+Drawing&DocLang=English,-,DCR-1A-10[V003]-ND,DCR-1A-10 [V003],TE Connectivity Deutsch Connectors,COMPOSIT RAIL,0,0,"27.25509","0","57","*","Active","-","-","-","-"
-,-,YHLZE8-4-ND,YHLZE8-4,SOURIAU-SUNBANK,CONN MOD SZ20 1.000"" L X 0.301""W,0,0,"27.27000","0","1","-","Active","Module","20","8","1.000"" L x 0.301"" W x 1.310"" H (25.40mm x 7.65mm x 33.27mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJT502101_C.pdf,-,SJT513101-ND,SJT513101,Amphenol PCD,CONN RAIL 6.734"" L X 0.885"" W,0,0,"27.32600","0","25","SJT","Active","Rail","-","13","6.734"" L x 0.885"" W x 0.900"" H (171.04mm x 22.48mm x 22.86mm)"
-,-,TBH116531-ND,TBH116531,Amphenol PCD,MCDONNEL DOUGLAS MODULE,0,0,"27.33920","0","25","-","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3A-04[V003]-ND,CTJ-3A-04 [V003],TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"27.46898","0","49","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJS322601_C.pdf,-,TJS322701-ND,TJS322701,Amphenol PCD,CONN WIRE SPLICE SZ22 1.552"" L,0,0,"27.52120","0","25","TJS","Active","Wire Splice","22","4","1.552"" L (39.42mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJT502404_C.pdf,-,SJT513404-ND,SJT513404,Amphenol PCD,CONN RAIL 6.734"" L X 0.885"" W,0,0,"27.69000","0","25","SJT","Active","Rail","-","13","6.734"" L x 0.885"" W x 0.915"" H (171.04mm x 22.48mm x 23.24mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3A-04-ND,CTJ-3A-04,TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"27.72898","0","49","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3B-04-ND,CTJ-3B-04,TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"27.72898","0","49","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3B-04[V003]-ND,CTJ-3B-04 [V003],TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"27.72898","0","49","*","Active","-","-","-","-"
-,-,YHLZE8-8-ND,YHLZE8-8,SOURIAU-SUNBANK,CONN MOD SZ20 1.000"" L X 0.301""W,0,0,"27.81000","0","1","-","Active","Module","20","8","1.000"" L x 0.301"" W x 1.310"" H (25.40mm x 7.65mm x 33.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3D-02-4021-ND,CTJ-3D-02-4021,TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"27.85898","0","49","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3D-02-4021[V003]-ND,CTJ-3D-02-4021 [V003],TE Connectivity Deutsch Connectors,RAIL ASY,0,0,"27.85898","0","49","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3B-02-4021[V003]-ND,CTJ-3B-02-4021 [V003],TE Connectivity Deutsch Connectors,RAIL ASY,0,0,"27.85920","0","25","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJS322602_C.pdf,-,TJS322702-ND,TJS322702,Amphenol PCD,CONN WIRE SPLICE SZ22 1.552"" L,0,0,"28.17120","0","25","TJS","Active","Wire Splice","22","4","1.552"" L (39.42mm)"
-,-,SJG316170-ND,SJG316170,Amphenol PCD,SOCKET GROUND MODULE,0,0,"28.21000","0","25","SJG","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3A-04-4032-ND,CTJ-3A-04-4032,TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"28.28792","0","48","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3A-04-4032[V003]-ND,CTJ-3A-04-4032 [V003],TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"28.28792","0","48","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTM-xx&DocType=Customer+Drawing&DocLang=English,-,CTM-12[V003]-ND,CTM-12 [V003],TE Connectivity Deutsch Connectors,JUNCTION ASSY,0,0,"28.35300","0","100","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3D-05-ND,CTJ-3D-05,TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"28.36604","0","48","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3D-05[V001]-ND,CTJ-3D-05 [V001],TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"28.36604","0","48","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3D-05[V003]-ND,CTJ-3D-05 [V003],TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"28.36604","0","48","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3A-02-4021-ND,CTJ-3A-02-4021,TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"28.41792","0","48","*","Active","-","-","-","-"
-,-,TBH120530-ND,TBH120530,Amphenol PCD,MCDONNEL DOUGLAS MODULE,0,0,"28.43120","0","25","-","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJT502301_C.pdf,-,SJT514304-ND,SJT514304,Amphenol PCD,CONN RAIL 7.252"" L X 0.885"" W,0,0,"28.52200","0","25","SJT","Active","Rail","-","14","7.252"" L x 0.885"" W x 0.900"" H (184.20mm x 22.48mm x 22.86mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJT502404_C.pdf,-,SJT514404-ND,SJT514404,Amphenol PCD,CONN RAIL 7.252"" L X 0.885"" W,0,0,"28.52200","0","25","SJT","Active","Rail","-","14","7.252"" L x 0.885"" W x 0.915"" H (184.20mm x 22.48mm x 23.24mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJG022200_C.pdf,-,SJG022201-ND,SJG022201,Amphenol PCD,CONN GRND BLOCK SZ22 0.740"" L,0,0,"28.58720","0","25","SJG","Active","Ground Block","22","20","0.740"" L x 1.482"" W x 0.995"" H (18.80mm x 37.64mm x 25.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3A-02-4021[V003]-ND,CTJ-3A-02-4021 [V003],TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"28.69106","0","47","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3B-02-4021-ND,CTJ-3B-02-4021,TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"28.69106","0","47","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJT502101_C.pdf,-,SJT510101-ND,SJT510101,Amphenol PCD,CONN RAIL 5.180"" L X 0.885"" W,0,0,"28.75600","0","25","SJT","Active","Rail","-","10","5.180"" L x 0.885"" W x 0.900"" H (131.57mm x 22.48mm x 22.86mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJT502301_C.pdf,-,SJT510301-ND,SJT510301,Amphenol PCD,CONN RAIL 5.180"" L X 0.885"" W,0,0,"28.75600","0","25","SJT","Active","Rail","-","10","5.180"" L x 0.885"" W x 0.900"" H (131.57mm x 22.48mm x 22.86mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJP020000_C.pdf,-,SJP020001-ND,SJP020001,Amphenol PCD,CONN SCKT BLOCK SZ20 0.675"" L,0,0,"28.76920","0","25","SJP","Active","Socket Block","20","12","0.675"" L x 0.510"" W x 0.872"" H (17.15mm x 12.95mm x 22.15mm)"
-,-,TBH120550-ND,TBH120550,Amphenol PCD,MCDONNEL DOUGLAS MODULE,0,0,"28.82120","0","25","-","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM116601_C.pdf,-,TJM116701-ND,TJM116701,Amphenol PCD,CONN FEEDBACK MOD SZ16 0.850"" L,0,0,"28.91200","0","25","TJM","Active","Feedback Module Block","16","8","0.850"" L x 0.390"" W x 1.032"" H (21.59mm x 9.91mm x 26.21mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM116602_C.pdf,-,TJM116702-ND,TJM116702,Amphenol PCD,CONN FEEDBACK MOD SZ16 0.850"" L,0,0,"28.91200","0","25","TJM","Active","Feedback Module Block","16","8","0.850"" L x 0.390"" W x 1.032"" H (21.59mm x 9.91mm x 26.21mm)"
-,-,RBGT20-10P15-ND,RBGT20-10P15,SOURIAU-SUNBANK,TERM MOD GROUND TRACK 20"",0,0,"29.08700","0","100","RB","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTJ1xxExxx&DocType=Customer+Drawing&DocLang=English,-,CTJ122E01C-513[V001]-ND,CTJ122E01C-513 [V001],TE Connectivity Deutsch Connectors,ELEC MODULE,0,0,"29.18500","0","46","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTM-xx&DocType=Customer+Drawing&DocLang=English,-,CTM-12-ND,CTM-12,TE Connectivity Deutsch Connectors,JUNCTION ASSY,0,0,"29.19800","0","100","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3A-05-ND,CTJ-3A-05,TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"29.22391","0","46","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3A-05[V003]-ND,CTJ-3A-05 [V003],TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"29.22391","0","46","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJS320602_C.pdf,-,TJS320702-ND,TJS320702,Amphenol PCD,CONN WIRE SPLICE SZ20 1.552"" L,0,0,"29.26320","0","25","TJS","Active","Wire Splice","20","4","1.552"" L (39.42mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJT502404_C.pdf,-,SJT515404-ND,SJT515404,Amphenol PCD,CONN RAIL 7.770"" L X 0.885"" W,0,0,"29.47120","0","25","SJT","Active","Rail","-","15","7.770"" L x 0.885"" W x 0.915"" H (197.36mm x 22.48mm x 23.24mm)"
