Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Number of Cable Pairs","Diameter - Inside","Length - Overall","Sheath Opening","Features"
-,-,FDST-08S-A-24-E-24-0800-ND,FDST-08S-A-24-E-24-0800,3M,WIRE SPLICE AERIAL CLOSURE,0,0,"1893.41000","0","1","FDST","Active","Aerial Closure","24 Fibers","-","18.90"" (480.1mm)","-","Dome Latching System, Fixed Position O-Ring"
http://multimedia.3m.com/mws/media/612836O/3mtm-pressurized-closure-system-2-type-505-data-sheet.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_2C2A-505-ISG.jpg,2C2K-505-ISG-ND,2C2K-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 1800PR,0,0,"2054.37000","0","1","2C2","Active","Enclosure System, Installed Sealing Gasket","1800 Pairs @ 24-26 AWG","8.000"" (203.20mm)","78.50"" (2.0m)","70.00"" (1.8m)","Modular Connectors"
http://multimedia.3m.com/mws/media/612836O/3mtm-pressurized-closure-system-2-type-505-data-sheet.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_2C2A-505-ISG.jpg,2C2L-505-ISG-ND,2C2L-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 1800PR,0,0,"2054.37000","0","1","2C2","Active","Enclosure System, Installed Sealing Gasket","1800 Pairs @ 24-26 AWG","8.000"" (203.20mm)","82.50"" (2.1m)","74.00"" (1.9m)","Modular Connectors"
-,-,PVQ-FMTMTP-9-ND,PVQ-FMTMTP-9,Panduit Corp,"PVIQ FIBER TRAY, 24 PORT, SINGLE",0,0,"2064.56000","0","1","*","Active","-","-","-","-","-","-"
-,-,PVQ-FMTMTP-ZX-ND,PVQ-FMTMTP-ZX,Panduit Corp,"PVIQ FIBER TRAY, 24 PORT, OM3 OP",0,0,"2064.56000","0","1","*","Active","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/612836O/3mtm-pressurized-closure-system-2-type-505-data-sheet.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_2E2B-DD-505-ISG.jpg,2E2H-DD-505-ISG-ND,2E2H-DD-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 4200PR,0,0,"2098.09000","0","1","2E2","Active","Enclosure System, Installed Sealing Gasket","4200 Pairs @ 24-26 AWG","12.000"" (304.80mm)","65.50"" (1.7m)","57.00"" (1.4m)","Modular Connectors"
http://multimedia.3m.com/mws/media/612836O/3mtm-pressurized-closure-system-2-type-505-data-sheet.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_2E2B-DD-505-ISG.jpg,2E2I-DD-505-ISG-ND,2E2I-DD-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 4200PR,0,0,"2098.09000","0","1","2E2","Active","Enclosure System, Installed Sealing Gasket","4200 Pairs @ 24-26 AWG","12.000"" (304.80mm)","69.75"" (1.8m)","61.25"" (1.5m)","Modular Connectors"
http://multimedia.3m.com/mws/media/612836O/3mtm-pressurized-closure-system-2-type-505-data-sheet.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_2E2B-DD-505-ISG.jpg,2E2J-DD-505-ISG-ND,2E2J-DD-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 4200PR,0,0,"2098.09000","0","1","2E2","Active","Enclosure System, Installed Sealing Gasket","4200 Pairs @ 24-26 AWG","12.000"" (304.80mm)","74.00"" (1.9m)","65.50"" (1.7m)","Modular Connectors"
-,-,FDST-08S-A-24-E-24-1000-ND,FDST-08S-A-24-E-24-1000,3M,WIRE SPLICE AERIAL CLOSURE,0,0,"2099.38000","0","1","FDST","Active","Aerial Closure","24 Fibers","-","18.90"" (480.1mm)","-","Dome Latching System, Fixed Position O-Ring"
http://multimedia.3m.com/mws/media/694430O/3mtm-fiber-dome-stubbed-terminal-fdst-08s.pdf,-,FDST-08S-B-24-K-24-0800-ND,FDST-08S-B-24-K-24-0800,3M,WIRE SPLICE AERIAL CLOSURE,0,0,"2147.28000","0","1","FDST","Active","Aerial Closure","24 Fibers","-","18.90"" (480.1mm)","-","Dome Latching System, Fixed Position O-Ring"
-,-,PVQ-FMTMTP-ZZ-ND,PVQ-FMTMTP-ZZ,Panduit Corp,"PVIQ FIBER TRAY, 24 PORT, OM4 MT",0,0,"2261.19000","0","1","*","Active","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/612836O/3mtm-pressurized-closure-system-2-type-505-data-sheet.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_2E2B-DD-505-ISG.jpg,2E2K-DD-505-ISG-ND,2E2K-DD-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 4200PR,0,0,"2364.08000","0","1","2E2","Active","Enclosure System, Installed Sealing Gasket","4200 Pairs @ 24-26 AWG","12.000"" (304.80mm)","78.50"" (2.0m)","70.00"" (1.8m)","Modular Connectors"
http://multimedia.3m.com/mws/media/612836O/3mtm-pressurized-closure-system-2-type-505-data-sheet.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_2E2B-DD-505-ISG.jpg,2E2L-DD-505-ISG-ND,2E2L-DD-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 4200PR,0,0,"2364.08000","0","1","2E2","Active","Enclosure System, Installed Sealing Gasket","4200 Pairs @ 24-26 AWG","12.000"" (304.80mm)","82.50"" (2.1m)","74.00"" (1.9m)","Modular Connectors"
-,-,2E2O-DD-505-ISG-ND,2E2O-DD-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 4200PR,0,0,"2364.08000","0","1","2E2","Active","Enclosure System, Installed Sealing Gasket","4200 Pairs @ 24-26 AWG","12.000"" (304.80mm)","-","-","Modular Connectors"
http://multimedia.3m.com/mws/media/694430O/3mtm-fiber-dome-stubbed-terminal-fdst-08s.pdf,-,FDST-08S-B-24-K-24-1000-ND,FDST-08S-B-24-K-24-1000,3M,WIRE SPLICE AERIAL CLOSURE,0,0,"2381.74000","0","1","FDST","Active","Aerial Closure","24 Fibers","-","18.90"" (480.1mm)","-","Dome Latching System, Fixed Position O-Ring"
http://multimedia.3m.com/mws/media/612836O/3mtm-pressurized-closure-system-2-type-505-data-sheet.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_2E2A-DE-505-ISG.jpg,2E2G-DE-505-ISG-ND,2E2G-DE-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 4200PR,0,0,"2483.59000","0","1","2E2","Active","Enclosure System, Installed Sealing Gasket","4200 Pairs @ 24-26 AWG","12.000"" (304.80mm)","61.50"" (1.6m)","53.00"" (1.3m)","Modular Connectors"
http://multimedia.3m.com/mws/media/612836O/3mtm-pressurized-closure-system-2-type-505-data-sheet.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_2D2A-505-ISG.jpg,2D2P-505-ISG-ND,2D2P-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 3600PR,0,0,"3689.22000","0","1","2D2","Active","Enclosure System, Installed Sealing Gasket","3600 Pairs @ 24-26 AWG","9.500"" (241.30mm)","-","-","Modular Connectors"
http://multimedia.3m.com/mws/media/612836O/3mtm-pressurized-closure-system-2-type-505-data-sheet.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_2D2A-505-ISG.jpg,2D2R-505-ISG-ND,2D2R-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 3600PR,0,0,"3691.50000","0","1","2D2","Active","Enclosure System, Installed Sealing Gasket","3600 Pairs @ 24-26 AWG","9.500"" (241.30mm)","-","-","Modular Connectors"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MK-0020-100&DocType=Customer+Drawing&DocLang=English,-,MK-0020-100-ND,MK-0020-100,TE Connectivity Raychem Cable Protection,WIRE SPLICE ENCLOSURE SYS,0,0,"15301.90800","0","10","-","Active","Enclosure System, Installed Sealing Gasket","-","-","19.86"" (504.4mm)","-","-"
-,-,2A4A-505-ISG-ND,2A4A-505-ISG,3M,WIRE SPLICE ENCLOSUR SYS 600PAIR,0,0,"Obsolete","0","1","2A2","Obsolete","Enclosure System, Installed Sealing Gasket","600 Pairs @ 24-26 AWG","5.250"" (133.35mm)","27.50"" (698.5mm)","19.00"" (482.6mm)","Flame Retardant"
-,-,2A4AA-505-ISG-ND,2A4AA-505-ISG,3M,WIRE SPLICE ENCLOSUR SYS 600PAIR,0,0,"Obsolete","0","1","2A2","Obsolete","Enclosure System, Installed Sealing Gasket","600 Pairs @ 24-26 AWG","5.250"" (133.35mm)","18.50"" (469.9mm)","10.00"" (254.0mm)","Flame Retardant"
-,-,2B2J-505ISG-ND,2B2J-505 ISG,3M,WIRE SPLICE ENCLOSURE SYS 1200PR,0,0,"Obsolete","0","1","2B2","Obsolete","Enclosure System, Installed Sealing Gasket","1200 Pairs @ 24-26 AWG","7.000"" (177.80mm)","74.00"" (1.9m)","65.50"" (1.7m)","Modular Connectors"
-,-,2B2K-505-ISG-ND,2B2K-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 1200PR,0,0,"Obsolete","0","1","2B2","Obsolete","Enclosure System, Installed Sealing Gasket","1200 Pairs @ 24-26 AWG","7.000"" (177.80mm)","78.50"" (2.0m)","70.00"" (1.8m)","Modular Connectors"
-,-,2B4AA-505-ISG-ND,2B4AA-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 1200PR,0,0,"Obsolete","0","1","2B2","Obsolete","Enclosure System, Installed Sealing Gasket","1200 Pairs @ 24-26 AWG","7.000"" (177.80mm)","18.50"" (469.9mm)","10.00"" (254.0mm)","Flame Retardant"
-,-,2B4B-505-ISG-ND,2B4B-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 1200PR,0,0,"Obsolete","0","1","2B2","Obsolete","Enclosure System, Installed Sealing Gasket","1200 Pairs @ 24-26 AWG","7.000"" (177.80mm)","36.00"" (914.4mm)","27.50"" (698.5mm)","Flame Retardant"
-,-,2B4C-505-ISG-ND,2B4C-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 1200PR,0,0,"Obsolete","0","1","2B2","Obsolete","Enclosure System, Installed Sealing Gasket","1200 Pairs @ 24-26 AWG","7.000"" (177.80mm)","44.50"" (1.1m)","36.00"" (914.4mm)","Flame Retardant"
-,-,2C4A-505-ISG-ND,2C4A-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 1800PR,0,0,"Obsolete","0","1","2C2","Obsolete","Enclosure System, Installed Sealing Gasket","1800 Pairs @ 24-26 AWG","8.000"" (203.20mm)","27.50"" (698.5mm)","19.00"" (482.6mm)","Flame Retardant"
-,-,2C4B-505-ISG-ND,2C4B-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 1800PR,0,0,"Obsolete","0","1","2C2","Obsolete","Enclosure System, Installed Sealing Gasket","1800 Pairs @ 24-26 AWG","8.000"" (203.20mm)","36.00"" (914.4mm)","27.50"" (698.5mm)","Flame Retardant"
-,-,2C4C-505-ISG-ND,2C4C-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 1800PR,0,0,"Obsolete","0","1","2C2","Obsolete","Enclosure System, Installed Sealing Gasket","1800 Pairs @ 24-26 AWG","8.000"" (203.20mm)","44.50"" (1.1m)","36.00"" (914.4mm)","Flame Retardant"
-,-,2D2A-2-505-ISG-ND,2D2A-2-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 3600PR,0,0,"Obsolete","0","1","2D2","Obsolete","Enclosure System, Installed Sealing Gasket","3600 Pairs @ 24-26 AWG","9.500"" (241.30mm)","27.50"" (698.5mm)","19.00"" (482.6mm)","Modular Connectors"
-,-,2D2A-3-505-ISG-ND,2D2A-3-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 3600PR,0,0,"Obsolete","0","1","2D2","Obsolete","Enclosure System, Installed Sealing Gasket","3600 Pairs @ 24-26 AWG","9.500"" (241.30mm)","27.50"" (698.5mm)","19.00"" (482.6mm)","Modular Connectors"
-,-,2D2A-4-505-ISG-ND,2D2A-4-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 3600PR,0,0,"Obsolete","0","1","2D2","Obsolete","Enclosure System, Installed Sealing Gasket","3600 Pairs @ 24-26 AWG","9.500"" (241.30mm)","27.50"" (698.5mm)","19.00"" (482.6mm)","Modular Connectors"
-,-,2D2A-5-505ISG-ND,2D2A-5-505 ISG,3M,WIRE SPLICE ENCLOSURE SYS 3600PR,0,0,"Obsolete","0","1","2D2","Obsolete","Enclosure System, Installed Sealing Gasket","3600 Pairs @ 24-26 AWG","9.500"" (241.30mm)","27.50"" (698.5mm)","19.00"" (482.6mm)","Modular Connectors"
-,-,2D4B-505-ISG-ND,2D4B-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 3600PR,0,0,"Obsolete","0","1","2D2","Obsolete","Enclosure System, Installed Sealing Gasket","3600 Pairs @ 24-26 AWG","9.500"" (241.30mm)","36.00"" (914.4mm)","27.50"" (698.5mm)","Flame Retardant"
-,-,2D4C-505-ISG-ND,2D4C-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 3600PR,0,0,"Obsolete","0","1","2D2","Obsolete","Enclosure System, Installed Sealing Gasket","3600 Pairs @ 24-26 AWG","9.500"" (241.30mm)","44.50"" (1.1m)","36.00"" (914.4mm)","Flame Retardant"
-,-,2E4A-DD-505-ISG-ND,2E4A-DD-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 4200PR,0,0,"Obsolete","0","1","2E2","Obsolete","Enclosure System, Installed Sealing Gasket","4200 Pairs @ 24-26 AWG","12.000"" (304.80mm)","27.50"" (698.5mm)","19.00"" (482.6mm)","Flame Retardant"
-,-,2E4A-DE-505-ISG-ND,2E4A-DE-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 4200PR,0,0,"Obsolete","0","1","2E2","Obsolete","Enclosure System, Installed Sealing Gasket","4200 Pairs @ 24-26 AWG","12.000"" (304.80mm)","27.50"" (698.5mm)","19.00"" (482.6mm)","Flame Retardant"
-,-,2E4A-EE-505-ISG-ND,2E4A-EE-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 4200PR,0,0,"Obsolete","0","1","2E2","Obsolete","Enclosure System, Installed Sealing Gasket","4200 Pairs @ 24-26 AWG","12.000"" (304.80mm)","27.50"" (698.5mm)","19.00"" (482.6mm)","Flame Retardant"
-,-,2E4B-DE-505-ISG-ND,2E4B-DE-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 4200PR,0,0,"Obsolete","0","1","2E2","Obsolete","Enclosure System, Installed Sealing Gasket","4200 Pairs @ 24-26 AWG","12.000"" (304.80mm)","36.00"" (914.4mm)","27.50"" (698.5mm)","Flame Retardant"
-,-,2E4B-EE-505-ISG-ND,2E4B-EE-505-ISG,3M,WIRE SPLICE ENCLOSURE SYS 4200PR,0,0,"Obsolete","0","1","2E2","Obsolete","Enclosure System, Installed Sealing Gasket","4200 Pairs @ 24-26 AWG","12.000"" (304.80mm)","36.00"" (914.4mm)","27.50"" (698.5mm)","Flame Retardant"
-,-,2X2A-505-ISG-ND,2X2A-505-ISG,3M,WIRE SPLICE ENCLOSUR SYS 100PAIR,0,0,"Obsolete","0","1","2X2","Obsolete","Enclosure System, Installed Sealing Gasket","100 Pairs @ 24-26 AWG","4.000"" (101.60mm)","27.50"" (698.5mm)","19.00"" (482.6mm)","Modular Connectors"
-,-,2X2AA-505-ISG-ND,2X2AA-505-ISG,3M,WIRE SPLICE ENCLOSUR SYS 100PAIR,0,0,"Obsolete","0","1","2X2","Obsolete","Enclosure System, Installed Sealing Gasket","100 Pairs @ 24-26 AWG","4.000"" (101.60mm)","18.50"" (469.9mm)","10.00"" (254.0mm)","Modular Connectors"
-,-,2X2B-505-ISG-ND,2X2B-505-ISG,3M,WIRE SPLICE ENCLOSUR SYS 100PAIR,0,0,"Obsolete","0","1","2X2","Obsolete","Enclosure System, Installed Sealing Gasket","100 Pairs @ 24-26 AWG","4.000"" (101.60mm)","36.00"" (914.4mm)","27.50"" (698.5mm)","Modular Connectors"
-,-,2Y2A-505-ISG-ND,2Y2A-505-ISG,3M,WIRE SPLICE ENCLOSUR SYS 100PAIR,0,0,"Obsolete","0","1","2Y2","Obsolete","Enclosure System, Installed Sealing Gasket","100 Pairs @ 24-26 AWG","3.000"" (76.20mm)","27.50"" (698.5mm)","19.00"" (482.6mm)","Modular Connectors"
-,-,2Y2AA-505-ISG-ND,2Y2AA-505-ISG,3M,WIRE SPLICE ENCLOSUR SYS 100PAIR,0,0,"Obsolete","0","1","2Y2","Obsolete","Enclosure System, Installed Sealing Gasket","100 Pairs @ 24-26 AWG","3.000"" (76.20mm)","18.50"" (469.9mm)","10.00"" (254.0mm)","Modular Connectors"
-,-,1116543-1-ND,1116543-1,TE Connectivity Raychem Cable Protection,WIRE SPLICE BURIED CLOSURE 6PAIR,0,0,"Obsolete","0","64","Certi-Seal","Obsolete","Buried Closure Splice Kit","6 Pairs","-","5.98"" (152.0mm)","-","Amp Sealant #20"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=559308&DocType=Customer+Drawing&DocLang=English,-,559308-2-ND,559308-2,TE Connectivity AMP Connectors,WIRE SPLICE TRAY 12PAIR,0,0,"Discontinued at Digi-Key","0","1","RibbonMaster","Discontinued at Digi-Key","Tray, Splice","12 Pairs","-","12.50"" (317.5mm)","-","Ribbon Cable Splices"
http://multimedia.3m.com/mws/media/592253O/15-splicing-emd-2009-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_82-A-Series.jpg,3M160693-ND,82-A,3M,WIRE SPLICE PWR CBL KIT 1PAIR,0,0,"Obsolete","0","1","Scotchcast™ 82-A","Obsolete","Power Cable Splice Kit","1 Pair @ 2-10AWG","-","-","4.50"" (114.3mm)","Scotchcast No. 4 Resin"
http://solutions.3mschweiz.ch/3MContentRetrievalAPI/BlobServlet?locale=de_CH&lmd=1294914542000&assetId=1273675066989&assetType=MMM_Image&blobAttribute=ImageFile,-,FSC2X12/CC-W/O-HIGHGEL/S-ND,FSC2X12/CC-W/O-HIGHGEL/S,3M,WIRE SPLICE BURIED CLOSUR 25PAIR,0,0,"Obsolete","0","1","-","Obsolete","Buried Closure Splice Kit, Re-Enterable","25 Pairs @ 22 AWG","1.300"" (33.02mm)","15.30"" (388.6mm)","9.00"" (228.6mm)","Scotchlok Connectors"
-,-,OSLC-ND,OSLC,3M,ONE STEP LARGE CLOSURE 2 TO 2,0,0,"Obsolete","0","10","*","Obsolete","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/806883O/slic-aerial-closures-and-terminals-brochure.pdf,-,SLIC-2.2X19-4460S-ND,SLIC-2.2X19-4460S,3M,WIRE SPLICE AERIAL CLOSURE 100PR,0,0,"Obsolete","0","1","SLiC™","Obsolete","Aerial Closure, Free-Breathing","100 Pairs @ 24-26 AWG","2.200"" (55.88mm)","19.00"" (482.6mm)","14.00"" (355.6mm)","Shield Bond Assembly 4460, Rubber End Seals"
http://multimedia.3m.com/mws/media/806883O/slic-aerial-closures-and-terminals-brochure.pdf,-,SLIC-3.6X33-SES-ND,SLIC-3.6X33-SES,3M,WIRE SPLICE AERIAL CLOSURE 400PR,0,0,"Obsolete","0","1","SLiC™","Obsolete","Aerial Closure, Free-Breathing","400 Pairs @ 24-26 AWG","3.600"" (91.44mm)","33.00"" (838.2mm)","21.00"" (533.4mm)","Floating Bond, Spiral End Seals"
http://multimedia.3m.com/mws/media/806883O/slic-aerial-closures-and-terminals-brochure.pdf,-,3M162266-ND,SLIC-5.6X33,3M,WIRE SPLICE AERIAL CLOSUR 1200PR,0,0,"Obsolete","0","1","SLiC™","Obsolete","Aerial Closure, Free-Breathing","1200 Pairs @ 26 AWG","5.600"" (142.24mm)","33.00"" (838.2mm)","21.00"" (533.4mm)","Floating Bond, Rubber End Seals"
http://multimedia.3m.com/mws/media/806883O/slic-aerial-closures-and-terminals-brochure.pdf,-,SLIC-5.6X33-4460S-ND,SLIC-5.6X33-4460S,3M,WIRE SPLICE AERIAL CLOSUR 1200PR,0,0,"Obsolete","0","1","SLiC™","Obsolete","Aerial Closure, Free-Breathing","1200 Pairs @ 26 AWG","5.600"" (142.24mm)","33.00"" (838.2mm)","21.00"" (533.4mm)","Shield Bond Assembly 4460, Rubber End Seals"
http://multimedia.3m.com/mws/media/806883O/slic-aerial-closures-and-terminals-brochure.pdf,-,3M162265-ND,SLIC-5.6X33-BA/SES,3M,WIRE SPLICE AERIAL CLOSUR 1200PR,0,0,"Obsolete","0","1","SLiC™","Obsolete","Aerial Closure, Free-Breathing","1200 Pairs @ 26 AWG","5.600"" (142.24mm)","33.00"" (838.2mm)","21.00"" (533.4mm)","Shield Bond Assembly 4462, Spiral End Seals"
-,-,4606GW-ND,4606GW,3M,PST GEL WRAP PEDESTAL CLOSURE,0,0,"Discontinued at Digi-Key","0","9","*","Discontinued at Digi-Key","-","-","-","-","-","-"
-,-,80610760359-ND,80610760359,3M,WIRE SPLICE AERIAL CLOSUR 25PAIR,0,0,"Obsolete","0","1","SLiC™","Obsolete","Aerial Closure, Free-Breathing","25 Pairs","0.500"" ~ 3.000"" (12.70mm ~ 76.20mm)","-","-","-"
-,-,80611307044-ND,80611307044,3M,WIRE SPLICE AERIAL CLOSUR 50PAIR,0,0,"Obsolete","0","1","SLiC™","Obsolete","Aerial Closure, Free-Breathing","50 Pairs @ 18-24 AWG","0.500"" ~ 2.600"" (12.70mm ~ 66.04mm)","-","-","-"
-,-,80611307085-ND,80611307085,3M,WIRE SPLICE AERIAL CLOSUR 25PAIR,0,0,"Obsolete","0","1","SLiC™","Obsolete","Aerial Closure, Free-Breathing","25 Pairs @ 18-24 AWG","0.500"" ~ 3.000"" (12.70mm ~ 76.20mm)","-","-","-"
-,-,80611317753-ND,80611317753,3M,WIRE SPLICE AERIAL CLOSUR 10PAIR,0,0,"Obsolete","0","4","SLiC™","Obsolete","Aerial Closure, Free-Breathing","10 Pairs @ 18-24 AWG","0.500"" ~ 2.600"" (12.70mm ~ 66.04mm)","-","-","-"
-,-,80611321813-ND,80611321813,3M,WIRE SPLICE AERIAL CLOSUR 10PAIR,0,0,"Obsolete","0","0","SLiC™","Obsolete","Aerial Closure, Free-Breathing","10 Pairs","-","-","-","-"
-,-,80611327281-ND,80611327281,3M,WIRE SPLICE AERIAL CLOSURE,0,0,"Obsolete","0","0","SLiC™","Obsolete","Aerial Closure, Free-Breathing","-","-","30.00"" (762.0mm)","20.00"" (508.0mm)","2 - 2527 Splice Trays, Fiber Optic Splices"
-,-,80611327299-ND,80611327299,3M,WIRE SPLICE AERIAL CLOSURE,0,0,"Obsolete","0","0","SLiC™","Obsolete","Aerial Closure, Free-Breathing","-","-","30.00"" (762.0mm)","20.00"" (508.0mm)","2 - 2527 Splice Trays, Fiber Optic Splices"
-,-,3M162256-ND,SLFC-533-SP-0X,3M,WIRE SPLICE AERIAL CLOSURE,0,0,"Obsolete","0","1","SLiC™","Obsolete","Aerial Closure, Free-Breathing","-","-","33.00"" (838.2mm)","-","-"
