Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Type Attributes","Opening Size","Mounting Type","Material","Color","Length","Width","Height","Panel Hole Size","Material Thickness","Material Flammability Rating","Adhesive","Features"
http://www.essentracomponents.com.sg/images-line/pdfs/WSLTB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_WSLTB-01A-19A.jpg,RPC2164-ND,WSLTB-01A-19A,Essentra Components,CBL CLIP WIRE SADDLE NATURAL ADH,3000,0,"0.51948","0","1000","Bulk","-","Active","Clip, Wire Saddle on Base","Hinged, Top Lock","0.421"" L x 0.189"" H (10.69mm x 4.80mm)","Adhesive","Polyamide (PA66), Nylon 6/6","Natural","0.374"" (9.50mm)","0.500"" (12.70mm)","0.409"" (10.40mm)","0.126"" (3.20mm)","-","UL94 V-0","Acrylic Based","Flame Retardant"
http://www.essentracomponents.com.sg/images-line/pdfs/TLJ.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/TLJ-200-01.JPG,RP1015-ND,TLJ-200-01,Essentra Components,CBL CLIP TWIST LOCK NAT PUSH IN,4076,0,"0.52000","0","1","Bulk","TWIST-LOK","Active","Clip, Twist Lock","-","0.150"" ~ 0.250"" (3.81mm ~ 6.35mm)","Push In","Polyamide (PA66), Nylon 6/6","Natural","0.470"" (11.94mm)","0.200"" (5.08mm)","0.840"" (21.34mm)","0.187"" (4.75mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/STL.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/STL-1-250-8-01.jpg,RPC1675-ND,STL-1-250-3-01,Essentra Components,CBL CLIP TWIST LOCK NAT ARROW,3516,0,"0.52000","0","1","Bulk","TWIST-LOK","Active","Clip, Twist Lock","Standoff","0.201"" ~ 0.301"" (5.11mm ~ 7.65mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Natural","-","-","0.941"" (23.90mm)","0.157"" (4.00mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/LWS-A.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/LWS-A-4-01.jpg,RPC1223-ND,LWS-A-4-01,Essentra Components,CBL CLIP WIRE SADDLE NAT ARROW,3272,0,"0.52000","0","1","Bulk","-","Active","Clip, Wire Saddle","Locking","0.438"" L x 1.000"" H (11.13mm x 25.40mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Natural","0.610"" (15.50mm)","0.219"" (5.56mm)","1.380"" (35.05mm)","0.187"" (4.75mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/AL.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_AL6A.jpg,RPC1816-ND,AL6A,Essentra Components,CBL CLAMP P-TYPE SILVER FASTENER,1866,0,"0.52000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.375"" (9.53mm)","Fastener","Aluminum","Silver","-","0.375"" (9.53mm)","-","0.204"" (5.18mm)","0.031"" (0.80mm)","-","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/STL.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_16276.jpg,RPC1871-ND,STL-250-3-01,Essentra Components,CBL CLIP TWIST LOCK NAT ARROW,1459,0,"0.52000","0","1","Bulk","TWIST-LOK","Active","Clip, Twist Lock","Standoff","0.201"" ~ 0.301"" (5.11mm ~ 7.65mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Natural","-","-","0.941"" (23.90mm)","0.187"" (4.75mm)","-","UL94 V-2","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2609,//media.digikey.com/photos/Keystone%20Elect%20Photos/8127.jpg,36-8127-ND,8127,Keystone Electronics,CBL CLAMP P-TYPE FASTENER,1305,2600,"0.52000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.562"" (14.27mm)","Fastener","Steel, Zinc Plated","Black, Silver","-","0.500"" (12.70mm)","-","0.203"" (5.16mm)","0.032"" (0.81mm)","-","-","Protective Coating"
http://www.essentracomponents.com.sg/images-line/pdfs/WS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MWS-2-19.jpg,RPC2157-ND,WS-2-19,Essentra Components,CBL CLIP WIRE SADDLE PUSH IN,6296,0,"0.53000","0","1","Bulk","-","Active","Clip, Wire Saddle","-","0.438"" L x 0.380"" H (11.13mm x 9.65mm)","Push In, Winged","Polyamide (PA66), Nylon 6/6","Natural","0.610"" (15.50mm)","0.219"" (5.56mm)","0.710"" (18.03mm)","0.187"" (4.75mm)","-","UL94 V-0","-","Flame Retardant"
http://www.keyelco.com/product-pdf.cfm?p=2610,//media.digikey.com/photos/Keystone%20Elect%20Photos/8128.jpg,36-8128-ND,8128,Keystone Electronics,CBL CLAMP P-TYPE FASTENER,3543,2300,"0.53000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.625"" (15.88mm)","Fastener","Steel, Zinc Plated","Black, Silver","-","0.500"" (12.70mm)","-","0.203"" (5.16mm)","0.032"" (0.81mm)","-","-","Protective Coating"
http://www.essentracomponents.com.sg/images-line/pdfs/AL.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/AL7A.jpg,RPC1157-ND,AL7A,Essentra Components,CBL CLAMP P-TYPE SILVER FASTENER,2221,0,"0.53000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.438"" (11.13mm)","Fastener","Aluminum","Silver","-","0.375"" (9.53mm)","-","0.204"" (5.18mm)","0.031"" (0.80mm)","-","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/N-14B.jpg,RPC1243-ND,N-14B,Essentra Components,CBL CLAMP P-TYPE NAT FASTENER,1217,0,"0.54000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.875"" (22.22mm)","Fastener","Polyamide (PA66), Nylon 6/6","Natural","-","0.500"" (12.70mm)","-","0.204"" (5.18mm)","0.063"" (1.60mm)","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/DHURCS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/DHURCS-4-01BK.jpg,RPC1169-ND,DHURCS-4-01BK,Essentra Components,CBL CLIP U-TYPE BLACK FASTENER,4390,0,"0.55000","0","1","Bulk","-","Active","Clip, U-Type","Dual, Half","0.250"" (6.35mm)","Fastener","Polyamide (PA66), Nylon 6/6","Black","1.020"" (25.91mm)","0.300"" (7.62mm)","0.300"" (7.62mm)","0.125"" (3.18mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/STL.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/STL-1-250-8-01.jpg,RPC1676-ND,STL-1-350-3-01,Essentra Components,CBL CLIP TWIST LOCK NAT ARROW,2158,0,"0.55000","0","1","Bulk","TWIST-LOK","Active","Clip, Twist Lock","Standoff","0.299"" ~ 0.402"" (7.59mm ~ 10.21mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Natural","-","-","1.098"" (27.89mm)","0.157"" (4.00mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/EHWSE.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_EHWSE-1-01.jpg,RPC1821-ND,EHWSE-1-01,Essentra Components,CBL CLIP WIRE SADDLE EDGE MOUNT,1443,0,"0.55000","0","1","Bulk","-","Active","Clip, Wire Saddle","-","0.630"" L x 0.300"" H (16.00mm x 7.62mm)","Edge Mount, Fastener","Polyamide (PA66), Nylon 6/6","Natural","1.100"" (27.94mm)","0.240"" (6.10mm)","0.910"" (23.11mm)","0.197"" (5.00mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/MOFNSA-2.pdf,//media.digikey.com/photos/Richco%20Photos/MOFNSA-2-01.jpg,RP737-ND,MOFNSA-2-01,Essentra Components,CBL CLIP WIRE SADDLE NAT ARROW,1164,0,"0.55000","0","1","Bulk","-","Active","Clip, Wire Saddle","Mini, Side Entry","0.280"" L x 0.100"" H (7.11mm x 2.54mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Natural","-","-","0.340"" (8.64mm)","0.125"" (3.18mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/BHKL.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_16269.jpg,RPC1301-ND,BHKL-750-4-01,Essentra Components,CBL CLIP TWIST LOCK FIR TREE,5671,0,"0.57000","0","1","Bulk","KURLY-LOK","Active","Clip, Twist Lock","Standoff","0.700"" ~ 0.800"" (17.78mm ~ 20.32mm)","Fir Tree, Blind Hole","Polyamide (PA66), Nylon 6/6","Natural","-","-","1.750"" (44.45mm)","0.328"" x 0.437"" (8.33mm x 11.10mm), Rectangular","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/MWS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_MWS1-1-19.jpg,RPC1357-ND,MWS1-1-19,Essentra Components,CBL CLIP WIRE SADDLE NAT PUSH IN,4502,0,"0.57000","0","1","Bulk","-","Active","Clip, Wire Saddle","Micro","0.170"" L x 0.120"" H (4.32mm x 3.05mm)","Push In","Polyamide (PA66), Nylon 6/6","Natural","0.270"" (6.86mm)","0.075"" (1.91mm)","0.230"" (5.84mm)","0.070"" (1.78mm)","-","UL94 V-0","-","Flame Retardant"
http://www.essentracomponents.com.sg/images-line/pdfs/LWS-A.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/LWS-A-1-01.JPG,RPC1836-ND,LWS-A-2-2-01,Essentra Components,CBL CLIP WIRE SADDLE NAT ARROW,3212,0,"0.57000","0","1","Bulk","-","Active","Clip, Wire Saddle","Locking","0.438"" L x 0.330"" H (11.13mm x 8.38mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Natural","0.610"" (15.50mm)","0.219"" (5.56mm)","0.710"" (18.03mm)","0.187"" (4.75mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/WS-SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_WS-SR-4-01.jpg,RPC2215-ND,WS-SR-3-01,Essentra Components,CBL CLIP WIRE SADDLE FASTENER,1092,0,"0.57000","0","1","Bulk","-","Active","Clip, Wire Saddle","-","0.219"" L x 0.730"" H (5.56mm x 18.54mm)","Fastener","Polyamide (PA66), Nylon 6/6","Natural","0.610"" (15.50mm)","0.490"" (12.44mm)","1.000"" (25.40mm)","0.142"" ~ 0.146"" (3.61mm ~ 3.71mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/WSBH.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_WSBH-x-01.jpg,RPC1886-ND,WSBH-2-01,Essentra Components,CBL CLIP WIRE SADDLE FIR TREE,1553,0,"0.58000","0","1","Bulk","-","Active","Clip, Wire Saddle","-","0.438"" L x 0.440"" H (11.13mm x 11.18mm)","Fir Tree, Blind Hole","Polyamide (PA66), Nylon 6/6","Natural","0.610"" (15.50mm)","0.219"" (5.56mm)","0.720"" (18.30mm)","0.438"" x 0.328"" (11.13mm x 8.33mm), Rectangular","0.085"" (2.16mm)","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/MBHWSSE.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MBHWSSE-1-01.jpg,RPC1837-ND,MBHWSSE1-1-01,Essentra Components,CBL CLIP WIRE SADDLE FIR TREE,4818,0,"0.59000","0","1","Bulk","-","Active","Clip, Wire Saddle","Micro, Side Entry","0.490"" L x 0.110"" H (12.45mm x 2.79mm)","Fir Tree, Blind Hole","Polyamide (PA66), Nylon 6/6","Natural","0.670"" (17.02mm)","0.375"" (9.53mm)","0.200"" (5.08mm)","0.156"" (3.96mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/RWS-16.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/RWS-16-01.jpg,RPC1258-ND,RWS-16-01,Essentra Components,CBL CLIP WIRE SADDLE NAT ARROW,2915,0,"0.59000","0","1","Bulk","-","Active","Clip, Wire Saddle","Round","1.000"" (25.40mm)","Arrowhead","Polyamide (PA66), Nylon 6/6","Natural","1.250"" (31.75mm)","0.375"" (9.53mm)","1.344"" (34.14mm)","0.250"" (6.35mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/WS-SE2-X.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/WS-SE2-1-01.JPG,RPC1294-ND,WS-SE2-1-01,Essentra Components,CBL CLIP WIRE SADDLE NAT PUSH IN,4153,0,"0.60000","0","1","Bulk","-","Active","Clip, Wire Saddle","Side Entry","0.280"" L x 0.190"" H (7.11mm x 4.83mm)","Push In","Polyamide (PA66), Nylon 6/6","Natural","0.650"" (16.51mm)","0.190"" (4.83mm)","0.310"" (7.87mm)","0.187"" (4.75mm)","-","UL94 V-2","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2614,//media.digikey.com/photos/Keystone%20Elect%20Photos/8132.jpg,36-8132-ND,8132,Keystone Electronics,CBL CLAMP P-TYPE FASTENER,3837,100,"0.60000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.875"" (22.22mm)","Fastener","Steel, Zinc Plated","Black, Silver","-","0.500"" (12.70mm)","-","0.203"" (5.16mm)","0.032"" (0.81mm)","-","-","Protective Coating"
http://www.essentracomponents.com.sg/images-line/pdfs/WS-A.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_WS-A-2-2-01.jpg,RPC1466-ND,WS-A-2-2-01,Essentra Components,CBL CLIP WIRE SADDLE NAT ARROW,3658,0,"0.62000","0","1","Bulk","-","Active","Clip, Wire Saddle","-","0.438"" L x 0.380"" H (11.13mm x 9.65mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Natural","0.610"" (15.50mm)","0.219"" (5.56mm)","0.710"" (18.03mm)","0.187"" (4.75mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/EWSE.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/EWSE-1-01.jpg,RPC1182-ND,EWSE-1-01,Essentra Components,CBL CLIP WIRE SADDLE BLK PUSH IN,3569,0,"0.63000","0","1","Bulk","-","Active","Clip, Wire Saddle","-","0.460"" L x 0.260"" H (11.68mm x 6.60mm)","Push In, Edge","Polyamide (PA66), Nylon 6/6","Black","0.790"" (20.07mm)","0.190"" (4.83mm)","0.390"" (9.91mm)","-","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/STL.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/STL-1-250-8-01.jpg,RPC1274-ND,STL-1-250-8-01,Essentra Components,CBL CLIP TWIST LOCK NAT ARROW,2201,0,"0.64000","0","1","Bulk","TWIST-LOK","Active","Clip, Twist Lock","Standoff","0.201"" ~ 0.301"" (5.11mm ~ 7.65mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Natural","-","-","1.252"" (31.80mm)","0.157"" (4.00mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/BHLWHC.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/BHLWHC-500-01.jpg,RPC1159-ND,BHLWHC-500-01,Essentra Components,CBL CLIP P-TYPE FIR TREE BLIND,22426,0,"0.65000","0","1","Bulk","-","Active","Clip, P-Type","Locking, Round","0.500"" (12.70mm)","Fir Tree, Blind Hole","Polyamide (PA66), Nylon 6/6","Natural","1.150"" (29.21mm)","0.390"" (9.91mm)","-","0.312"" (7.92mm)","0.071"" (1.80mm)","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/RWS-16.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/RWS-16-01BK.jpg,RPC1259-ND,RWS-16-01BK,Essentra Components,CBL CLIP WIRE SADDLE BLK ARROW,4305,0,"0.65000","0","1","Bulk","-","Active","Clip, Wire Saddle","Round","1.000"" (25.40mm)","Arrowhead","Polyamide (PA66), Nylon 6/6","Black","1.250"" (31.75mm)","0.375"" (9.53mm)","1.344"" (34.14mm)","0.250"" (6.35mm)","-","UL94 V-2","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2635,//media.digikey.com/photos/Keystone%20Elect%20Photos/8163.jpg,36-8163-ND,8163,Keystone Electronics,CBL CLAMP U-TYPE FASTENER,1635,0,"0.65000","0","1","Bulk","-","Active","Clamp, U-Type","Half","0.375"" (9.53mm)","Fastener","Steel, Zinc Plated","Black, Silver","-","0.625"" (15.88mm)","-","0.218"" (5.54mm)","0.048"" (1.22mm)","-","-","Protective Coating"
http://www.essentracomponents.com.sg/images-line/pdfs/FCCS-1.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_FCCS-1.jpg,RPC2180-ND,FCCS-1,Essentra Components,CBL CLIP FLAT NATURAL PUSH IN,2414,0,"0.67000","0","1","Bulk","-","Active","Clip, Flat","Locking","0.590"" L x 0.134"" H (14.99mm x 3.40mm)","Push In","Polyamide (PA66), Nylon 6/6","Natural","1.060"" (26.92mm)","0.280"" (7.11mm)","0.290"" (7.36mm)","0.102"" x 0.209"" (2.59mm x 5.31mm), Rectangular","0.031"" (0.80mm)","UL94 V-0","-","Flame Retardant"
http://www.essentracomponents.com.sg/images-line/pdfs/WSLT.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/WSLT-01-2-19.jpg,RP1056-ND,WSLT-01-2-19,Essentra Components,CBL CLIP WIRE SADDLE NAT ARROW,5627,0,"0.68000","0","1","Bulk","-","Active","Clip, Wire Saddle","Hinged, Top Lock","0.420"" L x 0.350"" H (10.67mm x 8.89mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Natural","0.660"" (16.76mm)","0.200"" (5.08mm)","0.570"" (14.48mm)","0.187"" (4.75mm)","-","UL94 V-0","-","Flame Retardant"
http://www.essentracomponents.com.sg/images-line/pdfs/MWSEA1.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MWSEA1-1-1-01.jpg,RPC1231-ND,MWSEA1-1-1-01,Essentra Components,CBL CLIP WIRE SADDLE NAT ARROW,3297,0,"0.69000","0","1","Bulk","-","Active","Clip, Wire Saddle","Micro","0.260"" L x 0.120"" H (6.60mm x 3.05mm)","Arrowhead","Polyamide (PA66), Nylon 6/6","Natural","0.360"" (9.14mm)","0.160"" (4.06mm)","0.290"" (7.36mm)","0.118"" (3.00mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/FCWSS.EU.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/FCWSS-1-01BK.JPG,RPC1192-ND,FCWSS-1-01BK,Essentra Components,CBL CLIP WIRE SADDLE BLACK ARROW,6306,0,"0.70000","0","1","Bulk","-","Active","Clip, Wire Saddle","Hinged, Standoff, Top Lock","0.315"" L x 0.098"" H (8.00mm x 2.49mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Black","0.551"" (14.00mm)","0.197"" (5.00mm)","-","0.158"" (4.01mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/STL.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_16276.jpg,RPC1715-ND,STL-450-3-01,Essentra Components,CBL CLIP TWIST LOCK NAT ARROW,5131,0,"0.70000","0","1","Bulk","TWIST-LOK","Active","Clip, Twist Lock","Standoff","0.402"" ~ 0.500"" (10.21mm ~ 12.70mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Natural","-","-","1.280"" (32.51mm)","0.187"" (4.75mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/MWSET1.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MWSET1-1-01.jpg,RPC1239-ND,MWSET1-1-01,Essentra Components,CBL CLIP WIRE SADDLE NAT PUSH IN,5787,0,"0.71000","0","1","Bulk","-","Active","Clip, Wire Saddle","Micro","0.190"" L x 0.040"" H (4.83mm x 1.02mm)","Push In","Polyamide (PA66), Nylon 6/6","Natural","0.280"" (7.11mm)","0.080"" (2.03mm)","0.160"" (4.06mm)","0.067"" (1.70mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/SMWS.pdf,//media.digikey.com/photos/Richco%20Photos/SMWS1-1-01.jpg,RP739-ND,SMWS1-1-01,Essentra Components,CBL CLIP WIRE SADDLE NAT PUSH IN,3259,0,"0.72000","0","1","Bulk","-","Active","Clip, Wire Saddle","Micro, Standoff","0.170"" L x 0.160"" H (4.32mm x 4.06mm)","Push In","Polyamide (PA66), Nylon 6/6","Natural","0.270"" (6.86mm)","0.075"" (1.91mm)","0.490"" (12.44mm)","0.070"" (1.78mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/OFNS(B).pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_OFNS-16-187-01.jpg,RPC1850-ND,OFNS-16-187-01,Essentra Components,CBL CLIP WIRE SADDLE NAT ARROW,1744,0,"0.72000","0","1","Bulk","-","Active","Clip, Wire Saddle","Round","1.130"" L x 0.990"" H (28.70mm x 25.15mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Natural","1.350"" (34.29mm)","0.270"" (6.86mm)","1.350"" (34.29mm)","0.187"" (4.75mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/BHLWHC.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/BHLWHC-750-01.jpg,RPC1160-ND,BHLWHC-750-01,Essentra Components,CBL CLIP P-TYPE FIR TREE BLIND,3604,0,"0.75000","0","1","Bulk","-","Active","Clip, P-Type","Locking, Round","0.750"" (19.05mm)","Fir Tree, Blind Hole","Polyamide (PA66), Nylon 6/6","Natural","1.440"" (36.58mm)","0.390"" (9.91mm)","-","0.312"" (7.92mm)","0.071"" (1.80mm)","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/FCLC.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_FCLCS.jpg,RPC1822-ND,FCLCS,Essentra Components,CBL CLIP FLAT NATURAL,1565,0,"0.75000","0","1","Bulk","-","Active","Clip, Flat","Locking","1.500"" (38.10mm)","-","Polyamide (PA66), Nylon 6/6","Natural","2.000"" (50.80mm)","0.250"" (6.35mm)","-","-","-","UL94 V-2","-","-"
http://www.panduit.com/heiler/PartDrawings/C-WALWC25-GB0285BA--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_LWC-Series_A-x14.jpg,298-10420-ND,LWC25-A-C14,Panduit Corp,CBL CLIP WIRE SADDLE GRAY ADH,5866,0,"0.77000","0","1","Bulk","-","Active","Clip, Wire Saddle on Base","Locking, Round","0.250"" (6.35mm)","Adhesive","Polyamide (PA66), Nylon 6/6","Gray","0.880"" (22.35mm)","1.000"" (25.40mm)","0.450"" (11.43mm)","-","-","-","Rubber Based","-"
http://www.essentracomponents.com.sg/images-line/pdfs/LWS-A.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/LWS-A-2-3-01.jpg,RPC1220-ND,LWS-A-2-3-01,Essentra Components,CBL CLIP WIRE SADDLE NAT ARROW,4645,0,"0.77000","0","1","Bulk","-","Active","Clip, Wire Saddle","Locking","0.438"" L x 0.690"" H (11.13mm x 17.53mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Natural","0.610"" (15.50mm)","0.219"" (5.56mm)","1.070"" (27.18mm)","0.187"" (4.75mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/LWSSR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_LWS-SR-x-01.jpg,RPC1995-ND,LWS-SR-2-01,Essentra Components,CBL CLIP WIRE SADDLE FASTENER,1783,0,"0.79000","0","1","Bulk","-","Active","Clip, Wire Saddle","Locking","0.438"" L x 0.340"" H (11.13mm x 8.64mm)","Fastener","Polyamide (PA66), Nylon 6/6","Natural","0.610"" (15.50mm)","0.219"" (5.56mm)","0.650"" (16.51mm)","0.142"" ~ 0.146"" (3.61mm ~ 3.71mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/HEWSE.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_HEWSE-22-01.jpg,RPC1330-ND,HEWSE-22-01,Essentra Components,CBL CLIP WIRE SADDLE PUSH IN,2757,0,"0.80000","0","1","Bulk","-","Active","Clip, Wire Saddle","Hinged, Top Lock","0.770"" L x 0.472"" H (19.56mm x 11.99mm)","Push In, Edge","Polyamide (PA66), Nylon 6/6","Natural","1.220"" (30.99mm)","0.260"" (6.60mm)","0.750"" (19.05mm)","-","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/FCCS-1.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/FCCS-4.jpg,RPC1086-ND,FCCS-4,Essentra Components,CBL CLIP FLAT NATURAL PUSH IN,1842,0,"0.80000","0","1","Bulk","-","Active","Clip, Flat","Locking","1.770"" L x 0.146"" H (44.96mm x 3.71mm)","Push In","Polyamide (PA66), Nylon 6/6","Natural","2.240"" (56.90mm)","0.280"" (7.11mm)","0.290"" (7.36mm)","0.102"" x 0.209"" (2.59mm x 5.31mm), Rectangular","0.047"" (1.20mm)","UL94 V-0","-","Flame Retardant"
http://www.essentracomponents.com.sg/images-line/pdfs/SLCS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/SLCS-250-8-01.jpg,RPC1264-ND,SLCS-250-8-01,Essentra Components,CBL CLIP WIRE SADDLE NAT ARROW,8379,0,"0.84000","0","1","Bulk","-","Active","Clip, Wire Saddle","Locking, Round, Standoff","0.188"" (4.78mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Natural","-","0.250"" (6.35mm)","1.030"" (26.16mm)","0.187"" (4.75mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/STL.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_16276.jpg,RPC1872-ND,STL-600-3-01,Essentra Components,CBL CLIP TWIST LOCK NAT ARROW,1126,0,"0.85000","0","1","Bulk","TWIST-LOK","Active","Clip, Twist Lock","Standoff","0.500"" ~ 0.598"" (12.70mm ~ 15.19mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Natural","-","-","1.469"" (37.31mm)","0.187"" (4.75mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/MWSET1.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MWSET1-2-19.JPG,RPC2020-ND,MWSET1-2-19,Essentra Components,CBL CLIP WIRE SADDLE NAT PUSH IN,6134,0,"0.89000","0","1","Bulk","-","Active","Clip, Wire Saddle","Micro","0.190"" L x 0.110"" H (4.83mm x 2.79mm)","Push In","Polyamide (PA66), Nylon 6/6","Natural","0.280"" (7.11mm)","0.080"" (2.03mm)","0.240"" (6.10mm)","0.067"" (1.70mm)","-","UL94 V-0","-","Flame Retardant"
