Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Label Type","Label Size","Color","Material","For Use With/Related Products"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-4Yellow.jpg,ZHD-SCE-1K-12.7-50-4-ND,ZHD-SCE-1K-12.7-50-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,938,0,"2.80000","0","1","1000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.50"" x 1.97"" (12.7mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-017&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/D-SCE-1K-18-50-4.JPG,D-SCE-1K-18-50-4-ND,D-SCE-1K-18-50-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,122,0,"2.87000","0","1","-","D-SCE","Active","Heat Shrinkable","0.75"" x 1.90"" (19.1mm x 48.3mm)","Yellow","Polyolefin (PO), Irradiated","LQ590 Dot Matrix or T200, T208M, T312Mi, T6112DS, TE3112, TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-4Yellow.jpg,ZHD-SCE-12.7-50-4-ND,ZHD-SCE-12.7-50-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,253,0,"2.94000","0","1","250 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.50"" x 1.97"" (12.7mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-4.8-50-9.jpg,ZHD-SCE-12.7-50-9-ND,ZHD-SCE-12.7-50-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE,190,0,"2.94000","0","1","250 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.50"" x 1.97"" (12.7mm x 50.0mm)","White","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-4Yellow.jpg,ZHD-SCE-1K-12.7-50-S1-4-ND,ZHD-SCE-1K-12.7-50-S1-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,250,0,"3.08000","0","1","1000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.50"" x 1.97"" (12.7mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-4.8-50-9.jpg,ZHD-SCE-1K-12.7-50-S1-9-ND,ZHD-SCE-1K-12.7-50-S1-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE,250,0,"3.08000","0","1","1000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.50"" x 1.97"" (12.7mm x 50.0mm)","White","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-4Yellow.jpg,ZHD-SCE-12.7-50-S1-4-ND,ZHD-SCE-12.7-50-S1-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,1000,0,"3.23000","0","1","250 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.50"" x 1.97"" (12.7mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-4.8-50-9.jpg,ZHD-SCE-12.7-50-S1-9-ND,ZHD-SCE-12.7-50-S1-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE,250,0,"3.23000","0","1","250 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.50"" x 1.97"" (12.7mm x 50.0mm)","White","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0800364.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_CLIPLINE-WMS-SERIES.jpg,277-10733-ND,0800364,Phoenix Contact,LABEL HEAT SHRINKABLE WHITE,2,0,"153.66000","0","1","250 per Roll","WMS","Active","Heat Shrinkable","0.20"" x 2.36"" (5.0mm x 60.0mm)","White","Polyolefin","Thermomark Printer"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0800400,//media.digikey.com/Photos/Phoenix%20Photos/MFG_08004xx.jpg,277-12569-ND,0800400,Phoenix Contact,LABEL HEAT SHRINKABLE YELLOW,2,54,"155.83000","0","1","250 per Roll","WMS","Active","Heat Shrinkable","0.35"" x 2.36"" (9.0mm x 60.0mm)","Yellow","Polyolefin","Thermomark Printer"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0800301,//media.digikey.com/Photos/Phoenix%20Photos/MFG_Clipline-WMS-Yellow.jpg,277-12568-ND,0800301,Phoenix Contact,LABEL HEAT SHRINKABLE YELLOW,2,0,"170.48000","0","1","Roll","WMS","Active","Heat Shrinkable","0.20"" x 98.4' (5.0mm x 30m)","Yellow","Polyolefin","Thermomark Printer"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-050&DocType=DS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TTMS-6.4-9.JPG,A117775-100-ND,TTMS-6.4-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRNKABLE WHT 1=100M,3,0,"324.18000","0","1","Spool","TTMS","Active","Heat Shrinkable","0.250"" (6.35mm); Cable O.D. 0.091"" ~ 0.215"" (2.31mm ~ 5.46mm)","White","Polyolefin (PO), Flame Retardant, Irradiated","T2000CT or T6112DS Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-211&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CM9614-000.jpg,SBP200225WE2.5-ND,SBP200225WE2.5,TE Connectivity Raychem Cable Protection,LABEL SELF LAMINATNG WHT 2500/RL,12,0,"690.83000","0","1","2500 per Roll","SBP","Active","Self Laminating","2.00"" x 2.25"" (50.8mm x 57.2mm)","White","Vinyl Film","T208, T212M, T308S, T312S, TE3012M, TE3112M and TE3124M Thermal Transfer Printers"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0800392.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_CLIPLINE-WMS-SERIES.jpg,277-10745-ND,0800392,Phoenix Contact,LABEL HEAT SHRINKABLE WHITE,3,26,"1136.56000","0","1","2500 per Roll","WMS","Active","Heat Shrinkable","0.16"" x 2.36"" (4.0mm x 60.0mm)","White","Polyolefin","Thermomark Printer"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/Label_Bulletin.pdf,-,298-19931-ND,LJSL11-Y3-1,Panduit Corp,LABEL NETWORK ADHESIVE,1000,0,"0.36000","0","1","-","*","Active","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C10214.pdf,-,298-18729-ND,S200X650YAJ,Panduit Corp,LABEL SELF LAMINATING WHT 4/SHT,1000,0,"0.76208","0","500","4 per Sheet; 125 Sheets per Pkg","-","Active","Self Laminating","2.00"" x 6.50"" (50.8mm x 165.1mm)","White","Polyester","Laser and Ink Jet Printers"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FITPRINT1_8?device=pdf,-,FPRINT1/8WH082-ND,FPRINT1/8 WH082,Alpha Wire,LABEL HEAT SHRINKABLE 0.13""D WHT,1000,13,"0.98000","0","1","250 per Pkg","FIT®-PRINT","Active","Heat Shrinkable","0.13"" Dia (3.2mm)","White","Polyolefin (PO), Irradiated","Dot-Matrix Printer"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FITPRINT1_8?device=pdf,-,FPRINT1/8YL082-ND,FPRINT1/8 YL082,Alpha Wire,LABEL HEAT SHRINKABLE 0.13""D YLW,750,0,"0.98000","0","1","250 per Pkg","FIT®-PRINT","Active","Heat Shrinkable","0.13"" Dia (3.2mm)","Yellow","Polyolefin (PO), Irradiated","Dot-Matrix Printer"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FITPRINT1_4?device=pdf,-,FPRINT1/4WH082-ND,FPRINT1/4 WH082,Alpha Wire,LABEL HEAT SHRINKABLE 0.25""D WHT,720,0,"1.12000","0","1","250 per Pkg","FIT®-PRINT","Active","Heat Shrinkable","0.25"" Dia (6.4mm)","White","Polyolefin (PO), Irradiated","Dot-Matrix Printer"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FITPRINT1_4?device=pdf,-,FPRINT1/4YL082-ND,FPRINT1/4 YL082,Alpha Wire,LABEL HEAT SHRINKABLE 0.25""D YLW,500,0,"1.12000","0","1","250 per Pkg","FIT®-PRINT","Active","Heat Shrinkable","0.25"" Dia (6.4mm)","Yellow","Polyolefin (PO), Irradiated","Dot-Matrix Printer"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FITPRINT1_2?device=pdf,-,FPRINT1/2YL082-ND,FPRINT1/2 YL082,Alpha Wire,LABEL HEAT SHRINKABLE 0.5""D YLW,500,0,"2.52000","0","1","250 per Pkg","FIT®-PRINT","Active","Heat Shrinkable","0.50"" Dia (12.7mm)","Yellow","Polyolefin (PO), Irradiated","Dot-Matrix Printer"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FITPRINT1_2?device=pdf,-,FPRINT1/2WH082-ND,FPRINT1/2 WH082,Alpha Wire,LABEL HEAT SHRINKABLE 0.5""D WHT,399,0,"2.52000","0","1","250 per Pkg","FIT®-PRINT","Active","Heat Shrinkable","0.50"" Dia (12.7mm)","White","Polyolefin (PO), Irradiated","Dot-Matrix Printer"
http://www.panduit.com/heiler/PartDrawings/C-IDLTYK--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_LTYK.jpg,298-18462-ND,LTYK,Panduit Corp,RACK GRNDING YW TAG KIT 10 TAGS,100,0,"15.41000","0","1","-","*","Active","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Marking%20Systems.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1045640000.jpg,281-3545-ND,1045640000,Weidmüller,LABEL STANDARD 0.28"" X 1.57"" WHT,39,40,"16.62000","0","1","8 per Sheet; 5 Sheets","ELS","Active","Standard","0.28"" x 1.57"" (7.0mm x 40.0mm)","White","Nylon","PrintJet, Plotter or SMark Printer"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0803934,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0803934.jpg,277-16954-ND,0803934,Phoenix Contact,LABEL STANDARD CONTIN WHITE,8,46,"26.24000","0","1","Bulk","MM-EMLC","Active","Standard, Continuous","0.47"" W x 236.22"" L (12.0mm x 6.0m)","White","Polyamide (PA), Nylon, Halogen Free","Thermal Transfer Printer"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0803936,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0803936.jpg,277-16955-ND,0803936,Phoenix Contact,LABEL STANDARD CONTIN WHITE,16,12,"28.86000","0","1","Bulk","MM-EMLC","Active","Standard, Continuous","0.71"" W x 236.22"" L (18.0mm x 6.0m)","White","Polyamide (PA), Nylon, Halogen Free","Thermal Transfer Printer"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1045570000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1045570000.jpg,281-3542-ND,1045570000,Weidmüller,LABEL STANDARD 0.24"" X 1.18"" WHT,80,320,"30.37000","0","1","16 per Sheet; 5 Sheets","ELS","Active","Standard","0.24"" x 1.18"" (6.0mm x 30.0mm)","White","Nylon","PrintJet, Plotter or SMark Printer"
http://www1.panduit.com/heiler/PartDrawings/C-IDS100X125VARY--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_S100X125VAFY.jpg,298-15766-ND,S100X125VAFY,Panduit Corp,LABEL SELF LAMINATNG 1X1.25"" WHT,44,0,"31.54000","0","1","200 per Roll","-","Active","Self Laminating","1.00"" x 1.25"" (25.4mm x 31.8mm)","White","Vinyl","PFX-0 Marker Pen"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/S100X225VAFY.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_S100X225VAFY.jpg,298-15768-ND,S100X225VAFY,Panduit Corp,LABEL SELF LAMINATING WHT 100/RL,6,0,"31.54000","0","1","100 per Roll","-","Active","Self Laminating","1.00"" x 2.25"" (25.4mm x 57.2mm)","White","Vinyl","PFX-0 Marker Pen"
http://www.panduit.com/heiler/PartDrawings/C-IDN050X075CBC--ENG.pdf,-,298-18488-ND,N050X075CBC,Panduit Corp,LABEL STD DIECUT 0.50""X0.75"" WHT,24,0,"31.64000","0","1","125 per Cassette","PanTher™, P1™","Active","Standard, Die-Cut","0.50"" x 0.75"" (12.7mm x 19.1mm)","White","Vinyl Cloth","Panduit LS8E and LS8EQ (Hand-Held)"
http://www1.panduit.com/heiler/PartDrawings/C-IDS025X075VAC--ENG.pdf,-,298-18673-ND,S050X150VAC,Panduit Corp,LABEL SELF LAMINATING WHITE,27,0,"32.02000","0","1","200 per Cassette","PanTher™, P1™","Active","Self Laminating","0.50"" x 1.50"" (12.7mm x 38.1mm)","White","Vinyl","Panduit LS8E (Hand-Held)"
http://www.panduit.com/heiler/PartDrawings/TO5OX000CBC-BK%20Product%20Page.pdf,-,298-18750-ND,T050X000CBC-BK,Panduit Corp,LABEL STANDARD CONTIN WHITE,25,0,"34.15000","0","1","Cassette","Cougar™, PanTher™, P1™","Active","Standard, Continuous","0.50"" x 12.5' (12.7mm x 3.8m)","White","Vinyl Cloth","Panduit LS8E and LS9 (Hand-Held)"
http://www.panduit.com/heiler/PartDrawings/C-IDN050X075CBC--ENG.pdf,-,298-18487-ND,N050X075C1C,Panduit Corp,LABEL STD DIECUT 0.50""X0.75"" WHT,17,0,"34.85000","0","1","250 per Cassette","PanTher™, P1™","Active","Standard, Die-Cut","0.50"" x 0.75"" (12.7mm x 19.1mm)","White","Nylon Cloth","Panduit LS8E and LS8EQ (Hand-Held)"
http://www1.panduit.com/heiler/PartDrawings/C-IDS025X075VAC--ENG.pdf,-,298-18669-ND,S050X125VAC,Panduit Corp,LABEL SELF LAMINATING WHITE,36,0,"37.21000","0","1","225 per Cassette","PanTher™, P1™","Active","Self Laminating","0.50"" x 1.25"" (12.7mm x 31.8mm)","White","Vinyl","Panduit LS8E (Hand-Held)"
http://www.panduit.com/heiler/PartDrawings/TO5OX000CBC-BK%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/T038X000C1C-BK.jpg,298-18744-ND,T038X000C1C-BK,Panduit Corp,LABEL STANDARD CONTIN WHITE,10,0,"37.53000","0","1","Cassette","Cougar™, PanTher™, P1™","Active","Standard, Continuous","0.38"" x 18.0' (9.7mm x 5.5m)","White","Nylon Cloth","Panduit LS8E and LS9 (Hand-Held)"
http://www.panduit.com/heiler/PartDrawings/TO5OX000CBC-BK%20Product%20Page.pdf,-,298-18749-ND,T050X000C1C-BK,Panduit Corp,LABEL STANDARD CONTIN WHITE,10,0,"37.53000","0","1","Cassette","Cougar™, PanTher™, P1™","Active","Standard, Continuous","0.50"" x 18.0' (12.7mm x 5.5m)","White","Nylon Cloth","Panduit LS8E and LS9 (Hand-Held)"
http://www.panduit.com/heiler/PartDrawings/C-IDPSCB-12Y-C10369-R0--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PSCB-12Y.jpg,298-15578-ND,PSCB-12Y,Panduit Corp,WRITE-ON SELF-LAM WIRE MARKER,16,0,"39.22000","0","1","-","*","Active","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C10370.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PSCB-5.jpg,298-1280-ND,PSCB-5Y,Panduit Corp,LABEL SELF LAMINATING WHITE 10PK,13,0,"39.22000","0","1","3 per Page; 10 Pages per Book","PAN-CODE™","Active","Self Laminating","1"" x 5"" (25.4mm x 127mm)","White","Vinyl","-"
http://www.panduit.com/heiler/PartDrawings/C10367.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PSCB-6Y.jpg,298-15581-ND,PSCB-6Y,Panduit Corp,LABEL SELF LAMINATING WHITE 10PK,10,0,"39.22000","0","1","3 per Page; 10 Pages per Book","PAN-CODE™","Active","Self Laminating","1.00"" x 6.00"" (25.4mm x 152.4mm)","White","Vinyl","-"
http://www.panduit.com/heiler/PartDrawings/C-IDPSCB-13Y-C10371-R0--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PSCB-13Y.jpg,298-15579-ND,PSCB-13Y,Panduit Corp,WRITE-ON SELF-LAM WIRE MARKER,10,0,"39.22000","0","1","-","*","Active","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C-IDN050X075CBC--ENG.pdf,-,298-18492-ND,N100X075CBC,Panduit Corp,LABEL STDRD DIECUT 1""X0.75"" WHT,10,0,"44.55000","0","1","125 per Cassette","PanTher™, P1™","Active","Standard, Die-Cut","1.00"" x 0.75"" (25.4mm x 19.1mm)","White","Vinyl Cloth","Panduit LS8E and LS8EQ (Hand-Held)"
http://www1.panduit.com/heiler/PartDrawings/C-IDS100X125VARY--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_S100X125VARY.jpg,298-15767-ND,S100X125VARY,Panduit Corp,LABEL SELF LAMINATNG 1X1.25"" WHT,12,0,"46.71000","0","1","200 per Roll","-","Active","Self Laminating, Dispenser and Pen Included","1.00"" x 1.25"" (25.4mm x 31.8mm)","White","Vinyl","PFX-0 Marker Pen"
http://www1.panduit.com/heiler/PartDrawings/C-IDS025X075VAC--ENG.pdf,-,298-18707-ND,S100X400VAC,Panduit Corp,LABEL SELF LAMINATING 1""X4"" WHT,44,0,"46.75000","0","1","75 per Cassette","PanTher™, P1™","Active","Self Laminating","1.00"" x 4.00"" (25.4mm x 101.6mm)","White","Vinyl","Panduit LS8E (Hand-Held)"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/S100X225VARY.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLD-2.jpg,298-1296-ND,S100X225VARY,Panduit Corp,LABEL SELF LAMINATNG 1X2.25"" WHT,7,0,"48.11000","0","1","100 per Roll","-","Active","Self Laminating, Dispenser and Pen Included","1.00"" x 2.25"" (25.4mm x 57.2mm)","White","Vinyl","PFX-0 Marker Pen"
http://www1.panduit.com/heiler/PartDrawings/C-IDS025X075VAC--ENG.pdf,-,298-18697-ND,S100X160VAC,Panduit Corp,LABEL SELF LAMINATING 1X1.6"" WHT,22,0,"48.67000","0","1","175 per Cassette","PanTher™, P1™","Active","Self Laminating","1.00"" x 1.60"" (25.40mm x 40.64mm)","White","Vinyl","Panduit LS8E (Hand-Held)"
http://www.panduit.com/heiler/PartDrawings/TO5OX000CBC-BK%20Product%20Page.pdf,-,298-18760-ND,T075X000C1C-BK,Panduit Corp,LABEL STANDARD CONTIN WHITE,20,0,"48.74000","0","1","Cassette","Cougar™, PanTher™, P1™","Active","Standard, Continuous","0.75"" x 18.0' (19.1mm x 5.5m)","White","Nylon Cloth","Panduit LS8E and LS9 (Hand-Held)"
http://www.panduit.com/heiler/PartDrawings/TO5OX000CBC-BK%20Product%20Page.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/T100X000C1C-BK.JPG,298-18764-ND,T100X000C1C-BK,Panduit Corp,LABEL STANDARD CONTIN 1""X18' WHT,13,0,"48.74000","0","1","Cassette","Cougar™, PanTher™, P1™","Active","Standard, Continuous","1.00"" x 18.0' (25.4mm x 5.5m)","White","Nylon Cloth","Panduit LS8E and LS9 (Hand-Held)"
http://www.panduit.com/heiler/PartDrawings/TO5OX000CBC-BK%20Product%20Page.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/T100X000C1C-BK.JPG,298-18765-ND,T100X000CBC-BK,Panduit Corp,LABEL STANDARD CONTIN WHITE,10,0,"51.25000","0","1","Cassette","Cougar™, PanTher™, P1™","Active","Standard, Continuous","0.50"" x 12.5' (12.7mm x 3.8m)","White","Vinyl Cloth","Panduit LS8E and LS9 (Hand-Held)"
http://www1.panduit.com/heiler/PartDrawings/C-IDS025X075VAC--ENG.pdf,-,298-18680-ND,S075X125VAC,Panduit Corp,LABEL SELF LAMINATING WHITE,15,0,"52.62000","0","1","225 per Cassette","PanTher™, P1™","Active","Self Laminating","0.75"" x 1.25"" (19.05mm x 31.75mm)","White","Vinyl","Panduit LS8E (Hand-Held)"
http://www1.panduit.com/heiler/PartDrawings/C-IDS025X075VAC--ENG.pdf,-,298-18683-ND,S075X150VAC,Panduit Corp,LABEL SELF LAMINATING WHITE,21,0,"52.76000","0","1","200 per Cassette","PanTher™, P1™","Active","Self Laminating","0.75"" x 1.50"" (19.05mm x 38.10mm)","White","Vinyl","Panduit LS8E (Hand-Held)"
http://www.panduit.com/heiler/PartDrawings/C-IDH000X025H1C--ENG.pdf,-,298-18386-ND,H000X044H2C,Panduit Corp,LABEL HEAT SHRINKABLE CONTIN YLW,7,0,"52.94000","0","1","Cassette","PanTher™, P1™","Active","Heat Shrinkable, Continuous","0.44"" x 6.0' (11.2mm x 1.8m)","Yellow","Polyolefin","Panduit LS8E and LS8EQ (Hand-Held)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0830691_Ds.pdf,-,277-18599-ND,0830691,Phoenix Contact,LABEL STAND 0.98""X1.25"" WHT 49PC,20,0,"53.91000","0","1","7 per Row; 49 per Sheet","WML","Active","Standard","0.98"" x 1.25"" (25.0mm x 31.8mm); Cable O.D. 0.30"" (7.5mm)","White","Polyester","Office Printing Systems"
http://www.panduit.com/heiler/PartDrawings/C-IDH000X025H1C--ENG.pdf,-,298-18383-ND,H000X025H2C,Panduit Corp,LABEL HEAT SHRINKABLE CONTIN YLW,8,0,"55.48000","0","1","Cassette","PanTher™, P1™","Active","Heat Shrinkable, Continuous","0.25"" x 8.0' (6.4mm x 2.4m)","Yellow","Polyolefin","Panduit LS8E and LS8EQ (Hand-Held)"
http://www1.panduit.com/heiler/PartDrawings/C-IDS025X075VAC--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_S100X220VAC.jpg,298-18699-ND,S100X220VAC,Panduit Corp,LABEL SELF LAMINATNG 1""X2.2"" WHT,33,0,"56.30000","0","1","125 per Cassette","PanTher™, P1™","Active","Self Laminating","1.00"" x 2.20"" (25.40mm x 55.88mm)","White","Vinyl","Panduit LS8E (Hand-Held)"
http://www1.panduit.com/heiler/PartDrawings/C-IDS025X075VAC--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/S075X075VAC.JPG,298-18676-ND,S075X075VAC,Panduit Corp,LABEL SELF LAMINATING WHITE,21,0,"56.88000","0","1","350 per Cassette","PanTher™, P1™","Active","Self Laminating","0.75"" x 0.75"" (19.05mm x 19.05mm)","White","Vinyl","Panduit LS8E (Hand-Held)"
http://www1.panduit.com/heiler/PartDrawings/C-IDS025X075VAC--ENG.pdf,-,298-18711-ND,S100X650VAC,Panduit Corp,LABEL SELF LAMINATNG 1""X6.5"" WHT,25,0,"57.93000","0","1","50 per Cassette","PanTher™, P1™","Active","Self Laminating","1.00"" x 6.50"" (25.4mm x 165.1mm)","White","Vinyl","Panduit LS8E (Hand-Held)"
http://www.panduit.com/heiler/PartDrawings/C-IDH000X025H1C--ENG.pdf,-,298-18384-ND,H000X034H1C,Panduit Corp,LABEL HEAT SHRINKABLE CONTIN WHT,46,0,"60.73000","0","1","Cassette","PanTher™, P1™","Active","Heat Shrinkable, Continuous","0.34"" x 8.0' (8.7mm x 2.4m)","White","Polyolefin","Panduit LS8E and LS8EQ (Hand-Held)"
http://www.panduit.com/heiler/PartDrawings/C-IDH000X025H1C--ENG.pdf,-,298-18385-ND,H000X034H2C,Panduit Corp,LABEL HEAT SHRINKABLE CONTIN YLW,10,0,"60.73000","0","1","Cassette","PanTher™, P1™","Active","Heat Shrinkable, Continuous","0.34"" x 8.0' (8.7mm x 2.4m)","Yellow","Polyolefin","Panduit LS8E and LS8EQ (Hand-Held)"
http://www.panduit.com/heiler/PartDrawings/TO5OX000CBC-BK%20Product%20Page.pdf,-,298-18646-ND,R100X125V1C,Panduit Corp,LABEL ROTATABLE SELF LAMINAT WHT,10,0,"61.36000","0","1","100 per Cassette","PanTher™, P1™, Turn-Tell®","Active","Rotatable, Self-Laminating","1.00"" x 1.25"" (25.4mm x 31.8mm)","White","Vinyl","Panduit LS8E and LS8EQ (Hand-Held)"
http://www.panduit.com/heiler/PartDrawings/TO5OX000CBC-BK%20Product%20Page.pdf,-,298-18644-ND,R100X075V1C,Panduit Corp,LABEL ROTATABLE SELF LAMINAT WHT,18,0,"62.42000","0","1","150 per Cassette","PanTher™, P1™, Turn-Tell®","Active","Rotatable, Self-Laminating","1.00"" x 0.75"" (25.4mm x 19.1mm)","White","Vinyl","Panduit LS8E and LS8EQ (Hand-Held)"
