Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Shrinkage Ratio","Length","Inner Diameter - Supplied","Inner Diameter - Recovered","Recovered Wall Thickness","Material","Features","Color","Operating Temperature","Shrink Temperature"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ATUM&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/ATUM-8^2-0-STK.JPG,ATM082K-ND,NB11802001,TE Connectivity Raychem Cable Protection,HEATSHRINK DUAL WALL 8MM X 4',4420,0,"12.67000","0","1","ATUM","Active","Tubing, Semi-Flexible","4 to 1","4.00' (1.22m)","0.315"" (8.00mm)","0.079"" (2.01mm)","0.039"" (0.99mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Flame Retardant, Fluid Resistant","Black","-55°C ~ 110°C","80°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT22111_2?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F221_lrg.JPG,F22111/2BK105-ND,F22111/2 BK105,Alpha Wire,HEATSHRINK 1-1/2"" X 4' BLACK,243,0,"13.32000","0","1","FIT®-221","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","1.500"" (38.10mm)","0.750"" (19.05mm)","0.040"" (1.02mm)","Polyolefin (PO), Irradiated","Flame Resistant, Fluid Resistant, UV Resistant","Black","-55°C ~ 135°C","90°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q2F3X.pdf,//media.digikey.com/photos/Qualtek%20Photos/q2-f3x-3%2016-01-qb48in-25.JPG,Q2F3X316B-100-ND,Q2-F3X-3/16-01-MS100FT,Qualtek,HEATSHRINK POLY 3/16"" BLK 100',245,0,"13.75000","0","1","Q2-F3X","Active","Tubing, Flexible","3 to 1","100.0' (30.5m)","0.187"" (4.75mm)","0.060"" (1.52mm)","0.024"" (0.61mm)","Polyolefin (PO)","Corrosion Resistant, Flame Retardant","Black","-55°C ~ 135°C","70°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ATUM&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ATUM-12%5E3-0-SP.JPG,ATUM-124K-ND,ATUM-12/4-0-MS-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK DUAL WALL 12MM X 4',103,0,"14.62000","0","1","ATUM","Active","Tubing, Semi-Flexible","3 to 1","4.00' (1.22m)","0.472"" (11.99mm)","0.157"" (3.99mm)","0.070"" (1.78mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Flame Retardant, Fluid Resistant","Black","-55°C ~ 110°C","80°C"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Raychem%20PDFs/RNF-100_Rev2014.pdf,//media.digikey.com/Photos/TE%20Connectivity/RNF-100-1-1%5E2-BK-STK.jpg,RNF112K-ND,RNF-100-1-1/2-BK-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK RNF-100 1 1/2""X4' BLK,3989,0,"14.71000","0","1","Thermofit RNF-100","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","1.500"" (38.10mm)","0.750"" (19.05mm)","0.040"" (1.02mm)","Polyolefin (PO), Irradiated","Abrasion and Cut Resistant, Flame Retardant, Fluid Resistant, Solvent Resistant, Strain Resistant","Black","-55°C ~ 135°C","95°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT7501_4?device=pdf,-,F7501/4BK103-ND,F7501/4 BK103,Alpha Wire,HEATSHRINK 1/4"" X 4' BLACK,419,21,"14.72000","0","1","FIT®-750","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.250"" (6.35mm)","0.125"" (3.18mm)","0.030"" (0.76mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Adhesive Lined, Chemical Resistant, Fluid Resistant, Heat Resistant, Self Extinguishing, UV Resistant","Black","-55°C ~ 110°C","110°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=HRHT-1thru5/X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/134710-000.JPG,A105245-ND,HRHT-2/3,TE Connectivity Raychem Cable Protection,HEATSHRINK 1-1/2"" X 0.25' BLACK,120,0,"15.20000","0","1","HRHT","Active","Tubing, Flexible","6 to 1","0.250' (76.20mm, 3.00"")","1.500"" (38.10mm)","0.230"" (5.84mm)","0.155"" (3.94mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Flame Retardant","Black","-55°C ~ 135°C","135°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q2F.pdf,//media.digikey.com/photos/Qualtek%20Photos/q2-f-1%204-01-qb48in-25.JPG,Q2F014B-100-ND,Q2-F-1/4-01-MS100FT,Qualtek,HEATSHRINK 1/4"" X 100' BLACK,345,217,"15.33000","0","1","Q2-F","Active","Tubing, Flexible","2 to 1","100.0' (30.5m)","0.250"" (6.35mm)","0.125"" (3.18mm)","0.022"" (0.56mm)","Polyolefin (PO)","Flame Retardant","Black","-55°C ~ 135°C","70°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773702-4RHW-CN&DocType=DS&DocLang=ZH,//media.digikey.com/Photos/TE%20Connectivity/RHW-xxx.JPG,A115909-ND,RHW-24/6-1200/ADH-0,TE Connectivity Raychem Cable Protection,HEATSHRINK RHW POLY 24MMX4' BLK,1562,0,"15.69000","0","1","RHW","Active","Tubing, Semi Rigid","4 to 1","3.94' (1.20m)","0.945"" (24.00mm)","0.236"" (5.99mm)","0.106"" (2.70mm)","Polyolefin (PO)","Adhesive Lined, Fluid Resistant, UV Resistant","Black","-40°C ~ 110°C","110°C"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Raychem%20PDFs/Tubing_Catalog.pdf,//media.digikey.com/Photos/TE%20Connectivity/SST-48-07%5E226.JPG,CB5330-000-ND,CB5330-000,TE Connectivity Raychem Cable Protection,HEATSHRINK 3/4"" X 4' BLACK,283,0,"15.77000","0","1","SST","Active","Tubing, Semi Rigid","3 to 1","4.00' (1.22m)","0.750"" (19.05mm)","0.220"" (5.59mm)","0.095"" (2.41mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Adhesive Lined, Fluid Resistant, Moisture-Proof, Strain Resistant","Black","-55°C ~ 110°C","90°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RW-200&DocType=Customer+Drawing&DocLang=English,-,A132133-DS-ND,RW-200-1/4-0-SP,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK FLUOR 1/4"" BLK FEET,520,0,"15.84000","0","1","RW-200","Active","Tubing, Flexible","2 to 1","Digi-Spool™, Continuous Spool","0.250"" (6.35mm)","0.125"" (3.18mm)","0.035"" (0.89mm)","Fluoroelastomer (FKM), Irradiated","Abrasion Resistant, Acid Resistant, Chemical Resistant, Fluid Resistant, Fuel Resistant, Impact Resistant, Solvent Resistant","Black","-40°C ~ 200°C","100°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SCL&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/SCL-1%5E8-0-STK.JPG,SCL-3/4-0-STK-ND,SCL-3/4-0-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK 3/4"" X 4' BLACK,162,0,"15.84000","0","1","SCL","Active","Tubing, Semi Rigid","3 to 1","4.00' (1.22m)","0.750"" (19.05mm)","0.315"" (8.00mm)","0.065"" (1.65mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Encapsulant Lined, Flex Resistant, Moisture Resistant, Splash Resistant, Strain Resistant, Vibration Resist","Black","-55°C ~ 110°C","125°C"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Raychem%20PDFs/Tubing_Catalog.pdf,//media.digikey.com/Photos/TE%20Connectivity/SST-48-07%5EFR%5E97.JPG,SST-48-07/FR/97-ND,SST-48-07/FR/97,TE Connectivity Raychem Cable Protection,HEATSHRINK 3/4"" X 4' BLACK,157,0,"16.44000","0","1","SST-FR","Active","Tubing, Semi Rigid","3 to 1","4.00' (1.22m)","0.750"" (19.05mm)","0.220"" (5.59mm)","0.095"" (2.41mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Adhesive Lined, Flame Retardant, Fluid Resistant, Moisture-Proof, Strain Resistant","Black","-55°C ~ 110°C","90°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/QPTFE.pdf,-,Q1134-ND,Q-PTFE-2AWG-02-QB48IN-5,Qualtek,HEATSHRINK 2AWG 48"" CLEAR,171,0,"16.48000","0","1","Q-PTFE","Active","Tubing, Semi Rigid","2 to 1","4.00' (1.22m)","0.430"" (10.92mm)","0.272"" (6.91mm)","0.015"" (0.38mm)","Polytetrafluoroethylene (PTFE)","Chemical Resistant, Flame Retardant","Clear","-65°C ~ 260°C","350°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ATUM&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Raychem%20Photos/ATU093K.jpg,ATU093K-ND,NB12042001,TE Connectivity Raychem Cable Protection,HEATSHRINK DUAL WALL 9MM X 4',1441,0,"16.49000","0","1","ATUM","Active","Tubing, Semi-Flexible","3 to 1","4.00' (1.22m)","0.354"" (8.99mm)","0.118"" (2.99mm)","0.055"" (1.40mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Flame Retardant, Fluid Resistant","Black","-55°C ~ 110°C","80°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q2F.pdf,//media.digikey.com/photos/Qualtek%20Photos/q2-f-5%2016-01-qb48in-25.JPG,Q2F516B-100-ND,Q2-F-5/16-01-MS100FT,Qualtek,HEATSHRINK POLY 5/16"" BLK 100',230,16,"16.95000","0","1","Q2-F","Active","Tubing, Flexible","2 to 1","100.0' (30.5m)","0.315"" (8.00mm)","0.157"" (3.99mm)","0.024"" (0.61mm)","Polyolefin (PO)","Flame Retardant","Black","-55°C ~ 135°C","70°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT3211_8?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F221B3%5E16-BK.jpg,F3211/8BK103-ND,F3211/8 BK103,Alpha Wire,HEATSHRINK 1/8"" X 4' BLACK,323,82,"17.08000","0","1","FIT®-321","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","0.125"" (3.18mm)","0.040"" (1.02mm)","0.037"" (0.94mm)","Polyolefin (PO)","Abrasion Resistant, Adhesive Lined, Chemical Resistant, Fluid Resistant, Heat Resistant, UV Resistant, Water Resistant","Black","-55°C ~ 125°C","110°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RW-2017&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/BSTS-17X4.JPG,BSTS-17X4-ND,BSTS-17X4,TE Connectivity Raychem Cable Protection,HEATSHRINK TUBING SIZE 17X4',227,0,"17.12000","0","1","BSTS","Active","Tubing, Semi Rigid","3 to 1","4.00' (1.22m)","1.700"" (43.18mm)","0.500"" (12.70mm)","0.140"" (3.56mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Fluid Resistant","Black","-55°C ~ 110°C","90°C"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Raychem%20PDFs/RNF-100_Rev2014.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/RNF002K.JPG,RNF002K-ND,RNF-100-2-BK-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK RNF-100 2""X4' BLK,117,0,"17.39000","0","1","Thermofit RNF-100","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","2.000"" (50.80mm)","1.000"" (25.40mm)","0.045"" (1.14mm)","Polyolefin (PO), Irradiated","Abrasion and Cut Resistant, Flame Retardant, Fluid Resistant, Solvent Resistant, Strain Resistant","Black","-55°C ~ 135°C","95°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT-555&DocType=SS&DocLang=EN,-,A132470-DS-ND,RT555-3/4-0-SP,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK 3/4"" BLACK,1202,0,"17.53000","0","1","RT-555","Active","Tubing, Semi Rigid","2 to 1","Digi-Spool™, Continuous Spool","0.750"" (19.05mm)","0.374"" (9.50mm)","0.027"" (0.69mm)","Fluoropolymer","Flame Retardant, Fluid Resistant","Black","-65°C ~ 200°C","150°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q53X.pdf,//media.digikey.com/photos/Qualtek%20Photos/Q5-3X-2-01-QB48IN-5.JPG,Q53X200B-ND,Q5-3X-2-01-QB48IN-5,Qualtek,HEATSHRINK DL WL Q53X 2""X4'BLK,357,0,"17.57000","0","1","Q5-3X","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","1.969"" (50.00mm)","0.750"" (19.05mm)","0.094"" (2.40mm)","Polyolefin (PO)","Adhesive Lined, Flame Retardant","Black","-55°C ~ 125°C","80°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RW-175&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Raychem%20Photos/RW038C.jpg,RW-175-1/2-X-STK-ND,RW-175-1/2-X-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK 1/2"" X 4' CLEAR,212,0,"18.44000","0","1","RW-175","Active","Tubing, Semi Rigid","2 to 1","4.00' (1.22m)","0.500"" (12.70mm)","0.250"" (6.35mm)","0.013"" (0.33mm)","Polyvinylidene Fluoride (PVDF)","Abrasion Resistant, Chemical Resistant, Cut-Through Resistant, Flame Retardant, Fluid Resistant","Clear","-55°C ~ 175°C","175°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RW-200&DocType=Customer+Drawing&DocLang=English,-,A132134-DS-ND,RW-200-1/8-0-SP,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK FLUOR 1/8"" BLK FEET,153,0,"18.55000","0","1","RW-200","Active","Tubing, Flexible","2 to 1","Digi-Spool™, Continuous Spool","0.125"" (3.18mm)","0.062"" (1.57mm)","0.030"" (0.76mm)","Fluoroelastomer (FKM), Irradiated","Abrasion Resistant, Acid Resistant, Chemical Resistant, Fluid Resistant, Fuel Resistant, Impact Resistant, Solvent Resistant","Black","-40°C ~ 200°C","100°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT-555&DocType=SS&DocLang=EN,-,A132471-DS-ND,RT555-5/8-0-SP,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK 0.625"" BLACK,1732,0,"19.74000","0","1","RT-555","Active","Tubing, Semi Rigid","2 to 1","Digi-Spool™, Continuous Spool","0.625"" (15.88mm)","0.313"" (7.95mm)","0.022"" (0.56mm)","Fluoropolymer","Flame Retardant, Fluid Resistant","Black","-65°C ~ 200°C","150°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RMW&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/RMW-MED.JPG,A115930-ND,RMW-63/19-1200/ADH-0,TE Connectivity Raychem Cable Protection,HEATSHRINK 2.48"" X 3.94' BLACK,491,0,"19.74000","0","1","RMW","Active","Tubing, Semi Rigid","3 to 1","3.94' (1.20m)","2.480"" (62.99mm)","0.748"" (19.00mm)","0.110"" (2.79mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Adhesive Lined, Chemical Resistant, Corrosion Resistant, Impact Resistant, Moisture-Proof, UV Resistant","Black","-40°C ~ 110°C","-"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q2F.pdf,//media.digikey.com/photos/Qualtek%20Photos/q2-f-3%208-01-qb48in-25.JPG,Q2F038B-100-ND,Q2-F-3/8-01-MS100FT,Qualtek,HEATSHRINK 3/8"" X 100' BLACK,151,100,"19.89000","0","1","Q2-F","Active","Tubing, Flexible","2 to 1","100.0' (30.5m)","0.375"" (9.53mm)","0.187"" (4.75mm)","0.024"" (0.61mm)","Polyolefin (PO)","Flame Retardant","Black","-55°C ~ 135°C","70°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SCL&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/SCL-1%5E8-0-STK.JPG,SCL-1-0-STK-ND,SCL-1-0-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK 1"" X 4' BLACK,136,0,"19.96000","0","1","SCL","Active","Tubing, Semi Rigid","3 to 1","4.00' (1.22m)","1.000"" (25.40mm)","0.400"" (10.16mm)","0.075"" (1.91mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Encapsulant Lined, Flex Resistant, Moisture Resistant, Splash Resistant, Strain Resistant, Vibration Resist","Black","-55°C ~ 110°C","125°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT3003_8?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/FIT-300-Black.jpg,F3003/8BK103-ND,F3003/8 BK103,Alpha Wire,HEATSHRINK 3/8"" X 4' BLACK,137,0,"20.14000","0","1","FIT®-300","Active","Tubing, Semi Rigid","2.5 to 1","4.00' (1.22m)","0.375"" (9.53mm)","0.135"" (3.43mm)","0.050"" (1.27mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Chemical Resistant, Fluid Resistant","Black","-55°C ~ 125°C","140°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=DWP-125&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/DWP-125-1-0-STK.JPG,DWP001K-ND,DWP-125-1-0-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK POLY 1""X4' BLK,157,0,"20.32000","0","1","DWP","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","1.000"" (25.40mm)","0.320"" (8.13mm)","0.100"" (2.54mm)","Polyolefin (PO)","Adhesive Lined, Flame Retardant","Black","-40°C ~ 110°C","80°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RMW&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/RMW-MED.JPG,A115931-ND,RMW-75/22-1200/ADH-0,TE Connectivity Raychem Cable Protection,HEATSHRINK 2.953"" X 3.94' BLACK,195,0,"21.11000","0","1","RMW","Active","Tubing, Semi Rigid","3 to 1","3.94' (1.20m)","2.953"" (75.01mm)","0.866"" (22.00mm)","0.122"" (3.10mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Adhesive Lined, Chemical Resistant, Corrosion Resistant, Impact Resistant, Moisture-Proof, UV Resistant","Black","-40°C ~ 110°C","-"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q2F3X.pdf,//media.digikey.com/photos/Qualtek%20Photos/Q2-F3X-3^8-01-SS250FT.JPG,Q2F3X038B-100-ND,Q2-F3X-3/8-01-MS100FT,Qualtek,HEATSHRINK POLY 3/8"" BLK 100',295,0,"22.13000","0","1","Q2-F3X","Active","Tubing, Flexible","3 to 1","100.0' (30.5m)","0.375"" (9.53mm)","0.118"" (2.99mm)","0.030"" (0.76mm)","Polyolefin (PO)","Corrosion Resistant, Flame Retardant","Black","-55°C ~ 135°C","70°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773702-4RHW-CN&DocType=DS&DocLang=ZH,//media.digikey.com/Photos/TE%20Connectivity/RHW-xxx.JPG,A115911-ND,RHW-48/12-1200/ADH-0,TE Connectivity Raychem Cable Protection,HEATSHRINK RHW POLY 48MMX4' BLK,165,0,"22.63000","0","1","RHW","Active","Tubing, Semi Rigid","4 to 1","3.94' (1.20m)","1.890"" (48.01mm)","0.472"" (12.00mm)","0.177"" (4.50mm)","Polyolefin (PO)","Adhesive Lined, Fluid Resistant, UV Resistant","Black","-40°C ~ 110°C","110°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT-1145-OX-XX-0&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/RT-1145-OX-27-0.jpg,A132319-ND,RT-1145-OX-27-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK 1"" X 0.208' BLACK,102,0,"22.90000","0","1","RT-1145","Active","Tubing, Flexible","3.6 to 1","0.208' (63.50mm, 2.50"")","1.000"" (25.40mm)","0.250"" (6.35mm)","0.043"" (1.09mm)","Fluoroelastomer (FKM)","-","Black","-40°C ~ 200°C","175°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT3001_2?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/FIT-300-Black.jpg,F3001/2BK105-ND,F3001/2 BK105,Alpha Wire,HEATSHRINK 1/2"" X 4' BLACK,111,306,"23.90000","0","1","FIT®-300","Active","Tubing, Semi Rigid","2.5 to 1","4.00' (1.22m)","0.500"" (12.70mm)","0.195"" (4.95mm)","0.055"" (1.40mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Chemical Resistant, Fluid Resistant","Black","-55°C ~ 125°C","140°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=7-1773465-1RMW&DocType=DS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/RMW-LRG.JPG,A115917-ND,RMW-85/25-1200/ADH-0,TE Connectivity Raychem Cable Protection,HEATSHRINK 3.346"" X 3.94' BLACK,222,0,"25.57000","0","1","RMW","Active","Tubing, Semi Rigid","3 to 1","3.94' (1.20m)","3.346"" (84.99mm)","0.984"" (24.99mm)","0.126"" (3.20mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Adhesive Lined, Chemical Resistant, Corrosion Resistant, Impact Resistant, Moisture-Proof, UV Resistant","Black","-40°C ~ 110°C","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Raychem%20PDFs/RNF-100_Rev2014.pdf,//media.digikey.com/Photos/TE%20Connectivity/RNF-100-MINI-SPL-1%5E16-BK.jpg,RNF116K-75-ND,RNF-100-MINI-SPL-1/16-BK,TE Connectivity Raychem Cable Protection,HEATSHRINK RNF-100 1/16""X75'BLK,252,0,"27.02000","0","1","Thermofit RNF-100","Active","Tubing, Flexible","2 to 1","75.0' (22.9m)","0.063"" (1.60mm)","0.031"" (0.79mm)","0.017"" (0.43mm)","Polyolefin (PO), Irradiated","Abrasion and Cut Resistant, Flame Retardant, Fluid Resistant, Solvent Resistant, Strain Resistant","Black","-55°C ~ 135°C","95°C"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Raychem%20PDFs/RNF-100_Rev2014.pdf,//media.digikey.com/photos/Tyco%20Photos/RNF-100-MINI-SPL-3^16-BK.JPG,RNF316K-50-ND,RNF-100-MINI-SPL-3/16-BK,TE Connectivity Raychem Cable Protection,HEATSHRINK RNF-100 3/16""X50'BLK,131,0,"27.02000","0","1","Thermofit RNF-100","Active","Tubing, Flexible","2 to 1","50.0' (15.2m)","0.187"" (4.75mm)","0.093"" (2.36mm)","0.020"" (0.51mm)","Polyolefin (PO), Irradiated","Abrasion and Cut Resistant, Flame Retardant, Fluid Resistant, Solvent Resistant, Strain Resistant","Black","-55°C ~ 135°C","95°C"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Raychem%20PDFs/RNF-100_Rev2014.pdf,//media.digikey.com/photos/Tyco%20Photos/RNF-100-MINI-SPL-3^32-BK.JPG,RNF332K-65-ND,RNF-100-MINI-SPL-3/32-BK,TE Connectivity Raychem Cable Protection,HEATSHRINK RNF-100 3/32""X65'BLK,102,0,"27.02000","0","1","Thermofit RNF-100","Active","Tubing, Flexible","2 to 1","65.0"" (19.8m)","0.093"" (2.36mm)","0.047"" (1.19mm)","0.020"" (0.51mm)","Polyolefin (PO), Irradiated","Abrasion and Cut Resistant, Flame Retardant, Fluid Resistant, Solvent Resistant, Strain Resistant","Black","-55°C ~ 135°C","95°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=Tubing_Kits_9-1773447-9&DocType=CS&DocLang=English,//media.digikey.com/photos/Tyco%20Raychem%20Photos/VER012K.jpg,VER012K-30-ND,VERSAFIT-MINI-SPL-1/2-BK,TE Connectivity Raychem Cable Protection,HEATSHRINK LOW TEMP 1/2"" 30' BLK,165,0,"28.10000","0","1","Versafit","Active","Tubing, Flexible","2 to 1","30.0' (9.1m)","0.540"" (13.72mm)","0.250"" (6.35mm)","0.025"" (0.64mm)","Polyolefin (PO)","Flame Retardant","Black","-55°C ~ 135°C","70°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=Tubing_Kits_9-1773447-9&DocType=CS&DocLang=English,//media.digikey.com/photos/Tyco%20Raychem%20Photos/VER332K.jpg,VER332K-65-ND,VERSAFIT-MINI-SPL-3/32-BK,TE Connectivity Raychem Cable Protection,HEATSHRINK 0.11"" X 65"" BLACK,116,0,"28.10000","0","1","Versafit","Active","Tubing, Flexible","2 to 1","65.0"" (19.8m)","0.110"" (2.79mm)","0.049"" (1.24mm)","0.020"" (0.51mm)","Polyolefin (PO)","Flame Retardant","Black","-55°C ~ 135°C","70°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ATUM&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ATUM-24%5E8-0-STK.jpg,ATU248K-ND,NB10372001,TE Connectivity Raychem Cable Protection,HEATSHRINK DUALWALL 24MM X 4',169,0,"33.06000","0","1","ATUM","Active","Tubing, Semi-Flexible","3 to 1","4.00' (1.22m)","0.945"" (24.00mm)","0.315"" (8.00mm)","0.100"" (2.54mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Flame Retardant, Fluid Resistant","Black","-55°C ~ 110°C","80°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773702-4RHW-CN&DocType=DS&DocLang=ZH,//media.digikey.com/Photos/TE%20Connectivity/RHW-xxx.JPG,A115912-ND,RHW-56/16-1200/ADH-0,TE Connectivity Raychem Cable Protection,HEATSHRINK RHW POLY 56MMX4' BLK,113,0,"33.25000","0","1","RHW","Active","Tubing, Semi Rigid","3.5 to 1","3.94' (1.20m)","2.205"" (56.01mm)","0.630"" (16.00mm)","0.173"" (4.40mm)","Polyolefin (PO)","Adhesive Lined, Fluid Resistant, UV Resistant","Black","-40°C ~ 110°C","110°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT3211_2?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F221B3%5E16-BK.jpg,F3211/2BK105-ND,F3211/2 BK105,Alpha Wire,HEATSHRINK 1/2"" X 4' BLACK,2020,509,"34.24000","0","1","FIT®-321","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","0.500"" (12.70mm)","0.157"" (3.99mm)","0.071"" (1.80mm)","Polyolefin (PO)","Abrasion Resistant, Adhesive Lined, Chemical Resistant, Fluid Resistant, Heat Resistant, UV Resistant, Water Resistant","Black","-55°C ~ 125°C","110°C"
