Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Mounting Type","Size / Dimension","For Use With/Related Products","Material","Color"
"//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/FTH-36,37.pdf",//media.digikey.com/Renders/Essentra%20Components/MFG_FTH-37-01BK.jpg,RPC3997-ND,FTH-37-01BK,Essentra Components,CABLE TIE HOLDER FIR TREE BLACK,5000,0,"0.55927","0","1000","FTH","Active","Single Opening","Push In - Fir Tree, Cupped","0.62"" L x 0.53"" H (15.8mm x 13.4mm)","Cable Ties up to 0.189"" (4.8mm) Width","Nylon, Flame Retardant","Black"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26925.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_FTH-36-01BK.jpg,RPC3996-ND,FTH-36-01BK,Essentra Components,CABLE TIE HOLDER FIR TREE BLACK,2000,0,"0.55927","0","1000","FTH","Active","Single Opening","Push In - Fir Tree, Cupped","0.62"" L x 0.54"" H (15.8mm x 13.8mm)","Cable Ties up to 0.189"" (4.8mm) Width","Nylon, Flame Retardant","Black"
http://www.panduit.com/heiler/PartDrawings/C-WATM3S10-GB0239EN--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_TMXXX-X0.jpg,298-15911-ND,TM3S8-M0,Panduit Corp,CABLE TIE MOUNT #8 SCREW,5000,0,"0.57000","0","1","-","Active","Dual Opening","Screw, #8 (M4)","0.86"" L x 0.61"" W x 0.37"" H (21.8mm x 15.5mm x 9.4mm)","M, I, S, LH Ties","Nylon, Weather Resistant","Black"
http://www.panduit.com/heiler/PartDrawings/C-WATM3S10-GB0239EN--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_TMXXX-X0.jpg,298-15907-ND,TM3S25-M0,Panduit Corp,CABLE TIE MOUNT 1/4"" SCREW WR,4315,0,"0.57000","0","1","-","Active","Dual Opening","Screw, 1/4"" (M6)","0.88"" L x 0.63"" W x 0.38"" H (22.3mm x 16.0mm x 9.6mm)","M, I, S, LH Ties","Nylon, Weather Resistant","Black"
http://www.panduit.com/heiler/PartDrawings/C-WATM3S10-GB0239EN--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_TMXXX-X0.jpg,298-15903-ND,TM3S10-M0,Panduit Corp,CABLE TIE MOUNT #10 SCREW,8500,0,"0.58000","0","1","-","Active","Dual Opening","Screw, #10 (M5)","0.86"" L x 0.61"" W x 0.37"" H (21.8mm x 15.5mm x 9.4mm)","M, I, S, LH Ties","Nylon, Weather Resistant","Black"
http://www.panduit.com/heiler/CatalogCutSheets/ABM1M-A-C%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_ABMM-D.jpg,298-12102-ND,ABMM-D,Panduit Corp,CABLE TIE HLDR QUAD 2=2 HLDRS,2021,0,"0.60000","0","2","-","Active","Quad Opening - Paired Strip","-","0.75"" L x 0.75"" W x 0.14"" H (19.1mm x 19.1mm x 3.6mm)","M, I Ties","ABS","White"
http://www.panduit.com/heiler/PartDrawings/C-WATM3S10-GB0239EN--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_TM3S10-M30.jpg,298-20436-ND,TM3S10-M30,Panduit Corp,CABLE TIE MOUNT #10 SCREW,1820,0,"0.60000","0","1","-","Active","Dual Opening","Screw, #10 (M5)","0.86"" L x 0.61"" W x 0.37"" H (21.8mm x 15.5mm x 9.4mm)","M, I, S, LH Ties","Nylon, Heat Stabilized for Temperatures up to 239°F","Black"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1242715.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_550247.jpg,RPC6280-ND,550247,Essentra Components,"CABLE TIE HOLDER, EDGE MOUNT, BL",9900,0,"0.60660","0","100","-","Active","Single Opening","Edge Mount","0.59"" L x 0.55"" W x 0.61"" H (15.0mm x 13.9mm x 15.6mm)","Cable Ties up to 0.189"" (4.8mm) Width","Nylon 6.6","Black"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1242712.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_550244.jpg,RPC6277-ND,550244,Essentra Components,"CABLE TIE HOLDER, EDGE MOUNT, BL",9800,0,"0.60660","0","100","-","Active","Single Opening","Edge Mount","0.59"" L x 0.55"" W x 0.61"" H (15.0mm x 13.9mm x 15.6mm)","Cable Ties up to 0.189"" (4.8mm) Width","Nylon 6.6","Black"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1242711.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_550243.jpg,RPC6276-ND,550243,Essentra Components,"CABLE TIE HOLDER, EDGE MOUNT, BL",5900,0,"0.60660","0","100","-","Active","Single Opening","Edge Mount","0.59"" L x 0.47"" W x 0.62"" H (15.0mm x 12.0mm x 15.8mm)","Cable Ties up to 0.189"" (4.8mm) Width","Nylon 6.6","Black"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_TMA003A.jpg,RPC6227-ND,TMA004A,Essentra Components,"CABLE TIE MOUNT, , ADHESIVE;SCRE",4875,0,"0.61000","0","1","TMA","Active","Quad Opening","Adhesive, Screw, #10 (M5)","1.10"" L x 1.10"" W x 0.16"" H (28.0mm x 28.0mm x 4.0mm)","Cable Ties up to 0.197"" (5.0mm) Width","Nylon 6.6","Natural"
http://www.panduit.com/heiler/CatalogCutSheets/CSCS-M%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_SACS50-T100.jpg,298-15803-ND,SACS50-T100,Panduit Corp,STK.AER.CBL.SPCR,5378,0,"0.62000","0","1","-","Active","Dual Opening","Cable Tie","2.08"" L x 1.16"" W x 0.51"" H (52.8mm x 29.5mm x 13.0mm)","Spacer for DURA-TY™ or Pan-Steel® LH, H, and EH Ties","Polypropylene, Weather Resistant","Black"
http://www.essentracomponents.com.sg/images-line/pdfs/FTH-15.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_FTH-15-01-M.jpg,RPC2270-ND,FTH-15-01-C,Essentra Components,CBL TIE HLDR BLND HL MNT NATURAL,1800,0,"0.62930","0","100","FTH","Active","Single Opening","Push In - Fir Tree","0.44"" L x 0.33"" W x 0.52"" H (11.1mm x 8.3mm x 13.1mm)","WIT-18, 30 and QTE-18 Ties","Nylon, Flame Retardant","Natural"
http://www.panduit.com/heiler/PartDrawings/C-WATM2PWH25-GB0239JJ-R0--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PWMS-H25-M0.jpg,298-15892-ND,TM2PWH25-M,Panduit Corp,CABLE TIE MOUNT PUSH MOUNT WING,8784,0,"0.64000","0","1","-","Active","Single Opening","Push In - Arrowhead, Winged","0.71"" L x 0.60"" W x 0.24"" H (18.1mm x 15.4mm x 6.1mm)","M, I, S Ties","Nylon","Natural"
http://www.panduit.com/heiler/PartDrawings/C-WATM2S8-C100-GB0239CJ-R4--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_TMXXX-X0.jpg,298-15896-ND,TM2S8-C100,Panduit Corp,CABLE TIE MOUNT PP WR #8 SCREW,1815,0,"0.66000","0","1","-","Active","Dual Opening","Screw, #8 (M4)","0.63"" L x 0.42"" W x 0.27"" H (16.0mm x 10.8mm x 7.0mm)","M, I, S Ties","Polypropylene, Weather Resistant","Black"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1242713.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_550245.jpg,RPC6278-ND,550245,Essentra Components,"CABLE TIE HOLDER, EDGE MOUNT, BL",7900,0,"0.67310","0","100","-","Active","Single Opening","Edge Mount","0.59"" L x 0.47"" W x 0.61"" H (15.0mm x 12.0mm x 15.6mm)","Cable Ties up to 0.189"" (4.8mm) Width","Nylon 6.6","Black"
http://www.panduit.com/heiler/CatalogCutSheets/TA1S8-C%20Product%20Page.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_TA2-(C,M).jpg",298-15883-ND,TA2-C,Panduit Corp,TIE ANCHOR,1500,0,"0.69000","0","1","-","Active","Single Opening","Screw, #10","1.22"" L x 0.50"" W x 0.12"" H (31.1mm x 12.7mm x 3.2mm)","M, I, S Ties","Nylon","Natural"
http://www.panduit.com/heiler/CatalogCutSheets/CSCS-M%20Product%20Page.pdf,-,298-19698-ND,CSCS-M,Panduit Corp,CABLE SPACER CRS-STD,4000,0,"0.70000","0","1","-","Active","Quad Opening","-","0.45"" L x 0.37"" W x 0.25"" H (11.4mm x 9.4mm x 6.3mm)","M, I, S Ties","Nylon","Natural"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_TMA003A.jpg,RPC6230-ND,TMA008A,Essentra Components,"CABLE TIE MOUNT, NATURAL, ADHESI",1800,0,"0.70000","0","1","TMA","Active","Quad Opening","Adhesive, Screw","1.02"" L x 1.02"" W x 0.24"" H (25.8mm x 25.8mm x 6.1mm)","Cable Ties up to 0.300"" (7.6mm) Width","Nylon 6.6","Natural"
http://www.essentracomponents.com.sg/images-line/pdfs/FTH-13X.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/FTH-13R-01-C.JPG,RPC2269-ND,FTH-13R-01-C,Essentra Components,CBL TIE HLDR RIVET MNT NATURAL,6900,0,"0.70780","0","100","FTH","Active","Dual Opening","Rivet or Screw, #8 (M4)","0.60"" L x 0.38"" W x 0.28"" H (15.2mm x 9.7mm x 7.1mm)","WIT-18 through -60 and QTE-18 through -50 Ties","Nylon, Flame Retardant","Natural"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_TMA003A.jpg,RPC6231-ND,TMA010A,Essentra Components,"CABLE TIE MOUNT, NATURAL, ADHESI",2955,0,"0.71000","0","1","TMA","Active","Quad Opening","Adhesive, Screw, #10 (M5)","1.04"" L x 1.04"" W x 0.23"" H (26.4mm x 26.4mm x 5.9mm)","Cable Ties up to 0.189"" (4.8mm) Width","Nylon 6.6","Natural"
http://www.panduit.com/heiler/PartDrawings/SGTM3S10_R0.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_SGTM3S10-C.jpg,298-15869-ND,SGTM3S10-C,Panduit Corp,TIE MNT .88 22.4MMW #10 SCREW M5,1190,0,"0.74000","0","1","Super-Grip®","Active","Dual Opening","Screw, #10 (M5)","0.91"" L x 0.61"" W x 0.43"" H (23.1mm x 15.4mm x 11.0mm)","SGM, SGI, SGS, SGLH","Nylon 6.6, Weather Resistant","Natural"
http://www.panduit.com/heiler/CatalogCutSheets/ABM1M-A-C%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/ABM2S-S6-D.JPG,298-12092-ND,ABM2S-S6-D,Panduit Corp,CABLE TIE MNT NO ADHESIVE,1390,0,"0.75000","0","1","-","Active","Quad Opening","Screw, #6 (M3)","1.00"" L x 1.00"" W x 0.17"" H (25.4mm x 25.4mm x 4.2mm)","M, I, S Ties","ABS","White"
