Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Frequency","Interface","Standards","Package / Case","Supplier Device Package"
http://www.dlpdesign.com/rf/dlp-rfid2-ds-v114.pdf,//media.digikey.com/Photos/DLP%20Design%20Inc/DLP-RFID2.jpg,813-1043-ND,DLP-RFID2,DLP Design Inc.,RFID READER R/W 13.56MHZ MOD,1242,0,"34.95000","0","1","Bulk","-","Active","Read/Write","13.56MHz","TTL","ISO 14443,  ISO 15693, ISO 18000-3, NFC","Module","-"
http://www.ti.com/lit/pdf/scbu049,//media.digikey.com/Photos/Texas%20Instr%20Photos/RI-STU-MRD2.jpg,296-35897-ND,RI-STU-MRD2,Texas Instruments,RFID READER R/W 134.2KHZ MODULE,665,10000,"92.40000","0","1","Bulk","-","Active","Read/Write","134.2kHz","TTL, USB","-","Module","Module"
http://www.dlpdesign.com/rf/dlp-rfid1-ds-v15.pdf,//media.digikey.com/photos/DLP%20Design%20Inc/DLP-RFID1-OG.JPG,813-1013-ND,DLP-RFID1-OG,DLP Design Inc.,RFID READER R/W 13.56MHZ MODULE,47,0,"94.50000","0","1","Bulk","-","Active","Read/Write","13.56MHz","USB","ISO 15693, ISO 18000-3","Module","Module"
http://www.dlpdesign.com/rf/dlp-rfid1-ds-v15.pdf,//media.digikey.com/Photos/DLP%20Design%20Inc/MFG_DLP-RFID1.jpg,813-1012-ND,DLP-RFID1,DLP Design Inc.,RFID READER R/W 13.56MHZ MODULE,49,0,"119.95000","0","1","Bulk","-","Active","Read/Write","13.56MHz","USB","ISO 15693, ISO 18000-3","Module","Module"
//media.digikey.com/pdf/Data%20Sheets/ThingMagic%20PDF's/Micro-LTE.pdf,//media.digikey.com/Photos/ThingMagic/MFG_M6E-MICRO.jpg,1523-1004-ND,M6E-MICRO,"ThingMagic, a JADAK brand",RFID READER R/W 865-928MHZ MOD,877,0,"234.00000","0","1","Bulk","Mercury®6e","Active","Read/Write","865MHz ~ 928MHz","UART, USB","EPC, ISO 18000-6","Module","-"
//media.digikey.com/pdf/Data%20Sheets/ThingMagic%20PDF's/Micro.pdf,//media.digikey.com/Photos/ThingMagic/MFG_M6E-M.jpg,1523-1003-ND,M6E-M,"ThingMagic, a JADAK brand",RFID READER R/W 865-928MHZ MOD,174,0,"291.00000","0","1","Bulk","-","Active","Read/Write","865MHz ~ 928MHz","UART, USB","EPC, ISO 18000-6","Module","-"
http://www.feig.de/fileadmin/user_upload/Downloads/Datenblaetter/Data_sheet_Identification_Handheld_Readers_ID_ISC_PRH101_102.pdf,//media.digikey.com/photos/Feig%20Elect%20Photos/1524.001.01.00.JPG,629-1011-ND,1524.001.01,FEIG Electronic,RFID READER READ ONLY 13.56MHZ,34,0,"398.21000","0","1","Bulk","OBID® i-scan® Proximity PRH101","Active","Read Only","13.56MHz","USB","ISO 15693, ISO 18000-3","Hand-held 231x80x100 mm, USB","-"
//media.digikey.com/pdf/Data%20Sheets/ThingMagic%20PDF's/UHF%20RFID%20Module%20Family.pdf,//media.digikey.com/Photos/ThingMagic/MFG_M6E.jpg,1523-1002-ND,M6E,"ThingMagic, a JADAK brand",RFID READER R/W 865-928MHZ MOD,57,0,"406.00000","0","1","Bulk","Mercury®6e","Active","Read/Write","865MHz ~ 928MHz","UART, USB","EPC, ISO 18000-6","Module","-"
http://www.thingmagic.com/images/pdfs/USB-ProReader-datasheet.pdf,//media.digikey.com/Photos/ThingMagic/MFG_USB-6EP-DEVKIT.jpg,1523-1013-ND,USB-6EP,"ThingMagic, a JADAK brand",RFID READER R/W 865-928MHZ,95,0,"495.00000","0","1","Bulk","-","Active","Read/Write","865MHz ~ 928MHz","USB","EPC, ISO 18000-6","Finished Unit","-"
http://www.dlpdesign.com/rf/dlp-lp8c-ds-v17.pdf,//media.digikey.com/photos/DLP%20Design%20Inc/DLP-RFID-LP8C.JPG,813-1020-ND,DLP-RFID-LP8C,DLP Design Inc.,RFID READER R/W 13.56MHZ MODULE,26,0,"199.95000","0","1","Bulk","-","Active","Read/Write","13.56MHz","USB","ISO 14443, ISO 15693, ISO 18000-3","Module","Module"
https://abracon.com/RFID-Readers/ARRUN5-915.000MHz.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ARRUN5[1].jpg,535-12941-ND,ARRUN5-915.000MHZ,Abracon LLC,RFID READER 915MHZ MODULE,146,0,"54.16000","0","1","Bulk","-","Active","-","915MHz","-","-","Module","-"
https://www.jadaktech.com/wp-content/uploads/2019/03/EL6e-2nd-release-data-sheet-031819.pdf,//media.digikey.com/Photos/ThingMagic/MFG_PLT-RFID-EL6E-UHF.jpg,1523-1511-ND,PLT-RFID-EL6E-UHF-0-232,"ThingMagic, a JADAK brand",EL6E RFID MODULE RS232 27DBM,30,0,"349.00000","0","1","-","-","Active","Read/Write","-","RS 232","EPC, ISO 18000-6","Module","-"
"//media.digikey.com/pdf/Data%20Sheets/ThingMagic%20PDF's/Elara_Mar21,2019_DS.pdf",//media.digikey.com/Photos/ThingMagic/MFG_PLT-RFID-EL6-UXX.jpg,1523-1516-ND,PLT-RFID-EL6-UHB-4-USB,"ThingMagic, a JADAK brand",ELARA PLUG PLAY READER NA 915MHZ,37,0,"475.00000","0","1","-","-","Active","Read/Write","915MHz ~ 928MHz","USB","EPC, ISO 18000-6","Module","-"
//media.digikey.com/pdf/Data%20Sheets/ThingMagic%20PDF's/NANO.PDF,//media.digikey.com/Photos/ThingMagic/MFG_M6E-NANO.jpg,1523-1009-2-ND,M6E-NANO,"ThingMagic, a JADAK brand",RFID READER R/W 859-930MHZ MOD,0,0,"104.40000","0","200","Tape & Reel (TR)","Mercury®6e","Active","Read/Write","859MHz ~ 930MHz","UART","EPC, ISO 18000-6","Module","-"
//media.digikey.com/pdf/Data%20Sheets/ThingMagic%20PDF's/NANO.PDF,//media.digikey.com/Photos/ThingMagic/MFG_M6E-NANO.jpg,1523-1009-1-ND,M6E-NANO,"ThingMagic, a JADAK brand",RFID READER R/W 859-930MHZ MOD,84,0,"128.00000","0","1","Cut Tape (CT)","Mercury®6e","Active","Read/Write","859MHz ~ 930MHz","UART","EPC, ISO 18000-6","Module","-"
//media.digikey.com/pdf/Data%20Sheets/ThingMagic%20PDF's/NANO.PDF,//media.digikey.com/Photos/ThingMagic/MFG_M6E-NANO.jpg,1523-1009-6-ND,M6E-NANO,"ThingMagic, a JADAK brand",RFID READER R/W 859-930MHZ MOD,84,0,"Digi-Reel","0","1","Digi-Reel®","Mercury®6e","Active","Read/Write","859MHz ~ 930MHz","UART","EPC, ISO 18000-6","Module","-"
-,//media.digikey.com/photos/Feig%20Elect%20Photos/1260.022.00.JPG,629-1004-ND,1260.022.00,FEIG Electronic,RFID READER READ ONLY 13.56MHZ,26,0,"2221.40000","0","1","Bulk","OBID® i-scan® HF LRM2000","Obsolete","Read Only","13.56MHz","RS 232, RS 485","EPC, ISO 15693, ISO 18000-3","Module","-"
http://www.dlpdesign.com/rf/dlp-rfid2-ds-v114.pdf,//media.digikey.com/Photos/DLP%20Design%20Inc/DLP-RFID2D.JPG,813-1044-ND,DLP-RFID2D,DLP Design Inc.,RFID READER R/W 13.56MHZ MOD,62,0,"69.95000","0","1","Bulk","-","Active","Read/Write","13.56MHz","TTL","ISO 14443,  ISO 15693, ISO 18000-3, NFC","Module","-"
http://www.feig.de/fileadmin/user_upload/Downloads/Datenblaetter/Data_sheet_Identification_Desktop_Reader_ID_ISC_MR102.pdf,//media.digikey.com/Photos/Feig%20Elect%20Photos/ID%20ISC.MR102-A%20HF.JPG,629-1061-ND,3605.000.00,FEIG Electronic,RFID READER RD ONLY 13.56MHZ MOD,2,0,"295.70000","0","1","Bulk","-","Active","Read Only","13.56MHz","Ethernet, RS 232, RS 485, USB","ISO 15693, ISO 18000-3","Module","Module"
https://www.parallax.com/sites/default/files/downloads/28140-28340-RFID-Reader-Documentation-v2.3.pdf,//media.digikey.com/Photos/Parallax%20Photos/28340.jpg,28340-ND,28340,Parallax Inc.,RFID READER READ ONLY 125KHZ MOD,35,0,"49.99000","0","1","Bulk","-","Active","Read Only","125kHz","USB","-","Module","-"
https://www.parallax.com/sites/default/files/downloads/28440-RFID-Read-Write-Documentation-v1.0.pdf,//media.digikey.com/Photos/Parallax%20Photos/28440.JPG,28440PAR-ND,28440,Parallax Inc.,RFID READER R/W 125KHZ MODULE,23,0,"49.99000","0","1","Bulk","-","Active","Read/Write","125kHz","TTL","-","Module","Module"
https://www.parallax.com/sites/default/files/downloads/28140-28340-RFID-Reader-Documentation-v2.3.pdf,//media.digikey.com/Photos/Parallax%20Photos/28140.jpg,28140-ND,28140,Parallax Inc.,RFID READER READ ONLY 125KHZ MOD,11,0,"49.99000","0","1","Bulk","-","Active","Read Only","125kHz","TTL","-","Module","Module"
https://abracon.com/RFID-Readers/ARRUN5-868.000MHz.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ARRUN5[1].jpg,535-12935-ND,ARRUN5-868.000MHZ,Abracon LLC,RFID READER 868MHZ MODULE,77,0,"54.16000","0","1","Bulk","-","Active","-","868MHz","-","-","Module","-"
https://download.mikroe.com/documents/add-on-boards/other/wireless-connectivity/rfid-reader/rfid-reader-board-manual-v100.pdf,//media.digikey.com/Photos/MikroElektronika/MFG_MIKROE-262.JPG,1471-1165-ND,MIKROE-262,MikroElektronika,RFID READER READ ONLY 125KHZ MOD,19,0,"24.48000","0","1","Bulk","-","Active","Read Only","125kHz","-","-","Module","-"
//media.digikey.com/pdf/Data%20Sheets/FEIG%20Electronic%20PDFs/ID%20ISC.MR102.pdf,//media.digikey.com/Photos/Feig%20Elect%20Photos/ID%20ISC.MR102-A%20HF.JPG,629-1059-ND,3601.000.00,FEIG Electronic,RFID READER RD ONLY 13.56MHZ MOD,4,0,"347.17000","0","1","Bulk","-","Active","Read Only","13.56MHz","RS 232","ISO 15693, ISO 18000-3","Module","Module"
https://abracon.com/RFID-Readers/ARRAN5-868.000MHz.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ARRAN5[1].jpg,535-12931-ND,ARRAN5-868.000MHZ,Abracon LLC,RFID READER 868MHZ MODULE,49,0,"18.40000","0","1","Tray","-","Active","-","868MHz","-","-","Module","-"
https://abracon.com/RFID-Readers/ARRRN5-868.000MHz.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ARRRN5[1].jpg,535-12932-ND,ARRRN5-868.000MHZ,Abracon LLC,RFID READER 868MHZ MODULE,39,0,"27.64000","0","1","Bulk","-","Active","-","868MHz","-","-","Module","-"
https://abracon.com/RFID-Readers/ARRTN5-915.000MHz.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ARRTN5[1].jpg,535-12940-ND,ARRTN5-915.000MHZ,Abracon LLC,RFID READER 915MHZ MODULE,87,0,"37.34000","0","1","Bulk","-","Active","-","915MHz","-","-","Module","-"
https://b2b.harting.com/files/2095000000X00_MICA_GB.PDF,//media.digikey.com/Photos/Harting/MFG_20911051101.jpg,1195-5690-ND,20911051101,HARTING,RFID READER 865-928MHZ,2,0,"1751.37000","0","1","Bulk","-","Active","-","865MHz ~ 928MHz","Ethernet, USB","-","Finished Unit","-"
http://www.dlpdesign.com/DLP-RFID2P-DS-v10.pdf,//media.digikey.com/photos/DLP%20Design%20Inc/DLP-RFID2P.jpg,813-1055-ND,DLP-RFID2P,DLP Design Inc.,RFID READER R/W 13.56MHZ MODULE,9,0,"169.95000","0","1","-","-","Active","Read/Write","13.56MHz","USB","ISO 14443, ISO 15693","Module","Module"
https://www.feig-electronics.com/fileadmin/user_upload/Downloads/Datenblaetter/Data_sheet_Identification_Modules_ID_CPR74.pdf,-,629-1065-ND,4606.000.00,FEIG Electronic,ID CPR74-CUSB READER MODULE,8,0,"206.40000","0","1","Box","-","Active","Read Only","13.56MHz","-","ISO 14443, ISO 15693, ISO 18000-3, NFC","Module","-"
https://www.feig-electronics.com/fileadmin/user_upload/Downloads/Datenblaetter/Data_sheet_Identification_Desktop_Reader_ID_CPR30.pdf,-,629-1072-ND,3600.000.01,FEIG Electronic,ID CPR30-USB 13.56MHZ DESKTOPRDR,6,0,"242.77000","0","1","-","-","Active","Read Only","13.56MHz","USB","ISO 14443, ISO 15693, NFC","Module","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600-HAM42-DRT.pdf,//media.digikey.com/Photos/Omron%20Auto/V600-HS61-2M.jpg,Z12670-ND,V600-HS61 2M,Omron Automation and Safety,RFID READER R/W 530KHZ W/2M CAB,3,14,"305.81000","0","1","Bulk","-","Active","Read/Write","530kHz","-","-","Module, Connector","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600-HAM42-DRT.pdf,//media.digikey.com/Photos/Omron%20Auto/V600-HS51-2M.jpg,Z12669-ND,V600-HS51 2M,Omron Automation and Safety,RFID READER R/W 530KHZ W/2M CAB,17,70,"343.36000","0","1","Bulk","-","Active","Read/Write","530kHz","-","-","Module, Connector","-"
https://www.feig-electronics.com/fileadmin/user_upload/Downloads/Datenblaetter/Data_sheet_Identification_Modules_ID_ISC_MU02.pdf,-,629-1062-ND,3478.000.00,FEIG Electronic,ID ISC.MU02.02-CU UHF READRMOD,10,0,"357.12000","0","1","-","-","Active","Read Only","860MHz ~ 928MHz","RS 232, TTL, USB","ISO 18000-6","Module","-"
https://www.feig-electronics.com/fileadmin/user_upload/Downloads/Datenblaetter/Data_sheet_Identification_Stationary_Readers_ID_CPR50.pdf,-,629-1066-ND,3361.000.00,FEIG Electronic,ID CPR50.10-E PROXIMITY READER,10,0,"456.78000","0","1","-","-","Active","Read Only","13.56MHz","Ethernet","ISO 14443, ISO 15693, NFC","Module","-"
"//media.digikey.com/pdf/Data%20Sheets/ThingMagic%20PDF's/Elara_Mar21,2019_DS.pdf",//media.digikey.com/Photos/ThingMagic/MFG_PLT-RFID-EL6-UXX.jpg,1523-1517-ND,PLT-RFID-EL6-ULB-4-USB,"ThingMagic, a JADAK brand",ELARA PLUG PLAY READER EU 868MHZ,19,0,"475.00000","0","1","-","-","Active","Read/Write","865MHz ~ 868MHz","USB","EPC, ISO 18000-6","Module","-"
https://www.feig-electronics.com/fileadmin/user_upload/Downloads/Datenblaetter/Data_sheet_Identification_Desktop_Reader_ID_ISC_PR101.pdf,//media.digikey.com/photos/Feig%20Elect%20Photos/1638.003.02.01.jpg,629-1018-ND,1638.003.02,FEIG Electronic,RFID READER READ ONLY 13.56MHZ,9,0,"500.69000","0","1","Bulk","OBID® i-scan® Proximity PR101","Active","Read Only","13.56MHz","USB","ISO 15693, ISO 18000-3","145mm x 85mm x 31mm, USB","-"
https://www.feig-electronics.com/fileadmin/user_upload/Downloads/Datenblaetter/Data_sheet_Identification_Stationary_Readers_ID_ISC_LR1002.pdf,-,629-1063-ND,3757.000.00,FEIG Electronic,ID ISC.LRM1002-E HF LR READER,9,0,"841.06000","0","1","-","-","Active","Read Only","13.56MHz","Ethernet, RS 232, USB","ISO 15693, ISO 18000-3","Module","-"
https://www.feig-electronics.com/fileadmin/user_upload/Downloads/Datenblaetter/Data_sheet_Identification_Stationary_Readers_ID_ISC_LRU1002.pdf,-,629-1064-ND,4128.001.00,FEIG Electronic,ID ISC.LRU1002-FCC UHF LR READ,10,0,"1427.96000","0","1","-","-","Active","Read Only","902MHz ~ 928MHz","Ethernet, RS 232, USB","EPC, ISO 18000-6, ISO 29167","Module","-"
https://abracon.com/RFID-Readers/ARRSN5-915.000MHz.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ARRSN5[1].jpg,535-12939-ND,ARRSN5-915.000MHZ,Abracon LLC,RFID READER 915MHZ MODULE,31,0,"31.45000","0","1","Bulk","-","Active","-","915MHz","-","-","Module","-"
https://abracon.com/RFID-Readers/ARRTN5-868.000MHz.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ARRTN5[1].jpg,535-12934-ND,ARRTN5-868.000MHZ,Abracon LLC,RFID READER 868MHZ MODULE,22,0,"37.34000","0","1","Tray","-","Active","-","868MHz","-","-","Module","-"
http://www.feig.de/fileadmin/user_upload/Downloads/Datenblaetter/Data_sheet_Identification_Handheld_Readers_ID_ISC_PRH101_102.pdf,//media.digikey.com/photos/Feig%20Elect%20Photos/1524.000.01.00.JPG,629-1010-ND,1524.000.01,FEIG Electronic,RFID READER READ ONLY 13.56MHZ,23,0,"381.78000","0","1","Bulk","OBID® i-scan® Proximity PRH101","Active","Read Only","13.56MHz","RS 232","ISO 15693, ISO 18000-3","Hand-held 231x80x100 mm, RS232","-"
-,//media.digikey.com/photos/Free2Move%20Photos/FS901-AB0A.jpg,647-1031-ND,FS901-AB0A,Free2Move,RFID RDR RD ONLY 862-955MHZ MOD,12,0,"846.30000","0","1","Bulk","Gemia","Discontinued at Digi-Key","Read Only","862MHz ~ 955MHz","-","ISO 18000-6","Module","Module"
-,//media.digikey.com/photos/Texas%20Instr%20Photos/RR-IDISC-MR200-A.jpg,481-1064-ND,RR-IDISC-MR200-A,Texas Instruments,RFID READER R/W 13.56MHZ RS232,5,0,"1416.05000","0","1","Bulk","OBID® i-scan® HF Mid Range MR 200","Obsolete","Read/Write","13.56MHz","-","ISO 15693","145mm x 85mm x 31mm, RS232","-"
-,//media.digikey.com/photos/Feig%20Elect%20Photos/1260.021.00.00.jpg,629-1003-ND,1260.021.00,FEIG Electronic,RFID READER READ ONLY 13.56MHZ,2,0,"2441.71000","0","1","Bulk","OBID® i-scan® HF LRM2000","Obsolete","Read Only","13.56MHz","RS 232, RS 485","EPC, ISO 15693, ISO 18000-3","Module","-"
-,//media.digikey.com/Photos/Parallax%20Photos/32395.jpg,32395PAR-ND,32395,Parallax Inc.,RFID READER READ ONLY 125KHZ MOD,1,0,"59.99000","0","1","Bulk","-","Active","Read Only","125kHz","-","-","Module","-"
https://www.jadaktech.com/wp-content/uploads/2019/03/EL6e-2nd-release-data-sheet-031819.pdf,//media.digikey.com/Photos/ThingMagic/MFG_PLT-RFID-EL6E-UHF.jpg,1523-1510-ND,PLT-RFID-EL6E-UHF-0-USB,"ThingMagic, a JADAK brand",EL6E RFID MODULE USB 27DBM,0,0,"329.00000","0","1","-","-","Active","Read/Write","-","USB","EPC, ISO 18000-6","Module","-"
https://abracon.com/RFID-Readers/ARRCN5-915.000MHz.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ARRCN5[1].jpg,535-12936-ND,ARRCN5-915.000MHZ,Abracon LLC,RFID READER 915MHZ MODULE,0,0,"10.80975","0","600","Tray","-","Active","-","915MHz","-","-","Module","-"
https://abracon.com/RFID-Readers/ARRAN5-915.000MHz.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ARRAN5[1].jpg,535-12937-ND,ARRAN5-915.000MHZ,Abracon LLC,RFID READER 915MHZ MODULE,0,0,"15.47340","0","50","Tray","-","Active","-","915MHz","-","-","Module","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/SEN%E2%80%9015191_Web.pdf,-,1568-SEN-15191-ND,SEN-15191,SparkFun Electronics,RFID QWIIC READER,0,0,"19.95000","0","1","-","-","Active","Read Only","125kHz","I²C","-","Module","Module"
https://abracon.com/RFID-Readers/ARRRN5-915.000MHz.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ARRRN5[1].jpg,535-12938-ND,ARRRN5-915.000MHZ,Abracon LLC,RFID READER 915MHZ MODULE,0,0,"23.49060","0","50","Bulk","-","Active","-","915MHz","-","-","Module","-"
https://abracon.com/RFID-Readers/ARRSN5-868.000MHz.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ARRSN5[1].jpg,535-12933-ND,ARRSN5-868.000MHZ,Abracon LLC,RFID READER 868MHZ MODULE,0,0,"24.84869","0","160","Tray","-","Active","-","868MHz","-","-","Module","-"
https://cdn.sparkfun.com/datasheets/Sensors/ID/ID-3LA.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-11862.jpg,SEN-11862-ND,SEN-11862,SparkFun Electronics,RFID READER ID-3LA (125 KHZ),0,0,"25.95000","0","1","-","-","Active","-","125kHz","RS 232, UART","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/SEN-09963_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-09963.jpg,SEN-09963-ND,SEN-09963,SparkFun Electronics,SPARKFUN RFID USB READER,0,0,"26.50000","0","1","-","-","Active","Read Only","125kHz","USB","-","Module","-"
https://www.sparkfun.com/datasheets/Sensors/ID/SM130.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-10126.JPG,SEN-10126-ND,SEN-10126,SparkFun Electronics,RFID MODULE - SM130 MIFAREA (13.,0,0,"29.95000","0","1","Bulk","-","Active","Read/Write","13.56MHz","UART","ISO 14443","Module","Module"
"https://cdn.sparkfun.com/datasheets/Sensors/ID/ID-2LA,%20ID-12LA,%20ID-20LA2013-4-10.pdf",//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-11827.jpg,SEN-11827-ND,SEN-11827,SparkFun Electronics,RFID READER ID-12LA (125 KHZ),0,0,"29.95000","0","1","-","-","Active","Read Only","125kHz","RS 232, UART","-","-","-"
"https://cdn.sparkfun.com/datasheets/Sensors/ID/ID-2LA,%20ID-12LA,%20ID-20LA2013-4-10.pdf",//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-11828.jpg,SEN-11828-ND,SEN-11828,SparkFun Electronics,RFID READER ID-20LA (125 KHZ),0,0,"34.95000","0","1","-","-","Active","Read Only","125kHz","RS 232, UART","-","-","-"
https://www.rfsolutions.co.uk/downloads/1457023465RWD-QT-R2.PDF,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_RWD-QT-2.jpg,RWD-QT-R2-ND,RWD-QT-R2,RF Solutions,RFID READER R/W 125KHZ 24-DIL,0,0,"40.36667","0","3","Bulk","-","Active","Read/Write","125kHz","TTL","-","24-DIP (0.300"", 7.62mm), 16 Leads","24-DIL"
http://www.ti.com/lit/pdf/scbu049,-,RI-SMD-MRD2-ND,RI-SMD-MRD2,Texas Instruments,RFID READER R/W 134KHZ MODULE,0,230,"120.35600","0","10","Bulk","-","Active","Read/Write","134kHz","TTL, USB","ISO 14223, ISO 18000-2","Module","-"
http://www.feig.de/fileadmin/user_upload/Downloads/Datenblaetter/Data_sheet_Identification_Modules_ID_CPR40_CPR_M02.pdf,-,2873.000.01-ND,2873.000.01,FEIG Electronic,RFID READER R/W 13.56MHZ,0,0,"143.36000","0","1","Bulk","OBID® Classic-pro HF CPR.M02.VP/AB-BA/-CA","Active","Read/Write","13.56MHz","RS 232, TTL","ISO 14443, ISO 15693, NFC","-","-"
-,-,V720S-HMC73T-ND,V720S-HMC73T,Omron Automation and Safety,RFID READER R/W 13.56MHZ,0,0,"153.12000","0","1","-","*","Active","Read/Write","13.56MHz","-","ISO 15693","-","-"
http://www.feig.de/fileadmin/user_upload/Downloads/Datenblaetter/Data_sheet_Identification_Modules_ID_CPR40_CPR_M02.pdf,//media.digikey.com/photos/Feig%20Elect%20Photos/1916.000.00.00.JPG,629-1034-ND,1916.000.01,FEIG Electronic,RFID READER R/W 13.56MHZ MOD,0,0,"165.33000","0","1","Bulk","OBID® Classic-pro HF CPR.M02.VP/AB-B/BA","Active","Read/Write","13.56MHz","RS 232, TTL","ISO 14443, ISO 15693, NFC","Module","-"
http://www.feig.de/fileadmin/user_upload/Downloads/Datenblaetter/Data_sheet_Identification_Modules_ID_ISC_M02.pdf,//media.digikey.com/photos/Feig%20Elect%20Photos/1834.000.00.00.jpg,629-1032-ND,1834.000.00,FEIG Electronic,RFID READER READ ONLY 13.56MHZ,0,0,"169.94000","0","1","Bulk","OBID® i-scan® Proximity Multitag M02","Active","Read Only","13.56MHz","RS 232, TTL","ISO 15693","Module","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600-HAM42-DRT.pdf,-,V600-HS632M-ND,V600-HS63 2M,Omron Automation and Safety,RFID READER R/W 530KHZ W/2M CAB,0,13,"338.00000","0","1","-","-","Active","Read/Write","530kHz","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600-HAM42-DRT.pdf,-,V600-HS633M-ND,V600-HS63 3M,Omron Automation and Safety,RFID READER R/W 530KHZ W/3M CAB,0,0,"389.61000","0","1","-","-","Active","Read/Write","530kHz","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600-HAM42-DRT.pdf,-,V600-HS61-R2M-ND,V600-HS61-R 2M,Omron Automation and Safety,RFID READER R/W 530KHZ 2M CAB,0,0,"399.60000","0","1","-","-","Active","Read/Write","530kHz","-","-","-","-"
http://www.feig.de/fileadmin/user_upload/Downloads/Datenblaetter/Data_sheet_Identification_Desktop_Reader_ID_ISC_PR101.pdf,//media.digikey.com/photos/Feig%20Elect%20Photos/1638.002.01.00.jpg,629-1017-ND,1638.002.01,FEIG Electronic,RFID READER READ ONLY 13.56MHZ,0,0,"416.49000","0","1","Bulk","OBID® i-scan® Proximity PR101","Active","Read Only","13.56MHz","RS 232, RS 485","ISO 15693, ISO 18000-3","145mm x 85mm x 31mm, RS232","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600_Series.pdf,-,V600-H110.5M-ND,V600-H11 0.5M,Omron Automation and Safety,RFID READER R/W 530KHZ W/.5M CAB,0,20,"519.48000","0","1","-","-","Active","Read/Write","530kHz","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600_Series.pdf,-,V600-H112M-ND,V600-H11 2M,Omron Automation and Safety,RFID READER R/W 530KHZ W/2M CAB,0,34,"524.48000","0","1","-","-","Active","Read/Write","530kHz","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600_Series.pdf,-,V600-H070.5M-ND,V600-H07 0.5M,Omron Automation and Safety,RFID READER R/W 530KHZ W/.5M CAB,0,14,"634.37000","0","1","-","-","Active","Read/Write","530kHz","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600_Series.pdf,-,V600-H072M-ND,V600-H07 2M,Omron Automation and Safety,RFID READER R/W 530KHZ W/2M CAB,0,0,"659.34000","0","1","-","-","Active","Read/Write","530kHz","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600-HAM42-DRT.pdf,-,V600-HS63-R2M-ND,V600-HS63-R 2M,Omron Automation and Safety,RFID READER R/W 530KHZ W/2M CAB,0,0,"671.22000","0","1","-","-","Active","Read/Write","530kHz","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600_Series.pdf,-,V600-H520.5M-ND,V600-H52 0.5M,Omron Automation and Safety,RFID READER R/W 530KHZ W/.5M CAB,0,0,"678.21000","0","1","-","-","Active","Read/Write","530kHz","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600_Series.pdf,-,V600-H11-50.5M-ND,V600-H11-5 0.5M,Omron Automation and Safety,RFID READER R/W 530KHZ .5M CAB,0,0,"678.21000","0","1","-","-","Active","Read/Write","530kHz","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600_Series.pdf,-,V600-H075M-ND,V600-H07 5M,Omron Automation and Safety,RFID READER R/W 530KHZ W/5M CAB,0,0,"683.02000","0","1","-","-","Active","Read/Write","530kHz","-","-","-","-"
