Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency Range","Impedance - Unbalanced/Balanced","Phase Difference","Insertion Loss (Max)","Return Loss (Min)","Package / Case","Mounting Type"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm17139b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM17%200603%20PKG.jpg,445-172633-2-ND,HHM17139B1,TDK Corporation,BALUN 2.4GHZ-2.5GHZ 50/50 0603,4000,0,"0.10880","0","4000","Tape & Reel (TR)","-","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","180° ±10°","0.7dB","-10dB","0603 (1608 Metric), 6 PC Pad","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm17139b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM17%200603%20PKG.jpg,445-172633-1-ND,HHM17139B1,TDK Corporation,BALUN 2.4GHZ-2.5GHZ 50/50 0603,4447,0,"0.35000","0","1","Cut Tape (CT)","-","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","180° ±10°","0.7dB","-10dB","0603 (1608 Metric), 6 PC Pad","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm17139b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM17%200603%20PKG.jpg,445-172633-6-ND,HHM17139B1,TDK Corporation,BALUN 2.4GHZ-2.5GHZ 50/50 0603,4447,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","180° ±10°","0.7dB","-10dB","0603 (1608 Metric), 6 PC Pad","Surface Mount"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/HHM17144A1.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM17%200603%20PKG.jpg,445-172634-2-ND,HHM17144A1,TDK Corporation,BALUN 791MHZ-960MHZ 50/100 0603,4000,0,"0.10880","0","4000","Tape & Reel (TR)","-","Active","791MHz ~ 960MHz","50 / 100Ohm","180° ±10°","1.2dB","-10dB","0603 (1608 Metric), 6 PC Pad","Surface Mount"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/HHM17144A1.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM17%200603%20PKG.jpg,445-172634-1-ND,HHM17144A1,TDK Corporation,BALUN 791MHZ-960MHZ 50/100 0603,5060,0,"0.35000","0","1","Cut Tape (CT)","-","Active","791MHz ~ 960MHz","50 / 100Ohm","180° ±10°","1.2dB","-10dB","0603 (1608 Metric), 6 PC Pad","Surface Mount"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/HHM17144A1.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM17%200603%20PKG.jpg,445-172634-6-ND,HHM17144A1,TDK Corporation,BALUN 791MHZ-960MHZ 50/100 0603,5060,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","791MHz ~ 960MHz","50 / 100Ohm","180° ±10°","1.2dB","-10dB","0603 (1608 Metric), 6 PC Pad","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm17139b2_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DPX165950DT-8148A1.jpg,445-174760-2-ND,HHM17139B2,TDK Corporation,BALUN 2.4GHZ-2.6GHZ 50/50 0603,4000,0,"0.10880","0","4000","Tape & Reel (TR)","-","Active","2.4GHz ~ 2.6GHz","50 / 50Ohm","178°","0.4dB","-","0603 (1608 Metric), 6 PC Pad","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm17139b2_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DPX165950DT-8148A1.jpg,445-174760-1-ND,HHM17139B2,TDK Corporation,BALUN 2.4GHZ-2.6GHZ 50/50 0603,7196,0,"0.35000","0","1","Cut Tape (CT)","-","Active","2.4GHz ~ 2.6GHz","50 / 50Ohm","178°","0.4dB","-","0603 (1608 Metric), 6 PC Pad","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm17139b2_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DPX165950DT-8148A1.jpg,445-174760-6-ND,HHM17139B2,TDK Corporation,BALUN 2.4GHZ-2.6GHZ 50/50 0603,7196,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2.4GHz ~ 2.6GHz","50 / 50Ohm","178°","0.4dB","-","0603 (1608 Metric), 6 PC Pad","Surface Mount"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/microwave/k99e_s0800.ashx,//media.digikey.com/photos/Murata%20Photos/LDB%20SERIES%200603.jpg,490-4747-2-ND,LDB182G4520C-110,Murata Electronics North America,BALUN 2.4GHZ-2.5GHZ 50/200 0603,4000,0,"0.12238","0","4000","Tape & Reel (TR)","LDB","Active","2.4GHz ~ 2.5GHz","50 / 200Ohm","-","1.4dB","-","0603 (1608 Metric)","Surface Mount"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/microwave/k99e_s0800.ashx,//media.digikey.com/photos/Murata%20Photos/LDB%20SERIES%200603.jpg,490-4747-1-ND,LDB182G4520C-110,Murata Electronics North America,BALUN 2.4GHZ-2.5GHZ 50/200 0603,5846,0,"0.40000","0","1","Cut Tape (CT)","LDB","Active","2.4GHz ~ 2.5GHz","50 / 200Ohm","-","1.4dB","-","0603 (1608 Metric)","Surface Mount"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/microwave/k99e_s0800.ashx,//media.digikey.com/photos/Murata%20Photos/LDB%20SERIES%200603.jpg,490-4747-6-ND,LDB182G4520C-110,Murata Electronics North America,BALUN 2.4GHZ-2.5GHZ 50/200 0603,5846,0,"Digi-Reel","0","1","Digi-Reel®","LDB","Active","2.4GHz ~ 2.5GHz","50 / 200Ohm","-","1.4dB","-","0603 (1608 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1562b_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-1230-2-ND,HHM1562B,TDK Corporation,BALUN 5.15-5.875GHZ 50/100 0805,10000,0,"0.12563","0","2000","Tape & Reel (TR)","HHM","Active","5.15GHz ~ 5.875GHz","50 / 100Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1562b_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-1230-1-ND,HHM1562B,TDK Corporation,BALUN 5.15-5.875GHZ 50/100 0805,11882,0,"0.42000","0","1","Cut Tape (CT)","HHM","Active","5.15GHz ~ 5.875GHz","50 / 100Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1562b_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-1230-6-ND,HHM1562B,TDK Corporation,BALUN 5.15-5.875GHZ 50/100 0805,11882,0,"Digi-Reel","0","1","Digi-Reel®","HHM","Active","5.15GHz ~ 5.875GHz","50 / 100Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1521_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-1229-2-ND,HHM1521,TDK Corporation,BALUN 2.4GHZ-2.5GHZ 50/200 0805,4000,0,"0.12563","0","2000","Tape & Reel (TR)","HHM","Active","2.4GHz ~ 2.5GHz","50 / 200Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1521_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-1229-1-ND,HHM1521,TDK Corporation,BALUN 2.4GHZ-2.5GHZ 50/200 0805,4148,0,"0.41000","0","1","Cut Tape (CT)","HHM","Active","2.4GHz ~ 2.5GHz","50 / 200Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1521_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-1229-6-ND,HHM1521,TDK Corporation,BALUN 2.4GHZ-2.5GHZ 50/200 0805,4148,0,"Digi-Reel","0","1","Digi-Reel®","HHM","Active","2.4GHz ~ 2.5GHz","50 / 200Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
http://www.st.com/content/ccc/resource/technical/document/datasheet/f2/4f/6c/86/c0/b6/4a/f8/DM00091076.pdf/files/DM00091076.pdf/jcr:content/translations/en.DM00091076.pdf,//media.digikey.com/Renders/STMicro%20Renders/BALF-SPI-01D3.jpg,497-13985-2-ND,BALF-SPI-01D3,STMicroelectronics,BALUN 779MHZ-956MHZ 6UFBGA FCBGA,5000,0,"0.17400","0","5000","Tape & Reel (TR)","-","Active","779MHz ~ 956MHz","50 / -Ohm","10°","2.0dB","23dB","6-UFBGA, FCBGA","Surface Mount"
http://www.st.com/content/ccc/resource/technical/document/datasheet/f2/4f/6c/86/c0/b6/4a/f8/DM00091076.pdf/files/DM00091076.pdf/jcr:content/translations/en.DM00091076.pdf,//media.digikey.com/Renders/STMicro%20Renders/BALF-SPI-01D3.jpg,497-13985-1-ND,BALF-SPI-01D3,STMicroelectronics,BALUN 779MHZ-956MHZ 6UFBGA FCBGA,7089,0,"0.54000","0","1","Cut Tape (CT)","-","Active","779MHz ~ 956MHz","50 / -Ohm","10°","2.0dB","23dB","6-UFBGA, FCBGA","Surface Mount"
http://www.st.com/content/ccc/resource/technical/document/datasheet/f2/4f/6c/86/c0/b6/4a/f8/DM00091076.pdf/files/DM00091076.pdf/jcr:content/translations/en.DM00091076.pdf,//media.digikey.com/Renders/STMicro%20Renders/BALF-SPI-01D3.jpg,497-13985-6-ND,BALF-SPI-01D3,STMicroelectronics,BALUN 779MHZ-956MHZ 6UFBGA FCBGA,7089,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","779MHz ~ 956MHz","50 / -Ohm","10°","2.0dB","23dB","6-UFBGA, FCBGA","Surface Mount"
https://www.johansontechnology.com/datasheets/2450BL14C200/2450BL14C200.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Coupler%200603(1608)6.jpg,712-1039-2-ND,2450BL14C200T,Johanson Technology Inc.,BALUN 2.4GHZ-2.5GHZ 50/200 0603,56000,0,"0.17850","0","4000","Tape & Reel (TR)","2450","Active","2.4GHz ~ 2.5GHz","50 / 200Ohm","180° ±10°","1.3dB","9.5dB","0603 (1608 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/2450BL14C200/2450BL14C200.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Coupler%200603(1608)6.jpg,712-1039-1-ND,2450BL14C200T,Johanson Technology Inc.,BALUN 2.4GHZ-2.5GHZ 50/200 0603,57815,0,"0.58000","0","1","Cut Tape (CT)","2450","Active","2.4GHz ~ 2.5GHz","50 / 200Ohm","180° ±10°","1.3dB","9.5dB","0603 (1608 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/2450BL14C200/2450BL14C200.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Coupler%200603(1608)6.jpg,712-1039-6-ND,2450BL14C200T,Johanson Technology Inc.,BALUN 2.4GHZ-2.5GHZ 50/200 0603,57815,0,"Digi-Reel","0","1","Digi-Reel®","2450","Active","2.4GHz ~ 2.5GHz","50 / 200Ohm","180° ±10°","1.3dB","9.5dB","0603 (1608 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/2450BL14C050/2450BL14C050.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Coupler%200603(1608)6.jpg,712-1037-2-ND,2450BL14C050T,Johanson Technology Inc.,BALUN 2.4GHZ-2.5GHZ 50/50 0603,8000,0,"0.17850","0","4000","Tape & Reel (TR)","2450","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","180° ±10°","1.2dB","9.5dB","0603 (1608 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/2450BL14C050/2450BL14C050.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Coupler%200603(1608)6.jpg,712-1037-1-ND,2450BL14C050T,Johanson Technology Inc.,BALUN 2.4GHZ-2.5GHZ 50/50 0603,10986,0,"0.58000","0","1","Cut Tape (CT)","2450","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","180° ±10°","1.2dB","9.5dB","0603 (1608 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/2450BL14C050/2450BL14C050.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Coupler%200603(1608)6.jpg,712-1037-6-ND,2450BL14C050T,Johanson Technology Inc.,BALUN 2.4GHZ-2.5GHZ 50/50 0603,10986,0,"Digi-Reel","0","1","Digi-Reel®","2450","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","180° ±10°","1.2dB","9.5dB","0603 (1608 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/5400BL15K050/5400BL15K050.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.5GHz%20Balun6.jpg,712-1061-2-ND,5400BL15K050E,Johanson Technology Inc.,BALUN 4.9GHZ-5.87GHZ 50/50 0805,8000,0,"0.18360","0","4000","Tape & Reel (TR)","5400","Active","4.9GHz ~ 5.87GHz","50 / 50Ohm","180° ±10°","1.2dB","8.5dB","0805 (2012 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/5400BL15K050/5400BL15K050.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.5GHz%20Balun6.jpg,712-1061-1-ND,5400BL15K050E,Johanson Technology Inc.,BALUN 4.9GHZ-5.87GHZ 50/50 0805,8590,0,"0.59000","0","1","Cut Tape (CT)","5400","Active","4.9GHz ~ 5.87GHz","50 / 50Ohm","180° ±10°","1.2dB","8.5dB","0805 (2012 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/5400BL15K050/5400BL15K050.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.5GHz%20Balun6.jpg,712-1061-6-ND,5400BL15K050E,Johanson Technology Inc.,BALUN 4.9GHZ-5.87GHZ 50/50 0805,8590,0,"Digi-Reel","0","1","Digi-Reel®","5400","Active","4.9GHz ~ 5.87GHz","50 / 50Ohm","180° ±10°","1.2dB","8.5dB","0805 (2012 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/2450BM08B0003/2450BM08B0003.pdf,"//media.digikey.com/Renders/Johanson%20Tech%20Renders/5-SMD,-No-Lead.jpg",712-1582-2-ND,2450BM08B0003T,Johanson Technology Inc.,BALUN 2.4GHZ-2.5GHZ 50/50 5SMD,4000,0,"0.19125","0","4000","Tape & Reel (TR)","-","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","180° ±10°","1.8dB","14dB","5-SMD, No Lead","Surface Mount"
https://www.johansontechnology.com/datasheets/2450BM08B0003/2450BM08B0003.pdf,"//media.digikey.com/Renders/Johanson%20Tech%20Renders/5-SMD,-No-Lead.jpg",712-1582-1-ND,2450BM08B0003T,Johanson Technology Inc.,BALUN 2.4GHZ-2.5GHZ 50/50 5SMD,6730,0,"0.62000","0","1","Cut Tape (CT)","-","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","180° ±10°","1.8dB","14dB","5-SMD, No Lead","Surface Mount"
https://www.johansontechnology.com/datasheets/2450BM08B0003/2450BM08B0003.pdf,"//media.digikey.com/Renders/Johanson%20Tech%20Renders/5-SMD,-No-Lead.jpg",712-1582-6-ND,2450BM08B0003T,Johanson Technology Inc.,BALUN 2.4GHZ-2.5GHZ 50/50 5SMD,6730,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","180° ±10°","1.8dB","14dB","5-SMD, No Lead","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1524b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-3989-2-ND,HHM1524B1,TDK Corporation,BALUN 880MHZ-960MHZ 50/150 0805,8000,0,"0.19992","0","2000","Tape & Reel (TR)","HHM","Active","880MHz ~ 960MHz","50 / 150Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1524b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-3989-1-ND,HHM1524B1,TDK Corporation,BALUN 880MHZ-960MHZ 50/150 0805,8900,0,"1.43000","0","1","Cut Tape (CT)","HHM","Active","880MHz ~ 960MHz","50 / 150Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1524b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-3989-6-ND,HHM1524B1,TDK Corporation,BALUN 880MHZ-960MHZ 50/150 0805,8900,0,"Digi-Reel","0","1","Digi-Reel®","HHM","Active","880MHz ~ 960MHz","50 / 150Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1570b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-1231-2-ND,HHM1570B1,TDK Corporation,BALUN 4.9GHZ-5.95GHZ 50/100 0805,2000,0,"0.19992","0","2000","Tape & Reel (TR)","HHM","Active","4.9GHz ~ 5.95GHz","50 / 100Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1570b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-1231-1-ND,HHM1570B1,TDK Corporation,BALUN 4.9GHZ-5.95GHZ 50/100 0805,2000,0,"0.65000","0","1","Cut Tape (CT)","HHM","Active","4.9GHz ~ 5.95GHz","50 / 100Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1570b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-1231-6-ND,HHM1570B1,TDK Corporation,BALUN 4.9GHZ-5.95GHZ 50/100 0805,2000,0,"Digi-Reel","0","1","Digi-Reel®","HHM","Active","4.9GHz ~ 5.95GHz","50 / 100Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/HHM17152A1_Spec.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM17%200603%20PKG.jpg,445-174294-2-ND,HHM17152A1,TDK Corporation,BALUN 698MHZ-894MHZ 50/100 0603,4000,0,"0.21352","0","4000","Tape & Reel (TR)","-","Active","698MHz ~ 894MHz","50 / 100Ohm","180° ±10°","1.2dB","-","0603 (1608 Metric)","Surface Mount"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/HHM17152A1_Spec.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM17%200603%20PKG.jpg,445-174294-1-ND,HHM17152A1,TDK Corporation,BALUN 698MHZ-894MHZ 50/100 0603,6659,0,"0.69000","0","1","Cut Tape (CT)","-","Active","698MHz ~ 894MHz","50 / 100Ohm","180° ±10°","1.2dB","-","0603 (1608 Metric)","Surface Mount"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/HHM17152A1_Spec.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM17%200603%20PKG.jpg,445-174294-6-ND,HHM17152A1,TDK Corporation,BALUN 698MHZ-894MHZ 50/100 0603,6659,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","698MHz ~ 894MHz","50 / 100Ohm","180° ±10°","1.2dB","-","0603 (1608 Metric)","Surface Mount"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/HHM17153A2_Spec.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM17%200603%20PKG.jpg,445-174295-2-ND,HHM17153A2,TDK Corporation,BALUN 699MHZ-894MHZ 50/50 0603,4000,0,"0.21352","0","4000","Tape & Reel (TR)","-","Active","699MHz ~ 894MHz","50 / 50Ohm","180° ±15°","1.5dB","10dB","0603 (1608 Metric), 6 PC Pad","Surface Mount"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/HHM17153A2_Spec.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM17%200603%20PKG.jpg,445-174295-1-ND,HHM17153A2,TDK Corporation,BALUN 699MHZ-894MHZ 50/50 0603,7011,0,"0.69000","0","1","Cut Tape (CT)","-","Active","699MHz ~ 894MHz","50 / 50Ohm","180° ±15°","1.5dB","10dB","0603 (1608 Metric), 6 PC Pad","Surface Mount"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/HHM17153A2_Spec.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM17%200603%20PKG.jpg,445-174295-6-ND,HHM17153A2,TDK Corporation,BALUN 699MHZ-894MHZ 50/50 0603,7011,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","699MHz ~ 894MHz","50 / 50Ohm","180° ±15°","1.5dB","10dB","0603 (1608 Metric), 6 PC Pad","Surface Mount"
https://www.johansontechnology.com/datasheets/1720BL15B0200/1720BL15B0200.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/0805%20%282012%20Metric%29%206%20PC%20Pad.jpg,712-1593-2-ND,1720BL15B0200E,Johanson Technology Inc.,BALUN 625MHZ-2.8GHZ 50/200 0805,4000,0,"0.21675","0","4000","Tape & Reel (TR)","-","Active","625MHz ~ 2.8GHz","50 / 200Ohm","180° ±10°","1.5dB","9.5dB","0805 (2012 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/1720BL15B0200/1720BL15B0200.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/0805%20%282012%20Metric%29%206%20PC%20Pad.jpg,712-1593-1-ND,1720BL15B0200E,Johanson Technology Inc.,BALUN 625MHZ-2.8GHZ 50/200 0805,5535,0,"0.70000","0","1","Cut Tape (CT)","-","Active","625MHz ~ 2.8GHz","50 / 200Ohm","180° ±10°","1.5dB","9.5dB","0805 (2012 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/1720BL15B0200/1720BL15B0200.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/0805%20%282012%20Metric%29%206%20PC%20Pad.jpg,712-1593-6-ND,1720BL15B0200E,Johanson Technology Inc.,BALUN 625MHZ-2.8GHZ 50/200 0805,5535,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","625MHz ~ 2.8GHz","50 / 200Ohm","180° ±10°","1.5dB","9.5dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1583b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-3250-2-ND,HHM1583B1,TDK Corporation,BALUN 3.1GHZ-4.9GHZ 50/100 0805,2000,0,"0.25500","0","2000","Tape & Reel (TR)","HHM","Active","3.1GHz ~ 4.9GHz","50 / 100Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1583b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-3250-1-ND,HHM1583B1,TDK Corporation,BALUN 3.1GHZ-4.9GHZ 50/100 0805,2013,0,"0.83000","0","1","Cut Tape (CT)","HHM","Active","3.1GHz ~ 4.9GHz","50 / 100Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1583b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-3250-6-ND,HHM1583B1,TDK Corporation,BALUN 3.1GHZ-4.9GHZ 50/100 0805,2013,0,"Digi-Reel","0","1","Digi-Reel®","HHM","Active","3.1GHz ~ 4.9GHz","50 / 100Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/0896BM15E0025/0896BM15E0025.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/896MHz%20Balun6.jpg,712-1590-2-ND,0896BM15E0025E,Johanson Technology Inc.,BALUN 863MHZ-928MHZ 50/50 0805,4000,0,"0.28050","0","4000","Tape & Reel (TR)","-","Active","863MHz ~ 928MHz","50 / 50Ohm","180° ±10°","1.25dB","-","0805 (2012 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/0896BM15E0025/0896BM15E0025.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/896MHz%20Balun6.jpg,712-1590-1-ND,0896BM15E0025E,Johanson Technology Inc.,BALUN 863MHZ-928MHZ 50/50 0805,4603,0,"0.91000","0","1","Cut Tape (CT)","-","Active","863MHz ~ 928MHz","50 / 50Ohm","180° ±10°","1.25dB","-","0805 (2012 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/0896BM15E0025/0896BM15E0025.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/896MHz%20Balun6.jpg,712-1590-6-ND,0896BM15E0025E,Johanson Technology Inc.,BALUN 863MHZ-928MHZ 50/50 0805,4603,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","863MHz ~ 928MHz","50 / 50Ohm","180° ±10°","1.25dB","-","0805 (2012 Metric)","Surface Mount"
https://www.murata.com/en-us/products/productdata/8796776071198/EFKA0002.pdf,//media.digikey.com/Renders/Murata%20Renders/DXP18BN%280603%29.jpg,490-7983-2-ND,DXP18BN5014HL,Murata Electronics North America,BALUN 470MHZ-790MHZ 50/200 0603,5000,0,"0.30075","0","5000","Tape & Reel (TR)","-","Active","470MHz ~ 790MHz","50 / 200Ohm","-","1.2dB","-","0603 (1608 Metric)","Surface Mount"
https://www.murata.com/en-us/products/productdata/8796776071198/EFKA0002.pdf,//media.digikey.com/Renders/Murata%20Renders/DXP18BN%280603%29.jpg,490-7983-1-ND,DXP18BN5014HL,Murata Electronics North America,BALUN 470MHZ-790MHZ 50/200 0603,5000,0,"1.10000","0","1","Cut Tape (CT)","-","Active","470MHz ~ 790MHz","50 / 200Ohm","-","1.2dB","-","0603 (1608 Metric)","Surface Mount"
https://www.murata.com/en-us/products/productdata/8796776071198/EFKA0002.pdf,//media.digikey.com/Renders/Murata%20Renders/DXP18BN%280603%29.jpg,490-7983-6-ND,DXP18BN5014HL,Murata Electronics North America,BALUN 470MHZ-790MHZ 50/200 0603,5000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","470MHz ~ 790MHz","50 / 200Ohm","-","1.2dB","-","0603 (1608 Metric)","Surface Mount"
https://www.murata.com/en-us/products/productdata/8796776071198/EFKA0002.pdf,//media.digikey.com/Renders/Murata%20Renders/DXP18BN%280603%29.jpg,490-7984-2-ND,DXP18BN7514TL,Murata Electronics North America,BALUN 50MHZ-870MHZ 75/300 0603,5000,0,"0.30075","0","5000","Tape & Reel (TR)","-","Active","50MHz ~ 870MHz","75 / 300Ohm","-","1.5dB","-","0603 (1608 Metric)","Surface Mount"
https://www.murata.com/en-us/products/productdata/8796776071198/EFKA0002.pdf,//media.digikey.com/Renders/Murata%20Renders/DXP18BN%280603%29.jpg,490-7984-1-ND,DXP18BN7514TL,Murata Electronics North America,BALUN 50MHZ-870MHZ 75/300 0603,10000,0,"1.10000","0","1","Cut Tape (CT)","-","Active","50MHz ~ 870MHz","75 / 300Ohm","-","1.5dB","-","0603 (1608 Metric)","Surface Mount"
