Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Family/Standard","Frequency Group","Frequency (Center/Band)","Frequency Range","Antenna Type","Number of Bands","VSWR","Return Loss","Gain","Power - Max","Features","Termination","Ingress Protection","Mounting Type","Height (Max)","Applications"
https://abracon.com/chip-antenna/AMCA31-2R450G-S1F-T.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AMCA72.JPG,535-14095-2-ND,AMCA31-2R450G-S1F-T3,Abracon LLC,RF ANT 2.4GHZ CHIP SOLDER SMD,39000,0,"0.15810","0","3000","Tape & Reel (TR)","-","Active","Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.405GHz ~ 2.495GHz","Chip","1","2","-","0.5dBi","3W","-","Solder","-","Surface Mount","0.047"" (1.20mm)","Bluetooth, Wi-Fi, WLAN"
https://abracon.com/chip-antenna/AMCA31-2R450G-S1F-T.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AMCA72.JPG,535-14095-1-ND,AMCA31-2R450G-S1F-T3,Abracon LLC,RF ANT 2.4GHZ CHIP SOLDER SMD,40945,0,"0.50000","0","1","Cut Tape (CT)","-","Active","Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.405GHz ~ 2.495GHz","Chip","1","2","-","0.5dBi","3W","-","Solder","-","Surface Mount","0.047"" (1.20mm)","Bluetooth, Wi-Fi, WLAN"
https://abracon.com/chip-antenna/AMCA31-2R450G-S1F-T.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AMCA72.JPG,535-14095-6-ND,AMCA31-2R450G-S1F-T3,Abracon LLC,RF ANT 2.4GHZ CHIP SOLDER SMD,40945,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.405GHz ~ 2.495GHz","Chip","1","2","-","0.5dBi","3W","-","Solder","-","Surface Mount","0.047"" (1.20mm)","Bluetooth, Wi-Fi, WLAN"
http://www.passivecomponent.com/wp-content/uploads/2013/12/ASC_RFANT3216120A5T_V09.pdf,//media.digikey.com/Photos/Walsin%20Tech/RFANT3216120A5T.jpg,1292-1000-2-ND,RFANT3216120A5T,Walsin Technology Corporation,RF ANT 2.4GHZ CHIP SOLDER SMD,20000,0,"0.16830","0","2000","Tape & Reel (TR)","-","Active","Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","2","-","2dBi","-","-","Solder","-","Surface Mount","0.047"" (1.20mm)","Bluetooth, WLAN"
http://www.passivecomponent.com/wp-content/uploads/2013/12/ASC_RFANT3216120A5T_V09.pdf,//media.digikey.com/Photos/Walsin%20Tech/RFANT3216120A5T.jpg,1292-1000-1-ND,RFANT3216120A5T,Walsin Technology Corporation,RF ANT 2.4GHZ CHIP SOLDER SMD,20522,0,"0.68000","0","1","Cut Tape (CT)","-","Active","Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","2","-","2dBi","-","-","Solder","-","Surface Mount","0.047"" (1.20mm)","Bluetooth, WLAN"
http://www.passivecomponent.com/wp-content/uploads/2013/12/ASC_RFANT3216120A5T_V09.pdf,//media.digikey.com/Photos/Walsin%20Tech/RFANT3216120A5T.jpg,1292-1000-6-ND,RFANT3216120A5T,Walsin Technology Corporation,RF ANT 2.4GHZ CHIP SOLDER SMD,20522,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","2","-","2dBi","-","-","Solder","-","Surface Mount","0.047"" (1.20mm)","Bluetooth, WLAN"
https://www.johansontechnology.com/datasheets/2450AT18B100/2450AT18B100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Antenna2.jpg,712-1006-2-ND,2450AT18B100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,306000,0,"0.21750","0","3000","Tape & Reel (TR)","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-9.5dB","0.5dBi","2W","-","Solder","-","Surface Mount","0.051"" (1.30mm)","-"
https://www.johansontechnology.com/datasheets/2450AT18B100/2450AT18B100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Antenna2.jpg,712-1006-1-ND,2450AT18B100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,307009,0,"0.62000","0","1","Cut Tape (CT)","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-9.5dB","0.5dBi","2W","-","Solder","-","Surface Mount","0.051"" (1.30mm)","-"
https://www.johansontechnology.com/datasheets/2450AT18B100/2450AT18B100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Antenna2.jpg,712-1006-6-ND,2450AT18B100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,307009,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-9.5dB","0.5dBi","2W","-","Solder","-","Surface Mount","0.051"" (1.30mm)","-"
https://www.johansontechnology.com/datasheets/2450AT18A100/2450AT18A100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Antenna2.jpg,712-1005-2-ND,2450AT18A100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,228000,0,"0.21750","0","3000","Tape & Reel (TR)","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-9.5dB","0.5dBi","2W","-","Solder","-","Surface Mount","0.051"" (1.30mm)","-"
https://www.johansontechnology.com/datasheets/2450AT18A100/2450AT18A100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Antenna2.jpg,712-1005-1-ND,2450AT18A100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,228694,0,"0.62000","0","1","Cut Tape (CT)","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-9.5dB","0.5dBi","2W","-","Solder","-","Surface Mount","0.051"" (1.30mm)","-"
https://www.johansontechnology.com/datasheets/2450AT18A100/2450AT18A100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Antenna2.jpg,712-1005-6-ND,2450AT18A100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,228694,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-9.5dB","0.5dBi","2W","-","Solder","-","Surface Mount","0.051"" (1.30mm)","-"
https://www.johansontechnology.com/datasheets/2450AT42B100/2450AT42B100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.4GHz%20Antenna4.jpg,712-1008-2-ND,2450AT42B100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,202000,0,"0.26100","0","2000","Tape & Reel (TR)","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-9.5dB","0dBi","2W","-","Solder","-","Surface Mount","0.079"" (2.00mm)","-"
https://www.johansontechnology.com/datasheets/2450AT42B100/2450AT42B100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.4GHz%20Antenna4.jpg,712-1008-1-ND,2450AT42B100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,202860,0,"0.74000","0","1","Cut Tape (CT)","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-9.5dB","0dBi","2W","-","Solder","-","Surface Mount","0.079"" (2.00mm)","-"
https://www.johansontechnology.com/datasheets/2450AT42B100/2450AT42B100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.4GHz%20Antenna4.jpg,712-1008-6-ND,2450AT42B100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,202860,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-9.5dB","0dBi","2W","-","Solder","-","Surface Mount","0.079"" (2.00mm)","-"
https://www.johansontechnology.com/datasheets/2450AT42E0100/2450AT42E0100.pdf,//media.digikey.com/Photos/Johanson%20Tech%20Photos/2450AT18D0100E.JPG,712-1589-2-ND,2450AT42E0100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,10000,0,"0.26100","0","2000","Tape & Reel (TR)","-","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.48GHz","Chip","1","-","-","-2dBi","2W","-","Solder","-","Surface Mount","0.059"" (1.50mm)","Bluetooth, WLAN, Zigbee™"
https://www.johansontechnology.com/datasheets/2450AT42E0100/2450AT42E0100.pdf,//media.digikey.com/Photos/Johanson%20Tech%20Photos/2450AT18D0100E.JPG,712-1589-1-ND,2450AT42E0100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,10949,0,"0.74000","0","1","Cut Tape (CT)","-","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.48GHz","Chip","1","-","-","-2dBi","2W","-","Solder","-","Surface Mount","0.059"" (1.50mm)","Bluetooth, WLAN, Zigbee™"
https://www.johansontechnology.com/datasheets/2450AT42E0100/2450AT42E0100.pdf,//media.digikey.com/Photos/Johanson%20Tech%20Photos/2450AT18D0100E.JPG,712-1589-6-ND,2450AT42E0100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,10949,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.48GHz","Chip","1","-","-","-2dBi","2W","-","Solder","-","Surface Mount","0.059"" (1.50mm)","Bluetooth, WLAN, Zigbee™"
https://www.johansontechnology.com/datasheets/2450AT42A100/2450AT42A100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Antenna2%205x2.jpg,712-1007-2-ND,2450AT42A100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,30000,0,"0.28275","0","2000","Tape & Reel (TR)","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-9.5dB","0dBi","3W","-","Solder","-","Surface Mount","0.043"" (1.10mm)","-"
https://www.johansontechnology.com/datasheets/2450AT42A100/2450AT42A100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Antenna2%205x2.jpg,712-1007-1-ND,2450AT42A100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,30059,0,"0.80000","0","1","Cut Tape (CT)","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-9.5dB","0dBi","3W","-","Solder","-","Surface Mount","0.043"" (1.10mm)","-"
https://www.johansontechnology.com/datasheets/2450AT42A100/2450AT42A100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Antenna2%205x2.jpg,712-1007-6-ND,2450AT42A100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,30059,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-9.5dB","0dBi","3W","-","Solder","-","Surface Mount","0.043"" (1.10mm)","-"
https://www.johansontechnology.com/datasheets/2450AT43B100/2450AT43B100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.4GHz%20Antenna4.jpg,712-1010-2-ND,2450AT43B100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,161000,0,"0.30240","0","1000","Tape & Reel (TR)","-","Active","Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-9.5dB","1.3dBi","2W","-","Solder","-","Surface Mount","0.079"" (2.00mm)","Bluetooth, Wi-Fi, WLAN"
https://www.johansontechnology.com/datasheets/2450AT43B100/2450AT43B100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.4GHz%20Antenna4.jpg,712-1010-1-ND,2450AT43B100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,161326,0,"0.78000","0","1","Cut Tape (CT)","-","Active","Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-9.5dB","1.3dBi","2W","-","Solder","-","Surface Mount","0.079"" (2.00mm)","Bluetooth, Wi-Fi, WLAN"
https://www.johansontechnology.com/datasheets/2450AT43B100/2450AT43B100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.4GHz%20Antenna4.jpg,712-1010-6-ND,2450AT43B100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,161326,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-9.5dB","1.3dBi","2W","-","Solder","-","Surface Mount","0.079"" (2.00mm)","Bluetooth, Wi-Fi, WLAN"
https://www.johansontechnology.com/datasheets/2450AT43F0100/2450AT43F0100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Antenna2%205x2.jpg,712-1600-2-ND,2450AT43F0100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,14000,0,"0.32625","0","2000","Tape & Reel (TR)","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-","2.1dBi","2W","-","Solder","-","Surface Mount","0.047"" (1.20mm)","-"
https://www.johansontechnology.com/datasheets/2450AT43F0100/2450AT43F0100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Antenna2%205x2.jpg,712-1600-1-ND,2450AT43F0100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,14054,0,"0.93000","0","1","Cut Tape (CT)","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-","2.1dBi","2W","-","Solder","-","Surface Mount","0.047"" (1.20mm)","-"
https://www.johansontechnology.com/datasheets/2450AT43F0100/2450AT43F0100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Antenna2%205x2.jpg,712-1600-6-ND,2450AT43F0100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,14054,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-","2.1dBi","2W","-","Solder","-","Surface Mount","0.047"" (1.20mm)","-"
https://www.johansontechnology.com/datasheets/2450AT18D0100/2450AT18D0100.pdf,//media.digikey.com/Photos/Johanson%20Tech%20Photos/2450AT18D0100E.JPG,712-1573-2-ND,2450AT18D0100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,90000,0,"0.34800","0","3000","Tape & Reel (TR)","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-10dB","1.5dBi","2W","-","Solder","-","Surface Mount","0.047"" (1.20mm)","-"
https://www.johansontechnology.com/datasheets/2450AT18D0100/2450AT18D0100.pdf,//media.digikey.com/Photos/Johanson%20Tech%20Photos/2450AT18D0100E.JPG,712-1573-1-ND,2450AT18D0100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,91412,0,"0.99000","0","1","Cut Tape (CT)","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-10dB","1.5dBi","2W","-","Solder","-","Surface Mount","0.047"" (1.20mm)","-"
https://www.johansontechnology.com/datasheets/2450AT18D0100/2450AT18D0100.pdf,//media.digikey.com/Photos/Johanson%20Tech%20Photos/2450AT18D0100E.JPG,712-1573-6-ND,2450AT18D0100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,91412,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-10dB","1.5dBi","2W","-","Solder","-","Surface Mount","0.047"" (1.20mm)","-"
https://www.johansontechnology.com/datasheets/2450AT43A100/2450AT43A100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Antenna2%20T1.2.jpg,712-1009-2-ND,2450AT43A100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,154000,0,"0.36000","0","1000","Tape & Reel (TR)","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-9.5dB","2dBi","2W","-","Solder","-","Surface Mount","0.047"" (1.20mm)","-"
https://www.johansontechnology.com/datasheets/2450AT43A100/2450AT43A100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Antenna2%20T1.2.jpg,712-1009-1-ND,2450AT43A100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,154825,0,"0.93000","0","1","Cut Tape (CT)","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-9.5dB","2dBi","2W","-","Solder","-","Surface Mount","0.047"" (1.20mm)","-"
https://www.johansontechnology.com/datasheets/2450AT43A100/2450AT43A100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Antenna2%20T1.2.jpg,712-1009-6-ND,2450AT43A100E,Johanson Technology Inc.,RF ANT 2.4GHZ CHIP SOLDER SMD,154825,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","-","-9.5dB","2dBi","2W","-","Solder","-","Surface Mount","0.047"" (1.20mm)","-"
https://www.johansontechnology.com/datasheets/0868AT43A0020/0868AT43A0020.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/1.575GHz%20Antenna2.jpg,712-1399-2-ND,0868AT43A0020E,Johanson Technology Inc.,RF ANT 868MHZ CHIP SOLDER SMD,3000,0,"0.36000","0","1000","Tape & Reel (TR)","-","Active","-","UHF (300MHz ~ 1GHz)","868MHz","858MHz ~ 878MHz","Chip","1","-","-9.5dB","-1dBi","3W","-","Solder","-","Surface Mount","0.031"" (0.80mm)","-"
https://www.johansontechnology.com/datasheets/0868AT43A0020/0868AT43A0020.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/1.575GHz%20Antenna2.jpg,712-1399-1-ND,0868AT43A0020E,Johanson Technology Inc.,RF ANT 868MHZ CHIP SOLDER SMD,3480,0,"0.93000","0","1","Cut Tape (CT)","-","Active","-","UHF (300MHz ~ 1GHz)","868MHz","858MHz ~ 878MHz","Chip","1","-","-9.5dB","-1dBi","3W","-","Solder","-","Surface Mount","0.031"" (0.80mm)","-"
https://www.johansontechnology.com/datasheets/0868AT43A0020/0868AT43A0020.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/1.575GHz%20Antenna2.jpg,712-1399-6-ND,0868AT43A0020E,Johanson Technology Inc.,RF ANT 868MHZ CHIP SOLDER SMD,3480,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","UHF (300MHz ~ 1GHz)","868MHz","858MHz ~ 878MHz","Chip","1","-","-9.5dB","-1dBi","3W","-","Solder","-","Surface Mount","0.031"" (0.80mm)","-"
https://www.johansontechnology.com/datasheets/0900AT43A0070/0900AT43A0070.pdf,//media.digikey.com/Photos/Johanson%20Tech%20Photos/MFG_0900AT43A0070E.jpg,712-1632-2-ND,0900AT43A0070E,Johanson Technology Inc.,RF ANT CHIP SOLDER SMD,95000,0,"0.39000","0","1000","Tape & Reel (TR)","-","Active","-","UHF (300MHz ~ 1GHz)","-","-","Chip","1","-","-","-0.5dBi","2W","-","Solder","-","Surface Mount","0.031"" (0.80mm)","-"
https://www.johansontechnology.com/datasheets/0900AT43A0070/0900AT43A0070.pdf,//media.digikey.com/Photos/Johanson%20Tech%20Photos/MFG_0900AT43A0070E.jpg,712-1632-1-ND,0900AT43A0070E,Johanson Technology Inc.,RF ANT CHIP SOLDER SMD,95994,0,"0.94000","0","1","Cut Tape (CT)","-","Active","-","UHF (300MHz ~ 1GHz)","-","-","Chip","1","-","-","-0.5dBi","2W","-","Solder","-","Surface Mount","0.031"" (0.80mm)","-"
https://www.johansontechnology.com/datasheets/0900AT43A0070/0900AT43A0070.pdf,//media.digikey.com/Photos/Johanson%20Tech%20Photos/MFG_0900AT43A0070E.jpg,712-1632-6-ND,0900AT43A0070E,Johanson Technology Inc.,RF ANT CHIP SOLDER SMD,95994,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","UHF (300MHz ~ 1GHz)","-","-","Chip","1","-","-","-0.5dBi","2W","-","Solder","-","Surface Mount","0.031"" (0.80mm)","-"
http://www.proant.se/files/user/Documents/Datasheet%20-%20OnBoard%20SMD%202400%20MHz%20rev%203.pdf,//media.digikey.com/Photos/Proant%20AB/MFG_440.jpg,1532-1001-2-ND,PRO-OB-440,Proant AB,RF ANT 2.4GHZ STAMPED MET SLD,22000,0,"0.39451","0","1000","Tape & Reel (TR)","OnBoard™","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Stamped Metal","1","-","-10dB","-","-","-","Solder","-","Surface Mount","0.138"" (3.50mm)","Bluetooth, WirelessHART, WLAN, Zigbee™"
http://www.proant.se/files/user/Documents/Datasheet%20-%20OnBoard%20SMD%202400%20MHz%20rev%203.pdf,//media.digikey.com/Photos/Proant%20AB/MFG_440.jpg,1532-1001-1-ND,PRO-OB-440,Proant AB,RF ANT 2.4GHZ STAMPED MET SLD,22575,0,"0.95000","0","1","Cut Tape (CT)","OnBoard™","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Stamped Metal","1","-","-10dB","-","-","-","Solder","-","Surface Mount","0.138"" (3.50mm)","Bluetooth, WirelessHART, WLAN, Zigbee™"
http://www.proant.se/files/user/Documents/Datasheet%20-%20OnBoard%20SMD%202400%20MHz%20rev%203.pdf,//media.digikey.com/Photos/Proant%20AB/MFG_440.jpg,1532-1001-6-ND,PRO-OB-440,Proant AB,RF ANT 2.4GHZ STAMPED MET SLD,22575,0,"Digi-Reel","0","1","Digi-Reel®","OnBoard™","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Stamped Metal","1","-","-10dB","-","-","-","Solder","-","Surface Mount","0.138"" (3.50mm)","Bluetooth, WirelessHART, WLAN, Zigbee™"
http://www.proant.se/files/user/Documents/Datasheets%20and%20appnotes/Datasheet%20-%20OnBoard%20SMD%20WLAN%20rev%201.2.pdf,//media.digikey.com/Photos/Proant%20AB/MFG_536.jpg,1532-1022-2-ND,PRO-OB-536,Proant AB,RF ANT 2.4GHZ/5.5GHZ STAMPED MET,7000,0,"0.39451","0","1000","Tape & Reel (TR)","OnBoard™","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz), SHF (f > 4GHz)","2.4GHz, 5.5GHz","2.4GHz ~ 2.5GHz, 5.15GHz ~ 5.85GHz","Stamped Metal","2","-","-8dB","-","-","-","Solder","-","Surface Mount","0.098"" (2.50mm)","Bluetooth, WLAN, Zigbee™"
http://www.proant.se/files/user/Documents/Datasheets%20and%20appnotes/Datasheet%20-%20OnBoard%20SMD%20WLAN%20rev%201.2.pdf,//media.digikey.com/Photos/Proant%20AB/MFG_536.jpg,1532-1022-1-ND,PRO-OB-536,Proant AB,RF ANT 2.4GHZ/5.5GHZ STAMPED MET,7758,0,"0.95000","0","1","Cut Tape (CT)","OnBoard™","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz), SHF (f > 4GHz)","2.4GHz, 5.5GHz","2.4GHz ~ 2.5GHz, 5.15GHz ~ 5.85GHz","Stamped Metal","2","-","-8dB","-","-","-","Solder","-","Surface Mount","0.098"" (2.50mm)","Bluetooth, WLAN, Zigbee™"
http://www.proant.se/files/user/Documents/Datasheets%20and%20appnotes/Datasheet%20-%20OnBoard%20SMD%20WLAN%20rev%201.2.pdf,//media.digikey.com/Photos/Proant%20AB/MFG_536.jpg,1532-1022-6-ND,PRO-OB-536,Proant AB,RF ANT 2.4GHZ/5.5GHZ STAMPED MET,7758,0,"Digi-Reel","0","1","Digi-Reel®","OnBoard™","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz), SHF (f > 4GHz)","2.4GHz, 5.5GHz","2.4GHz ~ 2.5GHz, 5.15GHz ~ 5.85GHz","Stamped Metal","2","-","-8dB","-","-","-","Solder","-","Surface Mount","0.098"" (2.50mm)","Bluetooth, WLAN, Zigbee™"
