Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","RF Type","Input Range","Accuracy","Voltage - Supply","Current - Supply","Package / Case","Supplier Device Package"
https://cdn.macom.com/datasheets/MADT-011000-DIE.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MFG_MADT-011000-DIE.jpg,1465-1847-ND,MADT-011000-DIE,M/A-Com Technology Solutions,POWER DETECTOR 5-44 GHZ DIE,100,0,"14.79000","0","100","-","-","Active","5GHz ~ 44GHz","Radar","-15dBm ~ 15dBm","-","4.5V","70µA","Die","Chip"
//media.digikey.com/pdf/Data%20Sheets/Powercast%20PDFs/PS915_Oct2017.pdf,//media.digikey.com/Photos/Powercast/MFG_PS915-R.jpg,1964-1010-ND,PS915-R,Powercast Corporation,IC RF DETECT 850MHZ-950MHZ,73,0,"22.50000","0","1","-","Powercast®","Active","850MHz ~ 950MHz","General Purpose","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Powercast%20PDFs/PS915_Oct2017.pdf,//media.digikey.com/Photos/Powercast/MFG_PS915-G.jpg,1964-1011-ND,PS915-G,Powercast Corporation,IC RF DETECT 850MHZ-950MHZ,70,0,"22.50000","0","1","-","Powercast®","Active","850MHz ~ 950MHz","General Purpose","-","-","-","-","-","-"
https://datasheets.maximintegrated.com/en/ds/MAX4003.pdf,//media.digikey.com/renders/Maxim%20Renders/8-TDFN_21-0137I.jpg,MAX4003ETA+-ND,MAX4003ETA+,Maxim Integrated,IC RF DETECT 100MHZ-2.5GHZ 8DFN,27,0,"2.87000","0","1","Tube","-","Obsolete","100MHz ~ 2.5GHz","Cellular, TDMA, CDMA, GPRS, GSM","-45dBm ~ 0dBm","-","2.7V ~ 5V","5.9mA","8-WDFN Exposed Pad","8-TDFN (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmh2100,//media.digikey.com/Renders/National%20Semi%20Renders/TMD06AAA.jpg,296-35189-2-ND,LMH2100TMX/NOPB,Texas Instruments,IC RF DETECT 50MHZ-4GHZ 6DSBGA,0,9000,"1.44571","0","3000","Tape & Reel (TR)","-","Not For New Designs","50MHz ~ 4GHz","Cellular, W-CDMA, CDMA, GSM, UMTS","-45dBm ~ -5dBm","±0.5dB","2.7V ~ 3.3V","9.2mA","6-WFBGA, DSBGA","6-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmh2100,//media.digikey.com/Renders/National%20Semi%20Renders/TMD06AAA.jpg,296-35189-1-ND,LMH2100TMX/NOPB,Texas Instruments,IC RF DETECT 50MHZ-4GHZ 6DSBGA,616,10001,"3.13000","0","1","Cut Tape (CT)","-","Not For New Designs","50MHz ~ 4GHz","Cellular, W-CDMA, CDMA, GSM, UMTS","-45dBm ~ -5dBm","±0.5dB","2.7V ~ 3.3V","9.2mA","6-WFBGA, DSBGA","6-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmh2100,//media.digikey.com/Renders/National%20Semi%20Renders/TMD06AAA.jpg,296-35189-6-ND,LMH2100TMX/NOPB,Texas Instruments,IC RF DETECT 50MHZ-4GHZ 6DSBGA,616,10001,"Digi-Reel","0","1","Digi-Reel®","-","Not For New Designs","50MHz ~ 4GHz","Cellular, W-CDMA, CDMA, GSM, UMTS","-45dBm ~ -5dBm","±0.5dB","2.7V ~ 3.3V","9.2mA","6-WFBGA, DSBGA","6-DSBGA"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADL5502.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CB-8-3;CB;8.jpg,ADL5502ACBZ-P7TR-ND,ADL5502ACBZ-P7,Analog Devices Inc.,IC RF DETECT 450MHZ-6GHZ 8WLCSP,0,0,"7.68787","0","3000","Tape & Reel (TR)","-","Active","450MHz ~ 6GHz","Cellular, CDMA2000, OFDM, W-CDMA","-15dBm ~ 12dBm","±0.25dB","2.5V ~ 3.3V","3mA","8-UFBGA, WLCSP","8-WLCSP (1.46x1.46)"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADL5502.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CB-8-3;CB;8.jpg,ADL5502ACBZ-P7CT-ND,ADL5502ACBZ-P7,Analog Devices Inc.,IC RF DETECT 450MHZ-6GHZ 8WLCSP,54,0,"13.04000","0","1","Cut Tape (CT)","-","Active","450MHz ~ 6GHz","Cellular, CDMA2000, OFDM, W-CDMA","-15dBm ~ 12dBm","±0.25dB","2.5V ~ 3.3V","3mA","8-UFBGA, WLCSP","8-WLCSP (1.46x1.46)"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADL5502.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CB-8-3;CB;8.jpg,ADL5502ACBZ-P7DKR-ND,ADL5502ACBZ-P7,Analog Devices Inc.,IC RF DETECT 450MHZ-6GHZ 8WLCSP,54,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","450MHz ~ 6GHz","Cellular, CDMA2000, OFDM, W-CDMA","-15dBm ~ 12dBm","±0.25dB","2.5V ~ 3.3V","3mA","8-UFBGA, WLCSP","8-WLCSP (1.46x1.46)"
http://www.linear.com/docs/1045,//media.digikey.com/renders/Linear%20Tech%20Renders/TSOT-23-5_05-08-1635.jpg,LTC5505-1ES5#TRMPBFTR-ND,LTC5505-1ES5#TRMPBF,Linear Technology/Analog Devices,IC RF DETECT 300MHZ-3GHZ TSOT23,0,0,"1.50800","0","500","Tape & Reel (TR)","-","Active","300MHz ~ 3GHz","Cellular, PCS, Wireless Modem","-28dBm ~ 18dBm","-","2.7V ~ 6V","500µA","SOT-23-5 Thin, TSOT-23-5","TSOT-23-5"
http://www.linear.com/docs/1045,//media.digikey.com/renders/Linear%20Tech%20Renders/TSOT-23-5_05-08-1635.jpg,LTC5505-1ES5#TRMPBFCT-ND,LTC5505-1ES5#TRMPBF,Linear Technology/Analog Devices,IC RF DETECT 300MHZ-3GHZ TSOT23,0,0,"3.05000","0","1","Cut Tape (CT)","-","Active","300MHz ~ 3GHz","Cellular, PCS, Wireless Modem","-28dBm ~ 18dBm","-","2.7V ~ 6V","500µA","SOT-23-5 Thin, TSOT-23-5","TSOT-23-5"
http://www.linear.com/docs/1045,//media.digikey.com/renders/Linear%20Tech%20Renders/TSOT-23-5_05-08-1635.jpg,LTC5505-1ES5#TRMPBFDKR-ND,LTC5505-1ES5#TRMPBF,Linear Technology/Analog Devices,IC RF DETECT 300MHZ-3GHZ TSOT23,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","300MHz ~ 3GHz","Cellular, PCS, Wireless Modem","-28dBm ~ 18dBm","-","2.7V ~ 6V","500µA","SOT-23-5 Thin, TSOT-23-5","TSOT-23-5"
http://www.linear.com/docs/26614,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LT5581IDDB#TRMPBFTR-ND,LT5581IDDB#TRMPBF,Linear Technology/Analog Devices,IC RF DETECT 10MHZ-6GHZ 8DFN,0,0,"2.88600","0","500","Tape & Reel (TR)","-","Active","10MHz ~ 6GHz","CATV","-34dBm ~ 6dBm","±1dB","2.7V ~ 5.25V","1.4mA","8-WFDFN Exposed Pad","8-DFN (3x2)"
http://www.linear.com/docs/26614,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LT5581IDDB#TRMPBFCT-ND,LT5581IDDB#TRMPBF,Linear Technology/Analog Devices,IC RF DETECT 10MHZ-6GHZ 8DFN,0,0,"5.83000","0","1","Cut Tape (CT)","-","Active","10MHz ~ 6GHz","CATV","-34dBm ~ 6dBm","±1dB","2.7V ~ 5.25V","1.4mA","8-WFDFN Exposed Pad","8-DFN (3x2)"
http://www.linear.com/docs/26614,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LT5581IDDB#TRMPBFDKR-ND,LT5581IDDB#TRMPBF,Linear Technology/Analog Devices,IC RF DETECT 10MHZ-6GHZ 8DFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","10MHz ~ 6GHz","CATV","-34dBm ~ 6dBm","±1dB","2.7V ~ 5.25V","1.4mA","8-WFDFN Exposed Pad","8-DFN (3x2)"
http://www.linear.com/docs/1224,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1638;SC;6.jpg,LT5534ESC6#TRPBFTR-ND,LT5534ESC6#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 50MHZ-3GHZ SC70-6,0,0,"5.62900","0","2500","Tape & Reel (TR)","-","Active","50MHz ~ 3GHz","Broadcast Television","-63dBm ~ -3dBm","±1dB","2.7V ~ 5.25V","9mA","6-VSSOP, SC-88, SOT-363","SC-70-6"
http://www.linear.com/docs/1224,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1638;SC;6.jpg,LT5534ESC6#TRPBFCT-ND,LT5534ESC6#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 50MHZ-3GHZ SC70-6,1,0,"11.37000","0","1","Cut Tape (CT)","-","Active","50MHz ~ 3GHz","Broadcast Television","-63dBm ~ -3dBm","±1dB","2.7V ~ 5.25V","9mA","6-VSSOP, SC-88, SOT-363","SC-70-6"
http://www.linear.com/docs/1224,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1638;SC;6.jpg,LT5534ESC6#TRPBFDKR-ND,LT5534ESC6#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 50MHZ-3GHZ SC70-6,1,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","50MHz ~ 3GHz","Broadcast Television","-63dBm ~ -3dBm","±1dB","2.7V ~ 5.25V","9mA","6-VSSOP, SC-88, SOT-363","SC-70-6"
http://www.analog.com/media/en/technical-documentation/data-sheets/LTC5582.pdf,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1699;DD;10.jpg,LTC5582IDD#TRPBFTR-ND,LTC5582IDD#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 40MHZ-10GHZ 10DFN,0,0,"7.72200","0","2500","Tape & Reel (TR)","-","Active","40MHz ~ 10GHz","CDMA, LTE, W-CDMA, WiMAX","-57dBm ~ 2dBm","±0.5dB","3.1V ~ 3.5V","41.6mA","10-WFDFN Exposed Pad","10-DFN (3x3)"
http://www.analog.com/media/en/technical-documentation/data-sheets/LTC5582.pdf,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1699;DD;10.jpg,LTC5582IDD#TRPBFCT-ND,LTC5582IDD#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 40MHZ-10GHZ 10DFN,0,0,"15.60000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","10-WFDFN Exposed Pad","10-DFN (3x3)"
http://www.analog.com/media/en/technical-documentation/data-sheets/LTC5582.pdf,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1699;DD;10.jpg,LTC5582IDD#TRPBFDKR-ND,LTC5582IDD#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 40MHZ-10GHZ 10DFN,0,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","10-WFDFN Exposed Pad","10-DFN (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc713lp3.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-1542-2-ND,HMC713LP3ETR,Analog Devices Inc.,IC RF DETECT 50MHZ-8GHZ 16QFN,0,0,"3.89356","0","500","Tape & Reel (TR)","-","Active","50MHz ~ 8GHz","LTE, WiMax","-","±1dB","2.7V ~ 5.5V","17mA","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc713lp3.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-1542-1-ND,HMC713LP3ETR,Analog Devices Inc.,IC RF DETECT 50MHZ-8GHZ 16QFN,10,0,"6.42000","0","1","Cut Tape (CT)","-","Active","50MHz ~ 8GHz","LTE, WiMax","-","±1dB","2.7V ~ 5.5V","17mA","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc602.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1476-ND,HMC602LP4E,Analog Devices Inc.,IC RF DETECT 1MHZ-8GHZ 24QFN,0,122,"20.72000","0","1","Strip","-","Active","1MHz ~ 8GHz","WiMAX / WiBro","-","±1dB","4.5V ~ 5.5V","113mA","24-VFQFN Exposed Pad","24-QFN (4x4)"
http://www.linear.com/docs/26614,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LT5581IDDB#TRPBFTR-ND,LT5581IDDB#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 10MHZ-6GHZ 8DFN,0,0,"2.83400","0","2500","Tape & Reel (TR)","-","Active","10MHz ~ 6GHz","CATV","-34dBm ~ 6dBm","±1dB","2.7V ~ 5.25V","1.4mA","8-WFDFN Exposed Pad","8-DFN (3x2)"
http://www.linear.com/docs/26614,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LT5581IDDB#TRPBFCT-ND,LT5581IDDB#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 10MHZ-6GHZ 8DFN,0,0,"5.73000","0","1","Cut Tape (CT)","-","Active","10MHz ~ 6GHz","CATV","-34dBm ~ 6dBm","±1dB","2.7V ~ 5.25V","1.4mA","8-WFDFN Exposed Pad","8-DFN (3x2)"
http://www.linear.com/docs/26614,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LT5581IDDB#TRPBFDKR-ND,LT5581IDDB#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 10MHZ-6GHZ 8DFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","10MHz ~ 6GHz","CATV","-34dBm ~ 6dBm","±1dB","2.7V ~ 5.25V","1.4mA","8-WFDFN Exposed Pad","8-DFN (3x2)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC3716.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,HMC3716LP4ETR-ND,HMC3716LP4ETR,Analog Devices Inc.,IC RF DETECT 10MHZ-1.3GHZ 24QFN,0,0,"34.87206","0","500","Tape & Reel (TR)","-","Active","10MHz ~ 1.3GHz","-","-10dBm ~ 5dBm","-","5V","115mA","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC3716.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,HMC3716LP4ECT-ND,HMC3716LP4ETR,Analog Devices Inc.,IC RF DETECT 10MHZ-1.3GHZ 24QFN,0,0,"48.34000","0","1","Cut Tape (CT)","-","Active","10MHz ~ 1.3GHz","-","-10dBm ~ 5dBm","-","5V","115mA","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC3716.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,HMC3716LP4EDKR-ND,HMC3716LP4ETR,Analog Devices Inc.,IC RF DETECT 10MHZ-1.3GHZ 24QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","10MHz ~ 1.3GHz","-","-10dBm ~ 5dBm","-","5V","115mA","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL6010.pdf,-,ADL6010ACPZN-R2TR-ND,ADL6010ACPZN-R2,Analog Devices Inc.,MICROWAVE DETECTOR,0,6250,"111.42672","0","250","Tape & Reel (TR)","-","Active","500MHz ~ 43.5GHz","General Purpose","-30dBm ~ 15dBm","-","4.75V ~ 5.25V","2mA","6-UFDFN Exposed Pad, CSP","6-LFCSP-UD (2.05x2.05)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL6010.pdf,-,ADL6010ACPZN-R2CT-ND,ADL6010ACPZN-R2,Analog Devices Inc.,MICROWAVE DETECTOR,0,6250,"142.38000","0","1","Cut Tape (CT)","-","Active","500MHz ~ 43.5GHz","General Purpose","-30dBm ~ 15dBm","-","4.75V ~ 5.25V","2mA","6-UFDFN Exposed Pad, CSP","6-LFCSP-UD (2.05x2.05)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL6010.pdf,-,ADL6010ACPZN-R2DKR-ND,ADL6010ACPZN-R2,Analog Devices Inc.,MICROWAVE DETECTOR,0,6250,"Digi-Reel","0","1","Digi-Reel®","-","Active","500MHz ~ 43.5GHz","General Purpose","-30dBm ~ 15dBm","-","4.75V ~ 5.25V","2mA","6-UFDFN Exposed Pad, CSP","6-LFCSP-UD (2.05x2.05)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL6010.pdf,-,ADL6010SCPZN-ND,ADL6010SCPZN,Analog Devices Inc.,MICROWAVE DETECTOR,0,0,"185.92000","0","1","-","-","Active","500MHz ~ 43.5GHz","General Purpose","-30dBm ~ 15dBm","-","4.75V ~ 5.25V","2mA","6-UDFN Exposed Pad, CSP","6-LFCSP-UD (2.05x2.05)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/Texas%20Instr%20Renders/4-DSBGA-YFP.jpg,LMV225TLX/NOPB-ND,LMV225TLX/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,0,"0.55160","0","3000","Tape & Reel (TR)","-","Not For New Designs","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-30dBm ~ 0dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA","4-DSBGA (1x1)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/National%20Semi%20Renders/URA04AAA.jpg,LMV225URX/NOPB-ND,LMV225URX/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,0,"0.55160","0","3000","Tape & Reel (TR)","-","Not For New Designs","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-30dBm ~ 0dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA, DSBGA","4-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/Texas%20Instr%20Renders/4-DSBGA-YFP.jpg,LMV228TLX/NOPB-ND,LMV228TLX/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,9000,"0.62160","0","3000","Tape & Reel (TR)","-","Not For New Designs","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA","4-DSBGA (1x1)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/Texas%20Instr%20Renders/4-DSBGA-YFP.jpg,LMV226TLX/NOPB-ND,LMV226TLX/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,9000,"0.67200","0","3000","Tape & Reel (TR)","-","Not For New Designs","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA","4-DSBGA (1x1)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/National%20Semi%20Renders/Pkg%20SDB06A.jpg,LMV228SD/NOPBTR-ND,LMV228SD/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 6WSON,0,10000,"0.69900","0","1000","Tape & Reel (TR)","-","Not For New Designs","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","6-WDFN Exposed Pad","6-WSON (2.5x2.2)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/National%20Semi%20Renders/Pkg%20SDB06A.jpg,LMV228SD/NOPBCT-ND,LMV228SD/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 6WSON,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","6-WDFN Exposed Pad","6-WSON (2.5x2.2)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/National%20Semi%20Renders/Pkg%20SDB06A.jpg,LMV228SD/NOPBDKR-ND,LMV228SD/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 6WSON,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","6-WDFN Exposed Pad","6-WSON (2.5x2.2)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/National%20Semi%20Renders/URA04AAA.jpg,LMV228UR/NOPBTR-ND,LMV228UR/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,0,"0.71048","0","750","Tape & Reel (TR)","-","Not For New Designs","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA, DSBGA","4-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/National%20Semi%20Renders/URA04AAA.jpg,LMV228UR/NOPBCT-ND,LMV228UR/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA, DSBGA","4-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/National%20Semi%20Renders/URA04AAA.jpg,LMV228UR/NOPBDKR-ND,LMV228UR/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA, DSBGA","4-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/National%20Semi%20Renders/URA04AAA.jpg,LMV225UR/NOPBTR-ND,LMV225UR/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,10000,"0.72376","0","750","Tape & Reel (TR)","-","Not For New Designs","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-30dBm ~ 0dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA, DSBGA","4-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/National%20Semi%20Renders/URA04AAA.jpg,LMV225UR/NOPBCT-ND,LMV225UR/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-30dBm ~ 0dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA, DSBGA","4-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/National%20Semi%20Renders/URA04AAA.jpg,LMV225UR/NOPBDKR-ND,LMV225UR/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-30dBm ~ 0dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA, DSBGA","4-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmh2121,//media.digikey.com/Renders/National%20Semi%20Renders/TMD04CEA.jpg,LMH2121TMX/NOPB-ND,LMH2121TMX/NOPB,Texas Instruments,IC RF DETECT 100MHZ-3GHZ 4DSBGA,0,9000,"0.92610","0","3000","Tape & Reel (TR)","-","Not For New Designs","100MHz ~ 3GHz","CDMA, GSM, EDGE, W-CDMA","-28dBm ~ 12dBm","-","2.6V ~ 3.3V","3.4mA","4-WFBGA, DSBGA","4-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/Texas%20Instr%20Renders/4-DSBGA-YFP.jpg,LMV226TL/NOPBTR-ND,LMV226TL/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,3750,"0.93800","0","500","Tape & Reel (TR)","-","Not For New Designs","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA","4-DSBGA (1x1)"
