Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Function","LO Frequency","RF Frequency","P1dB","Gain","Noise Figure","Current - Supply","Voltage - Supply","Package / Case","Supplier Device Package"
https://www.silabs.com/documents/public/data-shorts/Si21802-B60-short.pdf,-,SI21802-B60-GM-ND,SI21802-B60-GM,Silicon Labs,RF DEMODULATOR IC 68QFN,0,0,"8.33488","0","260","-","-","Active","Demodulator","16MHz ~ 30MHz","-","-","-","-","-","1.14V ~ 1.3V","68-QFN","68-QFN (8x8)"
http://www.linear.com/docs/3850,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LT5517EUF#TRPBF-ND,LT5517EUF#TRPBF,Linear Technology/Analog Devices,RF DEMOD IC 40MHZ-900MHZ 16QFN,0,0,"9.26900","0","2500","Tape & Reel (TR)","-","Active","Demodulator","80MHz ~ 1.8GHz","40MHz ~ 900MHz","10dBm","3.3dB","12.4dB","110mA","4.5V ~ 5.25V","16-WQFN Exposed Pad","16-QFN (4x4)"
http://www.linear.com/docs/19138,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LT5575EUF#TRPBF-ND,LT5575EUF#TRPBF,Linear Technology/Analog Devices,RF DEMOD IC 800MHZ-2.7GHZ 16QFN,0,0,"9.63300","0","2500","Tape & Reel (TR)","-","Active","Demodulator","800MHz ~ 2.7GHz","800MHz ~ 2.7GHz","12.3dBm","2dB","15.7dB","155mA","4.5V ~ 5.25V","16-WQFN Exposed Pad","16-QFN (4x4)"
http://www.linear.com/docs/52984,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1693;UH;32.jpg,LTC5586IUH#TRPBF-ND,LTC5586IUH#TRPBF,Linear Technology/Analog Devices,RF DEMOD IC 300MHZ-6GHZ 32QFN,0,0,"9.69800","0","2500","Tape & Reel (TR)","-","Active","Demodulator, Amplifier","300MHz ~ 6GHz","300MHz ~ 6GHz","12.5dBm","9.2dB","31dB","440mA","5V","32-WFQFN Exposed Pad","32-QFN (5x5)"
https://www.silabs.com/documents/public/data-shorts/Si21812-B60_short.pdf,-,SI21812-B60-GMR-ND,SI21812-B60-GMR,Silicon Labs,RF DEMODULATOR IC 68QFN,0,0,"9.92250","0","2500","-","-","Active","Demodulator","16MHz ~ 30MHz","-","-","-","-","-","1.14V ~ 1.3V","68-QFN","68-QFN (8x8)"
https://www.silabs.com/documents/public/data-shorts/Si21812-B60_short.pdf,-,SI21812-B60-GM-ND,SI21812-B60-GM,Silicon Labs,RF DEMODULATOR IC 68QFN,0,0,"11.11327","0","260","-","-","Active","Demodulator","16MHz ~ 30MHz","-","-","-","-","-","1.14V ~ 1.3V","68-QFN","68-QFN (8x8)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8333.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-7;CP;32.jpg,AD8333ACPZ-REEL-ND,AD8333ACPZ-REEL,Analog Devices Inc.,RF DEMOD IC 0HZ-50MHZ 32LFCSP,0,0,"11.34674","0","5000","Tape & Reel (TR)","-","Active","Demodulator","100kHz ~ 200MHz","0Hz ~ 50MHz","14.5dBm","4.7dB","11dB","51mA","4.5V ~ 6V","32-WFQFN Exposed Pad, CSP","32-LFCSP-WQ (5x5)"
http://www.onsemi.com/pub/Collateral/LC72717PW-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/64-SQFP.jpg,LC72717PW-H-ND,LC72717PW-H,ON Semiconductor,RF DEMOD IC 64SPQFP/64SQFP,0,0,"11.36655","0","800","Tray","-","Active","Demodulator, Receiver","7.2MHz","-","-","20dB","-","6mA","2.7V ~ 3.6V","64-LQFP","64-SPQFP (10x10), 64-SQFP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftrf3710,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,TRF3710IRGZR-ND,TRF3710IRGZR,Texas Instruments,RF DEMOD IC 1.7GHZ-2GHZ 48VQFN,0,0,"11.70195","0","2500","Tape & Reel (TR)","-","Active","Demodulator","1.7GHz ~ 2GHz","1.7GHz ~ 2GHz","-","45dB","14.5dB","360mA","4.5V ~ 5.5V","48-VFQFN Exposed Pad","48-VQFN (7x7)"
https://www.idt.com/document/dst/f1320-datasheet-rev4,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NBG36;NBG;36.jpg",800-3178-ND,F1320NBGI,"IDT, Integrated Device Technology Inc",RF DEMOD IC 700MHZ-1.1GHZ 36QFPN,0,0,"12.35351","0","490","Tray","-","Active","-","500MHz ~ 1.3GHz","700MHz ~ 1.1GHz","1dBm","1.4dB","18dB","262mA","5V","36-WFQFN Exposed Pad","36-VFQFPN (6x6)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftrf371135,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,TRF371135IRGZR-ND,TRF371135IRGZR,Texas Instruments,RF DEMOD IC 1.7GHZ-6GHZ 48VQFN,0,0,"12.51030","0","2500","Tape & Reel (TR)","-","Active","Demodulator","1.7GHz ~ 6GHz","1.7GHz ~ 6GHz","3dBV","45dB","17.5dB","370mA","4.5V ~ 5.5V","48-VFQFN Exposed Pad","48-VQFN (7x7)"
https://www.silabs.com/documents/public/data-shorts/Si21822-B60_short.pdf,-,SI21822-B60-GMR-ND,SI21822-B60-GMR,Silicon Labs,RF DEMODULATOR IC 68QFN,0,0,"12.82322","0","2500","-","-","Active","Demodulator","16MHz ~ 30MHz","-","-","-","-","-","1.14V ~ 1.3V","68-QFN","68-QFN (8x8)"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADRF6807.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/505-40-LFCSP.jpg,ADRF6807ACPZ-R7TR-ND,ADRF6807ACPZ-R7,Analog Devices Inc.,RF DEMOD IC 700MHZ-1.05GHZ 40CSP,0,2250,"13.60773","0","750","Tape & Reel (TR)","-","Active","Demodulator, Fractional-N PLL","700MHz ~ 1.05GHz","700MHz ~ 1.05GHz","12.8dBm","4.3dB","13.1dB","86mA","3.135V ~ 5.25V","40-VFQFN Exposed Pad, CSP","40-LFCSP-VQ (6x6)"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADRF6807.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/505-40-LFCSP.jpg,ADRF6807ACPZ-R7CT-ND,ADRF6807ACPZ-R7,Analog Devices Inc.,RF DEMOD IC 700MHZ-1.05GHZ 40CSP,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","Demodulator, Fractional-N PLL","700MHz ~ 1.05GHz","700MHz ~ 1.05GHz","12.8dBm","4.3dB","13.1dB","86mA","3.135V ~ 5.25V","40-VFQFN Exposed Pad, CSP","40-LFCSP-VQ (6x6)"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADRF6807.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/505-40-LFCSP.jpg,ADRF6807ACPZ-R7DKR-ND,ADRF6807ACPZ-R7,Analog Devices Inc.,RF DEMOD IC 700MHZ-1.05GHZ 40CSP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","Demodulator, Fractional-N PLL","700MHz ~ 1.05GHz","700MHz ~ 1.05GHz","12.8dBm","4.3dB","13.1dB","86mA","3.135V ~ 5.25V","40-VFQFN Exposed Pad, CSP","40-LFCSP-VQ (6x6)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADRF6850.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-56-5;CP;56.jpg,ADRF6850BCPZ-R7TR-ND,ADRF6850BCPZ-R7,Analog Devices Inc.,RF DEMOD IC 100MHZ-1GHZ 56LFCSP,0,1500,"13.60773","0","750","Tape & Reel (TR)","-","Active","Demodulator","-","100MHz ~ 1GHz","12dBm","60dB","-","350mA","3.15V ~ 3.45V","56-VFQFN Exposed Pad, CSP","56-LFCSP-VQ (8x8)"
https://www.silabs.com/documents/public/data-shorts/Si21822-B60_short.pdf,-,SI21822-B60-GM-ND,SI21822-B60-GM,Silicon Labs,RF DEMODULATOR IC 68QFN,0,0,"14.36200","0","260","-","-","Active","Demodulator","16MHz ~ 30MHz","-","-","-","-","-","1.14V ~ 1.3V","68-QFN","68-QFN (8x8)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftrf371109,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,TRF371109IRGZR-ND,TRF371109IRGZR,Texas Instruments,RF DEMOD IC 300MHZ-1.7GHZ 48VQFN,0,0,"14.71680","0","2500","Tape & Reel (TR)","-","Active","Downconverter","300MHz ~ 1.7GHz","300MHz ~ 1.7GHz","3dBV","24dB","17.5dB","360mA","4.5V ~ 5.5V","48-VFQFN Exposed Pad","48-VQFN (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftrf371125,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,TRF371125IRGZR-ND,TRF371125IRGZR,Texas Instruments,RF DEMOD IC 700MHZ-4GHZ 48VQFN,0,0,"14.99022","0","2500","Tape & Reel (TR)","-","Active","Demodulator, Amplifier","700MHz ~ 4GHz","700MHz ~ 4GHz","3dBm","40dB","13.5dB","360mA","4.5V ~ 5.5V","48-VFQFN Exposed Pad","48-VQFN (7x7)"
https://www.silabs.com/documents/public/data-shorts/Si2183-B60-short.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/MFG_48QFN.jpg,SI2183-B60-GMR-ND,SI2183-B60-GMR,Silicon Labs,RF DEMODULATOR IC 48QFN,0,0,"15.12000","0","2500","-","-","Active","Demodulator","16MHz ~ 30MHz","-","-","-","-","-","1.14V ~ 1.3V","48-QFN","48-QFN (7x7)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8339.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-40-1;CP;40.jpg,AD8339ACPZ-RLTR-ND,AD8339ACPZ-RL,Analog Devices Inc.,RF DEMOD IC 0HZ-50MHZ 40LFCSP,0,0,"15.38574","0","2500","Tape & Reel (TR)","-","Active","Demodulator","0Hz ~ 200MHz","0Hz ~ 50MHz","14.8dBm","-1.3dB","11.5dB","35mA","4.5V ~ 5.5V","40-VFQFN Exposed Pad, CSP","40-LFCSP-VQ (6x6)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8339.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-40-1;CP;40.jpg,AD8339ACPZ-R7TR-ND,AD8339ACPZ-R7,Analog Devices Inc.,RF DEMOD IC 0HZ-50MHZ 40LFCSP,0,5250,"16.17944","0","750","Tape & Reel (TR)","-","Active","Demodulator","0Hz ~ 200MHz","0Hz ~ 50MHz","14.8dBm","-1.3dB","11.5dB","35mA","4.5V ~ 5.5V","40-VFQFN Exposed Pad, CSP","40-LFCSP-VQ (6x6)"
http://www.linear.com/docs/59317,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1693;UH;32.jpg,LTC5594IUH#TRPBF-ND,LTC5594IUH#TRPBF,Linear Technology/Analog Devices,RF DEMOD IC 300MHZ-9GHZ 32QFN,0,0,"19.46100","0","2500","Tape & Reel (TR)","-","Active","Demodulator, Amplifier","300MHz ~ 9GHz","300MHz ~ 9GHz","13.2dBm","12.3dB","16dB","470mA","4.75V ~ 5.25V","32-WFQFN Exposed Pad","32-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADRF6821.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-56-1;CP;56.jpg,ADRF6821ACPZ-RL7-ND,ADRF6821ACPZ-RL7,Analog Devices Inc.,RF DEMOD IC 450MZ-2.8GHZ 56LFCSP,0,62250,"20.84993","0","750","Tape & Reel (TR)","-","Active","Demodulator, Receiver","450MHz ~ 2.8GHz","450MHz ~ 2.8GHz","12dBm","12dB","14dB","-","3.3V","56-WFQFN Exposed Pad, CSP","56-LFCSP-WQ (8x8)"
https://www.silabs.com/documents/public/data-shorts/Si21832-B60-short.pdf,-,SI21832-B60-GMR-ND,SI21832-B60-GMR,Silicon Labs,RF DEMODULATOR IC 68QFN,0,0,"29.78085","0","2500","-","-","Active","Demodulator","16MHz ~ 30MHz","-","-","-","-","-","1.14V ~ 1.3V","68-QFN","68-QFN (8x8)"
https://www.silabs.com/documents/public/data-shorts/Si21832-B60-short.pdf,-,SI21832-B60-GM-ND,SI21832-B60-GM,Silicon Labs,RF DEMODULATOR IC 68QFN,0,0,"33.35431","0","260","-","-","Active","Demodulator","16MHz ~ 30MHz","-","-","-","-","-","1.14V ~ 1.3V","68-QFN","68-QFN (8x8)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc904.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,HMC904LC5TR-R5-ND,HMC904LC5TR-R5,Analog Devices Inc.,RF DEMOD IC 17GHZ-24GHZ 32SMT,0,0,"66.47992","0","500","Tape & Reel (TR)","-","Active","Downconverter","-","17GHz ~ 24GHz","-","-","3dB","160mA","3.5V","32-TFQFN Exposed Pad","32-SMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc904.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,HMC904LC5TR-ND,HMC904LC5TR,Analog Devices Inc.,RF DEMOD IC 17GHZ-24GHZ 32SMT,0,500,"74.97740","0","100","Tape & Reel (TR)","-","Active","Downconverter","-","17GHz ~ 24GHz","-","-","3dB","160mA","3.5V","32-TFQFN Exposed Pad","32-SMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc904.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-1735-ND,HMC904LC5,Analog Devices Inc.,RF DEMOD IC 17GHZ-24GHZ 32SMT,0,407,"86.22400","0","10","Strip","-","Active","Downconverter","-","17GHz ~ 24GHz","-","-","3dB","160mA","3.5V","32-TFQFN Exposed Pad","32-SMT (5x5)"
https://www.nxp.com/docs/en/data-sheet/TDA8296.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT618-1;HN;40.jpg,"TDA8296HN/C1,557-ND","TDA8296HN/C1,557",NXP USA Inc.,RF DEMODULATOR IC 40HVQFN,0,0,"1.06502","0","2450","Tray","-","Active","Demodulator","-","-","-","-","-","65mA","1.1V ~ 3.6V","40-VFQFN Exposed Pad","40-HVQFN (6x6)"
https://www.nxp.com/docs/en/data-sheet/TDA8296.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT618-1;HN;40.jpg,"TDA8296HN/C1,518-ND","TDA8296HN/C1,518",NXP USA Inc.,RF DEMODULATOR IC 40HVQFN,0,0,"1.06502","0","4000","Tape & Reel (TR)","-","Active","Demodulator","-","-","-","-","-","65mA","1.1V ~ 3.6V","40-VFQFN Exposed Pad","40-HVQFN (6x6)"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T0797.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-TSSOP.jpg,T0797-6CPTR-ND,T0797-6CP,Microchip Technology,RF DEMOD IC 65MHZ-300MHZ 16SSOP,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","Demodulator, Receiver","65MHz ~ 300MHz","65MHz ~ 300MHz","-10dBm","35dB","6dB","180mA","4.75V ~ 5.25V","16-TSSOP (0.173"", 4.40mm Width) Exposed Pad","16-SSOP"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T0797.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-TSSOP.jpg,T0797-6CPCT-ND,T0797-6CP,Microchip Technology,RF DEMOD IC 65MHZ-300MHZ 16SSOP,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","Demodulator, Receiver","65MHz ~ 300MHz","65MHz ~ 300MHz","-10dBm","35dB","6dB","180mA","4.75V ~ 5.25V","16-TSSOP (0.173"", 4.40mm Width) Exposed Pad","16-SSOP"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/U2794B.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC_SOT163-1.jpg,U2794B-MFS-ND,U2794B-MFS,Microchip Technology,RF DEMOD IC 40MHZ-1.03GHZ 20SSO,0,0,"Obsolete","0","830","Tube","-","Obsolete","Demodulator","70MHz ~ 1GHz","40MHz ~ 1.03GHz","3.5dBm","-","12dB","35mA","4.75V ~ 5.25V","20-LSSOP (0.173"", 4.40mm Width)","20-SSO"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8348.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/Pkg%20MTC28.jpg,AD8348ARU-ND,AD8348ARU,Analog Devices Inc.,RF DEMOD IC 50MHZ-1GHZ 28TSSOP,0,0,"Obsolete","0","50","Tube","-","Obsolete","Demodulator","100MHz ~ 2GHz","50MHz ~ 1GHz","-22dBm","25.5dB","10.75dB","58mA","2.7V ~ 5.5V","28-TSSOP (0.173"", 4.40mm Width)","28-TSSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8347.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/Pkg%20MTC28.jpg,AD8347ARU-ND,AD8347ARU,Analog Devices Inc.,RF DEMOD IC 800MZ-2.7GHZ 28TSSOP,0,0,"Obsolete","0","50","Tube","-","Obsolete","Demodulator","800MHz ~ 2.7GHz","800MHz ~ 2.7GHz","-30dBm","39.5dB","11dB","80mA","2.7V ~ 5.5V","28-TSSOP (0.173"", 4.40mm Width)","28-TSSOP"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/U2794B.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC_SOT163-1.jpg,U2794B-MFSG3-ND,U2794B-MFSG3,Microchip Technology,RF DEMOD IC 40MHZ-1.03GHZ 20SSO,0,0,"Obsolete","0","4000","Tape & Reel (TR)","-","Obsolete","Demodulator","70MHz ~ 1GHz","40MHz ~ 1.03GHz","3.5dBm","-","12dB","35mA","4.75V ~ 5.25V","20-LSSOP (0.173"", 4.40mm Width)","20-SSO"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/ATR0797.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-TSSOP.jpg,ATR0797-6CPTR-ND,ATR0797-6CP,Microchip Technology,RF DEMOD IC 65MHZ-300MHZ 16SSOP,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","Demodulator, Receiver","65MHz ~ 300MHz","65MHz ~ 300MHz","-27dBm","-","14.5dB","195mA","4.75V ~ 5.25V","16-TSSOP (0.173"", 4.40mm Width) Exposed Pad","16-SSOP"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/ATR0797.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-TSSOP.jpg,ATR0797-6CPCT-ND,ATR0797-6CP,Microchip Technology,RF DEMOD IC 65MHZ-300MHZ 16SSOP,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","Demodulator, Receiver","65MHz ~ 300MHz","65MHz ~ 300MHz","-27dBm","-","14.5dB","195mA","4.75V ~ 5.25V","16-TSSOP (0.173"", 4.40mm Width) Exposed Pad","16-SSOP"
//media.digikey.com/pdf/Data%20Sheets/RFMD%20PDFs/SRF-1016(Z).pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/RU-16.jpg,SRF-1016-ND,SRF-1016,RFMD,RF DEMOD IC 65MHZ-300MHZ 16TSSOP,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","Demodulator, Receiver","65MHz ~ 300MHz","65MHz ~ 300MHz","31dBm","-","31dB","195mA","4.75V ~ 5.25V","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
//media.digikey.com/pdf/Data%20Sheets/RFMD%20PDFs/SRF-2016(Z).pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/RU-16.jpg,SRF-2016-ND,SRF-2016,RFMD,RF DEMOD IC 200-600MHZ 16TSSOP,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","Demodulator","-","200MHz ~ 600MHz","12dBm","-5dB","30dB","195mA","4.75V ~ 5.25V","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
"//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/U2794B_Rev11,05.pdf",//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC_SOT163-1.jpg,U2794B-NFSH-ND,U2794B-NFSH,Microchip Technology,RF DEMOD IC 40MHZ-1.03GHZ 20SSO,0,0,"Obsolete","0","830","Tube","-","Obsolete","Demodulator","70MHz ~ 1GHz","40MHz ~ 1.03GHz","3.5dBm","-","12dB","35mA","4.75V ~ 5.25V","20-LSSOP (0.173"", 4.40mm Width)","20-SSO"
"//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/U2794B_Rev11,05.pdf",//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC_SOT163-1.jpg,U2794B-NFSG3H-ND,U2794B-NFSG3H,Microchip Technology,RF DEMOD IC 40MHZ-1.03GHZ 20SSO,0,0,"Obsolete","0","4000","Tape & Reel (TR)","-","Obsolete","Demodulator","70MHz ~ 1GHz","40MHz ~ 1.03GHz","3.5dBm","-","12dB","35mA","4.75V ~ 5.25V","20-LSSOP (0.173"", 4.40mm Width)","20-SSO"
http://www.cel.com/pdf/datasheets/upc8190k.pdf,-,UPC8190K-A-ND,UPC8190K-A,CEL,RF DEMODULATOR IC 380MHZ 20QFN,0,0,"Obsolete","0","20","Bulk","-","Obsolete","Demodulator","760MHz","380MHz","-45dBm","-","9.5dB","12mA","2.7V ~ 3.3V","20-WFQFN","20-QFN (3x4)"
http://www.cel.com/pdf/datasheets/upc8190k.pdf,-,UPC8190K-E1-A-ND,UPC8190K-E1-A,CEL,RF DEMODULATOR IC 380MHZ 20QFN,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","Demodulator","760MHz","380MHz","-45dBm","-","9.5dB","12mA","2.7V ~ 3.3V","20-WFQFN","20-QFN (3x4)"
http://www.cel.com/pdf/datasheets/upc8194k.pdf,-,UPC8194K-A-ND,UPC8194K-A,CEL,RF DEMODULATOR IC 190MHZ 20QFN,0,0,"Obsolete","0","20","Bulk","-","Obsolete","Demodulator","760MHz","190MHz","-50dBm","-","9.5dB","12.6mA","2.7V ~ 3.3V","20-WFQFN","20-QFN (3x4)"
http://www.cel.com/pdf/datasheets/upc8194k.pdf,-,UPC8194K-E1-A-ND,UPC8194K-E1-A,CEL,RF DEMODULATOR IC 190MHZ 20QFN,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","Demodulator","760MHz","190MHz","-50dBm","-","9.5dB","12.6mA","2.7V ~ 3.3V","20-WFQFN","20-QFN (3x4)"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/GC3021A.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/296-160-QFP.jpg,GC3021A-PQ-ND,GC3021A-PQ,Texas Instruments,RF DEMODULATOR IC 160-QFP,0,0,"Obsolete","0","24","Tray","GC3021","Obsolete","Demodulator","-","-","-","-","-","150mA","3V ~ 3.6V","160-BQFP","160-QFP (28x28)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/TDA7331.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,TDA7331D-ND,TDA7331D,STMicroelectronics,RF DEMODULATOR IC 20SO,0,0,"Obsolete","0","1000","Tube","-","Obsolete","Demodulator, Filter","-","-","-","-","-","11mA","4.5V ~ 5.5V","20-SOIC (0.295"", 7.50mm Width)","20-SO"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/TDA7331.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,TDA7331DTR-ND,TDA7331DTR,STMicroelectronics,RF DEMODULATOR IC 20SO,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","Demodulator, Filter","-","-","-","-","-","11mA","4.5V ~ 5.5V","20-SOIC (0.295"", 7.50mm Width)","20-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/61/8c/12/89/94/38/44/fe/CD00001243.pdf/files/CD00001243.pdf/jcr:content/translations/en.CD00001243.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/RU-16.jpg,TDA7479AD-ND,TDA7479AD,STMicroelectronics,RF DEMODULATOR IC 16TSSOP,0,0,"Obsolete","0","192","Tube","-","Obsolete","Demodulator, Filter","-","-","-","-","-","11mA","4.5V ~ 5.5V","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/61/8c/12/89/94/38/44/fe/CD00001243.pdf/files/CD00001243.pdf/jcr:content/translations/en.CD00001243.pdf,//media.digikey.com/Renders/STMicro%20Renders/16-SOIC_(7.5mmwidth).jpg,TDA7479D-ND,TDA7479D,STMicroelectronics,RF DEMODULATOR IC 16SO,0,0,"Obsolete","0","1225","Tube","-","Obsolete","Demodulator, Filter","-","-","-","-","-","11mA","4.5V ~ 5.5V","16-SOIC (0.295"", 7.50mm Width)","16-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/61/8c/12/89/94/38/44/fe/CD00001243.pdf/files/CD00001243.pdf/jcr:content/translations/en.CD00001243.pdf,//media.digikey.com/Renders/STMicro%20Renders/16-SOIC_(7.5mmwidth).jpg,TDA7479DTR-ND,TDA7479DTR,STMicroelectronics,RF DEMODULATOR IC 16SO,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","Demodulator, Filter","-","-","-","-","-","11mA","4.5V ~ 5.5V","16-SOIC (0.295"", 7.50mm Width)","16-SO"
https://datasheets.maximintegrated.com/en/ds/MAX2306-MAX2309.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0140;TI;28.jpg,MAX2308ETI+T-ND,MAX2308ETI+T,Maxim Integrated,RF DEMOD IC 70MHZ-300MHZ 28TQFN,0,0,"Active","0","0","Tape & Reel (TR)","-","Active","Demodulator","-","70MHz ~ 300MHz","-9dBm","-","6.36dB","41.5mA","2.7V","28-WFQFN Exposed Pad","28-TQFN (5x5)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY73012.pdf,//media.digikey.com/photos/Skyworks%20Solutions%20Photos/SKY73012-11.JPG,863-1082-2-ND,SKY73012-11,Skyworks Solutions Inc.,RF DEMOD IC 400MZ-3.9GHZ 32RFLGA,0,0,"Obsolete","0","4000","Tape & Reel (TR)","-","Obsolete","Demodulator","400MHz ~ 3.9GHz","400MHz ~ 3.9GHz","12.5dBm","-0.5dB","19dB","75mA","2.7V ~ 3.6V","32-TFLGA Exposed Pad","32-RFLGA™ (5x5)"
